id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value
2507077709,155,43,1,21,28,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-12T15:23:10.766Z,2023-02-12T22:52:54Z,4028772427,56,Center,4028772433,212,0.7,4030090693,144,1,4028772431,141,65.5,4028772429,140,74.9,4028772435,213,0.4,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507077717,288,4,1,21,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,22.7,22.6,2023-02-12T15:23:12.958Z,2023-02-13T08:54:37Z,4028772481,13,,4028772485,152,,4028772491,233,156,4028772487,265,,4028772483,56,Back,4028772489,285,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507077711,156,4,1,21,30,2989v3kho9h5jaboe1nr7lx21,0,77.3,77.4,2023-02-12T15:23:12.959Z,2023-02-13T08:54:36Z,4028772451,152,,4028772455,265,,4028772549,233,288,4028772457,286,,4028772447,13,,4028772449,56,Center,4030414125,178,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078041,289,1,1,21,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,36.6,11.6,2023-02-12T15:23:33.260Z,2023-02-13T08:54:36Z,4028774245,213,1.7,4028774241,141,55.5,4030414159,178,,4028774233,5,,4028774237,56,Back,4028774243,212,30.1,4028774235,152,,4028774239,140,33.0,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078105,290,1,1,21,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.4,58.4,2023-02-12T15:23:41.594Z,2023-02-13T08:54:33Z,4028774529,213,1.0,4030414183,178,,4028774525,141,94.6,4028774521,56,Left,4028774527,212,29.4,4028774523,140,53.7,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078147,291,1,1,22,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.3,90.6,2023-02-12T15:23:45.264Z,2023-02-13T08:54:32Z,4028774785,212,23.0,4030414211,178,,4028774779,56,Back,4028774781,140,36.6,4028774787,213,4.0,4028774783,141,64.3,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078217,292,1,1,22,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,33,62.9,2023-02-12T15:23:47.889Z,2023-02-13T08:54:31Z,4028775153,140,36.7,4028775157,212,23.4,4030414229,178,,4028775151,56,Back,4028775159,213,4.9,4028775155,141,28.9,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078233,293,1,1,22,10,6vyr13j6kbwdtxjwm1m4m8nu2,0,40.8,21.6,2023-02-12T15:23:53.168Z,2023-02-13T08:54:28Z,4028775261,56,Center,4028775269,213,0.3,4028775265,141,31.0,4030414267,178,,4028775267,212,22.4,4028775263,140,61.2,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078253,157,8,1,22,12,2989v3kho9h5jaboe1nr7lx21,1,39.1,75.7,2023-02-12T15:23:54.385Z,2023-02-13T08:54:28Z,4030091391,383,,4028775339,56,Back,4030414309,178,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078263,158,49,1,22,13,2989v3kho9h5jaboe1nr7lx21,1,42,67.9,2023-02-12T15:23:55.653Z,2023-02-13T08:54:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078283,159,50,1,22,15,2989v3kho9h5jaboe1nr7lx21,1,62.7,72.5,2023-02-12T15:23:57.762Z,2023-02-13T11:49:38Z,4028775679,233,294,4028775469,286,,4028775467,56,Center,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078317,294,7,1,22,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.3,27.5,2023-02-12T15:23:58.643Z,2023-02-13T11:49:38Z,4028775623,285,,4030091667,384,,4030414467,178,,4028775621,56,Back,4028775653,233,159,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078321,295,49,1,22,17,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.6,40.7,2023-02-12T15:23:59.955Z,2023-02-13T08:54:26Z,,,,,,,,,,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078377,296,1,1,22,17,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.3,40.6,2023-02-12T15:24:00.031Z,2023-02-13T08:54:26Z,4028775921,140,4.5,4028775925,212,25.1,4028775919,56,Back,4028775927,213,3.0,4028775923,141,44.6,4030414515,178,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078427,297,1,1,22,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,3.3,43.3,2023-02-12T15:24:04.345Z,2023-02-13T08:54:24Z,4028776223,56,Back,4028776227,141,28.2,4028776231,213,5.5,4028776229,212,14.5,4030414549,178,,4028776225,140,13.0,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078445,298,1,1,22,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,14.4,29.6,2023-02-12T15:24:07.306Z,2023-02-13T08:54:23Z,4028776325,141,53.3,4030414591,178,,4028776329,213,1.2,4028776321,56,Back,4028776327,212,17.0,4028776323,140,19.5,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078509,299,1,1,22,27,6vyr13j6kbwdtxjwm1m4m8nu2,1,19,55,2023-02-12T15:24:10.185Z,2023-02-13T08:54:22Z,4030414607,178,,4028776705,140,31.4,4028776709,212,24.4,4028776711,213,1.0,4028776707,141,85.3,4028776703,56,Back,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507101137,559,2,1,22,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.6,80.5,2023-02-12T15:24:15.441Z,2023-02-13T08:54:21Z,4028902837,140,68.1,4028902831,7,5don85s7097g5df42m429b8ix,4030414635,178,,4028902839,141,88.4,4028902835,56,Left,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079005,161,55,1,22,33,2989v3kho9h5jaboe1nr7lx21,1,35.7,11.9,2023-02-12T15:24:15.442Z,2023-02-13T08:54:21Z,,,,,,,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078533,300,43,1,22,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-02-12T15:24:16.832Z,2023-02-12T15:36:11Z,4028776901,1,0,4028776885,140,72.4,4028776889,141,89.8,4028776893,212,39.8,4028776897,213,0.1,4028776881,155,0,4028776883,56,Left,4028837239,144,1,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078547,301,43,1,22,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-02-12T15:24:20.337Z,2023-02-12T15:28:49Z,4028776961,346,0,4028776959,56,Left,4028799403,144,5,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507078541,160,43,1,22,38,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-12T15:24:20.518Z,2023-02-12T15:26:02Z,4028776937,346,0,4028776935,56,Back,4028776995,233,301,4028785843,144,5,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079053,162,43,1,22,39,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-12T15:24:21.639Z,2023-02-12T15:48:27Z,4028823849,7,243827,4028779869,140,23.1,4028779849,5,0,4028779859,241,0,4028779863,56,Back,4028902427,144,2,4028779871,141,14.7,4028779881,1,0,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507321417,639,1,1,23,2,2989v3kho9h5jaboe1nr7lx21,1,37.5,25.6,2023-02-12T15:24:44.568Z,2023-02-13T08:54:20Z,4030093391,152,,4030093395,140,73.1,4030093389,155,,4030093401,213,6.0,4030093397,141,10.1,4030414661,178,,4030093387,5,,4030093399,212,38.8,12lkxylg8puzxow8ewpsd0b11,R. Bauer,4030093403,1,,4030093393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079061,163,44,1,23,4,2989v3kho9h5jaboe1nr7lx21,1,74.1,9.9,2023-02-12T15:24:47.179Z,2023-02-13T08:54:20Z,4028780099,233,302,4028779927,56,Right,4028779929,286,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079087,302,44,1,23,4,6vyr13j6kbwdtxjwm1m4m8nu2,0,25.9,90.1,2023-02-12T15:24:47.180Z,2023-02-13T08:54:19Z,4028780041,56,Back,4028780113,233,163,4028780043,285,,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079101,164,1,1,23,5,2989v3kho9h5jaboe1nr7lx21,1,73.9,11.1,2023-02-12T15:24:47.280Z,2023-02-13T08:54:19Z,4028780139,213,0.3,4028780133,140,89.1,4030414703,388,,4028780129,3,,4028780135,141,18.8,4028780131,56,Right,4028780137,212,16.8,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079131,165,1,1,23,9,2989v3kho9h5jaboe1nr7lx21,1,91.4,23.1,2023-02-12T15:24:51.275Z,2023-02-13T08:54:17Z,4028780279,56,Right,4028780285,212,10.8,4028780281,140,87.0,4028780287,213,4.3,4028780283,141,8.8,4030414719,178,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079173,166,1,1,23,11,2989v3kho9h5jaboe1nr7lx21,1,94.7,11,2023-02-12T15:24:53.844Z,2023-02-13T08:54:16Z,4028780543,56,Center,4028780549,212,23.2,4028781393,154,,4030093713,20,,4030414779,178,,4028781391,210,15,4028780547,141,45.1,4030093711,224,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,4028780539,2,,4028780545,140,93.1,4028780541,155,1,4028780551,213,1.6,,,,,,,,,,,,,,,,,,,,,,,
2507079185,167,44,1,23,12,2989v3kho9h5jaboe1nr7lx21,1,94.9,42.9,2023-02-12T15:24:54.923Z,2023-02-13T08:54:16Z,4028780645,233,303,4028780607,286,,4028780605,56,Center,,,,,,,,,,,,,,,,2n808wa0h841cn8xi78n21v8q,T. Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079181,303,44,1,23,12,6vyr13j6kbwdtxjwm1m4m8nu2,0,5.1,57.1,2023-02-12T15:24:54.924Z,2023-02-13T08:54:16Z,4028780597,56,Back,4028780653,233,167,4028780599,285,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079189,168,15,1,23,12,2989v3kho9h5jaboe1nr7lx21,1,94.6,42.2,2023-02-12T15:24:54.934Z,2023-02-13T08:54:15Z,4028781421,102,47.4,4028781523,233,304,4028781399,120,,4028780949,328,,4028781433,147,45.8,4028780627,56,Center,4028781407,29,,4028781415,55,166,2n808wa0h841cn8xi78n21v8q,T. Hara,4028781411,154,,4028780623,22,,4030517097,60,,4028781403,81,,4028781429,146,4030414811,388,,,4028780945,15,4028781423,103,,,99.6,,22.2,,,,,,,,
2507079213,304,10,1,23,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,0.6,53.4,2023-02-12T15:24:55.525Z,2023-02-13T08:35:49Z,4028780765,182,,4030093953,377,,4028781249,176,,4028781303,233,168,4028780763,178,,4028780767,56,Back,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079239,305,52,1,23,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,0.9,49.7,2023-02-12T15:24:55.758Z,2023-02-13T04:52:33Z,4030414853,178,,4030093979,377,,,,,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079499,306,1,1,23,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,16.9,51.6,2023-02-12T15:25:16.652Z,2023-02-13T08:35:02Z,4030414897,178,,4028782561,123,,4028782573,213,6.3,4028782565,56,Back,4030094267,189,,4028782569,141,50.4,4028782571,212,26.5,4028782567,140,42.1,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079533,307,1,1,23,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.8,56.9,2023-02-12T15:25:18.574Z,2023-02-13T08:54:14Z,4030414921,178,,4028782805,212,17.9,4028782801,140,41.8,4028782799,56,Back,4028782807,213,4.8,4028782803,141,30.7,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079571,308,1,1,23,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,45.5,32.7,2023-02-12T15:25:23.159Z,2023-02-13T08:54:12Z,4028783049,213,1.7,4028783045,212,17.7,4028783041,141,58.5,4028783037,140,43.0,4028783033,56,Back,4030414941,178,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079607,309,1,1,23,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.7,64.5,2023-02-12T15:25:26.485Z,2023-02-13T08:54:11Z,4028783309,213,1.1,4028783305,141,80.3,4028783301,56,Left,4028783307,212,12.2,4028783303,140,50.2,4030414957,178,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079635,310,1,1,23,47,6vyr13j6kbwdtxjwm1m4m8nu2,0,51.2,84.4,2023-02-12T15:25:29.439Z,2023-02-13T08:54:10Z,4028783443,213,0.0,4030414965,178,,4028783435,56,Left,4028783439,141,85.0,4030094481,155,,4028783441,212,20.2,4028783437,140,70.4,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079627,170,49,1,23,48,2989v3kho9h5jaboe1nr7lx21,1,24.1,14.5,2023-02-12T15:25:31.012Z,2023-02-13T08:54:10Z,,,,,,,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079623,169,1,1,23,48,2989v3kho9h5jaboe1nr7lx21,1,23.5,15.1,2023-02-12T15:25:31.119Z,2023-02-13T08:54:09Z,4028783373,56,Back,4028783377,141,26.6,4030415025,388,,4028783381,213,0.6,4028783379,212,12.9,4028783375,140,33.3,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079713,171,1,1,23,53,2989v3kho9h5jaboe1nr7lx21,1,36.4,27.5,2023-02-12T15:25:35.363Z,2023-02-13T08:54:08Z,4028783857,213,5.2,4028783847,140,45.1,4028783853,212,18.0,4030415089,178,,4028783851,141,4.7,4028783845,56,Back,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079753,172,1,1,23,56,2989v3kho9h5jaboe1nr7lx21,1,41.9,7.5,2023-02-12T15:25:38.996Z,2023-02-13T08:54:06Z,4028784037,56,Back,4028784041,141,6.5,4028784045,213,3.2,4030415119,178,,4028784039,140,26.0,4028784043,212,16.7,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079823,173,1,1,23,59,2989v3kho9h5jaboe1nr7lx21,1,25.9,13.2,2023-02-12T15:25:41.368Z,2023-02-13T08:54:05Z,4030415165,178,,4028784467,212,15.4,4028784463,140,21.6,4028784461,56,Back,4028784469,213,1.9,4028784465,141,34.8,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079855,174,1,1,24,3,2989v3kho9h5jaboe1nr7lx21,1,7.4,36.4,2023-02-12T15:25:45.571Z,2023-02-13T08:54:04Z,4028784671,213,5.7,4028784667,141,7.0,4028784663,56,Back,4030531323,1,,4028784661,155,,4028784669,212,34.7,4030415207,178,,4028784665,140,34.4,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079865,175,1,1,24,5,2989v3kho9h5jaboe1nr7lx21,0,34.9,8.1,2023-02-12T15:25:48.078Z,2023-02-13T08:54:04Z,4028784717,3,,4028784727,213,6.3,4028784723,141,7.9,4028784719,56,Back,4030415233,388,,4028784725,212,13.4,4030094947,168,,4028784721,140,47.7,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079891,311,49,1,24,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,52.1,91,2023-02-12T15:25:50.182Z,2023-02-13T08:54:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079939,312,1,1,24,9,6vyr13j6kbwdtxjwm1m4m8nu2,1,53.7,90.7,2023-02-12T15:25:51.714Z,2023-02-13T08:54:02Z,4028785161,56,Left,4028785173,213,0.2,4028785165,140,65.9,4028785169,141,93.8,4028785171,212,13.0,4030415271,178,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507079981,313,1,1,24,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,60.3,90.6,2023-02-12T15:25:54.715Z,2023-02-13T08:54:00Z,4028785449,56,Back,4028785455,212,21.4,4028785451,140,44.4,4028785457,213,3.8,4030415295,178,,4028785453,141,70.8,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080039,314,1,1,24,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,45.7,64.9,2023-02-12T15:25:58.058Z,2023-02-13T08:53:59Z,4028785897,140,46.7,4028785901,212,24.4,4028785895,56,Back,4030415311,178,,4028785899,141,29.1,4028785903,213,4.8,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080067,315,1,1,24,19,6vyr13j6kbwdtxjwm1m4m8nu2,1,50,27.5,2023-02-12T15:26:02.189Z,2023-02-13T08:53:58Z,4028786091,213,1.1,4030415323,178,,4028786087,141,48.5,4028786083,56,Center,4028786085,140,56.2,4028786089,212,15.7,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080093,316,1,1,24,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,60.8,46.8,2023-02-12T15:26:05.239Z,2023-02-13T08:53:56Z,4028786221,212,12.3,4028786219,141,29.4,4028786215,56,Center,4030415343,178,,4028786217,140,64.0,4028786223,213,5.0,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080121,317,1,1,24,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,63.5,30.7,2023-02-12T15:26:05.968Z,2023-02-13T08:53:55Z,4028786419,56,Back,4028786425,212,25.4,4030415369,178,,4028786421,140,45.9,4028786423,141,56.4,4028786427,213,2.4,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080137,318,1,1,24,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,46.5,53.9,2023-02-12T15:26:08.968Z,2023-02-13T08:53:54Z,4028786595,140,54.1,4030415387,178,,4028786601,213,1.1,4028786599,212,17.2,4028786593,56,Center,4028786597,141,76.3,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080213,319,1,1,24,29,6vyr13j6kbwdtxjwm1m4m8nu2,1,54.5,75.1,2023-02-12T15:26:11.623Z,2023-02-13T08:53:53Z,4028787029,213,4.5,4028787019,140,47.4,4028787033,1,,4030415401,178,,4028787023,141,28.5,4028787027,212,32.6,4028787017,56,Back,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080255,320,1,1,24,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,48.7,24.1,2023-02-12T15:26:17.217Z,2023-02-13T08:53:51Z,4028787207,56,Back,4028787217,212,22.9,4028787215,141,57.0,4028787219,213,1.8,4030415419,178,,4028787211,140,44.1,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080315,321,1,1,24,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.7,57.7,2023-02-12T15:26:19.530Z,2023-02-13T08:53:50Z,4028787523,141,75.7,4028787527,213,1.2,4028787521,140,46.7,4030415427,178,,4028787525,212,13.3,4028787519,56,Back,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080385,322,1,1,24,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,58.6,75.3,2023-02-12T15:26:25.490Z,2023-02-13T08:53:47Z,4028787921,140,62.8,4028787919,56,Left,4028787925,212,13.8,4030415447,178,,4028787927,213,1.2,4028787923,141,94.5,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080437,323,1,1,24,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,56.3,69.1,2023-02-12T15:26:31.271Z,2023-02-13T08:53:44Z,4028788237,212,26.1,4028788233,140,50.4,4028788231,56,Center,4030415491,178,,4028788239,213,4.5,4028788235,141,31.8,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080501,324,1,1,24,54,6vyr13j6kbwdtxjwm1m4m8nu2,1,56.3,23.4,2023-02-12T15:26:36.475Z,2023-02-13T08:53:43Z,4030415503,178,,4028788661,56,Back,4028788665,141,47.3,4028788669,213,2.1,4028788667,212,18.8,4028788663,140,47.3,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080533,325,1,1,24,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,51.8,58,2023-02-12T15:26:40.436Z,2023-02-13T08:53:41Z,4028788857,213,1.0,4028788853,141,75.7,4030415529,178,,4028788851,140,58.5,4028788849,56,Center,4028788855,212,13.9,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080569,326,1,1,25,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,60.4,78.5,2023-02-12T15:26:42.817Z,2023-02-13T08:53:40Z,4028789065,56,Left,4028789073,213,1.0,4028789069,141,92.9,4030415551,178,,4028789067,140,66.8,4028789071,212,11.9,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080653,327,1,1,25,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.3,94.8,2023-02-12T15:26:45.119Z,2023-02-13T08:53:38Z,4028789531,212,12.3,4028789529,141,80.6,4030415567,178,,4028789525,56,Left,4028789533,213,4.0,4028789527,140,61.1,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507080727,328,1,1,25,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,58.2,78.6,2023-02-12T15:26:49.763Z,2023-02-13T08:53:37Z,4028789841,213,4.4,4028789837,141,31.4,4028789833,56,Back,4030530983,1,,4028789839,212,33.8,4030415609,178,,4028789835,140,48.1,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
