id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2440381223,9,1,1,0,27,bw9wm8pqfzcchumhiwdt2w15c,1,32.4,45.2,2022-07-30T16:16:10.540Z,2022-07-31T02:09:44Z,3675824629,56,Back,3675824643,212,20.0,3675824647,213,5.0,3676912087,178,,3675824633,140,38.3,3675824639,141,17.3,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381253,10,1,1,0,29,bw9wm8pqfzcchumhiwdt2w15c,0,37.3,19.3,2022-07-30T16:16:13.359Z,2022-07-31T02:09:44Z,3675824803,141,15.5,3675824807,213,6.2,3675824809,1,,3675824799,56,Right,3675824805,212,42.3,3675824801,140,77.5,3676912191,178,,3675824797,155,,d1j29sgb7rmc6dxe3koyyr0et,R. Holzhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381263,12,1,1,0,32,2nhn3ikl1ciq34w3hcp883d6p,0,24.4,83.5,2022-07-30T16:16:15.657Z,2022-07-31T02:09:43Z,3675824885,141,69.9,3676912513,388,,3675824881,56,Back,3675824883,140,29.0,3675824887,212,10.4,3675824889,213,5.2,3675824879,3,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381297,11,1,1,0,33,bw9wm8pqfzcchumhiwdt2w15c,1,70.7,23.3,2022-07-30T16:16:17.084Z,2022-07-31T02:09:43Z,3675825067,56,Center,3676912605,178,,3675825071,141,31.2,3675825075,213,0.5,3675825069,140,80.5,3675825065,3,,3675825073,212,11.6,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440412289,421,61,1,0,35,bw9wm8pqfzcchumhiwdt2w15c,0,76.6,34.8,2022-07-30T16:16:18.481Z,2022-07-31T02:09:43Z,3676912735,178,,3675997461,56,Center,,,,,,,,,,,,,,,,,,,58b30n3a3qc1s5tpfn8er7tw4,N. Nsingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381317,13,1,1,0,35,2nhn3ikl1ciq34w3hcp883d6p,1,25.3,64.9,2022-07-30T16:16:19.383Z,2022-07-31T02:09:42Z,3675825201,213,0.7,3675825197,141,72.4,3675825193,56,Back,3675825199,212,8.4,3675825195,140,31.6,3676912835,178,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440587089,807,43,1,0,36,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-07-30T16:16:19.892Z,2022-07-30T23:10:01Z,3676955049,178,0,3676955111,144,82,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381321,14,49,1,0,36,2nhn3ikl1ciq34w3hcp883d6p,1,29.5,69.4,2022-07-30T16:16:19.922Z,2022-07-31T02:09:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381335,15,1,1,0,37,2nhn3ikl1ciq34w3hcp883d6p,1,28.6,69.8,2022-07-30T16:16:20.732Z,2022-07-31T02:09:41Z,3675825295,140,22.3,3675825299,212,13.5,3676913097,178,,3675825293,56,Back,3675825301,213,2.1,3675825297,141,87.1,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381349,16,1,1,0,38,2nhn3ikl1ciq34w3hcp883d6p,0,22.6,83.5,2022-07-30T16:16:21.933Z,2022-07-31T02:09:41Z,3675825367,56,Back,3675825371,141,81.6,3675825375,213,6.1,3675825369,140,30.3,3675825373,212,8.2,3676913303,178,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440523033,790,61,1,0,38,2nhn3ikl1ciq34w3hcp883d6p,1,29.1,81.2,2022-07-30T16:16:22.336Z,2022-07-31T02:09:41Z,3676913459,178,,3676601291,56,Back,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440587205,719,43,1,0,39,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-07-30T16:16:23.289Z,2022-07-30T23:10:16Z,3676955715,144,82,3676955663,178,0,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381351,12,49,1,0,39,bw9wm8pqfzcchumhiwdt2w15c,1,63.3,34.5,2022-07-30T16:16:23.388Z,2022-07-31T02:09:40Z,,,,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381403,13,1,1,0,41,bw9wm8pqfzcchumhiwdt2w15c,1,60.5,36.2,2022-07-30T16:16:25.006Z,2022-07-31T02:09:39Z,3675825619,56,Back,3675825621,140,42.3,3675825625,212,19.1,3675825623,141,35.7,3675825627,213,3.2,3676913685,178,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381433,14,1,1,0,45,bw9wm8pqfzcchumhiwdt2w15c,1,42.1,39.4,2022-07-30T16:16:28.481Z,2022-07-31T02:09:38Z,3675825777,56,Right,3675825783,212,23.5,3675825779,140,52.2,3675825785,213,5.2,3676913853,178,,3675825781,141,8.6,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381457,15,1,1,0,47,bw9wm8pqfzcchumhiwdt2w15c,1,54.4,6.3,2022-07-30T16:16:30.845Z,2022-07-31T02:09:37Z,3675825921,141,4.7,3675825925,212,7.7,3675825915,56,Right,3676914015,178,,3675825919,140,61.7,3675825927,213,6.1,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440587539,728,67,1,0,48,bw9wm8pqfzcchumhiwdt2w15c,1,64.8,3.2,2022-07-30T16:16:31.676Z,2022-07-31T02:09:37Z,3676957585,233,820,,,,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440587537,820,67,1,0,48,2nhn3ikl1ciq34w3hcp883d6p,0,35.2,96.8,2022-07-30T16:16:31.677Z,2022-07-31T02:09:37Z,3676957589,233,728,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381459,16,61,1,0,48,bw9wm8pqfzcchumhiwdt2w15c,0,63.4,1.1,2022-07-30T16:16:31.753Z,2022-07-31T02:09:36Z,3676914643,178,,3675825935,56,Right,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381463,17,49,1,0,50,2nhn3ikl1ciq34w3hcp883d6p,1,36.8,95.1,2022-07-30T16:16:33.710Z,2022-07-31T02:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381525,18,1,1,0,51,2nhn3ikl1ciq34w3hcp883d6p,1,33.2,93.8,2022-07-30T16:16:34.530Z,2022-07-31T02:09:35Z,3676914999,178,,3675826287,56,Back,3675826295,213,3.4,3675826291,141,87.7,3675826289,140,19.3,3675826293,212,15.2,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381537,19,1,1,0,55,2nhn3ikl1ciq34w3hcp883d6p,0,26,98.9,2022-07-30T16:16:39.331Z,2022-07-31T02:09:34Z,3675826373,213,5.7,3675826365,56,Back,3675826369,141,90.2,3676915165,178,,3675826371,212,10.4,3675826367,140,34.2,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381545,17,61,1,0,56,bw9wm8pqfzcchumhiwdt2w15c,1,66.7,4.3,2022-07-30T16:16:39.676Z,2022-07-31T02:09:34Z,3675826419,56,Right,3676915299,178,,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440587969,747,67,1,0,57,bw9wm8pqfzcchumhiwdt2w15c,1,55.1,3,2022-07-30T16:16:40.981Z,2022-07-31T02:09:33Z,3676959789,233,825,,,,,,,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440587965,825,67,1,0,57,2nhn3ikl1ciq34w3hcp883d6p,0,44.9,97,2022-07-30T16:16:40.982Z,2022-07-31T02:09:33Z,3676959797,233,747,,,,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381615,19,1,1,0,57,bw9wm8pqfzcchumhiwdt2w15c,0,54,4.4,2022-07-30T16:16:41.009Z,2022-07-31T02:09:32Z,3675826793,212,13.4,3675826785,56,Right,3675826795,213,6.0,3675826791,141,0.0,3675826789,140,66.4,3676915491,178,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381547,18,43,1,0,58,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-07-30T16:16:41.894Z,2022-07-30T16:16:58Z,3675826423,285,0,3675826473,233,19,3675827235,144,74,3675826421,56,Right,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381619,20,5,1,0,58,bw9wm8pqfzcchumhiwdt2w15c,0,66.3,-1.2,2022-07-30T16:16:42.272Z,2022-07-30T22:43:54Z,3675826813,56,Right,3675826839,233,20,3675826815,347,,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381623,20,5,1,0,58,2nhn3ikl1ciq34w3hcp883d6p,1,33.7,101.2,2022-07-30T16:16:42.272Z,2022-07-30T22:43:53Z,3675826829,56,Back,3675826833,233,20,3675826831,347,,,,,,,,,,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381779,21,1,1,1,17,2nhn3ikl1ciq34w3hcp883d6p,1,38.5,100,2022-07-30T16:17:01.214Z,2022-07-31T02:09:32Z,3675827587,212,10.5,3675827583,140,35.8,3675827579,107,,3675827589,213,4.4,3675827585,141,87.1,3675827581,56,Back,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381791,22,1,1,1,19,2nhn3ikl1ciq34w3hcp883d6p,1,36.4,94.8,2022-07-30T16:17:02.872Z,2022-07-31T02:09:31Z,3675827649,140,34.1,3675827651,141,96.5,3675827647,56,Back,3675827655,213,2.7,3675827653,212,2.7,3676916103,178,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381835,23,1,1,1,19,2nhn3ikl1ciq34w3hcp883d6p,1,34.9,97.5,2022-07-30T16:17:03.261Z,2022-07-31T02:09:31Z,3675827875,140,28.8,3675827881,213,4.5,3675827883,1,,3675827877,141,46.0,3675827873,56,Back,3676916261,178,,3675827879,212,35.6,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381865,24,1,1,1,23,2nhn3ikl1ciq34w3hcp883d6p,1,31.6,44.2,2022-07-30T16:17:07.030Z,2022-07-31T02:09:30Z,3676916329,178,,3675828039,213,5.5,3675828021,56,Right,3675828033,212,38.3,3677543489,1,,3675828027,141,3.4,3675828023,140,56.7,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381893,25,1,1,1,26,2nhn3ikl1ciq34w3hcp883d6p,1,58.9,0.4,2022-07-30T16:17:10.123Z,2022-07-31T02:09:30Z,3675828181,140,46.9,3675828185,212,14.0,3676916569,178,,3675828179,56,Back,3675828187,213,2.7,3675828183,141,9.5,,,,,,,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381931,26,1,1,1,29,2nhn3ikl1ciq34w3hcp883d6p,1,36.3,18.8,2022-07-30T16:17:12.534Z,2022-07-31T02:09:29Z,3676916747,178,,3675828405,140,53.1,3675828411,213,0.4,3675828409,212,19.6,3675828407,141,31.2,3675828403,56,Center,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440381949,27,1,1,1,30,2nhn3ikl1ciq34w3hcp883d6p,1,51.8,26.3,2022-07-30T16:17:13.647Z,2022-07-31T02:09:29Z,3675828511,56,Back,3676916927,178,,3675828515,140,36.1,3675828519,141,25.2,3675828523,212,16.5,3675828527,213,3.2,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
