id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2472302423,114,1,1,14,14,920raeoumft3q2wmvc296uceo,1,3.3,95.8,2022-10-15T16:30:03.045Z,2022-10-16T08:48:41Z,3845704845,141,85.6,3845704849,213,5.5,3847621633,178,,3845704841,56,Back,3845704847,212,9.6,3845704843,140,9.6,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302431,115,1,1,14,17,920raeoumft3q2wmvc296uceo,0,16.1,85.9,2022-10-15T16:30:06.250Z,2022-10-16T08:48:40Z,3845704917,233,162,3845704877,213,2.7,3845704873,141,87.8,3845704871,140,13.8,3845704921,286,,3845704875,212,2.7,3845704915,236,,3845704869,56,Back,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,3847621777,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302435,162,74,1,14,17,2989v3kho9h5jaboe1nr7lx21,1,82.6,15.2,2022-10-15T16:30:06.278Z,2022-10-16T08:48:39Z,3845704891,285,,3845704889,56,Right,3845704927,233,115,3847621871,178,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302447,116,61,1,14,17,920raeoumft3q2wmvc296uceo,1,16.3,85.9,2022-10-15T16:30:06.360Z,2022-10-16T08:48:39Z,3847622109,178,,3845704971,56,Back,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302459,163,49,1,14,19,2989v3kho9h5jaboe1nr7lx21,1,87.4,23.5,2022-10-15T16:30:08.513Z,2022-10-16T08:48:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302483,164,1,1,14,20,2989v3kho9h5jaboe1nr7lx21,0,92.4,30.6,2022-10-15T16:30:09.407Z,2022-10-16T08:48:38Z,3847622397,178,,3845705155,213,2.6,3845705153,212,10.8,3845705147,56,Center,3845705151,141,38.6,3845705149,140,83.5,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302487,117,49,1,14,21,920raeoumft3q2wmvc296uceo,1,14.2,58.3,2022-10-15T16:30:10.614Z,2022-10-16T08:48:37Z,,,,,,,,,,,,,,,,,,,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302535,118,1,1,14,23,920raeoumft3q2wmvc296uceo,0,16,63.6,2022-10-15T16:30:12.151Z,2022-10-16T08:48:37Z,3847622543,178,,3845705415,141,82.3,3845705419,213,0.4,3845705411,56,Back,3845705409,155,,3845705413,140,43.4,3845705417,212,31.5,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302545,165,44,1,14,25,2989v3kho9h5jaboe1nr7lx21,1,57,20.4,2022-10-15T16:30:14.183Z,2022-10-16T08:48:36Z,3845705453,286,,3845705523,233,119,3845705451,56,Right,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302541,119,44,1,14,25,920raeoumft3q2wmvc296uceo,0,43,79.6,2022-10-15T16:30:14.184Z,2022-10-16T08:48:36Z,3845705441,285,,3845705529,233,165,3845705439,56,Back,,,,,,,,,,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302557,166,1,1,14,25,2989v3kho9h5jaboe1nr7lx21,1,56.8,20.7,2022-10-15T16:30:14.264Z,2022-10-16T08:48:36Z,3845705541,141,7.7,3845705545,213,5.2,3845705535,3,,3847622673,388,,3845705543,212,10.1,3845705539,140,61.5,3845705537,56,Right,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302579,167,1,1,14,27,2989v3kho9h5jaboe1nr7lx21,0,62.3,12.7,2022-10-15T16:30:15.989Z,2022-10-16T08:48:35Z,3845705675,56,Center,3845705681,212,16.0,3847622833,388,,3845705673,3,,3845705677,140,72.4,3845705683,213,0.8,3845705679,141,30.3,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302635,120,1,1,14,31,920raeoumft3q2wmvc296uceo,1,26,77.2,2022-10-15T16:30:20.460Z,2022-10-16T08:48:34Z,3847622903,178,,3845705987,141,28.0,3845705983,56,Back,3845705993,1,,3845705989,212,33.5,3845705991,213,4.8,3845705985,140,28.3,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302673,121,1,1,14,34,920raeoumft3q2wmvc296uceo,1,29.8,33,2022-10-15T16:30:23.383Z,2022-10-16T08:48:33Z,3845706191,141,27.0,3845706189,140,39.7,3845706193,212,11.2,3845706187,56,Back,3847623029,178,,3845706195,213,5.9,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302723,122,1,1,14,38,920raeoumft3q2wmvc296uceo,1,37.4,36.7,2022-10-15T16:30:26.902Z,2022-10-16T08:48:32Z,3845706401,56,Back,3845706409,141,70.3,3845706411,212,22.9,3845706403,140,36.7,3847623151,178,,3845706415,213,1.6,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302749,123,1,1,14,44,920raeoumft3q2wmvc296uceo,1,44.4,86.7,2022-10-15T16:30:33.059Z,2022-10-16T08:48:30Z,3845706547,213,4.2,3845706543,141,47.6,3845706539,56,Back,3845706541,140,30.8,3845706545,212,30.2,3847623255,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302781,124,1,1,14,47,920raeoumft3q2wmvc296uceo,1,34.2,45.6,2022-10-15T16:30:36.074Z,2022-10-16T08:48:29Z,3845706721,213,4.7,3845706715,140,34.8,3845706719,212,19.3,3845706717,141,17.3,3845706713,56,Back,3847623339,178,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302817,125,1,1,14,49,920raeoumft3q2wmvc296uceo,1,40.7,20.4,2022-10-15T16:30:38.493Z,2022-10-16T08:48:29Z,3845706885,141,5.5,3847623473,178,,3845706883,140,53.0,3845706887,212,16.4,3845706889,213,5.6,3845706881,56,Right,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302827,126,1,1,14,51,920raeoumft3q2wmvc296uceo,1,52.2,7.2,2022-10-15T16:30:40.466Z,2022-10-16T08:48:28Z,3847623553,178,,3845706925,56,Center,3845706931,212,10.6,3845706933,213,1.4,3845706927,140,54.2,3845706929,141,22.5,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302845,127,1,1,14,52,920raeoumft3q2wmvc296uceo,1,51.4,24.1,2022-10-15T16:30:41.402Z,2022-10-16T08:48:28Z,3845707009,56,Back,3845707015,212,18.4,3845707017,213,3.4,3845707013,141,15.9,3845707011,140,34.7,3847623665,178,,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472655395,1160,43,1,14,53,920raeoumft3q2wmvc296uceo,1,0,0,2022-10-15T16:30:42.402Z,2022-10-16T04:07:22Z,3847659411,178,0,3847659481,144,82,,,,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302893,128,1,1,14,53,920raeoumft3q2wmvc296uceo,1,37.5,17.4,2022-10-15T16:30:42.657Z,2022-10-16T08:48:27Z,3845707195,212,7.8,3847623693,178,,3845707193,141,5.9,3845707197,213,4.8,3845707189,56,Back,3845707191,140,38.1,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302949,129,1,1,14,56,920raeoumft3q2wmvc296uceo,1,40.8,14.4,2022-10-15T16:30:45.704Z,2022-10-16T08:48:27Z,3845707515,212,36.5,3845707513,141,67.2,3845707517,213,1.8,3845707509,56,Back,3845707511,140,34.4,3847623733,178,,3845707519,1,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472302989,130,1,1,14,59,920raeoumft3q2wmvc296uceo,1,41.5,66.1,2022-10-15T16:30:48.463Z,2022-10-16T08:48:26Z,3845707719,140,29.9,3845707725,212,16.2,3845707727,213,3.9,3845707721,141,50.3,3847623863,178,,3845707715,56,Back,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303043,131,1,1,15,2,920raeoumft3q2wmvc296uceo,1,34.8,46.5,2022-10-15T16:30:51.152Z,2022-10-16T08:48:26Z,3847602411,178,,3845708025,212,16.5,3845708019,56,Back,3845708027,213,4.6,3845708023,141,22.5,3845708021,140,32.3,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303085,132,1,1,15,6,920raeoumft3q2wmvc296uceo,1,39.6,22.5,2022-10-15T16:30:55.451Z,2022-10-16T08:48:24Z,3847602523,178,,3845708195,140,30.8,3845708197,141,56.7,3845708201,213,1.9,3845708191,56,Back,3845708199,212,25.0,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303125,133,1,1,15,8,920raeoumft3q2wmvc296uceo,1,33.8,53.3,2022-10-15T16:30:57.704Z,2022-10-16T08:48:24Z,3845708417,56,Back,3847602595,178,,3845708425,213,1.6,3845708419,140,33.9,3845708421,141,76.0,3845708423,212,15.4,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303163,134,1,1,15,13,920raeoumft3q2wmvc296uceo,1,38.7,84,2022-10-15T16:31:01.735Z,2022-10-16T08:48:23Z,3845708595,56,Back,3845708605,212,9.0,3847602719,178,,3845708603,141,96.6,3845708599,140,41.2,3845708609,213,1.3,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303175,135,1,1,15,14,920raeoumft3q2wmvc296uceo,0,47,98.9,2022-10-15T16:31:02.892Z,2022-10-16T08:48:23Z,3845708679,140,62.8,3845708683,212,21.1,3847602917,178,,3845708677,56,Left,3845708681,141,79.7,3845708685,213,5.6,3845708675,155,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303193,168,8,1,15,15,2989v3kho9h5jaboe1nr7lx21,1,36.7,21.4,2022-10-15T16:31:04.139Z,2022-10-16T08:48:22Z,3846608435,385,,3845708761,56,Back,3847603063,178,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303231,136,44,1,15,19,920raeoumft3q2wmvc296uceo,1,36.5,49.1,2022-10-15T16:31:08.468Z,2022-10-16T08:48:22Z,3845709231,233,169,3845708929,56,Back,3845708931,285,,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303273,169,44,1,15,19,2989v3kho9h5jaboe1nr7lx21,0,63.5,50.9,2022-10-15T16:31:08.469Z,2022-10-16T08:48:22Z,3845709179,286,,3845709239,233,136,3845709177,56,Center,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303263,137,1,1,15,19,920raeoumft3q2wmvc296uceo,1,36.5,49,2022-10-15T16:31:08.533Z,2022-10-16T08:48:21Z,3845709111,141,43.6,3845709115,212,4.8,3847603243,388,,3845709105,56,Back,3845709103,3,,3845709107,140,39.4,3845709119,213,5.4,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303295,138,1,1,15,21,920raeoumft3q2wmvc296uceo,1,41,46.2,2022-10-15T16:31:10.034Z,2022-10-16T08:48:21Z,3845709315,140,27.9,3847661209,178,,3845709321,213,4.0,3845709309,3,,3845709313,56,Back,3845709317,141,21.6,3845709319,212,21.7,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303355,139,1,1,15,23,920raeoumft3q2wmvc296uceo,1,29.6,22.8,2022-10-15T16:31:12.360Z,2022-10-16T08:48:21Z,3847603561,178,,3845709633,212,22.8,3845709631,141,14.9,3845709635,213,6.0,3845709629,140,50.7,3845709623,155,,3845709627,56,Right,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303363,140,1,1,15,26,920raeoumft3q2wmvc296uceo,0,55.9,12.1,2022-10-15T16:31:14.941Z,2022-10-16T08:48:20Z,3845709677,141,0.0,3845709673,56,Right,3845709681,213,4.7,3845709671,3,,3845709679,212,9.6,3845709675,140,56.1,3847603785,388,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303367,141,5,1,15,28,920raeoumft3q2wmvc296uceo,0,57.4,-2,2022-10-15T16:31:17.329Z,2022-10-16T03:28:16Z,3845709683,56,Right,3845709685,347,,3845710793,233,170,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303565,170,5,1,15,28,2989v3kho9h5jaboe1nr7lx21,1,42.6,102,2022-10-15T16:31:17.329Z,2022-10-16T03:28:16Z,3845710753,56,Back,3845710761,233,141,3845710755,347,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303575,171,1,1,15,37,2989v3kho9h5jaboe1nr7lx21,0,36.8,100,2022-10-15T16:31:25.784Z,2022-10-16T08:51:32Z,3845710831,212,52.0,3845710825,56,Center,3845710833,213,5.3,3845710827,140,62.8,3845710823,107,,3845710829,141,36.3,3845711021,189,,3845710835,1,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303579,142,49,1,15,48,920raeoumft3q2wmvc296uceo,1,44.4,80.3,2022-10-15T16:31:36.917Z,2022-10-16T08:48:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303597,143,1,1,15,48,920raeoumft3q2wmvc296uceo,1,44.1,79.9,2022-10-15T16:31:37.015Z,2022-10-16T08:48:19Z,3845710945,140,51.1,3847604485,178,,3845710943,56,Center,3845710947,141,55.2,3845710949,212,18.3,3845710951,213,5.1,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303649,144,1,1,15,51,920raeoumft3q2wmvc296uceo,1,48.8,55.9,2022-10-15T16:31:40.190Z,2022-10-16T08:48:18Z,3845711275,141,21.5,3847604759,178,,3845711273,140,43.4,3845711277,212,24.1,3845711271,56,Back,3845711279,213,4.5,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303671,145,1,1,15,55,920raeoumft3q2wmvc296uceo,1,50.4,22.1,2022-10-15T16:31:43.938Z,2022-10-16T08:48:17Z,3847604921,178,,3845711401,140,55.5,3845711405,212,13.2,3845711403,141,4.3,3845711399,56,Right,3845711407,213,5.1,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303711,146,1,1,15,57,920raeoumft3q2wmvc296uceo,1,55.3,4.4,2022-10-15T16:31:45.899Z,2022-10-16T08:48:17Z,3845711631,213,2.3,3845711625,140,47.0,3847605001,178,,3845711627,141,18.3,3845711623,56,Back,3845711629,212,12.9,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303761,147,1,1,15,58,920raeoumft3q2wmvc296uceo,1,47.7,16.5,2022-10-15T16:31:47.645Z,2022-10-16T08:48:16Z,3847605115,178,,3845711931,140,34.6,3845711937,213,2.2,3845711933,141,47.0,3845711935,212,24.9,3845711929,56,Back,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303791,148,1,1,16,1,920raeoumft3q2wmvc296uceo,1,37.6,50.5,2022-10-15T16:31:50.341Z,2022-10-16T08:48:15Z,3845712123,212,24.8,3845712121,141,86.8,3845712125,213,1.5,3845712119,140,39.8,3845712117,56,Back,3847605237,178,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303831,149,1,1,16,4,920raeoumft3q2wmvc296uceo,1,43.9,86.6,2022-10-15T16:31:53.568Z,2022-10-16T08:48:14Z,3845712319,141,97.4,3847605337,178,,3845712317,140,53.5,3845712323,213,0.6,3845712315,56,Left,3845712321,212,12.5,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303875,150,1,1,16,6,920raeoumft3q2wmvc296uceo,1,52.6,99.5,2022-10-15T16:31:55.132Z,2022-10-16T08:48:14Z,3847605447,178,,3845712515,141,79.6,3845712517,212,15.3,3845712513,140,45.8,3845712519,213,4.2,3845712511,56,Back,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303895,151,1,1,16,8,920raeoumft3q2wmvc296uceo,0,45,80.5,2022-10-15T16:31:57.129Z,2022-10-16T08:48:13Z,3845712623,56,Back,3845712627,141,42.8,3845712629,212,25.9,3845712625,140,48.3,3845712631,213,4.8,3847605507,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472656119,923,43,1,16,10,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-10-15T16:31:58.830Z,2022-10-16T04:10:06Z,3847663353,178,0,3847663399,144,82,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472303925,172,49,1,16,10,2989v3kho9h5jaboe1nr7lx21,1,50.6,56.9,2022-10-15T16:31:59.015Z,2022-10-16T08:48:13Z,,,,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304035,173,1,1,16,14,2989v3kho9h5jaboe1nr7lx21,1,66.9,63.1,2022-10-15T16:32:02.922Z,2022-10-16T08:48:11Z,3845713229,212,22.3,3845713223,56,Left,3845713227,141,90.8,3847605819,178,,3845713225,140,78.2,3845713231,213,1.0,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304033,152,45,1,16,17,920raeoumft3q2wmvc296uceo,0,15.4,19.1,2022-10-15T16:32:05.932Z,2022-10-16T08:48:10Z,3845713221,285,,3845713411,233,174,3845713219,56,Back,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304055,174,3,1,16,17,2989v3kho9h5jaboe1nr7lx21,1,84.6,80.9,2022-10-15T16:32:05.932Z,2022-10-16T08:48:10Z,3847605935,178,,3846615959,464,,3845713329,286,,3845713325,56,Left,3845713353,233,152,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304077,175,1,1,16,19,2989v3kho9h5jaboe1nr7lx21,0,93,80,2022-10-15T16:32:07.970Z,2022-10-16T08:29:42Z,3845713485,141,39.4,3847605995,178,,3846616291,224,,3845713479,155,,3845713483,140,93.7,3845713487,212,27.6,3845713477,2,,3845713489,213,4.7,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,3846616293,72,,3845713481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304107,153,12,1,16,21,920raeoumft3q2wmvc296uceo,1,4.5,57.2,2022-10-15T16:32:09.766Z,2022-10-16T08:48:09Z,3847606077,388,,3845713615,213,0.3,3845714483,15,,3845713607,56,Back,3845713611,141,62.0,3845713609,140,14.1,3845713613,212,10.6,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304119,154,12,1,16,22,920raeoumft3q2wmvc296uceo,1,9.8,54.1,2022-10-15T16:32:11.345Z,2022-10-16T08:48:09Z,3845713673,213,1.0,3845713669,212,20.3,3847606193,388,,3845713661,140,20.1,3845713665,141,79.4,3845713659,56,Back,3845713693,15,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304137,155,49,1,16,23,920raeoumft3q2wmvc296uceo,1,15.4,67.6,2022-10-15T16:32:12.728Z,2022-10-16T08:48:09Z,,,,,,,,,,,,,,,,,,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304171,156,1,1,16,24,920raeoumft3q2wmvc296uceo,1,16.5,68.3,2022-10-15T16:32:12.984Z,2022-10-16T08:48:08Z,3845713955,212,16.8,3847606425,178,,3845713957,213,0.4,3845713953,141,78.7,3845713949,56,Back,3845713951,140,31.0,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304193,157,1,1,16,25,920raeoumft3q2wmvc296uceo,1,30.6,70.5,2022-10-15T16:32:14.414Z,2022-10-16T08:48:08Z,3845714071,141,98.0,3845714073,212,19.1,3845714067,56,Back,3845714069,140,27.1,3847606547,178,,3845714075,213,1.8,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304221,158,1,1,16,28,920raeoumft3q2wmvc296uceo,0,33.3,99.4,2022-10-15T16:32:16.893Z,2022-10-16T08:48:08Z,3845714223,212,24.7,3845714219,140,56.2,3845714225,213,6.0,3847606635,178,,3845714217,56,Left,3845714221,141,90.8,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304223,176,49,1,16,31,2989v3kho9h5jaboe1nr7lx21,1,33.4,18.4,2022-10-15T16:32:20.383Z,2022-10-16T08:48:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304275,177,1,1,16,31,2989v3kho9h5jaboe1nr7lx21,1,33.3,18.2,2022-10-15T16:32:20.440Z,2022-10-16T08:48:07Z,3845714489,140,40.2,3845714491,141,5.8,3845714493,212,11.1,3845714487,56,Back,3845714495,213,5.4,3847606899,178,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304363,178,1,1,16,35,2989v3kho9h5jaboe1nr7lx21,1,45.8,6,2022-10-15T16:32:24.227Z,2022-10-16T08:48:05Z,3845714905,56,Back,3847607075,178,,3845714911,212,20.1,3845714907,140,41.8,3845714909,141,34.9,3845714913,213,1.8,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304495,179,1,1,16,39,2989v3kho9h5jaboe1nr7lx21,1,46,34.1,2022-10-15T16:32:28.285Z,2022-10-16T08:48:04Z,3845715527,213,1.6,3845715523,141,89.1,3845715529,1,,3845715521,140,45.8,3845715525,212,37.4,3845715519,56,Back,3847607207,178,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472304523,180,1,1,16,48,2989v3kho9h5jaboe1nr7lx21,1,77.4,81.1,2022-10-15T16:32:37.258Z,2022-10-16T08:48:03Z,3845715679,212,14.4,3845715681,213,2.3,3845715673,56,Left,3845715677,141,97.4,3847607453,178,,3845715675,140,68.7,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
