id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2498194261,181,1,1,13,37,bw9wm8pqfzcchumhiwdt2w15c,1,34.5,43.8,2023-01-17T17:43:52.354Z,2023-01-18T09:05:12Z,3982269971,141,17.3,3982269973,212,21.3,3982269969,140,45.4,3982269967,56,Back,3982657065,178,,3982269975,213,5.3,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194265,182,1,1,13,40,bw9wm8pqfzcchumhiwdt2w15c,1,47.8,21.4,2023-01-17T17:43:54.576Z,2023-01-18T09:05:11Z,3982269993,140,56.3,3982269991,56,Right,3982269999,213,5.4,3982269995,141,6.2,3982269997,212,13.7,3982657093,178,,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194271,183,1,1,13,42,bw9wm8pqfzcchumhiwdt2w15c,1,59.2,5.2,2023-01-17T17:43:57.178Z,2023-01-18T09:05:10Z,3982270037,212,10.1,3982270035,141,16.5,3982270039,213,0.9,3982657129,178,,3982270031,56,Right,3982270033,140,65.4,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194273,184,1,1,13,44,bw9wm8pqfzcchumhiwdt2w15c,1,69.9,13.9,2023-01-17T17:43:58.932Z,2023-01-18T09:05:09Z,3982270047,141,4.4,3982270045,140,68.2,3982270049,212,6.7,3982657181,178,,3982270051,213,4.4,3982270043,56,Right,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194277,185,1,1,13,45,bw9wm8pqfzcchumhiwdt2w15c,1,73.8,2.6,2023-01-17T17:43:59.819Z,2023-01-18T09:05:09Z,3982270071,141,8.8,3982270073,212,11.6,3982657231,178,,3982270069,140,63.5,3982270067,56,Right,3982270075,213,2.8,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194281,186,1,1,13,46,bw9wm8pqfzcchumhiwdt2w15c,0,66.4,11.6,2023-01-17T17:44:00.763Z,2023-01-18T09:05:08Z,3982270099,141,33.3,3982270103,213,0.9,3982270095,56,Center,3982270097,140,76.8,3982270101,212,18.4,3982657263,178,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194285,101,8,1,13,47,9njsy633rh1tyri7l2jaju5o,1,21.9,74.8,2023-01-17T17:44:01.999Z,2023-01-18T09:05:08Z,3982474535,384,,3982657333,178,,3982270117,56,Back,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194299,102,49,1,13,48,9njsy633rh1tyri7l2jaju5o,1,26,69.6,2023-01-17T17:44:03.151Z,2023-01-18T09:05:07Z,,,,,,,,,,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194307,103,1,1,13,48,9njsy633rh1tyri7l2jaju5o,0,26,69.5,2023-01-17T17:44:03.186Z,2023-01-18T09:05:07Z,3982657383,178,,3982270221,56,Back,3982270227,212,15.3,3982270225,141,51.3,3982270229,213,5.3,3982270223,140,34.5,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498272927,1653,67,1,13,49,bw9wm8pqfzcchumhiwdt2w15c,1,61.1,47.8,2023-01-17T17:44:04.430Z,2023-01-18T09:05:06Z,3982680581,233,976,,,,,,,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498272925,976,67,1,13,49,9njsy633rh1tyri7l2jaju5o,0,38.9,52.2,2023-01-17T17:44:04.431Z,2023-01-18T09:05:06Z,3982680587,233,1653,,,,,,,,,,,,,,,,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194323,187,8,1,13,49,bw9wm8pqfzcchumhiwdt2w15c,1,61.1,47.4,2023-01-17T17:44:04.471Z,2023-01-18T09:05:05Z,3982474861,384,,3982657467,178,,3982270269,56,Center,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194327,188,49,1,13,50,bw9wm8pqfzcchumhiwdt2w15c,1,64,46.2,2023-01-17T17:44:05.425Z,2023-01-18T09:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194329,189,1,1,13,50,bw9wm8pqfzcchumhiwdt2w15c,1,64,46.2,2023-01-17T17:44:05.438Z,2023-01-18T09:05:04Z,3982270287,140,45.0,3982270285,56,Back,3982657563,178,,3982270291,212,20.0,3982270289,141,45.4,3982270293,213,3.2,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194337,190,1,1,13,54,bw9wm8pqfzcchumhiwdt2w15c,1,43.9,48.1,2023-01-17T17:44:09.392Z,2023-01-18T09:05:03Z,3982270333,213,5.4,3982270327,140,51.8,3982270325,56,Center,3982270329,141,31.9,3982270331,212,13.8,3982657587,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194353,191,1,1,13,57,bw9wm8pqfzcchumhiwdt2w15c,1,50.4,37.2,2023-01-17T17:44:11.564Z,2023-01-18T09:05:02Z,3982270409,212,17.9,3982270407,141,16.8,3982270405,140,61.1,3982270411,213,5.4,3982657633,178,,3982270403,56,Right,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194367,192,1,1,14,2,bw9wm8pqfzcchumhiwdt2w15c,0,64,16.2,2023-01-17T17:44:16.918Z,2023-01-18T09:05:00Z,3982270471,213,6.0,3982270469,212,10.9,3982270467,141,12.3,3982270465,140,74.1,3982657681,178,,3982270463,56,Right,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194357,104,8,1,14,3,9njsy633rh1tyri7l2jaju5o,1,28.6,91,2023-01-17T17:44:18.082Z,2023-01-18T09:05:00Z,3982475115,383,,3982270435,56,Back,3982658007,178,,,,,,,,,,,,,,,,,77fldfqlxps1xbdg29anv4vai,N. Bitumazala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194365,105,49,1,14,4,9njsy633rh1tyri7l2jaju5o,1,28.4,88.5,2023-01-17T17:44:18.510Z,2023-01-18T09:04:59Z,,,,,,,,,,,,,,,,,,,,,,,,,77fldfqlxps1xbdg29anv4vai,N. Bitumazala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194373,106,3,1,14,4,9njsy633rh1tyri7l2jaju5o,1,29.5,83.8,2023-01-17T17:44:19.325Z,2023-01-18T09:04:58Z,3982270513,233,195,3982270479,56,Back,3982475325,464,,3982270481,285,,3982658093,178,,,,,,,,,,,77fldfqlxps1xbdg29anv4vai,N. Bitumazala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194377,195,45,1,14,4,bw9wm8pqfzcchumhiwdt2w15c,0,70.5,16.2,2023-01-17T17:44:19.325Z,2023-01-18T09:04:58Z,3982270517,233,106,3982270499,286,,3982270497,56,Right,,,,,,,,,,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194379,107,1,1,14,5,9njsy633rh1tyri7l2jaju5o,1,31.1,79.5,2023-01-17T17:44:20.055Z,2023-01-18T09:04:57Z,3982270509,213,5.6,3982270505,141,73.6,3982270507,212,6.4,3982270503,140,35.8,3982658151,178,,3982270501,56,Back,,,,,,,77fldfqlxps1xbdg29anv4vai,N. Bitumazala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194369,193,43,1,14,5,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-01-17T17:44:20.413Z,2023-01-17T17:44:48Z,3982271027,144,8,3982270475,56,Right,,,,,,,,,,,,,,,,,,,58b30n3a3qc1s5tpfn8er7tw4,N. Nsingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194381,108,1,1,14,7,9njsy633rh1tyri7l2jaju5o,0,40.5,78.5,2023-01-17T17:44:21.914Z,2023-01-18T09:04:56Z,3982475659,141,84.9,3982565203,233,196,3982475663,213,1.6,3982270521,56,Back,3982475657,140,40.5,3982475753,286,,3982475661,212,4.4,3982658181,178,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,3982475751,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194371,194,43,1,14,7,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-01-17T17:44:21.925Z,2023-01-17T20:49:28Z,3982270477,56,Right,3982475903,144,61,,,,,,,,,,,,,,,,,,,58b30n3a3qc1s5tpfn8er7tw4,N. Nsingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194389,196,74,1,14,7,bw9wm8pqfzcchumhiwdt2w15c,1,57.5,19.4,2023-01-17T17:44:21.989Z,2023-01-18T09:04:56Z,3982270557,285,,3982270555,56,Right,3982658201,178,,3982565207,233,108,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194393,197,49,1,14,8,bw9wm8pqfzcchumhiwdt2w15c,1,59.2,21.7,2023-01-17T17:44:22.491Z,2023-01-18T09:04:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194407,198,1,1,14,9,bw9wm8pqfzcchumhiwdt2w15c,1,55.7,26,2023-01-17T17:44:23.535Z,2023-01-18T09:04:55Z,3982270583,140,44.9,3982658283,178,,3982270581,56,Back,3982270589,213,2.2,3982270585,141,48.4,3982270587,212,19.0,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194411,199,1,1,14,14,bw9wm8pqfzcchumhiwdt2w15c,1,50.2,52.2,2023-01-17T17:44:28.872Z,2023-01-18T09:04:53Z,3982270613,212,5.6,3982270611,141,54.0,3982270615,213,0.2,3982658345,178,,3982270609,140,55.4,3982270607,56,Center,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194427,200,1,1,14,16,bw9wm8pqfzcchumhiwdt2w15c,1,53.8,57.5,2023-01-17T17:44:30.767Z,2023-01-18T09:04:52Z,3982270683,141,43.0,3982270681,140,57.4,3982270687,213,5.1,3982658373,178,,3982270685,212,10.6,3982270679,56,Center,,,,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194447,201,1,1,14,17,bw9wm8pqfzcchumhiwdt2w15c,1,56.8,46.1,2023-01-17T17:44:31.870Z,2023-01-18T09:04:51Z,3982476291,156,,3982270793,56,Back,3982270801,213,3.8,3982270797,141,30.9,3982270795,140,44.4,3982658437,178,,3982270799,212,16.6,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194451,202,1,1,14,22,bw9wm8pqfzcchumhiwdt2w15c,0,50.6,31.8,2023-01-17T17:44:36.826Z,2023-01-18T09:04:50Z,3982658489,178,,3982270821,140,73.8,3982270823,141,82.3,3982270817,155,,3982270819,56,Left,3982270831,1,,3982270825,212,42.1,3982270827,213,1.0,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194455,109,1,1,14,24,9njsy633rh1tyri7l2jaju5o,0,27.5,13.7,2023-01-17T17:44:39.272Z,2023-01-18T09:04:49Z,3982658513,388,,3982270853,213,5.8,3982270851,212,9.7,3982270843,3,,3982270847,140,35.8,3982270845,56,Back,3982270849,141,7.3,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194465,203,1,1,14,27,bw9wm8pqfzcchumhiwdt2w15c,0,59,94.2,2023-01-17T17:44:41.913Z,2023-01-18T09:04:49Z,3982270939,286,,3982270913,212,4.2,3982270915,213,4.3,3982270935,233,110,3982658545,178,,3982270911,141,88.4,3982270907,56,Left,3982270933,236,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,3982270909,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194469,110,74,1,14,27,9njsy633rh1tyri7l2jaju5o,1,41,5.6,2023-01-17T17:44:41.957Z,2023-01-18T09:04:48Z,3982270931,285,,3982270957,233,203,3982658571,178,,3982270929,56,Back,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194473,111,49,1,14,29,9njsy633rh1tyri7l2jaju5o,1,43.6,3.7,2023-01-17T17:44:43.582Z,2023-01-18T09:04:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194517,112,1,1,14,35,9njsy633rh1tyri7l2jaju5o,1,80.4,25.4,2023-01-17T17:44:50.307Z,2023-01-18T09:04:45Z,3982271133,56,Center,3982659189,178,,3982271141,141,57.3,3982271347,210,15,3982271137,140,90.7,3982271145,213,1.1,3982271349,154,,3982271143,212,24.2,ditnpqgspoih5ich7c5vn44fe,G. Magnée,3982271131,155,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194521,113,15,1,14,37,9njsy633rh1tyri7l2jaju5o,1,90.9,56,2023-01-17T17:44:51.978Z,2023-01-18T09:04:44Z,3982271221,328,,3982271355,154,,3982271217,15,,3982271361,102,47.6,3982478617,23,,3982271155,56,Center,3982271363,103,20.3,3982271357,55,112,codwa9jioox7i007f4iazwst1,S. Prevljak,3982271369,147,49.7,3982271353,29,3982271367,146,,,3982271153,17,,3982271351,81,97.2,3982271239,233,205,3982659255,178,,,,,,,,,,,,,,,,,,,,
2498194533,205,10,1,14,38,bw9wm8pqfzcchumhiwdt2w15c,1,1.7,50.7,2023-01-17T17:44:52.910Z,2023-01-18T09:04:43Z,3982477135,377,,3982271193,176,,3982271195,179,,3982271197,182,,3982271243,233,113,3982271199,56,Back,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194529,204,52,1,14,38,bw9wm8pqfzcchumhiwdt2w15c,1,1.8,51.3,2023-01-17T17:44:53.083Z,2023-01-18T09:04:43Z,3982659377,179,,3982477239,377,,,,,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194567,206,1,1,14,51,bw9wm8pqfzcchumhiwdt2w15c,1,9.4,52.4,2023-01-17T17:45:06.216Z,2023-01-18T09:04:42Z,3982659411,178,,3982271393,56,Back,3982271409,189,,3982271391,123,,3982271399,212,13.5,3982271397,141,58.1,3982271395,140,21.7,3982271401,213,0.3,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194585,207,1,1,14,54,bw9wm8pqfzcchumhiwdt2w15c,1,22.9,58.2,2023-01-17T17:45:09.202Z,2023-01-18T09:04:41Z,3982271513,212,24.0,3982271511,141,92.7,3982271515,213,1.4,3982659469,178,,3982271509,140,27.9,3982271507,56,Back,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194589,208,1,1,14,56,bw9wm8pqfzcchumhiwdt2w15c,1,29.4,80.2,2023-01-17T17:45:10.639Z,2023-01-18T09:04:41Z,3982640671,178,,3982271525,56,Back,3982271527,140,23.8,3982271533,213,4.1,3982271529,141,66.7,3982271531,212,10.9,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194611,209,1,1,14,59,bw9wm8pqfzcchumhiwdt2w15c,1,28.9,65.2,2023-01-17T17:45:13.866Z,2023-01-18T09:04:40Z,3982271627,140,28.1,3982271625,56,Back,3982271633,213,4.7,3982640557,178,,3982271629,141,30.7,3982271631,212,23.5,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194617,210,1,1,15,3,bw9wm8pqfzcchumhiwdt2w15c,1,30.6,29,2023-01-17T17:45:17.603Z,2023-01-18T09:04:39Z,3982271673,56,Back,3982640699,178,,3982271681,213,5.2,3982271679,212,17.3,3982271677,141,6.2,3982271675,140,38.0,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194631,211,1,1,15,5,bw9wm8pqfzcchumhiwdt2w15c,1,41.3,6.5,2023-01-17T17:45:20.271Z,2023-01-18T09:04:38Z,3982271731,56,Back,3982271733,140,40.4,3982271737,212,17.7,3982271735,141,32.5,3982271739,213,1.6,3982640719,178,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194635,212,1,1,15,6,bw9wm8pqfzcchumhiwdt2w15c,1,43.2,21.5,2023-01-17T17:45:21.144Z,2023-01-18T09:04:38Z,3982271755,213,4.1,3982271747,56,Back,3982271749,140,36.6,3982271753,212,12.2,3982640739,178,,3982271751,141,6.8,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194647,213,1,1,15,9,bw9wm8pqfzcchumhiwdt2w15c,1,41.9,6.6,2023-01-17T17:45:23.534Z,2023-01-18T09:04:37Z,3982271791,56,Back,3982271793,140,24.2,3982640755,178,,3982271799,213,2.5,3982271795,141,28.2,3982271797,212,23.7,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194675,214,1,1,15,11,bw9wm8pqfzcchumhiwdt2w15c,1,31.3,30.2,2023-01-17T17:45:26.306Z,2023-01-18T09:04:36Z,3982271903,140,58.8,3982271911,1,,3982271901,56,Left,3982271907,212,51.7,3982271905,141,93.2,3982271899,196,,3982271909,213,1.0,3982640771,178,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194681,215,1,1,15,16,bw9wm8pqfzcchumhiwdt2w15c,1,67.5,96.9,2023-01-17T17:45:31.445Z,2023-01-18T09:04:35Z,3982271943,141,94.1,3982271941,140,73.5,3982271945,212,6.6,3982271947,213,6.0,3982271939,56,Left,3982640787,178,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194691,216,1,1,15,18,bw9wm8pqfzcchumhiwdt2w15c,1,72.6,98.5,2023-01-17T17:45:33.079Z,2023-01-18T09:04:34Z,3982640813,178,,3982272003,56,Center,3982272011,213,4.3,3982272007,141,76.9,3982272005,140,66.2,3982272009,212,16.2,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194699,217,1,1,15,21,bw9wm8pqfzcchumhiwdt2w15c,1,69.4,83.8,2023-01-17T17:45:35.602Z,2023-01-18T09:04:33Z,3982272033,140,73.4,3982272031,56,Left,3982272037,212,9.2,3982272035,141,95.9,3982272039,213,1.1,3982640941,178,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194701,218,1,1,15,22,bw9wm8pqfzcchumhiwdt2w15c,0,73.1,98.7,2023-01-17T17:45:36.643Z,2023-01-18T09:04:32Z,3982272043,56,Left,3982272051,213,5.0,3982272045,140,74.5,3982272115,286,,3982272111,233,114,3982272049,212,5.1,3982640971,178,,3982272047,141,91.5,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,3982272109,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194715,114,74,1,15,22,9njsy633rh1tyri7l2jaju5o,1,24.9,4.2,2023-01-17T17:45:36.793Z,2023-01-18T09:04:31Z,3982272121,233,218,3982272103,56,Back,3982641027,178,,3982272105,285,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194717,219,43,1,15,24,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-01-17T17:45:38.811Z,2023-01-17T20:53:48Z,3982479895,144,61,3982272107,56,Left,,,,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194729,220,3,1,15,24,bw9wm8pqfzcchumhiwdt2w15c,0,88.8,97.5,2023-01-17T17:45:38.963Z,2023-01-18T08:33:54Z,3982272233,233,115,3982272185,286,,3982641129,178,,3982479971,464,,3982272183,56,Left,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194739,115,7,1,15,26,9njsy633rh1tyri7l2jaju5o,1,11.2,2.5,2023-01-17T17:45:40.619Z,2023-01-18T08:33:55Z,3982272219,56,Back,3982272217,167,,3982272227,233,220,3982641145,178,,3982272221,285,,3982479987,385,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194741,116,5,1,15,26,9njsy633rh1tyri7l2jaju5o,0,10.6,-2,2023-01-17T17:45:40.845Z,2023-01-18T04:01:05Z,3982272223,56,Back,3982272225,347,,3982272423,233,221,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194781,221,5,1,15,26,bw9wm8pqfzcchumhiwdt2w15c,1,89.4,102,2023-01-17T17:45:40.845Z,2023-01-18T04:01:05Z,3982272405,347,,3982272407,233,116,3982272403,56,Left,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194785,222,1,1,15,37,bw9wm8pqfzcchumhiwdt2w15c,1,88.4,100,2023-01-17T17:45:51.994Z,2023-01-18T09:04:31Z,3982272431,140,84.5,3982272433,141,88.7,3982272427,107,,3982272429,56,Left,3982272437,213,4.3,3982272435,212,9.9,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194791,223,2,1,15,39,bw9wm8pqfzcchumhiwdt2w15c,1,90.9,92.7,2023-01-17T17:45:53.519Z,2023-01-18T09:04:30Z,3982272749,7,1kst4u41rlyirggwoo1m8ovdh,3982641261,178,,3982272469,141,94.1,3982272467,140,89.7,3982272465,56,Left,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194807,117,55,1,15,39,9njsy633rh1tyri7l2jaju5o,1,3.8,8.3,2023-01-17T17:45:53.520Z,2023-01-18T09:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194795,224,43,1,15,40,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-01-17T17:45:54.877Z,2023-01-17T17:46:04Z,3982272493,212,6.3,3982272557,144,1,3982272491,141,94.2,3982272495,213,3.1,3982272487,56,Left,3982272489,140,83.7,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498194887,118,1,1,16,14,9njsy633rh1tyri7l2jaju5o,1,16,18.5,2023-01-17T17:46:28.766Z,2023-01-18T09:04:29Z,3982272983,56,Right,3982641319,178,,3982272993,1,,3982272985,140,58.1,3982272991,213,6.2,3982272981,241,,3982272987,141,10.3,3982272977,5,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,3982272979,155,,3982272989,212,,,,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
