id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2455591473,961,43,1,14,57,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-09-03T19:00:42.438Z,2022-09-04T06:12:01Z,3756838669,178,0,3756849021,144,82,,,,,,,,,,,,,,,,,,,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273589,121,50,1,14,58,5z1b7fuvpqe6vnigvopomvecu,1,76.7,4.6,2022-09-03T19:00:42.918Z,2022-09-04T13:42:25Z,3755097497,286,,3755097613,233,157,3755097495,56,Right,,,,,,,,,,,,,,,,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273603,157,7,1,14,59,2b57rbw94i9ohnbch52owvqtq,1,23.3,95.4,2022-09-03T19:00:43.804Z,2022-09-04T13:42:25Z,3755097587,285,,3755097605,233,121,3755915979,383,,3756809755,178,,3755097585,56,Back,,,,,,,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273607,158,49,1,15,1,2b57rbw94i9ohnbch52owvqtq,1,5.1,98,2022-09-03T19:00:46.633Z,2022-09-04T13:58:15Z,,,,,,,,,,,,,,,,,,,,,,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455591895,962,83,1,15,2,5z1b7fuvpqe6vnigvopomvecu,1,99.4,2.8,2022-09-03T19:00:47.548Z,2022-09-04T13:58:15Z,3756840045,399,235086,,,,,,,,,,,,,,,,,,,,,,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273633,159,61,1,15,2,2b57rbw94i9ohnbch52owvqtq,0,0.4,96.5,2022-09-03T19:00:47.618Z,2022-09-04T13:58:14Z,3755097749,56,Back,3756810011,178,,,,,,,,,,,,,,,,,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273679,122,6,1,15,3,5z1b7fuvpqe6vnigvopomvecu,1,100,17.8,2022-09-03T19:00:48.069Z,2022-09-04T05:35:07Z,3755097979,75,,3755097977,56,Right,3755097987,233,160,,,,,,,,,,,,,,,,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273665,160,6,1,15,3,2b57rbw94i9ohnbch52owvqtq,0,0,82.2,2022-09-03T19:00:48.069Z,2022-09-04T05:35:07Z,3755097911,73,,3755097909,56,Back,3755098013,233,122,,,,,,,,,,,,,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274029,123,1,1,15,32,5z1b7fuvpqe6vnigvopomvecu,1,99.5,0.5,2022-09-03T19:01:16.809Z,2022-09-04T05:35:17Z,3756810241,178,,3755099815,212,12.7,3755099813,141,5.8,3755099809,56,Right,3755099817,213,2.9,3755099811,140,87.9,3755099807,6,,,,,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274049,124,1,1,15,35,5z1b7fuvpqe6vnigvopomvecu,0,91.7,5.9,2022-09-03T19:01:20.595Z,2022-09-04T13:58:12Z,3755916943,224,,3755099963,140,88.5,3755099969,213,1.7,3755099961,56,Center,3755099967,212,30.0,3756810291,178,,3755916945,20,,3755099965,141,49.7,93hp5gm29ke90ugdimd9xf949,A. Dønnum,3755099959,155,3755099957,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274085,161,12,1,15,37,2b57rbw94i9ohnbch52owvqtq,1,10,53,2022-09-03T19:01:22.241Z,2022-09-04T13:58:12Z,3755100145,212,20.1,3756810407,388,,3755100135,56,Back,3755100169,15,,3755100143,141,62.7,3755100139,140,28.1,3755100147,213,0.3,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274141,125,1,1,15,41,5z1b7fuvpqe6vnigvopomvecu,1,72.9,26.9,2022-09-03T19:01:26.325Z,2022-09-04T13:58:11Z,3755100425,141,18.8,3755100427,212,5.5,3756810467,178,,3755100421,56,Right,3755100423,140,73.0,3755100429,213,4.7,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274161,126,1,1,15,44,5z1b7fuvpqe6vnigvopomvecu,0,77.8,5.9,2022-09-03T19:01:29.003Z,2022-09-04T13:58:10Z,3755918389,224,,3755100549,140,85.5,3755918391,20,,3755100551,141,46.6,3755100547,56,Center,3755100543,2,,3755100555,213,1.3,3755100553,212,28.8,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,3756810647,178,3755100545,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274165,162,44,1,15,45,2b57rbw94i9ohnbch52owvqtq,1,11.4,58.8,2022-09-03T19:01:30.251Z,2022-09-04T13:58:10Z,3755100585,285,,3755100643,233,127,3755100583,56,Back,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274171,127,44,1,15,45,5z1b7fuvpqe6vnigvopomvecu,0,88.6,41.2,2022-09-03T19:01:30.252Z,2022-09-04T13:58:10Z,3755100617,286,,3755100669,233,162,3755100615,56,Center,,,,,,,,,,,,,,,,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274179,163,12,1,15,45,2b57rbw94i9ohnbch52owvqtq,1,10.4,59.1,2022-09-03T19:01:30.309Z,2022-09-04T13:58:09Z,3755100689,15,,3755100647,56,Back,3756811053,388,,3755100655,213,5.8,3755100649,140,20.0,3755100651,141,51.9,3755100653,212,11.2,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274301,128,1,1,15,49,5z1b7fuvpqe6vnigvopomvecu,1,78.3,33.8,2022-09-03T19:01:34.334Z,2022-09-04T13:58:08Z,3755101355,140,81.9,3755101363,213,5.2,3755101357,141,23.1,3755101359,212,8.2,3755101353,56,Center,3756811057,178,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274585,129,1,1,15,57,5z1b7fuvpqe6vnigvopomvecu,1,94,17.6,2022-09-03T19:01:41.870Z,2022-09-04T13:58:05Z,3755920419,223,,3755102939,141,56.3,3755102943,213,1.7,3755102931,2,,3755102935,56,Center,3755920421,72,,3755115553,210,13,3755102941,212,26.6,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,3755102933,155,3756811073,178,1,,,3755102937,140,90.6,3755115555,154,,,,,,,,,,,,,,,,,,,
2455274611,130,44,1,15,58,5z1b7fuvpqe6vnigvopomvecu,1,94,53.3,2022-09-03T19:01:43.658Z,2022-09-04T13:58:05Z,3755103075,56,Center,3755103077,286,,3755110655,233,165,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274681,165,44,1,15,58,2b57rbw94i9ohnbch52owvqtq,0,6,46.7,2022-09-03T19:01:43.659Z,2022-09-04T13:58:04Z,3755110695,233,130,3755103443,56,Back,3755103445,285,,,,,,,,,,,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274617,131,13,1,15,59,5z1b7fuvpqe6vnigvopomvecu,1,93.8,54,2022-09-03T19:01:43.718Z,2022-09-04T13:58:04Z,3755115655,29,,3755115663,102,76.5,3755115667,230,98.3,3755115665,103,16.7,3755107483,15,,3756811197,388,,3755115653,73,,3755103097,22,,corn6i066rh7c7veva0sm3oid,K. Laifis,3755115657,154,3755107487,328,,,,3755115669,231,51.5,3755103101,56,3755115659,55,3755103099,17,,,,,Center,129,,,,,,,,,
2455274641,132,5,1,16,0,5z1b7fuvpqe6vnigvopomvecu,0,101.2,64.4,2022-09-03T19:01:45.141Z,2022-09-04T05:36:37Z,3755113069,233,164,3755103235,346,,3755103233,56,Center,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274397,164,5,1,16,0,2b57rbw94i9ohnbch52owvqtq,1,-1.2,35.6,2022-09-03T19:01:45.141Z,2022-09-04T05:36:38Z,3755101883,56,Back,3755101885,346,,3755113031,233,132,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274715,166,1,1,16,18,2b57rbw94i9ohnbch52owvqtq,1,4.9,46.8,2022-09-03T19:02:03.242Z,2022-09-04T13:58:03Z,3755103617,56,Back,3755103621,141,11.0,3755103629,237,,3755103623,212,31.6,3755103619,140,24.1,3755103615,124,,3755103625,213,5.4,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274737,167,1,1,16,21,2b57rbw94i9ohnbch52owvqtq,1,23.5,5.5,2022-09-03T19:02:06.041Z,2022-09-04T13:58:03Z,3755103763,56,Back,3756811745,178,,3755103769,212,22.7,3755103767,141,35.8,3755103771,213,2.0,3755103765,140,14.5,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274793,168,1,1,16,24,2b57rbw94i9ohnbch52owvqtq,1,13,24.7,2022-09-03T19:02:09.138Z,2022-09-04T13:58:02Z,3756811861,178,,3755104083,212,35.5,3755104081,141,75.2,3757923277,1,,3755104085,213,1.3,3755104079,140,21.6,3755104077,56,Back,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274821,169,1,1,16,29,2b57rbw94i9ohnbch52owvqtq,1,27.3,85.2,2022-09-03T19:02:14.602Z,2022-09-04T13:58:01Z,3756812021,178,,3755104225,56,Back,3755104227,140,39.7,3755104231,212,14.8,3755104229,141,95.7,3755104233,213,0.5,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274875,170,1,1,16,31,2b57rbw94i9ohnbch52owvqtq,1,38.4,99.9,2022-09-03T19:02:16.706Z,2022-09-04T13:58:00Z,3756812153,178,,3755104527,1,,3755104521,212,35.9,3755104517,140,72.4,3755104523,213,6.2,3755104513,56,Left,3755104519,141,94.4,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274889,171,3,1,16,37,2b57rbw94i9ohnbch52owvqtq,0,82.6,93,2022-09-03T19:02:22.168Z,2022-09-04T13:42:16Z,3755104581,56,Left,3755104847,233,133,3756812493,178,,3755921995,465,,3755104583,286,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274925,133,7,1,16,37,5z1b7fuvpqe6vnigvopomvecu,1,17.4,7,2022-09-03T19:02:22.437Z,2022-09-04T13:42:17Z,3755104829,233,171,3755104797,285,,3756812595,178,,3755104795,56,Back,3755922135,383,,,,,,,,,,,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274931,134,49,1,16,39,5z1b7fuvpqe6vnigvopomvecu,1,12.1,8.1,2022-09-03T19:02:24.151Z,2022-09-04T13:57:59Z,,,,,,,,,,,,,,,,,,,,,,,,,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274981,135,1,1,16,41,5z1b7fuvpqe6vnigvopomvecu,1,13.2,19.5,2022-09-03T19:02:26.251Z,2022-09-04T13:57:59Z,3755105113,212,8.7,3755105109,140,15.1,3756812801,178,,3755105107,56,Back,3755105111,141,31.9,3755105115,213,1.3,,,,,,,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275015,136,1,1,16,45,5z1b7fuvpqe6vnigvopomvecu,0,15.9,26.6,2022-09-03T19:02:29.801Z,2022-09-04T13:57:57Z,3755105323,212,28.8,3755105319,140,43.3,3755105317,56,Back,3755105321,141,25.8,3756812899,178,,3755105325,213,6.3,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455593641,1039,67,1,16,46,2b57rbw94i9ohnbch52owvqtq,1,61.9,76,2022-09-03T19:02:31.315Z,2022-09-04T13:57:57Z,3756846433,233,1003,,,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455593639,1003,67,1,16,46,5z1b7fuvpqe6vnigvopomvecu,0,38.1,24,2022-09-03T19:02:31.316Z,2022-09-04T13:57:56Z,3756846445,233,1039,,,,,,,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275025,172,8,1,16,46,2b57rbw94i9ohnbch52owvqtq,1,61.7,75.9,2022-09-03T19:02:31.340Z,2022-09-04T13:57:56Z,3755105369,56,Center,3756813029,178,,3755922543,384,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275067,173,1,1,16,48,2b57rbw94i9ohnbch52owvqtq,1,74.6,74.8,2022-09-03T19:02:32.834Z,2022-09-04T13:57:56Z,3755105625,213,4.3,3755105615,140,71.2,3755105611,56,Center,3756813125,178,,3755105619,141,62.7,3755105623,212,9.0,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275073,174,49,1,16,50,2b57rbw94i9ohnbch52owvqtq,1,72.2,58.3,2022-09-03T19:02:34.862Z,2022-09-04T13:57:55Z,,,,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275083,175,1,1,16,50,2b57rbw94i9ohnbch52owvqtq,1,72.1,57.9,2022-09-03T19:02:34.896Z,2022-09-04T13:57:55Z,3756813241,178,,3755105687,212,6.4,3755105681,56,Center,3755105689,213,5.1,3755105683,140,74.6,3755105685,141,49.3,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275119,176,1,1,16,50,2b57rbw94i9ohnbch52owvqtq,1,73.8,49,2022-09-03T19:02:35.522Z,2022-09-04T13:57:54Z,3755105899,212,12.3,3756813435,178,,3755105901,213,4.7,3755105891,56,Center,3755105897,141,31.0,3755105895,140,73.1,3755106983,210,13,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275123,177,13,1,16,52,2b57rbw94i9ohnbch52owvqtq,1,73.2,39.5,2022-09-03T19:02:36.915Z,2022-09-04T13:57:54Z,3755105919,18,,3755107015,231,48.7,3755106133,20,,3755106993,29,,3755107009,215,,3755106997,55,176,3755107013,230,97.9,3755105917,22,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,3755105921,56,3755107007,103,,Center,11.1,3756813527,178,,3755107011,328,3755107003,102,3755106989,73,,,,,,62.7,,,,,,,,,
2455275115,137,5,1,16,53,5z1b7fuvpqe6vnigvopomvecu,1,-0.7,37.6,2022-09-03T19:02:38.446Z,2022-09-04T05:38:43Z,3755105875,56,Back,3755106001,233,178,3755105877,346,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275135,178,5,1,16,53,2b57rbw94i9ohnbch52owvqtq,0,100.7,62.4,2022-09-03T19:02:38.446Z,2022-09-04T05:38:43Z,3755105989,346,,3755105987,56,Center,3755106009,233,137,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275509,138,1,1,17,17,5z1b7fuvpqe6vnigvopomvecu,1,5,49.9,2022-09-03T19:03:01.774Z,2022-09-04T13:57:53Z,3755108033,237,,3755108019,124,,3755108023,140,21.5,3755108029,213,6.0,3755108021,56,Back,3755108027,212,17.9,3755108025,141,43.3,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275569,139,1,1,17,20,5z1b7fuvpqe6vnigvopomvecu,1,29.3,51.7,2022-09-03T19:03:05.411Z,2022-09-04T13:57:52Z,3755108335,140,38.7,3755108333,56,Back,3755108341,213,5.0,3755108339,212,32.5,3756813729,178,,3757922897,1,,3755108337,141,6.1,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275625,140,1,1,17,25,5z1b7fuvpqe6vnigvopomvecu,1,30.8,11.2,2022-09-03T19:03:10.436Z,2022-09-04T13:57:50Z,3755108593,141,28.2,3755108589,56,Back,3755108597,213,1.3,3755108591,140,34.2,3755108595,212,12.1,3756813849,178,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275745,141,1,1,17,28,5z1b7fuvpqe6vnigvopomvecu,1,32.7,32.1,2022-09-03T19:03:12.874Z,2022-09-04T13:57:49Z,3755109205,140,31.9,3755109207,141,61.8,3755109211,213,1.6,3755109203,56,Back,3755109209,212,20.2,3756813867,178,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275813,142,1,1,17,35,5z1b7fuvpqe6vnigvopomvecu,1,61.9,77.8,2022-09-03T19:03:19.884Z,2022-09-04T13:57:48Z,3755109535,212,14.5,3755109529,56,Left,3756813907,178,,3755109533,141,95.0,3755109531,140,70.1,3755109537,213,0.9,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455594793,1046,83,1,17,37,2b57rbw94i9ohnbch52owvqtq,1,23.7,4.6,2022-09-03T19:03:22.638Z,2022-09-04T13:57:46Z,3756850109,399,247417,,,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275821,143,43,1,17,38,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-09-03T19:03:23.428Z,2022-09-03T22:55:36Z,3755109569,56,Left,3755109571,286,0,3755930273,144,3,3755109657,233,179,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275809,179,43,1,17,38,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-09-03T19:03:23.429Z,2022-09-03T22:55:37Z,3755930339,144,7,3755109503,285,0,3755109501,56,Back,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455594841,1049,83,1,17,39,2b57rbw94i9ohnbch52owvqtq,1,23.8,4.6,2022-09-03T19:03:24.076Z,2022-09-04T13:57:46Z,3756850249,399,247417,,,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275885,144,1,1,17,39,5z1b7fuvpqe6vnigvopomvecu,1,76.2,95.4,2022-09-03T19:03:24.091Z,2022-09-04T13:57:45Z,3755109881,56,Left,3755109887,212,24.7,3755109883,140,53.0,3756813991,178,,3755109889,213,3.3,3755109885,141,89.1,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275941,145,1,1,17,43,5z1b7fuvpqe6vnigvopomvecu,1,58.7,93.7,2022-09-03T19:03:28.347Z,2022-09-04T13:57:45Z,3755110135,212,20.4,3755110137,213,4.3,3755110131,140,51.0,3755110133,141,66.1,3755110129,56,Center,3756814041,178,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276005,146,1,1,17,46,5z1b7fuvpqe6vnigvopomvecu,1,51.8,66.2,2022-09-03T19:03:31.099Z,2022-09-04T13:57:44Z,3755110475,213,5.0,3755110467,56,Right,3755110469,140,61.5,3756814081,178,,3755110473,212,42.9,3755110471,141,4.9,3755110477,1,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276071,147,1,1,17,50,5z1b7fuvpqe6vnigvopomvecu,1,61.7,4.8,2022-09-03T19:03:35.311Z,2022-09-04T13:57:43Z,3755110839,56,Right,3755110841,140,73.3,3755110847,213,0.0,3755110843,141,5.6,3755110845,212,12.2,3756814291,178,,,,,,,,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455595031,1052,43,1,17,54,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-09-03T19:03:39.033Z,2022-09-04T06:13:45Z,3756850821,178,0,3756850913,144,82,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276095,148,1,1,17,54,5z1b7fuvpqe6vnigvopomvecu,1,71.9,1.4,2022-09-03T19:03:39.078Z,2022-09-04T13:57:42Z,3755110977,213,1.5,3755110971,140,72.8,3755110973,141,13.4,3756814353,178,,3755110969,56,Right,3755110975,212,8.2,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276109,149,1,1,17,55,5z1b7fuvpqe6vnigvopomvecu,0,70.2,17.3,2022-09-03T19:03:40.050Z,2022-09-04T13:57:42Z,3755111051,213,6.0,3756814411,178,,3755111045,140,79.6,3755111041,56,Right,3755111047,141,13.7,3755111049,212,10.2,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276135,180,49,1,17,57,2b57rbw94i9ohnbch52owvqtq,1,17.3,75,2022-09-03T19:03:42.305Z,2022-09-04T13:57:41Z,,,,,,,,,,,,,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276215,181,1,1,18,1,2b57rbw94i9ohnbch52owvqtq,1,25.7,66.4,2022-09-03T19:03:45.937Z,2022-09-04T13:57:40Z,3756814617,178,,3755111615,141,57.2,3755111611,56,Back,3755111617,212,20.2,3755111619,213,3.5,3755111613,140,7.4,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276259,182,1,1,18,4,2b57rbw94i9ohnbch52owvqtq,1,8.7,50.6,2022-09-03T19:03:48.839Z,2022-09-04T13:57:39Z,3755111863,56,Back,3755111869,212,18.0,3755111867,141,29.5,3755111865,140,19.1,3756814657,178,,3755111871,213,5.4,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276289,183,1,1,18,6,2b57rbw94i9ohnbch52owvqtq,1,18.5,24.6,2022-09-03T19:03:51.041Z,2022-09-04T13:57:38Z,3755112007,141,46.7,3755112011,213,1.1,3756814783,178,,3755112009,212,17.2,3755112003,56,Back,3755112005,140,26.5,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276327,184,1,1,18,8,2b57rbw94i9ohnbch52owvqtq,1,23.9,37.5,2022-09-03T19:03:52.899Z,2022-09-04T13:57:38Z,3755112207,212,15.3,3755112201,56,Back,3756814791,178,,3755112203,140,12.0,3755112209,213,2.5,3755112205,141,50.6,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276359,185,1,1,18,10,2b57rbw94i9ohnbch52owvqtq,0,13.4,39.9,2022-09-03T19:03:54.757Z,2022-09-04T13:57:37Z,3756814897,178,,3755112355,140,30.2,3755112363,1,,3755112361,213,5.3,3755112353,56,Back,3755112359,212,32.8,3755112351,155,,3755112357,141,0.0,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276487,150,5,1,18,12,5z1b7fuvpqe6vnigvopomvecu,1,67.2,101.2,2022-09-03T19:03:57.486Z,2022-09-04T05:40:10Z,3755113055,347,,3755113053,56,Left,3755113073,233,186,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276363,186,5,1,18,12,2b57rbw94i9ohnbch52owvqtq,0,32.8,-1.2,2022-09-03T19:03:57.486Z,2022-09-04T05:40:11Z,3755113081,233,150,3755112379,347,,3755112377,56,Back,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455276501,151,1,1,18,16,5z1b7fuvpqe6vnigvopomvecu,1,59.3,100,2022-09-03T19:04:01.458Z,2022-09-04T13:57:36Z,3755113125,107,,3755113135,213,5.0,3755113131,141,84.4,3755113127,56,Left,3755113133,212,12.2,3755113129,140,62.5,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
