id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2474254487,9,1,1,0,52,8y3iucyxguipljcmf87a11bk9,0,19.9,81.6,2022-10-19T16:31:00.543Z,2022-10-20T06:39:58Z,3857226705,178,,3855995377,212,24.9,3855995375,141,68.4,3855995381,1,,3855995369,157,,3855995373,140,42.0,3855995379,213,5.9,3855995371,56,Back,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254507,19,1,1,0,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,61.9,37.1,2022-10-19T16:31:02.767Z,2022-10-20T06:39:58Z,3855995501,141,26.2,3855995497,56,Center,3855995495,3,,3855995499,140,54.5,3855995505,213,3.9,3857226787,178,,3855995503,212,10.7,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254527,20,1,1,0,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,53.4,26.1,2022-10-19T16:31:06.176Z,2022-10-20T06:39:57Z,3855995641,140,64.6,3857226879,178,,3855995645,212,19.2,3855995647,213,5.4,3855995639,56,Right,3855995643,141,3.8,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254579,21,1,1,1,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,64.7,0.1,2022-10-19T16:31:08.413Z,2022-10-20T06:39:57Z,3857226893,178,,3855995941,56,Right,3855995943,140,87.3,3855995949,213,0.1,3855995947,212,24.0,3855995945,141,5.0,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474482701,938,43,1,1,1,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-10-19T16:31:09.212Z,2022-10-20T02:11:28Z,3857259189,144,82,3857258253,178,0,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254589,22,1,1,1,5,ecj1gmc7pqcjo4sc9hvghj5u3,1,89.8,10.1,2022-10-19T16:31:13.803Z,2022-10-20T06:39:55Z,3855995989,140,79.6,3855995985,56,Right,3857226935,178,,3855995993,141,13.2,3855995995,212,10.9,3855995997,213,2.9,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254601,23,1,1,1,6,ecj1gmc7pqcjo4sc9hvghj5u3,0,82.4,16.1,2022-10-19T16:31:14.760Z,2022-10-20T06:39:55Z,3855996055,155,,3855996063,140,90.0,3855996073,213,1.2,3855996069,212,19.8,3855996059,56,Center,3855996067,141,42.8,3857226969,178,,3855996051,2,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,3857025895,224,,3857025897,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254619,10,12,1,1,8,8y3iucyxguipljcmf87a11bk9,1,9.3,52,2022-10-19T16:31:16.024Z,2022-10-20T06:39:54Z,3857227053,388,,3855996189,15,,3855996183,212,21.8,3855996185,213,5.5,3855996179,140,24.4,3855996177,56,Back,3855996181,141,30.0,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254639,24,1,1,1,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,73.1,69.9,2022-10-19T16:31:18.628Z,2022-10-20T06:39:54Z,3855996301,141,77.9,3857227147,178,,3855996303,212,17.6,3855996297,56,Center,3855996305,213,2.8,3855996299,140,57.2,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254655,25,1,1,1,13,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.2,77.6,2022-10-19T16:31:21.394Z,2022-10-20T06:39:53Z,3855996367,141,49.0,3855996365,140,47.2,3855996363,56,Back,3855996369,212,21.2,3857227215,178,,3855996371,213,4.3,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254685,26,1,1,1,16,ecj1gmc7pqcjo4sc9hvghj5u3,1,52.3,50.9,2022-10-19T16:31:24.436Z,2022-10-20T06:39:53Z,3855996557,213,5.0,3855996555,212,31.2,3857227251,178,,3855996553,141,6.7,3855996549,56,Right,3855996551,140,60.2,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254707,27,1,1,1,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,69.2,11.1,2022-10-19T16:31:29.157Z,2022-10-20T06:39:52Z,3855996645,56,Right,3855996647,140,78.9,3855996649,141,12.9,3855996653,213,0.1,3855996651,212,10.3,3857227289,178,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254725,28,1,1,1,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,85.4,9.6,2022-10-19T16:31:31.177Z,2022-10-20T06:39:51Z,3855996753,213,4.7,3855996749,141,0.8,3855996745,140,85.2,3855996751,212,6.0,3857227341,178,,3855996741,56,Right,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254733,29,1,1,1,24,ecj1gmc7pqcjo4sc9hvghj5u3,0,91.3,3.2,2022-10-19T16:31:32.283Z,2022-10-20T06:39:51Z,3855996851,286,,3855996845,233,11,3855996801,140,86.0,3857026127,224,,3855996799,56,Right,3857227427,178,,3855996843,236,,3857026129,20,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,3855996795,2,,3855996797,155,,3855996807,213,2.9,3855996805,212,5.8,3855996803,141,5.5,,,,,,,,,,,,,,,,,,,,,,,
2474254735,11,12,1,1,24,8y3iucyxguipljcmf87a11bk9,1,7.8,96.4,2022-10-19T16:31:32.383Z,2022-10-20T06:39:50Z,3855996853,233,29,3855996819,56,Back,3857227557,178,,3855996817,185,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254737,12,43,1,1,25,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-10-19T16:31:33.683Z,2022-10-19T16:31:36Z,3855996825,94,0,3855996827,56,Back,3855996927,144,10,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254745,13,5,1,1,25,8y3iucyxguipljcmf87a11bk9,0,22.8,102,2022-10-19T16:31:33.830Z,2022-10-20T01:32:31Z,3855996859,56,Back,3855997231,233,30,3855996861,347,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254813,30,5,1,1,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,77.2,-2,2022-10-19T16:31:33.830Z,2022-10-20T01:32:30Z,3855997203,56,Right,3855997221,233,13,3855997205,347,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254819,31,1,1,1,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,75,0,2022-10-19T16:31:38.672Z,2022-10-20T06:39:50Z,3855997239,107,,3855997247,212,6.5,3855997245,141,7.0,3855997249,213,1.9,3855997243,140,72.8,3855997241,56,Right,3855997403,189,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254825,32,1,1,1,32,ecj1gmc7pqcjo4sc9hvghj5u3,0,73.1,7.1,2022-10-19T16:31:40.850Z,2022-10-20T06:39:49Z,3855997263,212,8.3,3855997257,56,Right,3855997265,213,5.4,3855997259,140,78.3,3855997261,141,0.0,3857227891,178,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254867,14,5,1,1,33,8y3iucyxguipljcmf87a11bk9,1,22.6,102,2022-10-19T16:31:41.634Z,2022-10-20T01:33:22Z,3855997457,56,Back,3855997459,347,,3855997465,233,33,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254827,33,5,1,1,33,ecj1gmc7pqcjo4sc9hvghj5u3,0,77.4,-2,2022-10-19T16:31:41.634Z,2022-10-20T01:33:22Z,3855997269,56,Right,3855997273,347,,3855997471,233,14,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254969,15,1,1,1,52,8y3iucyxguipljcmf87a11bk9,1,27.8,100,2022-10-19T16:32:00.584Z,2022-10-20T06:39:49Z,3855997981,140,44.0,3855997977,107,,3855997979,56,Back,3855997985,212,18.1,3855997987,213,5.9,3855997983,141,92.9,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254975,16,44,1,1,54,8y3iucyxguipljcmf87a11bk9,1,46.4,99.4,2022-10-19T16:32:02.142Z,2022-10-20T06:39:49Z,3855998005,285,,3855998013,233,34,3855998003,56,Back,,,,,,,,,,,,,,,,b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254977,34,44,1,1,54,ecj1gmc7pqcjo4sc9hvghj5u3,0,53.6,0.6,2022-10-19T16:32:02.143Z,2022-10-20T06:39:48Z,3855998039,233,16,3855998011,286,,3855998009,56,Right,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254987,17,1,1,1,54,8y3iucyxguipljcmf87a11bk9,0,45.8,96.7,2022-10-19T16:32:02.182Z,2022-10-20T06:39:48Z,3855998069,141,83.2,3855998073,213,5.9,3855998063,56,Left,3855998059,168,,3855998053,3,,3855998067,140,64.9,3857228527,388,,3855998071,212,22.1,b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474254995,35,49,1,1,56,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.9,20.5,2022-10-19T16:32:04.537Z,2022-10-20T06:39:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
