id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2445501037,177,5,1,26,34,3ix9om1svhd6obl0mbk1otgop,0,4.8,-1.2,2022-08-13T16:45:15.277Z,2022-08-14T06:59:33Z,3703095435,233,234,3703094457,347,,3703094455,56,Back,,,,,,,,,,,,,,,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501223,234,5,1,26,34,b7jmo07lqav0wfe2mtlzyspak,1,95.2,101.2,2022-08-13T16:45:15.277Z,2022-08-14T06:59:32Z,3703095383,233,177,3703095361,56,Left,3703095363,347,,,,,,,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501267,235,1,1,26,48,b7jmo07lqav0wfe2mtlzyspak,1,89.5,100,2022-08-13T16:45:28.493Z,2022-08-14T09:55:12Z,3703095567,140,83.2,3703095571,212,12.8,3703095573,213,4.2,3703095563,107,,3703095569,141,85.1,3703095565,56,Left,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501287,236,1,1,26,48,b7jmo07lqav0wfe2mtlzyspak,1,85.5,89.3,2022-08-13T16:45:29.306Z,2022-08-14T09:55:11Z,3703095665,141,92.7,3703095661,140,91.2,3705631647,388,,3703095669,212,6.4,3703095657,56,Left,3703095673,213,0.4,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501349,237,1,1,26,50,b7jmo07lqav0wfe2mtlzyspak,1,88.3,98,2022-08-13T16:45:30.668Z,2022-08-14T09:55:10Z,3703095985,212,8.7,3705631715,178,,3703095983,141,85.4,3703095987,213,4.5,3703095979,56,Left,3703095981,140,86.9,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445973793,957,43,1,26,51,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-08-13T16:45:31.434Z,2022-08-14T07:28:01Z,3705669221,144,82,3705669087,178,0,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501343,178,4,1,26,52,3ix9om1svhd6obl0mbk1otgop,1,14.1,8.3,2022-08-13T16:45:32.643Z,2022-08-14T09:55:10Z,3703095969,56,Back,3703095973,285,,3703096035,233,238,3703095967,10,,3703095971,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501353,238,4,1,26,52,b7jmo07lqav0wfe2mtlzyspak,0,85.9,91.7,2022-08-13T16:45:32.644Z,2022-08-14T09:55:10Z,3703096011,286,,3703096009,152,,3703096007,56,Left,3705631841,389,,3703096005,10,,3703096039,233,178,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501575,179,1,1,27,12,3ix9om1svhd6obl0mbk1otgop,1,16.6,11.6,2022-08-13T16:45:53.252Z,2022-08-14T09:55:09Z,3703097101,141,30.7,3703097095,152,,3703097103,212,14.6,3705631983,178,,3703097105,213,2.0,3703097097,56,Back,3703097099,140,10.3,3703097093,5,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501617,180,1,1,27,16,3ix9om1svhd6obl0mbk1otgop,1,10.9,26.8,2022-08-13T16:45:56.555Z,2022-08-14T09:55:09Z,3703097343,212,49.8,3703097335,196,,3703097341,141,95.3,3703097347,1,,3705632047,178,,3703097337,56,Back,3703097333,155,,3703097339,140,27.7,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,3703097345,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,
2445501645,181,1,1,27,20,3ix9om1svhd6obl0mbk1otgop,1,22.4,85.2,2022-08-13T16:46:00.958Z,2022-08-14T09:55:08Z,3703097515,212,13.9,3703097513,141,68.2,3703097511,140,15.0,3705632161,178,,3703097517,213,4.1,3703097509,56,Back,,,,,,,8tdpdb9i9liifn3gvaadzh08a,L. Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501665,182,1,1,27,26,3ix9om1svhd6obl0mbk1otgop,1,27.1,73.8,2022-08-13T16:46:06.755Z,2022-08-14T09:55:06Z,3703097621,212,17.8,3705632233,178,,3703097613,140,34.6,3703097609,56,Back,3703097625,213,1.1,3703097617,141,97.2,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501673,183,1,1,27,28,3ix9om1svhd6obl0mbk1otgop,1,35.5,98.1,2022-08-13T16:46:08.827Z,2022-08-14T09:55:06Z,3705632317,178,,3703097675,212,9.6,3703097669,56,Back,3703097673,141,88.1,3703097677,213,5.5,3703097671,140,42.0,,,,,,,8tdpdb9i9liifn3gvaadzh08a,L. Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501707,184,1,1,27,29,3ix9om1svhd6obl0mbk1otgop,1,42,91.1,2022-08-13T16:46:09.499Z,2022-08-14T09:55:05Z,3703097871,212,16.5,3705632417,178,,3703097867,140,27.3,3703097869,141,82.4,3703097873,213,3.5,3703097865,56,Back,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501749,185,1,1,27,33,3ix9om1svhd6obl0mbk1otgop,1,24.5,75.6,2022-08-13T16:46:13.491Z,2022-08-14T09:55:04Z,3703098103,212,23.7,3703098101,141,51.8,3703098099,140,8.0,3705632487,178,,3703098105,213,3.9,3703098097,56,Back,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501797,186,1,1,27,37,3ix9om1svhd6obl0mbk1otgop,0,9.3,41.8,2022-08-13T16:46:18.249Z,2022-08-14T09:55:04Z,3703098365,213,0.0,3703098355,155,,3703098367,1,,3703098359,140,60.0,3703098361,141,44.9,3703098357,56,Center,3705632611,178,,3703098363,212,53.3,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501819,239,1,1,27,41,b7jmo07lqav0wfe2mtlzyspak,0,38.3,67.1,2022-08-13T16:46:21.704Z,2022-08-14T09:55:03Z,3703098437,3,,3703098439,56,Back,3703098445,212,8.0,3705632777,178,,3703098443,141,58.4,3703098441,140,33.2,3703098447,213,4.0,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445974227,854,67,1,27,42,3ix9om1svhd6obl0mbk1otgop,1,60.7,29.9,2022-08-13T16:46:22.508Z,2022-08-14T09:55:03Z,3705670993,233,965,,,,,,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445974225,965,67,1,27,42,b7jmo07lqav0wfe2mtlzyspak,0,39.3,70.1,2022-08-13T16:46:22.509Z,2022-08-14T09:55:03Z,3705671021,233,854,,,,,,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501871,187,1,1,27,42,3ix9om1svhd6obl0mbk1otgop,1,59.2,32.1,2022-08-13T16:46:23.178Z,2022-08-14T09:55:02Z,3705632873,178,,3703098605,56,Center,3703098609,141,47.2,3703098611,212,10.5,3703098607,140,61.3,3703098613,213,1.4,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501879,188,1,1,27,43,3ix9om1svhd6obl0mbk1otgop,1,59.6,40.4,2022-08-13T16:46:24.322Z,2022-08-14T09:55:01Z,3703098655,141,27.0,3703098657,212,9.3,3703098651,56,Center,3705632947,178,,3703098653,140,57.9,3703098659,213,4.5,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501895,189,1,1,27,45,3ix9om1svhd6obl0mbk1otgop,1,59.8,24.7,2022-08-13T16:46:25.978Z,2022-08-14T09:55:00Z,3705632991,178,,3703098765,141,4.3,3703098761,56,Right,3703098767,212,14.1,3703098763,140,62.2,3703098769,213,4.9,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501901,190,1,1,27,47,3ix9om1svhd6obl0mbk1otgop,0,63.8,0.1,2022-08-13T16:46:27.985Z,2022-08-14T09:55:00Z,3703098799,141,6.1,3703098797,140,68.1,3703098801,212,6.1,3705633093,178,,3703098819,233,240,3703098803,213,0.7,3703098795,56,Right,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501899,240,61,1,27,47,b7jmo07lqav0wfe2mtlzyspak,1,32.5,97.8,2022-08-13T16:46:28.167Z,2022-08-14T09:55:00Z,3705633303,178,,3703098789,56,Back,3705633301,21,,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502013,191,5,1,27,48,3ix9om1svhd6obl0mbk1otgop,1,66,-1.1,2022-08-13T16:46:28.916Z,2022-08-14T07:01:28Z,3703099483,347,,3703099501,233,241,3703099481,56,Right,,,,,,,,,,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445501907,241,5,1,27,48,b7jmo07lqav0wfe2mtlzyspak,0,34,101.1,2022-08-13T16:46:28.916Z,2022-08-14T07:01:29Z,3703099509,233,191,3703098837,347,,3703098835,56,Back,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502139,192,1,1,28,9,3ix9om1svhd6obl0mbk1otgop,1,70.8,0,2022-08-13T16:46:49.747Z,2022-08-14T09:54:59Z,3703100127,140,78.8,3703100131,212,14.5,3703100133,213,1.0,3703100129,141,16.1,3703100123,107,,3703100125,56,Right,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502147,193,44,1,28,10,3ix9om1svhd6obl0mbk1otgop,1,81.6,17.4,2022-08-13T16:46:50.883Z,2022-08-14T09:54:59Z,3703100167,56,Right,3703100171,286,,3703100197,233,242,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502149,242,44,1,28,10,b7jmo07lqav0wfe2mtlzyspak,0,18.4,82.6,2022-08-13T16:46:50.884Z,2022-08-14T09:54:59Z,3703100193,56,Back,3703100207,233,193,3703100195,285,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502153,194,1,1,28,10,3ix9om1svhd6obl0mbk1otgop,0,80.4,16.4,2022-08-13T16:46:51.002Z,2022-08-14T09:54:58Z,3705633683,388,,3703100211,3,,3703100217,140,92.1,3703100213,168,,3703100221,212,13.0,3703100215,56,Right,3703100223,213,6.0,3703100219,141,10.3,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502159,243,49,1,28,12,b7jmo07lqav0wfe2mtlzyspak,1,12.6,84.4,2022-08-13T16:46:52.832Z,2022-08-14T09:54:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502219,244,1,1,28,14,b7jmo07lqav0wfe2mtlzyspak,1,10.1,93.6,2022-08-13T16:46:54.507Z,2022-08-14T09:54:57Z,3703100545,140,20.5,3703100551,213,5.5,3703100553,1,,3703100547,141,77.0,3705633883,178,,3703100541,157,,3703100543,56,Back,3703100549,212,15.7,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502237,245,1,1,28,16,b7jmo07lqav0wfe2mtlzyspak,0,15.6,81.1,2022-08-13T16:46:56.670Z,2022-08-14T09:54:57Z,3703100625,140,20.6,3705634073,388,,3703100621,3,,3703100631,213,1.0,3703100627,141,93.2,3703100629,212,9.8,3703100623,56,Back,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502279,195,1,1,28,16,3ix9om1svhd6obl0mbk1otgop,1,80.5,11.2,2022-08-13T16:46:57.332Z,2022-08-14T09:54:56Z,3703100821,140,93.6,3703100827,213,0.8,3703100825,212,19.6,3703100817,3,,3703100823,141,31.8,3703100819,56,Center,3705634257,178,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502287,196,49,1,28,19,3ix9om1svhd6obl0mbk1otgop,1,90.3,29.1,2022-08-13T16:47:00.073Z,2022-08-14T09:54:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502327,197,1,1,28,22,3ix9om1svhd6obl0mbk1otgop,0,98.5,19.5,2022-08-13T16:47:02.971Z,2022-08-14T09:54:55Z,3703101159,286,,3703101025,56,Right,3703101029,141,20.7,3705422955,20,,3703101155,233,246,3703101153,236,,3705422953,224,,3703101023,155,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,3705634587,178,,3703101033,213,2.9,,3703101021,2,3703101031,212,3.1,3703101027,140,95.7,,,,,,,,,,,,
2445502357,246,12,1,28,22,b7jmo07lqav0wfe2mtlzyspak,1,2.2,78.6,2022-08-13T16:47:03.077Z,2022-08-14T09:54:55Z,3703101141,185,,3703101165,233,197,3705634749,178,,3703101143,56,Back,3705634751,21,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502355,198,6,1,28,23,3ix9om1svhd6obl0mbk1otgop,1,97.8,23.2,2022-08-13T16:47:04.337Z,2022-08-14T07:02:40Z,3703101137,56,Center,3703101189,233,247,3703101139,75,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502363,247,6,1,28,23,b7jmo07lqav0wfe2mtlzyspak,0,2.2,76.8,2022-08-13T16:47:04.337Z,2022-08-14T07:02:40Z,3703101195,233,198,3703101171,56,Back,3703101175,73,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502759,199,1,1,28,55,3ix9om1svhd6obl0mbk1otgop,0,99.5,0.5,2022-08-13T16:47:36.354Z,2022-08-14T07:02:46Z,3703103069,140,91.7,3703103059,2,,3705634975,178,,3703103075,213,1.8,3703103065,223,,3703103063,155,,3703103073,212,31.2,3705423637,72,,2xba9p5cocj599cltnabjes45,D. Hotić,3703103061,6,,3703103067,56,Center,,3703103071,141,,,,,,,,,,44.8,,,,,,,,
2445925069,813,44,1,28,57,b7jmo07lqav0wfe2mtlzyspak,1,3.2,54.5,2022-08-13T16:47:37.503Z,2022-08-14T09:54:54Z,3705426455,56,Back,3705461841,233,768,3705426457,285,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445925071,768,44,1,28,57,3ix9om1svhd6obl0mbk1otgop,0,96.8,45.5,2022-08-13T16:47:37.504Z,2022-08-14T09:54:54Z,3705426469,286,,3705426467,56,Center,3705461857,233,813,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445925135,814,12,1,28,57,b7jmo07lqav0wfe2mtlzyspak,1,1.3,52.2,2022-08-13T16:47:37.611Z,2022-08-14T09:54:54Z,3705426739,213,0.8,3705426733,140,10.2,3705426729,15,,3705426731,56,Back,3705426737,212,12.8,3705635299,388,,3705426735,141,65.1,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502779,200,15,1,28,58,3ix9om1svhd6obl0mbk1otgop,1,90.1,33,2022-08-13T16:47:39.314Z,2022-08-14T09:54:53Z,3703107023,233,248,3705424383,63,,3703106633,72,,3703107015,230,100.5,3703103191,56,Center,3703107007,328,,3705635419,178,,3703107003,102,47.5,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,3703107005,103,19,3703106639,82,,,3703106629,25,3703107013,147,39.3,3703107011,146,92.7,3703107017,231,48.9,,3705424385,80,3703107009,458,,,,
2445502799,248,10,1,28,59,b7jmo07lqav0wfe2mtlzyspak,1,7.1,61.2,2022-08-13T16:47:39.412Z,2022-08-14T09:54:53Z,3703103305,56,Back,3705635605,178,,3703106673,233,200,3703103303,94,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446038551,1224,12,1,28,59,b7jmo07lqav0wfe2mtlzyspak,1,14.5,47.6,2022-08-13T16:47:40.369Z,2022-08-14T13:00:09Z,3706001449,141,24.6,3706001777,15,,3706001447,140,25.6,3706001453,213,5.4,3706001451,212,19.5,3706002189,388,,3706001445,56,Back,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502841,201,1,1,29,3,3ix9om1svhd6obl0mbk1otgop,1,78,73.1,2022-08-13T16:47:43.842Z,2022-08-14T10:54:32Z,3703103507,212,11.8,3703103501,56,Left,3703103509,213,0.6,3703103503,140,87.4,3703103505,141,82.6,3705636301,178,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502859,202,1,1,29,5,3ix9om1svhd6obl0mbk1otgop,0,91.5,83.1,2022-08-13T16:47:46.059Z,2022-08-14T09:54:51Z,3703103605,213,4.6,3705424613,225,,3703103593,2,,3703103597,56,Center,3705424617,72,,3705424615,386,,3705636751,178,,3703103603,212,15.7,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,3703103599,140,89.4,3703103601,141,60.3,,,,,,,,,,,,,,,,,,,,,
2445502883,249,12,1,29,6,b7jmo07lqav0wfe2mtlzyspak,1,7.1,33.9,2022-08-13T16:47:46.459Z,2022-08-14T09:54:51Z,3703103725,141,32.1,3703103729,213,3.3,3703103723,140,0.0,3703103727,212,8.5,3703103777,167,,3705636855,178,,3703103721,56,Back,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502879,203,6,1,29,7,3ix9om1svhd6obl0mbk1otgop,1,95.2,64.1,2022-08-13T16:47:47.419Z,2022-08-14T07:04:18Z,3703103713,56,Center,3703103715,73,,3703103795,233,250,,,,,,,,,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445502887,250,6,1,29,7,b7jmo07lqav0wfe2mtlzyspak,0,4.8,35.9,2022-08-13T16:47:47.419Z,2022-08-14T07:04:17Z,3703103839,233,203,3703103733,56,Back,3703103737,73,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503221,204,1,1,29,33,3ix9om1svhd6obl0mbk1otgop,0,99.5,99.5,2022-08-13T16:48:13.908Z,2022-08-14T07:04:22Z,3703105365,1,,3703105355,56,Center,3703105347,2,,3705427189,72,,3703105359,141,52.5,3705637105,178,,3703105349,6,,3703105353,224,,2xba9p5cocj599cltnabjes45,D. Hotić,3703105361,212,32.9,3703105357,140,92.1,,3703105351,155,3703105363,213,4.5,,,,,,,,,,,,,,,
2445503227,251,44,1,29,34,b7jmo07lqav0wfe2mtlzyspak,1,5.6,45.2,2022-08-13T16:48:15.184Z,2022-08-14T09:45:12Z,3703105435,233,205,3703105391,56,Back,3703105393,285,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503223,205,44,1,29,34,3ix9om1svhd6obl0mbk1otgop,0,94.4,54.8,2022-08-13T16:48:15.185Z,2022-08-14T09:45:12Z,3703105483,233,251,3703105377,286,,3703105375,56,Center,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503237,252,12,1,29,34,b7jmo07lqav0wfe2mtlzyspak,1,2.8,40.7,2022-08-13T16:48:15.291Z,2022-08-14T09:54:51Z,3703105453,141,40.1,3703105451,140,30.9,3703105457,213,6.3,3703105449,56,Back,3703105501,15,,3705637459,388,,3703105455,212,29.5,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503249,206,15,1,29,37,3ix9om1svhd6obl0mbk1otgop,1,78.8,56.3,2022-08-13T16:48:17.578Z,2022-08-14T09:54:50Z,3703120829,147,55.1,3703120815,76,,3703120017,72,,3703120827,146,80.5,3703120831,230,99.9,3703120821,215,,3705637541,178,,3703120825,458,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,3703120015,25,,3703120817,102,51.9,,3703105549,56,3703120037,233,253,3703120021,82,,3703105547,18,,Center,3703120819,103,3703120833,231,19,51.3,3703120823,108
2445503259,253,10,1,29,37,b7jmo07lqav0wfe2mtlzyspak,1,19.4,43.6,2022-08-13T16:48:17.604Z,2022-08-14T09:54:50Z,3705637717,21,,3703105587,94,,3705637715,178,,3703120055,233,206,3703105589,56,Back,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503325,207,1,1,29,39,3ix9om1svhd6obl0mbk1otgop,0,90,28.7,2022-08-13T16:48:20.222Z,2022-08-14T09:54:49Z,3703105833,141,30.3,3705638007,178,,3703105831,140,90.9,3703106095,233,254,3703105837,213,0.9,3703106099,286,,3703105829,56,Center,3703106093,236,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,3703105835,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,
2445503363,254,74,1,29,39,b7jmo07lqav0wfe2mtlzyspak,1,6.9,67.9,2022-08-13T16:48:20.354Z,2022-08-14T09:54:49Z,3705638155,178,,3703106123,233,207,3703106055,56,Back,3703106057,285,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503383,208,6,1,29,43,3ix9om1svhd6obl0mbk1otgop,1,91.1,23.5,2022-08-13T16:48:24.161Z,2022-08-14T07:05:07Z,3703110461,233,255,3703106137,75,,3703106135,56,Center,,,,,,,,,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503495,255,6,1,29,43,b7jmo07lqav0wfe2mtlzyspak,0,8.9,76.5,2022-08-13T16:48:24.161Z,2022-08-14T07:05:07Z,3703106785,73,,3703110469,233,208,3703106783,56,Back,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503583,209,1,1,30,3,3ix9om1svhd6obl0mbk1otgop,1,99.5,0.5,2022-08-13T16:48:44.071Z,2022-08-14T06:41:48Z,3703107301,212,8.0,3703107307,213,2.6,3705606231,178,,3703107289,56,Right,3703107285,6,,3703107293,140,93.1,3703107297,141,6.8,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503599,210,1,1,30,4,3ix9om1svhd6obl0mbk1otgop,0,93.1,2,2022-08-13T16:48:45.210Z,2022-08-14T09:54:49Z,3703107441,141,62.6,3703107443,212,41.5,3703107433,2,,3705428695,224,,3705606437,178,,3703107437,56,Center,3705428697,20,,3703107435,155,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,3703107439,140,88.1,3703107451,1,,,3703107445,213,,,,,,,,,,1.7,,,,,,,,
2445503533,256,12,1,30,6,b7jmo07lqav0wfe2mtlzyspak,1,4.8,57.9,2022-08-13T16:48:46.820Z,2022-08-14T09:54:48Z,3703106975,56,Back,3703106999,15,,3705606771,178,,3703106983,213,0.6,3703106977,140,25.6,3703106981,212,25.7,3703106979,141,77.9,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503625,257,12,1,30,6,b7jmo07lqav0wfe2mtlzyspak,1,8.1,46,2022-08-13T16:48:47.020Z,2022-08-14T09:54:48Z,3703107613,212,25.4,3703107607,56,Back,3703107617,15,,3703107609,140,32.0,3703107611,141,39.8,3703107615,213,6.1,3705694979,388,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503719,260,43,1,30,9,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-08-13T16:48:49.512Z,2022-08-14T09:44:41Z,3705825399,144,50,3703108123,56,Back,3703108211,233,213,3703108125,286,0,,,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503735,213,43,1,30,9,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-08-13T16:48:49.587Z,2022-08-14T09:44:43Z,3703108189,285,0,3705430137,385,0,3703108187,56,Center,3705694809,178,0,3705825445,144,7,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445503657,211,1,1,30,9,3ix9om1svhd6obl0mbk1otgop,1,72,56.8,2022-08-13T16:48:49.621Z,2022-08-14T09:54:48Z,3703107771,140,76.9,3705693553,178,,3703107775,212,28.3,3703107777,213,1.4,3703107773,141,97.7,3703107769,56,Left,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,
