id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/value
2513019507,92,1,1,7,6,920raeoumft3q2wmvc296uceo,1,35.9,98.4,2023-02-26T18:22:54.225Z,2023-02-27T11:39:14Z,4060183641,212,41.3,4060183643,213,6.1,4060183635,56,Left,4061342181,178,,4060183639,141,88.0,4060183637,140,74.7,4060183645,1,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513019519,93,1,1,7,9,920raeoumft3q2wmvc296uceo,1,71,88.3,2023-02-26T18:22:57.542Z,2023-02-27T11:39:13Z,4061342243,178,,4060183729,212,1.9,4060183723,56,Left,4060183727,141,90.8,4060183731,213,2.1,4060183725,140,70.1,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513019533,94,1,1,7,11,920raeoumft3q2wmvc296uceo,0,71.1,87.2,2023-02-26T18:22:59.687Z,2023-02-27T11:39:12Z,4060183791,56,Left,4060183801,212,5.5,4060183789,155,,4060183797,141,79.8,4061342411,178,,4060183795,140,73.1,4060183805,213,5.1,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513019543,66,61,1,7,11,2989v3kho9h5jaboe1nr7lx21,1,27.4,14.3,2023-02-26T18:22:59.727Z,2023-02-27T11:39:12Z,4060183837,56,Back,4061342499,178,,,,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513019563,67,1,1,7,13,2989v3kho9h5jaboe1nr7lx21,1,17,52.2,2023-02-26T18:23:01.400Z,2023-02-27T11:39:12Z,4060183973,212,24.1,4060183965,3,,4060183971,141,36.6,4060183975,213,5.8,4061342581,178,,4060183967,56,Back,4060183969,140,37.6,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513019569,68,49,1,7,15,2989v3kho9h5jaboe1nr7lx21,1,35.5,29.8,2023-02-26T18:23:03.434Z,2023-02-27T11:39:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513019783,69,1,1,7,16,2989v3kho9h5jaboe1nr7lx21,1,35.5,35.2,2023-02-26T18:23:04.311Z,2023-02-27T11:39:10Z,4060185255,155,,4060185257,56,Back,4061342761,178,,4060185259,140,40.6,4060185261,141,62.9,4060185263,212,19.6,4060185265,213,1.3,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513136415,931,3,1,7,24,2989v3kho9h5jaboe1nr7lx21,0,67.8,74,2023-02-26T18:23:12.819Z,2023-02-27T11:39:06Z,4061343099,178,,4060837003,286,,4060837007,467,8zz5lnxo7twq8ntb7e0qfvbv9,4060837001,56,Center,4060837005,464,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513019657,95,43,1,7,25,920raeoumft3q2wmvc296uceo,1,0,0,2023-02-26T18:23:13.724Z,2023-02-26T18:23:17Z,4060184453,56,Back,4060184573,144,7,4060184455,285,0,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513136707,932,1,1,7,26,2989v3kho9h5jaboe1nr7lx21,1,64.4,70.4,2023-02-26T18:23:14.349Z,2023-02-27T11:39:06Z,4061343239,178,,4060838605,141,89.3,4060838601,56,Left,4060838603,140,55.2,4060838607,212,16.1,4060838609,213,2.2,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513136729,933,1,1,7,28,2989v3kho9h5jaboe1nr7lx21,1,54.2,88,2023-02-26T18:23:16.274Z,2023-02-27T11:39:06Z,4061343305,178,,4060838755,141,78.4,4060838751,56,Back,4060838759,213,3.7,4060838753,140,44.8,4060838757,212,11.8,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513019787,70,27,1,7,28,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-26T18:23:17.118Z,2023-02-27T06:59:20Z,4060334615,233,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513019759,96,27,1,7,28,920raeoumft3q2wmvc296uceo,1,0,0,2023-02-26T18:23:17.118Z,2023-02-27T06:59:20Z,4060185113,41,Injury,4060185115,53,8zz5lnxo7twq8ntb7e0qfvbv9,4060334593,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020389,71,28,1,8,47,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-26T18:24:36.177Z,2023-02-27T07:02:01Z,4060188631,233,97,4060188571,55,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020371,97,28,1,8,47,920raeoumft3q2wmvc296uceo,1,0,0,2023-02-26T18:24:36.177Z,2023-02-27T07:02:01Z,4060188487,55,96,4060188621,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020483,72,68,1,8,57,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-26T18:24:45.759Z,2023-02-27T07:02:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020479,98,68,1,8,57,920raeoumft3q2wmvc296uceo,0,0,0,2023-02-26T18:24:45.818Z,2023-02-27T07:02:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020523,73,1,1,9,0,2989v3kho9h5jaboe1nr7lx21,1,43.1,73.5,2023-02-26T18:24:48.281Z,2023-02-27T11:39:05Z,4061346429,178,,4060189333,212,30.2,4060189325,56,Back,4060189339,213,4.7,4060189327,140,43.1,4060189329,141,29.1,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020541,74,1,1,9,2,2989v3kho9h5jaboe1nr7lx21,1,44.4,33,2023-02-26T18:24:51.057Z,2023-02-27T11:39:04Z,4061346505,178,,4060189455,212,18.9,4060189453,141,11.7,4060189457,213,5.4,4060189451,140,55.9,4060189449,56,Right,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020551,75,1,1,9,4,2989v3kho9h5jaboe1nr7lx21,1,51.2,12.9,2023-02-26T18:24:52.730Z,2023-02-27T11:39:03Z,4060189515,213,2.5,4060189511,141,25.5,4060189513,212,13.6,4060189509,140,41.2,4060189507,56,Back,4061346559,178,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020585,76,1,1,9,6,2989v3kho9h5jaboe1nr7lx21,1,39.7,19.5,2023-02-26T18:24:54.674Z,2023-02-27T11:39:03Z,4060189707,56,Back,4061346659,178,,4060189711,140,43.5,4060189717,213,1.4,4060189713,141,55.4,4060189715,212,24.7,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020633,77,1,1,9,11,2989v3kho9h5jaboe1nr7lx21,1,48.1,65.2,2023-02-26T18:24:59.358Z,2023-02-27T11:39:01Z,4060189995,56,Back,4060190003,213,2.0,4060190001,212,15.9,4060189997,140,42.4,4061346909,178,,4060189999,141,86.9,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020709,78,1,1,9,14,2989v3kho9h5jaboe1nr7lx21,1,41.4,82.5,2023-02-26T18:25:02.749Z,2023-02-27T11:39:00Z,4060190327,213,3.9,4060190323,141,56.4,4060190319,56,Back,4060190321,140,23.0,4061347023,178,,4060190325,212,26.2,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020755,79,1,1,9,20,2989v3kho9h5jaboe1nr7lx21,1,21.2,52.4,2023-02-26T18:25:08.798Z,2023-02-27T11:38:58Z,4061347103,178,,4060190581,212,27.8,4060190583,213,0.5,4060190575,56,Back,4060190577,140,44.4,4060190579,141,72.1,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020777,80,1,1,9,23,2989v3kho9h5jaboe1nr7lx21,1,39.8,82.5,2023-02-26T18:25:12.097Z,2023-02-27T11:38:57Z,4061347241,178,,4060190709,213,2.2,4060190707,212,8.6,4060190703,140,34.7,4060190701,56,Back,4060190705,141,92.4,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020801,81,3,1,9,24,2989v3kho9h5jaboe1nr7lx21,1,36.6,94.1,2023-02-26T18:25:13.081Z,2023-02-27T11:38:56Z,4060840291,465,,4061347325,178,,4060190807,233,99,4061591363,286,,4060190791,56,Back,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020781,99,45,1,9,24,920raeoumft3q2wmvc296uceo,0,63.4,5.9,2023-02-26T18:25:13.081Z,2023-02-27T11:38:56Z,4061591369,285,,4060190723,56,Right,4060190813,233,81,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020863,82,1,1,9,26,2989v3kho9h5jaboe1nr7lx21,1,43.3,97.1,2023-02-26T18:25:15.114Z,2023-02-27T11:38:55Z,4060191115,212,46.1,4060191111,140,86.8,4060191119,1,,4060191117,213,6.1,4060191113,141,88.1,4060191101,155,,4060191109,56,Left,4061347409,178,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020911,83,1,1,9,35,2989v3kho9h5jaboe1nr7lx21,1,83.2,96,2023-02-26T18:25:23.452Z,2023-02-27T11:38:53Z,4060191405,141,91.7,4060191401,56,Left,4060191409,213,3.3,4061347869,178,,4060191403,140,68.7,4060191407,212,15.5,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020919,84,1,1,9,39,2989v3kho9h5jaboe1nr7lx21,1,60.1,87.4,2023-02-26T18:25:27.345Z,2023-02-27T11:38:52Z,4060191469,213,3.6,4060191463,140,47.7,4060191467,212,14.8,4060191461,56,Back,4060191465,141,76.9,4061347951,178,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020935,85,1,1,9,41,2989v3kho9h5jaboe1nr7lx21,1,49,71.9,2023-02-26T18:25:29.806Z,2023-02-27T11:38:51Z,4060191571,140,53.4,4060191577,213,4.9,4060191573,141,33.4,4060191569,56,Center,4061348057,178,,4060191575,212,26.6,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020977,86,1,1,9,45,2989v3kho9h5jaboe1nr7lx21,1,53.2,20.4,2023-02-26T18:25:33.485Z,2023-02-27T11:38:50Z,4061348139,178,,4060191815,155,,4060191825,213,6.1,4060191819,140,86.2,4060191821,141,10.8,4060191817,56,Right,4061591115,1,,4060191823,212,35.3,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020989,87,1,1,9,50,2989v3kho9h5jaboe1nr7lx21,0,95.2,4,2023-02-26T18:25:39.078Z,2023-02-27T11:38:48Z,4061348213,178,,4060841361,20,,4060191885,56,Center,4060841359,224,,4060191881,2,,4060191891,212,28.2,4060191887,140,86.5,4060191889,141,43.3,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,4060191893,213,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513020993,100,49,1,9,52,920raeoumft3q2wmvc296uceo,1,11.4,63.4,2023-02-26T18:25:40.994Z,2023-02-27T11:38:48Z,,,,,,,,,,,,,,,,,,,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021023,101,1,1,9,53,920raeoumft3q2wmvc296uceo,1,15.3,67.1,2023-02-26T18:25:41.922Z,2023-02-27T11:38:47Z,4060192079,140,17.1,4060192077,56,Back,4060192081,141,84.5,4060192083,212,12.0,4061348513,178,,4060192085,213,1.4,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021039,102,1,1,9,57,920raeoumft3q2wmvc296uceo,1,21.6,89.3,2023-02-26T18:25:45.319Z,2023-02-27T11:38:46Z,4061350683,178,,4060192175,141,82.3,4060192173,140,31.9,4060192177,212,11.8,4060192179,213,5.9,4060192171,56,Back,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021047,103,1,1,9,57,920raeoumft3q2wmvc296uceo,0,30.3,85.3,2023-02-26T18:25:45.988Z,2023-02-27T11:38:45Z,4060328265,212,2.0,4060328541,233,88,4060328267,213,3.4,4060328263,141,84.5,4060192207,56,Back,4060328261,140,28.5,4060328537,236,,4060328545,286,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,4061350981,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021063,88,74,1,9,58,2989v3kho9h5jaboe1nr7lx21,1,73.5,13.6,2023-02-26T18:25:46.939Z,2023-02-27T11:38:45Z,4060192319,56,Right,4060328561,233,103,4061351115,178,,4060328513,285,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513137369,934,61,1,9,58,2989v3kho9h5jaboe1nr7lx21,1,79.2,26.7,2023-02-26T18:25:46.963Z,2023-02-27T11:38:44Z,4060842329,56,Center,4061351159,178,,,,,,,,,,,,,,,,,,,,2n808wa0h841cn8xi78n21v8q,T. Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513137411,960,61,1,9,58,920raeoumft3q2wmvc296uceo,1,24.4,94.6,2023-02-26T18:25:47.184Z,2023-02-27T11:38:44Z,4060842591,56,Back,4061351307,178,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021055,104,50,1,9,59,920raeoumft3q2wmvc296uceo,1,27,85,2023-02-26T18:25:47.766Z,2023-02-27T11:38:44Z,4060192273,56,Back,4060192275,285,,4060192515,233,89,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021087,89,7,1,9,59,2989v3kho9h5jaboe1nr7lx21,1,73,15,2023-02-26T18:25:47.776Z,2023-02-27T11:38:43Z,4061351609,178,,4060192463,286,,4060192461,56,Right,4060842899,384,,4060192497,233,104,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021091,90,49,1,10,0,2989v3kho9h5jaboe1nr7lx21,1,70.2,17.7,2023-02-26T18:25:48.857Z,2023-02-27T11:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021099,91,1,1,10,1,2989v3kho9h5jaboe1nr7lx21,1,69.7,15.9,2023-02-26T18:25:49.286Z,2023-02-27T11:38:42Z,4060192525,56,Right,4060192533,213,3.9,4060192531,212,7.0,4061351783,178,,4060192527,140,65.0,4060192529,141,8.5,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021127,92,1,1,10,3,2989v3kho9h5jaboe1nr7lx21,1,56.7,11.7,2023-02-26T18:25:52.049Z,2023-02-27T11:38:41Z,4060192693,213,2.5,4060192689,212,16.7,4061351847,178,,4060192683,141,26.4,4060192675,56,Back,4060192679,140,43.9,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021159,93,1,1,10,7,2989v3kho9h5jaboe1nr7lx21,1,43.5,28.6,2023-02-26T18:25:55.544Z,2023-02-27T11:38:39Z,4060192899,141,75.0,4060192901,212,31.9,4060192897,140,48.1,4060192903,213,1.4,4060192895,56,Back,4061351907,178,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021201,94,1,1,10,13,2989v3kho9h5jaboe1nr7lx21,1,50.5,88.3,2023-02-26T18:26:01.399Z,2023-02-27T11:38:38Z,4060193177,140,36.0,4060193179,141,51.6,4060193175,56,Back,4061351977,178,,4060193181,212,29.2,4060193183,213,4.2,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021225,95,1,1,10,21,2989v3kho9h5jaboe1nr7lx21,1,40.5,47.8,2023-02-26T18:26:09.461Z,2023-02-27T11:38:36Z,4060193325,213,5.0,4060193321,141,25.3,4060193317,56,Back,4060193319,140,44.4,4060193323,212,15.8,4061352067,178,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021229,96,1,1,10,25,2989v3kho9h5jaboe1nr7lx21,1,47.8,18.5,2023-02-26T18:26:13.348Z,2023-02-27T11:38:35Z,4060193351,56,Center,4060193357,212,16.0,4060193353,140,57.7,4060193359,213,0.9,4060193355,141,36.4,4061352119,178,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021241,97,1,1,10,25,2989v3kho9h5jaboe1nr7lx21,1,52.4,27.8,2023-02-26T18:26:14.153Z,2023-02-27T11:38:35Z,4060193423,141,24.0,4060193427,213,3.5,4060193421,140,45.9,4060193419,56,Back,4060193425,212,7.3,4061352159,178,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021277,98,1,1,10,27,2989v3kho9h5jaboe1nr7lx21,1,47.3,17,2023-02-26T18:26:15.216Z,2023-02-27T11:38:34Z,4060193663,213,1.1,4060193661,212,13.4,4061352251,178,,4060193655,56,Center,4060193657,140,53.6,4060193659,141,34.2,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513244207,1182,83,1,10,28,920raeoumft3q2wmvc296uceo,1,48.1,72.5,2023-02-26T18:26:16.791Z,2023-02-27T11:38:33Z,4061393611,399,431208,,,,,,,,,,,,,,,,,,,,,,4gnprufs4yyf7wq9mzmkmf622,N. Štulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021303,99,1,1,10,30,2989v3kho9h5jaboe1nr7lx21,1,45.8,26.1,2023-02-26T18:26:18.650Z,2023-02-27T11:38:33Z,4060193815,56,Back,4060193821,212,21.1,4060193817,140,36.3,4060193819,141,53.4,4060193823,213,2.1,4061352341,178,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021331,100,1,1,10,33,2989v3kho9h5jaboe1nr7lx21,1,35.7,51.6,2023-02-26T18:26:22.166Z,2023-02-27T11:38:32Z,4060193973,56,Back,4060193977,140,48.2,4060193979,141,84.1,4060193981,212,25.7,4061352555,178,,4060193983,213,1.0,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021349,101,1,1,10,36,2989v3kho9h5jaboe1nr7lx21,1,42.8,75.9,2023-02-26T18:26:25.144Z,2023-02-27T11:38:31Z,4060194069,56,Center,4061352655,178,,4060194075,212,24.7,4060194071,140,63.6,4060194073,141,58.8,4060194077,213,5.8,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021369,102,1,1,10,38,2989v3kho9h5jaboe1nr7lx21,1,61,52.3,2023-02-26T18:26:26.678Z,2023-02-27T11:38:31Z,4060194181,140,46.7,4060194187,213,4.0,4060194183,141,26.1,4060194185,212,23.3,4060194177,155,,4060194179,56,Back,4061352715,178,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021391,103,1,1,10,41,2989v3kho9h5jaboe1nr7lx21,1,48.6,21.7,2023-02-26T18:26:29.610Z,2023-02-27T11:38:30Z,4060194293,56,Right,4060194297,141,6.1,4060194299,212,25.1,4060194295,140,70.3,4060194301,213,5.8,4061352831,178,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021411,104,3,1,10,42,2989v3kho9h5jaboe1nr7lx21,1,60.1,2.7,2023-02-26T18:26:31.105Z,2023-02-27T11:18:19Z,4060194401,56,Right,4061352973,178,,4060194403,286,,4060194413,233,105,4060844947,464,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021385,105,45,1,10,42,920raeoumft3q2wmvc296uceo,0,39.9,97.3,2023-02-26T18:26:31.105Z,2023-02-27T11:18:19Z,4060194251,56,Back,4060194253,285,,4060194429,233,104,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021433,105,1,1,10,45,2989v3kho9h5jaboe1nr7lx21,1,65.4,25.3,2023-02-26T18:26:34.030Z,2023-02-27T11:38:29Z,4061353051,389,,4060194525,212,11.6,4060194523,141,42.2,4060194527,213,1.4,4060194521,140,67.0,4060194519,56,Center,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021467,106,1,1,10,47,2989v3kho9h5jaboe1nr7lx21,1,65,35.8,2023-02-26T18:26:35.656Z,2023-02-27T11:38:28Z,4060194725,212,25.3,4060194723,141,73.0,4060194727,213,1.6,4060194721,140,63.5,4060194719,56,Center,4061353153,178,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021491,107,1,1,10,54,2989v3kho9h5jaboe1nr7lx21,1,64.2,91.7,2023-02-26T18:26:42.402Z,2023-02-27T11:38:26Z,4060194851,213,0.2,4060194843,56,Left,4060194847,141,95.4,4060194849,212,11.9,4061353255,178,,4060194845,140,75.3,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021493,106,45,1,10,55,920raeoumft3q2wmvc296uceo,0,28.3,2.1,2023-02-26T18:26:43.761Z,2023-02-27T11:38:25Z,4060194857,56,Back,4060194859,285,,4060194981,233,109,,,,,,,,,,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021515,109,3,1,10,55,2989v3kho9h5jaboe1nr7lx21,1,71.7,97.9,2023-02-26T18:26:43.761Z,2023-02-27T11:38:24Z,4060194965,233,106,4060194961,286,,4061353319,178,,4060194959,56,Left,4060846103,465,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021495,108,43,1,10,56,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-26T18:26:44.697Z,2023-02-26T18:26:54Z,4060194869,212,1.2,4060194863,56,Left,4060194867,141,95.6,4060195455,144,12,4060194871,213,0.2,4060194865,140,77.0,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513021523,110,1,1,10,57,2989v3kho9h5jaboe1nr7lx21,0,82.3,94.9,2023-02-26T18:26:45.863Z,2023-02-27T11:38:23Z,4060846615,224,,4060194995,2,,4060195005,212,26.9,4060194999,56,Center,4060846617,72,,4060195001,140,91.6,4060194997,155,,4060195007,213,5.1,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,4060195003,141,,58.1,4061353399,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
