id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/18/value,qualifier/19/value
2469560979,104,1,1,9,45,b7jmo07lqav0wfe2mtlzyspak,0,62,56.8,2022-10-09T11:40:04.340Z,2022-10-10T10:58:44Z,3831153619,155,,3834623795,178,,3831153629,212,31.3,3831153631,213,5.9,3831153621,152,,3831153625,140,89.3,3831153627,141,38.3,3831153623,56,Center,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,3831153617,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561001,92,12,1,9,47,6vyr13j6kbwdtxjwm1m4m8nu2,1,13,63.6,2022-10-09T11:40:06.317Z,2022-10-10T10:58:43Z,3831153745,212,10.9,3834623931,388,,3831153741,140,22.1,3831153747,213,0.5,3831153743,141,71.3,3831153739,56,Back,3831153755,15,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561105,93,12,1,9,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,19.9,65.2,2022-10-09T11:40:07.643Z,2022-10-10T10:58:43Z,3831154287,140,31.0,3831154285,56,Back,3831154289,141,59.3,3831154293,213,6.0,3831155531,15,,3834623955,388,,3831154291,212,12.3,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561081,105,1,1,9,50,b7jmo07lqav0wfe2mtlzyspak,1,72.3,42.4,2022-10-09T11:40:09.302Z,2022-10-10T10:58:43Z,3831155405,210,13,3831154177,141,61.5,3831154173,56,Center,3831154175,140,89.1,3831154171,3,,3831155407,154,,3831154179,212,21.9,3831154181,213,0.6,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,3834624057,388,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470212953,1156,67,1,9,52,b7jmo07lqav0wfe2mtlzyspak,1,83.9,59.3,2022-10-09T11:40:11.123Z,2022-10-10T10:58:42Z,3834644289,233,897,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470212949,897,67,1,9,52,6vyr13j6kbwdtxjwm1m4m8nu2,0,16.1,40.7,2022-10-09T11:40:11.124Z,2022-10-10T10:58:39Z,3834644295,233,1156,,,,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561083,106,13,1,9,52,b7jmo07lqav0wfe2mtlzyspak,1,86,60.3,2022-10-09T11:40:11.129Z,2022-10-10T10:58:39Z,3831155437,154,,3831154447,20,,3831155453,230,97.6,3831155439,55,105,3831155433,73,,3831155445,103,12.5,3831155443,102,64.5,3831155435,29,,9aafa664l1husrkrgqv25l42d,N. Storm,3834624223,178,,3831155451,391,,3831154189,17,,3831155447,108,3831154191,56,Center,3833084159,24,3831155449,328,3831155455,231,50.9,,,,,,,,,,,,,,,,,
2469561117,94,5,1,9,53,6vyr13j6kbwdtxjwm1m4m8nu2,1,-1.4,38.6,2022-10-09T11:40:12.222Z,2022-10-10T07:30:04Z,3831154413,233,107,3831154359,56,Back,3831154363,346,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561095,107,5,1,9,53,b7jmo07lqav0wfe2mtlzyspak,0,101.4,61.4,2022-10-09T11:40:12.222Z,2022-10-10T07:30:04Z,3831154259,346,,3831154439,233,94,3831154257,56,Center,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561505,95,1,1,10,18,6vyr13j6kbwdtxjwm1m4m8nu2,0,5.6,48.3,2022-10-09T11:40:36.749Z,2022-10-10T10:58:38Z,3831156439,140,63.8,3831156449,1,,3831156455,74,,3831156437,56,Center,3831156433,124,,3831156445,212,64.5,3831156443,141,78.5,3831156447,213,0.3,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,3831156435,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561527,108,44,1,10,21,b7jmo07lqav0wfe2mtlzyspak,1,45.5,27.3,2022-10-09T11:40:40.051Z,2022-10-10T10:58:38Z,3831156559,56,Back,3831156585,233,96,3831156561,285,,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561509,96,44,1,10,21,6vyr13j6kbwdtxjwm1m4m8nu2,0,54.5,72.7,2022-10-09T11:40:40.052Z,2022-10-10T10:58:38Z,3831156593,233,108,3831156479,286,,3831156473,56,Center,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561543,109,1,1,10,21,b7jmo07lqav0wfe2mtlzyspak,1,45.7,27.7,2022-10-09T11:40:40.139Z,2022-10-10T10:58:37Z,3831156659,56,Back,3831156667,213,4.1,3831156657,3,,3831156665,212,14.7,3834624505,388,,3831156663,141,9.5,3831156661,140,38.1,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930503,919,49,1,10,22,b7jmo07lqav0wfe2mtlzyspak,1,37.2,15.6,2022-10-09T11:40:41.372Z,2022-10-10T10:58:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561545,110,1,1,10,24,b7jmo07lqav0wfe2mtlzyspak,0,42.8,13.6,2022-10-09T11:40:42.610Z,2022-10-10T10:58:35Z,3831156681,141,23.1,3834624671,178,,3831156679,140,67.1,3831156685,213,0.2,3831156683,212,26.3,3831156677,56,Center,3831156675,155,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470213053,903,43,1,10,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-10-09T11:40:43.886Z,2022-10-10T07:52:32Z,3834644711,21,0,3834644823,144,82,3834644709,178,0,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561535,97,49,1,10,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.7,85.5,2022-10-09T11:40:43.901Z,2022-10-10T10:58:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561581,98,1,1,10,27,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.6,77,2022-10-09T11:40:45.698Z,2022-10-10T10:58:33Z,3831156859,140,29.4,3831156867,212,18.9,3831156863,141,50.4,3831156871,213,4.4,3831156855,56,Back,3834624753,178,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561603,99,1,1,10,29,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.5,60,2022-10-09T11:40:47.667Z,2022-10-10T10:58:33Z,3831156985,141,90.8,3831156981,56,Back,3831156979,155,,3834624843,178,,3831156989,213,1.1,3831156987,212,23.8,3831156983,140,39.2,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561649,100,1,1,10,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.4,95.6,2022-10-09T11:40:49.527Z,2022-10-10T10:58:32Z,3831157263,3,,3831157267,140,58.1,3831157273,213,5.7,3831157271,212,18.1,3831157265,56,Left,3831157269,141,81.8,3834624885,388,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561671,101,1,1,10,34,6vyr13j6kbwdtxjwm1m4m8nu2,0,51.9,78.7,2022-10-09T11:40:52.673Z,2022-10-10T10:58:32Z,3831157391,212,26.1,3831157395,213,5.8,3834624977,178,,3831157389,141,60.8,3831157385,56,Center,3831157387,140,73.9,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561695,112,49,1,10,35,b7jmo07lqav0wfe2mtlzyspak,1,35.2,33.9,2022-10-09T11:40:53.666Z,2022-10-10T10:58:31Z,,,,,,,,,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561687,111,43,1,10,36,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-09T11:40:55.196Z,2022-10-09T18:29:13Z,3833088573,144,8,3831157451,56,Back,,,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561765,113,1,1,10,37,b7jmo07lqav0wfe2mtlzyspak,1,37.5,34.8,2022-10-09T11:40:55.575Z,2022-10-10T10:58:30Z,3831157827,56,Back,3834625111,178,,3831157835,213,1.5,3831157831,141,63.5,3831157829,140,39.3,3831157833,212,19.6,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561851,114,1,1,10,43,b7jmo07lqav0wfe2mtlzyspak,1,65.8,76.4,2022-10-09T11:41:01.848Z,2022-10-10T10:58:27Z,3831158321,141,93.2,3834625203,178,,3831158325,213,0.8,3831158323,212,15.3,3831158317,56,Left,3831158319,140,75.5,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561885,115,1,1,10,48,b7jmo07lqav0wfe2mtlzyspak,1,71.1,74.6,2022-10-09T11:41:06.764Z,2022-10-10T10:58:24Z,3831158537,140,77.9,3831158541,212,16.5,3831158533,56,Center,3831158543,213,5.2,3834625295,178,,3831158539,141,52.7,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561889,116,1,1,10,50,b7jmo07lqav0wfe2mtlzyspak,0,77.6,57,2022-10-09T11:41:08.674Z,2022-10-10T10:58:23Z,3831158557,56,Center,3831158563,212,16.4,3834625359,178,,3831158561,141,53.7,3831158565,213,6.1,3831158555,155,,3831158559,140,93.1,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561981,102,12,1,10,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,14.2,48.1,2022-10-09T11:41:09.747Z,2022-10-10T10:58:22Z,3831158981,140,28.6,3831158979,56,Back,3831158991,213,5.9,3834625469,178,,3831158987,212,16.6,3831158983,141,38.2,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469561961,117,1,1,10,53,b7jmo07lqav0wfe2mtlzyspak,0,72.5,71.9,2022-10-09T11:41:12.109Z,2022-10-10T10:58:22Z,3831158895,141,42.2,3831158891,56,Center,3834625555,388,,3831158899,213,5.2,3831158897,212,22.6,3831158893,140,82.1,3831158889,3,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562123,103,1,1,10,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,22.1,52.9,2022-10-09T11:41:14.066Z,2022-10-10T10:58:21Z,3831159725,141,42.5,3831159721,56,Back,3831159727,212,17.0,3831159723,140,36.8,3834625753,178,,3831159731,1,,3831159729,213,5.9,3831159719,157,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562073,118,4,1,10,57,b7jmo07lqav0wfe2mtlzyspak,1,66.8,66.6,2022-10-09T11:41:16.172Z,2022-10-10T10:58:21Z,3831159807,233,104,3831159499,152,,3831159501,286,,3831159495,294,,3831159493,13,,3831159497,56,Center,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562129,104,4,1,10,57,6vyr13j6kbwdtxjwm1m4m8nu2,0,33.2,33.4,2022-10-09T11:41:16.173Z,2022-10-10T10:58:21Z,3831159759,152,,3831159761,285,,3831159755,294,,3831159817,233,118,3831159757,56,Back,3831159753,13,,3834625915,178,,,,,e2w5cj66plnx3kuhnehgswsus,J. Duranville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562597,119,1,1,11,38,b7jmo07lqav0wfe2mtlzyspak,0,64.6,64.1,2022-10-09T11:41:56.555Z,2022-10-10T10:58:20Z,3834626083,178,,3831162163,155,,3831162177,1,,3831162161,5,,3831162175,213,5.7,3831162167,56,Center,3831162173,212,34.5,3831162165,152,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,3831162171,141,34.2,3831162169,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562623,105,12,1,11,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.6,59.6,2022-10-09T11:41:58.418Z,2022-10-10T10:58:19Z,3834626195,388,,3831162369,213,0.8,3831162363,140,34.2,3831162367,212,29.6,3831162361,56,Back,3831162371,15,,3831162365,141,89.3,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562675,120,1,1,11,43,b7jmo07lqav0wfe2mtlzyspak,1,67.1,19.7,2022-10-09T11:42:02.082Z,2022-10-10T10:58:19Z,3831162759,141,66.3,3831162757,140,90.3,3831162755,56,Center,3831162765,1,,3834626307,178,,3833091135,224,,3831162753,155,,3831162763,213,0.9,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,3833091137,20,,3831162761,212,40.0,3831162751,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562681,121,1,1,11,45,b7jmo07lqav0wfe2mtlzyspak,0,87.6,67.7,2022-10-09T11:42:04.286Z,2022-10-10T10:58:19Z,3831162799,141,51.8,3834626385,388,,3831162801,212,11.7,3831162795,56,Center,3831162803,213,5.1,3831171615,343,2,3831162797,140,91.9,3831162793,3,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469564855,128,4,1,11,46,b7jmo07lqav0wfe2mtlzyspak,1,89.8,50.1,2022-10-09T11:42:05.164Z,2022-10-10T10:58:18Z,3831173673,9,,3831173731,233,106,3831175475,348,56sjqxlsf5iitgww0hogez8ph,3831174577,343,3,3831173675,13,,3831173677,294,,3831173683,286,,3831173679,56,Center,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,3831173681,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562685,106,4,1,11,46,6vyr13j6kbwdtxjwm1m4m8nu2,0,10.2,49.9,2022-10-09T11:42:05.165Z,2022-10-10T10:58:18Z,3831162811,56,Back,3831173245,152,,3831173239,13,,3831173789,233,128,3831173237,9,,3831173241,294,,3831173493,343,3,3834626519,178,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,3831173247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562721,122,43,1,11,49,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-09T11:42:08.355Z,2022-10-09T11:44:33Z,3831164727,210,13,3831163035,140,79.5,3831163029,56,Center,3831163043,213,0.8,3831163041,212,9.0,3831174163,144,1,3831163039,141,56.4,3831163025,3,0,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562723,123,43,1,11,50,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-09T11:42:08.763Z,2022-10-09T11:44:35Z,3831164751,230,97.7,3831164753,231,50.2,3831164735,29,0,3831163051,18,0,3831164743,103,59.7,3831163053,56,Center,3831164737,55,122,3831164741,102,34.5,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,3831164749,328,0,3831164359,20,0,3831163049,22,,3831174269,144,3831164747,108,0,3831164745,215,3831164733,81,,,,0,13,0,0,,,,,,,,,,,,,
2469562707,107,43,1,11,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-10-09T11:42:09.584Z,2022-10-09T11:44:28Z,3831162961,346,0,3831163185,233,124,3831173713,144,5,3831162959,56,Back,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469562733,124,43,1,11,53,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-09T11:42:11.444Z,2022-10-09T11:44:32Z,3831174123,144,5,3831163111,346,0,3831163109,56,Center,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469563549,125,27,1,12,42,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-09T11:43:00.506Z,2022-10-10T07:31:54Z,3831167215,201,,3831167219,364,,3831167217,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469563727,126,65,1,12,48,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-09T11:43:06.906Z,2022-10-10T07:32:03Z,3831168123,365,121,3831171693,336,,3831168121,331,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469564433,127,28,1,13,43,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-09T11:44:01.886Z,2022-10-10T07:32:05Z,3831171679,364,,3831171681,55,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469565443,108,58,1,14,43,6vyr13j6kbwdtxjwm1m4m8nu2,0,0,0,2022-10-09T11:45:01.529Z,2022-10-10T10:58:17Z,3831176445,179,,3831176441,9,,3831177785,233,129,3831176443,186,,3831176447,73,,3831176449,56,Back,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469565407,129,16,1,14,43,b7jmo07lqav0wfe2mtlzyspak,1,88.5,50,2022-10-09T11:45:01.529Z,2022-10-10T07:32:21Z,3831177675,374,2022-10-09 12:45:00.925,3833093995,396,48.0,3831177739,353,108,3831177671,231,50,3833093991,395,99.5,3834626993,178,,3831177667,458,,3831177647,20,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,3831177669,230,99.3,3831176253,214,,3831176247,9,,3831177661,103,3831177653,76,,3831176249,17,3831177679,375,3831177665,390,167075,,5.1,,14:42.490,3831177657,102,53.0,3831176251,56,Center,,,,,,,
2469566239,109,1,1,15,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.1,49.9,2022-10-09T11:45:43.450Z,2022-10-10T10:05:47Z,3831180285,279,G,3834583265,178,,3831180281,212,29.7,3831180279,141,9.2,3831180283,213,4.3,3831180277,140,39.9,3831180275,56,Back,3833094769,189,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566263,110,1,1,15,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,43,4.1,2022-10-09T11:45:50.204Z,2022-10-10T10:58:17Z,3831180401,213,0.3,3834583385,178,,3831180397,141,13.8,3831180393,56,Right,3831180395,140,64.2,3831180391,155,,3831180399,212,23.2,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566269,111,61,1,15,33,6vyr13j6kbwdtxjwm1m4m8nu2,0,60,16,2022-10-09T11:45:51.607Z,2022-10-10T10:58:16Z,3831180423,56,Right,3834583833,21,,3834583837,178,,,,,,,,,,,,,,,,,e2w5cj66plnx3kuhnehgswsus,J. Duranville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566259,130,49,1,15,34,b7jmo07lqav0wfe2mtlzyspak,1,40.9,85.7,2022-10-09T11:45:52.893Z,2022-10-10T10:58:16Z,,,,,,,,,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566299,131,1,1,15,34,b7jmo07lqav0wfe2mtlzyspak,1,41,85.8,2022-10-09T11:45:52.940Z,2022-10-10T10:58:15Z,3831180565,140,45.1,3831180575,213,1.0,3831180573,212,8.3,3831180563,56,Back,3834584137,178,,3831180569,141,96.3,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566343,132,1,1,15,37,b7jmo07lqav0wfe2mtlzyspak,1,48.9,95.3,2022-10-09T11:45:55.805Z,2022-10-10T10:58:14Z,3831180797,56,Center,3831180803,212,23.7,3831180805,213,5.8,3831180801,141,78.4,3831180799,140,68.6,3834584261,178,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566353,133,61,1,15,38,b7jmo07lqav0wfe2mtlzyspak,0,67.3,78.4,2022-10-09T11:45:56.813Z,2022-10-10T10:58:14Z,3831180843,56,Center,3834584409,178,,,,,,,,,,,,,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566375,112,49,1,15,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,25.1,14.2,2022-10-09T11:45:58.843Z,2022-10-10T10:58:13Z,,,,,,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566483,113,1,1,15,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,25.1,14.2,2022-10-09T11:45:58.866Z,2022-10-10T10:58:13Z,3831181459,140,39.2,3831181461,141,8.3,3831181465,213,6.0,3831181455,157,,3831181467,1,,3831181457,56,Back,3831181463,212,15.3,3834584777,178,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566575,114,1,1,15,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.2,13.8,2022-10-09T11:46:01.548Z,2022-10-10T10:58:12Z,3831181915,212,12.1,3831181911,141,27.4,3831181903,56,Back,3831181907,140,45.6,3831181917,213,0.9,3833140985,155,,3834584953,178,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469941699,737,1,1,15,46,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.1,23.7,2022-10-09T11:46:04.753Z,2022-10-10T10:58:11Z,3834585189,178,,3833145247,56,Back,3833145253,212,14.4,3833145251,141,35.2,3833145249,140,43.6,3833145255,213,2.6,,,,,,,e2w5cj66plnx3kuhnehgswsus,J. Duranville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566595,115,1,1,15,47,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.1,27.6,2022-10-09T11:46:05.700Z,2022-10-10T10:58:11Z,3834585561,178,,3831182029,233,134,3831181983,212,8.4,3831181985,213,1.2,3831181979,140,47.3,3831181981,141,38.9,3831181977,56,Back,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469568413,137,1,1,15,47,6vyr13j6kbwdtxjwm1m4m8nu2,0,46.6,38.6,2022-10-09T11:46:05.735Z,2022-10-10T10:58:10Z,3831190849,212,8.4,3831190851,213,4.2,3831191079,236,,3831191081,233,134,3831191085,286,,3831190843,56,Back,3831190847,141,27.9,3831190845,140,42.6,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,3834586657,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566539,134,74,1,15,47,b7jmo07lqav0wfe2mtlzyspak,1,55.5,60.1,2022-10-09T11:46:05.905Z,2022-10-10T10:58:10Z,3831181733,285,,3834586817,178,,3831181731,56,Center,3831182089,233,137,3834586815,21,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566661,116,1,1,15,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.4,34.5,2022-10-09T11:46:07.537Z,2022-10-10T10:58:09Z,3831182309,141,14.4,3831182313,213,6.0,3831182307,140,87.8,3831182311,212,44.6,3831182305,56,Right,3834824759,1,,3834587001,178,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469566691,117,1,1,15,53,6vyr13j6kbwdtxjwm1m4m8nu2,0,85.4,15.5,2022-10-09T11:46:11.613Z,2022-10-10T10:58:09Z,3831182447,140,92.1,3834587081,178,,3833146177,224,,3831182441,2,,3831182445,56,Center,3833146179,20,,3831182451,212,20.7,3831182449,141,44.2,b3vvxolwxcukqk76hb4scvh79,A. Murillo,3831182453,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
