id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/9/value,keyPass,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/16/value
2495674915,16,5,1,0,34,2nhn3ikl1ciq34w3hcp883d6p,1,72.2,-1.5,2023-01-07T17:18:12.108Z,2023-01-08T06:20:15Z,3968973217,347,,3968973227,233,11,3968973215,56,Right,,,,,,,,,,,,,,,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674747,9,43,1,0,35,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-01-07T17:18:13.108Z,2023-01-08T01:26:20Z,3969717619,144,1,3968972301,141,67.6,3968972299,140,41.0,3968972305,212,6.2,3968972309,213,6.0,3968972295,3,0,3968972297,56,Back,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674955,17,1,1,0,39,2nhn3ikl1ciq34w3hcp883d6p,1,76.4,0,2023-01-07T17:18:16.997Z,2023-01-08T10:43:48Z,3968973393,213,2.9,3968973385,56,Right,3968973389,141,4.6,3968973391,212,17.0,3968973383,107,,3968973387,140,60.7,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674965,18,1,1,0,41,2nhn3ikl1ciq34w3hcp883d6p,1,64.6,8.2,2023-01-07T17:18:19.058Z,2023-01-08T10:43:47Z,3968973461,56,Right,3968973467,212,4.5,3968973463,140,63.2,3968973469,213,4.4,3968973465,141,2.0,3969863891,178,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674995,19,1,1,0,43,2nhn3ikl1ciq34w3hcp883d6p,1,67.3,3.3,2023-01-07T17:18:20.793Z,2023-01-08T10:43:46Z,3968973583,140,46.7,3968973587,212,22.6,3968973589,213,2.9,3968973585,141,12.8,3968973581,56,Back,3969863935,178,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675015,20,1,1,0,46,2nhn3ikl1ciq34w3hcp883d6p,1,46.1,19.2,2023-01-07T17:18:23.863Z,2023-01-08T10:43:46Z,3968973707,141,53.4,3969864111,178,,3968973703,140,36.3,3968973699,56,Back,3968973711,212,25.4,3968973715,213,2.0,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675031,21,1,1,0,49,2nhn3ikl1ciq34w3hcp883d6p,1,32.8,53.4,2023-01-07T17:18:27.472Z,2023-01-08T10:43:45Z,3968973787,140,40.2,3968973785,56,Back,3968973789,141,87.2,3968973791,212,24.3,3969864155,178,,3968973793,213,1.2,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675073,22,1,1,0,51,2nhn3ikl1ciq34w3hcp883d6p,1,37.1,84.3,2023-01-07T17:18:28.775Z,2023-01-08T10:43:44Z,3968974003,140,30.8,3968974007,212,24.0,3969864183,178,,3968974005,141,50.4,3968974009,213,4.4,3968974001,56,Back,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675101,23,1,1,0,54,2nhn3ikl1ciq34w3hcp883d6p,1,27.5,58.7,2023-01-07T17:18:32.004Z,2023-01-08T10:43:44Z,3968974143,56,Back,3968974147,141,18.8,3968974145,140,29.3,3968974149,212,27.2,3969864267,178,,3968974151,213,4.8,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675129,24,1,1,0,56,2nhn3ikl1ciq34w3hcp883d6p,1,26.1,21.6,2023-01-07T17:18:34.543Z,2023-01-08T10:43:43Z,3968974271,213,5.4,3968974263,56,Back,3968974267,141,1.9,3968974269,212,16.7,3969864299,178,,3968974265,140,35.6,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675169,25,1,1,0,59,2nhn3ikl1ciq34w3hcp883d6p,0,34,3.9,2023-01-07T17:18:36.643Z,2023-01-08T10:43:42Z,3968974451,140,62.4,3968974455,212,29.9,3968974447,155,,3969864333,178,,3968974453,141,5.9,3968974449,56,Right,3968974457,213,0.0,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495847833,1173,67,1,1,0,3ix9om1svhd6obl0mbk1otgop,1,41,91.8,2023-01-07T17:18:38.114Z,2023-01-08T10:43:41Z,3969887027,233,1064,,,,,,,,,,,,,,,,,,,,,,a5ls0i1ztco0zee3la61zv4rt,S. Miangué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495847831,1064,67,1,1,0,2nhn3ikl1ciq34w3hcp883d6p,0,59,8.2,2023-01-07T17:18:38.115Z,2023-01-08T10:43:41Z,3969887031,233,1173,,,,,,,,,,,,,,,,,,,,,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675171,12,8,1,1,0,3ix9om1svhd6obl0mbk1otgop,1,40.6,90.3,2023-01-07T17:18:38.133Z,2023-01-08T10:43:40Z,3969864379,178,,3968974459,56,Back,3969718273,384,,,,,,,,,,,,,,,,,a5ls0i1ztco0zee3la61zv4rt,S. Miangué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675187,13,49,1,1,1,3ix9om1svhd6obl0mbk1otgop,1,44.8,74.8,2023-01-07T17:18:39.614Z,2023-01-08T10:43:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675249,14,1,1,1,3,3ix9om1svhd6obl0mbk1otgop,1,46.2,72.9,2023-01-07T17:18:40.753Z,2023-01-08T10:43:39Z,3968974819,213,6.1,3968974813,141,68.2,3968974817,212,21.0,3969864667,178,,3968974807,56,Center,3968974809,140,66.0,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675255,15,1,1,1,6,3ix9om1svhd6obl0mbk1otgop,0,72.7,65,2023-01-07T17:18:44.278Z,2023-01-08T10:43:37Z,3969864745,178,,3968974841,56,Center,3968974845,141,72.4,3968974849,213,0.6,3968974847,212,9.1,3968974843,140,79.9,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675259,26,8,1,1,7,2nhn3ikl1ciq34w3hcp883d6p,1,19.4,25.6,2023-01-07T17:18:45.004Z,2023-01-08T10:43:37Z,3969864793,178,,3969718465,384,,3968974863,56,Back,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675283,27,12,1,1,8,2nhn3ikl1ciq34w3hcp883d6p,1,14.4,32,2023-01-07T17:18:45.781Z,2023-01-08T10:43:36Z,3968974987,140,28.8,3968974991,141,0.0,3968975019,167,,3968974985,56,Back,3969864853,178,,3968974993,212,27.6,3968974997,213,5.3,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675297,16,5,1,1,11,3ix9om1svhd6obl0mbk1otgop,1,67.4,102,2023-01-07T17:18:48.945Z,2023-01-08T06:24:42Z,3968975049,56,Left,3968975051,347,,3968975061,233,28,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675287,28,5,1,1,11,2nhn3ikl1ciq34w3hcp883d6p,0,32.6,-2,2023-01-07T17:18:48.945Z,2023-01-08T06:24:43Z,3968975069,233,16,3968975009,347,,3968975007,56,Back,,,,,,,,,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675383,17,1,1,1,22,3ix9om1svhd6obl0mbk1otgop,1,64.5,100,2023-01-07T17:18:59.720Z,2023-01-08T10:43:36Z,3968975561,212,26.8,3968975565,1,,3968975555,56,Back,3968975559,141,87.2,3968975563,213,3.5,3968975557,140,40.8,3968975553,107,,,,,1e7u0otkuyc81nhumjkcrvmd,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675403,18,1,1,1,24,3ix9om1svhd6obl0mbk1otgop,1,42.9,85.1,2023-01-07T17:19:02.521Z,2023-01-08T10:43:35Z,3968975691,56,Back,3969865017,178,,3968975697,212,18.2,3968975693,140,34.0,3968975695,141,62.1,3968975699,213,4.2,,,,,,,a5ls0i1ztco0zee3la61zv4rt,S. Miangué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675461,19,1,1,1,27,3ix9om1svhd6obl0mbk1otgop,1,35.3,58.5,2023-01-07T17:19:05.310Z,2023-01-08T10:43:34Z,3968976051,212,35.2,3968976045,56,Back,3968976053,213,5.0,3968976049,141,8.2,3969865049,178,,3968976055,1,,3968976047,140,43.3,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675485,20,1,1,1,32,3ix9om1svhd6obl0mbk1otgop,1,59.1,7.2,2023-01-07T17:19:10.132Z,2023-01-08T10:43:34Z,3968976171,56,Right,3969865079,178,,3968976177,212,15.9,3968976173,140,73.5,3968976175,141,14.6,3968976179,213,0.3,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675501,21,1,1,1,33,3ix9om1svhd6obl0mbk1otgop,1,73.4,11.9,2023-01-07T17:19:10.997Z,2023-01-08T10:43:33Z,3968976281,56,Right,3969865105,178,,3968976285,141,4.7,3968976289,213,6.0,3968976287,212,16.6,3968976283,140,88.5,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675515,22,1,1,1,35,3ix9om1svhd6obl0mbk1otgop,0,90.8,7.6,2023-01-07T17:19:13.273Z,2023-01-08T10:43:33Z,3968976373,2,,3968976377,56,Center,3968976375,155,,3968976381,141,31.9,3968976379,140,92.5,3968976385,213,1.5,3969865129,178,,3968976383,212,16.6,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,3969718787,20,3969718785,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675543,29,12,1,1,36,2nhn3ikl1ciq34w3hcp883d6p,1,7.3,69.7,2023-01-07T17:19:13.939Z,2023-01-08T10:43:32Z,3968976493,212,18.0,3968976517,15,,3968976495,213,1.0,3968976489,140,16.2,3968976491,141,92.4,3969865165,388,,3968976487,56,Back,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
