id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521614581,214,12,1,24,24,1oyb7oym5nwzny8vxf03szd2h,1,18.1,57.8,2023-03-18T15:25:16.006Z,2023-03-19T09:00:47Z,4105669001,213,0.4,4105668993,56,Back,4105668997,141,66.3,4105668995,140,32.3,4108336057,178,,4105668999,212,16.0,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521910479,891,61,1,24,24,1uk609mhtsfhokhaewjapb26,1,81.1,40.1,2023-03-18T15:25:16.021Z,2023-03-19T09:00:46Z,4108336395,178,,4107240915,56,Center,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521614593,215,49,1,24,25,1oyb7oym5nwzny8vxf03szd2h,1,24.9,64.4,2023-03-18T15:25:17.544Z,2023-03-19T09:00:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521614647,216,1,1,24,27,1oyb7oym5nwzny8vxf03szd2h,0,24.6,66.6,2023-03-18T15:25:18.966Z,2023-03-19T09:00:45Z,4105669337,213,0.9,4105669329,56,Back,4105669333,141,100.0,4105669335,212,31.2,4105669331,140,44.1,4108336863,178,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521614661,217,5,1,24,30,1oyb7oym5nwzny8vxf03szd2h,0,41.7,101.2,2023-03-18T15:25:21.902Z,2023-03-19T01:38:28Z,4105669719,233,243,4105669413,56,Back,4105669417,347,,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521614679,243,5,1,24,30,1uk609mhtsfhokhaewjapb26,1,58.3,-1.2,2023-03-18T15:25:21.902Z,2023-03-19T01:38:27Z,4105669495,56,Right,4105669591,233,217,4105669497,347,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615141,244,1,1,24,40,1uk609mhtsfhokhaewjapb26,1,62.6,0,2023-03-18T15:25:32.290Z,2023-03-19T09:00:44Z,4105672075,213,1.0,4105672061,56,Right,4105672059,107,,4105672071,212,8.0,4105672063,140,66.8,4105672067,141,8.8,,,,,,,7hdyeeejo7h9kvqt7x8jlrlec,D. De Neve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615177,245,1,1,24,42,1uk609mhtsfhokhaewjapb26,1,65.3,9.1,2023-03-18T15:25:33.972Z,2023-03-19T09:00:43Z,4105672289,212,15.7,4108337487,178,,4105672285,140,59.6,4105672287,141,30.4,4105672291,213,2.0,4105672283,56,Center,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615259,246,1,1,24,45,1uk609mhtsfhokhaewjapb26,1,53.2,26.9,2023-03-18T15:25:37.225Z,2023-03-19T09:00:42Z,4108337649,178,,4105672779,140,43.9,4105672783,212,14.7,4105672787,213,2.3,4105672781,141,43.0,4105672777,56,Back,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615389,247,1,1,24,48,1uk609mhtsfhokhaewjapb26,1,42.2,48.5,2023-03-18T15:25:39.904Z,2023-03-19T09:00:41Z,4105673495,141,74.5,4105673493,140,39.1,4105673503,213,1.8,4108337785,178,,4105673497,212,18.0,4105673491,56,Back,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615503,248,1,1,24,53,1uk609mhtsfhokhaewjapb26,1,44.5,74.6,2023-03-18T15:25:45.016Z,2023-03-19T09:00:37Z,4105674121,213,4.2,4105674119,212,17.6,4105674117,141,51.5,4108338061,178,,4105674113,56,Back,4105674115,140,37.0,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615651,249,1,1,24,55,1uk609mhtsfhokhaewjapb26,0,36.9,51.5,2023-03-18T15:25:47.319Z,2023-03-19T09:00:36Z,4105674911,213,5.6,4105674901,155,,4108338289,178,,4105674909,212,49.9,4105674903,56,Right,4105674907,141,7.9,4105674913,1,,4105674905,140,75.1,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615973,219,1,1,24,58,1oyb7oym5nwzny8vxf03szd2h,0,25.8,89.7,2023-03-18T15:25:50.015Z,2023-03-19T09:00:36Z,4105676749,213,0.3,4105676727,3,,4105676741,141,95.4,4105676731,56,Back,4105676745,212,13.1,4105676735,140,37.7,4108338587,388,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615727,218,43,1,25,0,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-03-18T15:25:51.915Z,2023-03-18T19:24:47Z,4105675295,56,Back,4107247125,144,44,4105675297,285,0,4105675369,233,250,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615735,250,43,1,25,0,1uk609mhtsfhokhaewjapb26,1,0,0,2023-03-18T15:25:51.916Z,2023-03-18T19:24:49Z,4105675335,56,Right,4107247309,144,44,4105675337,286,0,,,,,,,,,,,,,,,,7hdyeeejo7h9kvqt7x8jlrlec,D. De Neve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694515,524,56,1,25,1,1uk609mhtsfhokhaewjapb26,1,0,0,2023-03-18T15:25:52.970Z,2023-03-19T09:00:36Z,4106092039,56,Right,,,,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615983,220,5,1,25,3,1oyb7oym5nwzny8vxf03szd2h,0,35.3,101.7,2023-03-18T15:25:54.761Z,2023-03-19T01:39:13Z,4105676809,56,Back,4105676811,347,,4105676943,233,251,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521615977,251,5,1,25,3,1uk609mhtsfhokhaewjapb26,1,64.7,-1.7,2023-03-18T15:25:54.761Z,2023-03-19T01:39:13Z,4105676765,56,Right,4105676767,347,,4105676903,233,220,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521616227,252,1,1,25,11,1uk609mhtsfhokhaewjapb26,1,66.9,0,2023-03-18T15:26:03.351Z,2023-03-19T09:00:35Z,4105678043,56,Right,4105678041,107,,4105678047,141,12.9,4105678053,213,0.8,4105678049,212,14.3,4105678045,140,76.8,,,,,,,7hdyeeejo7h9kvqt7x8jlrlec,D. De Neve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521616459,253,1,1,25,13,1uk609mhtsfhokhaewjapb26,1,71.4,22.8,2023-03-18T15:26:05.366Z,2023-03-19T09:00:34Z,4105679183,141,27.1,4105679187,213,3.0,4105679185,212,21.8,4105679179,56,Center,4105679181,140,50.8,4108339443,178,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521616601,254,1,1,25,19,1uk609mhtsfhokhaewjapb26,0,52,53.3,2023-03-18T15:26:11.522Z,2023-03-19T09:00:32Z,4105680003,141,73.5,4108339731,178,,4105680007,213,0.3,4105679997,155,,4105680005,212,51.2,4105679999,56,Center,4105680001,140,99.0,4105680009,1,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521616613,221,52,1,25,24,1oyb7oym5nwzny8vxf03szd2h,1,1.2,21.2,2023-03-18T15:26:16.007Z,2023-03-19T09:00:32Z,4108339877,178,,4107250335,376,,,,,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617069,222,80,1,25,36,1oyb7oym5nwzny8vxf03szd2h,0,6.8,56.1,2023-03-18T15:26:28.114Z,2023-03-19T09:00:32Z,4108340091,178,,,,,,,,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617199,223,1,1,25,39,1oyb7oym5nwzny8vxf03szd2h,0,9.9,53.5,2023-03-18T15:26:30.632Z,2023-03-19T09:00:31Z,4105683231,140,52.1,4105683241,213,0.4,4105683227,56,Left,4105683237,212,47.8,4108340239,178,,4105683233,141,79.9,4105683245,1,,4105683221,155,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522132767,1284,67,1,25,43,1uk609mhtsfhokhaewjapb26,1,44.6,31.3,2023-03-18T15:26:34.652Z,2023-03-19T09:00:31Z,4108459499,233,1371,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522132761,1371,67,1,25,43,1oyb7oym5nwzny8vxf03szd2h,0,55.4,68.7,2023-03-18T15:26:34.653Z,2023-03-19T09:00:30Z,4108459537,233,1284,,,,,,,,,,,,,,,,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617235,255,8,1,25,43,1uk609mhtsfhokhaewjapb26,1,44.6,30.9,2023-03-18T15:26:34.678Z,2023-03-19T09:00:30Z,4108340711,178,,4107252309,385,,4105683421,56,Back,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617471,224,1,1,25,44,1oyb7oym5nwzny8vxf03szd2h,1,49.1,82,2023-03-18T15:26:36.289Z,2023-03-19T09:00:29Z,4105684697,212,34.3,4105684693,140,80.8,4105684689,155,,4105684695,141,93.9,4105684701,1,,4105684691,56,Left,4105684699,213,0.2,4108340987,178,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617485,225,1,1,25,50,1oyb7oym5nwzny8vxf03szd2h,0,80.7,74.3,2023-03-18T15:26:42.518Z,2023-03-19T09:00:28Z,4105688591,213,5.6,4105688587,141,55.9,4105688585,140,96.2,4105684763,56,Center,4108341381,178,,4106099777,4,,4105688589,212,20.5,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617575,256,12,1,25,51,1uk609mhtsfhokhaewjapb26,1,9.4,49.7,2023-03-18T15:26:43.311Z,2023-03-19T09:00:27Z,4105685311,56,Back,4105685333,213,5.0,4105685319,141,35.2,4105685323,212,10.3,4105685315,140,12.3,4108341683,178,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617623,257,49,1,25,52,1uk609mhtsfhokhaewjapb26,1,13.8,43.1,2023-03-18T15:26:44.475Z,2023-03-19T09:00:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617733,258,1,1,25,54,1uk609mhtsfhokhaewjapb26,1,7.6,34.4,2023-03-18T15:26:46.216Z,2023-03-19T09:00:25Z,4108342353,178,,4105686141,213,5.7,4105686139,212,39.7,4107260229,155,,4105686137,141,1.7,4105686133,56,Back,4105686135,140,38.9,4105686145,1,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617855,259,1,1,25,57,1uk609mhtsfhokhaewjapb26,0,40.1,1.6,2023-03-18T15:26:49.362Z,2023-03-19T09:00:25Z,4105686873,213,5.9,4108342591,178,,4105686865,140,45.1,4105686867,141,0.0,4105686863,56,Back,4105686871,212,5.7,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521618153,226,5,1,26,0,1oyb7oym5nwzny8vxf03szd2h,1,47.6,101.3,2023-03-18T15:26:51.642Z,2023-03-19T01:40:35Z,4105688487,56,Back,4105688489,347,,4105688645,233,260,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521617865,260,5,1,26,0,1uk609mhtsfhokhaewjapb26,0,52.4,-1.3,2023-03-18T15:26:51.642Z,2023-03-19T01:40:36Z,4105688743,233,226,4105686921,347,,4105686919,56,Right,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521618915,228,1,1,26,25,1oyb7oym5nwzny8vxf03szd2h,1,53.6,100,2023-03-18T15:27:17.311Z,2023-03-19T09:00:24Z,4105692609,213,6.1,4105692601,56,Left,4108992423,1,,4105692605,141,95.3,4105692603,140,74.5,4105692599,107,,4105692607,212,22.4,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521618931,229,1,1,26,26,1oyb7oym5nwzny8vxf03szd2h,1,58.5,88.6,2023-03-18T15:27:18.196Z,2023-03-19T09:00:24Z,4106112541,141,97.7,4108343121,178,,4106112539,140,57.3,4106112537,56,Left,4106112543,212,6.3,4106112545,213,1.8,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521618941,230,1,1,26,27,1oyb7oym5nwzny8vxf03szd2h,1,52.7,95.5,2023-03-18T15:27:19.002Z,2023-03-19T09:00:23Z,4108343355,178,,4106117569,213,6.0,4106117561,140,73.1,4106117557,155,,4106117559,56,Left,4106117567,212,22.2,4106117563,141,86.8,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521618945,231,44,1,26,28,1oyb7oym5nwzny8vxf03szd2h,1,71.1,82.6,2023-03-18T15:27:20.479Z,2023-03-19T09:00:23Z,4106121843,233,261,4106121617,56,Left,4106121623,286,,,,,,,,,,,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521618779,261,44,1,26,28,1uk609mhtsfhokhaewjapb26,0,28.9,17.4,2023-03-18T15:27:20.480Z,2023-03-19T09:00:23Z,4105691945,285,,4106121857,233,231,4105691943,56,Back,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521701029,572,1,1,26,29,1oyb7oym5nwzny8vxf03szd2h,0,70.6,81.9,2023-03-18T15:27:20.548Z,2023-03-19T09:00:22Z,4106127345,168,,4106127353,212,10.6,4106127355,213,0.1,4106127347,56,Left,4107267751,3,,4106127351,141,84.1,4106127349,140,80.6,4108343929,388,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521618805,262,49,1,26,31,1uk609mhtsfhokhaewjapb26,1,17,21.7,2023-03-18T15:27:22.871Z,2023-03-19T09:00:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521618925,263,1,1,26,31,1uk609mhtsfhokhaewjapb26,0,16.8,21.6,2023-03-18T15:27:22.920Z,2023-03-19T09:00:21Z,4105692667,213,5.7,4105692663,212,29.0,4105692671,1,,4105692659,140,39.8,4105692661,141,0.0,4105692657,56,Back,4108344441,178,,4105692655,157,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619165,232,5,1,26,36,1oyb7oym5nwzny8vxf03szd2h,1,59.4,102,2023-03-18T15:27:28.021Z,2023-03-19T01:41:21Z,4105693987,347,,4105694077,233,264,4105693985,56,Left,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521618939,264,5,1,26,36,1uk609mhtsfhokhaewjapb26,0,40.6,-2,2023-03-18T15:27:28.021Z,2023-03-19T01:41:21Z,4105692741,347,,4105692739,56,Back,4105694121,233,232,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619351,233,1,1,26,48,1oyb7oym5nwzny8vxf03szd2h,1,62.2,100,2023-03-18T15:27:39.671Z,2023-03-19T09:00:21Z,4105695045,107,,4105695053,212,23.3,4105695057,1,,4105695047,56,Left,4105695055,213,6.0,4105695049,140,83.8,4105695051,141,93.6,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619487,234,1,1,26,50,1oyb7oym5nwzny8vxf03szd2h,1,82.4,94.9,2023-03-18T15:27:42.499Z,2023-03-19T09:00:20Z,4105695827,140,80.1,4108344889,178,,4105695825,56,Left,4105695831,212,4.7,4105695829,141,89.0,4105695833,213,4.2,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619539,235,1,1,26,54,1oyb7oym5nwzny8vxf03szd2h,1,72.1,91.8,2023-03-18T15:27:46.042Z,2023-03-19T09:00:17Z,4105696109,56,Left,4108345201,178,,4105696111,140,60.5,4105696115,212,12.2,4105696113,141,90.6,4105696117,213,3.2,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619657,236,1,1,26,56,1oyb7oym5nwzny8vxf03szd2h,1,65.1,86.7,2023-03-18T15:27:47.621Z,2023-03-19T09:00:16Z,4105696699,212,17.7,4108345393,178,,4105696697,141,72.3,4105696693,56,Center,4105696695,140,51.1,4105696701,213,3.7,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619769,237,1,1,26,59,1oyb7oym5nwzny8vxf03szd2h,1,51.9,56.1,2023-03-18T15:27:50.656Z,2023-03-19T09:00:15Z,4108345581,178,,4105697305,141,29.8,4105697303,140,55.5,4105697307,212,18.3,4105697309,213,4.9,4105697301,56,Center,,,,,,,79m802yjrfr0ji81c8ty1x2xg,J. Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619819,238,1,1,27,2,1oyb7oym5nwzny8vxf03szd2h,1,54.4,15.5,2023-03-18T15:27:53.743Z,2023-03-19T09:00:14Z,4105697591,56,Right,4105697603,213,5.9,4108345761,178,,4105697599,212,19.4,4105697593,140,71.6,4105697595,141,5.0,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619869,239,1,1,27,3,1oyb7oym5nwzny8vxf03szd2h,1,64.3,1.4,2023-03-18T15:27:55.292Z,2023-03-19T09:00:13Z,4105697867,56,Right,4105697883,213,0.8,4108345993,178,,4105697871,140,75.2,4105697875,141,17.1,4105697881,212,15.7,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619925,240,1,1,27,5,1oyb7oym5nwzny8vxf03szd2h,1,69.9,16.7,2023-03-18T15:27:56.606Z,2023-03-19T09:00:13Z,4108346335,178,,4105698135,212,20.7,4105698137,213,6.0,4105698133,141,8.5,4105698131,140,88.9,4105698125,56,Right,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521619999,241,1,1,27,6,1oyb7oym5nwzny8vxf03szd2h,0,77.6,6.4,2023-03-18T15:27:57.549Z,2023-03-19T09:00:12Z,4108346765,178,,4105698547,213,0.5,4105698543,141,22.7,4105698545,212,22.6,4105698541,140,96.4,4105698539,56,Center,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521620215,265,4,1,27,9,1uk609mhtsfhokhaewjapb26,1,1.6,78.8,2023-03-18T15:28:01.274Z,2023-03-19T09:06:49Z,4105699603,13,,4105699617,285,,4105699607,56,Back,4105699669,233,242,4105701237,295,,4105699611,152,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521620199,242,4,1,27,9,1oyb7oym5nwzny8vxf03szd2h,0,98.4,21.2,2023-03-18T15:28:01.275Z,2023-03-19T09:06:49Z,4108346991,178,,4105699553,152,,4105699557,286,,4105699725,233,265,4105701689,295,,4105699549,13,,4105699551,56,Center,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521620637,266,1,1,27,23,1uk609mhtsfhokhaewjapb26,1,13.2,89,2023-03-18T15:28:15.433Z,2023-03-19T09:00:11Z,4105702123,5,,4105702127,56,Back,4105702131,141,89.4,4105702125,152,,4105702135,213,0.0,4108347143,178,,4107280685,189,,4105702129,140,29.1,eb1rih67f03kwljbge37id1ck,M. Wasinski,4105702133,212,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,
2521620827,267,1,1,27,26,1uk609mhtsfhokhaewjapb26,1,30.9,94.4,2023-03-18T15:28:18.402Z,2023-03-19T09:00:10Z,4105703165,56,Back,4105703171,212,17.1,4105703167,140,38.4,4105703169,141,72.1,4108347507,178,,4105703173,213,5.2,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521620957,268,1,1,27,30,1uk609mhtsfhokhaewjapb26,1,46.3,73.5,2023-03-18T15:28:22.131Z,2023-03-19T09:00:09Z,4105703897,141,2.2,4105703881,155,,4105703889,56,Right,4105703911,1,,4105703895,140,84.0,4108347875,178,,4105703887,196,,4105703905,213,5.4,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,4105703903,212,,,,,,,,,,,,,,,,,,,,,62.6,,,,,,,,,,,,,,,,
2521621031,269,1,1,27,37,1uk609mhtsfhokhaewjapb26,1,92.1,2.9,2023-03-18T15:28:28.570Z,2023-03-19T09:00:07Z,4105704323,141,14.7,4105704327,213,2.7,4105704325,212,17.9,4105704321,140,76.9,4105704319,56,Right,4108348165,178,,,,,,,,7hdyeeejo7h9kvqt7x8jlrlec,D. De Neve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521621141,270,1,1,27,38,1uk609mhtsfhokhaewjapb26,1,81.2,12.9,2023-03-18T15:28:30.251Z,2023-03-19T09:00:07Z,4105704905,56,Center,4105704907,140,89.4,4105704899,2,,4107285185,224,,4108348585,178,,4107285187,20,,4105704911,212,20.9,4105704913,213,1.1,3pr51w08wkrl03rpafmsouj85,M. Bruno,4105704903,155,4105704909,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521621155,271,61,1,27,39,1uk609mhtsfhokhaewjapb26,0,90.4,48.4,2023-03-18T15:28:31.373Z,2023-03-19T09:00:05Z,4105704963,56,Center,4108348967,388,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521621151,243,49,1,27,41,1oyb7oym5nwzny8vxf03szd2h,1,16.3,71.2,2023-03-18T15:28:33.022Z,2023-03-19T09:00:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521621241,244,1,1,27,41,1oyb7oym5nwzny8vxf03szd2h,1,16.7,70.7,2023-03-18T15:28:33.157Z,2023-03-19T09:00:05Z,4105705471,212,7.5,4105705467,140,23.8,4105705465,56,Back,4108349637,178,,4105705473,213,6.2,4105705469,141,69.4,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521621305,245,1,1,27,45,1oyb7oym5nwzny8vxf03szd2h,1,20.6,91.5,2023-03-18T15:28:37.225Z,2023-03-19T09:00:03Z,4105705885,141,86.3,4105705883,140,18.0,4108350213,178,,4105705887,212,4.5,4105705889,213,4.1,4105705881,56,Back,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
