id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/18/value,assist,qualifier/17/value
2534627361,153,4,1,17,38,b7jmo07lqav0wfe2mtlzyspak,0,61.2,6.6,2023-04-16T14:18:15.806Z,2023-04-17T05:17:59Z,4195556519,285,,4195556509,152,,4195556497,13,,4195556607,233,200,4195556503,56,Right,4197823905,178,,4195556513,265,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534627139,199,43,1,17,42,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-04-16T14:18:19.812Z,2023-04-16T14:18:25Z,4195555415,56,Back,4195555929,144,61,,,,,,,,,,,,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628149,202,1,1,18,21,8y3iucyxguipljcmf87a11bk9,1,36.6,90.5,2023-04-16T14:18:58.777Z,2023-04-17T05:18:04Z,4197823949,178,,4195560585,152,,4195560589,140,31.9,4195560587,56,Back,4195560593,212,7.0,4195560591,141,83.3,4195560583,5,,4195560595,213,3.9,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628173,203,1,1,18,23,8y3iucyxguipljcmf87a11bk9,1,31.9,83.3,2023-04-16T14:19:00.730Z,2023-04-17T05:18:08Z,4195560711,213,4.5,4195560705,140,28.8,4195560709,212,18.2,4195560707,141,57.0,4197823979,178,,4195560703,56,Back,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628191,204,1,1,18,29,8y3iucyxguipljcmf87a11bk9,1,28.6,57,2023-04-16T14:19:06.074Z,2023-04-17T05:18:11Z,4195560791,212,23.3,4195560785,56,Back,4195560789,141,23.1,4197823999,178,,4195560787,140,32.1,4195560793,213,4.9,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628219,205,1,1,18,31,8y3iucyxguipljcmf87a11bk9,1,32.1,23.1,2023-04-16T14:19:08.475Z,2023-04-17T05:18:17Z,4195560953,56,Right,4195560959,212,27.6,4195560961,213,5.9,4195560955,140,56.3,4195560957,141,7.1,4197824055,178,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628237,206,1,1,18,32,8y3iucyxguipljcmf87a11bk9,0,56.4,7.1,2023-04-16T14:19:09.838Z,2023-04-17T05:18:30Z,4195561721,233,155,4195561057,140,60.5,4195561061,212,5.1,4195561055,56,Right,4195561059,141,11.0,4195561063,213,0.6,4197824151,178,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628313,154,61,1,18,33,b7jmo07lqav0wfe2mtlzyspak,1,38.2,94.6,2023-04-16T14:19:10.023Z,2023-04-17T05:18:34Z,4195561569,56,Back,4197824177,178,,,,,,,,,,,,,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628303,207,1,1,18,35,8y3iucyxguipljcmf87a11bk9,0,59,5.8,2023-04-16T14:19:11.994Z,2023-04-17T05:18:38Z,4195561491,212,5.9,4197824205,178,,4195561489,141,14.1,4196565225,286,,4195561487,140,57.5,4195561493,213,1.8,4196565223,236,,4195561485,56,Right,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,4196755359,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628325,155,74,1,18,35,b7jmo07lqav0wfe2mtlzyspak,1,40.8,91.1,2023-04-16T14:19:12.026Z,2023-04-17T05:18:41Z,4197824247,178,,4195561733,233,207,4195561621,285,,4195561619,56,Back,,,,,,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628373,156,12,1,18,38,b7jmo07lqav0wfe2mtlzyspak,1,20.6,90.3,2023-04-16T14:19:14.985Z,2023-04-17T05:18:47Z,4197824299,178,,4195562009,167,,4195561913,140,20.8,4195561927,213,1.5,4195561917,141,100.0,4195561921,212,7.9,4195561909,56,Back,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628381,157,5,1,18,38,b7jmo07lqav0wfe2mtlzyspak,0,18.2,101.4,2023-04-16T14:19:15.693Z,2023-04-17T05:18:50Z,4195561967,347,,4195561963,56,Back,4195562907,233,208,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628547,208,5,1,18,38,8y3iucyxguipljcmf87a11bk9,1,81.8,-1.4,2023-04-16T14:19:15.693Z,2023-04-17T05:18:50Z,4195562835,56,Right,4195562865,233,157,4195562837,347,,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628595,209,1,1,18,49,8y3iucyxguipljcmf87a11bk9,1,84.5,0,2023-04-16T14:19:26.282Z,2023-04-17T05:18:52Z,4195563097,107,,4195563103,141,11.3,4195563099,56,Right,4195563101,140,64.8,4195563107,213,2.8,4195563105,212,22.3,4195563109,1,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628671,210,1,1,18,51,8y3iucyxguipljcmf87a11bk9,1,64.8,11.3,2023-04-16T14:19:28.505Z,2023-04-17T05:18:58Z,4195563513,56,Center,4197824405,178,,4195563519,212,16.6,4195563515,140,53.7,4195563521,213,2.4,4195563517,141,28.6,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628693,211,1,1,18,55,8y3iucyxguipljcmf87a11bk9,1,54.1,27.3,2023-04-16T14:19:32.592Z,2023-04-17T05:19:01Z,4195563643,56,Back,4195563647,141,14.6,4197824433,178,,4195563645,140,46.9,4195563649,212,11.5,4195563651,213,4.0,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628769,212,1,1,18,56,8y3iucyxguipljcmf87a11bk9,1,46.9,14.6,2023-04-16T14:19:33.450Z,2023-04-17T05:19:04Z,4195564087,140,44.8,4195564093,213,1.6,4195564085,56,Back,4195564089,141,56.3,4195564091,212,28.4,4197824449,178,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628891,213,1,1,18,59,8y3iucyxguipljcmf87a11bk9,1,43.6,64.6,2023-04-16T14:19:36.729Z,2023-04-17T05:19:08Z,4195564739,56,Left,4195564743,140,55.0,4197824487,178,,4195564751,212,23.4,4195564747,141,94.2,4195564755,213,1.0,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534628971,214,1,1,19,5,8y3iucyxguipljcmf87a11bk9,1,46.5,76.9,2023-04-16T14:19:42.240Z,2023-04-17T05:19:11Z,4195565157,141,24.6,4195565161,212,36.4,4195565155,140,39.0,4195565167,1,,4195565165,213,4.5,4195565153,56,Back,4197824509,178,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629051,215,1,1,19,9,8y3iucyxguipljcmf87a11bk9,1,47.2,18.8,2023-04-16T14:19:45.969Z,2023-04-17T05:19:13Z,4195565633,212,14.3,4195565635,213,5.9,4197824529,178,,4195565629,140,59.8,4195565631,141,10.9,4195565627,56,Right,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629129,216,1,1,19,13,8y3iucyxguipljcmf87a11bk9,1,62.8,12.8,2023-04-16T14:19:50.263Z,2023-04-17T05:19:16Z,4195566045,212,17.9,4195566043,141,19.7,4195566047,213,2.9,4197824547,178,,4195566039,56,Back,4195566041,140,46.3,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629175,217,1,1,19,14,8y3iucyxguipljcmf87a11bk9,1,46.3,19.7,2023-04-16T14:19:51.665Z,2023-04-17T05:19:20Z,4197824573,178,,4195566257,141,42.8,4195566259,212,15.7,4195566255,140,45.6,4195566261,213,1.6,4195566253,56,Back,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629279,218,1,1,19,18,8y3iucyxguipljcmf87a11bk9,1,46.9,47.8,2023-04-16T14:19:55.176Z,2023-04-17T05:19:24Z,4195566763,141,83.5,4195566767,213,1.0,4195566765,212,28.3,4197824599,178,,4195566759,56,Left,4195566761,140,60.7,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535056785,952,83,1,19,23,b7jmo07lqav0wfe2mtlzyspak,1,39.1,23,2023-04-16T14:19:59.924Z,2023-04-17T05:54:04Z,4197841927,399,226858,,,,,,,,,,,,,,,,,,,,,,6es2qusg5h5q9ricqm51j1xck,E. Agyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629283,219,1,1,19,23,8y3iucyxguipljcmf87a11bk9,0,61.4,79.6,2023-04-16T14:19:59.933Z,2023-04-17T05:53:47Z,4196568823,213,4.9,4196568817,140,61.7,4197824631,178,,4196569181,286,,4196755393,233,159,4196569179,236,,4196568819,141,77.5,4196568821,212,1.5,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,4195566791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629341,159,74,1,19,23,b7jmo07lqav0wfe2mtlzyspak,1,32,20.3,2023-04-16T14:19:59.974Z,2023-04-17T05:53:51Z,4196755423,233,219,4197824683,178,,4195567071,56,Back,4195567073,285,,,,,,,,,,,,,,6es2qusg5h5q9ricqm51j1xck,E. Agyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629359,160,1,1,19,23,b7jmo07lqav0wfe2mtlzyspak,0,24.5,19.1,2023-04-16T14:20:00.862Z,2023-04-17T05:19:49Z,4195567153,140,37.3,4197824813,178,,4195567157,212,15.7,4195567147,3,,4195567161,213,5.7,4195567155,141,7.1,4195567151,56,Back,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534820475,953,61,1,19,24,8y3iucyxguipljcmf87a11bk9,1,68.1,73.2,2023-04-16T14:20:01.369Z,2023-04-17T05:19:57Z,4197824895,178,,4196572135,56,Center,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629309,220,43,1,19,25,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-04-16T14:20:02.722Z,2023-04-16T17:56:22Z,4195566921,56,Center,4196569861,144,61,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629363,161,49,1,19,26,b7jmo07lqav0wfe2mtlzyspak,1,37.5,5.8,2023-04-16T14:20:03.233Z,2023-04-17T05:20:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6es2qusg5h5q9ricqm51j1xck,E. Agyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629489,162,1,1,19,30,b7jmo07lqav0wfe2mtlzyspak,1,53.2,3.7,2023-04-16T14:20:07.562Z,2023-04-17T05:20:07Z,4195567777,141,10.6,4197825005,178,,4195567775,140,53.4,4195567779,212,4.7,4195567781,213,1.5,4195567773,56,Right,,,,,,,6es2qusg5h5q9ricqm51j1xck,E. Agyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629493,163,4,1,19,33,b7jmo07lqav0wfe2mtlzyspak,1,54.1,21.2,2023-04-16T14:20:10.295Z,2023-04-17T05:20:12Z,4195567801,56,Center,4195567811,286,,4195567807,265,,4195567805,152,,4195568147,233,221,4195567799,13,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629561,221,4,1,19,33,8y3iucyxguipljcmf87a11bk9,0,45.9,78.8,2023-04-16T14:20:10.296Z,2023-04-17T05:20:12Z,4195568161,233,163,4195568113,265,,4197825045,178,,4195568111,152,,4195568115,285,,4195568109,56,Back,4195568105,13,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629755,164,1,1,19,44,b7jmo07lqav0wfe2mtlzyspak,1,52.7,20.4,2023-04-16T14:20:21.873Z,2023-04-17T05:20:16Z,4195569133,212,11.3,4197825077,178,,4195569117,152,,4195569121,56,Right,4195569115,5,,4195569137,213,5.9,4195569129,141,14.0,4196574007,189,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,4195569125,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629799,165,1,1,19,46,b7jmo07lqav0wfe2mtlzyspak,1,63.2,13.7,2023-04-16T14:20:23.432Z,2023-04-17T05:20:20Z,4197825113,178,,4195569403,140,56.1,4195569401,56,Center,4195569409,213,2.2,4195569405,141,29.2,4195569407,212,12.9,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629857,166,1,1,19,49,b7jmo07lqav0wfe2mtlzyspak,1,55.7,28.6,2023-04-16T14:20:26.345Z,2023-04-17T05:20:23Z,4195569733,56,Back,4195569741,213,2.7,4197825135,178,,4195569735,140,40.7,4195569739,212,17.3,4195569737,141,39.1,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534629977,167,1,1,19,52,b7jmo07lqav0wfe2mtlzyspak,1,38.7,40.1,2023-04-16T14:20:29.432Z,2023-04-17T05:20:26Z,4195570449,213,1.3,4195570445,141,83.3,4195570447,212,30.8,4195570441,56,Back,4197825161,178,,4195570443,140,47.5,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630029,168,1,1,19,59,b7jmo07lqav0wfe2mtlzyspak,1,71.4,86.3,2023-04-16T14:20:36.400Z,2023-04-17T05:20:28Z,4195570735,213,5.5,4195570727,56,Center,4195570731,141,77.9,4195570729,140,77.3,4195570733,212,8.4,4197825185,178,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630059,169,1,1,20,0,b7jmo07lqav0wfe2mtlzyspak,0,77.7,77.6,2023-04-16T14:20:37.783Z,2023-04-17T05:20:32Z,4195571251,286,,4195570883,141,80.0,4195571245,236,,4195570879,56,Left,4195571247,233,222,4197825199,178,,4195570887,213,0.4,4195570885,212,4.0,9aafa664l1husrkrgqv25l42d,N. Storm,4195570881,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630105,222,74,1,20,0,8y3iucyxguipljcmf87a11bk9,1,25.6,10.4,2023-04-16T14:20:37.824Z,2023-04-17T05:20:37Z,4195571101,56,Back,4195571113,285,,4195571279,233,169,4197825255,178,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534821023,788,61,1,20,1,b7jmo07lqav0wfe2mtlzyspak,1,75.3,78.7,2023-04-16T14:20:38.011Z,2023-04-17T05:20:44Z,4197825305,178,,4196575317,56,Center,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534821131,954,61,1,20,1,8y3iucyxguipljcmf87a11bk9,1,23.9,20.5,2023-04-16T14:20:38.116Z,2023-04-17T05:20:49Z,4196575861,56,Back,4197825353,178,,,,,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535057171,1009,67,1,20,2,b7jmo07lqav0wfe2mtlzyspak,1,76.4,79.9,2023-04-16T14:20:38.927Z,2023-04-17T06:18:11Z,4197843195,233,1174,,,,,,,,,,,,,,,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535057167,1174,67,1,20,2,8y3iucyxguipljcmf87a11bk9,0,23.6,20.1,2023-04-16T14:20:38.928Z,2023-04-17T05:56:23Z,4197843203,233,1009,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630119,170,50,1,20,2,b7jmo07lqav0wfe2mtlzyspak,1,78,86.3,2023-04-16T14:20:39.314Z,2023-04-17T05:20:58Z,4195571445,233,223,4195571227,56,Left,4195571229,286,,,,,,,,,,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630155,223,7,1,20,3,8y3iucyxguipljcmf87a11bk9,0,22,13.7,2023-04-16T14:20:40.620Z,2023-04-17T05:21:22Z,4196577465,385,,4197825483,178,,4195571389,56,Back,4195571425,233,170,4195571391,285,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630195,171,1,1,20,6,b7jmo07lqav0wfe2mtlzyspak,1,83.1,87.1,2023-04-16T14:20:43.505Z,2023-04-17T05:21:31Z,4195571643,56,Left,4195571651,213,2.7,4195571647,141,91.4,4195571649,212,7.3,4197825695,178,,4195571645,140,76.7,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630263,172,1,1,20,9,b7jmo07lqav0wfe2mtlzyspak,1,78.6,92,2023-04-16T14:20:46.166Z,2023-04-17T05:21:40Z,4195571957,212,8.2,4195571959,213,3.5,4195571955,141,88.1,4195571951,56,Left,4195571953,140,71.2,4197825755,178,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630341,173,1,1,20,12,b7jmo07lqav0wfe2mtlzyspak,1,72.7,87.8,2023-04-16T14:20:49.223Z,2023-04-17T05:21:42Z,4196578535,224,,4195572287,213,5.2,4195572285,212,46.1,4195572283,141,27.0,4195572279,56,Center,4195572289,1,,4197825773,178,,4195572281,140,92.1,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,4196578587,72,,4195572275,2,4195572277,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630367,174,1,1,20,14,b7jmo07lqav0wfe2mtlzyspak,0,92.1,27,2023-04-16T14:20:51.726Z,2023-04-17T05:21:48Z,4195572457,140,86.8,4195572461,212,8.6,4195572455,56,Center,4195572453,3,,4195572459,141,36.7,4197825821,178,,4195572463,213,2.3,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630405,224,12,1,20,16,8y3iucyxguipljcmf87a11bk9,1,8.7,54.3,2023-04-16T14:20:53.089Z,2023-04-17T05:21:53Z,4195572593,56,Back,4195572601,213,0.9,4195572595,140,27.1,4195572599,212,32.4,4195572645,15,,4197825861,178,,4195572597,141,92.6,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630709,175,1,1,20,25,b7jmo07lqav0wfe2mtlzyspak,1,68.2,3.2,2023-04-16T14:21:02.175Z,2023-04-17T05:21:57Z,4195574069,141,7.3,4195574065,56,Back,4195574067,140,44.3,4197825887,178,,4195574075,212,25.2,4195574079,213,3.0,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630805,176,1,1,20,28,b7jmo07lqav0wfe2mtlzyspak,1,40,12,2023-04-16T14:21:05.762Z,2023-04-17T05:22:00Z,4195574523,56,Back,4195574529,212,28.9,4195574531,213,2.6,4195574525,140,15.9,4197825909,178,,4195574527,141,32.4,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630885,177,1,1,20,33,b7jmo07lqav0wfe2mtlzyspak,1,20.7,35.5,2023-04-16T14:21:10.047Z,2023-04-17T05:22:03Z,4195574861,140,42.6,4195574857,56,Back,4195574869,212,46.1,4195574865,141,94.2,4197825935,178,,4195574853,155,,4195574875,1,,4195574871,213,1.0,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630893,178,61,1,20,35,b7jmo07lqav0wfe2mtlzyspak,0,42.8,94.5,2023-04-16T14:21:12.653Z,2023-04-17T05:22:12Z,4197826003,178,,4195574901,56,Back,,,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630887,225,49,1,20,36,8y3iucyxguipljcmf87a11bk9,1,62.4,10.1,2023-04-16T14:21:13.896Z,2023-04-17T05:22:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534630981,226,1,1,20,39,8y3iucyxguipljcmf87a11bk9,1,60.3,11.4,2023-04-16T14:21:16.672Z,2023-04-17T05:22:19Z,4197826051,178,,4195575339,212,10.3,4195575335,141,25.5,4195575343,213,1.9,4195575331,140,56.7,4195575327,56,Center,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534631021,227,1,1,20,41,8y3iucyxguipljcmf87a11bk9,1,56.7,25.5,2023-04-16T14:21:18.753Z,2023-04-17T05:22:24Z,4197826093,178,,4195575499,56,Back,4195575501,140,46.5,4195575507,213,2.3,4195575505,212,16.1,4195575503,141,43.1,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534631073,228,1,1,20,43,8y3iucyxguipljcmf87a11bk9,1,48.1,37,2023-04-16T14:21:20.448Z,2023-04-17T05:22:27Z,4195575735,212,11.4,4195575733,141,41.2,4195575737,213,0.3,4195575731,140,58.6,4195575729,56,Center,4197826129,178,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534631095,229,1,1,20,45,8y3iucyxguipljcmf87a11bk9,1,58.7,41.2,2023-04-16T14:21:22.522Z,2023-04-17T05:31:24Z,4197830171,178,,4195575857,140,54.0,4195575859,141,24.9,4195575855,56,Center,4195575861,212,12.1,4195575863,213,4.3,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534631191,230,1,1,20,46,8y3iucyxguipljcmf87a11bk9,1,54,24.9,2023-04-16T14:21:23.771Z,2023-04-17T05:31:26Z,4197830189,178,,4195576407,213,2.2,4195576399,56,Back,4195576405,212,13.0,4195576401,140,46.3,4195576403,141,39.8,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534631243,231,1,1,20,52,8y3iucyxguipljcmf87a11bk9,1,50.3,43.4,2023-04-16T14:21:29.017Z,2023-04-17T05:31:28Z,4195576675,213,4.1,4195576671,141,23.4,4195576673,212,16.3,4195576667,56,Back,4197830197,178,,4195576669,140,41.8,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534631269,232,1,1,20,53,8y3iucyxguipljcmf87a11bk9,1,41.8,23.4,2023-04-16T14:21:30.763Z,2023-04-17T05:31:30Z,4195576791,212,12.9,4195576787,140,46.1,4195576793,213,1.2,4195576785,56,Back,4195576789,141,41.2,4197830213,178,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534631349,233,1,1,20,55,8y3iucyxguipljcmf87a11bk9,1,46.1,41.2,2023-04-16T14:21:32.457Z,2023-04-17T05:31:32Z,4197830221,178,,4195577203,56,Back,4195577209,212,28.3,4195577205,140,41.8,4195577207,141,82.3,4195577211,213,1.7,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534631385,234,1,1,20,59,8y3iucyxguipljcmf87a11bk9,1,41.8,82.3,2023-04-16T14:21:36.571Z,2023-04-17T05:31:34Z,4195577433,141,97.4,4195577421,56,Left,4197830229,178,,4195577439,213,0.6,4195577435,212,18.6,4195577425,140,56.6,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
