id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2452925801,1176,67,1,9,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,7.8,57.8,2022-08-28T16:39:35.542Z,2022-08-29T12:05:46Z,3742576621,233,1077,,,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452925799,1077,67,1,9,22,ecj1gmc7pqcjo4sc9hvghj5u3,0,92.2,42.2,2022-08-28T16:39:35.543Z,2022-08-29T12:05:46Z,3742576629,233,1176,,,,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559145,84,12,1,9,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,7.9,54.7,2022-08-28T16:39:35.575Z,2022-08-29T12:05:46Z,3740819357,212,7.1,3740819353,140,8.7,3742551255,178,,3740819355,141,65.1,3740819359,213,1.5,3740613433,56,Back,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559151,102,1,1,9,24,ecj1gmc7pqcjo4sc9hvghj5u3,0,99.2,29.1,2022-08-28T16:39:37.615Z,2022-08-29T12:05:45Z,3740613473,212,10.1,3742551453,178,,3740613467,56,Center,3740613475,213,3.2,3740613471,141,28.8,3740613469,140,89.6,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559489,88,61,1,9,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,3.8,73.4,2022-08-28T16:39:37.860Z,2022-08-29T12:05:45Z,3740615301,56,Back,3742551581,178,,,,,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559253,85,12,1,9,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,15.2,53.6,2022-08-28T16:39:39.447Z,2022-08-29T12:05:45Z,3740614045,140,35.2,3740614053,213,0.9,3740614049,212,32.4,3740614043,56,Back,3742551733,178,,3740614047,141,89.9,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559251,103,1,1,9,28,ecj1gmc7pqcjo4sc9hvghj5u3,0,59.6,10.8,2022-08-28T16:39:41.724Z,2022-08-29T12:05:44Z,3740614031,3,,3740614037,141,26.8,3740614033,56,Center,3740614041,213,0.4,3740614039,212,31.6,3740614035,140,87.9,3742552083,178,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559293,86,12,1,9,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.5,72.6,2022-08-28T16:39:43.992Z,2022-08-29T12:05:44Z,3740614277,212,29.5,3740614271,56,Back,3740614279,213,0.7,3740614273,140,34.2,3742552241,178,,3740614491,15,,3740614493,167,,3740614275,141,100.0,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559295,87,5,1,9,35,6vyr13j6kbwdtxjwm1m4m8nu2,0,36.4,101.2,2022-08-28T16:39:48.692Z,2022-08-29T06:10:07Z,3740614285,347,,3740614283,56,Back,3740614715,233,104,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559357,104,5,1,9,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,63.6,-1.2,2022-08-28T16:39:48.692Z,2022-08-29T06:10:06Z,3740614697,233,87,3740614651,347,,3740614649,56,Right,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559529,105,1,1,9,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,59.4,0,2022-08-28T16:39:54.671Z,2022-08-29T12:05:44Z,3740615539,140,53.1,3740615541,141,41.9,3740615547,1,,3740615537,56,Center,3740615543,212,30.6,3740615535,107,,3740616089,189,,3740615545,213,1.8,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559571,106,1,1,9,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,48.3,41.4,2022-08-28T16:39:58.673Z,2022-08-29T12:05:43Z,3740615831,213,2.8,3740615827,141,52.7,3740615823,56,Back,3740615829,212,23.8,3742553397,178,,3740615825,140,26.8,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559613,107,1,1,9,49,ecj1gmc7pqcjo4sc9hvghj5u3,1,23.1,50.8,2022-08-28T16:40:02.582Z,2022-08-29T12:05:43Z,3740616077,141,29.4,3740616073,56,Back,3740616079,212,14.9,3740616081,213,4.9,3742553529,178,,3740616075,140,26.3,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559823,108,1,1,9,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,32.8,22.8,2022-08-28T16:40:07.155Z,2022-08-29T12:05:41Z,3740617125,56,Back,3742553727,178,,3740617133,213,2.0,3742937833,1,,3740617129,141,68.1,3740617131,212,33.5,3740617127,140,20.3,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559857,109,1,1,10,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,24,56.7,2022-08-28T16:40:13.727Z,2022-08-29T12:05:40Z,3740617315,56,Back,3740617323,213,4.9,3742554147,178,,3740617319,141,36.4,3740617321,212,14.1,3740617317,140,26.8,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452559981,110,1,1,10,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,29.1,36.9,2022-08-28T16:40:17.663Z,2022-08-29T12:05:39Z,3740617963,212,35.2,3740617967,1,,3740617961,141,85.3,3740617959,140,40.9,3742554231,178,,3740617965,213,1.2,3740617957,56,Back,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560025,111,1,1,10,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,53.3,91.5,2022-08-28T16:40:23.672Z,2022-08-29T12:05:38Z,3742554465,178,,3740618199,141,94.5,3740618197,140,53.2,3740618201,212,2.0,3740618195,56,Left,3740618203,213,1.6,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560037,112,1,1,10,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,53.1,96.1,2022-08-28T16:40:24.570Z,2022-08-29T12:05:37Z,3740618265,213,4.7,3740618259,140,53.2,3740618257,56,Left,3742554651,178,,3740618263,212,7.9,3740618261,141,84.5,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560063,113,1,1,10,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,52.4,77.3,2022-08-28T16:40:25.319Z,2022-08-29T12:05:37Z,3740618415,56,Back,3740618421,212,8.8,3740618417,140,45.9,3740618423,213,3.8,3740618419,141,69.1,3742554997,178,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560097,114,1,1,10,13,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.3,67.9,2022-08-28T16:40:26.751Z,2022-08-29T12:05:36Z,3740618603,140,34.9,3740618609,213,3.3,3740618601,56,Back,3740618607,212,15.2,3742555075,178,,3740618605,141,65.2,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560147,115,1,1,10,17,ecj1gmc7pqcjo4sc9hvghj5u3,1,35.8,51.2,2022-08-28T16:40:29.809Z,2022-08-29T12:05:36Z,3740618893,212,23.8,3740618887,56,Back,3740618889,140,43.9,3740618891,141,18.5,3740618895,213,5.1,3742555141,178,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560215,116,1,1,10,19,ecj1gmc7pqcjo4sc9hvghj5u3,1,47.2,10.2,2022-08-28T16:40:32.520Z,2022-08-29T12:05:35Z,3742555253,178,,3740619217,212,10.3,3740619209,56,Right,3740619219,213,6.0,3740619213,140,56.7,3740619215,141,6.7,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560239,117,1,1,10,22,ecj1gmc7pqcjo4sc9hvghj5u3,0,60.1,4.5,2022-08-28T16:40:35.469Z,2022-08-29T12:05:34Z,3742555325,178,,3740619361,56,Center,3741943379,4,,3740619367,212,38.4,3740619363,140,91.7,3740619369,213,0.5,3740619365,141,33.0,3740619359,155,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,3740619371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560257,89,52,1,10,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,8.5,68.6,2022-08-28T16:40:38.365Z,2022-08-29T12:05:34Z,3742555509,178,,3741943443,377,,,,,,,,,,,,,,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560323,90,1,1,10,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,15.7,71.8,2022-08-28T16:40:40.828Z,2022-08-29T12:05:33Z,3740619807,140,37.1,3740619811,212,33.3,3740619803,123,,3740619809,141,35.7,3740619813,213,5.5,3742555575,178,,3740619815,1,,3740620419,287,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,3740619805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560543,91,1,1,10,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,37,28.3,2022-08-28T16:40:45.473Z,2022-08-29T12:05:32Z,3740620905,213,3.7,3742555805,178,,3740620903,212,12.3,3740620899,140,27.1,3740620897,56,Back,3740620901,141,18.5,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452925951,1214,43,1,10,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-08-28T16:40:50.310Z,2022-08-29T09:33:59Z,3742577021,178,0,3742674349,144,82,,,,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560585,92,1,1,10,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,29.6,25.5,2022-08-28T16:40:51.265Z,2022-08-29T12:05:31Z,3742555963,178,,3740621049,212,14.5,3740621043,56,Back,3740621047,141,9.4,3740621045,140,38.7,3740621051,213,5.4,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452925955,1216,43,1,10,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-08-28T16:40:53.221Z,2022-08-29T09:33:57Z,3742674259,144,82,3742577029,178,0,,,,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452925957,1217,43,1,10,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-08-28T16:40:54.076Z,2022-08-29T09:34:01Z,3742674427,144,82,3742577035,178,0,,,,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452925959,1218,43,1,10,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-08-28T16:40:54.762Z,2022-08-29T09:34:02Z,3742674501,144,82,3742577039,178,0,,,,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560615,93,1,1,10,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.9,11.8,2022-08-28T16:40:55.321Z,2022-08-29T12:05:30Z,3740621211,140,30.9,3740621217,213,2.5,3740621209,56,Back,3742556117,178,,3740621213,141,24.1,3740621215,212,14.3,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560665,94,1,1,10,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,33.2,27.3,2022-08-28T16:40:57.489Z,2022-08-29T12:05:30Z,3740621431,141,51.3,3740621427,56,Back,3740621433,212,17.0,3742556205,178,,3740621429,140,28.7,3740621435,213,1.9,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560717,95,1,1,10,47,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.9,59.7,2022-08-28T16:41:00.475Z,2022-08-29T12:05:29Z,3740621759,141,68.7,3742556303,178,,3740621757,140,54.4,3740621755,56,Center,3740621763,213,0.3,3740621761,212,20.4,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560735,96,1,1,10,48,6vyr13j6kbwdtxjwm1m4m8nu2,0,55.2,72.1,2022-08-28T16:41:01.463Z,2022-08-29T12:05:29Z,3740621835,141,65.5,3742556401,178,,3740621831,56,Center,3740621837,212,21.0,3740621833,140,74.7,3740621839,213,6.1,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560739,118,49,1,10,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,28.7,33.5,2022-08-28T16:41:03.924Z,2022-08-29T12:05:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560773,119,1,1,10,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,28.5,33.3,2022-08-28T16:41:03.960Z,2022-08-29T12:05:28Z,3740622045,140,14.1,3740622051,213,2.7,3740622049,212,16.4,3740622043,56,Back,3740622047,141,42.5,3742556587,178,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560829,120,1,1,10,53,ecj1gmc7pqcjo4sc9hvghj5u3,1,13.2,43.9,2022-08-28T16:41:05.805Z,2022-08-29T12:05:27Z,3740622351,141,28.8,3740622353,212,10.5,3740622347,56,Back,3742556679,178,,3740622355,213,4.9,3740622349,140,15.5,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560847,121,1,1,10,55,ecj1gmc7pqcjo4sc9hvghj5u3,0,17.5,21.9,2022-08-28T16:41:08.199Z,2022-08-29T12:05:27Z,3740622435,56,Back,3740622445,1,,3742556797,178,,3740622433,155,,3740622439,141,23.1,3740622441,212,33.3,3740622443,213,0.0,3740622437,140,49.2,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560891,97,1,1,10,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.3,80.5,2022-08-28T16:41:10.104Z,2022-08-29T12:05:26Z,3740622645,213,5.4,3742556933,178,,3740622637,56,Center,3740622643,212,12.8,3740622641,141,66.3,3740622639,140,58.3,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560897,98,49,1,10,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,58.1,72.6,2022-08-28T16:41:11.200Z,2022-08-29T12:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452560955,99,1,1,10,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,62,71.8,2022-08-28T16:41:12.412Z,2022-08-29T12:05:25Z,3740622991,141,40.9,3740622989,140,63.9,3740622993,212,21.1,3740622987,56,Center,3740622995,213,4.8,3742557161,178,,,,,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452561009,100,1,1,11,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.6,34.1,2022-08-28T16:41:16.578Z,2022-08-29T15:00:50Z,3740623285,56,Center,3740629585,22,,3742557341,178,,3740623289,141,23.6,3740623291,212,21.1,3740623287,140,87.5,3740623293,213,5.9,3740629581,210,16,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2452561153,101,3,1,11,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,88.1,27.5,2022-08-28T16:41:18.545Z,2022-08-29T12:05:23Z,3740624089,286,,3740624087,56,Center,3740624141,233,122,3742557463,178,,3741949825,464,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452561021,122,45,1,11,5,ecj1gmc7pqcjo4sc9hvghj5u3,0,11.9,72.5,2022-08-28T16:41:18.545Z,2022-08-29T12:05:23Z,3740624151,233,101,3740623343,56,Back,3740623345,285,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452561157,102,16,1,11,8,6vyr13j6kbwdtxjwm1m4m8nu2,1,98.9,34.9,2022-08-28T16:41:21.367Z,2022-08-29T15:00:50Z,3743207241,62,,3740624111,254,,3740629695,103,27.8,3742558161,178,,3740627975,20,,3741951025,396,54.1,3740629675,29,,3740629699,136,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,3740629697,215,,3741951023,395,3740629693,102,3740624105,22,,3740629701,230,98,3740629673,81,,3740629703,231,3740627987,375,,1.9,46.4,46.1,3740629677,55,3740624109,56,3740627983,374,2022-08-28 17:41:20.958,,,,11:08.184,100,Center,,,,,,
2452562115,123,1,1,11,59,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.8,49.9,2022-08-28T16:42:11.888Z,2022-08-29T11:20:32Z,3740629313,140,35.7,3742558607,178,,3740629319,213,2.5,3740629311,56,Back,3740629321,279,G,3740629317,212,19.2,3740629315,141,67.8,3740634995,189,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562203,125,4,1,12,5,ecj1gmc7pqcjo4sc9hvghj5u3,1,54.9,91.4,2022-08-28T16:42:18.760Z,2022-08-29T12:05:22Z,3740629829,56,Left,3740629833,152,,3740629827,13,,3740635247,189,,3740629837,286,,3740629835,265,,3740629995,233,103,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562223,103,4,1,12,5,6vyr13j6kbwdtxjwm1m4m8nu2,0,45.1,8.6,2022-08-28T16:42:18.761Z,2022-08-29T12:05:22Z,3740629933,265,,3740629929,56,Back,3740629931,152,,3740629927,13,,3740630127,189,,3740629935,285,,3740630025,233,125,3742558929,178,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562195,124,43,1,12,7,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-08-28T16:42:19.907Z,2022-08-29T15:04:31Z,3740629775,141,93.5,3740634751,189,0,3740629777,212,22.1,3743214419,144,1,3740629771,56,Left,3740629773,140,58.5,3740629779,213,1.1,3742558717,178,0,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562249,126,1,1,12,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,51.2,95.6,2022-08-28T16:42:28.175Z,2022-08-29T15:00:04Z,3740630095,141,92.1,3740630087,5,,3740630099,213,3.4,3740630093,140,43.1,3740630097,212,8.8,3740630089,152,,3740630091,56,Back,3742559013,178,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562265,127,1,1,12,16,ecj1gmc7pqcjo4sc9hvghj5u3,1,45.3,95.6,2022-08-28T16:42:29.762Z,2022-08-29T12:05:20Z,3740630165,141,66.6,3740630161,56,Back,3740630167,212,22.4,3742559101,178,,3740630169,213,4.2,3740630163,140,35.1,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562365,128,1,1,12,19,ecj1gmc7pqcjo4sc9hvghj5u3,1,35.7,65.8,2022-08-28T16:42:32.139Z,2022-08-29T12:05:20Z,3740630763,212,19.1,3740630761,141,91.1,3740630765,213,1.1,3740630759,140,43.5,3740630757,56,Back,3742559161,178,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562455,129,1,1,12,24,ecj1gmc7pqcjo4sc9hvghj5u3,1,51,82.5,2022-08-28T16:42:37.187Z,2022-08-29T12:05:18Z,3742559243,178,,3740631237,141,63.9,3740631235,140,42.5,3740631233,56,Back,3740631239,212,15.5,3740631241,213,4.1,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562523,130,1,1,12,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,57.1,45.6,2022-08-28T16:42:42.807Z,2022-08-29T12:05:17Z,3740631649,141,27.1,3740631647,140,69.8,3740631645,56,Center,3740631653,213,5.5,3742559343,178,,3740631651,212,18.3,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452955297,1568,83,1,12,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.4,85.8,2022-08-28T16:42:46.502Z,2022-08-29T12:05:16Z,3742708019,399,231955,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562559,131,1,1,12,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,73.9,14.2,2022-08-28T16:42:46.597Z,2022-08-29T12:05:16Z,3740631851,141,9.4,3740631853,212,13.0,3740631847,56,Right,3742559461,178,,3740631849,140,85.9,3740631855,213,6.0,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562599,132,1,1,12,36,ecj1gmc7pqcjo4sc9hvghj5u3,1,79.8,9.4,2022-08-28T16:42:48.832Z,2022-08-29T12:05:15Z,3740632083,140,81.6,3740632089,213,1.4,3740632087,212,9.8,3740632079,56,Center,3740632085,141,23.6,3742559523,178,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562617,133,1,1,12,36,ecj1gmc7pqcjo4sc9hvghj5u3,1,79.5,23.7,2022-08-28T16:42:49.563Z,2022-08-29T12:05:15Z,3740632163,140,76.7,3740632169,212,7.7,3742559609,178,,3740632165,141,13.2,3740632171,213,4.3,3740632159,56,Right,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452562629,134,1,1,12,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,77.6,19.5,2022-08-28T16:42:50.281Z,2022-08-29T12:05:14Z,3740632215,140,83.6,3740632225,213,5.8,3742559705,178,,3740632213,56,Right,3740632217,141,14.3,3740632221,212,7.2,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452926097,1110,67,1,12,38,ecj1gmc7pqcjo4sc9hvghj5u3,1,82,14.2,2022-08-28T16:42:51.359Z,2022-08-29T11:49:04Z,3742577389,233,1235,,,,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
