id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2499346315,223,1,1,26,3,1uk609mhtsfhokhaewjapb26,0,41.2,88.9,2023-01-21T17:41:13.012Z,2023-01-22T08:54:14Z,3988304671,213,5.8,3989316595,178,,3988304663,56,Center,3988304669,212,24.1,3988304667,141,72.1,3988304665,140,61.4,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346351,262,1,1,26,4,b7jmo07lqav0wfe2mtlzyspak,0,44.2,10.3,2023-01-21T17:41:14.291Z,2023-01-22T08:54:14Z,3988304871,212,51.3,3988304875,1,,3988304863,157,,3988304869,141,37.9,3989316629,178,,3988304865,56,Center,3988304867,140,89.7,3988304873,213,0.4,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346365,224,52,1,26,10,1uk609mhtsfhokhaewjapb26,1,11.9,63.3,2023-01-21T17:41:19.361Z,2023-01-22T08:54:13Z,3989038355,377,,3989316669,178,,,,,,,,,,,,,,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346383,225,1,1,26,10,1uk609mhtsfhokhaewjapb26,1,12.2,63.4,2023-01-21T17:41:20.109Z,2023-01-22T08:54:13Z,3989316749,178,,3988305023,141,69.9,3988305019,56,Back,3988305021,140,19.7,3988305025,212,9.0,3988305017,123,,3988305027,213,0.5,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346405,226,1,1,26,13,1uk609mhtsfhokhaewjapb26,1,17.9,68.5,2023-01-21T17:41:22.379Z,2023-01-22T08:54:12Z,3988305139,141,33.7,3989316817,178,,3988305141,212,24.2,3988305135,56,Back,3988305137,140,22.6,3988305143,213,4.9,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346441,227,1,1,26,15,1uk609mhtsfhokhaewjapb26,1,20.7,35,2023-01-21T17:41:24.875Z,2023-01-22T08:54:11Z,3988305273,56,Back,3988305279,212,17.8,3988305281,213,2.7,3989316867,178,,3988305275,140,5.1,3988305277,141,45.4,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346537,228,1,1,26,17,1uk609mhtsfhokhaewjapb26,1,4.2,45.9,2023-01-21T17:41:26.727Z,2023-01-22T08:54:10Z,3988305799,141,28.6,3988305793,157,,3988305801,212,61.1,3988305807,1,,3989316935,178,,3988305803,213,6.1,3988305795,56,Center,3988305797,140,61.3,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346541,229,4,1,26,21,1uk609mhtsfhokhaewjapb26,1,51.5,27.1,2023-01-21T17:41:30.627Z,2023-01-22T08:54:10Z,3988305831,294,,3988305835,152,,3988305837,286,,3988305869,233,263,3988305833,56,Center,3988305829,13,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346509,263,4,1,26,21,b7jmo07lqav0wfe2mtlzyspak,0,48.5,72.9,2023-01-21T17:41:30.628Z,2023-01-22T08:54:10Z,3988305657,285,,3988305655,152,,3988305651,294,,3988305649,13,,3988305887,233,229,3989316985,178,,3988305653,56,Back,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346677,230,1,1,26,39,1uk609mhtsfhokhaewjapb26,1,59.9,33.1,2023-01-21T17:41:49.063Z,2023-01-22T08:54:09Z,3988306621,152,,3988306625,140,48.6,3988306631,213,3.6,3988306627,141,24.7,3988306623,56,Back,3988306629,212,13.2,3988306619,5,,3989317099,178,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346701,231,1,1,26,43,1uk609mhtsfhokhaewjapb26,1,50.9,24.9,2023-01-21T17:41:52.756Z,2023-01-22T08:54:08Z,3988306779,56,Right,3989317167,178,,3988306783,141,3.8,3988306781,140,62.7,3988306787,213,5.4,3988306785,212,19.0,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346733,232,1,1,26,46,1uk609mhtsfhokhaewjapb26,1,64.5,3.5,2023-01-21T17:41:56.106Z,2023-01-22T08:54:06Z,3988306969,141,15.3,3988306971,212,19.2,3988306973,213,2.7,3988306967,140,47.9,3989317189,178,,3988306965,56,Back,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346777,233,1,1,26,49,1uk609mhtsfhokhaewjapb26,1,47.8,16,2023-01-21T17:41:58.974Z,2023-01-22T08:54:05Z,3988307221,213,2.0,3988307215,140,37.6,3988307217,141,51.3,3989317479,178,,3988307213,56,Back,3988307219,212,26.3,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346807,234,1,1,26,52,1uk609mhtsfhokhaewjapb26,1,37.9,52.8,2023-01-21T17:42:02.114Z,2023-01-22T08:54:05Z,3989317547,178,,3988307417,212,29.6,3988307415,141,96.0,3988307411,56,Back,3988307413,140,34.4,3988307419,213,1.7,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346825,235,1,1,26,55,1uk609mhtsfhokhaewjapb26,0,36.2,94.2,2023-01-21T17:42:05.242Z,2023-01-22T08:54:04Z,3988307533,141,100.0,3988307529,56,Left,3989317641,178,,3988307531,140,55.8,3988307537,213,0.2,3988307535,212,21.1,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346827,236,5,1,26,57,1uk609mhtsfhokhaewjapb26,0,54,101.5,2023-01-21T17:42:07.176Z,2023-01-22T04:01:18Z,3988307739,233,264,3988307539,56,Left,3988307541,347,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346859,264,5,1,26,57,b7jmo07lqav0wfe2mtlzyspak,1,46,-1.5,2023-01-21T17:42:07.176Z,2023-01-22T04:01:18Z,3988307723,56,Back,3988307727,233,236,3988307725,347,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346881,265,1,1,27,5,b7jmo07lqav0wfe2mtlzyspak,1,57.4,0,2023-01-21T17:42:15.074Z,2023-01-22T08:54:03Z,3988307853,213,0.4,3988307847,140,74.9,3988307845,56,Right,3988307849,141,9.7,3988307843,107,,3988307851,212,20.0,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346913,266,1,1,27,7,b7jmo07lqav0wfe2mtlzyspak,1,73.1,5.5,2023-01-21T17:42:16.686Z,2023-01-22T08:54:03Z,3988308119,212,18.6,3988308113,56,Right,3989317831,388,,3988308111,168,,3988308109,3,,3988308121,213,0.1,3988308115,140,90.6,3988308117,141,9.5,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346917,267,1,1,27,11,b7jmo07lqav0wfe2mtlzyspak,0,86.8,4.5,2023-01-21T17:42:20.996Z,2023-01-22T08:54:01Z,3989317923,178,,3988308139,141,8.9,3988308259,286,,3988308253,236,,3988308141,212,5.7,3988308143,213,2.6,3988308137,140,82.2,3988308135,56,Right,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,3988308255,233,,,,,,,,,,,,,237,,,,,,,,,,,,,,,,,,,,
2499346929,237,74,1,27,11,1uk609mhtsfhokhaewjapb26,1,15.3,92.2,2023-01-21T17:42:21.252Z,2023-01-22T08:54:00Z,3989317997,178,,3988308283,233,267,3988308213,285,,3988308211,56,Back,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346953,238,5,1,27,12,1uk609mhtsfhokhaewjapb26,0,23.4,101.2,2023-01-21T17:42:22.299Z,2023-01-22T04:01:38Z,3988308345,347,,3988309065,233,268,3988308343,56,Back,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347109,268,5,1,27,12,b7jmo07lqav0wfe2mtlzyspak,1,76.6,-1.2,2023-01-21T17:42:22.299Z,2023-01-22T04:01:38Z,3988309047,347,,3988309045,56,Right,3988309049,233,238,,,,,,,,,,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347131,269,1,1,27,23,b7jmo07lqav0wfe2mtlzyspak,1,75.7,0,2023-01-21T17:42:33.115Z,2023-01-22T08:54:00Z,3988309165,140,69.7,3988309167,141,26.8,3988309793,189,,3988309161,107,,3988309169,212,20.5,3988309163,56,Center,3988309171,213,1.9,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347137,270,1,1,27,24,b7jmo07lqav0wfe2mtlzyspak,1,73.9,25.9,2023-01-21T17:42:34.154Z,2023-01-22T08:53:59Z,3989318201,178,,3988309193,140,81.6,3988309199,213,5.9,3988309195,141,21.2,3988309197,212,8.7,3988309191,56,Center,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347141,271,1,1,27,25,b7jmo07lqav0wfe2mtlzyspak,1,79.5,26,2023-01-21T17:42:35.190Z,2023-01-22T08:53:59Z,3988309221,141,35.2,3988309217,56,Center,3988309225,213,2.4,3989318315,178,,3988309219,140,72.4,3988309223,212,9.7,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347171,272,1,1,27,28,b7jmo07lqav0wfe2mtlzyspak,1,75.1,45.7,2023-01-21T17:42:37.784Z,2023-01-22T08:53:58Z,3988310093,210,13,3988309403,141,24.0,3989318351,178,,3988309401,140,73.2,3988309399,56,Center,3988309407,213,4.6,3988309405,212,14.9,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2499347175,273,13,1,27,30,b7jmo07lqav0wfe2mtlzyspak,1,78.8,32.5,2023-01-21T17:42:39.844Z,2023-01-22T08:53:57Z,3988310123,231,47.8,3988310119,215,,3988310109,29,,3989318403,178,,3988310115,102,58.0,3988309429,18,,3988309427,22,,3988309431,56,Center,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,3988310121,230,3988310111,55,3988310117,103,3988309773,20,,3989040343,83,,272,8.3,98.3,,,,,,,,,,,,,,,,,,,,
2499347191,239,5,1,27,32,1uk609mhtsfhokhaewjapb26,1,-1.2,40.2,2023-01-21T17:42:41.378Z,2023-01-22T04:02:11Z,3988309503,56,Back,3988309517,233,274,3988309505,346,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347181,274,5,1,27,32,b7jmo07lqav0wfe2mtlzyspak,0,101.2,59.8,2023-01-21T17:42:41.378Z,2023-01-22T04:02:12Z,3988309445,56,Center,3988309447,346,,3988309539,233,239,,,,,,,,,,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347423,240,1,1,27,53,1uk609mhtsfhokhaewjapb26,1,5.7,62.8,2023-01-21T17:43:02.504Z,2023-01-22T11:06:03Z,3988310871,124,,3988310881,213,4.7,3988310875,140,4.9,3988310885,237,,3988310877,141,41.8,3988310879,212,14.3,3988310873,56,Back,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347505,241,1,1,27,56,1uk609mhtsfhokhaewjapb26,1,6.6,39.5,2023-01-21T17:43:05.407Z,2023-01-22T08:53:55Z,3989318611,178,,3988311321,1,,3988311309,157,,3988311311,56,Back,3988311317,212,45.3,3988311315,141,10.6,3988311319,213,5.8,3988311313,140,45.5,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347531,242,1,1,28,3,1uk609mhtsfhokhaewjapb26,1,54.2,6,2023-01-21T17:43:12.888Z,2023-01-22T08:53:53Z,3988311457,213,6.0,3988311455,212,5.5,3988311451,140,59.3,3988311449,56,Right,3989318709,178,,3988311453,141,4.1,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347537,243,1,1,28,6,1uk609mhtsfhokhaewjapb26,0,51.6,2.8,2023-01-21T17:43:16.019Z,2023-01-22T08:53:52Z,3988311499,212,4.9,3988311493,56,Back,3988311497,141,6.7,3988311597,233,275,3988311501,213,2.6,3988311595,236,,3988311495,140,47.7,3988311601,286,,6437iwpplyfh71o9b7uxdylii,P. Guèye,3989318771,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347557,275,74,1,28,6,b7jmo07lqav0wfe2mtlzyspak,1,51.7,94.9,2023-01-21T17:43:16.152Z,2023-01-22T08:53:51Z,3988311567,56,Left,3988311569,285,,3988311615,233,243,3989318821,178,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347583,276,49,1,28,8,b7jmo07lqav0wfe2mtlzyspak,1,46.2,92.8,2023-01-21T17:43:18.294Z,2023-01-22T08:53:51Z,,,,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347629,277,1,1,28,8,b7jmo07lqav0wfe2mtlzyspak,0,46.3,92.9,2023-01-21T17:43:18.326Z,2023-01-22T08:53:50Z,3988311941,212,53.9,3988311939,141,13.7,3988311933,196,,3988311945,1,,3988311935,56,Back,3989318933,178,,3988311937,140,48.6,3988311943,213,4.8,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347635,244,49,1,28,13,1uk609mhtsfhokhaewjapb26,1,50.3,71,2023-01-21T17:43:22.524Z,2023-01-22T08:53:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347711,245,1,1,28,13,1uk609mhtsfhokhaewjapb26,1,50.2,71.4,2023-01-21T17:43:23.242Z,2023-01-22T08:53:49Z,3988312353,212,17.0,3988312347,56,Back,3988312349,140,44.6,3989319205,178,,3988312351,141,94.8,3988312355,213,1.9,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347715,246,50,1,28,19,1uk609mhtsfhokhaewjapb26,1,54.4,93.9,2023-01-21T17:43:28.394Z,2023-01-22T08:53:46Z,3988312373,286,,3988312371,56,Left,3988312513,233,278,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347733,278,7,1,28,19,b7jmo07lqav0wfe2mtlzyspak,1,45.6,6.1,2023-01-21T17:43:28.432Z,2023-01-22T08:53:46Z,3988312497,233,246,3989319387,178,,3988312487,285,,3988312485,56,Back,3989042259,383,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347735,279,49,1,28,20,b7jmo07lqav0wfe2mtlzyspak,1,41.6,4.6,2023-01-21T17:43:30.337Z,2023-01-22T08:53:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347761,280,1,1,28,23,b7jmo07lqav0wfe2mtlzyspak,0,45.5,1.7,2023-01-21T17:43:32.808Z,2023-01-22T08:53:43Z,3988312613,141,13.1,3988312617,213,0.4,3988312615,212,22.0,3989319561,178,,3988312611,140,65.1,3988312609,56,Right,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347775,247,49,1,28,25,1uk609mhtsfhokhaewjapb26,1,36.8,86.9,2023-01-21T17:43:34.465Z,2023-01-22T08:53:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347809,248,1,1,28,26,1uk609mhtsfhokhaewjapb26,1,36.2,97.4,2023-01-21T17:43:35.731Z,2023-01-22T08:53:42Z,3988312873,141,91.8,3989319665,178,,3988312869,56,Back,3988312875,212,14.7,3988312877,213,6.0,3988312871,140,49.7,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347813,249,61,1,28,30,1uk609mhtsfhokhaewjapb26,1,49.4,98.2,2023-01-21T17:43:39.909Z,2023-01-22T08:53:39Z,3988312883,56,Back,3989319783,178,,3988312899,238,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347827,250,5,1,28,31,1uk609mhtsfhokhaewjapb26,0,48.1,101.5,2023-01-21T17:43:41.144Z,2023-01-22T04:03:36Z,3988314557,233,281,3988312977,347,,3988312975,56,Back,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348123,281,5,1,28,31,b7jmo07lqav0wfe2mtlzyspak,1,51.9,-1.5,2023-01-21T17:43:41.144Z,2023-01-22T04:03:35Z,3988314535,233,250,3988314499,347,,3988314497,56,Right,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348139,251,27,1,28,36,1uk609mhtsfhokhaewjapb26,1,0,0,2023-01-21T17:43:45.492Z,2023-01-22T04:03:43Z,3988314549,41,Injury,3988314597,233,282,3988314551,53,5zdapzrncz7vch3yrgftfp5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348125,282,27,1,28,36,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-21T17:43:45.492Z,2023-01-22T04:03:43Z,3988314585,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348629,252,28,1,29,40,1uk609mhtsfhokhaewjapb26,1,0,0,2023-01-21T17:44:49.768Z,2023-01-22T04:03:49Z,3988317161,233,283,3988317075,55,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348641,283,28,1,29,40,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-21T17:44:49.768Z,2023-01-22T04:03:49Z,3988317135,55,282,3988317155,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348689,284,1,1,29,46,b7jmo07lqav0wfe2mtlzyspak,1,48.9,0,2023-01-21T17:44:56.043Z,2023-01-22T08:53:39Z,3988317393,141,13.5,3988317387,107,,3988317425,238,,3988317391,140,45.3,3988317389,56,Back,3988317395,212,11.2,3988317397,213,1.9,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348699,285,61,1,29,49,b7jmo07lqav0wfe2mtlzyspak,1,50.1,8.3,2023-01-21T17:44:58.680Z,2023-01-22T08:53:38Z,3988317445,56,Right,3988317519,238,,3989320103,178,,,,,,,,,,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348737,253,49,1,29,54,1uk609mhtsfhokhaewjapb26,1,14.8,64,2023-01-21T17:45:03.656Z,2023-01-22T08:53:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348887,254,1,1,30,6,1uk609mhtsfhokhaewjapb26,0,23,38.9,2023-01-21T17:45:16.093Z,2023-01-22T08:53:35Z,3988318471,140,69.9,3988318481,1,,3988318475,141,46.9,3989298903,178,,3988318477,212,49.5,3988318469,56,Center,3988318467,155,,3988318479,213,0.1,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348895,286,44,1,30,9,b7jmo07lqav0wfe2mtlzyspak,1,28.9,57.1,2023-01-21T17:45:19.211Z,2023-01-22T08:53:34Z,3988318537,233,255,3988318515,56,Back,3988318517,285,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348893,255,44,1,30,9,1uk609mhtsfhokhaewjapb26,0,71.1,42.9,2023-01-21T17:45:19.212Z,2023-01-22T08:53:34Z,3988318511,286,,3988318509,56,Center,3988318621,233,286,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348901,287,1,1,30,9,b7jmo07lqav0wfe2mtlzyspak,0,28.9,57.1,2023-01-21T17:45:19.275Z,2023-01-22T08:53:33Z,3988318567,140,45.1,3988318565,56,Back,3988318573,213,6.0,3989299215,388,,3988318571,212,17.6,3988318563,3,,3988318569,141,50.7,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348995,256,1,1,30,15,1uk609mhtsfhokhaewjapb26,0,52.6,41,2023-01-21T17:45:24.368Z,2023-01-22T08:53:32Z,3988319129,56,Center,3989299569,178,,3988319133,141,49.4,3988319435,3,,3988319135,212,6.8,3988319137,213,1.0,3988319131,140,56.2,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499348963,288,49,1,30,15,b7jmo07lqav0wfe2mtlzyspak,1,40.5,61.1,2023-01-21T17:45:25.296Z,2023-01-22T08:53:32Z,,,,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499349003,289,1,1,30,16,b7jmo07lqav0wfe2mtlzyspak,0,40.8,64.9,2023-01-21T17:45:26.063Z,2023-01-22T08:53:31Z,3988319163,155,,3988319171,141,84.5,3988319175,213,0.3,3988319177,1,,3988319173,212,46.6,3989299651,178,,3988319167,140,83.3,3988319165,56,Left,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499535321,947,67,1,30,20,1uk609mhtsfhokhaewjapb26,1,20,19.7,2023-01-21T17:45:29.729Z,2023-01-22T08:53:31Z,3989325411,233,929,,,,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499535317,929,67,1,30,20,b7jmo07lqav0wfe2mtlzyspak,0,80,80.3,2023-01-21T17:45:29.730Z,2023-01-22T08:53:30Z,3989325419,233,947,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499349047,257,12,1,30,20,1uk609mhtsfhokhaewjapb26,1,19.7,20,2023-01-21T17:45:29.737Z,2023-01-22T08:53:30Z,3988319379,212,16.0,3988319373,56,Back,3988319405,167,,3988319381,213,5.1,3989299713,178,,3988319377,141,0.0,3988319375,140,25.1,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499349051,258,5,1,30,22,1uk609mhtsfhokhaewjapb26,0,24.9,-2,2023-01-21T17:45:32.332Z,2023-01-22T03:41:57Z,3988319681,233,290,3988319391,347,,3988319389,56,Back,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499349107,290,5,1,30,22,b7jmo07lqav0wfe2mtlzyspak,1,75.1,102,2023-01-21T17:45:32.332Z,2023-01-22T03:41:56Z,3988319673,347,,3988319675,233,258,3988319671,56,Left,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499349117,291,1,1,30,31,b7jmo07lqav0wfe2mtlzyspak,1,78.9,100,2023-01-21T17:45:40.743Z,2023-01-22T08:53:29Z,3988319751,56,Left,3988319755,141,84.7,3988319757,212,12.1,3988319749,107,,3988319759,213,4.5,3988319753,140,76.1,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
