id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2521828407,339,12,1,43,26,2b57rbw94i9ohnbch52owvqtq,1,9.2,37.3,2023-03-18T17:59:51.172Z,2023-03-19T13:22:05Z,4106799491,15,,4106799489,213,0.3,4108839557,178,,4106799487,212,17.0,4106799483,140,24.5,4106799485,141,45.5,4106799481,56,Back,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521828481,340,45,1,43,28,2b57rbw94i9ohnbch52owvqtq,0,19.9,42.3,2023-03-18T17:59:52.984Z,2023-03-19T13:22:05Z,4106799827,56,Back,4106799829,285,,4106801879,233,386,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521828419,386,3,1,43,28,2nhn3ikl1ciq34w3hcp883d6p,1,80.1,57.7,2023-03-18T17:59:52.984Z,2023-03-19T13:22:04Z,4106799553,56,Center,4106799555,286,,4108839771,178,,4106802003,233,340,4108702043,465,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521828515,387,61,1,43,29,2nhn3ikl1ciq34w3hcp883d6p,1,80.9,59.6,2023-03-18T17:59:54.172Z,2023-03-19T13:22:03Z,4108840057,178,,4106799991,56,Center,,,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521828487,341,43,1,43,30,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T17:59:54.882Z,2023-03-19T04:55:22Z,4106799841,285,0,4106801985,233,387,4106799837,56,Back,4108702679,144,45,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838787,456,1,1,43,30,2nhn3ikl1ciq34w3hcp883d6p,1,82.7,65.4,2023-03-18T17:59:55.310Z,2023-03-19T13:22:03Z,4106854027,56,Center,4106854029,140,67.1,4106854035,213,3.1,4106854033,212,16.4,4108840141,178,,4106854031,141,66.6,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521828539,388,1,1,43,32,2nhn3ikl1ciq34w3hcp883d6p,1,66.3,67.7,2023-03-18T17:59:57.304Z,2023-03-19T13:22:02Z,4108840281,178,,4106800153,141,56.3,4106800155,212,24.7,4106800151,140,44.0,4106800149,56,Back,4106800157,213,3.5,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521828557,389,3,1,43,37,2nhn3ikl1ciq34w3hcp883d6p,0,55.8,64.4,2023-03-18T18:00:01.843Z,2023-03-19T13:22:00Z,4106800211,286,,4108702787,464,,4108840401,178,,4106800209,56,Center,4106800229,211,,,,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521845515,385,1,1,43,38,2b57rbw94i9ohnbch52owvqtq,1,37.2,31.4,2023-03-18T18:00:03.013Z,2023-03-19T13:22:00Z,4106889809,56,Back,4106889817,213,2.8,4106889811,140,33.8,4106889815,212,3.8,4106889813,141,33.3,4108841259,178,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521845517,386,61,1,43,38,2b57rbw94i9ohnbch52owvqtq,1,35,33.5,2023-03-18T18:00:03.218Z,2023-03-19T13:21:59Z,4108841433,178,,4106889827,56,Back,,,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521828671,390,4,1,43,40,2nhn3ikl1ciq34w3hcp883d6p,1,62.2,67.2,2023-03-18T18:00:04.832Z,2023-03-19T13:21:59Z,4106800617,13,,4106800625,286,,4106800623,265,,4106800619,56,Center,4106800621,152,,4106800717,233,342,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521828673,342,4,1,43,40,2b57rbw94i9ohnbch52owvqtq,0,37.8,32.8,2023-03-18T18:00:04.833Z,2023-03-19T13:21:58Z,4106800631,152,,4108841633,178,,4106800635,285,,4106800633,265,,4106800723,233,390,4106800629,56,Back,4106800627,13,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829193,391,1,1,44,5,2nhn3ikl1ciq34w3hcp883d6p,1,63.2,74.4,2023-03-18T18:00:30.057Z,2023-03-19T13:21:58Z,4106803431,141,68.8,4106803425,152,,4106803423,5,,4106803429,140,63.7,4106803435,213,4.8,4106803433,212,3.8,4108842133,178,,4106803427,56,Center,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,4106845645,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838107,455,1,1,44,6,2nhn3ikl1ciq34w3hcp883d6p,1,68,73.1,2023-03-18T18:00:31.556Z,2023-03-19T13:21:57Z,4108842257,178,,4106850307,56,Left,4106850311,141,92.6,4106850309,140,70.5,4106850313,212,13.5,4106850315,213,1.4,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829221,392,1,1,44,9,2nhn3ikl1ciq34w3hcp883d6p,1,76,89.2,2023-03-18T18:00:34.150Z,2023-03-19T13:21:56Z,4106803577,140,77.7,4106803581,212,3.0,4106803579,141,92.7,4106803583,213,0.9,4106803575,56,Left,4108842767,178,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829225,393,3,1,44,11,2nhn3ikl1ciq34w3hcp883d6p,0,82.8,91.4,2023-03-18T18:00:35.980Z,2023-03-19T13:21:55Z,4106850681,233,343,4106803601,286,,4106803599,56,Left,4108703215,464,,4108842863,178,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829239,343,7,1,44,11,2b57rbw94i9ohnbch52owvqtq,1,17.2,8.6,2023-03-18T18:00:36.124Z,2023-03-19T13:21:55Z,4106803661,56,Back,4106803663,285,,4108703299,383,,4108842927,178,,4106803731,233,393,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829249,344,49,1,44,12,2b57rbw94i9ohnbch52owvqtq,1,18.2,6.8,2023-03-18T18:00:37.013Z,2023-03-19T13:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829301,345,3,1,44,14,2b57rbw94i9ohnbch52owvqtq,1,27.9,9.8,2023-03-18T18:00:38.881Z,2023-03-19T13:21:53Z,4106804017,56,Back,4106804049,233,394,4108843617,178,,4108703573,464,,4106804019,285,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829233,394,45,1,44,14,2nhn3ikl1ciq34w3hcp883d6p,0,72.1,90.2,2023-03-18T18:00:38.881Z,2023-03-19T13:21:53Z,4106804089,233,345,4106803635,56,Left,4106803637,286,,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829323,346,1,1,44,17,2b57rbw94i9ohnbch52owvqtq,0,46.9,39.9,2023-03-18T18:00:42.512Z,2023-03-19T13:21:51Z,4106804139,212,26.3,4106804131,140,69.2,4106804143,213,0.5,4108844749,178,,4106804135,141,57.5,4106804129,56,Center,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829347,395,49,1,44,19,2nhn3ikl1ciq34w3hcp883d6p,1,34.2,50,2023-03-18T18:00:43.679Z,2023-03-19T13:21:51Z,,,,,,,,,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829445,396,1,1,44,22,2nhn3ikl1ciq34w3hcp883d6p,1,34.6,43.7,2023-03-18T18:00:47.079Z,2023-03-19T13:21:49Z,4108848821,178,,4106804735,141,17.9,4106804733,140,55.6,4106804739,213,5.6,4106804731,56,Right,4106804737,212,28.2,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829497,397,1,1,44,25,2nhn3ikl1ciq34w3hcp883d6p,1,51.8,15,2023-03-18T18:00:50.109Z,2023-03-19T13:21:47Z,4106805013,140,39.2,4106805015,141,7.4,4106805019,213,3.5,4108848865,178,,4106805011,56,Back,4106805017,212,14.2,,,,,,,12c7rhdjh6rja1d2j45n3exyi,K. Vaesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829569,398,1,1,44,29,2nhn3ikl1ciq34w3hcp883d6p,1,38.7,10.7,2023-03-18T18:00:54.385Z,2023-03-19T13:21:46Z,4106805409,140,31.7,4108848949,178,,4106805411,141,27.7,4106805407,56,Back,4106805413,212,13.7,4106805415,213,2.1,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829685,399,1,1,44,33,2nhn3ikl1ciq34w3hcp883d6p,1,31.9,34.1,2023-03-18T18:00:58.384Z,2023-03-19T13:21:44Z,4106805981,56,Back,4106805987,212,9.8,4108848995,178,,4106805989,213,0.2,4106805985,141,37.0,4106805983,140,41.0,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829691,400,61,1,44,34,2nhn3ikl1ciq34w3hcp883d6p,0,40.3,37.5,2023-03-18T18:00:59.104Z,2023-03-19T13:21:44Z,4106806017,56,Back,4108849091,178,,,,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522209605,1175,67,1,44,35,2b57rbw94i9ohnbch52owvqtq,1,61.1,61.4,2023-03-18T18:01:00.053Z,2023-03-19T15:07:41Z,4108882239,233,1310,,,,,,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522209601,1310,67,1,44,35,2nhn3ikl1ciq34w3hcp883d6p,0,38.9,38.6,2023-03-18T18:01:00.054Z,2023-03-19T15:07:42Z,4108882251,233,1175,,,,,,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829699,347,1,1,44,35,2b57rbw94i9ohnbch52owvqtq,1,61.7,56.7,2023-03-18T18:01:00.126Z,2023-03-19T13:21:43Z,4106806031,56,Center,4106806037,141,72.6,4106806045,213,1.3,4106806033,140,64.2,4106806041,212,11.1,4108849461,178,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829713,348,49,1,44,37,2b57rbw94i9ohnbch52owvqtq,1,57.5,66.2,2023-03-18T18:01:01.724Z,2023-03-19T13:21:43Z,,,,,,,,,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829793,349,1,1,44,38,2b57rbw94i9ohnbch52owvqtq,1,64,75.2,2023-03-18T18:01:03.123Z,2023-03-19T13:21:41Z,4108850009,178,,4106806439,213,0.4,4106806437,212,17.7,4106806431,56,Left,4106806433,140,79.7,4106806435,141,84.8,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522175069,849,3,1,44,40,2b57rbw94i9ohnbch52owvqtq,0,80.7,83,2023-03-18T18:01:05.275Z,2023-03-19T13:21:41Z,4108704137,56,Left,4108704143,467,5ujoracvgg00kzd0a8rh8oa1h,4108704139,286,,4108704141,465,,4108850153,178,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829797,350,4,1,44,41,2b57rbw94i9ohnbch52owvqtq,1,83.6,81.2,2023-03-18T18:01:05.908Z,2023-03-19T13:21:40Z,4106806457,13,,4106806461,152,,4106806459,56,Left,4106806463,265,,4106806465,286,,4106806645,233,401,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829827,401,4,1,44,41,2nhn3ikl1ciq34w3hcp883d6p,0,16.4,18.8,2023-03-18T18:01:05.909Z,2023-03-19T13:21:40Z,4106806591,13,,4106806597,265,,4106806599,285,,4106806665,233,350,4106806595,152,,4106806593,56,Back,4108850325,178,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521829879,402,17,1,44,46,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:01:10.884Z,2023-03-19T06:56:45Z,4106806845,31,,4106806847,392,,4106806849,13,243,,,,,,,,,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521830493,404,70,1,45,23,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:01:48.148Z,2023-03-18T18:01:51Z,4106809943,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831177,351,1,1,45,55,2b57rbw94i9ohnbch52owvqtq,0,81.5,79.5,2023-03-18T18:02:19.793Z,2023-03-19T13:21:40Z,4108704565,224,,4106813399,213,5.4,4106813397,212,30.4,4106813383,2,,4108704567,72,,4106813395,141,45.4,4106814103,138,,4106813387,155,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,4108850465,178,,4106813389,152,,4106813391,56,Center,4106813385,5,4106813393,140,,,,,100.0,,,,,,,,,,,,,,,,,,
2521831493,354,81,1,45,56,2b57rbw94i9ohnbch52owvqtq,0,99.6,45,2023-03-18T18:02:21.360Z,2023-03-19T06:56:57Z,4106814995,275,,4106814993,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831181,352,5,1,45,57,2b57rbw94i9ohnbch52owvqtq,0,100.6,42.6,2023-03-18T18:02:22.241Z,2023-03-19T06:57:02Z,4106813403,346,,4106813401,56,Center,4106813499,233,405,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831169,405,5,1,45,57,2nhn3ikl1ciq34w3hcp883d6p,1,-0.6,57.4,2023-03-18T18:02:22.241Z,2023-03-19T06:57:02Z,4106813337,346,,4106813335,56,Back,4106813487,233,352,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831237,353,43,1,45,59,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T18:02:24.586Z,2023-03-18T18:02:34Z,4106814437,144,6,4106813683,75,0,4106813681,56,Center,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831809,406,1,1,46,25,2nhn3ikl1ciq34w3hcp883d6p,0,5.1,53.3,2023-03-18T18:02:50.054Z,2023-03-19T13:21:39Z,4106816553,74,,4106816549,213,0.1,4106816547,212,56.6,4106816541,56,Center,4106816551,1,,4106816539,124,,4106816545,141,58.1,4106816543,140,58.9,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831855,355,1,1,46,28,2b57rbw94i9ohnbch52owvqtq,1,44.3,37.9,2023-03-18T18:02:53.520Z,2023-03-19T13:21:39Z,4106816791,213,0.4,4106816789,212,24.4,4106816787,141,50.4,4106816781,3,,4108850915,388,,4106816785,140,66.1,4106816783,56,Center,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831861,356,49,1,46,30,2b57rbw94i9ohnbch52owvqtq,1,60.8,46.4,2023-03-18T18:02:55.041Z,2023-03-19T13:21:38Z,,,,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831943,357,1,1,46,30,2b57rbw94i9ohnbch52owvqtq,1,60.5,47.8,2023-03-18T18:02:55.460Z,2023-03-19T13:21:37Z,4106817305,155,,4106817315,140,70.7,4106817321,212,25.5,4108851091,178,,4106817317,141,81.8,4106817311,56,Left,4106817325,213,1.1,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831951,358,61,1,46,34,2b57rbw94i9ohnbch52owvqtq,0,79.1,82.1,2023-03-18T18:02:59.443Z,2023-03-19T13:21:36Z,4108851177,178,,4106817355,56,Left,,,,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831965,407,49,1,46,35,2nhn3ikl1ciq34w3hcp883d6p,1,18.4,16.8,2023-03-18T18:03:00.025Z,2023-03-19T13:21:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831973,408,61,1,46,36,2nhn3ikl1ciq34w3hcp883d6p,0,16.7,19.4,2023-03-18T18:03:01.314Z,2023-03-19T13:21:35Z,4106817447,56,Back,4108851451,178,,,,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521831989,359,49,1,46,38,2b57rbw94i9ohnbch52owvqtq,1,74.1,85.1,2023-03-18T18:03:02.981Z,2023-03-19T13:21:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832083,360,1,1,46,40,2b57rbw94i9ohnbch52owvqtq,1,62.8,79.8,2023-03-18T18:03:05.143Z,2023-03-19T13:21:32Z,4106817983,141,72.3,4106817985,212,11.2,4108851557,178,,4106817987,213,3.6,4106817981,140,53.3,4106817979,56,Center,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832129,361,1,1,46,43,2b57rbw94i9ohnbch52owvqtq,1,55,70.4,2023-03-18T18:03:07.937Z,2023-03-19T13:21:31Z,4106818215,213,3.5,4106818213,212,9.3,4108851595,178,,4106818207,56,Back,4106818211,141,65.5,4106818209,140,46.7,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832187,362,1,1,46,45,2b57rbw94i9ohnbch52owvqtq,1,47.5,62.5,2023-03-18T18:03:10.286Z,2023-03-19T13:21:30Z,4106818523,213,4.6,4106818517,140,44.6,4106818519,141,19.2,4106818521,212,29.6,4106818515,56,Back,4108851707,178,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832257,363,1,1,46,48,2b57rbw94i9ohnbch52owvqtq,1,45.8,18.5,2023-03-18T18:03:13.016Z,2023-03-19T13:21:29Z,4106818867,1,,4106818861,141,51.3,4108851783,178,,4106818859,140,81.2,4106818857,56,Center,4106818865,213,0.5,4106818863,212,43.3,4108704983,157,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832271,364,44,1,46,51,2b57rbw94i9ohnbch52owvqtq,1,81.2,49.1,2023-03-18T18:03:16.491Z,2023-03-19T13:21:29Z,4106818931,286,,4106818951,233,409,4106818929,56,Center,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832267,409,44,1,46,51,2nhn3ikl1ciq34w3hcp883d6p,0,18.8,50.9,2023-03-18T18:03:16.492Z,2023-03-19T13:21:29Z,4106818927,285,,4106818973,233,364,4106818925,56,Back,,,,,,,,,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832701,365,1,1,46,51,2b57rbw94i9ohnbch52owvqtq,0,80.6,48,2023-03-18T18:03:16.551Z,2023-03-19T13:21:28Z,4106821189,140,93.3,4106821191,141,61.4,4106821187,56,Center,4106821193,212,16.2,4106821185,168,,4108852011,388,,4106821195,213,0.6,4106821183,3,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832309,410,52,1,46,53,2nhn3ikl1ciq34w3hcp883d6p,1,7.6,42.5,2023-03-18T18:03:18.312Z,2023-03-19T13:21:28Z,4108852267,178,,4108705187,376,,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832769,366,27,1,46,56,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T18:03:21.482Z,2023-03-19T06:58:44Z,4106821611,41,Injury,4106821613,53,3m13ipluel0m6cotha7n7vrop,4106821653,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832721,411,27,1,46,56,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:03:21.482Z,2023-03-19T06:58:44Z,4106821685,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833417,367,28,1,48,3,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T18:04:27.862Z,2023-03-19T06:58:47Z,4106825087,55,366,4106825117,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833391,412,28,1,48,3,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:04:27.862Z,2023-03-19T06:58:47Z,4106824963,55,411,4106825165,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833487,368,68,1,48,7,2b57rbw94i9ohnbch52owvqtq,0,0,0,2023-03-18T18:04:32.401Z,2023-03-19T06:58:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833505,413,68,1,48,7,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:04:32.411Z,2023-03-19T06:58:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833643,414,1,1,48,10,2nhn3ikl1ciq34w3hcp883d6p,1,9.1,40,2023-03-18T18:04:34.654Z,2023-03-19T13:21:27Z,4106826285,212,26.4,4108852683,178,,4106826283,141,74.5,4106826281,140,20.6,4106826287,213,1.1,4106826279,56,Back,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833735,415,1,1,48,14,2nhn3ikl1ciq34w3hcp883d6p,1,24.4,69,2023-03-18T18:04:39.386Z,2023-03-19T13:21:26Z,4106826789,141,37.4,4106826791,212,21.5,4106826787,140,24.4,4108852729,178,,4106826793,213,4.7,4106826785,56,Back,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833781,416,1,1,48,19,2nhn3ikl1ciq34w3hcp883d6p,1,30.9,36.4,2023-03-18T18:04:44.213Z,2023-03-19T13:21:24Z,4108852787,178,,4106826985,212,20.2,4106826983,141,66.0,4106826987,213,1.7,4106826981,140,29.2,4106826979,56,Back,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833821,417,1,1,48,21,2nhn3ikl1ciq34w3hcp883d6p,1,30.4,59.9,2023-03-18T18:04:46.477Z,2023-03-19T13:21:24Z,4106827251,56,Back,4106827257,212,22.6,4106827259,213,1.3,4106827253,140,36.8,4106827255,141,91.7,4108852807,178,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
