id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2455158967,104,1,1,19,9,jb4xejoxjfk5a0a50bo8hvst,1,60.6,0,2022-09-03T16:34:18.199Z,2022-09-04T11:29:08Z,3754478939,213,2.9,3754478935,141,6.7,3754478933,140,41.0,3757237959,1,,3754478929,107,,3754478931,56,Back,3754478937,212,21.4,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159001,105,1,1,19,13,jb4xejoxjfk5a0a50bo8hvst,1,43.1,9.9,2022-09-03T16:34:21.434Z,2022-09-04T11:29:07Z,3754479143,141,9.5,3754479145,212,16.6,3756798419,178,,3754479137,56,Back,3754479141,140,27.3,3754479147,213,3.2,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159019,106,1,1,19,14,jb4xejoxjfk5a0a50bo8hvst,1,33.2,13,2022-09-03T16:34:23.001Z,2022-09-04T11:29:07Z,3754479213,141,21.2,3756798497,178,,3754479209,56,Back,3754479215,212,9.1,3754479217,213,0.7,3754479211,140,40.1,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159053,107,1,1,19,15,jb4xejoxjfk5a0a50bo8hvst,1,46,20.1,2022-09-03T16:34:23.985Z,2022-09-04T11:29:06Z,3754479391,140,53.5,3754479389,56,Right,3754479397,213,5.7,3754479395,212,9.6,3756798613,178,,3754479393,141,11.9,,,,,,,5jxclq9dzjbbqptbzz5jnwand,A. Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159125,108,1,1,19,18,jb4xejoxjfk5a0a50bo8hvst,1,54.5,9.8,2022-09-03T16:34:26.230Z,2022-09-04T11:29:06Z,3754479777,212,16.4,3756798661,178,,3754479767,56,Back,3754479779,213,3.4,3754479775,141,3.5,3754479773,140,39.4,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159217,109,1,1,19,20,jb4xejoxjfk5a0a50bo8hvst,0,49.1,1.5,2022-09-03T16:34:28.824Z,2022-09-04T11:29:05Z,3754480127,56,Center,3754480131,141,55.5,3756798755,178,,3754480133,212,42.1,3754480139,1,,3754480135,213,1.1,3754480125,155,,3754480129,140,68.7,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159165,165,44,1,19,23,b7jmo07lqav0wfe2mtlzyspak,1,20.7,57,2022-09-03T16:34:31.514Z,2022-09-04T11:29:04Z,3754479951,285,,3754480219,233,110,3754479949,56,Back,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159225,110,44,1,19,23,jb4xejoxjfk5a0a50bo8hvst,0,79.3,43,2022-09-03T16:34:31.515Z,2022-09-04T11:29:04Z,3754480171,286,,3754480169,56,Center,3754480437,233,165,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159275,166,1,1,19,23,b7jmo07lqav0wfe2mtlzyspak,1,20,57.3,2022-09-03T16:34:31.557Z,2022-09-04T11:29:04Z,3754480347,140,36.3,3754480351,212,19.8,3756799031,388,,3754480345,56,Back,3754480353,213,5.8,3754480349,141,42.8,3754480343,3,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455318059,899,49,1,19,25,b7jmo07lqav0wfe2mtlzyspak,1,26.9,62.3,2022-09-03T16:34:33.234Z,2022-09-04T11:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159321,167,1,1,19,27,b7jmo07lqav0wfe2mtlzyspak,1,32.2,61,2022-09-03T16:34:35.420Z,2022-09-04T11:29:01Z,3754480619,212,4.3,3754480615,140,34.1,3756799487,178,,3754480621,213,1.1,3754480611,56,Back,3754480617,141,66.6,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159349,168,1,1,19,28,b7jmo07lqav0wfe2mtlzyspak,1,36.3,76.3,2022-09-03T16:34:36.877Z,2022-09-04T11:29:00Z,3754480749,140,37.2,3754480753,212,9.7,3754480755,213,1.5,3754480747,56,Back,3754480751,141,90.5,3756799573,178,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159405,169,1,1,19,29,b7jmo07lqav0wfe2mtlzyspak,1,40,92.8,2022-09-03T16:34:38.070Z,2022-09-04T11:29:00Z,3754481059,141,86.8,3754481055,56,Back,3754481061,212,16.0,3754481063,213,3.4,3756799665,178,,3754481057,140,25.3,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159459,170,1,1,19,33,b7jmo07lqav0wfe2mtlzyspak,1,31.4,85.2,2022-09-03T16:34:41.213Z,2022-09-04T11:28:59Z,3754481369,213,4.3,3754481365,212,23.1,3756799747,178,,3754481363,141,54.3,3754481361,140,22.2,3754481359,56,Back,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159519,171,1,1,19,36,b7jmo07lqav0wfe2mtlzyspak,1,29.1,61.6,2022-09-03T16:34:44.812Z,2022-09-04T11:28:58Z,3754481693,140,31.4,3754481699,213,1.4,3754481695,141,87.7,3754481691,56,Back,3756799819,178,,3754481697,212,17.9,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159575,172,1,1,19,39,b7jmo07lqav0wfe2mtlzyspak,1,39.3,83.7,2022-09-03T16:34:47.540Z,2022-09-04T11:28:57Z,3754482009,56,Center,3754482013,141,73.9,3754482015,212,24.3,3754482011,140,61.6,3756799965,178,,3754482017,213,6.0,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159661,173,1,1,19,42,b7jmo07lqav0wfe2mtlzyspak,1,63.6,83.7,2022-09-03T16:34:50.238Z,2022-09-04T11:28:56Z,3754482499,140,59.4,3756800163,178,,3754482503,212,11.3,3754482505,213,4.3,3754482497,56,Center,3754482501,141,68.4,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159687,174,1,1,19,47,b7jmo07lqav0wfe2mtlzyspak,1,63.4,53.3,2022-09-03T16:34:55.617Z,2022-09-04T11:28:54Z,3754482625,140,45.4,3754482629,212,21.8,3754482623,56,Back,3756800377,178,,3754482627,141,37.3,3754482631,213,3.7,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159759,175,1,1,19,49,b7jmo07lqav0wfe2mtlzyspak,1,48.8,38,2022-09-03T16:34:57.693Z,2022-09-04T11:28:53Z,3754482919,56,Back,3754482925,212,18.9,3754482923,141,64.6,3756800505,178,,3754482921,140,43.5,3754482927,213,1.9,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159803,176,1,1,19,52,b7jmo07lqav0wfe2mtlzyspak,1,45.2,68.4,2022-09-03T16:35:00.250Z,2022-09-04T11:28:53Z,3754483145,141,95.0,3754483149,213,0.8,3754483143,140,61.7,3754483141,56,Left,3756800627,178,,3754483147,212,25.0,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159983,177,1,1,19,55,b7jmo07lqav0wfe2mtlzyspak,1,57.7,98.4,2022-09-03T16:35:03.276Z,2022-09-04T11:28:52Z,3754485607,210,13,3754484139,140,75.9,3754484141,141,86.0,3754484137,56,Left,3756800735,178,,3754484143,212,20.9,3754484145,213,5.9,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159987,178,13,1,20,1,b7jmo07lqav0wfe2mtlzyspak,1,85.1,75.7,2022-09-03T16:35:10.051Z,2022-09-04T11:28:50Z,3754485659,55,177,3754485675,231,53.3,3754484161,64,,3754484159,22,,3754485665,103,63.9,3754484163,56,Center,3756800819,178,,3754485673,230,97.6,3nr55odndzunwlb658bsnlwx5,J. Ngoy,3754485655,81,,3754484501,20,3754485657,29,,3754485669,215,,3754485663,102,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,
2455159945,111,5,1,20,2,jb4xejoxjfk5a0a50bo8hvst,1,-0.8,58.2,2022-09-03T16:35:11.186Z,2022-09-04T05:24:58Z,3754483945,346,,3754483943,56,Back,3754484243,233,179,,,,,,,,,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455159993,179,5,1,20,2,b7jmo07lqav0wfe2mtlzyspak,0,100.8,41.8,2022-09-03T16:35:11.186Z,2022-09-04T05:24:58Z,3754484205,56,Center,3754484263,233,111,3754484207,346,,,,,,,,,,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455160639,112,1,1,20,31,jb4xejoxjfk5a0a50bo8hvst,1,4.8,56.5,2022-09-03T16:35:39.759Z,2022-09-04T11:28:49Z,3754487323,212,65.1,3754487319,140,65.5,3754487325,213,0.2,3754487315,124,,3754487331,74,,3754487317,56,Center,3754487327,1,,3754487321,141,75.9,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455160599,180,4,1,20,33,b7jmo07lqav0wfe2mtlzyspak,1,42.9,15,2022-09-03T16:35:42.082Z,2022-09-04T11:28:49Z,3754487137,286,,3754487131,56,Back,3754487129,13,,3754487133,152,,3754487787,233,113,3754487765,294,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455160647,113,4,1,20,33,jb4xejoxjfk5a0a50bo8hvst,0,57.1,85,2022-09-03T16:35:42.083Z,2022-09-04T11:28:48Z,3754487353,294,,3754487483,233,180,3754487355,56,Left,3754487359,285,,3754487351,13,,3756801097,178,,3754487357,152,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455160865,181,1,1,20,44,b7jmo07lqav0wfe2mtlzyspak,1,29,15.1,2022-09-03T16:35:53.010Z,2022-09-04T11:28:48Z,3754488513,213,1.4,3754488509,141,57.5,3754488503,152,,3756801283,178,,3754488505,56,Back,3754488565,189,,3754488501,5,,3754488511,212,29.3,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,3754488507,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455160899,182,1,1,20,44,b7jmo07lqav0wfe2mtlzyspak,1,26.1,33.4,2022-09-03T16:35:53.205Z,2022-09-04T11:28:48Z,3757232663,1,,3754488749,189,,3754488677,140,41.3,3754488681,141,75.3,3756801389,178,,3754488689,213,1.1,3754488685,212,32.7,3754488673,56,Back,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455160949,183,1,1,20,50,b7jmo07lqav0wfe2mtlzyspak,1,40.3,66.8,2022-09-03T16:35:59.205Z,2022-09-04T11:28:47Z,3754488957,141,81.0,3756802645,178,,3754488959,212,21.0,3754488955,140,58.1,3754488961,213,0.5,3754488953,56,Left,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455160961,184,1,1,20,55,b7jmo07lqav0wfe2mtlzyspak,1,67.1,79.7,2022-09-03T16:36:03.340Z,2022-09-04T11:28:45Z,3754489031,212,14.5,3754489027,140,61.0,3754489029,141,60.5,3754489025,56,Center,3754489033,213,4.3,3756802799,178,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455160981,185,1,1,20,57,b7jmo07lqav0wfe2mtlzyspak,1,67,71.5,2022-09-03T16:36:05.351Z,2022-09-04T11:28:45Z,3754489151,212,14.0,3754489147,140,70.2,3754489153,213,1.3,3756803021,178,,3754489149,141,91.5,3754489145,56,Left,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161019,186,1,1,20,59,b7jmo07lqav0wfe2mtlzyspak,1,78.6,93.8,2022-09-03T16:36:07.953Z,2022-09-04T11:28:43Z,3754489391,141,77.9,3754489389,140,74.9,3756803151,178,,3754489387,56,Center,3754489395,213,4.4,3754489393,212,11.5,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161037,187,1,1,21,0,b7jmo07lqav0wfe2mtlzyspak,1,79,84.7,2022-09-03T16:36:08.422Z,2022-09-04T11:28:43Z,3754489505,141,84.7,3754489509,213,0,3754489503,140,93.4,3756803231,178,,3754489501,56,Left,3754489507,212,15.1,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161059,188,1,1,21,2,b7jmo07lqav0wfe2mtlzyspak,1,94.5,81.5,2022-09-03T16:36:10.728Z,2022-09-04T11:28:43Z,3754489645,213,4.6,3756803359,178,,3755351967,225,,3754489637,56,Right,3754489641,141,17.0,3754489647,1,,3755351971,72,,3754489643,212,44.0,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,3754489633,2,,3754489639,140,3755351969,386,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161173,189,1,1,21,8,b7jmo07lqav0wfe2mtlzyspak,1,75.9,0.1,2022-09-03T16:36:16.982Z,2022-09-04T11:28:42Z,3754490199,212,22.8,3754490195,140,57.2,3754490193,56,Right,3756803669,178,,3754490197,141,17.0,3754490201,213,2.6,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161203,190,1,1,21,11,b7jmo07lqav0wfe2mtlzyspak,1,53.1,15,2022-09-03T16:36:19.284Z,2022-09-04T11:28:41Z,3754490377,212,34.1,3757346781,1,,3756803749,178,,3754490369,155,,3754490371,56,Right,3754490373,140,85.5,3754490379,213,0.0,3754490375,141,17.4,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161213,191,61,1,21,13,b7jmo07lqav0wfe2mtlzyspak,0,82.4,14.4,2022-09-03T16:36:21.784Z,2022-09-04T11:28:41Z,3754490431,56,Right,3756803851,178,,,,,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161259,114,49,1,21,16,jb4xejoxjfk5a0a50bo8hvst,1,13.5,65.3,2022-09-03T16:36:24.423Z,2022-09-04T11:28:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455619365,1666,83,1,21,16,b7jmo07lqav0wfe2mtlzyspak,1,86.8,36.5,2022-09-03T16:36:24.724Z,2022-09-04T11:28:40Z,3756937681,399,543227,,,,,,,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161349,115,1,1,21,18,jb4xejoxjfk5a0a50bo8hvst,1,15,60.1,2022-09-03T16:36:27.086Z,2022-09-04T11:28:39Z,3754491167,56,Back,3754491173,212,10.9,3754491175,213,0.6,3756804219,178,,3754491169,140,23.5,3754491171,141,69.4,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161481,116,1,1,21,21,jb4xejoxjfk5a0a50bo8hvst,1,25,71.1,2022-09-03T16:36:29.256Z,2022-09-04T11:28:38Z,3754491971,212,19.5,3754491965,56,Back,3754491969,141,92.9,3756804311,178,,3754491967,140,37.1,3754491973,213,0.9,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161513,117,1,1,21,31,jb4xejoxjfk5a0a50bo8hvst,1,82.3,73.6,2022-09-03T16:36:39.481Z,2022-09-04T11:28:35Z,3754492147,213,0.2,3754492141,140,94.6,3754492139,56,Center,3756804591,178,,3754492145,212,13.1,3754492143,141,76.7,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161523,118,1,1,21,33,jb4xejoxjfk5a0a50bo8hvst,0,95.7,78.8,2022-09-03T16:36:41.211Z,2022-09-04T11:03:12Z,3756804669,178,,3754492199,213,4.4,3754492187,56,Center,3755354781,72,,3755354779,386,,3754497271,233,192,3754492195,141,66.8,3755354777,225,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,3754492191,140,93.0,3754497209,2,3754492197,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161531,192,61,1,21,33,b7jmo07lqav0wfe2mtlzyspak,1,5.8,27.5,2022-09-03T16:36:41.424Z,2022-09-04T11:28:34Z,3756804827,21,,3754492225,56,Back,3756804829,178,,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161595,119,1,1,21,36,jb4xejoxjfk5a0a50bo8hvst,1,79.6,63,2022-09-03T16:36:44.370Z,2022-09-04T11:28:34Z,3754492573,212,12.8,3754492567,56,Center,3756804977,178,,3754492569,140,67.6,3754492571,141,60.0,3754492577,213,3.3,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161701,120,1,1,21,38,jb4xejoxjfk5a0a50bo8hvst,1,71.4,54,2022-09-03T16:36:46.502Z,2022-09-04T11:28:33Z,3754495955,210,14,3754493243,141,64.5,3754493237,140,82.9,3754493233,56,Center,3754493251,213,0.5,3756805091,178,,3754493247,212,14.0,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161707,121,14,1,21,41,jb4xejoxjfk5a0a50bo8hvst,1,83.4,57.2,2022-09-03T16:36:49.640Z,2022-09-04T11:28:33Z,3754495979,215,,3754493285,56,Center,3754495109,20,,3754495969,29,,3754495981,230,97.7,3754493281,22,,3756805759,178,,3754495975,102,55.2,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,3754495983,231,51,3754495967,73,3754495971,55,120,3754495977,103,3.8,3754495111,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455161731,193,16,1,21,42,b7jmo07lqav0wfe2mtlzyspak,1,0.6,48.5,2022-09-03T16:36:50.708Z,2022-09-04T11:28:32Z,3754497521,282,2987,3754495483,375,21:42.364,3754497511,103,5.7,3754493403,16,,3754497507,76,,3754497517,280,OWN_GOAL,3754495477,374,2022-09-03 17:36:50.573,3755360543,395,99.0,calut2wcnvfps97uj7dartf4l,Y. Thoelen,3754497515,231,53.4,3754495471,15,3756806595,388,,3754493405,28,,3754497509,102,,,3754497513,230,98.9,53.9,3755360545,396,53.4,3754497519,281,8ic5et3o15rkxyebpxy6y4mhh,3754493407,56,Center,3754493401,22,,,,,,,,,,,
2455162657,194,1,1,22,39,b7jmo07lqav0wfe2mtlzyspak,1,49.9,49.7,2022-09-03T16:37:47.570Z,2022-09-04T05:31:14Z,3754498255,213,3.2,3754498249,140,32.3,3754498253,212,18.5,3754498251,141,49.4,3754498257,279,G,3756806839,178,,3754498247,56,Back,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455162777,195,1,1,22,41,b7jmo07lqav0wfe2mtlzyspak,1,37,44.3,2022-09-03T16:37:49.852Z,2022-09-04T11:28:31Z,3754498921,56,Back,3754498927,212,23.2,3756806977,178,,3754498929,213,1.7,3754498925,141,78.1,3754498923,140,33.9,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455162805,196,1,1,22,46,b7jmo07lqav0wfe2mtlzyspak,1,41.6,75.1,2022-09-03T16:37:54.972Z,2022-09-04T11:28:29Z,3754499077,140,27.2,3754499081,212,19.5,3754499083,213,3.8,3754499075,56,Back,3754499079,141,57.0,3756807071,178,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455162855,197,1,1,22,48,b7jmo07lqav0wfe2mtlzyspak,1,33.9,52.7,2022-09-03T16:37:57.202Z,2022-09-04T11:28:29Z,3756807127,178,,3754499281,56,Back,3754499287,212,16.6,3754499289,213,4.8,3754499285,141,28.3,3754499283,140,34.5,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455162987,198,1,1,22,52,b7jmo07lqav0wfe2mtlzyspak,1,41.2,20.3,2022-09-03T16:38:00.402Z,2022-09-04T11:28:27Z,3754499899,141,55.8,3754499895,56,Back,3754499903,213,2.0,3754499897,140,31.2,3756807259,178,,3754499901,212,26.3,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455163011,199,1,1,22,54,b7jmo07lqav0wfe2mtlzyspak,1,36.3,48.8,2022-09-03T16:38:02.643Z,2022-09-04T11:28:27Z,3756807393,178,,3754500049,56,Back,3754500053,141,85.0,3754500055,212,24.8,3754500057,213,1.4,3754500051,140,39.2,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455163079,200,1,1,22,58,b7jmo07lqav0wfe2mtlzyspak,1,48.8,85.2,2022-09-03T16:38:06.239Z,2022-09-04T11:28:26Z,3754500385,212,21.6,3754500383,141,90.0,3754500379,56,Left,3754500381,140,69.1,3756807469,178,,3754500387,213,0.2,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455163149,201,1,1,23,2,b7jmo07lqav0wfe2mtlzyspak,1,55,98.2,2022-09-03T16:38:10.443Z,2022-09-04T11:28:25Z,3754500821,212,27.2,3754500817,140,36.1,3756807543,178,,3754500823,213,3.9,3754500815,56,Back,3754500819,141,70.9,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455163211,202,1,1,23,4,b7jmo07lqav0wfe2mtlzyspak,1,36.9,69.3,2022-09-03T16:38:13.203Z,2022-09-04T11:28:24Z,3756807625,178,,3754501139,56,Back,3754501147,212,27.6,3754501145,141,28.9,3754501149,213,4.8,3754501143,140,39.6,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455163301,203,1,1,23,8,b7jmo07lqav0wfe2mtlzyspak,1,44.2,27.6,2022-09-03T16:38:16.353Z,2022-09-04T11:28:23Z,3754501673,155,,3756807721,178,,3754501675,56,Center,3754501679,141,26.8,3754501683,213,6.3,3754501685,1,,3754501681,212,48.5,3754501677,140,90.4,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455163413,204,50,1,23,13,b7jmo07lqav0wfe2mtlzyspak,1,83.1,21.2,2022-09-03T16:38:22.150Z,2022-09-04T11:02:37Z,3754508405,233,122,3754508341,286,,3754502299,56,Center,,,,,,,,,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455163311,122,7,1,23,14,jb4xejoxjfk5a0a50bo8hvst,0,16.9,78.8,2022-09-03T16:38:22.268Z,2022-09-04T11:02:24Z,3754501735,56,Back,3756808063,178,,3755363721,385,,3754508349,233,204,3754501737,285,,,,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
