id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value
2461088093,187,1,1,23,58,bw9wm8pqfzcchumhiwdt2w15c,1,57.2,94.4,2022-09-17T14:24:05.491Z,2022-09-18T05:33:45Z,3786001113,212,8.6,3786001111,141,82.1,3786001109,140,59.3,3786001115,213,5.0,3788705701,178,,3786001107,56,Left,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088347,188,1,1,24,1,bw9wm8pqfzcchumhiwdt2w15c,1,57.5,74.7,2022-09-17T14:24:08.422Z,2022-09-18T05:33:44Z,3786002643,141,4.4,3786002635,155,,3786002649,1,,3786002645,212,50.1,3786002639,56,Right,3786002647,213,5.0,3786002641,140,71.9,3788705815,178,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,3786002637,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088477,189,1,1,24,8,bw9wm8pqfzcchumhiwdt2w15c,0,72.7,10,2022-09-17T14:24:15.953Z,2022-09-18T05:33:42Z,3786003441,212,63.1,3786003433,196,,3786003431,155,,3786003437,140,80.3,3786003443,213,1.4,3786003435,56,Left,3786003439,141,100.0,3788706493,178,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,3786003445,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089091,173,5,1,24,14,b7jmo07lqav0wfe2mtlzyspak,1,22.8,-2,2022-09-17T14:24:21.173Z,2022-09-18T01:00:30Z,3786006883,233,190,3786006863,347,,3786006859,56,Back,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088489,190,5,1,24,14,bw9wm8pqfzcchumhiwdt2w15c,0,77.2,102,2022-09-17T14:24:21.173Z,2022-09-18T01:00:30Z,3786003521,347,,3786003517,56,Left,3786006947,233,173,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089213,174,1,1,24,33,b7jmo07lqav0wfe2mtlzyspak,1,33.9,0,2022-09-17T14:24:40.643Z,2022-09-18T05:33:42Z,3786007551,141,4.1,3786007541,107,,3786007547,140,53.3,3786007553,212,20.8,3786007543,56,Right,3786007555,213,0.2,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089419,175,1,1,24,36,b7jmo07lqav0wfe2mtlzyspak,1,51.7,6.2,2022-09-17T14:24:43.560Z,2022-09-18T05:33:42Z,3786008787,141,21.5,3786008783,56,Center,3786008789,212,10.5,3786008791,213,1.7,3788708033,178,,3786008785,140,50.6,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089437,176,4,1,24,39,b7jmo07lqav0wfe2mtlzyspak,1,52.2,11.8,2022-09-17T14:24:46.811Z,2022-09-18T05:33:41Z,3786008917,56,Right,3786008923,286,,3786008915,13,,3786009429,233,191,3786008921,265,,3786008919,152,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089503,191,4,1,24,39,bw9wm8pqfzcchumhiwdt2w15c,0,47.8,88.2,2022-09-17T14:24:46.812Z,2022-09-18T05:33:41Z,3786009305,56,Back,3786009309,265,,3786009311,285,,3786009303,13,,3786009495,233,176,3788708289,178,,3786009307,152,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089835,177,1,1,24,50,b7jmo07lqav0wfe2mtlzyspak,1,57,13.1,2022-09-17T14:24:57.242Z,2022-09-18T05:33:40Z,3786011059,56,Back,3786011063,141,53.0,3788708547,178,,3786011067,213,2.1,3786011061,140,41.0,3786011055,5,,3786011065,212,31.9,3786011057,152,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089893,178,1,1,24,54,b7jmo07lqav0wfe2mtlzyspak,1,46,52.1,2022-09-17T14:25:01.503Z,2022-09-18T05:33:40Z,3788708751,178,,3786011415,141,18.0,3786011419,213,4.7,3786011405,56,Back,3786011417,212,23.2,3786011409,140,45.8,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461598817,828,43,1,24,56,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-09-17T14:25:03.324Z,2022-09-18T01:33:15Z,3788815251,144,82,3788814989,178,0,,,,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089965,179,1,1,24,56,b7jmo07lqav0wfe2mtlzyspak,1,46,23.1,2022-09-17T14:25:03.775Z,2022-09-18T05:33:39Z,3788709005,178,,3786011787,212,12.6,3786011781,56,Right,3786011783,140,54.2,3786011789,213,5.5,3786011785,141,9.5,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090095,180,1,1,24,59,b7jmo07lqav0wfe2mtlzyspak,1,50.9,21,2022-09-17T14:25:06.252Z,2022-09-18T05:33:39Z,3786012539,212,24.8,3786012527,56,Back,3786012543,213,1.7,3786012529,140,49.0,3786012533,141,57.3,3788709193,178,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090211,181,1,1,25,3,b7jmo07lqav0wfe2mtlzyspak,1,50,57.6,2022-09-17T14:25:10.248Z,2022-09-18T05:33:38Z,3788709285,178,,3786013117,141,36.0,3786013113,56,Center,3786013121,213,5.0,3786013119,212,15.2,3786013115,140,53.6,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090311,182,1,1,25,6,b7jmo07lqav0wfe2mtlzyspak,1,54.3,36.6,2022-09-17T14:25:13.018Z,2022-09-18T05:33:37Z,3786013719,56,Center,3786013727,213,5.5,3786013721,140,64.4,3786013723,141,21.9,3788709375,178,,3786013725,212,14.6,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461657873,1634,83,1,25,8,bw9wm8pqfzcchumhiwdt2w15c,1,37.3,82.4,2022-09-17T14:25:15.711Z,2022-09-18T05:33:36Z,3789122813,399,196098,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090457,183,1,1,25,8,b7jmo07lqav0wfe2mtlzyspak,1,62.7,17.6,2022-09-17T14:25:15.727Z,2022-09-18T05:33:35Z,3786014537,141,18.6,3786014533,56,Back,3786014541,213,3.1,3786014539,212,16.0,3788709583,178,,3786014535,140,47.5,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090615,184,1,1,25,11,b7jmo07lqav0wfe2mtlzyspak,1,48,15.1,2022-09-17T14:25:18.208Z,2022-09-18T05:33:35Z,3786015343,212,31.7,3786015337,140,24.0,3788709891,178,,3786015341,141,43.3,3786015345,213,2.5,3786015335,56,Back,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090737,185,1,1,25,16,b7jmo07lqav0wfe2mtlzyspak,1,22.1,30,2022-09-17T14:25:23.160Z,2022-09-18T05:33:34Z,3786015981,141,19.1,3786015987,1,,3786015979,140,69.1,3786015983,212,49.9,3786015975,155,,3786015977,56,Right,3788710007,178,,3786015985,213,6.1,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090745,186,44,1,25,19,b7jmo07lqav0wfe2mtlzyspak,1,66.4,19.5,2022-09-17T14:25:26.096Z,2022-09-18T05:33:34Z,3786016111,233,192,3786016023,56,Right,3786016025,286,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090747,192,44,1,25,19,bw9wm8pqfzcchumhiwdt2w15c,0,33.6,80.5,2022-09-17T14:25:26.097Z,2022-09-18T05:33:33Z,3786016029,285,,3786016027,56,Back,3786016143,233,186,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090779,187,1,1,25,19,b7jmo07lqav0wfe2mtlzyspak,0,66.1,18.2,2022-09-17T14:25:26.242Z,2022-09-18T05:33:33Z,3788710429,388,,3786016225,3,,3786016233,56,Center,3786016229,168,,3786016245,212,15.6,3786016237,140,79.6,3786016241,141,27.9,3786016247,213,0.4,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090853,193,1,1,25,21,bw9wm8pqfzcchumhiwdt2w15c,1,22.4,73.3,2022-09-17T14:25:28.073Z,2022-09-18T05:33:33Z,3786016677,213,0.4,3786016671,140,34.8,3786016673,141,80.5,3786016669,56,Back,3788710713,388,,3786016667,3,,3786016675,212,13.9,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090861,194,49,1,25,22,bw9wm8pqfzcchumhiwdt2w15c,1,27.7,83.5,2022-09-17T14:25:29.918Z,2022-09-18T05:33:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090897,195,1,1,25,22,bw9wm8pqfzcchumhiwdt2w15c,1,27.7,83.5,2022-09-17T14:25:29.927Z,2022-09-18T05:33:32Z,3788711153,178,,3786016911,140,33.9,3786016917,213,5.2,3786016909,56,Back,3786016915,212,14.8,3786016913,141,64.0,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461090943,196,1,1,25,23,bw9wm8pqfzcchumhiwdt2w15c,1,28.7,71.5,2022-09-17T14:25:30.872Z,2022-09-18T05:33:32Z,3786017175,213,1.3,3786017161,56,Back,3786017167,141,78.5,3786017163,140,29.9,3786017171,212,4.9,3788711535,178,,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461091025,197,1,1,25,25,bw9wm8pqfzcchumhiwdt2w15c,1,24.8,83.8,2022-09-17T14:25:32.499Z,2022-09-18T05:33:31Z,3786017617,141,91.4,3786017613,140,32.5,3788711773,178,,3786017621,212,9.6,3786017607,56,Back,3786017623,213,0.6,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461091133,198,1,1,25,27,bw9wm8pqfzcchumhiwdt2w15c,0,34.5,97.9,2022-09-17T14:25:34.883Z,2022-09-18T05:33:30Z,3786018245,56,Left,3786018255,213,6.1,3786018261,1,,3786018249,141,89.3,3788712077,178,,3786018247,140,73.6,3786018251,212,41.5,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461091143,188,8,1,25,29,b7jmo07lqav0wfe2mtlzyspak,1,37.9,11.4,2022-09-17T14:25:36.256Z,2022-09-18T05:33:30Z,3788712489,178,,3787464443,385,,3786018293,56,Back,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461091161,189,5,1,25,30,b7jmo07lqav0wfe2mtlzyspak,0,27.1,-0.8,2022-09-17T14:25:37.820Z,2022-09-18T01:02:18Z,3786018421,56,Back,3786020321,233,199,3786018423,347,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461091503,199,5,1,25,30,bw9wm8pqfzcchumhiwdt2w15c,1,72.9,100.8,2022-09-17T14:25:37.820Z,2022-09-18T01:02:18Z,3786020261,347,,3786020289,233,189,3786020259,56,Left,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461092367,200,1,1,26,1,bw9wm8pqfzcchumhiwdt2w15c,1,72.5,100,2022-09-17T14:26:08.668Z,2022-09-18T05:33:29Z,3786024785,140,79.6,3786024797,213,5.4,3786024791,141,86.9,3786024777,107,,3786024795,212,12.5,3786024781,56,Left,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461092395,201,1,1,26,2,bw9wm8pqfzcchumhiwdt2w15c,1,75.7,90.2,2022-09-17T14:26:09.701Z,2022-09-18T05:33:29Z,3786024935,56,Left,3786024939,141,92.9,3786024941,212,3.3,3786024937,140,78.3,3788714207,178,,3786024943,213,0.6,,,,,,,cinzr4hnryu433l6z40j5x49h,Mario González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461092527,202,1,1,26,4,bw9wm8pqfzcchumhiwdt2w15c,1,71.7,97.6,2022-09-17T14:26:11.041Z,2022-09-18T05:33:28Z,3786025653,141,96.0,3788714401,178,,3786025657,213,6.2,3786025651,140,88.6,3786025655,212,17.8,3786025649,56,Left,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461092657,203,1,1,26,7,bw9wm8pqfzcchumhiwdt2w15c,1,80.5,99.1,2022-09-17T14:26:14.830Z,2022-09-18T05:33:27Z,3786026321,213,4.5,3786026305,56,Left,3786026313,141,95.6,3788714623,178,,3786026309,140,79.9,3786026317,212,2.5,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461092729,204,1,1,26,10,bw9wm8pqfzcchumhiwdt2w15c,1,80.3,97.4,2022-09-17T14:26:17.970Z,2022-09-18T05:33:26Z,3786026707,141,87.8,3786026703,56,Left,3786026711,212,10.6,3788715853,178,,3786026713,213,5.6,3786026705,140,88.3,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461092813,205,1,1,26,11,bw9wm8pqfzcchumhiwdt2w15c,1,83.8,90.5,2022-09-17T14:26:18.931Z,2022-09-18T05:33:25Z,3786027133,140,79.2,3786027135,141,92.4,3786027131,56,Left,3786027137,212,5.0,3786027139,213,2.9,3788716049,178,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461092843,206,1,1,26,14,bw9wm8pqfzcchumhiwdt2w15c,0,74.6,87.5,2022-09-17T14:26:21.499Z,2022-09-18T05:33:24Z,3786027281,155,,3786027285,56,Left,3788716345,178,,3786027443,286,,3786027293,141,88.3,3786027289,140,77.2,3786027439,233,190,3786027299,213,0.2,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,3786027437,236,3786027297,212,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461092837,190,74,1,26,14,b7jmo07lqav0wfe2mtlzyspak,1,24.5,13.1,2022-09-17T14:26:21.570Z,2022-09-18T05:33:24Z,3786027257,285,,3786027497,233,206,3788716521,178,,3786027255,56,Back,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461092887,191,49,1,26,16,b7jmo07lqav0wfe2mtlzyspak,1,32.9,15.7,2022-09-17T14:26:23.592Z,2022-09-18T05:33:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093071,192,1,1,26,20,b7jmo07lqav0wfe2mtlzyspak,0,51.9,5,2022-09-17T14:26:27.846Z,2022-09-18T05:33:22Z,3786028579,141,44.8,3786028581,212,33.0,3786028575,56,Center,3786028583,213,1.0,3788717247,178,,3786028577,140,69.9,3789221985,1,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093177,207,1,1,26,22,bw9wm8pqfzcchumhiwdt2w15c,0,31,66.8,2022-09-17T14:26:29.673Z,2022-09-18T05:33:22Z,3786029153,56,Left,3786029151,157,,3786029165,212,44.2,3786029177,1,,3788717691,178,,3786029171,213,0.6,3786029155,140,66.7,3786029161,141,100.0,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093433,193,5,1,26,25,b7jmo07lqav0wfe2mtlzyspak,1,37.1,-1.3,2022-09-17T14:26:32.173Z,2022-09-18T01:03:52Z,3786030641,233,208,3786030525,347,,3786030523,56,Back,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093193,208,5,1,26,25,bw9wm8pqfzcchumhiwdt2w15c,0,62.9,101.3,2022-09-17T14:26:32.173Z,2022-09-18T01:03:53Z,3786030693,233,193,3786029235,56,Left,3786029237,347,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093501,194,1,1,26,30,b7jmo07lqav0wfe2mtlzyspak,1,38.3,0,2022-09-17T14:26:37.725Z,2022-09-18T05:33:21Z,3786030905,213,2.2,3786030891,107,,3786030901,141,23.4,3786030895,56,Back,3786030899,140,27.7,3786030903,212,20.1,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093717,195,1,1,26,34,b7jmo07lqav0wfe2mtlzyspak,1,25.3,16,2022-09-17T14:26:41.586Z,2022-09-18T05:33:20Z,3786032095,56,Back,3786032109,213,1.3,3786032099,140,33.0,3788718351,178,,3786032107,212,31.0,3786032103,141,60.0,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093827,196,1,1,26,41,b7jmo07lqav0wfe2mtlzyspak,1,41.3,61.7,2022-09-17T14:26:48.053Z,2022-09-18T05:33:19Z,3786032651,56,Back,3786032657,212,18.3,3786032653,140,46.7,3786032659,213,5.0,3786032655,141,36.1,3788718667,178,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093891,197,1,1,26,45,b7jmo07lqav0wfe2mtlzyspak,1,51.9,26.3,2022-09-17T14:26:52.303Z,2022-09-18T05:33:18Z,3786033023,56,Right,3786033027,141,11.3,3786033025,140,67.9,3786033031,213,5.7,3786033029,212,19.7,3788719023,178,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461094135,198,1,1,26,47,b7jmo07lqav0wfe2mtlzyspak,1,60.8,4.6,2022-09-17T14:26:54.854Z,2022-09-18T05:33:18Z,3786034409,213,0.1,3786034405,141,6.8,3788719377,178,,3786034407,212,28.5,3786034401,56,Right,3786034403,140,87.9,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461094203,199,1,1,26,54,b7jmo07lqav0wfe2mtlzyspak,1,89.6,3,2022-09-17T14:27:01.626Z,2022-09-18T05:33:16Z,3786034865,141,4.6,3786034871,213,3.0,3786034861,56,Right,3786034867,212,10.2,3788719819,178,,3786034863,140,79.9,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461094349,200,1,1,26,56,b7jmo07lqav0wfe2mtlzyspak,1,76,3.1,2022-09-17T14:27:03.354Z,2022-09-18T05:33:16Z,3786035549,140,66.8,3786035545,56,Center,3788719989,178,,3786035555,213,2.0,3786035551,141,30.6,3786035553,212,21.0,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461094605,201,1,1,26,59,b7jmo07lqav0wfe2mtlzyspak,1,66.7,36,2022-09-17T14:27:06.847Z,2022-09-18T05:33:15Z,3786036857,155,,3786036865,212,31.3,3788720243,178,,3786036863,141,77.3,3786036859,56,Center,3786036867,213,1.1,3786036861,140,79.8,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461094615,202,1,1,27,6,b7jmo07lqav0wfe2mtlzyspak,0,95.9,73.5,2022-09-17T14:27:13.444Z,2022-09-18T05:33:13Z,3788720971,178,,3786037039,233,209,3786037037,236,,3786036933,140,96.6,3786036939,213,5.2,3786036935,141,71.5,3786037043,286,,3786036931,56,Center,9aafa664l1husrkrgqv25l42d,N. Storm,3786036937,212,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
2461094623,209,74,1,27,6,bw9wm8pqfzcchumhiwdt2w15c,1,5.4,29.1,2022-09-17T14:27:13.563Z,2022-09-18T05:33:13Z,3786036983,285,,3786037069,233,202,3786036981,56,Back,3788721231,178,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461094691,203,6,1,27,7,b7jmo07lqav0wfe2mtlzyspak,1,98.8,71.2,2022-09-17T14:27:14.172Z,2022-09-18T01:05:02Z,3786037357,56,Center,3786037381,233,210,3786037359,73,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461094641,210,6,1,27,7,bw9wm8pqfzcchumhiwdt2w15c,0,1.2,28.8,2022-09-17T14:27:14.172Z,2022-09-18T01:05:02Z,3786037399,233,203,3786037181,73,,3786037093,56,Back,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461095477,204,1,1,27,29,b7jmo07lqav0wfe2mtlzyspak,1,99.5,99.5,2022-09-17T14:27:36.264Z,2022-09-18T01:05:15Z,3786041719,141,91.8,3787468135,189,,3786041721,212,12.6,3786041715,56,Left,3786041723,213,3.6,3788721591,178,,3786041717,140,88.6,3786041713,6,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461095557,205,1,1,27,32,b7jmo07lqav0wfe2mtlzyspak,1,92.6,96,2022-09-17T14:27:39.057Z,2022-09-18T05:33:13Z,3786042167,213,4.3,3786042155,140,88.1,3786042161,212,11.5,3786046897,210,13,3788722667,178,,3786042153,56,Left,3787468569,189,,3786042157,141,80.6,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2461095571,206,13,1,27,35,b7jmo07lqav0wfe2mtlzyspak,1,84.5,68.1,2022-09-17T14:27:42.584Z,2022-09-18T05:33:11Z,3786046941,55,205,3786046953,103,70.8,3786042247,64,,3786046937,81,,3786046949,102,44.0,3786043253,25,,3786046961,230,97.7,3786042249,56,Center,9aafa664l1husrkrgqv25l42d,N. Storm,3786046939,29,3786046957,215,3786046963,231,,,3788723069,178,3786043257,20,,,52.1,,,,,,,,,,,,,,,,,,,
2461095621,207,5,1,27,36,b7jmo07lqav0wfe2mtlzyspak,0,101.2,42.1,2022-09-17T14:27:43.514Z,2022-09-18T01:05:31Z,3786042529,56,Center,3786042699,233,211,3786042531,346,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461095499,211,5,1,27,36,bw9wm8pqfzcchumhiwdt2w15c,1,-1.2,57.9,2022-09-17T14:27:43.514Z,2022-09-18T01:05:31Z,3786042651,233,207,3786041823,56,Back,3786041825,346,,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461096063,212,1,1,27,47,bw9wm8pqfzcchumhiwdt2w15c,1,1.6,53,2022-09-17T14:27:54.561Z,2022-09-18T05:33:10Z,3786045085,237,,3786045073,56,Back,3786045071,124,,3786045077,141,62.6,3786045075,140,9.6,3786045081,213,0.7,3786045079,212,10.6,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461096147,213,1,1,27,54,bw9wm8pqfzcchumhiwdt2w15c,1,10.9,59,2022-09-17T14:28:01.182Z,2022-09-18T05:33:09Z,3786045457,140,11.9,3786045455,56,Back,3788724029,178,,3786045461,212,16.5,3786045463,213,1.5,3786045459,141,83.2,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461096263,214,1,1,27,56,bw9wm8pqfzcchumhiwdt2w15c,1,12.6,80.6,2022-09-17T14:28:03.663Z,2022-09-18T05:33:08Z,3788724489,178,,3786046071,141,53.0,3786046075,213,4.3,3786046073,212,20.4,3786046069,140,5.0,3786046067,56,Back,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
