id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2493373793,89,1,1,9,1,89xivtxk59uzvhdsd6miao6tm,1,68.7,15.3,2022-12-26T17:24:38.973Z,2022-12-27T15:16:21Z,3956836663,140,83.3,3956836667,212,16.9,3956836661,56,Right,3956836665,141,4.7,3956836669,213,5.8,3957336459,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373807,90,1,1,9,5,89xivtxk59uzvhdsd6miao6tm,0,77.3,3,2022-12-26T17:24:42.932Z,2022-12-27T15:16:20Z,3956836701,213,1.1,3956836699,212,5.3,3956836693,56,Right,3956836697,141,10.0,3956836695,140,79.5,3957336481,178,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373821,87,61,1,9,5,1uk609mhtsfhokhaewjapb26,1,20.9,95.3,2022-12-26T17:24:43.031Z,2022-12-27T15:16:19Z,3956836765,56,Back,3957336505,178,,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373815,91,61,1,9,7,89xivtxk59uzvhdsd6miao6tm,0,80.2,18.1,2022-12-26T17:24:44.617Z,2022-12-27T15:16:19Z,3956836733,56,Right,3957336543,178,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373853,88,1,1,9,9,1uk609mhtsfhokhaewjapb26,1,16.4,79.6,2022-12-26T17:24:46.283Z,2022-12-27T15:16:19Z,3956836847,56,Back,3956836845,157,,3956836855,213,2.6,3956836857,1,,3957336577,178,,3956836851,141,84.5,3956836853,212,7.0,3956836849,140,10.5,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373859,90,61,1,9,14,1uk609mhtsfhokhaewjapb26,1,18.8,86.1,2022-12-26T17:24:51.405Z,2022-12-27T15:16:18Z,3957336651,178,,3956836873,56,Back,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373855,89,49,1,9,15,1uk609mhtsfhokhaewjapb26,1,23.9,87.3,2022-12-26T17:24:52.293Z,2022-12-27T15:16:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373875,91,1,1,9,15,1uk609mhtsfhokhaewjapb26,1,24,87.2,2022-12-26T17:24:52.380Z,2022-12-27T15:16:17Z,3956836909,212,10.5,3956836903,56,Back,3957336733,178,,3956836911,213,2.9,3956836905,140,14.2,3956836907,141,90.6,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373889,92,3,1,9,16,1uk609mhtsfhokhaewjapb26,0,25.5,93.4,2022-12-26T17:24:53.699Z,2022-12-27T15:16:16Z,3957257905,465,,3956836921,285,,3956836919,56,Back,3957337363,178,,3956836951,233,93,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373897,93,7,1,9,16,89xivtxk59uzvhdsd6miao6tm,1,74.5,6.6,2022-12-26T17:24:53.744Z,2022-12-27T15:16:16Z,3957337415,178,,3956836947,233,92,3956836939,56,Right,3956836941,286,,3957257921,385,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373937,94,5,1,9,17,89xivtxk59uzvhdsd6miao6tm,0,81.6,-1.6,2022-12-26T17:24:54.360Z,2022-12-27T04:33:56Z,3957257923,361,,3956837153,233,94,3956837097,347,,3956837095,56,Right,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373899,94,5,1,9,17,1uk609mhtsfhokhaewjapb26,1,18.4,101.6,2022-12-26T17:24:54.360Z,2022-12-27T04:33:57Z,3956836943,56,Back,3956837125,233,94,3957257929,361,,3956836945,347,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373861,92,43,1,9,20,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-12-26T17:24:57.431Z,2022-12-26T23:21:38Z,3956836885,56,Right,3957257855,144,61,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373891,93,43,1,9,20,1uk609mhtsfhokhaewjapb26,1,0,0,2022-12-26T17:24:57.589Z,2022-12-26T17:25:05Z,3956836923,56,Back,3956837073,144,61,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373961,95,1,1,9,28,1uk609mhtsfhokhaewjapb26,1,28.6,100,2022-12-26T17:25:05.493Z,2022-12-27T15:16:15Z,3956837235,212,19.5,3956837237,213,3.6,3956837229,56,Back,3956837231,140,12.4,3956837233,141,87.4,3956837227,107,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373987,96,1,1,9,32,1uk609mhtsfhokhaewjapb26,1,15.4,93,2022-12-26T17:25:10.007Z,2022-12-27T15:16:13Z,3956837277,141,96.8,3956837275,140,19.7,3956837279,212,5.2,3956837281,213,0.5,3956837273,56,Back,3957337475,178,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493373989,97,61,1,9,34,1uk609mhtsfhokhaewjapb26,0,29.2,97.3,2022-12-26T17:25:11.133Z,2022-12-27T15:16:13Z,3956837285,56,Back,3957337501,178,,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374001,95,49,1,9,36,89xivtxk59uzvhdsd6miao6tm,1,80.8,2.2,2022-12-26T17:25:13.943Z,2022-12-27T15:16:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493471087,1287,67,1,9,36,89xivtxk59uzvhdsd6miao6tm,1,82,3.9,2022-12-26T17:25:13.970Z,2022-12-27T15:16:12Z,3957355365,233,1110,,,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493471085,1110,67,1,9,36,1uk609mhtsfhokhaewjapb26,0,18,96.1,2022-12-26T17:25:13.971Z,2022-12-27T15:16:11Z,3957355375,233,1287,,,,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374011,96,1,1,9,39,89xivtxk59uzvhdsd6miao6tm,0,90.1,6.8,2022-12-26T17:25:16.149Z,2022-12-27T15:16:10Z,3956837421,236,,3956837423,233,98,3956837397,56,Right,3956837405,213,1.3,3956837427,286,,3956837399,140,91.8,3956837393,2,,3956837403,212,7.2,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,3956837401,141,3957258229,20,3956837395,155,,3957258227,224,3957337539,178,,,,,,,,17.0,,,,,,,,,,,,,,,,,,
2493374019,98,12,1,9,39,1uk609mhtsfhokhaewjapb26,1,8.8,89.2,2022-12-26T17:25:16.185Z,2022-12-27T15:16:09Z,3957337563,178,,3956837429,233,96,3956837417,56,Back,3956837415,185,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374039,97,6,1,9,40,89xivtxk59uzvhdsd6miao6tm,1,96.6,15.1,2022-12-26T17:25:18.043Z,2022-12-27T04:34:30Z,3956837453,75,,3956837475,233,99,3956837451,56,Right,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374037,99,6,1,9,40,1uk609mhtsfhokhaewjapb26,0,3.4,84.9,2022-12-26T17:25:18.043Z,2022-12-27T04:34:31Z,3956837471,73,,3956837447,56,Back,3956837479,233,97,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374149,98,1,1,10,15,89xivtxk59uzvhdsd6miao6tm,1,99.5,0.5,2022-12-26T17:25:52.533Z,2022-12-27T04:34:33Z,3956837847,213,1.7,3956837837,224,,3956837835,155,,3956837845,212,31.8,3957337615,178,,3956837833,6,,3956837843,141,46.6,3956837841,140,94.5,9pvc7e65cfgtuipfen5zt463t,M. Trésor,3956837831,2,3956837839,56,3957258425,20,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,
2493374151,99,61,1,10,16,89xivtxk59uzvhdsd6miao6tm,0,93.5,45.5,2022-12-26T17:25:53.843Z,2022-12-27T15:16:09Z,3956837851,56,Center,3957337719,178,,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374155,100,49,1,10,18,1uk609mhtsfhokhaewjapb26,1,9.4,75.7,2022-12-26T17:25:55.777Z,2022-12-27T15:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374163,101,12,1,10,19,1uk609mhtsfhokhaewjapb26,1,7,79.4,2022-12-26T17:25:56.759Z,2022-12-27T15:16:08Z,3956837889,212,38.9,3956837883,56,Back,3957337781,178,,3956837887,141,77.5,3956837885,140,44.0,3956837891,213,6.2,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374165,102,1,1,10,21,1uk609mhtsfhokhaewjapb26,1,35,81.6,2022-12-26T17:25:58.317Z,2022-12-27T15:16:07Z,3956837903,212,18.1,3956837899,140,38.2,3956837901,141,55.5,3957337835,388,,3956837905,213,4.9,3956837895,3,,3956837897,56,Back,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374173,103,1,1,10,23,1uk609mhtsfhokhaewjapb26,1,30.4,61,2022-12-26T17:26:00.128Z,2022-12-27T15:16:07Z,3956837961,141,71.4,3956837963,212,7.5,3956837957,56,Back,3956837965,213,1.2,3957338097,388,,3956837959,140,32.9,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374185,104,1,1,10,23,1uk609mhtsfhokhaewjapb26,1,31,73.2,2022-12-26T17:26:01.046Z,2022-12-27T15:16:06Z,3956838027,141,30.0,3956838025,140,56.8,3956838033,1,,3956838031,213,5.5,3957338029,178,,3956838023,56,Center,3956838021,155,,3956838029,212,40.0,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374191,105,1,1,10,30,1uk609mhtsfhokhaewjapb26,1,74.1,32.4,2022-12-26T17:26:07.577Z,2022-12-27T15:16:04Z,3956838069,212,23.7,3956838063,56,Center,3956838061,155,,3956838281,210,15,3956838283,154,,3956838067,141,61.4,3957338135,178,,3956838071,213,1.0,3pr51w08wkrl03rpafmsouj85,M. Bruno,3956838065,140,,,,,,,,,,,,,,,,,86.6,,,1,,,,,,,,,,,,,,,
2493374193,106,15,1,10,33,1uk609mhtsfhokhaewjapb26,1,94.5,64,2022-12-26T17:26:10.406Z,2022-12-27T15:16:03Z,3956838291,55,105,3956838161,72,,3956838159,23,,3956838287,29,,3956838295,102,50.0,3956838319,233,100,3956838289,154,,3956838299,146,97.8,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,3957258771,78,3956838297,103,3956838301,147,54.7,3957840739,65,3957338161,178,,3956838081,56,Center,,,,,13.3,,,,,,,,,,,,,,,,,
2493374199,100,10,1,10,33,89xivtxk59uzvhdsd6miao6tm,1,2.5,45.6,2022-12-26T17:26:10.976Z,2022-12-27T15:16:03Z,3956838199,177,,3956838217,233,106,3956838117,178,,3956838121,56,Back,3957258785,377,,3956838119,182,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374201,101,52,1,10,34,89xivtxk59uzvhdsd6miao6tm,1,3,46.6,2022-12-26T17:26:11.629Z,2022-12-27T15:16:02Z,3957258803,377,,3957338217,178,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374231,102,1,1,10,45,89xivtxk59uzvhdsd6miao6tm,1,8.6,49.4,2022-12-26T17:26:22.295Z,2022-12-27T15:16:02Z,3956838315,213,1.1,3957338273,178,,3956838305,123,,3956838307,56,Back,3956838311,141,70.3,3956838313,212,15.6,3956838309,140,14.7,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374245,103,1,1,10,47,89xivtxk59uzvhdsd6miao6tm,1,13.2,71.3,2022-12-26T17:26:24.937Z,2022-12-27T15:16:01Z,3956838361,56,Back,3956838365,141,90.5,3956838367,212,14.7,3956838363,140,19.7,3956838369,213,1.1,3957338293,178,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374247,104,1,1,10,51,89xivtxk59uzvhdsd6miao6tm,0,21,94.7,2022-12-26T17:26:28.350Z,2022-12-27T15:15:59Z,3956838377,141,97.1,3956838375,140,23.2,3956838451,236,,3956838453,233,107,3956838381,213,0.6,3956838373,56,Back,3956838379,212,2.8,3957338353,178,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,3956838457,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374259,107,74,1,10,51,1uk609mhtsfhokhaewjapb26,1,78.1,4.2,2022-12-26T17:26:28.397Z,2022-12-27T15:15:59Z,3956838447,285,,3956838445,56,Right,3957338421,178,,3956838475,233,104,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374293,105,5,1,10,52,89xivtxk59uzvhdsd6miao6tm,1,20.1,102,2022-12-26T17:26:29.894Z,2022-12-27T04:37:13Z,3956838607,56,Back,3956838609,347,,3956838611,233,108,,,,,,,,,,,,,,,,a3on8aipuz77wn25jm2r312lm,Mujaid Sadick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374263,108,5,1,10,52,1uk609mhtsfhokhaewjapb26,0,79.9,-2,2022-12-26T17:26:29.894Z,2022-12-27T04:37:13Z,3956838615,233,105,3956838471,56,Right,3956838473,347,,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374311,106,1,1,11,6,89xivtxk59uzvhdsd6miao6tm,1,22.5,100,2022-12-26T17:26:43.487Z,2022-12-27T15:15:58Z,3956838727,107,,3956838731,140,31.9,3956838733,141,81.5,3956838729,56,Back,3956838735,212,16.7,3956838737,213,5.3,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374321,107,1,1,11,7,89xivtxk59uzvhdsd6miao6tm,1,31.9,83.8,2022-12-26T17:26:44.809Z,2022-12-27T15:15:58Z,3956838799,212,36.7,3957338687,178,,3956838793,56,Back,3956838801,213,4.6,3957840667,1,,3956838795,140,27.6,3956838797,141,30.3,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374327,108,1,1,11,12,89xivtxk59uzvhdsd6miao6tm,0,31.6,26.4,2022-12-26T17:26:49.221Z,2022-12-27T15:15:57Z,3956838839,212,40.2,3956838843,1,,3956838833,56,Center,3956838841,213,0.2,3957338729,178,,3956838837,141,38.4,3956838835,140,69.1,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374329,109,49,1,11,14,1uk609mhtsfhokhaewjapb26,1,34.7,64,2022-12-26T17:26:51.780Z,2022-12-27T15:15:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374341,110,1,1,11,17,1uk609mhtsfhokhaewjapb26,0,45.7,64.6,2022-12-26T17:26:54.643Z,2022-12-27T15:15:55Z,3956838909,141,45.2,3956838913,213,4.9,3956838911,212,13.4,3956838907,140,47.9,3956838905,56,Back,3957338805,178,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374355,109,1,1,11,18,89xivtxk59uzvhdsd6miao6tm,0,49.7,47.1,2022-12-26T17:26:55.341Z,2022-12-27T15:15:54Z,3957338817,178,,3956838979,56,Center,3956838981,140,51.5,3956838985,212,1.9,3956838983,141,47.0,3956838987,213,6.2,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493471433,1132,67,1,11,19,1uk609mhtsfhokhaewjapb26,1,47.4,60.3,2022-12-26T17:26:56.574Z,2022-12-27T15:15:54Z,3957357059,233,1308,,,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493471429,1308,67,1,11,19,89xivtxk59uzvhdsd6miao6tm,0,52.6,39.7,2022-12-26T17:26:56.575Z,2022-12-27T15:15:53Z,3957357065,233,1132,,,,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374371,111,1,1,11,21,1uk609mhtsfhokhaewjapb26,1,48.3,61.1,2022-12-26T17:26:58.983Z,2022-12-27T15:15:52Z,3957338827,178,,3956839061,212,22.7,3956839063,213,1.2,3956839057,140,57.0,3956839055,56,Left,3956839059,141,91.7,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374385,112,1,1,11,24,1uk609mhtsfhokhaewjapb26,1,57.9,90.9,2022-12-26T17:27:01.306Z,2022-12-27T15:15:51Z,3956839145,212,23.2,3956839147,213,6.2,3956839141,140,80.0,3957338867,178,,3956839143,141,89.7,3956839139,56,Left,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374393,113,1,1,11,28,1uk609mhtsfhokhaewjapb26,0,96,81.7,2022-12-26T17:27:06.023Z,2022-12-27T15:15:50Z,3957260113,72,,3956839173,56,Right,3957260111,386,,3956839179,141,7.0,3956839185,213,4.5,3957260109,225,,3956839169,2,,3956839183,212,52.4,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,3956839175,140,3956839187,1,3957338903,178,,,,,,,,,,,,,83.7,,,,,,,,,,,,,,,,,,
2493374403,110,49,1,11,33,89xivtxk59uzvhdsd6miao6tm,1,18.2,93.4,2022-12-26T17:27:11.021Z,2022-12-27T15:15:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374427,111,1,1,11,34,89xivtxk59uzvhdsd6miao6tm,1,19.2,93.8,2022-12-26T17:27:11.700Z,2022-12-27T15:15:49Z,3956839341,212,18.9,3956839343,213,4.1,3956839339,141,70.5,3956839335,56,Back,3956839337,140,9.3,3957338959,178,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374439,112,1,1,11,39,89xivtxk59uzvhdsd6miao6tm,1,13.2,72.8,2022-12-26T17:27:16.713Z,2022-12-27T15:15:47Z,3956839409,140,20.6,3956839411,141,88.1,3956839413,212,13.0,3957338973,178,,3956839407,56,Back,3956839415,213,0.9,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374443,113,1,1,11,42,89xivtxk59uzvhdsd6miao6tm,1,21.3,91.5,2022-12-26T17:27:19.130Z,2022-12-27T15:15:46Z,3956839437,212,12.3,3956839435,141,76.1,3957338991,178,,3956839433,140,27.4,3956839431,56,Back,3956839439,213,5.3,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493471621,1142,83,1,11,44,1uk609mhtsfhokhaewjapb26,1,72.6,15,2022-12-26T17:27:21.733Z,2022-12-27T15:15:45Z,3957357813,399,513527,,,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374453,114,1,1,11,46,89xivtxk59uzvhdsd6miao6tm,1,19.8,82,2022-12-26T17:27:23.501Z,2022-12-27T15:15:44Z,3956839493,141,53.9,3956839491,140,27.7,3956839497,213,5.1,3957339009,178,,3956839495,212,20.8,3956839489,56,Back,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374465,115,1,1,11,54,89xivtxk59uzvhdsd6miao6tm,1,66.5,50.1,2022-12-26T17:27:31.311Z,2022-12-27T15:15:40Z,3956839567,213,1.5,3956839563,141,90.6,3956839561,140,67.9,3956839565,212,27.6,3956839559,56,Left,3957339029,178,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374473,116,1,1,11,58,89xivtxk59uzvhdsd6miao6tm,1,76,82.6,2022-12-26T17:27:35.723Z,2022-12-27T15:15:38Z,3957339053,178,,3956839615,141,69.6,3956839617,212,9.7,3956839611,56,Center,3956839613,140,79.9,3956839619,213,5.1,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374485,117,1,1,12,0,89xivtxk59uzvhdsd6miao6tm,1,85.3,70.8,2022-12-26T17:27:38.073Z,2022-12-27T15:15:37Z,3956839681,212,6.0,3956839835,210,15,3956839683,213,3.1,3956839679,141,70.8,3957339087,178,,3956839677,140,79.6,3956839675,56,Center,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2493374487,118,15,1,12,2,89xivtxk59uzvhdsd6miao6tm,1,81.9,67.4,2022-12-26T17:27:39.781Z,2022-12-27T15:15:36Z,3956839697,18,,3956839855,146,84.3,3956839847,102,50.2,3956839699,56,Center,3957339123,178,,3956839849,103,19,3956839839,78,,3956839853,82,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,3956839851,215,3956839861,231,3956840211,233,114,3956839841,29,3956839843,55,117,3956839695,22,,3956839857,147,60.7,,58.1,,,3956839769,20,3956839859,230,100.3,,,,,,,,,,
2493374501,114,10,1,12,2,1uk609mhtsfhokhaewjapb26,1,16.7,33.7,2022-12-26T17:27:39.807Z,2022-12-27T15:15:35Z,3956840215,233,118,3956839773,94,,3956839775,56,Back,3957339169,178,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374503,115,6,1,12,4,1uk609mhtsfhokhaewjapb26,0,0,65.9,2022-12-26T17:27:41.375Z,2022-12-27T04:39:02Z,3956840265,233,119,3956839777,56,Back,3956839781,73,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374489,119,6,1,12,4,89xivtxk59uzvhdsd6miao6tm,1,100,34.1,2022-12-26T17:27:41.375Z,2022-12-27T04:39:03Z,3956839711,56,Center,3956840257,233,115,3956840251,75,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493374633,120,1,1,13,2,89xivtxk59uzvhdsd6miao6tm,0,99.4,0.7,2022-12-26T17:28:39.136Z,2022-12-27T04:39:10Z,3956840641,141,62.1,3956840631,6,,3956840643,212,43.6,3956840633,155,,3956840639,140,87.5,3957339255,178,,3956840647,1,,3956840637,56,Center,9pvc7e65cfgtuipfen5zt463t,M. Trésor,3956840629,2,3956840645,213,3957260539,20,,3956840635,224,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,
