id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/12/value,qualifier/15/value
2482385255,310,6,1,34,23,8y3iucyxguipljcmf87a11bk9,0,13.6,46.2,2022-11-06T13:05:07.073Z,2022-11-06T21:29:13Z,3898908365,56,Back,3898908435,233,330,3898908367,75,,,,,,,,,,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482385263,330,6,1,34,23,1oyb7oym5nwzny8vxf03szd2h,1,86.4,53.8,2022-11-06T13:05:07.073Z,2022-11-06T21:29:13Z,3898908427,233,310,3898908415,75,,3898908413,56,Center,,,,,,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482385831,331,1,1,35,0,1oyb7oym5nwzny8vxf03szd2h,0,99.5,0.5,2022-11-06T13:05:43.990Z,2022-11-06T21:29:18Z,3898911231,212,24.8,3898911223,223,,3900213793,72,,3898911229,141,34.3,3898911227,140,90.7,3898911233,213,2.0,3898911221,155,,3898911225,56,Center,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,3901250487,178,,3898911217,2,3898911219,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482385835,311,12,1,35,2,8y3iucyxguipljcmf87a11bk9,1,8.3,57.3,2022-11-06T13:05:45.337Z,2022-11-07T05:58:58Z,3898911239,141,68.1,3898911237,140,44.6,3898911241,212,38.8,3898911299,15,,3901250915,388,,3898911243,213,0.2,3898911235,56,Back,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482385861,332,61,1,35,3,1oyb7oym5nwzny8vxf03szd2h,0,67.8,42.6,2022-11-06T13:05:47.068Z,2022-11-07T05:58:58Z,3898911377,56,Center,3901251663,178,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482385895,312,61,1,35,5,8y3iucyxguipljcmf87a11bk9,1,24.9,58.6,2022-11-06T13:05:48.284Z,2022-11-07T05:58:57Z,3901252131,178,,3898911507,56,Back,,,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482385935,313,49,1,35,7,8y3iucyxguipljcmf87a11bk9,1,38.6,82.2,2022-11-06T13:05:51.082Z,2022-11-07T05:58:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386011,314,1,1,35,12,8y3iucyxguipljcmf87a11bk9,0,67.1,84.6,2022-11-06T13:05:55.450Z,2022-11-07T05:58:55Z,3901253173,178,,3898912125,141,74.2,3898912123,140,75.8,3898912121,56,Center,3898912129,213,5.6,3898912127,212,11.6,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482901049,1425,67,1,35,13,1oyb7oym5nwzny8vxf03szd2h,1,19.8,24.4,2022-11-06T13:05:56.821Z,2022-11-07T06:18:43Z,3901702163,233,1322,,,,,,,,,,,,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482901043,1322,67,1,35,13,8y3iucyxguipljcmf87a11bk9,0,80.2,75.6,2022-11-06T13:05:56.822Z,2022-11-07T05:58:54Z,3901702167,233,1425,,,,,,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386065,333,12,1,35,13,1oyb7oym5nwzny8vxf03szd2h,1,19,24.4,2022-11-06T13:05:56.930Z,2022-11-07T06:18:43Z,3898912449,167,,3898912381,141,0.0,3901253495,178,,3898912377,56,Back,3898912379,140,13.9,3898912385,213,4.4,3898912383,212,18.5,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386071,315,5,1,35,15,8y3iucyxguipljcmf87a11bk9,1,85.1,101.8,2022-11-06T13:05:59.091Z,2022-11-06T21:30:36Z,3898912415,347,,3898912413,56,Left,3898912461,233,334,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386067,334,5,1,35,15,1oyb7oym5nwzny8vxf03szd2h,0,14.9,-1.8,2022-11-06T13:05:59.091Z,2022-11-06T21:30:36Z,3898912397,347,,3898912395,56,Back,3898912485,233,315,,,,,,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386163,335,17,1,35,22,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-11-06T13:06:05.511Z,2022-11-06T21:30:39Z,3900232485,393,,3898912927,13,243,3898912923,31,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386567,316,1,1,35,52,8y3iucyxguipljcmf87a11bk9,1,85.6,100,2022-11-06T13:06:36.050Z,2022-11-07T05:58:53Z,3898914975,107,,3898914981,141,79.0,3898914985,213,5.3,3898914983,212,18.4,3898914979,140,94.8,3898914977,56,Left,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386585,317,1,1,35,55,8y3iucyxguipljcmf87a11bk9,1,97.9,81.2,2022-11-06T13:06:39.020Z,2022-11-07T05:58:52Z,3898915091,141,85.3,3901254763,178,,3898915095,213,2.9,3898915089,140,85.3,3898915087,56,Left,3898915093,212,13.5,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386709,318,1,1,35,59,8y3iucyxguipljcmf87a11bk9,1,90.7,87.8,2022-11-06T13:06:42.354Z,2022-11-07T05:58:52Z,3898915837,213,2.7,3898915831,140,80.2,3901255353,178,,3898915833,141,95.3,3898915835,212,12.1,3898915829,56,Left,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386751,319,1,1,36,5,8y3iucyxguipljcmf87a11bk9,1,70.4,87.8,2022-11-06T13:06:49.170Z,2022-11-07T05:58:50Z,3898916081,56,Center,3901255495,178,,3898916087,212,22.6,3898916089,213,4.0,3898916083,140,57.0,3898916085,141,61.7,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386817,320,1,1,36,9,8y3iucyxguipljcmf87a11bk9,1,62.5,68.6,2022-11-06T13:06:53.010Z,2022-11-07T05:58:48Z,3898916391,141,91.5,3901256039,178,,3898916387,56,Left,3898916393,212,18.2,3898916389,140,71.5,3898916395,213,1.0,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386885,321,1,1,36,12,8y3iucyxguipljcmf87a11bk9,1,75.8,96.3,2022-11-06T13:06:56.018Z,2022-11-07T05:58:48Z,3898916729,140,96.4,3898916727,56,Center,3898916733,212,29.0,3898916735,213,5.6,3898916731,141,67.8,3901256451,178,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386911,322,1,1,36,15,8y3iucyxguipljcmf87a11bk9,0,95.2,72.8,2022-11-06T13:06:58.932Z,2022-11-07T05:58:47Z,3898916869,56,Center,3898916873,141,42.8,3901256955,178,,3898916867,155,,3898916881,213,4.4,3898916871,140,89.4,3898916877,212,21.3,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387025,336,12,1,36,17,1oyb7oym5nwzny8vxf03szd2h,1,10.8,57.7,2022-11-06T13:07:00.475Z,2022-11-07T05:58:47Z,3898917447,140,31.0,3898917449,141,40.6,3898917445,56,Back,3901257399,178,,3898917457,213,5.8,3898917453,212,24.2,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387033,337,1,1,36,20,1oyb7oym5nwzny8vxf03szd2h,0,33.5,30.8,2022-11-06T13:07:04.052Z,2022-11-07T05:58:47Z,3901260183,178,,3898917491,56,Center,3898917501,1,,3898917497,212,38.0,3898917499,213,0.7,3898917495,141,67.3,3898917493,140,60.9,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482386981,323,61,1,36,25,8y3iucyxguipljcmf87a11bk9,0,62.5,62.3,2022-11-06T13:07:08.260Z,2022-11-07T05:58:46Z,3901258201,178,,3898917217,56,Center,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387063,324,1,1,36,25,8y3iucyxguipljcmf87a11bk9,0,31.1,38.1,2022-11-06T13:07:08.274Z,2022-11-07T05:58:46Z,3898917613,56,Back,3898917615,140,40.2,3898917621,213,5.0,3898917617,141,0.0,3901260703,178,,3898917619,212,28.9,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387067,325,5,1,36,26,8y3iucyxguipljcmf87a11bk9,0,39.5,-2,2022-11-06T13:07:09.827Z,2022-11-06T21:33:17Z,3898917627,56,Back,3898917629,347,,3898919693,233,338,,,,,,,,,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387229,338,5,1,36,26,1oyb7oym5nwzny8vxf03szd2h,1,60.5,102,2022-11-06T13:07:09.827Z,2022-11-06T21:33:16Z,3898919685,233,325,3898918409,56,Left,3898918411,347,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387249,339,1,1,36,32,1oyb7oym5nwzny8vxf03szd2h,1,59.9,100,2022-11-06T13:07:15.666Z,2022-11-07T06:05:22Z,3898918565,189,,3898918525,140,41.0,3898918531,212,20.9,3898918523,56,Back,3898918533,213,3.5,3898918521,107,,3898918527,141,92.3,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387275,340,1,1,36,37,1oyb7oym5nwzny8vxf03szd2h,1,45.5,84.3,2022-11-06T13:07:20.961Z,2022-11-07T05:58:44Z,3898918675,56,Left,3898918681,212,11.4,3898918677,140,53.0,3898918679,141,96.5,3901272383,178,,3898918683,213,0.8,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387319,341,1,1,36,39,1oyb7oym5nwzny8vxf03szd2h,1,51.3,94.3,2022-11-06T13:07:22.622Z,2022-11-07T05:58:44Z,3898918913,213,3.3,3901272749,178,,3898918907,140,38.0,3898918909,141,90.6,3898918905,56,Back,3898918911,212,14.2,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387329,342,1,1,36,43,1oyb7oym5nwzny8vxf03szd2h,1,44.8,90.8,2022-11-06T13:07:26.380Z,2022-11-07T05:58:42Z,3898919013,213,5.6,3898919009,141,82.7,3898919007,140,51.9,3898919005,56,Left,3901272991,178,,3898919011,212,9.3,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387341,343,1,1,36,43,1oyb7oym5nwzny8vxf03szd2h,0,53.3,83,2022-11-06T13:07:27.086Z,2022-11-07T05:58:42Z,3901273273,178,,3898919071,56,Back,3898919073,140,37.0,3898919075,141,82.1,3898919079,213,3.2,3898919077,212,17.1,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387349,327,49,1,36,44,8y3iucyxguipljcmf87a11bk9,1,55.4,20.2,2022-11-06T13:07:27.843Z,2022-11-07T05:58:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387337,326,43,1,36,44,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-11-06T13:07:27.924Z,2022-11-06T16:50:17Z,3900239753,144,8,3898919055,56,Right,,,,,,,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387387,328,4,1,36,47,8y3iucyxguipljcmf87a11bk9,1,63.1,6,2022-11-06T13:07:30.450Z,2022-11-07T05:58:41Z,3898919325,286,,3898919489,233,344,3898919323,265,,3898919317,13,,3898919319,56,Right,3898919321,152,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482387405,344,4,1,36,47,1oyb7oym5nwzny8vxf03szd2h,0,36.9,94,2022-11-06T13:07:30.451Z,2022-11-07T05:58:40Z,3898919455,285,,3901274325,178,,3898919453,265,,3898919441,13,,3898919449,152,,3898919521,233,328,3898919445,56,Back,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388111,345,17,1,37,35,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-11-06T13:08:18.708Z,2022-11-06T21:37:11Z,3898923023,31,,3900254747,13,243,3900254745,393,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388235,329,1,1,37,47,8y3iucyxguipljcmf87a11bk9,0,69,4.7,2022-11-06T13:08:30.490Z,2022-11-07T05:58:40Z,3898923615,5,,3898924301,345,,3901276085,178,,3898923623,140,94.6,3898923631,1,,3900257307,224,,3900257309,20,,3898923621,56,Left,18pgjfpl9s8qy32mblzygsyc5,S. Kums,3898923627,212,70.8,3898923629,213,3898923613,2,,3898923625,141,1.2,,100.0,3898923619,152,3898923617,155,,,,,,,,,,,,,,,,,,,,,,,
2482388277,330,5,1,37,52,8y3iucyxguipljcmf87a11bk9,0,90.8,101.6,2022-11-06T13:08:35.690Z,2022-11-06T21:37:24Z,3898923855,347,,3898923853,56,Left,3898924725,233,346,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388451,346,5,1,37,52,1oyb7oym5nwzny8vxf03szd2h,1,9.2,-1.6,2022-11-06T13:08:35.690Z,2022-11-06T21:37:23Z,3898924713,233,330,3898924681,56,Back,3898924683,347,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388461,347,1,1,38,0,1oyb7oym5nwzny8vxf03szd2h,0,14.4,0,2022-11-06T13:08:43.841Z,2022-11-07T05:58:40Z,3898924757,213,0.4,3898924887,189,,3898924751,140,27.5,3898924755,212,14.7,3898924753,141,6.5,3898924747,107,,3898924749,56,Back,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388469,331,1,1,38,1,8y3iucyxguipljcmf87a11bk9,1,59.5,92.7,2022-11-06T13:08:44.726Z,2022-11-07T05:58:39Z,3898924791,140,73.4,3901277253,388,,3898924801,212,14.6,3898924805,213,0.0,3898924787,3,,3898924789,56,Left,3898924795,141,93.3,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388477,332,49,1,38,3,8y3iucyxguipljcmf87a11bk9,1,72.6,95.4,2022-11-06T13:08:47.137Z,2022-11-07T05:58:39Z,,,,,,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482901601,1433,83,1,38,4,1oyb7oym5nwzny8vxf03szd2h,1,27.6,3.3,2022-11-06T13:08:47.836Z,2022-11-07T05:58:38Z,3901703891,399,564952,,,,,,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388593,333,1,1,38,7,8y3iucyxguipljcmf87a11bk9,0,65.7,99.3,2022-11-06T13:08:51.081Z,2022-11-07T05:58:37Z,3898925337,1,,3898925331,141,98.0,3898925333,212,35.7,3898925335,213,3.2,3901277945,178,,3898925327,56,Back,3898925329,140,31.7,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388619,348,49,1,38,11,1oyb7oym5nwzny8vxf03szd2h,1,67.6,3.8,2022-11-06T13:08:54.534Z,2022-11-07T05:58:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388841,349,1,1,38,14,1oyb7oym5nwzny8vxf03szd2h,1,85.6,8,2022-11-06T13:08:57.951Z,2022-11-07T05:58:36Z,3898927791,210,15,3898926435,213,2.0,3898926433,212,14.0,3898926429,140,80.1,3898926427,56,Center,3901278673,178,,3898926431,141,26.8,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2482388853,350,15,1,38,20,1oyb7oym5nwzny8vxf03szd2h,1,83.4,28.6,2022-11-06T13:09:03.763Z,2022-11-07T05:58:34Z,3898927859,147,46.7,3898927857,146,97.3,3898927847,55,349,3898927845,133,,3898926471,22,,3898927855,215,,3898926473,63,,3898927935,233,334,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,3898927851,102,50.6,3898927843,29,3898926475,56,Center,3901278857,178,,,,3898927841,79,3898927853,103,3898927041,20,,,,,,,,,,,,,,,30.4,,,,,,
2482388885,334,10,1,38,21,8y3iucyxguipljcmf87a11bk9,1,2.1,54,2022-11-06T13:09:04.503Z,2022-11-07T05:58:33Z,3900260747,378,,3898926631,182,,3898927067,175,,3898927137,233,350,3898926633,56,Back,3898927069,181,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388899,335,6,1,38,21,8y3iucyxguipljcmf87a11bk9,0,8.8,61,2022-11-06T13:09:04.887Z,2022-11-06T21:38:28Z,3898926847,233,351,3898926713,56,Back,3898926715,75,,,,,,,,,,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482388913,351,6,1,38,21,1oyb7oym5nwzny8vxf03szd2h,1,91.2,39,2022-11-06T13:09:04.887Z,2022-11-06T21:38:28Z,3898926825,233,335,3898926807,73,,3898926805,56,Center,,,,,,,,,,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389235,352,1,1,38,41,1oyb7oym5nwzny8vxf03szd2h,1,99.5,99.5,2022-11-06T13:09:24.875Z,2022-11-07T06:05:21Z,3898928375,6,,3898928381,141,94.4,3900264245,189,,3901279991,178,,3898928383,212,10.9,3898928385,213,3.5,3898928379,140,89.7,3898928377,56,Left,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389259,353,1,1,38,46,1oyb7oym5nwzny8vxf03szd2h,1,91.2,91,2022-11-06T13:09:29.918Z,2022-11-07T05:58:31Z,3898928523,212,14.9,3898928525,213,3.0,3898928521,141,93.3,3898928517,56,Left,3901280957,178,,3898928519,140,77.1,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389271,354,1,1,38,48,1oyb7oym5nwzny8vxf03szd2h,0,82.5,93.6,2022-11-06T13:09:31.793Z,2022-11-07T05:58:31Z,3901281229,178,,3898928629,236,,3898928581,56,Left,3900264515,223,,3898928631,233,336,3898928587,141,86.0,3898928589,212,6.2,3898928577,155,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,3900264517,20,,3898928635,286,3898928591,213,4.1,3898928585,140,,,79.2,3898928573,2,,,,,,,,,,,,,,,,,,,,,,,,,
2482389279,336,12,1,38,48,8y3iucyxguipljcmf87a11bk9,1,17.1,11.1,2022-11-06T13:09:31.933Z,2022-11-07T05:58:30Z,3898928671,233,354,3898928623,56,Back,3901281585,178,,3901281587,21,,3898928621,185,,,,,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389343,355,44,1,38,51,1oyb7oym5nwzny8vxf03szd2h,1,72.9,84.2,2022-11-06T13:09:34.952Z,2022-11-07T05:58:30Z,3898928973,286,,3898929017,233,337,3898928971,56,Left,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389329,337,44,1,38,51,8y3iucyxguipljcmf87a11bk9,0,27.1,15.8,2022-11-06T13:09:34.953Z,2022-11-07T05:58:30Z,3898928927,285,,3898928925,56,Back,3898929063,233,355,,,,,,,,,,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389361,356,1,1,38,51,1oyb7oym5nwzny8vxf03szd2h,0,72.5,84,2022-11-06T13:09:34.964Z,2022-11-07T05:58:29Z,3898929071,140,71.2,3901282237,388,,3898929077,213,4.4,3898929075,212,5.0,3898929069,56,Center,3898929073,141,76.9,3898929067,3,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389367,338,61,1,38,52,8y3iucyxguipljcmf87a11bk9,0,30.5,27.8,2022-11-06T13:09:35.917Z,2022-11-07T05:58:29Z,3898929107,56,Back,3901283019,178,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389449,357,1,1,38,54,1oyb7oym5nwzny8vxf03szd2h,1,59.9,70.3,2022-11-06T13:09:37.813Z,2022-11-07T05:58:29Z,3901283315,178,,3898929545,140,37.4,3898929549,212,24.1,3898929547,141,77.5,3898929543,56,Back,3898929551,213,2.9,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389517,358,1,1,38,57,1oyb7oym5nwzny8vxf03szd2h,1,38.4,78.1,2022-11-06T13:09:40.537Z,2022-11-07T05:58:28Z,3898929919,212,19.9,3898929917,141,55.5,3898929921,213,4.0,3898929915,140,26.3,3901283831,178,,3898929913,56,Back,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389619,359,1,1,39,6,1oyb7oym5nwzny8vxf03szd2h,1,27.5,51.1,2022-11-06T13:09:49.467Z,2022-11-07T05:58:26Z,3898930437,140,60.4,3898930439,141,94.4,3898930441,212,45.4,3898930431,155,,3901284137,178,,3898930445,1,,3898930433,56,Left,3898930443,213,0.7,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389649,360,1,1,39,9,1oyb7oym5nwzny8vxf03szd2h,0,65.4,92.1,2022-11-06T13:09:52.877Z,2022-11-07T05:58:26Z,3898930601,140,55.4,3898930607,213,3.4,3898930605,212,10.8,3901284877,178,,3898930597,3,,3898930603,141,88.7,3898930599,56,Left,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389633,339,49,1,39,11,8y3iucyxguipljcmf87a11bk9,1,42.6,12.3,2022-11-06T13:09:54.307Z,2022-11-07T05:58:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482389779,340,1,1,39,18,8y3iucyxguipljcmf87a11bk9,1,47.7,32.5,2022-11-06T13:10:01.658Z,2022-11-07T05:58:23Z,3898931321,56,Back,3901285791,178,,3898931329,213,2.0,3898931327,212,15.1,3898931323,140,41.4,3898931325,141,52.5,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
