id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/15/value,assist,qualifier/17/value
2537936807,394,1,1,47,13,7zibyotq1x1hq6pmgibhr0e6s,1,41.3,76.3,2023-04-23T12:17:29.886Z,2023-04-24T08:12:17Z,4213156851,140,33.4,4213156857,213,4.3,4213156855,212,20.6,4216548789,178,,4213156853,141,48.6,4213156849,56,Back,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537936837,395,1,1,47,15,7zibyotq1x1hq6pmgibhr0e6s,1,34.7,41.9,2023-04-23T12:17:32.578Z,2023-04-24T08:12:16Z,4213157037,213,5.3,4216548837,178,,4213157029,141,27.6,4213157027,140,40.3,4213157021,56,Back,4213157033,212,11.4,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537936951,396,1,1,47,17,7zibyotq1x1hq6pmgibhr0e6s,1,43.3,17.7,2023-04-23T12:17:34.759Z,2023-04-24T08:12:16Z,4216548887,178,,4213157587,141,46.2,4213157591,213,2.1,4213157589,212,22.3,4213157585,140,32.8,4213157583,56,Back,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937007,397,1,1,47,24,7zibyotq1x1hq6pmgibhr0e6s,1,33.9,46.6,2023-04-23T12:17:41.646Z,2023-04-24T08:12:14Z,4213157859,212,15.3,4216548917,178,,4213157857,141,57.2,4213157853,56,Back,4213157855,140,46.7,4213157861,213,0.5,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937095,398,1,1,47,28,7zibyotq1x1hq6pmgibhr0e6s,1,44.8,41.4,2023-04-23T12:17:44.997Z,2023-04-24T08:12:13Z,4213158275,212,8.8,4213158269,56,Back,4213158273,141,29.8,4213158271,140,41.1,4213158277,213,4.3,4216548959,178,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937107,399,61,1,47,28,7zibyotq1x1hq6pmgibhr0e6s,1,42.4,31.9,2023-04-23T12:17:45.731Z,2023-04-24T08:12:13Z,4216549035,178,,4213158335,56,Back,,,,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937173,400,1,1,47,33,7zibyotq1x1hq6pmgibhr0e6s,1,34.5,36.1,2023-04-23T12:17:49.973Z,2023-04-24T08:12:12Z,4213158603,141,16.0,4213158605,212,13.7,4213158599,56,Back,4216549051,178,,4213158607,213,4.7,4213158601,140,34.2,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937299,401,1,1,47,35,7zibyotq1x1hq6pmgibhr0e6s,1,35.4,18.9,2023-04-23T12:17:51.892Z,2023-04-24T08:12:11Z,4216549117,178,,4213159321,141,8.0,4213159317,56,Back,4213159323,212,14.1,4213159325,213,5.7,4213159319,140,46.8,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937311,402,50,1,47,38,7zibyotq1x1hq6pmgibhr0e6s,1,61.7,3,2023-04-23T12:17:54.963Z,2023-04-24T07:54:55Z,4213159363,286,,4213159573,233,405,4213159361,56,Right,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937337,405,7,1,47,39,2989v3kho9h5jaboe1nr7lx21,0,38.3,97,2023-04-23T12:17:56.124Z,2023-04-24T07:54:55Z,4216549279,178,,4213159481,56,Back,4213159511,233,402,4215330869,385,,4213159483,285,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937319,403,61,1,47,39,7zibyotq1x1hq6pmgibhr0e6s,1,64,1.3,2023-04-23T12:17:56.498Z,2023-04-24T08:12:10Z,4216549431,178,,4213159391,56,Right,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937339,404,5,1,47,40,7zibyotq1x1hq6pmgibhr0e6s,0,65.8,-0.8,2023-04-23T12:17:56.989Z,2023-04-24T03:46:41Z,4213161521,233,406,4213159493,347,,4213159491,56,Right,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937683,406,5,1,47,40,2989v3kho9h5jaboe1nr7lx21,1,34.2,100.8,2023-04-23T12:17:56.989Z,2023-04-24T03:46:40Z,4213161497,233,404,4213161495,347,,4213161493,56,Back,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937711,407,1,1,48,2,2989v3kho9h5jaboe1nr7lx21,1,32.9,100,2023-04-23T12:18:18.920Z,2023-04-24T08:12:10Z,4213161645,1,,4213161637,140,57.4,4213161643,213,5.7,4213161639,141,77.8,4213161641,212,30.1,4213161635,56,Center,4213161633,107,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937733,408,1,1,48,3,2989v3kho9h5jaboe1nr7lx21,1,50.2,84.7,2023-04-23T12:18:20.337Z,2023-04-24T08:12:09Z,4213161769,212,6.3,4216549547,178,,4215331793,3,,4213161767,141,92.3,4213161763,56,Left,4213161771,213,1.0,4213161765,140,53.7,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937799,409,1,1,48,5,2989v3kho9h5jaboe1nr7lx21,0,54.2,94.6,2023-04-23T12:18:22.702Z,2023-04-24T08:12:09Z,4213162139,56,Left,4213162143,141,82.6,4213162137,155,,4213162145,212,34.5,4213162149,1,,4216549565,178,,4213162141,140,86.1,4213162147,213,6.0,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937881,405,1,1,48,9,7zibyotq1x1hq6pmgibhr0e6s,1,15.8,14.7,2023-04-23T12:18:26.300Z,2023-04-24T08:12:08Z,4213162543,157,,4213162553,213,0.1,4213162545,56,Back,4213162555,1,,4213162549,141,16.0,4213162547,140,31.4,4213162551,212,16.4,4216549657,178,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937899,406,1,1,48,11,7zibyotq1x1hq6pmgibhr0e6s,0,26,19,2023-04-23T12:18:28.400Z,2023-04-24T08:12:08Z,4216549731,178,,4213162633,3,,4213162641,141,13.1,4213162635,168,,4213162639,140,37.1,4213162643,212,12.3,4213162645,213,6.0,4213162637,56,Back,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937935,410,1,1,48,12,2989v3kho9h5jaboe1nr7lx21,1,65.3,86.7,2023-04-23T12:18:29.507Z,2023-04-24T08:12:07Z,4213162823,140,68.8,4213162819,3,,4213162825,141,94.8,4216549789,388,,4213162829,213,1.0,4213162827,212,6.6,4213162821,56,Left,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937949,411,3,1,48,16,2989v3kho9h5jaboe1nr7lx21,0,73.9,95.9,2023-04-23T12:18:33.064Z,2023-04-24T07:54:42Z,4215334395,465,,4216549819,178,,4213162885,286,,4213163141,233,407,4213162883,56,Left,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937977,407,7,1,48,16,7zibyotq1x1hq6pmgibhr0e6s,1,26.1,4.1,2023-04-23T12:18:33.328Z,2023-04-24T07:54:43Z,4216549867,21,,4213163003,285,,4213162997,167,,4213163079,233,411,4213163001,56,Back,4216549865,178,,4215334705,385,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537937983,408,5,1,48,17,7zibyotq1x1hq6pmgibhr0e6s,0,26.5,-1.1,2023-04-23T12:18:34.185Z,2023-04-24T03:47:15Z,4213163039,347,,4213164437,233,412,4213163037,56,Back,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938229,412,5,1,48,17,2989v3kho9h5jaboe1nr7lx21,1,73.5,101.1,2023-04-23T12:18:34.185Z,2023-04-24T03:47:15Z,4213164415,233,408,4213164385,56,Left,4213164387,347,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938289,413,1,1,48,34,2989v3kho9h5jaboe1nr7lx21,1,74.5,100,2023-04-23T12:18:51.300Z,2023-04-24T08:12:07Z,4213164731,213,6.0,4213164729,212,24.1,4213164727,141,93.8,4213164721,107,,4213164723,56,Left,4213164733,1,,4213164725,140,96.8,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938293,414,50,1,48,37,2989v3kho9h5jaboe1nr7lx21,1,98,94.3,2023-04-23T12:18:54.284Z,2023-04-24T08:12:06Z,4213164743,286,,4213164741,56,Left,4213165023,233,409,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938331,409,7,1,48,38,7zibyotq1x1hq6pmgibhr0e6s,1,2,5.7,2023-04-23T12:18:55.746Z,2023-04-24T08:12:06Z,4216550287,178,,4215335785,385,,4213164979,233,414,4213164931,285,,4213164929,56,Back,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938335,410,61,1,48,40,7zibyotq1x1hq6pmgibhr0e6s,0,1,2.4,2023-04-23T12:18:56.941Z,2023-04-24T08:12:05Z,4213164945,56,Back,4216550349,178,,,,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938355,411,5,1,48,40,7zibyotq1x1hq6pmgibhr0e6s,0,5.6,-1.6,2023-04-23T12:18:57.570Z,2023-04-24T03:47:57Z,4213166353,233,415,4213165061,56,Back,4213165063,347,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938599,415,5,1,48,40,2989v3kho9h5jaboe1nr7lx21,1,94.4,101.6,2023-04-23T12:18:57.570Z,2023-04-24T03:47:57Z,4213166347,233,411,4213166327,347,,4213166325,56,Left,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938669,416,1,1,48,59,2989v3kho9h5jaboe1nr7lx21,0,99.8,100,2023-04-23T12:19:16.325Z,2023-04-24T08:12:05Z,4213166739,1,,4213166727,141,63.7,4213166731,212,27.8,4213166715,107,,4213166719,56,Center,4213166735,213,4.3,4213166723,140,89.8,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538347149,823,44,1,49,1,7zibyotq1x1hq6pmgibhr0e6s,1,8.9,42.9,2023-04-23T12:19:18.309Z,2023-04-24T08:12:05Z,4215338635,285,,4215338633,56,Back,4215340301,233,829,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538347183,829,44,1,49,1,2989v3kho9h5jaboe1nr7lx21,0,91.1,57.1,2023-04-23T12:19:18.310Z,2023-04-24T08:12:04Z,4215338871,56,Center,4215340313,233,823,4215338873,286,,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938753,412,12,1,49,1,7zibyotq1x1hq6pmgibhr0e6s,1,8.4,42.5,2023-04-23T12:19:18.434Z,2023-04-24T08:12:04Z,4213167155,213,4.1,4216550481,388,,4213167153,212,7.3,4213167151,141,33.9,4213167147,56,Back,4213167171,15,,4213167149,140,4.3,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938707,417,61,1,49,3,2989v3kho9h5jaboe1nr7lx21,0,94.1,64.8,2023-04-23T12:19:20.009Z,2023-04-24T08:12:03Z,4216550933,388,,4213166929,56,Center,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938773,413,5,1,49,5,7zibyotq1x1hq6pmgibhr0e6s,1,-1,36.3,2023-04-23T12:19:21.852Z,2023-04-24T03:48:45Z,4213167263,56,Back,4213167265,346,,4213167267,233,418,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938715,418,5,1,49,5,2989v3kho9h5jaboe1nr7lx21,0,101,63.7,2023-04-23T12:19:21.852Z,2023-04-24T03:48:45Z,4213166965,56,Center,4213166967,346,,4213167287,233,413,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938937,414,30,1,49,8,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-04-23T12:19:25.398Z,2023-04-24T03:49:06Z,4213168127,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938933,419,30,1,49,8,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-04-23T12:19:25.398Z,2023-04-24T03:49:06Z,4213168103,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537985803,676,43,2,45,0,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-04-23T12:12:19.784Z,2023-04-23T19:04:27Z,4215304675,144,27,4213411677,233,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537986963,677,43,2,45,0,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-04-23T12:12:46.784Z,2023-04-23T19:04:33Z,4213417351,233,821,4215305041,144,28,4213417327,55,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952441,418,32,2,45,0,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-04-23T12:34:26.997Z,2023-04-23T12:34:27Z,4213239379,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952487,422,32,2,45,0,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-04-23T12:34:26.997Z,2023-04-23T19:31:50Z,4213239673,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952469,419,1,2,45,0,7zibyotq1x1hq6pmgibhr0e6s,1,50.2,50.1,2023-04-23T12:34:27.130Z,2023-04-24T00:46:52Z,4213239571,141,48.5,4213239577,213,3.2,4213239579,279,S,4213239569,140,38.8,4213239567,56,Back,4216305587,178,,4213239573,212,12.0,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952513,420,1,2,45,1,7zibyotq1x1hq6pmgibhr0e6s,1,40.1,49.9,2023-04-23T12:34:28.754Z,2023-04-24T08:12:03Z,4213239809,213,4.6,4213239795,140,37.5,4213239793,56,Back,4213239803,212,24.9,4216305761,178,,4213239799,141,13.5,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952637,421,1,2,45,3,7zibyotq1x1hq6pmgibhr0e6s,1,37.8,20,2023-04-23T12:34:30.360Z,2023-04-24T08:12:02Z,4213240421,141,34.8,4213240429,213,2.5,4213240415,56,Back,4213240419,140,25.2,4213240425,212,16.6,4216305881,178,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952707,422,1,2,45,10,7zibyotq1x1hq6pmgibhr0e6s,1,25.8,42.5,2023-04-23T12:34:37.664Z,2023-04-24T08:12:01Z,4216306059,178,,4213240769,141,76.7,4213240773,213,1.4,4213240767,140,29.4,4213240771,212,23.6,4213240765,56,Back,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952753,423,1,2,45,14,7zibyotq1x1hq6pmgibhr0e6s,1,33.5,85.1,2023-04-23T12:34:41.653Z,2023-04-24T08:12:01Z,4213241003,56,Back,4213241005,140,46.4,4216306353,178,,4213241009,212,14.6,4213241007,141,93.3,4213241011,213,0.4,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952805,424,1,2,45,16,7zibyotq1x1hq6pmgibhr0e6s,1,48.3,98.1,2023-04-23T12:34:43.034Z,2023-04-24T08:12:00Z,4213241271,140,65.8,4214651597,168,,4213241277,213,6.1,4213241273,141,93.6,4216306563,178,,4213241269,56,Left,4213241275,212,18.6,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952897,425,1,2,45,18,7zibyotq1x1hq6pmgibhr0e6s,1,62.4,96.9,2023-04-23T12:34:45.213Z,2023-04-24T08:12:00Z,4213241737,141,84.5,4213241739,212,25.2,4213241741,213,5.9,4213241735,140,85.0,4216306839,178,,4213241733,56,Left,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952903,426,50,2,45,25,7zibyotq1x1hq6pmgibhr0e6s,1,90.9,93.1,2023-04-23T12:34:52.043Z,2023-04-24T08:11:57Z,4213241771,286,,4213241967,233,423,4213241769,56,Left,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952929,423,7,2,45,25,2989v3kho9h5jaboe1nr7lx21,0,9.1,6.9,2023-04-23T12:34:52.161Z,2023-04-24T08:11:57Z,4213241917,233,426,4213241895,285,,4216307793,389,,4214656763,385,,4213241893,56,Back,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952943,427,61,2,45,25,7zibyotq1x1hq6pmgibhr0e6s,0,90,96.1,2023-04-23T12:34:52.937Z,2023-04-24T08:11:57Z,4213241951,56,Left,4216308081,178,,,,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537953217,424,5,2,45,26,2989v3kho9h5jaboe1nr7lx21,1,10.8,-0.6,2023-04-23T12:34:53.775Z,2023-04-24T00:47:40Z,4213243373,347,,4213243371,56,Back,4213243413,233,428,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537952967,428,5,2,45,26,7zibyotq1x1hq6pmgibhr0e6s,0,89.2,100.6,2023-04-23T12:34:53.775Z,2023-04-24T00:47:40Z,4213242069,347,,4213242067,56,Left,4213243431,233,424,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537953255,425,1,2,45,45,2989v3kho9h5jaboe1nr7lx21,0,16.8,0,2023-04-23T12:35:12.059Z,2023-04-24T08:11:56Z,4213243593,1,,4213243585,141,7.0,4213243577,56,Back,4213243587,212,24.7,4213243575,107,,4213243581,140,39.7,4213243591,213,0.2,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537953279,429,2,2,45,46,7zibyotq1x1hq6pmgibhr0e6s,1,62.9,96.6,2023-04-23T12:35:13.870Z,2023-04-24T08:11:56Z,4213245157,7,dcjf15sf1dbb6w17foz25uuei,4213243703,56,Left,4213243705,140,76.3,4216308467,388,,4213243701,3,,4213243707,141,81.7,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537953315,426,55,2,45,46,2989v3kho9h5jaboe1nr7lx21,1,21.4,15.2,2023-04-23T12:35:13.871Z,2023-04-24T08:11:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537953321,427,43,2,45,50,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-04-23T12:35:16.999Z,2023-04-23T12:35:25Z,4213243957,56,Back,4213244641,144,5,4213243959,347,0,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537953771,428,1,2,46,7,2989v3kho9h5jaboe1nr7lx21,1,32.9,19.5,2023-04-23T12:35:34.397Z,2023-04-24T08:11:55Z,4213246291,141,61.4,4213246287,56,Back,4213246289,140,23.8,4216308623,178,,4213246295,213,1.9,4213246285,241,,4213246293,212,30.1,4213246283,5,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537953787,429,1,2,46,14,2989v3kho9h5jaboe1nr7lx21,0,24,59.2,2023-04-23T12:35:41.191Z,2023-04-24T08:11:54Z,4213246387,140,87.9,4213246391,212,67.2,4213246389,141,54.9,4216308851,178,,4213246395,1,,4213246385,56,Center,4213246383,155,,4213246393,213,6.2,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537953803,430,52,2,46,19,7zibyotq1x1hq6pmgibhr0e6s,1,12.3,46.8,2023-04-23T12:35:46.695Z,2023-04-24T08:11:53Z,4214663187,377,,4216308965,178,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537954067,431,1,2,46,28,7zibyotq1x1hq6pmgibhr0e6s,0,16.2,47.6,2023-04-23T12:35:55.494Z,2023-04-24T08:11:53Z,4213247773,56,Right,4213247769,199,,4213247775,140,76.0,4213247781,213,6.0,4213247783,1,,4213247779,212,65.8,4213247777,141,18.8,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537954115,430,1,2,46,31,2989v3kho9h5jaboe1nr7lx21,1,29,76.3,2023-04-23T12:35:58.925Z,2023-04-24T08:11:53Z,4213248089,212,7.8,4213248081,3,,4213248091,213,0.8,4216309559,178,,4213248087,141,84.4,4213248083,56,Back,4213248085,140,34.2,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537954151,431,1,2,46,34,2989v3kho9h5jaboe1nr7lx21,0,31.3,75.9,2023-04-23T12:36:01.076Z,2023-04-24T08:11:52Z,4216309805,178,,4213248255,3,,4213248261,141,91.5,4213248259,140,44.1,4213248263,212,17.1,4213248265,213,0.7,4213248257,56,Back,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537954171,432,1,2,46,35,7zibyotq1x1hq6pmgibhr0e6s,0,57,15.5,2023-04-23T12:36:02.860Z,2023-04-24T08:11:52Z,4213248425,213,6.0,4213248419,140,73.3,4213248417,56,Right,4213248423,212,18.1,4213248421,141,7.0,4216309913,178,,4213248415,155,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537954267,432,1,2,46,37,2989v3kho9h5jaboe1nr7lx21,0,35.8,89.7,2023-04-23T12:36:04.179Z,2023-04-24T08:11:52Z,4213248863,56,Back,4213248871,213,2.3,4213248865,140,28.5,4213248869,212,11.0,4216310115,388,,4213248861,3,,4213248867,141,100.0,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537954415,433,5,2,46,39,7zibyotq1x1hq6pmgibhr0e6s,1,71.2,-1.2,2023-04-23T12:36:06.249Z,2023-04-24T00:48:18Z,4213249581,233,433,4213249559,56,Right,4213249561,347,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537954279,433,5,2,46,39,2989v3kho9h5jaboe1nr7lx21,0,28.8,101.2,2023-04-23T12:36:06.249Z,2023-04-24T00:48:18Z,4213248931,56,Back,4213249641,233,433,4213248933,347,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537954481,434,1,2,46,47,7zibyotq1x1hq6pmgibhr0e6s,1,74.7,0,2023-04-23T12:36:14.957Z,2023-04-24T08:11:51Z,4213249873,213,0.7,4213249861,56,Right,4213249867,140,87.6,4213249869,141,17.0,4213249859,107,,4213249871,212,18.3,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
