id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2504004907,172,49,1,12,32,2nhn3ikl1ciq34w3hcp883d6p,1,5.1,47,2023-02-04T17:27:41.194Z,2023-02-05T06:30:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504004929,173,1,1,12,34,2nhn3ikl1ciq34w3hcp883d6p,1,10.3,44,2023-02-04T17:27:43.027Z,2023-02-05T06:30:22Z,4012693985,1,,4014096961,178,,4012693975,56,Back,4012693981,212,41.6,4012693979,141,31.5,4012693977,140,49.1,4012693983,213,6.1,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504004947,174,1,1,12,36,2nhn3ikl1ciq34w3hcp883d6p,1,49.1,31.5,2023-02-04T17:27:44.948Z,2023-02-05T06:30:29Z,4014097073,178,,4012694111,141,10.0,4012694115,213,4.7,4012694109,140,48.4,4012694107,56,Back,4012694113,212,14.6,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504004963,175,1,1,12,41,2nhn3ikl1ciq34w3hcp883d6p,1,60.1,13.2,2023-02-04T17:27:50.150Z,2023-02-05T06:30:41Z,4012694253,213,1.0,4014097195,178,,4012694251,212,21.9,4012694245,56,Center,4012694247,140,71.1,4012694249,141,40.6,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504004967,176,1,1,12,44,2nhn3ikl1ciq34w3hcp883d6p,1,70.9,36.6,2023-02-04T17:27:53.331Z,2023-02-05T06:30:46Z,4012694281,141,54.2,4012694285,213,2.2,4012694279,140,62.5,4012694277,56,Center,4012694283,212,14.9,4014097317,178,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504004975,177,1,1,12,45,2nhn3ikl1ciq34w3hcp883d6p,0,62.5,54.2,2023-02-04T17:27:54.406Z,2023-02-05T06:30:49Z,4012694311,141,67.2,4012694315,213,0.8,4012694309,140,70.6,4012694307,56,Center,4014097379,178,,4012694313,212,12.3,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504004977,92,49,1,12,46,9njsy633rh1tyri7l2jaju5o,1,31.5,30.1,2023-02-04T17:27:55.228Z,2023-02-05T06:30:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504197233,803,3,1,12,48,9njsy633rh1tyri7l2jaju5o,1,27.3,35.5,2023-02-04T17:27:57.397Z,2023-02-05T06:30:58Z,4014097495,178,,4013745235,285,,4013876897,233,950,4013745233,56,Back,4013745237,465,,,,,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504197257,950,45,1,12,48,2nhn3ikl1ciq34w3hcp883d6p,0,72.7,64.5,2023-02-04T17:27:57.397Z,2023-02-05T06:30:58Z,4013876911,233,803,4013745345,56,Center,4013745347,286,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504276091,1386,83,1,12,49,2nhn3ikl1ciq34w3hcp883d6p,1,70.7,64,2023-02-04T17:27:58.570Z,2023-02-05T07:03:29Z,4014134713,399,171163,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005027,93,1,1,12,53,9njsy633rh1tyri7l2jaju5o,1,50.9,46.3,2023-02-04T17:28:01.963Z,2023-02-05T06:31:02Z,4012694653,213,1.3,4012694645,56,Center,4012694651,212,16.9,4012694649,141,70.0,4014097575,178,,4012694647,140,55.9,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005043,94,1,1,12,57,9njsy633rh1tyri7l2jaju5o,0,69.7,70.5,2023-02-04T17:28:06.842Z,2023-02-05T06:31:09Z,4012694705,56,Center,4014097647,178,,4012694711,212,18.9,4012694709,141,49.3,4012694707,140,81.3,4012694713,213,5.4,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005071,179,49,1,12,58,2nhn3ikl1ciq34w3hcp883d6p,1,22.9,49.4,2023-02-04T17:28:07.629Z,2023-02-05T06:31:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005053,178,43,1,13,0,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-02-04T17:28:09.230Z,2023-02-05T01:15:12Z,4013745897,144,8,4012694729,56,Back,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005111,180,1,1,13,0,2nhn3ikl1ciq34w3hcp883d6p,1,22.9,49.4,2023-02-04T17:28:09.296Z,2023-02-05T06:31:19Z,4014097827,178,,4012694945,140,42.1,4012694951,213,5.4,4012694947,141,14.4,4012694949,212,31.2,4012694943,56,Back,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005113,181,4,1,13,4,2nhn3ikl1ciq34w3hcp883d6p,1,39.4,13.6,2023-02-04T17:28:13.461Z,2023-02-05T06:31:25Z,4012694959,13,,4012694963,152,,4012694961,56,Back,4012694965,265,,4012694985,233,95,4012694967,286,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005105,95,4,1,13,4,9njsy633rh1tyri7l2jaju5o,0,60.6,86.4,2023-02-04T17:28:13.462Z,2023-02-05T06:31:25Z,4014097921,178,,4012694899,265,,4012694897,152,,4012694895,56,Left,4012694893,13,,4012694901,285,,4012694997,233,181,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005203,182,1,1,13,19,2nhn3ikl1ciq34w3hcp883d6p,1,40.8,10.7,2023-02-04T17:28:27.956Z,2023-02-05T06:31:28Z,4012695477,189,,4012695437,5,,4012695439,155,,4012695445,140,25.3,4012695443,56,Back,4012695453,1,,4014097961,178,,4012695449,212,41.3,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,4012695447,141,66.6,,4012695451,213,2.0,4012695441,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005225,183,1,1,13,19,2nhn3ikl1ciq34w3hcp883d6p,1,25.3,66.6,2023-02-04T17:28:28.087Z,2023-02-05T06:31:32Z,4012695489,56,Back,4012695493,141,92.1,4012695497,213,0.8,4014098045,178,,4012695495,212,24.1,4012695491,140,41.3,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005229,184,1,1,13,22,2nhn3ikl1ciq34w3hcp883d6p,1,41.4,92.3,2023-02-04T17:28:31.321Z,2023-02-05T06:31:36Z,4012695527,141,69.0,4012695529,212,25.2,4012695531,213,3.8,4012695525,140,22.7,4012695523,56,Back,4014098115,178,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005261,185,1,1,13,25,2nhn3ikl1ciq34w3hcp883d6p,1,22.3,68.1,2023-02-04T17:28:34.294Z,2023-02-05T06:31:40Z,4012695735,140,29.9,4012695739,212,29.5,4012695737,141,26.4,4014098203,178,,4012695733,56,Back,4012695741,213,5.0,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005279,186,1,1,13,30,2nhn3ikl1ciq34w3hcp883d6p,0,39.9,23.7,2023-02-04T17:28:38.997Z,2023-02-05T06:31:44Z,4012695845,213,5.0,4012695841,141,0.0,4012695839,140,45.6,4014098303,178,,4012695837,56,Back,4012695843,212,18.5,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005393,96,5,1,13,32,9njsy633rh1tyri7l2jaju5o,1,53.9,102,2023-02-04T17:28:41.206Z,2023-02-05T06:31:47Z,4012696331,56,Left,4012696333,347,,4012696339,233,187,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005287,187,5,1,13,32,2nhn3ikl1ciq34w3hcp883d6p,0,46.1,-2,2023-02-04T17:28:41.206Z,2023-02-05T06:31:47Z,4012696349,233,96,4012695859,56,Back,4012695861,347,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005419,97,1,1,13,44,9njsy633rh1tyri7l2jaju5o,1,55.5,100,2023-02-04T17:28:53.809Z,2023-02-05T06:31:50Z,4012696489,56,Left,4012696493,141,84.8,4012696487,107,,4012696495,212,12.8,4012696491,140,60.5,4012696497,213,5.1,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005425,98,61,1,13,45,9njsy633rh1tyri7l2jaju5o,0,61,84.8,2023-02-04T17:28:54.642Z,2023-02-05T06:31:55Z,4012696521,56,Left,4014098431,178,,,,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005441,188,4,1,13,47,2nhn3ikl1ciq34w3hcp883d6p,1,36.8,15.1,2023-02-04T17:28:56.652Z,2023-02-05T06:31:59Z,4012696623,233,99,4012696601,13,,4012696605,152,,4012696609,286,,4012696607,265,,4012696603,56,Back,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005437,99,4,1,13,47,9njsy633rh1tyri7l2jaju5o,0,63.2,84.9,2023-02-04T17:28:56.653Z,2023-02-05T06:31:58Z,4014098499,178,,4012696629,233,188,4012696573,13,,4012696581,285,,4012696575,56,Left,4012696579,265,,4012696577,152,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005507,189,1,1,13,54,2nhn3ikl1ciq34w3hcp883d6p,1,34.9,15.6,2023-02-04T17:29:03.302Z,2023-02-05T06:32:11Z,4012697059,189,,4012697005,5,,4012697015,140,27.5,4012697009,56,Back,4012697007,152,,4012697029,213,1.9,4014098683,178,,4012697021,141,46.6,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,4012697025,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005523,190,1,1,13,59,2nhn3ikl1ciq34w3hcp883d6p,1,27.7,46.9,2023-02-04T17:29:08.203Z,2023-02-05T06:32:17Z,4014098737,178,,4012697123,141,55.1,4012697119,56,Center,4012697145,189,,4012697127,213,0.2,4012697121,140,55.0,4012697125,212,29.2,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005539,191,1,1,14,1,2nhn3ikl1ciq34w3hcp883d6p,1,56.3,56,2023-02-04T17:29:10.335Z,2023-02-05T06:32:22Z,4012697205,140,56.9,4012697211,213,1.5,4012697209,212,23.3,4014098789,178,,4012697207,141,90.2,4012697203,56,Left,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005559,192,1,1,14,3,2nhn3ikl1ciq34w3hcp883d6p,1,57.4,90.3,2023-02-04T17:29:12.350Z,2023-02-05T06:32:26Z,4012697319,56,Center,4014098841,178,,4012697323,141,62.9,4012697321,140,53.4,4012697325,212,19.1,4012697327,213,4.5,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005587,193,1,1,14,5,2nhn3ikl1ciq34w3hcp883d6p,1,52.8,59.6,2023-02-04T17:29:14.844Z,2023-02-05T06:32:29Z,4012697531,141,9.1,4012697535,212,44.5,4012697529,140,79.7,4012697521,155,,4012697525,56,Right,4012697539,1,,4014098893,178,,4012697537,213,5.4,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005595,194,44,1,14,7,2nhn3ikl1ciq34w3hcp883d6p,1,78,16.5,2023-02-04T17:29:16.725Z,2023-02-05T07:40:38Z,4012697581,233,100,4012697561,286,,4012697559,56,Right,,,,,,,,,,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005591,100,44,1,14,7,9njsy633rh1tyri7l2jaju5o,0,22,83.5,2023-02-04T17:29:16.726Z,2023-02-05T06:32:34Z,4012697545,285,,4012697587,233,194,4012697543,56,Back,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005611,195,1,1,14,7,2nhn3ikl1ciq34w3hcp883d6p,0,79.7,9.1,2023-02-04T17:29:16.740Z,2023-02-05T07:40:39Z,4014099027,388,,4012697633,141,22.4,4012697627,3,,4012697635,212,16.5,4012697629,56,Center,4012697631,140,66.5,4012697637,213,2.6,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005603,101,49,1,14,10,9njsy633rh1tyri7l2jaju5o,1,34.9,76.6,2023-02-04T17:29:19.406Z,2023-02-05T07:06:31Z,,,,,,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005631,102,1,1,14,10,9njsy633rh1tyri7l2jaju5o,1,34.9,76.6,2023-02-04T17:29:19.748Z,2023-02-05T06:32:54Z,4014099215,178,,4012697735,140,32.2,4012697739,212,9.1,4012697737,141,63.9,4012697733,56,Back,4012697741,213,4.4,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005671,103,1,1,14,12,9njsy633rh1tyri7l2jaju5o,1,32.4,63.9,2023-02-04T17:29:21.678Z,2023-02-05T06:32:57Z,4012697903,140,24.7,4012697907,212,8.4,4012697909,213,2.9,4014099407,178,,4012697901,56,Back,4012697905,141,67.2,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005703,104,1,1,14,15,9njsy633rh1tyri7l2jaju5o,1,25.9,69.4,2023-02-04T17:29:24.102Z,2023-02-05T06:33:02Z,4012698039,141,73.3,4012698037,140,47.9,4012698035,56,Back,4012698043,213,0.1,4012698041,212,23.3,4012698033,155,,4014099505,178,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005731,105,1,1,14,18,9njsy633rh1tyri7l2jaju5o,1,45.6,73.8,2023-02-04T17:29:27.432Z,2023-02-05T06:33:12Z,4014099595,178,,4012698207,213,2.2,4012698201,140,37.1,4012698199,56,Back,4012698205,212,14.7,4012698203,141,90.9,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005769,106,1,1,14,21,9njsy633rh1tyri7l2jaju5o,1,37.1,90.9,2023-02-04T17:29:29.900Z,2023-02-05T06:33:20Z,4012698385,141,81.8,4012698381,56,Left,4014099723,178,,4012698387,212,21.6,4012698389,213,6.0,4012698383,140,56.8,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005805,107,1,1,14,24,9njsy633rh1tyri7l2jaju5o,1,45.3,78.4,2023-02-04T17:29:32.897Z,2023-02-05T06:33:25Z,4012698573,141,59.3,4012698577,213,3.9,4012698575,212,19.4,4014099865,178,,4012698569,56,Back,4012698571,140,31.6,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005825,108,1,1,14,27,9njsy633rh1tyri7l2jaju5o,1,32.1,48.1,2023-02-04T17:29:36.771Z,2023-02-05T06:33:29Z,4012698683,56,Back,4014099923,178,,4012698691,213,4.6,4012698689,212,15.2,4012698687,141,25.8,4012698685,140,30.9,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005839,109,1,1,14,32,9njsy633rh1tyri7l2jaju5o,0,36.9,22.2,2023-02-04T17:29:41.360Z,2023-02-05T06:33:33Z,4012698793,140,53.7,4012698789,56,Right,4014100029,178,,4012698803,213,6.1,4012698799,212,17.9,4012698795,141,18.0,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005847,196,8,1,14,32,2nhn3ikl1ciq34w3hcp883d6p,1,47.3,73,2023-02-04T17:29:41.878Z,2023-02-05T06:33:39Z,4014100115,178,,4013755569,383,,4012698819,56,Back,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005853,197,49,1,14,33,2nhn3ikl1ciq34w3hcp883d6p,1,47.3,73,2023-02-04T17:29:42.836Z,2023-02-05T06:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005887,198,1,1,14,34,2nhn3ikl1ciq34w3hcp883d6p,1,47.3,73,2023-02-04T17:29:43.069Z,2023-02-05T06:33:50Z,4012698933,212,14.2,4014100345,178,,4012698927,56,Back,4012698931,141,52.5,4012698929,140,49.7,4012698935,213,4.9,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005905,199,1,1,14,37,2nhn3ikl1ciq34w3hcp883d6p,1,56.7,48.1,2023-02-04T17:29:46.176Z,2023-02-05T06:33:54Z,4014100477,178,,4012699043,140,67.3,4012699049,213,5.4,4012699047,212,16.6,4012699045,141,30.0,4012699041,56,Center,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005909,200,50,1,14,38,2nhn3ikl1ciq34w3hcp883d6p,1,72,30.5,2023-02-04T17:29:47.639Z,2023-02-05T09:37:01Z,4012699053,56,Center,4012699057,286,,4012699175,233,110,,,,,,,,,,,,,,,,12c7rhdjh6rja1d2j45n3exyi,K. Vaesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005925,110,7,1,14,39,9njsy633rh1tyri7l2jaju5o,1,28,69.5,2023-02-04T17:29:48.307Z,2023-02-05T06:34:09Z,4012699155,233,200,4013755803,383,,4012699137,285,,4012699135,56,Back,4014100689,178,,,,,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005929,111,49,1,14,40,9njsy633rh1tyri7l2jaju5o,1,24.3,67.3,2023-02-04T17:29:49.466Z,2023-02-05T06:34:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005937,112,1,1,14,40,9njsy633rh1tyri7l2jaju5o,1,24.3,67.3,2023-02-04T17:29:49.621Z,2023-02-05T06:34:19Z,4012699207,140,28.4,4014100893,178,,4012699209,141,61.5,4012699211,212,5.8,4012699205,56,Back,4012699213,213,5.5,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005965,113,1,1,14,41,9njsy633rh1tyri7l2jaju5o,1,28.4,61.5,2023-02-04T17:29:50.733Z,2023-02-05T06:34:23Z,4012699391,213,1.4,4014100989,178,,4012699381,141,93.2,4012699369,56,Back,4012699375,140,31.3,4012699387,212,21.8,4012699365,155,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005981,114,1,1,14,45,9njsy633rh1tyri7l2jaju5o,0,31.2,93.6,2023-02-04T17:29:54.089Z,2023-02-05T06:34:28Z,4012699483,140,63.5,4014101099,178,,4012699491,1,,4012699487,212,33.9,4012699489,213,0.0,4012699481,56,Left,4012699485,141,93.9,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504005993,201,49,1,14,48,2nhn3ikl1ciq34w3hcp883d6p,1,36.3,4.3,2023-02-04T17:29:57.657Z,2023-02-05T06:34:41Z,,,,,,,,,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006055,202,1,1,14,49,2nhn3ikl1ciq34w3hcp883d6p,1,36.3,4.3,2023-02-04T17:29:57.982Z,2023-02-05T06:34:45Z,4012699861,213,2.5,4012699853,56,Back,4012699855,140,12.9,4012699857,141,32.4,4012699859,212,31.1,4014101449,178,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006099,203,1,1,14,54,2nhn3ikl1ciq34w3hcp883d6p,1,14.7,43.9,2023-02-04T17:30:02.961Z,2023-02-05T06:34:50Z,4012700095,140,21.7,4012700099,212,23.6,4012700101,213,1.3,4012700097,141,76.9,4014101571,178,,4012700093,56,Back,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006121,204,1,1,14,57,2nhn3ikl1ciq34w3hcp883d6p,1,21.2,77.9,2023-02-04T17:30:06.672Z,2023-02-05T06:34:54Z,4012700201,140,15.0,4012700205,212,20.6,4012700199,56,Back,4012700207,213,4.4,4014101663,178,,4012700203,141,49.1,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006137,205,1,1,15,1,2nhn3ikl1ciq34w3hcp883d6p,1,17.8,52.7,2023-02-04T17:30:10.348Z,2023-02-05T05:52:44Z,4012700323,141,86.5,4012700319,56,Back,4014050779,178,,4012700327,213,1.2,4012700321,140,26.3,4012700325,212,24.7,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006185,206,1,1,15,4,2nhn3ikl1ciq34w3hcp883d6p,1,27.7,86,2023-02-04T17:30:13.804Z,2023-02-05T05:52:49Z,4012700583,140,35.0,4012700581,56,Back,4012700585,141,95.4,4012700587,212,10.0,4012700589,213,0.7,4014050893,178,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006199,207,1,1,15,6,2nhn3ikl1ciq34w3hcp883d6p,1,35.3,95.9,2023-02-04T17:30:15.494Z,2023-02-05T05:52:54Z,4012700665,140,25.1,4012700667,141,81.2,4012700669,212,14.7,4012700671,213,3.9,4014051013,178,,4012700663,56,Back,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
