id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2479809145,347,5,2,45,48,920raeoumft3q2wmvc296uceo,0,29.7,-1.6,2022-10-30T21:05:11.583Z,2022-10-31T05:35:06Z,3885491507,233,560,3885491489,347,,3885491487,56,Back,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809117,560,5,2,45,48,7zibyotq1x1hq6pmgibhr0e6s,1,70.3,101.6,2022-10-30T21:05:11.583Z,2022-10-31T05:35:07Z,3885491503,233,347,3885491325,56,Left,3885491327,347,,,,,,,,,,,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809139,561,1,2,45,52,7zibyotq1x1hq6pmgibhr0e6s,1,68.1,100,2022-10-30T21:05:15.511Z,2022-10-31T09:56:23Z,3885491455,212,25.2,3885491447,107,,3885491459,1,,3885491453,141,89.4,3885491451,140,45.5,3885491457,213,3.5,3885827059,189,,3885491449,56,Back,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809159,562,1,2,45,54,7zibyotq1x1hq6pmgibhr0e6s,1,49.7,91.5,2022-10-30T21:05:17.275Z,2022-10-31T09:56:22Z,3885491571,212,4.1,3885491569,141,90.3,3885491565,56,Left,3885491567,140,53.5,3886034847,178,,3885491573,213,6.1,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809179,563,1,2,45,57,7zibyotq1x1hq6pmgibhr0e6s,1,54.6,92.1,2022-10-30T21:05:20.366Z,2022-10-31T09:56:21Z,3885491701,212,11.4,3885491697,140,56.4,3886034947,178,,3885491699,141,75.6,3885491695,56,Center,3885491703,213,4.9,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809199,564,1,2,45,58,7zibyotq1x1hq6pmgibhr0e6s,1,55,72.8,2022-10-30T21:05:21.901Z,2022-10-31T09:56:21Z,3885491803,140,36.4,3885491809,213,3.5,3885491805,141,60.6,3886035035,178,,3885491807,212,21.2,3885827111,156,,3885491801,56,Back,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809219,565,1,2,46,0,7zibyotq1x1hq6pmgibhr0e6s,1,36.2,65.3,2022-10-30T21:05:23.951Z,2022-10-31T09:56:20Z,3885491901,141,28.9,3885491897,56,Back,3885491905,213,5.1,3885491903,212,26.8,3886035105,178,,3885491899,140,46.0,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809291,566,1,2,46,4,7zibyotq1x1hq6pmgibhr0e6s,1,49.6,21.2,2022-10-30T21:05:27.672Z,2022-10-31T09:56:19Z,3885492299,140,67.5,3886035175,178,,3885492301,141,33.0,3885492305,213,0.4,3885492297,56,Center,3885492303,212,20.4,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809295,567,4,2,46,7,7zibyotq1x1hq6pmgibhr0e6s,1,64.5,19.8,2022-10-30T21:05:30.549Z,2022-10-31T09:56:19Z,3885492339,286,,3885492333,56,Right,3885492335,152,,3885492351,233,348,3885492331,295,,3885492329,13,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809285,348,4,2,46,7,920raeoumft3q2wmvc296uceo,0,35.5,80.2,2022-10-30T21:05:30.550Z,2022-10-31T09:56:18Z,3885492283,56,Back,3885492277,295,,3885492285,152,,3885492271,13,,3885492287,285,,3886035279,178,,3885492407,233,567,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809703,568,1,2,46,51,7zibyotq1x1hq6pmgibhr0e6s,0,66,21,2022-10-30T21:06:14.221Z,2022-10-31T09:56:18Z,3885494491,213,0.9,3885494475,2,,3885494481,152,,3885494479,155,,3885494487,141,59.0,3885827787,224,,3885494485,140,87.6,3885827789,20,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,3885494477,5,,,3885494489,212,3885494483,56,3885494493,1,,34.4,Center,3886035397,178,,,,,,,,,,,,,,,,,,,,,,,,,
2479809749,350,12,2,46,52,920raeoumft3q2wmvc296uceo,1,10,34.8,2022-10-30T21:06:16.111Z,2022-10-31T09:56:18Z,3885494971,15,,3885494749,141,56.6,3886035603,388,,3885494751,212,15.7,3885494745,56,Back,3885494747,140,15.0,3885494753,213,1.2,,,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809725,349,43,2,46,54,920raeoumft3q2wmvc296uceo,1,0,0,2022-10-30T21:06:17.236Z,2022-10-31T00:28:04Z,3885827891,144,44,3885494595,285,0,3885494593,56,Back,,,,,,,,,,,,,,,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810007,575,43,2,46,54,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-30T21:06:17.237Z,2022-10-31T00:28:02Z,3885496025,286,0,3885827879,144,44,3885496023,56,Center,3885496295,233,349,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809787,351,12,2,46,54,920raeoumft3q2wmvc296uceo,1,13.8,50.9,2022-10-30T21:06:17.327Z,2022-10-31T09:56:17Z,3885494965,213,0.2,3885494961,141,60.8,3886035663,178,,3885494957,56,Center,3885494963,212,42.0,3885494959,140,53.3,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809795,569,1,2,46,58,7zibyotq1x1hq6pmgibhr0e6s,1,49.6,40.3,2022-10-30T21:06:21.658Z,2022-10-31T09:56:17Z,3885495021,212,15.6,3885495017,140,54.3,3885495015,56,Right,3885495023,213,5.0,3886035761,178,,3885495019,141,18.5,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479915595,761,83,2,47,2,920raeoumft3q2wmvc296uceo,1,46.3,90.8,2022-10-30T21:06:25.571Z,2022-10-31T09:38:43Z,3886067327,399,509274,,,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809817,570,1,2,47,2,7zibyotq1x1hq6pmgibhr0e6s,1,53.6,9.6,2022-10-30T21:06:25.578Z,2022-10-31T09:56:16Z,3885495121,155,,3885495127,141,37.4,3885495125,140,74.4,3886035831,178,,3885495129,212,28.9,3885495123,56,Center,3885495131,213,0.7,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809837,571,1,2,47,4,7zibyotq1x1hq6pmgibhr0e6s,1,74.5,27.3,2022-10-30T21:06:27.602Z,2022-10-31T09:56:15Z,3885495245,141,44.9,3885495237,168,,3885495243,140,82.2,3885495249,213,1.0,3886035963,388,,3885495241,56,Center,3885495233,3,,3885495247,212,14.4,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809879,572,1,2,47,5,7zibyotq1x1hq6pmgibhr0e6s,1,80.1,36.3,2022-10-30T21:06:28.347Z,2022-10-31T09:56:15Z,3885495429,140,92.4,3885495431,141,34.3,3885495433,212,13.0,3886036071,178,,3885495435,213,6.2,3885495427,56,Center,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809889,573,3,2,47,8,7zibyotq1x1hq6pmgibhr0e6s,0,93.2,29.6,2022-10-30T21:06:31.227Z,2022-10-31T09:56:11Z,3885828209,465,,3885495483,286,,3885495485,211,,3885495481,56,Center,3886036231,178,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809907,352,12,2,47,9,920raeoumft3q2wmvc296uceo,1,3.8,67.2,2022-10-30T21:06:32.356Z,2022-10-31T09:56:11Z,3885495615,167,,3886036363,178,,3885495565,141,65.4,3885495569,213,3.4,3885495563,140,0.0,3885495561,56,Back,3885495567,212,5.2,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809915,353,6,2,47,9,920raeoumft3q2wmvc296uceo,0,0,71.2,2022-10-30T21:06:32.972Z,2022-10-31T05:36:47Z,3885495597,73,,3885495595,56,Back,3885495769,233,574,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479809953,574,6,2,47,9,7zibyotq1x1hq6pmgibhr0e6s,1,100,28.8,2022-10-30T21:06:32.972Z,2022-10-31T05:36:46Z,3885495749,233,353,3885495743,56,Center,3885495745,75,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810097,576,1,2,47,24,7zibyotq1x1hq6pmgibhr0e6s,1,99.5,0.7,2022-10-30T21:06:47.790Z,2022-10-31T05:36:55Z,3885496527,6,,3885496535,212,7.0,3885496533,141,5.9,3885496531,140,93.8,3885496529,56,Right,3886036535,178,,3885496537,213,2.6,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479915779,774,83,2,47,27,920raeoumft3q2wmvc296uceo,1,4.2,95.4,2022-10-30T21:06:50.466Z,2022-10-31T09:56:09Z,3886068363,399,509274,,,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810109,577,1,2,47,27,7zibyotq1x1hq6pmgibhr0e6s,0,95.8,4.6,2022-10-30T21:06:50.495Z,2022-10-31T09:56:09Z,3885828417,20,,3885496639,233,354,3885496589,2,,3885496643,286,,3885496637,236,,3885496595,140,96.3,3885496597,141,7.4,3885496601,213,1.3,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,3885496591,155,,,3885496593,56,3885496599,212,3886036621,178,,Right,2.0,3885828415,224,,,,,,,,,,,,,,,,,,,,,,,,,
2479810113,354,12,2,47,27,920raeoumft3q2wmvc296uceo,1,5.8,94.8,2022-10-30T21:06:50.497Z,2022-10-31T09:56:09Z,3885496681,233,577,3886036705,178,,3885496615,56,Back,3885496613,185,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810125,355,6,2,47,27,920raeoumft3q2wmvc296uceo,0,2,90.9,2022-10-30T21:06:50.977Z,2022-10-31T05:37:13Z,3885497021,233,578,3885496711,73,,3885496709,56,Back,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810183,578,6,2,47,27,7zibyotq1x1hq6pmgibhr0e6s,1,98,9.1,2022-10-30T21:06:50.977Z,2022-10-31T05:37:12Z,3885496979,56,Right,3885496989,233,355,3885496981,75,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810343,579,1,2,47,45,7zibyotq1x1hq6pmgibhr0e6s,0,99.5,0.5,2022-10-30T21:07:09.122Z,2022-10-31T05:37:18Z,3886036849,178,,3885497861,56,Center,3885497855,6,,3885497867,212,25.5,3885497853,2,,3885497859,223,,3885497865,141,36.0,3885497863,140,91.6,9tgbdheyuooa8cfz06l577end,C. Stengs,3885497869,213,,1.9,3885497857,155,3885828593,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810349,356,12,2,47,46,920raeoumft3q2wmvc296uceo,1,4.8,62.6,2022-10-30T21:07:10.129Z,2022-10-31T09:56:08Z,3885497893,212,26.3,3885497889,140,9.2,3885497895,213,1.4,3886036973,388,,3885497887,56,Back,3885497933,167,,3885498063,15,,3885497891,141,100.0,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810355,357,5,2,47,49,920raeoumft3q2wmvc296uceo,0,13.2,101.4,2022-10-30T21:07:12.268Z,2022-10-31T05:37:28Z,3885497915,347,,3885499095,233,580,3885497913,56,Back,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810563,580,5,2,47,49,7zibyotq1x1hq6pmgibhr0e6s,1,86.8,-1.4,2022-10-30T21:07:12.268Z,2022-10-31T05:37:28Z,3885499045,56,Right,3885499071,233,357,3885499049,347,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810595,581,1,2,48,6,7zibyotq1x1hq6pmgibhr0e6s,0,86.8,0,2022-10-30T21:07:29.491Z,2022-10-31T09:56:08Z,3885499255,1,,3885499253,213,1.5,3885499247,140,89.5,3885499245,56,Center,3885499251,212,25.0,3885499243,107,,3885499249,141,34.6,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810605,582,1,2,48,8,7zibyotq1x1hq6pmgibhr0e6s,0,94.6,39,2022-10-30T21:07:31.314Z,2022-10-31T09:56:08Z,3885499319,56,Center,3885500415,212,6.6,3885500413,141,46.4,3885500409,168,,3885500411,140,90.6,3886037245,178,,3885500417,213,2.3,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479870761,710,61,2,48,8,920raeoumft3q2wmvc296uceo,1,7,54.6,2022-10-30T21:07:31.605Z,2022-10-31T09:56:08Z,3885829093,56,Back,3886037497,178,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812761,611,61,2,48,8,7zibyotq1x1hq6pmgibhr0e6s,1,93,42.5,2022-10-30T21:07:31.764Z,2022-10-31T09:56:07Z,3886037647,178,,3885510713,56,Center,,,,,,,,,,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810633,358,49,2,48,8,920raeoumft3q2wmvc296uceo,1,5.4,53.9,2022-10-30T21:07:32.172Z,2022-10-31T09:56:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810743,359,12,2,48,9,920raeoumft3q2wmvc296uceo,1,4.7,53.7,2022-10-30T21:07:32.617Z,2022-10-31T09:56:06Z,3885499999,212,24.8,3885499993,56,Back,3885499995,140,25.7,3885500001,213,0.5,3886037985,178,,3885499997,141,70.3,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810665,583,1,2,48,11,7zibyotq1x1hq6pmgibhr0e6s,1,79.4,25.8,2022-10-30T21:07:34.420Z,2022-10-31T09:56:05Z,3885499621,141,23.3,3885499617,56,Center,3886038181,178,,3885499619,140,79.8,3885499625,213,5.0,3885829475,3,,3885499623,212,1.8,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810667,584,49,2,48,12,7zibyotq1x1hq6pmgibhr0e6s,1,83.7,21.8,2022-10-30T21:07:35.197Z,2022-10-31T09:56:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810723,585,1,2,48,16,7zibyotq1x1hq6pmgibhr0e6s,0,76.8,20.3,2022-10-30T21:07:39.411Z,2022-10-31T09:56:03Z,3885499891,212,25.7,3885499887,140,96.8,3885499885,56,Center,3886038547,178,,3885499893,213,0.6,3885499889,141,42.2,3885499883,155,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810747,360,52,2,48,18,920raeoumft3q2wmvc296uceo,1,1.9,57.4,2022-10-30T21:07:41.517Z,2022-10-31T09:56:03Z,3886038669,178,,3885829623,378,,,,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810925,361,1,2,48,32,920raeoumft3q2wmvc296uceo,1,12.9,50.4,2022-10-30T21:07:55.666Z,2022-10-31T09:56:02Z,3885500977,141,49.1,3885500983,1,,3885500971,199,,3885500973,56,Center,3885500979,212,57.7,3885500981,213,6.3,3885500975,140,67.8,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810935,362,1,2,48,36,920raeoumft3q2wmvc296uceo,0,68.4,40.9,2022-10-30T21:08:00.180Z,2022-10-31T09:56:02Z,3886038885,388,,3885501047,140,80.6,3885501053,213,0.7,3885501051,212,16.6,3885501045,56,Center,3885501043,3,,3885501049,141,56.4,,,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810989,586,1,2,48,38,7zibyotq1x1hq6pmgibhr0e6s,1,22,48.3,2022-10-30T21:08:02.020Z,2022-10-31T09:56:02Z,3885501355,141,47.5,3885501353,140,6.7,3885501359,213,3.2,3885501351,56,Back,3886039003,388,,3885501349,3,,3885501357,212,16.1,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479810993,587,52,2,48,40,7zibyotq1x1hq6pmgibhr0e6s,1,6.6,43.9,2022-10-30T21:08:03.766Z,2022-10-31T09:56:01Z,3885830087,377,,3886039071,178,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811039,588,1,2,48,41,7zibyotq1x1hq6pmgibhr0e6s,1,7.1,43.7,2022-10-30T21:08:04.907Z,2022-10-31T09:56:01Z,3885501579,123,,3885501587,212,37.8,3885501621,287,,3885501591,1,,3886039205,178,,3885501581,56,Back,3885501589,213,1.0,3885501583,140,27.3,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,3885501585,141,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811103,589,1,2,48,47,7zibyotq1x1hq6pmgibhr0e6s,1,41.2,96.8,2022-10-30T21:08:11.140Z,2022-10-31T09:55:59Z,3885501921,212,10.6,3885501917,140,50.9,3886039295,178,,3885501919,141,92.6,3885501915,56,Left,3885501923,213,6.0,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811191,590,1,2,48,49,7zibyotq1x1hq6pmgibhr0e6s,1,50.7,96.9,2022-10-30T21:08:12.378Z,2022-10-31T09:55:59Z,3885502409,56,Back,3885502419,213,3.4,3885502413,141,89.3,3886039429,178,,3885502415,212,18.7,3885502411,140,33.6,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811223,591,1,2,48,52,7zibyotq1x1hq6pmgibhr0e6s,1,39.6,92,2022-10-30T21:08:15.185Z,2022-10-31T09:55:58Z,3885502529,213,4.2,3885502523,140,30.0,3886039551,178,,3885502525,141,65.7,3885502527,212,20.5,3885502521,56,Back,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811247,592,1,2,48,54,7zibyotq1x1hq6pmgibhr0e6s,1,31.4,69.9,2022-10-30T21:08:18.169Z,2022-10-31T09:55:57Z,3885502707,212,24.4,3885502701,56,Back,3886039695,178,,3885502709,213,5.0,3885502703,140,37.4,3885502705,141,35.2,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811259,593,1,2,48,58,7zibyotq1x1hq6pmgibhr0e6s,0,43.3,29.7,2022-10-30T21:08:21.537Z,2022-10-31T09:55:56Z,3885502765,213,0.2,3885502757,56,Center,3885502763,212,50.9,3885502755,155,,3885502761,141,48.2,3886040673,178,,3885502767,1,,3885502759,140,90.3,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811263,363,52,2,49,1,920raeoumft3q2wmvc296uceo,1,10.9,60.2,2022-10-30T21:08:24.653Z,2022-10-31T09:55:55Z,3886040747,178,,3885830457,377,,,,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811319,364,1,2,49,2,920raeoumft3q2wmvc296uceo,1,14,58.9,2022-10-30T21:08:25.611Z,2022-10-31T09:55:55Z,3886040865,178,,3885503075,213,5.9,3885503067,56,Back,3885503073,212,26.6,3885503069,140,37.3,3885503071,141,43.4,3885503065,123,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811341,365,1,2,49,5,920raeoumft3q2wmvc296uceo,1,37.3,43.6,2022-10-30T21:08:28.739Z,2022-10-31T09:55:54Z,3885503185,140,55.3,3885503191,212,20.0,3886040947,178,,3885503193,213,6.0,3885503183,56,Center,3885503189,141,34.0,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811393,366,1,2,49,6,920raeoumft3q2wmvc296uceo,1,49,40.3,2022-10-30T21:08:29.655Z,2022-10-31T09:55:54Z,3885503411,140,43.5,3885503417,213,4.4,3885503415,212,17.8,3885503409,56,Back,3886041095,178,,3885503413,141,15.6,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811467,368,1,2,49,10,920raeoumft3q2wmvc296uceo,1,42.9,11.3,2022-10-30T21:08:33.445Z,2022-10-31T09:55:53Z,3885503795,141,8.5,3886041231,178,,3885503793,140,59.4,3885503799,213,6.2,3885503791,56,Right,3885503797,212,17.4,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811411,367,43,2,49,11,920raeoumft3q2wmvc296uceo,1,0,0,2022-10-30T21:08:34.485Z,2022-10-30T21:08:43Z,3885504095,144,3,3885503509,56,Back,3885503511,286,0,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811491,369,1,2,49,12,920raeoumft3q2wmvc296uceo,1,54,6,2022-10-30T21:08:35.295Z,2022-10-31T09:55:52Z,3885503893,212,11.0,3885503887,140,61.8,3886041327,178,,3885503895,213,0.7,3885503885,56,Right,3885503891,141,16.7,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479871249,711,1,2,49,13,920raeoumft3q2wmvc296uceo,1,57.8,13.9,2022-10-30T21:08:36.735Z,2022-10-31T09:55:51Z,3885831905,212,20.5,3885831903,141,13.6,3885831899,56,Right,3886041469,178,,3885831901,140,77.3,3885831907,213,6.3,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811497,370,1,2,49,14,920raeoumft3q2wmvc296uceo,0,66.9,9.6,2022-10-30T21:08:37.946Z,2022-10-31T09:55:51Z,3885503915,140,87.3,3885503919,212,21.5,3885503913,56,Right,3885503921,213,6.2,3885503917,141,6.6,3886041635,178,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479811577,594,49,2,49,18,7zibyotq1x1hq6pmgibhr0e6s,1,13.7,89.6,2022-10-30T21:08:41.196Z,2022-10-31T09:55:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
