id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2522635245,143,3,1,16,21,ecj1gmc7pqcjo4sc9hvghj5u3,0,50.7,96.8,2023-03-19T17:46:31.587Z,2023-03-20T13:33:00Z,4111082391,56,Left,4112398873,178,,4111082517,233,138,4111082393,286,,4111653477,464,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635227,138,7,1,16,21,b7jmo07lqav0wfe2mtlzyspak,0,49.3,3.2,2023-03-19T17:46:31.741Z,2023-03-20T13:32:59Z,4112398957,178,,4111653539,384,,4111082495,233,143,4111082329,56,Back,4111082331,285,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635499,144,1,1,16,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,30.7,72.3,2023-03-19T17:46:44.791Z,2023-03-20T13:32:57Z,4111083751,212,31.2,4111083745,56,Back,4111083747,140,35.9,4112399229,178,,4111083753,213,4.9,4111083749,141,27.1,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635565,145,1,1,16,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,38.7,21.5,2023-03-19T17:46:49.309Z,2023-03-20T13:32:56Z,4111084205,56,Back,4111084211,212,16.0,4112399341,178,,4111084207,140,47.2,4111084209,141,2.0,4111084213,213,5.3,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635605,146,1,1,16,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,44.4,4.9,2023-03-19T17:46:52.812Z,2023-03-20T13:32:54Z,4112399403,178,,4111084399,56,Back,4111084401,140,37.8,4111084405,212,8.0,4111084403,141,10.7,4111084407,213,2.6,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635647,147,1,1,16,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,35.7,23.8,2023-03-19T17:46:55.341Z,2023-03-20T13:32:54Z,4111084689,213,1.5,4111084681,56,Back,4111084685,141,60.5,4111084687,212,25.1,4111084683,140,37.8,4112399555,178,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635773,148,1,1,16,48,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.3,67.2,2023-03-19T17:46:58.165Z,2023-03-20T13:32:53Z,4111085341,56,Left,4111085349,213,0.5,4111085351,1,,4111085347,212,35.6,4111085343,140,69.2,4111085345,141,94.5,4112399681,178,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635789,149,1,1,16,54,ecj1gmc7pqcjo4sc9hvghj5u3,0,63.5,81.7,2023-03-19T17:47:04.701Z,2023-03-20T13:32:50Z,4112399867,178,,4111085415,140,85.1,4111085423,1,,4111085417,141,24.4,4111085413,56,Center,4111085419,212,45.1,4111085411,155,,4111085421,213,5.2,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635783,139,49,1,16,56,b7jmo07lqav0wfe2mtlzyspak,1,18,70.9,2023-03-19T17:47:06.669Z,2023-03-20T13:32:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635825,140,1,1,16,58,b7jmo07lqav0wfe2mtlzyspak,1,14,69.8,2023-03-19T17:47:08.085Z,2023-03-20T13:32:48Z,4112400043,178,,4111085631,141,68.1,4111085629,140,26.8,4111085627,56,Back,4111085635,213,6.2,4111085633,212,13.5,,,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635875,141,1,1,16,59,b7jmo07lqav0wfe2mtlzyspak,0,26.1,60.1,2023-03-19T17:47:09.509Z,2023-03-20T13:32:47Z,4112400141,178,,4111085849,213,0.9,4111085845,141,86.8,4111085847,212,22.7,4111085841,56,Back,4111085843,140,39.0,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522959453,1599,67,1,17,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,66.9,15.4,2023-03-19T17:47:10.911Z,2023-03-20T13:32:47Z,4112820301,233,1595,,,,,,,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522959451,1595,67,1,17,0,b7jmo07lqav0wfe2mtlzyspak,0,33.1,84.6,2023-03-19T17:47:10.912Z,2023-03-20T13:32:46Z,4112820307,233,1599,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635903,150,8,1,17,1,ecj1gmc7pqcjo4sc9hvghj5u3,1,67.8,17,2023-03-19T17:47:10.950Z,2023-03-20T13:32:46Z,4111085955,56,Right,4111654723,384,,4112400261,178,,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635915,142,1,1,17,2,b7jmo07lqav0wfe2mtlzyspak,0,19.8,81.3,2023-03-19T17:47:12.333Z,2023-03-20T13:32:46Z,4111086021,213,0.3,4111086019,212,20.2,4111086009,56,Back,4112400329,178,,4111086013,140,38.2,4111086015,141,90.2,,,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522635947,151,49,1,17,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,70.5,10.6,2023-03-19T17:47:12.885Z,2023-03-20T13:32:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636017,152,1,1,17,6,ecj1gmc7pqcjo4sc9hvghj5u3,1,75,0.1,2023-03-19T17:47:16.584Z,2023-03-20T13:32:44Z,4111086549,212,17.0,4111086551,213,1.9,4111086547,141,23.9,4111086543,56,Center,4112400529,178,,4111086545,140,70.0,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636047,153,1,1,17,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,76.4,28,2023-03-19T17:47:19.175Z,2023-03-20T13:32:42Z,4111086725,213,1.6,4111086723,212,9.1,4111086717,56,Center,4112400619,178,,4111086719,140,75.8,4111086721,141,41.3,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636087,154,1,1,17,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,79.5,47.6,2023-03-19T17:47:19.980Z,2023-03-20T13:32:42Z,4111086905,213,1.3,4111086897,56,Center,4111086903,212,3.2,4112400803,178,,4111086899,140,80.3,4111086901,141,52.2,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522741287,840,50,1,17,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,84.3,54.5,2023-03-19T17:47:21.046Z,2023-03-20T13:32:42Z,4111658615,56,Center,4111658617,286,,4111728169,233,875,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522741283,875,7,1,17,11,b7jmo07lqav0wfe2mtlzyspak,0,15.7,45.5,2023-03-19T17:47:21.389Z,2023-03-20T13:32:41Z,4111728163,233,840,4112403267,178,,4111658597,285,,4111658703,385,,4111658595,56,Back,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636093,155,50,1,17,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,81,53.7,2023-03-19T17:47:22.024Z,2023-03-20T13:32:41Z,4111087099,233,143,4111086931,56,Center,4111086933,286,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636113,143,7,1,17,12,b7jmo07lqav0wfe2mtlzyspak,1,19,46.3,2023-03-19T17:47:22.137Z,2023-03-20T13:32:40Z,4111087015,285,,4112403393,178,,4111087013,56,Back,4111657459,384,,4111087073,233,155,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636149,145,43,1,17,13,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-03-19T17:47:23.489Z,2023-03-19T20:59:16Z,4111087165,140,17.0,4111087169,212,5.9,4111658921,144,1,4111087163,56,Back,4111087167,141,42.7,4111087171,213,4.6,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636125,144,49,1,17,13,b7jmo07lqav0wfe2mtlzyspak,1,18.3,37.9,2023-03-19T17:47:23.640Z,2023-03-20T13:32:40Z,,,,,,,,,,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636165,146,1,1,17,13,b7jmo07lqav0wfe2mtlzyspak,0,18.3,37.8,2023-03-19T17:47:23.681Z,2023-03-20T13:32:39Z,4111087243,141,72.0,4111087247,213,1.0,4111087245,212,27.9,4111087239,56,Back,4112403729,178,,4111087241,140,33.0,4111087237,155,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636183,156,44,1,17,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,65.2,30.3,2023-03-19T17:47:25.759Z,2023-03-20T13:32:39Z,4111087335,286,,4111087333,56,Center,4111087369,233,147,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636169,147,44,1,17,15,b7jmo07lqav0wfe2mtlzyspak,0,34.8,69.7,2023-03-19T17:47:25.760Z,2023-03-20T13:32:38Z,4111087265,285,,4111087411,233,156,4111087263,56,Back,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636199,157,1,1,17,15,ecj1gmc7pqcjo4sc9hvghj5u3,0,64.4,30.4,2023-03-19T17:47:25.900Z,2023-03-20T13:32:38Z,4111087429,56,Center,4111087431,140,65.1,4112403897,388,,4111087435,212,15.9,4111087427,3,,4111087433,141,53.7,4111087437,213,1.5,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636299,148,1,1,17,18,b7jmo07lqav0wfe2mtlzyspak,0,36.7,41.2,2023-03-19T17:47:28.274Z,2023-03-20T13:32:37Z,4111087841,1,,4111087837,213,0.7,4111087833,141,78.7,4111087827,155,,4111087835,212,40.8,4112404003,178,,4111087831,140,67.0,4111087829,56,Center,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636365,158,1,1,17,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,33.9,23.1,2023-03-19T17:47:31.456Z,2023-03-20T13:32:37Z,4111088179,141,22.8,4111088185,213,3.1,4111088175,56,Back,4111088177,140,6.0,4112404317,178,,4111088183,212,29.3,4111088173,3,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636371,159,49,1,17,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,5.1,26.2,2023-03-19T17:47:34.928Z,2023-03-20T13:32:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636503,160,1,1,17,26,ecj1gmc7pqcjo4sc9hvghj5u3,1,7.1,29.6,2023-03-19T17:47:36.878Z,2023-03-20T13:32:35Z,4111088921,141,72.4,4111088919,140,26.6,4111088927,1,,4112404507,178,,4111088917,56,Back,4111088923,212,35.6,4111088925,213,1.0,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636533,161,1,1,17,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,35.9,78.5,2023-03-19T17:47:43.652Z,2023-03-20T13:32:33Z,4111089099,212,25.9,4111089101,213,0.4,4111089097,141,94.4,4111089093,56,Left,4111089095,140,58.3,4112404595,178,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636587,162,1,1,17,38,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.4,95.6,2023-03-19T17:47:48.341Z,2023-03-20T13:32:32Z,4112404653,178,,4111089391,212,17.3,4111089385,56,Center,4111089393,213,4.5,4111089389,141,70.6,4111089387,140,52.2,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636667,163,1,1,17,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,48.5,75.9,2023-03-19T17:47:51.400Z,2023-03-20T13:32:31Z,4111089791,141,14.1,4111089789,140,46.2,4111089787,56,Back,4111089795,213,4.7,4112404719,178,,4111089797,1,,4111089793,212,42.1,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636715,164,1,1,17,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,48.2,14.7,2023-03-19T17:47:55.118Z,2023-03-20T13:32:30Z,4111089989,56,Right,4111089991,140,53.9,4112404789,178,,4111089995,212,8.6,4111089993,141,5.6,4111089997,213,5.5,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636815,165,1,1,17,47,ecj1gmc7pqcjo4sc9hvghj5u3,1,54.2,5.1,2023-03-19T17:47:57.383Z,2023-03-20T13:32:29Z,4111090547,56,Back,4112404833,178,,4111090551,141,8.8,4111090549,140,42.0,4111090553,212,13.1,4111090555,213,2.9,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636851,166,1,1,17,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,30.7,25.1,2023-03-19T17:48:01.910Z,2023-03-20T13:32:28Z,4111090785,212,12.9,4111090783,141,43.4,4111090787,213,1.3,4112404947,178,,4111090779,56,Back,4111090781,140,34.1,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522636885,167,1,1,17,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,40,54.1,2023-03-19T17:48:05.249Z,2023-03-20T13:32:27Z,4112405051,178,,4111090977,141,43.7,4111090973,56,Center,4111090975,140,52.1,4111090981,213,5.8,4111090979,212,14.5,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637031,168,1,1,17,56,ecj1gmc7pqcjo4sc9hvghj5u3,1,51.6,43.6,2023-03-19T17:48:05.932Z,2023-03-20T13:32:26Z,4111091719,56,Center,4111091721,140,54.5,4111091725,212,11.9,4112405143,178,,4111091727,213,5.0,4111091723,141,26.7,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637085,169,1,1,18,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,54.2,29.8,2023-03-19T17:48:14.806Z,2023-03-20T13:32:24Z,4111092019,213,2.1,4111092007,140,46.2,4111092011,141,52.5,4111091999,56,Back,4112405273,178,,4111092015,212,17.6,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637135,170,1,1,18,6,ecj1gmc7pqcjo4sc9hvghj5u3,1,44,54.6,2023-03-19T17:48:16.851Z,2023-03-20T13:32:23Z,4111092311,212,30.1,4111092305,56,Left,4111092307,140,57.6,4111092309,141,93.6,4111092313,213,1.1,4112405385,178,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637161,171,1,1,18,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,58.5,93.3,2023-03-19T17:48:19.972Z,2023-03-20T13:32:22Z,4111092437,213,0.3,4112405497,178,,4111092425,140,64.6,4111092435,212,6.8,4111092431,141,96.5,4111092421,56,Left,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637225,172,1,1,18,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,63.8,98.6,2023-03-19T17:48:21.029Z,2023-03-20T13:32:21Z,4111092771,212,8.2,4111092765,56,Left,4111092767,140,68.6,4112405759,178,,4111092773,213,5.4,4111092769,141,89.0,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637231,173,61,1,18,12,ecj1gmc7pqcjo4sc9hvghj5u3,0,69.6,87.8,2023-03-19T17:48:22.161Z,2023-03-20T13:32:21Z,4111092793,56,Left,4112406271,178,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637219,150,49,1,18,13,b7jmo07lqav0wfe2mtlzyspak,1,32,14.2,2023-03-19T17:48:23.039Z,2023-03-20T13:32:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637327,151,1,1,18,16,b7jmo07lqav0wfe2mtlzyspak,1,40.2,32.6,2023-03-19T17:48:26.266Z,2023-03-20T13:32:19Z,4112406433,178,,4111093319,140,80.2,4111093321,141,23.7,4111093325,213,6.1,4111093315,155,,4111093317,56,Center,4111093323,212,42.4,4111093327,1,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637335,152,61,1,18,20,b7jmo07lqav0wfe2mtlzyspak,0,80.1,27.1,2023-03-19T17:48:30.045Z,2023-03-20T13:32:18Z,4111093359,56,Center,4112406713,178,,,,,,,,,,,,,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637377,174,1,1,18,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,15,72.8,2023-03-19T17:48:31.056Z,2023-03-20T13:32:18Z,4112406829,178,,4111093547,140,22.5,4111093545,56,Back,4111093549,141,76.7,4111093551,212,8.3,4111093553,213,0.3,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637413,176,3,1,18,22,ecj1gmc7pqcjo4sc9hvghj5u3,0,20,72.9,2023-03-19T17:48:32.800Z,2023-03-20T13:32:17Z,4111093699,285,,4112407585,178,,4111673007,464,,4111093693,56,Back,4111093975,233,153,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637435,153,7,1,18,22,b7jmo07lqav0wfe2mtlzyspak,1,80,27.1,2023-03-19T17:48:32.893Z,2023-03-20T13:32:17Z,4111093963,233,176,4112407657,178,,4111093855,56,Center,4111673105,383,,4111093859,286,,,,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637385,175,43,1,18,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-03-19T17:48:33.820Z,2023-03-19T21:05:59Z,4111673297,144,49,,,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637447,154,43,1,18,26,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-03-19T17:48:35.952Z,2023-03-19T21:06:00Z,4111673327,144,49,,,,,,,,,,,,,,,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637467,155,1,1,18,26,b7jmo07lqav0wfe2mtlzyspak,0,76.5,31.6,2023-03-19T17:48:35.964Z,2023-03-20T13:32:16Z,4111093999,56,Center,4111094017,213,1.3,4112408281,178,,4111094011,212,15.2,4111094003,140,81.0,4111094007,141,52.8,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637495,177,49,1,18,26,ecj1gmc7pqcjo4sc9hvghj5u3,1,17.3,50.1,2023-03-19T17:48:36.740Z,2023-03-20T13:32:16Z,,,,,,,,,,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637535,178,1,1,18,28,ecj1gmc7pqcjo4sc9hvghj5u3,1,20.5,53.4,2023-03-19T17:48:38.624Z,2023-03-20T13:32:15Z,4112409093,178,,4111094351,141,58.2,4111094347,56,Back,4111094353,212,11.4,4111094355,213,0.3,4111094349,140,30.9,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637539,179,61,1,18,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,27.5,62.2,2023-03-19T17:48:38.995Z,2023-03-20T13:32:14Z,4111094375,56,Back,4112409221,178,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637649,180,1,1,18,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,45.8,51.7,2023-03-19T17:48:42.280Z,2023-03-20T13:32:13Z,4111095031,141,16.8,4111095029,140,88.8,4111095027,56,Right,4111095035,213,5.8,4111095037,1,,4112409287,178,,4111095033,212,51.0,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637685,181,1,1,18,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,89.2,31.7,2023-03-19T17:48:49.160Z,2023-03-20T13:32:12Z,4111095233,140,87.3,4111095237,141,30.7,4111095241,212,2.1,4111095229,56,Center,4111095245,213,3.5,4112409527,178,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637707,182,1,1,18,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,88.7,30.8,2023-03-19T17:48:50.831Z,2023-03-20T13:32:12Z,4111095369,141,25.6,4111095373,213,5.0,4112409741,178,,4111095367,140,89.8,4111095365,56,Center,4111095371,212,3.7,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637727,183,1,1,18,42,ecj1gmc7pqcjo4sc9hvghj5u3,0,88.2,26.3,2023-03-19T17:48:52.729Z,2023-03-20T13:32:11Z,4112409933,178,,4111095467,155,,4111095471,140,88.8,4111095469,56,Center,4111095475,212,20.5,4111095477,213,1.5,4111095473,141,56.4,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637751,156,12,1,18,44,b7jmo07lqav0wfe2mtlzyspak,1,10.4,46,2023-03-19T17:48:54.171Z,2023-03-20T13:32:10Z,4111095591,56,Back,4111095599,213,1.8,4111095593,140,5.8,4112410153,178,,4111095597,212,22.6,4111095595,141,78.4,4111095647,15,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522637799,157,49,1,18,46,b7jmo07lqav0wfe2mtlzyspak,1,3.7,75.4,2023-03-19T17:48:56.886Z,2023-03-20T13:32:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
