id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2458005215,419,1,1,42,6,b7jmo07lqav0wfe2mtlzyspak,1,37.7,87.4,2022-09-10T14:42:16.320Z,2022-09-11T05:20:30Z,3769604445,56,Back,3769604451,212,10.9,3769604453,213,3.0,3769604447,140,27.4,3771344725,178,,3769604449,141,88.9,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005239,420,1,1,42,9,b7jmo07lqav0wfe2mtlzyspak,1,29.3,89.4,2022-09-10T14:42:18.503Z,2022-09-11T05:20:29Z,3769604597,213,0.3,3769604589,56,Back,3771344931,178,,3769604593,141,95.9,3769604595,212,15.2,3769604591,140,43.2,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458334967,1243,43,1,42,10,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-09-10T14:42:20.096Z,2022-09-10T23:16:47Z,3771417249,178,0,3771479493,144,82,,,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005395,421,1,1,42,11,b7jmo07lqav0wfe2mtlzyspak,1,42.9,98.3,2022-09-10T14:42:21.004Z,2022-09-11T05:20:29Z,3769605293,140,26.8,3769605295,141,89.3,3769605291,56,Back,3771345223,178,,3769605299,213,3.5,3769605297,212,18.0,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005445,422,1,1,42,16,b7jmo07lqav0wfe2mtlzyspak,1,31.1,75.7,2022-09-10T14:42:26.111Z,2022-09-11T05:20:27Z,3769605629,140,36.9,3769605627,56,Back,3769605633,212,8.9,3769605635,213,5.5,3769605631,141,66.1,3771345313,178,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005473,423,1,1,42,18,b7jmo07lqav0wfe2mtlzyspak,1,32.1,64.6,2022-09-10T14:42:27.971Z,2022-09-11T05:20:27Z,3769605749,140,29.9,3769605747,56,Back,3771345493,178,,3769605753,212,9.3,3769605755,213,1.8,3769605751,141,77.8,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005491,424,1,1,42,20,b7jmo07lqav0wfe2mtlzyspak,1,29.9,84.9,2022-09-10T14:42:30.010Z,2022-09-11T05:20:26Z,3771345565,178,,3769605857,213,5.5,3769605849,56,Back,3769605851,140,40.2,3769605855,212,14.8,3769605853,141,70.0,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005539,425,1,1,42,21,b7jmo07lqav0wfe2mtlzyspak,1,37.9,81.2,2022-09-10T14:42:31.213Z,2022-09-11T05:20:26Z,3769606077,140,38.2,3769606079,141,95.3,3769606083,213,1.5,3771345857,178,,3769606081,212,9.6,3769606075,56,Back,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005619,426,1,1,42,25,b7jmo07lqav0wfe2mtlzyspak,1,39.4,98.5,2022-09-10T14:42:34.935Z,2022-09-11T05:20:24Z,3769606527,213,4.0,3769606519,56,Back,3771346067,178,,3769606523,141,79.9,3769606525,212,16.6,3769606521,140,29.2,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005707,427,1,1,42,29,b7jmo07lqav0wfe2mtlzyspak,1,25.4,76.7,2022-09-10T14:42:39.235Z,2022-09-11T05:20:23Z,3769606993,141,4.9,3769606995,212,49.5,3769606991,140,33.2,3769606985,155,,3769606997,213,4.9,3769606989,56,Back,3769606999,1,,3769606987,196,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,3771346125,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005799,428,1,1,42,35,b7jmo07lqav0wfe2mtlzyspak,1,46.8,25.9,2022-09-10T14:42:45.262Z,2022-09-11T05:20:21Z,3769607479,212,21.0,3771346281,178,,3769607475,141,5.2,3769607471,56,Right,3769607473,140,61.7,3769607483,213,5.6,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005905,429,1,1,42,43,b7jmo07lqav0wfe2mtlzyspak,1,72.1,36.3,2022-09-10T14:42:52.373Z,2022-09-11T05:20:18Z,3769608015,141,47.0,3769608011,56,Center,3769608013,140,55.8,3771346415,178,,3769608017,212,18.6,3769608019,213,2.7,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458005947,430,1,1,42,45,b7jmo07lqav0wfe2mtlzyspak,1,54.5,47.5,2022-09-10T14:42:54.776Z,2022-09-11T05:20:18Z,3771346501,178,,3769608207,213,1.0,3769608199,56,Left,3769608209,1,,3769608201,140,70.7,3769608205,212,33.0,3769608203,141,89.1,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006023,431,1,1,42,49,b7jmo07lqav0wfe2mtlzyspak,1,63.2,92.9,2022-09-10T14:42:58.537Z,2022-09-11T05:20:17Z,3769608599,141,88.3,3769608597,140,62.3,3771346603,178,,3769608601,212,3.3,3769608595,56,Left,3769608603,213,4.4,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006099,432,1,1,42,54,b7jmo07lqav0wfe2mtlzyspak,0,59,82.4,2022-09-10T14:43:04.051Z,2022-09-11T05:20:15Z,3769608933,141,27.6,3769608935,212,51.8,3769608931,140,93.2,3771346815,178,,3769608923,155,,3769608937,213,5.5,3769608939,1,,3769608927,56,Center,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006149,340,12,1,42,57,1uk609mhtsfhokhaewjapb26,1,11.6,66,2022-09-10T14:43:06.975Z,2022-09-11T05:20:15Z,3769609267,15,,3769609219,141,88.3,3769609217,140,33.7,3771346921,178,,3769609215,56,Back,3769609221,212,27.7,3769609223,213,0.6,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006203,433,1,1,43,1,b7jmo07lqav0wfe2mtlzyspak,1,69.2,25.2,2022-09-10T14:43:10.424Z,2022-09-11T05:20:14Z,3769609479,140,70.0,3769609477,56,Center,3769609483,212,2.8,3771347033,178,,3769609481,141,29.2,3769609485,213,1.3,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006261,434,1,1,43,4,b7jmo07lqav0wfe2mtlzyspak,1,69.8,42.7,2022-09-10T14:43:13.648Z,2022-09-11T05:20:12Z,3769609747,1,,3769609735,155,,3771347095,178,,3769609737,56,Center,3769609739,140,100.0,3769609743,212,37.2,3769609745,213,0.5,3769609741,141,71.2,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006279,435,1,1,43,7,b7jmo07lqav0wfe2mtlzyspak,1,92.9,76.1,2022-09-10T14:43:17.266Z,2022-09-11T05:20:12Z,3769609819,140,96.7,3769609817,56,Center,3771347287,389,,3769609823,212,11.3,3769609825,213,5.1,3769609821,141,60.6,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006295,436,1,1,43,9,b7jmo07lqav0wfe2mtlzyspak,0,97.7,64.4,2022-09-10T14:43:18.415Z,2022-09-11T05:20:12Z,3769609893,212,6.5,3769609895,213,3.0,3769609891,141,65.8,3769609887,56,Center,3771347427,178,,3769609889,140,91.6,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006703,341,12,1,43,10,1uk609mhtsfhokhaewjapb26,1,5.7,39.6,2022-09-10T14:43:19.395Z,2022-09-11T05:20:11Z,3769611905,213,5.2,3769611889,140,19.0,3769611899,212,28.6,3771347505,389,,3769611895,141,2.9,3769611885,56,Back,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006433,437,1,1,43,13,b7jmo07lqav0wfe2mtlzyspak,1,82.5,95.8,2022-09-10T14:43:23.010Z,2022-09-11T05:20:11Z,3769610509,56,Left,3769610519,141,84.5,3771347787,389,,3769610525,212,12.5,3769610531,213,5.6,3769610513,140,91.9,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006467,438,1,1,43,16,b7jmo07lqav0wfe2mtlzyspak,1,76.5,92.3,2022-09-10T14:43:26.086Z,2022-09-11T05:20:10Z,3769610701,140,75.7,3769610705,212,1.1,3769610703,141,93.3,3769610699,56,Left,3771347885,178,,3769610707,213,2.5,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006569,439,1,1,43,20,b7jmo07lqav0wfe2mtlzyspak,1,72.1,84.4,2022-09-10T14:43:29.767Z,2022-09-11T05:20:09Z,3769611219,212,11.2,3769611215,141,95.7,3771348019,178,,3769611211,56,Left,3769611213,140,79.8,3769611223,213,0.8,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006591,440,1,1,43,24,b7jmo07lqav0wfe2mtlzyspak,1,72,90.7,2022-09-10T14:43:33.600Z,2022-09-11T05:20:07Z,3769611307,56,Left,3769611319,212,4.8,3771348099,178,,3769611315,141,91.7,3769611311,140,67.5,3769611323,213,3.0,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006635,441,1,1,43,25,b7jmo07lqav0wfe2mtlzyspak,1,63.7,88.9,2022-09-10T14:43:34.625Z,2022-09-11T05:20:06Z,3769611549,141,95.0,3769611557,213,0.2,3769611541,56,Left,3769611545,140,79.5,3771348139,178,,3769611553,212,17.1,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006685,442,1,1,43,29,b7jmo07lqav0wfe2mtlzyspak,0,71.8,94.8,2022-09-10T14:43:38.454Z,2022-09-11T05:20:05Z,3771348317,178,,3769611801,141,71.2,3769611805,213,4.9,3769611799,140,75.0,3769611797,56,Center,3769611803,212,16.4,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458336397,1154,67,1,43,30,1uk609mhtsfhokhaewjapb26,1,24.3,30,2022-09-10T14:43:39.717Z,2022-09-11T05:20:05Z,3771425385,233,1283,,,,,,,,,,,,,,,,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458336389,1283,67,1,43,30,b7jmo07lqav0wfe2mtlzyspak,0,75.7,70,2022-09-10T14:43:39.718Z,2022-09-11T05:20:05Z,3771425411,233,1154,,,,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006711,342,8,1,43,30,1uk609mhtsfhokhaewjapb26,1,24,29.7,2022-09-10T14:43:39.728Z,2022-09-11T05:20:04Z,3771103567,384,,3771348863,389,,3769611917,56,Back,,,,,,,,,,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006719,343,49,1,43,31,1uk609mhtsfhokhaewjapb26,1,26.1,27.2,2022-09-10T14:43:40.486Z,2022-09-11T05:20:04Z,,,,,,,,,,,,,,,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006743,344,1,1,43,32,1uk609mhtsfhokhaewjapb26,1,28.8,31.7,2022-09-10T14:43:42.013Z,2022-09-11T05:20:04Z,3769612107,140,42.8,3771349145,178,,3769612115,213,0.7,3769612111,141,50.4,3769612105,56,Back,3769612113,212,19.4,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006793,345,1,1,43,33,1uk609mhtsfhokhaewjapb26,0,40.1,47.6,2022-09-10T14:43:42.917Z,2022-09-11T05:20:03Z,3769612375,213,1.9,3769612367,56,Back,3769612371,141,64.8,3769612369,140,35.8,3769612373,212,12.5,3771349285,178,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458355119,1380,67,1,43,35,b7jmo07lqav0wfe2mtlzyspak,1,64.6,43.5,2022-09-10T14:43:44.388Z,2022-09-11T05:04:51Z,3771538053,233,1323,,,,,,,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458355117,1323,67,1,43,35,1uk609mhtsfhokhaewjapb26,0,35.4,56.5,2022-09-10T14:43:44.389Z,2022-09-11T05:04:51Z,3771538081,233,1380,,,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006797,443,1,1,43,35,b7jmo07lqav0wfe2mtlzyspak,0,63.6,38.6,2022-09-10T14:43:44.484Z,2022-09-11T05:20:03Z,3769612397,213,5.7,3769612389,56,Center,3769612471,236,,3769612393,141,33.0,3771349773,178,,3769612477,286,,3769612473,233,346,3769612395,212,6.7,4kuxth5k98x4cgfrfweu1u51,S. Walsh,3769612391,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006803,346,74,1,43,35,1uk609mhtsfhokhaewjapb26,1,35.5,58.1,2022-09-10T14:43:44.584Z,2022-09-11T05:20:02Z,3769612413,56,Back,3771349849,178,,3769612489,233,443,3769612419,285,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006939,347,1,1,43,38,1uk609mhtsfhokhaewjapb26,1,43.8,71.9,2022-09-10T14:43:47.459Z,2022-09-11T05:20:02Z,3771349965,178,,3769613191,141,69.3,3769613195,213,6.2,3769613193,212,34.9,3769613189,140,77.0,3769613197,1,,3769613187,56,Center,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007055,444,4,1,43,39,b7jmo07lqav0wfe2mtlzyspak,1,31.9,35.8,2022-09-10T14:43:48.975Z,2022-09-11T05:20:01Z,3769613855,233,348,3769613795,152,,3769674003,295,,3769613793,56,Back,3769613797,285,,3769613789,13,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006949,348,4,1,43,39,1uk609mhtsfhokhaewjapb26,0,68.1,64.2,2022-09-10T14:43:48.976Z,2022-09-11T05:20:01Z,3769613975,233,444,3771350133,178,,3769613257,286,,3769674159,295,,3769613241,13,,3769613251,152,,3769613245,56,Center,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007899,445,1,1,44,44,b7jmo07lqav0wfe2mtlzyspak,0,29.4,36.8,2022-09-10T14:44:53.636Z,2022-09-11T05:20:00Z,3769618221,213,0.7,3769618213,56,Left,3769618209,157,,3769618207,5,,3769618217,141,100.0,3769618219,212,66.0,3769618215,140,76.5,3769618211,152,,1psqmd0h77b385bljq2emftgp,G. Coucke,3769618223,1,,3771350965,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008049,349,5,1,44,47,1uk609mhtsfhokhaewjapb26,1,25,-1.8,2022-09-10T14:44:56.663Z,2022-09-10T22:26:07Z,3769619025,347,,3769619127,233,446,3769619023,56,Back,,,,,,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007903,446,5,1,44,47,b7jmo07lqav0wfe2mtlzyspak,0,75,101.8,2022-09-10T14:44:56.663Z,2022-09-10T22:26:07Z,3769618253,347,,3769618251,56,Left,3769619131,233,349,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008057,350,70,1,44,58,1uk609mhtsfhokhaewjapb26,1,0,0,2022-09-10T14:45:08.110Z,2022-09-10T16:42:00Z,3769619061,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008085,351,1,1,44,59,1uk609mhtsfhokhaewjapb26,0,41,0,2022-09-10T14:45:09.090Z,2022-09-11T05:20:00Z,3769619247,213,0.3,3769619319,189,,3769619233,140,62.4,3769619223,107,,3769619243,212,23.5,3769619237,141,8.3,3769619251,1,,3769619229,56,Right,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008115,447,49,1,45,1,b7jmo07lqav0wfe2mtlzyspak,1,45.2,91.1,2022-09-10T14:45:10.513Z,2022-09-11T05:19:59Z,,,,,,,,,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008173,448,1,1,45,4,b7jmo07lqav0wfe2mtlzyspak,1,37,97.3,2022-09-10T14:45:13.727Z,2022-09-11T05:19:58Z,3769619623,56,Back,3769619631,213,5.0,3769619625,140,42.3,3769619627,141,70.9,3769619629,212,18.8,3771351803,178,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008241,449,1,1,45,7,b7jmo07lqav0wfe2mtlzyspak,1,42.2,73.2,2022-09-10T14:45:16.892Z,2022-09-11T05:19:57Z,3769620005,140,37.7,3769620003,56,Back,3769620007,141,37.0,3771351921,178,,3769620009,212,25.1,3769620011,213,4.5,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008287,450,1,1,45,11,b7jmo07lqav0wfe2mtlzyspak,1,37.5,38.7,2022-09-10T14:45:20.808Z,2022-09-11T05:19:56Z,3769620211,212,12.6,3769620205,56,Back,3769620213,213,0.6,3771352043,178,,3769620207,140,47.2,3769620209,141,49.6,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008325,451,1,1,45,12,b7jmo07lqav0wfe2mtlzyspak,1,45.5,49.3,2022-09-10T14:45:21.703Z,2022-09-11T05:19:56Z,3769620401,212,22.8,3769620395,56,Center,3769620403,213,5.4,3769620399,141,22.5,3771352153,178,,3769620397,140,58.5,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008357,452,1,1,45,14,b7jmo07lqav0wfe2mtlzyspak,1,55,21.1,2022-09-10T14:45:24.211Z,2022-09-11T05:19:55Z,3771352395,178,,3769620547,56,Right,3769620549,140,66.3,3769620555,213,5.7,3769620551,141,8.8,3769620553,212,14.5,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008387,453,1,1,45,16,b7jmo07lqav0wfe2mtlzyspak,0,64.5,5.6,2022-09-10T14:45:26.235Z,2022-09-11T05:19:54Z,3771352513,178,,3769620701,141,22.4,3769620705,213,1.1,3769620699,140,70.4,3769620703,212,13.0,3769620697,56,Center,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008375,352,8,1,45,17,1uk609mhtsfhokhaewjapb26,1,30.6,75.6,2022-09-10T14:45:27.041Z,2022-09-11T05:19:54Z,3769620649,56,Back,3771107243,384,,3771352651,178,,,,,,,,,,,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008407,353,49,1,45,18,1uk609mhtsfhokhaewjapb26,1,34,66.8,2022-09-10T14:45:28.348Z,2022-09-11T05:19:53Z,,,,,,,,,,,,,,,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008553,354,1,1,45,25,1uk609mhtsfhokhaewjapb26,1,49.5,60.4,2022-09-10T14:45:35.324Z,2022-09-11T05:19:51Z,3771352915,178,,3769621477,140,55.7,3769621479,141,33.4,3769621481,212,19.5,3769621475,56,Center,3769621483,213,5.1,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008593,355,1,1,45,28,1uk609mhtsfhokhaewjapb26,1,54.6,30.7,2022-09-10T14:45:37.594Z,2022-09-11T05:19:49Z,3769621779,212,21.9,3769621777,141,6.1,3769621775,140,68.0,3769621781,213,5.4,3769621773,56,Right,3771353259,178,,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008665,356,1,1,45,30,1uk609mhtsfhokhaewjapb26,1,62.8,3.7,2022-09-10T14:45:40.259Z,2022-09-11T05:19:48Z,3769622135,56,Center,3769622141,212,12.6,3769622137,140,63.8,3769622143,213,1.5,3771353423,178,,3769622139,141,22.1,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008707,357,1,1,45,34,1uk609mhtsfhokhaewjapb26,1,53.1,9.6,2022-09-10T14:45:44.139Z,2022-09-11T05:19:47Z,3769622349,141,12.6,3769622347,140,34.2,3769622351,212,19.9,3769622345,56,Back,3771353521,178,,3769622353,213,3.0,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008765,358,1,1,45,36,1uk609mhtsfhokhaewjapb26,1,36.8,7.7,2022-09-10T14:45:45.892Z,2022-09-11T05:19:46Z,3769622713,212,36.5,3769622711,141,48.4,3769622715,213,2.3,3769622703,56,Back,3769622717,1,,3771353553,178,,3769622707,140,14.2,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008837,359,1,1,45,40,1uk609mhtsfhokhaewjapb26,1,14.6,40.7,2022-09-10T14:45:49.834Z,2022-09-11T05:19:46Z,3769623109,141,68.2,3769623107,140,20.8,3769623113,213,1.2,3769623111,212,19.8,3771353683,178,,3769623103,56,Back,,,,,,,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008919,360,1,1,45,44,1uk609mhtsfhokhaewjapb26,1,16.5,45.4,2022-09-10T14:45:54.009Z,2022-09-11T05:19:45Z,3771354581,178,,3769623599,141,32.4,3769623597,140,27.1,3769623603,213,5.6,3769623595,56,Back,3769623601,212,14.2,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008987,361,1,1,45,49,1uk609mhtsfhokhaewjapb26,1,28.4,39.7,2022-09-10T14:45:59.030Z,2022-09-11T05:19:42Z,3769623975,212,35.7,3769623971,140,37.1,3769623973,141,90.5,3769623969,56,Back,3772330637,1,,3769623977,213,1.3,3771354819,178,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458009017,362,1,1,45,56,1uk609mhtsfhokhaewjapb26,1,60.7,90.4,2022-09-10T14:46:06.138Z,2022-09-11T05:19:41Z,3771354871,178,,3769624117,213,0.4,3769624109,56,Left,3769624113,141,97.4,3769624115,212,13.1,3769624111,140,72.3,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
