id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2497805591,532,44,2,57,30,1uk609mhtsfhokhaewjapb26,1,89.4,64.2,2023-01-15T16:18:47.307Z,2023-01-16T07:55:50Z,3980213057,233,546,3980213055,286,,3980213053,56,Center,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497805557,546,44,2,57,30,8y3iucyxguipljcmf87a11bk9,0,10.6,35.8,2023-01-15T16:18:47.308Z,2023-01-16T07:01:24Z,3980212855,285,,3980212853,56,Back,3980213061,233,532,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497805599,533,1,2,57,30,1uk609mhtsfhokhaewjapb26,0,89.6,63.4,2023-01-15T16:18:47.426Z,2023-01-16T07:55:51Z,3981046809,388,,3980213119,212,22.9,3980213111,168,,3980213115,140,100.0,3980213113,56,Center,3980213121,213,5.3,3980213109,3,,3980213117,141,34.8,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497805603,534,5,2,57,33,1uk609mhtsfhokhaewjapb26,0,101,35.4,2023-01-15T16:18:50.445Z,2023-01-16T07:01:34Z,3980213135,56,Center,3980213161,233,547,3980213137,346,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497805573,547,5,2,57,33,8y3iucyxguipljcmf87a11bk9,1,-1,64.6,2023-01-15T16:18:50.445Z,2023-01-16T07:01:34Z,3980213143,233,534,3980212951,346,,3980212949,56,Back,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497805817,548,1,2,57,57,8y3iucyxguipljcmf87a11bk9,1,5,53,2023-01-15T16:19:13.661Z,2023-01-16T07:01:40Z,3980214219,141,25.9,3980214213,124,,3980214221,212,18.5,3980214227,237,,3980214223,213,4.8,3980214215,56,Back,3980214217,140,6.4,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497805865,549,1,2,58,0,8y3iucyxguipljcmf87a11bk9,1,9.2,17.6,2023-01-15T16:19:17.062Z,2023-01-16T07:01:45Z,3980214493,213,6.0,3981046943,178,,3980214479,140,44.6,3980214483,141,4.0,3980214475,155,,3980214477,56,Back,3980214497,1,,3980214489,212,38.3,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497805877,550,1,2,58,4,8y3iucyxguipljcmf87a11bk9,0,42.9,3.4,2023-01-15T16:19:21.349Z,2023-01-16T07:01:58Z,3980214543,141,4.7,3980214705,286,,3980214701,233,535,3980214547,213,2.8,3980214699,236,,3980214539,56,Back,3980214541,140,40.8,3980214545,212,2.4,cxa3j4u8eh5w947p1iba47yfo,I. Salah,3981047059,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497805897,535,74,2,58,4,1uk609mhtsfhokhaewjapb26,1,55.9,96,2023-01-15T16:19:21.458Z,2023-01-16T07:02:02Z,3980214745,233,550,3980214631,56,Left,3980214633,285,,3981047089,178,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497805929,536,5,2,58,6,1uk609mhtsfhokhaewjapb26,0,56.4,101.4,2023-01-15T16:19:22.608Z,2023-01-16T07:02:05Z,3980215479,233,551,3980214791,56,Left,3980214793,347,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806061,551,5,2,58,6,8y3iucyxguipljcmf87a11bk9,1,43.6,-1.4,2023-01-15T16:19:22.608Z,2023-01-16T07:02:05Z,3980215451,233,536,3980215435,347,,3980215433,56,Back,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806103,552,1,2,58,18,8y3iucyxguipljcmf87a11bk9,1,43.3,0,2023-01-15T16:19:34.878Z,2023-01-16T07:02:24Z,3980215629,140,53.8,3980215633,141,24.0,3980215625,56,Center,3980215621,107,,3980215637,212,20.6,3980215641,213,1.0,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806133,553,1,2,58,19,8y3iucyxguipljcmf87a11bk9,0,53.8,24,2023-01-15T16:19:36.403Z,2023-01-16T07:02:27Z,3980215785,140,69.4,3981047259,178,,3980215787,141,0.0,3980812835,155,,3980215789,212,23.7,3980215783,56,Right,3980215791,213,5.5,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806197,537,5,2,58,21,1uk609mhtsfhokhaewjapb26,1,32.3,101.2,2023-01-15T16:19:38.110Z,2023-01-16T07:02:31Z,3980216063,347,,3980216061,56,Back,3980216069,233,554,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806135,554,5,2,58,21,8y3iucyxguipljcmf87a11bk9,0,67.7,-1.2,2023-01-15T16:19:38.110Z,2023-01-16T07:02:31Z,3980215803,56,Right,3980215805,347,,3980216081,233,537,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806213,538,1,2,58,26,1uk609mhtsfhokhaewjapb26,1,34,100,2023-01-15T16:19:42.620Z,2023-01-16T07:02:34Z,3980216133,141,91.1,3980216129,56,Back,3980216137,213,5.3,3980216135,212,8.2,3980216131,140,38.0,3980216127,107,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806237,539,1,2,58,28,1uk609mhtsfhokhaewjapb26,1,37.4,89.9,2023-01-15T16:19:44.831Z,2023-01-16T07:02:40Z,3980216239,140,24.1,3981047397,178,,3980216243,212,14.1,3980216245,213,3.3,3980216241,141,86.8,3980216237,56,Back,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806283,540,1,2,58,30,1uk609mhtsfhokhaewjapb26,1,23.6,87.2,2023-01-15T16:19:47.016Z,2023-01-16T07:02:54Z,3980216501,212,30.1,3980216495,56,Back,3980216497,140,4.7,3980216503,213,4.0,3981047531,178,,3980216499,141,54.0,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806337,541,1,2,58,33,1uk609mhtsfhokhaewjapb26,1,4.7,51.5,2023-01-15T16:19:50.065Z,2023-01-16T07:02:59Z,3980216785,140,14.5,3980216787,141,29.2,3981047569,178,,3980216789,212,18.3,3980216783,56,Back,3980216791,213,5.3,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806377,542,1,2,58,37,1uk609mhtsfhokhaewjapb26,1,19.2,14,2023-01-15T16:19:54.270Z,2023-01-16T07:03:02Z,3980217023,56,Back,3981047607,178,,3980217029,212,12.3,3980217027,141,5.2,3980217031,213,5.8,3980217025,140,29.4,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806381,543,50,2,58,40,1uk609mhtsfhokhaewjapb26,1,32.6,9.2,2023-01-15T16:19:56.951Z,2023-01-16T07:03:31Z,3980217047,56,Back,3980217113,233,555,3980217049,285,,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806389,555,7,2,58,40,8y3iucyxguipljcmf87a11bk9,0,67.4,90.8,2023-01-15T16:19:57.373Z,2023-01-16T07:03:34Z,3980217109,286,,3980217105,233,543,3980814183,383,,3981047905,178,,3980217087,56,Left,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806449,544,1,2,58,45,1uk609mhtsfhokhaewjapb26,0,28.4,4,2023-01-15T16:20:01.783Z,2023-01-16T07:03:49Z,3981048045,178,,3980217377,141,5.5,3980217375,140,32.2,3980217379,212,4.1,3980217735,236,,3980217737,233,556,3980217373,56,Back,3980217745,286,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,3980217381,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806455,556,74,2,58,45,8y3iucyxguipljcmf87a11bk9,1,62.9,94.8,2023-01-15T16:20:02.141Z,2023-01-16T07:03:53Z,3981048075,178,,3980217417,285,,3980217415,56,Left,3980217755,233,544,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806539,545,5,2,58,46,1uk609mhtsfhokhaewjapb26,1,36.3,-1.6,2023-01-15T16:20:02.613Z,2023-01-16T07:03:56Z,3980217853,233,557,3980217841,56,Back,3980217843,347,,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806461,557,5,2,58,46,8y3iucyxguipljcmf87a11bk9,0,63.7,101.6,2023-01-15T16:20:02.613Z,2023-01-16T07:03:56Z,3980217439,56,Left,3980217441,347,,3980217881,233,545,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806571,546,1,2,58,52,1uk609mhtsfhokhaewjapb26,1,36,0,2023-01-15T16:20:08.897Z,2023-01-16T07:03:59Z,3980218029,141,7.7,3980218033,213,0.3,3980218023,107,,3980218027,140,59.9,3980218031,212,25.9,3980218025,56,Right,3980218035,1,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806595,547,1,2,58,54,1uk609mhtsfhokhaewjapb26,1,59.9,7.7,2023-01-15T16:20:11.192Z,2023-01-16T07:04:09Z,3980814473,155,,3980218181,56,Right,3980218187,212,6.5,3980218185,141,16.8,3980218183,140,58.0,3980218189,213,1.9,3981048235,178,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806617,548,1,2,58,56,1uk609mhtsfhokhaewjapb26,1,54.6,18.2,2023-01-15T16:20:12.498Z,2023-01-16T07:04:16Z,3980218723,155,,3981048295,178,,3980218341,140,48.9,3980218347,213,2.3,3980218345,212,8.8,3980218339,56,Back,3980218343,141,27.7,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806621,549,1,2,58,57,1uk609mhtsfhokhaewjapb26,0,51.9,25.2,2023-01-15T16:20:13.694Z,2023-01-16T07:04:24Z,3980218369,212,3.7,3980218391,286,,3981048391,178,,3980218387,233,558,3980218365,140,55.1,3980218371,213,0.5,3980218363,56,Center,3980218385,236,,eb1rih67f03kwljbge37id1ck,M. Wasinski,3980218367,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806613,558,74,2,58,58,8y3iucyxguipljcmf87a11bk9,1,47.7,73.8,2023-01-15T16:20:14.530Z,2023-01-16T07:04:29Z,3981048449,178,,3980218317,285,,3980218311,56,Back,3980218411,233,549,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806647,559,49,2,58,59,8y3iucyxguipljcmf87a11bk9,1,65.6,64,2023-01-15T16:20:15.643Z,2023-01-16T07:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806709,560,1,2,58,59,8y3iucyxguipljcmf87a11bk9,1,65.6,64,2023-01-15T16:20:15.735Z,2023-01-16T07:04:45Z,3980218691,213,2.4,3981048539,178,,3980218683,56,Center,3980218689,212,8.8,3980218687,141,73.0,3980218999,210,15,3980218685,140,59.6,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2497807029,560,43,2,59,2,1uk609mhtsfhokhaewjapb26,1,0,0,2023-01-15T16:20:18.560Z,2023-01-15T23:48:12Z,3980220317,56,Center,3980872055,144,44,3980220319,286,0,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806713,561,15,2,59,4,8y3iucyxguipljcmf87a11bk9,1,71.9,57.1,2023-01-15T16:20:21.196Z,2023-01-16T07:04:46Z,3980219031,147,50.7,3980219025,103,3.2,3980219013,122,,3980218815,20,,3980219017,29,,3980219065,233,550,3981048587,178,,3980218703,18,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,3980219029,146,98.6,3980219027,215,,3980218701,22,,,3980218705,56,Center,3980219019,55,3980219015,78,,3980219023,102,50.8,,,,,,,,,560,,,,,,,,,
2497806739,550,10,2,59,5,1uk609mhtsfhokhaewjapb26,1,1.2,49.7,2023-01-15T16:20:22.240Z,2023-01-16T07:04:49Z,3980218837,182,,3980218975,180,,3980814929,376,,3980219109,233,561,3980218839,56,Back,3980218973,177,,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806743,551,52,2,59,5,1uk609mhtsfhokhaewjapb26,1,1.2,49.7,2023-01-15T16:20:22.474Z,2023-01-16T07:04:52Z,3980814971,376,,3981048653,178,,,,,,,,,,,,,,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806801,552,1,2,59,8,1uk609mhtsfhokhaewjapb26,1,7.4,58.7,2023-01-15T16:20:24.895Z,2023-01-16T07:05:13Z,3980219195,189,,3980219183,141,85.1,3980219177,123,,3980219185,212,24.1,3980219187,213,0.8,3980219181,140,22.7,3981048833,178,,3980219179,56,Back,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806873,553,1,2,59,22,1uk609mhtsfhokhaewjapb26,1,56.6,90.9,2023-01-15T16:20:39.253Z,2023-01-16T07:05:20Z,3980219557,213,3.2,3980219555,212,9.1,3980219551,140,48.0,3980219549,56,Back,3980219553,141,89.9,3981048903,178,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806891,554,1,2,59,23,1uk609mhtsfhokhaewjapb26,1,48,89.9,2023-01-15T16:20:40.200Z,2023-01-16T07:05:24Z,3980219659,212,11.1,3980219661,213,0.4,3980219653,56,Left,3981048949,178,,3980219657,141,96.3,3980219655,140,57.7,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806899,555,1,2,59,26,1uk609mhtsfhokhaewjapb26,1,58,96.5,2023-01-15T16:20:42.623Z,2023-01-16T07:05:31Z,3980219693,212,8.1,3980219687,56,Left,3981049017,178,,3980219691,141,85.3,3980219695,213,5.0,3980219689,140,60.5,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806923,556,1,2,59,27,1uk609mhtsfhokhaewjapb26,1,60.5,85.3,2023-01-15T16:20:43.994Z,2023-01-16T07:05:35Z,3980219829,141,94.4,3981049037,178,,3980219833,213,1.9,3980219831,212,6.6,3980219827,140,58.2,3980219825,56,Left,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806955,557,1,2,59,32,1uk609mhtsfhokhaewjapb26,1,59.6,94.5,2023-01-15T16:20:49.126Z,2023-01-16T07:05:38Z,3980219959,140,53.6,3980219965,213,4.4,3980219961,141,69.9,3981049063,178,,3980219957,56,Center,3980219963,212,17.9,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807005,558,1,2,59,35,1uk609mhtsfhokhaewjapb26,1,50.5,66.9,2023-01-15T16:20:51.682Z,2023-01-16T07:05:42Z,3980220205,213,4.7,3980220197,56,Center,3980220201,141,23.0,3981049085,178,,3980220203,212,29.9,3980220199,140,50.3,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807025,559,1,2,59,41,1uk609mhtsfhokhaewjapb26,0,70.1,18.8,2023-01-15T16:20:57.821Z,2023-01-16T07:05:48Z,3980220289,140,85.2,3980220297,1,,3980220293,212,32.5,3980872157,224,,3980220283,155,,3980220291,141,60.6,3981049151,178,,3980220295,213,1.1,bf22is04tealb92h075c7u356,C. Atemona,3980815623,20,,3980815497,2,,3980220287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807021,562,43,2,59,42,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-15T16:20:58.559Z,2023-01-15T22:26:06Z,3980816479,144,44,3980220267,285,0,3980220361,233,560,3980220265,56,Back,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497914791,836,8,2,59,42,8y3iucyxguipljcmf87a11bk9,1,13.9,32.9,2023-01-15T16:20:59.400Z,2023-01-16T07:06:00Z,3980816697,385,,3981049277,388,,3981049275,21,,3980816663,56,Back,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497914677,926,43,2,59,43,1uk609mhtsfhokhaewjapb26,1,0,0,2023-01-15T16:21:00.069Z,2023-01-15T22:26:09Z,3980815975,56,Center,3980816509,144,61,,,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807045,563,43,2,59,45,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-15T16:21:01.767Z,2023-01-15T22:25:29Z,3980815903,144,12,3980220399,213,5.7,3980220419,15,0,3980220397,212,20.1,3980220395,141,27.0,3980220393,140,28.1,3980220391,56,Back,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807061,561,1,2,59,45,1uk609mhtsfhokhaewjapb26,1,76.1,75.6,2023-01-15T16:21:01.998Z,2023-01-16T07:06:05Z,3980220485,140,68.6,3980220487,141,72.7,3980220479,56,Center,3980220491,213,3.4,3981049329,178,,3980220489,212,8.1,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807099,562,1,2,59,49,1uk609mhtsfhokhaewjapb26,1,79.1,75.3,2023-01-15T16:21:05.839Z,2023-01-16T07:06:11Z,3980220695,140,87.2,3980220697,141,85.7,3980220701,213,0.7,3980220693,56,Left,3981049387,178,,3980220699,212,11.1,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807113,563,1,2,59,53,1uk609mhtsfhokhaewjapb26,1,86.4,89.3,2023-01-15T16:21:09.582Z,2023-01-16T07:06:16Z,3981049419,178,,3980220773,141,87.5,3980220771,140,81.0,3980220769,56,Left,3980220777,213,3.4,3980220775,212,5.8,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807131,564,1,2,59,53,1uk609mhtsfhokhaewjapb26,1,78.5,84.5,2023-01-15T16:21:10.111Z,2023-01-16T07:06:21Z,3981049483,178,,3980220863,141,92.1,3980220869,213,0.7,3980220861,140,84.2,3980220867,212,7.9,3980220859,56,Left,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807143,565,1,2,59,57,1uk609mhtsfhokhaewjapb26,0,85.5,90.5,2023-01-15T16:21:13.831Z,2023-01-16T07:06:24Z,3980220919,56,Center,3980220927,213,4.9,3980220925,212,14.0,3980817409,224,,3980220921,140,87.6,3981049509,178,,3980220915,2,,3980220917,155,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,3980817411,72,,3980220923,141,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807157,564,12,2,59,57,8y3iucyxguipljcmf87a11bk9,1,10.9,28.3,2023-01-15T16:21:14.328Z,2023-01-16T06:43:04Z,3980220979,140,33.5,3981035955,178,,3980220981,141,23.1,3980220987,15,,3980220985,213,6.1,3980220977,56,Back,3980220983,212,24.0,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807215,566,1,2,60,0,1uk609mhtsfhokhaewjapb26,1,66.6,70.8,2023-01-15T16:21:16.628Z,2023-01-16T06:43:16Z,3981036033,388,,3980221269,141,91.4,3980221271,212,14.1,3980221265,56,Left,3980221267,140,67.8,3980221273,213,1.5,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807235,567,1,2,60,6,1uk609mhtsfhokhaewjapb26,1,74.5,82.7,2023-01-15T16:21:22.809Z,2023-01-16T06:43:19Z,3980221359,141,87.8,3980221361,212,4.0,3981036065,178,,3980221363,213,2.1,3980221355,56,Left,3980221357,140,72.6,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807259,568,1,2,60,7,1uk609mhtsfhokhaewjapb26,1,72.6,87.8,2023-01-15T16:21:23.748Z,2023-01-16T06:44:53Z,3980221553,212,9.9,3981036787,178,,3980221549,140,81.2,3980221547,56,Left,3980221551,141,93.9,3980221555,213,0.4,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807267,569,61,2,60,12,1uk609mhtsfhokhaewjapb26,0,93.4,81.4,2023-01-15T16:21:28.513Z,2023-01-16T06:45:00Z,3980221587,56,Left,3981036865,178,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807277,565,5,2,60,13,8y3iucyxguipljcmf87a11bk9,1,-1,27.4,2023-01-15T16:21:29.838Z,2023-01-16T06:45:04Z,3980221629,56,Back,3980221713,233,570,3980221631,346,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807281,570,5,2,60,13,1uk609mhtsfhokhaewjapb26,0,101,72.6,2023-01-15T16:21:29.838Z,2023-01-16T06:45:03Z,3980221671,346,,3980221669,56,Center,3980221731,233,565,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807373,566,40,2,60,26,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-15T16:21:43.128Z,2023-01-16T06:45:08Z,3980222151,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",3980222145,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5",3980222147,59,"1, 14, 7, 31, 5, 2, 24, 13, 11, 16, 29, 9, 19, 22, 33",3980222153,194,18pgjfpl9s8qy32mblzygsyc5,3980222149,130,18,3980222143,30,"6q53ei01tbb5kxjr1mhfjysph, 7dayrhr0c60zbc1b6lig8pm8l, 8fs5klbsyx06c5ds9s1i3xu96, eyvf8uu7jltbzalaov3qt1w5, etos5xv3v2ptiktdk5yuhrjkl, ettrapmxg36vw2egivejegzc9, 18pgjfpl9s8qy32mblzygsyc5, 99tf4co0pm09ayca13ma3lql1, 1khy4w78z012p8z20gcp0nrvt, cxa3j4u8eh5w947p1iba47yfo, b9wew8z92aj36vvxfj3q7kxcl, dgwhg6g9oys6as69cqcgyi9xx, 2igz499o21aihmkugktp3nyms, 2cc5y9hjnc8nqrh58ojz6ajth, be0ws51ws5cm9wzmcp3ozmklx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
