id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2503420839,316,8,1,36,32,2b57rbw94i9ohnbch52owvqtq,1,57.8,71,2023-02-03T20:22:06.595Z,2023-02-04T12:09:47Z,4009650651,56,Center,4010184807,389,,4010036597,384,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503420857,317,49,1,36,34,2b57rbw94i9ohnbch52owvqtq,1,69.7,81.7,2023-02-03T20:22:08.204Z,2023-02-04T12:09:46Z,,,,,,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503420909,318,1,1,36,35,2b57rbw94i9ohnbch52owvqtq,1,67,80.8,2023-02-03T20:22:09.253Z,2023-02-04T12:09:45Z,4009650967,212,6.5,4009650969,213,4.4,4009650963,140,65.0,4009650965,141,71.8,4009650961,56,Center,4010184945,178,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503420939,319,1,1,36,37,2b57rbw94i9ohnbch52owvqtq,1,62,72.1,2023-02-03T20:22:10.932Z,2023-02-04T12:09:43Z,4010184961,178,,4009651157,213,3.5,4009651153,141,69.3,4009651155,212,6.2,4009651149,56,Center,4009651151,140,56.4,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503420973,320,1,1,36,38,2b57rbw94i9ohnbch52owvqtq,1,53.7,69,2023-02-03T20:22:12.386Z,2023-02-04T12:09:42Z,4009651353,56,Back,4009651355,140,46.9,4009651359,212,10.4,4009651357,141,57.9,4009651361,213,4.0,4010184999,178,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421083,321,1,1,36,41,2b57rbw94i9ohnbch52owvqtq,0,48.3,54,2023-02-03T20:22:14.842Z,2023-02-04T12:09:42Z,4009652005,1,,4009651989,155,,4009651991,56,Right,4009651997,212,61.1,4009652001,213,5.7,4010185055,178,,4009651993,140,96.2,4009651995,141,3.1,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421097,356,49,1,36,47,6vyr13j6kbwdtxjwm1m4m8nu2,1,2.2,99.4,2023-02-03T20:22:20.965Z,2023-02-04T12:09:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421301,357,1,1,36,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,4,86.9,2023-02-03T20:22:24.750Z,2023-02-04T12:09:39Z,4010185143,178,,4009653217,213,6.1,4010036971,155,,4009653209,56,Center,4009653219,1,,4009653215,212,57.2,4009653213,141,73.0,4009653211,140,57.7,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421321,358,1,1,36,58,6vyr13j6kbwdtxjwm1m4m8nu2,0,83.1,63.3,2023-02-03T20:22:32.541Z,2023-02-04T11:56:20Z,4010185251,178,,4009653361,56,Center,4009653369,212,11.7,4009653365,140,84.6,4009653367,141,46.3,4009653371,213,4.8,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421319,322,61,1,36,59,2b57rbw94i9ohnbch52owvqtq,1,14.9,40.5,2023-02-03T20:22:32.783Z,2023-02-04T12:09:37Z,4010185363,178,,4009653331,56,Back,,,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421343,359,15,1,37,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,85.2,44.1,2023-02-03T20:22:35.289Z,2023-02-04T12:09:36Z,4009654897,230,98.4,4009654557,72,,4009653483,17,,4009654895,147,47.7,4009654595,233,323,4009653481,22,,4009654889,103,19,4009654561,82,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,4009654899,231,4009653485,56,4009654893,146,91.9,,48.7,4010185387,178,4009654887,102,50.8,4009654891,458,4009654885,78,,Center,,,,,,,,,,,,,,,,,,,,
2503421375,323,10,1,37,1,2b57rbw94i9ohnbch52owvqtq,1,11.4,56.4,2023-02-03T20:22:35.448Z,2023-02-04T12:09:36Z,4009653673,94,,4009653675,56,Back,4009654625,233,359,4010185445,178,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421395,324,49,1,37,2,2b57rbw94i9ohnbch52owvqtq,1,11,52.3,2023-02-03T20:22:36.454Z,2023-02-04T12:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421487,325,1,1,37,2,2b57rbw94i9ohnbch52owvqtq,1,11,52.3,2023-02-03T20:22:36.523Z,2023-02-04T12:09:35Z,4009654307,56,Back,4009654317,1,,4009654309,140,41.0,4009654315,213,5.6,4009654313,212,41.1,4009654305,157,,4010185573,178,,4009654311,141,13.4,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421527,326,1,1,37,9,2b57rbw94i9ohnbch52owvqtq,1,25.9,12.8,2023-02-03T20:22:43.030Z,2023-02-04T12:09:33Z,4009654521,141,27.4,4009654519,140,13.2,4009654517,56,Back,4009654523,212,16.6,4009654525,213,2.5,4010185637,178,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421559,327,1,1,37,11,2b57rbw94i9ohnbch52owvqtq,1,15.6,25.3,2023-02-03T20:22:44.811Z,2023-02-04T12:09:32Z,4010185693,178,,4009654729,141,43.7,4009654723,56,Back,4009654725,140,4.8,4009654733,212,16.9,4009654735,213,2.3,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421639,328,1,1,37,13,2b57rbw94i9ohnbch52owvqtq,0,6,43.7,2023-02-03T20:22:46.913Z,2023-02-04T12:09:31Z,4009655127,140,55.8,4009655131,141,35.2,4010037753,155,,4009655123,56,Center,4009655139,1,,4009655135,212,52.6,4009655137,213,6.2,4010185715,178,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421653,360,44,1,37,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,49.8,70.5,2023-02-03T20:22:50.589Z,2023-02-04T12:24:44Z,4009655213,285,,4009655253,233,329,4009655211,56,Back,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421647,329,44,1,37,16,2b57rbw94i9ohnbch52owvqtq,0,50.2,29.5,2023-02-03T20:22:50.590Z,2023-02-04T12:09:30Z,4009655171,56,Center,4009655173,286,,4009655261,233,360,,,,,,,,,,,,,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421661,361,1,1,37,16,6vyr13j6kbwdtxjwm1m4m8nu2,0,49.5,68.1,2023-02-03T20:22:50.638Z,2023-02-04T12:24:44Z,4009655279,213,0.0,4009655275,141,68.8,4009655273,140,63.4,4010185737,388,,4009655277,212,14.6,4009655271,56,Center,4009655269,3,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421775,330,1,1,37,19,2b57rbw94i9ohnbch52owvqtq,1,36.1,34.3,2023-02-03T20:22:53.354Z,2023-02-04T12:09:29Z,4009655941,141,6.1,4009655939,140,53.6,4009655937,56,Right,4010185795,178,,4009655943,212,26.6,4009655945,213,5.5,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421787,331,1,1,37,24,2b57rbw94i9ohnbch52owvqtq,0,62.5,5.6,2023-02-03T20:22:58.424Z,2023-02-04T12:09:28Z,4009656031,213,6.3,4009656027,141,4.9,4009656029,212,14.6,4009656025,140,76.4,4009656023,56,Right,4010185875,178,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421829,362,49,1,37,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,22,87.1,2023-02-03T20:22:59.539Z,2023-02-04T12:09:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421837,363,50,1,37,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,20.9,93.2,2023-02-03T20:22:59.697Z,2023-02-04T11:51:27Z,4009659459,233,332,4009656365,56,Back,4009659251,285,,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421841,332,7,1,37,26,2b57rbw94i9ohnbch52owvqtq,1,79.1,6.8,2023-02-03T20:23:00.389Z,2023-02-04T11:51:27Z,4009656381,286,,4010186171,178,,4009659439,233,363,4010038265,383,,4009656379,56,Right,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503493367,831,49,1,37,27,2b57rbw94i9ohnbch52owvqtq,1,78,2.5,2023-02-03T20:23:01.501Z,2023-02-04T12:09:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421893,333,1,1,37,28,2b57rbw94i9ohnbch52owvqtq,1,73.8,3.1,2023-02-03T20:23:02.641Z,2023-02-04T12:09:26Z,4010186229,178,,4009656707,213,2.6,4009656705,212,16.1,4009656703,141,14.7,4009656699,56,Right,4009656701,140,60.4,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422013,334,1,1,37,33,2b57rbw94i9ohnbch52owvqtq,1,65.6,25.8,2023-02-03T20:23:06.923Z,2023-02-04T12:09:24Z,4009657353,56,Left,4009657359,212,45.6,4010186315,178,,4009657349,155,,4009657351,196,,4009657357,141,90.2,4009657355,140,77.7,4009657363,1,,3s0tyude1pghox634ij87srft,S. Dewaele,4009657361,213,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422015,335,61,1,37,39,2b57rbw94i9ohnbch52owvqtq,0,80.8,88.6,2023-02-03T20:23:13.166Z,2023-02-04T12:09:22Z,4009657369,56,Left,4010186437,178,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422019,364,49,1,37,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,16.9,17.8,2023-02-03T20:23:14.355Z,2023-02-04T12:09:21Z,,,,,,,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422163,366,4,1,37,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,14.3,7.3,2023-02-03T20:23:17.194Z,2023-02-04T12:09:20Z,4009658101,13,,4009658151,233,336,4009658103,294,,4009658105,56,Back,4009658109,285,,4009658107,152,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422127,336,4,1,37,43,2b57rbw94i9ohnbch52owvqtq,0,85.7,92.7,2023-02-03T20:23:17.195Z,2023-02-04T12:09:20Z,4010186551,178,,4009657921,13,,4009657927,152,,4009658193,233,366,4009657929,286,,4009657925,56,Left,4009657923,294,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422033,365,43,1,37,56,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-02-03T20:23:30.140Z,2023-02-03T20:24:13Z,4009661319,144,50,4009657453,56,Back,4009657455,285,0,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422631,367,1,1,38,15,6vyr13j6kbwdtxjwm1m4m8nu2,0,15.2,9.5,2023-02-03T20:23:49.632Z,2023-02-04T12:09:19Z,4009660701,157,,4009660699,5,,4009660703,152,,4009660715,1,,4009660709,141,56.3,4009660815,189,,4010186595,178,,4009660711,212,65.3,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,4009660705,56,4009660713,213,4009660707,140,69.5,,Center,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,
2503422675,337,49,1,38,21,2b57rbw94i9ohnbch52owvqtq,1,41.2,32.9,2023-02-03T20:23:55.343Z,2023-02-04T12:09:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422731,338,1,1,38,21,2b57rbw94i9ohnbch52owvqtq,1,41.8,32.8,2023-02-03T20:23:55.443Z,2023-02-04T12:09:18Z,4009661267,141,42.2,4009661269,212,8.1,4009661263,140,37.0,4009661259,56,Back,4010186999,388,,4009661273,213,2.2,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422799,339,1,1,38,25,2b57rbw94i9ohnbch52owvqtq,1,45.4,45.8,2023-02-03T20:23:58.862Z,2023-02-04T12:09:18Z,4009661647,212,17.8,4009661649,213,0.4,4009661643,140,61.0,4009661645,141,56.0,4009661641,56,Center,4010187197,178,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422809,340,1,1,38,28,2b57rbw94i9ohnbch52owvqtq,0,66.4,61.3,2023-02-03T20:24:01.855Z,2023-02-04T12:09:16Z,4010187235,178,,4009661699,212,8.4,4009661693,56,Center,4009661695,140,74.3,4009661701,213,0.2,4009661697,141,63.6,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422819,368,8,1,38,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.6,38.5,2023-02-03T20:24:02.102Z,2023-02-04T12:09:15Z,4009661747,56,Back,4010039385,383,,4010187291,178,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422857,369,49,1,38,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.6,43.9,2023-02-03T20:24:05.214Z,2023-02-04T12:09:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568399,1455,83,1,38,32,2b57rbw94i9ohnbch52owvqtq,1,65.3,50.9,2023-02-03T20:24:06.741Z,2023-02-04T12:09:13Z,4010435279,399,477558,,,,,,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568021,1453,43,1,38,33,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-03T20:24:06.784Z,2023-02-04T10:02:13Z,4010433807,399,477558,4010435139,144,83,,,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568115,1454,43,1,38,33,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-03T20:24:06.949Z,2023-02-04T10:02:03Z,4010434919,144,83,4010434159,399,477558,,,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568443,1456,83,1,38,33,2b57rbw94i9ohnbch52owvqtq,1,65.7,51.8,2023-02-03T20:24:07.087Z,2023-02-04T12:09:12Z,4010435465,399,477558,,,,,,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422881,370,3,1,38,34,6vyr13j6kbwdtxjwm1m4m8nu2,0,35.2,45.7,2023-02-03T20:24:08.111Z,2023-02-04T12:09:11Z,4009662079,56,Back,4010187581,178,,4010636259,286,,4010039569,464,,4009664047,233,341,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422907,341,7,1,38,34,2b57rbw94i9ohnbch52owvqtq,0,64.8,54.3,2023-02-03T20:24:08.116Z,2023-02-04T12:09:11Z,4010636215,285,,4010187695,178,,4010039609,383,,4009663981,233,370,4009662217,56,Center,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422969,371,2,1,38,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.8,35.7,2023-02-03T20:24:09.864Z,2023-02-04T12:09:10Z,4009662599,141,29.7,4009662591,7,3q2ibq6hhxyht8046ib49ye39,4009662595,56,Center,4010187847,178,,4009662597,140,66.7,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423015,343,55,1,38,36,2b57rbw94i9ohnbch52owvqtq,1,45.3,69.4,2023-02-03T20:24:09.865Z,2023-02-04T12:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503422939,342,43,1,38,51,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-03T20:24:25.113Z,2023-02-03T20:24:46Z,4009664289,144,45,4009662385,285,0,4009662383,56,Center,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423543,344,1,1,39,11,2b57rbw94i9ohnbch52owvqtq,0,31.5,65.7,2023-02-03T20:24:45.683Z,2023-02-04T12:09:09Z,4009665827,241,,4009665825,155,,4009665835,212,50.2,4009665837,213,0.1,4009665831,140,79.1,4009665823,5,,4009665829,56,Center,4009665833,141,72.3,d0itp0eyxewvnm2shm0manw7p,D. Phillips,4009665839,1,4010187941,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423583,372,1,1,39,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,19.7,23.5,2023-02-03T20:24:48.939Z,2023-02-04T12:09:09Z,4009666085,213,0.0,4009666083,212,21.3,4010188023,178,,4009666077,56,Back,4009666081,141,23.6,4009666079,140,40.0,4009666075,3,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423595,373,1,1,39,16,6vyr13j6kbwdtxjwm1m4m8nu2,0,37.2,24.3,2023-02-03T20:24:50.582Z,2023-02-04T12:09:08Z,4009666149,212,1.6,4009666151,213,2.7,4009666145,140,35.8,4009666143,56,Back,4009666147,141,25.3,4009666141,3,,4010188097,178,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423611,345,1,1,39,19,2b57rbw94i9ohnbch52owvqtq,1,63.9,82,2023-02-03T20:24:53.349Z,2023-02-04T12:09:08Z,4009666229,3,,4010394227,388,,4009666231,56,Center,4009666237,212,6.4,4009666239,213,4.9,4009666235,141,72.7,4009666233,140,65.1,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423621,346,1,1,39,20,2b57rbw94i9ohnbch52owvqtq,0,65.5,78.5,2023-02-03T20:24:53.997Z,2023-02-04T12:09:07Z,4009666277,3,,4009666281,140,71.9,4009666279,56,Center,4009666285,212,7.0,4009666283,141,75.4,4010188249,388,,4009666287,213,6.0,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423647,374,49,1,39,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,30,16.9,2023-02-03T20:24:55.466Z,2023-02-04T12:09:07Z,,,,,,,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423685,375,1,1,39,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,30,17,2023-02-03T20:24:55.517Z,2023-02-04T12:09:07Z,4009666629,56,Right,4010188523,178,,4009666631,140,56.7,4009666637,213,6.1,4009666633,141,8.5,4009666635,212,28.6,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423775,376,1,1,39,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.9,11.5,2023-02-03T20:24:59.401Z,2023-02-04T12:09:05Z,4009667203,141,80.3,4009667199,56,Left,4010188557,178,,4009667209,1,,4009667201,140,65.0,4009667205,212,49.1,4009667195,155,,4009667197,196,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,4009667207,213,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423803,377,1,1,39,35,6vyr13j6kbwdtxjwm1m4m8nu2,1,76.5,87.8,2023-02-03T20:25:09.619Z,2023-02-04T12:09:00Z,4009667359,213,3.9,4010188627,178,,4009667355,212,10.9,4009667353,141,77.3,4009667351,140,68.7,4009667349,56,Center,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423861,378,1,1,39,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,71.2,79.4,2023-02-03T20:25:11.888Z,2023-02-04T12:09:00Z,4009667689,213,0.4,4009667685,141,91.5,4009667683,140,89.1,4009667687,212,20.5,4010188687,178,,4009667681,56,Left,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423885,379,1,1,39,40,6vyr13j6kbwdtxjwm1m4m8nu2,0,86.9,97.7,2023-02-03T20:25:14.099Z,2023-02-04T12:08:59Z,4010635605,1,,4009667851,213,4.8,4009667843,141,50.4,4010188741,178,,4009667835,56,Center,4009667847,212,32.4,4009667831,2,,4010041297,72,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,4010041295,224,4009667839,140,4009667833,155,,,,,,,,,,,,,,90.6,,,,,,,,,,,,,,,,,,,,
2503424151,351,4,1,39,41,2b57rbw94i9ohnbch52owvqtq,1,7.2,40.9,2023-02-03T20:25:15.683Z,2023-02-04T12:08:59Z,4009669381,13,,4009669387,152,,4009669389,285,,4009669441,233,380,4009669385,56,Back,4009669383,294,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503424157,380,4,1,39,41,6vyr13j6kbwdtxjwm1m4m8nu2,0,92.8,59.1,2023-02-03T20:25:15.684Z,2023-02-04T12:08:58Z,4009669411,13,,4009669451,233,351,4010188855,388,,4009669413,294,,4009669415,56,Center,4009669419,286,,4009669417,152,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423901,347,43,1,39,56,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-03T20:25:30.498Z,2023-02-03T20:26:26Z,4009667949,213,5.4,4009667945,141,50.9,4009673201,144,12,4009667943,140,13.8,4009667977,15,0,4009667947,212,7.4,4009667941,56,Back,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503424243,352,1,1,39,57,2b57rbw94i9ohnbch52owvqtq,1,12.7,43.5,2023-02-03T20:25:31.100Z,2023-02-04T12:08:58Z,4009669899,5,,4009669907,140,19.4,4010188903,178,,4009669913,213,5.1,4009669903,56,Back,4009669909,141,20.1,4009669911,212,17.4,4009669901,152,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
