id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/15/value
2475800409,145,1,1,26,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,4.7,66.9,2022-10-22T19:11:39.852Z,2022-10-23T11:26:19Z,3864189309,3,,3864189319,213,1.4,3864189317,212,12.4,3865543947,388,,3864189313,140,6.9,3864189315,141,84.8,3864189311,56,Back,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800431,146,1,1,26,33,ecj1gmc7pqcjo4sc9hvghj5u3,0,3.7,83,2022-10-22T19:11:41.472Z,2022-10-23T11:26:19Z,3865543995,178,,3864189399,157,,3864189401,56,Back,3864189411,1,,3864189403,140,33.3,3864189405,141,75.9,3864189407,212,31.5,3864189409,213,6.1,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800451,280,1,1,26,36,1oyb7oym5nwzny8vxf03szd2h,1,73.5,27.8,2022-10-22T19:11:44.445Z,2022-10-23T11:26:18Z,3865544173,178,,3864189539,212,11.4,3864189537,141,43.6,3864189533,56,Center,3864189535,140,70.0,3864189541,213,1.9,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800571,281,1,1,26,38,1oyb7oym5nwzny8vxf03szd2h,1,71.2,45.2,2022-10-22T19:11:46.325Z,2022-10-23T11:26:17Z,3864190091,140,76.0,3864190089,56,Center,3864190097,213,1.2,3864190095,212,15.3,3865544333,178,,3864190093,141,66.4,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800573,282,1,1,26,42,1oyb7oym5nwzny8vxf03szd2h,0,74.1,60.9,2022-10-22T19:11:50.212Z,2022-10-23T11:26:16Z,3864190109,140,82.9,3865544425,178,,3864190107,56,Center,3864190115,213,5.7,3864190113,212,11.4,3864190111,141,51.0,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800589,147,1,1,26,42,ecj1gmc7pqcjo4sc9hvghj5u3,0,18.8,55.9,2022-10-22T19:11:50.873Z,2022-10-23T11:26:16Z,3864190181,141,46.0,3864190177,56,Back,3865544461,178,,3864190179,140,42.6,3864190185,213,6.0,3864190183,212,25.9,3864190187,1,,3864190175,157,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800631,283,1,1,26,46,1oyb7oym5nwzny8vxf03szd2h,1,60.7,54.7,2022-10-22T19:11:54.055Z,2022-10-23T11:26:16Z,3864190411,212,17.0,3864190413,213,4.1,3864190405,56,Center,3865544533,178,,3864190407,140,51.9,3864190409,141,33.7,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800687,284,1,1,26,48,1oyb7oym5nwzny8vxf03szd2h,1,51.6,36.5,2022-10-22T19:11:56.276Z,2022-10-23T11:26:15Z,3864190695,140,59.6,3864190693,56,Right,3865544605,178,,3864190697,141,18.9,3864190701,213,5.3,3864190699,212,14.6,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800705,285,1,1,26,54,1oyb7oym5nwzny8vxf03szd2h,1,59.3,17.4,2022-10-22T19:12:02.909Z,2022-10-23T11:26:13Z,3864190797,56,Right,3864190805,213,4.4,3864190803,212,9.7,3864190801,141,3.7,3864190799,140,56.6,3865544701,178,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800739,286,1,1,26,56,1oyb7oym5nwzny8vxf03szd2h,1,56.1,4.1,2022-10-22T19:12:04.158Z,2022-10-23T11:26:13Z,3864190989,140,36.7,3864190997,213,2.4,3865544751,178,,3864190985,56,Back,3864190995,212,27.5,3864190993,141,31.3,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800763,287,1,1,26,59,1oyb7oym5nwzny8vxf03szd2h,1,38.7,31.2,2022-10-22T19:12:07.059Z,2022-10-23T11:26:12Z,3864191151,56,Back,3864191153,140,41.2,3864191155,141,63.0,3864191157,212,21.8,3865544791,178,,3864191159,213,1.4,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800807,288,1,1,27,2,1oyb7oym5nwzny8vxf03szd2h,1,44.5,56.5,2022-10-22T19:12:10.487Z,2022-10-23T11:26:11Z,3864191439,140,60.5,3865544831,178,,3864191437,56,Center,3864191443,212,22.5,3864191445,213,0.7,3864191441,141,78.5,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800827,289,1,1,27,5,1oyb7oym5nwzny8vxf03szd2h,1,65,62,2022-10-22T19:12:13.915Z,2022-10-23T11:26:10Z,3864191541,141,30.3,3864191543,212,21.7,3864191545,213,4.8,3864191537,56,Center,3865544909,178,,3864191539,140,67.3,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800839,290,1,1,27,6,1oyb7oym5nwzny8vxf03szd2h,1,69,38.6,2022-10-22T19:12:14.892Z,2022-10-23T11:26:10Z,3864191617,140,66.5,3865544965,178,,3864191621,141,43.7,3864191623,212,4.3,3864191625,213,2.2,3864191615,56,Center,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800851,291,1,1,27,8,1oyb7oym5nwzny8vxf03szd2h,1,68.8,46.4,2022-10-22T19:12:16.013Z,2022-10-23T11:26:09Z,3864191695,56,Center,3864191705,213,5.5,3864191697,140,75.4,3865545171,178,,3864191701,212,10.3,3864191699,141,35.2,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800885,292,2,1,27,9,1oyb7oym5nwzny8vxf03szd2h,1,74.1,39.8,2022-10-22T19:12:16.991Z,2022-10-23T11:26:09Z,3864191889,141,9.4,3864191885,56,Right,3864192467,7,acx78ftnm61hm01wpmme77hbe,3864191887,140,93.2,3865545249,178,,,,,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475800965,148,55,1,27,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,23.7,67,2022-10-22T19:12:16.992Z,2022-10-23T11:26:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476065925,1744,43,1,27,11,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-22T19:12:19.804Z,2022-10-23T08:49:57Z,3865625015,144,82,3865624935,178,0,,,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801391,149,1,1,27,47,ecj1gmc7pqcjo4sc9hvghj5u3,0,11.2,83,2022-10-22T19:12:55.817Z,2022-10-23T11:26:08Z,3864194619,213,6.2,3865545433,178,,3864194617,212,64.4,3864194607,241,,3864194615,141,77.5,3864194603,157,,3864194613,140,72.4,3864194621,1,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,3864194601,5,,3864194611,56,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,
2475801415,293,1,1,27,53,1oyb7oym5nwzny8vxf03szd2h,0,34.1,17.4,2022-10-22T19:13:01.656Z,2022-10-23T11:26:08Z,3865545537,388,,3864194729,3,,3864194737,212,22.5,3864194739,213,0.4,3864194731,56,Center,3864194735,141,30.0,3864194733,140,53.9,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801467,150,1,1,27,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.6,74.1,2022-10-22T19:13:03.508Z,2022-10-23T11:26:08Z,3864195021,140,58.4,3864195025,212,13.1,3865545641,388,,3864195023,141,87.7,3864195027,213,0.8,3864195017,3,,3864195019,56,Left,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801475,151,50,1,27,56,ecj1gmc7pqcjo4sc9hvghj5u3,1,54,86.3,2022-10-22T19:13:04.927Z,2022-10-23T11:26:07Z,3864195043,286,,3864195139,233,294,3864195041,56,Left,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801461,294,7,1,27,57,1oyb7oym5nwzny8vxf03szd2h,1,46,13.7,2022-10-22T19:13:05.295Z,2022-10-23T11:26:07Z,3865546021,178,,3865436609,383,,3864195107,233,151,3864195015,285,,3864195013,56,Back,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801471,295,49,1,27,57,1oyb7oym5nwzny8vxf03szd2h,1,45.5,12.9,2022-10-22T19:13:05.867Z,2022-10-23T11:26:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476066273,1038,83,1,27,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.6,87.5,2022-10-22T19:13:06.471Z,2022-10-23T11:26:06Z,3865626475,399,121166,,,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801519,296,1,1,27,59,1oyb7oym5nwzny8vxf03szd2h,1,42.8,16.3,2022-10-22T19:13:07.478Z,2022-10-23T11:26:05Z,3864195303,56,Back,3865546591,178,,3864195305,140,34.8,3864195311,213,2.4,3864195309,212,11.7,3864195307,141,28.3,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801575,297,1,1,28,0,1oyb7oym5nwzny8vxf03szd2h,1,40,21.7,2022-10-22T19:13:08.779Z,2022-10-23T11:26:04Z,3864195545,141,16.7,3864195543,140,6.7,3865546685,178,,3864195541,56,Back,3864195549,213,3.2,3864195547,212,35.1,3865918427,1,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801677,298,1,1,28,6,1oyb7oym5nwzny8vxf03szd2h,1,8.5,12.1,2022-10-22T19:13:14.071Z,2022-10-23T11:26:03Z,3865546811,178,,3864196113,212,8.4,3864196115,213,5.9,3864196111,141,7.4,3864196109,140,15.9,3864196107,56,Back,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476066545,1751,43,1,28,7,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-22T19:13:15.582Z,2022-10-23T08:51:24Z,3865627665,144,82,3865627509,178,0,,,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801681,152,27,1,28,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-10-22T19:13:37.450Z,2022-10-23T07:59:25Z,3864196127,41,Injury,3864196129,53,6xam5bquregefbepxd9rwfdh,3864196191,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475801685,299,27,1,28,29,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-22T19:13:37.450Z,2022-10-23T07:59:24Z,3864196203,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475802381,153,43,1,29,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-10-22T19:14:26.504Z,2022-10-22T19:14:30Z,3864200113,144,28,3864199851,55,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803271,155,28,1,30,17,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-10-22T19:15:25.350Z,2022-10-23T07:40:03Z,3864204271,55,152,3864204279,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803259,300,28,1,30,17,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-22T19:15:25.350Z,2022-10-23T07:40:02Z,3864204227,55,299,3864204305,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803307,156,68,1,30,33,ecj1gmc7pqcjo4sc9hvghj5u3,0,0,0,2022-10-22T19:15:41.925Z,2022-10-23T07:40:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803285,301,68,1,30,34,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-22T19:15:42.050Z,2022-10-23T07:40:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803339,302,1,1,30,35,1oyb7oym5nwzny8vxf03szd2h,1,32.5,11.5,2022-10-22T19:15:43.824Z,2022-10-23T11:26:03Z,3864204585,56,Back,3864204591,212,36.8,3864204593,213,1.7,3864204595,1,,3864204589,141,64.9,3865524013,178,,3864204587,140,26.8,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803365,303,1,1,30,38,1oyb7oym5nwzny8vxf03szd2h,1,34.4,61.7,2022-10-22T19:15:46.898Z,2022-10-23T11:26:02Z,3864204765,212,26.6,3864204757,56,Left,3864204763,141,89.0,3865524131,178,,3864204759,140,52.6,3864204767,213,0.8,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803447,304,1,1,30,42,1oyb7oym5nwzny8vxf03szd2h,1,60.3,88.8,2022-10-22T19:15:50.268Z,2022-10-23T11:26:01Z,3865524355,178,,3864205169,140,80.3,3864205167,56,Left,3864205171,141,93.9,3864205173,212,21.3,3864205175,213,0.2,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803481,305,1,1,30,47,1oyb7oym5nwzny8vxf03szd2h,1,78.8,93.5,2022-10-22T19:15:55.392Z,2022-10-23T11:26:00Z,3864205353,141,92.7,3864205355,212,16.7,3865524645,178,,3864205351,140,62.9,3864205349,56,Left,3864205357,213,3.2,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803491,306,1,1,30,48,1oyb7oym5nwzny8vxf03szd2h,1,69.4,96.6,2022-10-22T19:15:56.691Z,2022-10-23T11:26:00Z,3864205389,56,Left,3864205397,213,3.5,3864205391,140,52.5,3864205395,212,18.7,3865524727,178,,3864205393,141,88.1,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803507,307,1,1,30,51,1oyb7oym5nwzny8vxf03szd2h,1,59.4,86.8,2022-10-22T19:15:59.373Z,2022-10-23T11:25:59Z,3865525681,178,,3864205489,141,55.4,3864205487,140,44.0,3864205491,212,26.8,3864205485,56,Back,3864205493,213,4.1,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803543,308,1,1,30,54,1oyb7oym5nwzny8vxf03szd2h,1,48.2,53.1,2022-10-22T19:16:02.891Z,2022-10-23T11:25:58Z,3864205689,212,35.0,3865918149,1,,3864205687,141,4.6,3864205691,213,5.1,3864205683,56,Right,3864205685,140,59.5,3865525833,178,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803587,309,1,1,30,58,1oyb7oym5nwzny8vxf03szd2h,1,56,5.5,2022-10-22T19:16:06.778Z,2022-10-23T11:25:58Z,3864205903,1,,3864205897,141,47.6,3865525897,178,,3864205899,212,32.9,3864205901,213,2.1,3864205893,56,Back,3864205895,140,40.6,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803611,310,1,1,31,2,1oyb7oym5nwzny8vxf03szd2h,1,41,53.6,2022-10-22T19:16:10.555Z,2022-10-23T11:25:57Z,3865526039,178,,3864206049,212,13.5,3864206047,141,58.7,3864206051,213,0.3,3864206045,140,53.4,3864206043,56,Center,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803623,311,1,1,31,4,1oyb7oym5nwzny8vxf03szd2h,1,47,55.9,2022-10-22T19:16:12.877Z,2022-10-23T11:25:56Z,3864206131,213,4.6,3864206125,141,23.3,3864206119,56,Back,3864206121,140,45.5,3865526169,178,,3864206127,212,22.2,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803653,312,1,1,31,7,1oyb7oym5nwzny8vxf03szd2h,1,46.1,20.5,2022-10-22T19:16:15.368Z,2022-10-23T11:25:55Z,3864206299,141,40.3,3864206293,56,Back,3865526277,178,,3864206305,213,2.0,3864206297,140,39.9,3864206303,212,15.0,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803669,313,1,1,31,8,1oyb7oym5nwzny8vxf03szd2h,1,42.1,34.1,2022-10-22T19:16:16.809Z,2022-10-23T11:25:55Z,3864206389,213,0.1,3865526373,178,,3864206387,212,15.0,3864206383,140,56.3,3864206385,141,36.4,3864206381,56,Center,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803673,314,1,1,31,10,1oyb7oym5nwzny8vxf03szd2h,0,59.6,35,2022-10-22T19:16:17.998Z,2022-10-23T11:25:54Z,3864206413,56,Center,3864206415,140,63.7,3864206421,213,0.7,3864206411,168,,3864206419,212,5.6,3864206417,141,40.3,3865526471,178,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803677,157,49,1,31,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.6,59.2,2022-10-22T19:16:18.831Z,2022-10-23T11:25:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803743,158,1,1,31,13,ecj1gmc7pqcjo4sc9hvghj5u3,1,38.2,61.8,2022-10-22T19:16:21.520Z,2022-10-23T11:25:53Z,3864206751,212,17.3,3864206745,56,Back,3864206753,213,5.3,3864206749,141,40.3,3865526691,178,,3864206747,140,47.0,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803777,159,1,1,31,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,65.2,36.2,2022-10-22T19:16:26.580Z,2022-10-23T11:25:50Z,3864206941,56,Right,3864206945,141,13.4,3865526911,178,,3864206943,140,81.7,3864206947,212,23.2,3864206949,213,5.6,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803793,160,1,1,31,21,ecj1gmc7pqcjo4sc9hvghj5u3,0,82.5,13.9,2022-10-22T19:16:29.211Z,2022-10-23T11:25:50Z,3864207067,56,Center,3864207077,1,,3864207069,140,93.8,3864207075,213,1.2,3865438947,224,,3864207073,212,37.4,3864207065,155,,3864207071,141,66.1,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,3865527039,178,,3865438949,20,3864207063,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803839,316,12,1,31,22,1oyb7oym5nwzny8vxf03szd2h,1,8.9,40.9,2022-10-22T19:16:30.746Z,2022-10-23T11:25:50Z,3864207373,167,,3864207319,140,0.0,3864207317,56,Back,3864207325,213,3.1,3864207323,212,10.7,3864207321,141,42.1,3865527221,388,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803847,161,6,1,31,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,97,57.6,2022-10-22T19:16:31.919Z,2022-10-23T07:42:49Z,3864207379,233,317,3864207355,73,,3864207353,56,Center,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803841,317,6,1,31,23,1oyb7oym5nwzny8vxf03szd2h,0,3,42.4,2022-10-22T19:16:31.919Z,2022-10-23T07:42:49Z,3864207385,233,161,3864207337,56,Back,3864207339,73,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475803829,315,43,1,31,25,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-10-22T19:16:33.349Z,2022-10-22T19:16:37Z,3864207259,56,Back,3864207261,285,0,3864207421,144,3,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475804181,162,1,1,31,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,99.5,99.5,2022-10-22T19:16:59.012Z,2022-10-23T12:34:00Z,3864209175,141,54.2,3865527445,178,,3864209165,6,,3864209171,56,Center,3864211229,210,16,3865439349,20,,3864211233,25,,3864209179,213,4.5,39tod1iad3ztq17qveh8pwp9l,S. Lynen,1,3864209169,223,,3864209173,140,3864209163,2,,3864209167,155,3864211231,154,,3864209177,212,,,,,,,,,,,,,,94.0,,31.3,,,,,,,,
2475805053,169,44,1,31,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,98,51.1,2022-10-22T19:17:00.328Z,2022-10-23T11:25:49Z,3864213845,286,,3864213843,56,Center,3864229343,233,356,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475807245,356,44,1,31,52,1oyb7oym5nwzny8vxf03szd2h,0,2,48.9,2022-10-22T19:17:00.329Z,2022-10-23T11:25:49Z,3864224985,285,,3864229351,233,169,3864224981,56,Back,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475804183,163,16,1,31,53,ecj1gmc7pqcjo4sc9hvghj5u3,1,95.4,52.5,2022-10-22T19:17:01.601Z,2022-10-23T12:34:00Z,3864215799,133,,3864210621,375,31:52.343,3864211287,103,5.7,3865439809,395,-1.2,3864211285,102,48.2,3864211291,231,48.4,3864211289,230,100.5,3864211279,154,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,3864210605,25,,3864210617,374,3864209189,56,Center,3865439811,396,3864211275,78,,3864211277,29,3865528051,388,3864211281,55,3864210615,328,,3864210607,15,3865870559,16,,,2022-10-22 20:17:00.329,50.3,,,,,,,,,162
2475804507,318,1,1,32,22,1oyb7oym5nwzny8vxf03szd2h,1,50.2,50,2022-10-22T19:17:30.117Z,2022-10-23T11:01:57Z,3864210863,213,2.3,3864210865,279,G,3864210857,141,62.6,3864210859,212,11.3,3865528125,178,,3864211517,189,,3864210855,140,43.2,3864210853,56,Back,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475804519,319,1,1,32,30,1oyb7oym5nwzny8vxf03szd2h,1,48.2,76.1,2022-10-22T19:17:38.445Z,2022-10-23T11:25:48Z,3865528391,178,,3864211631,189,,3864210939,212,8.2,3864210937,141,75.4,3864210935,140,56.0,3864210933,56,Center,3864210941,213,6.2,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475804529,320,1,1,32,31,1oyb7oym5nwzny8vxf03szd2h,1,55.6,75.6,2022-10-22T19:17:39.117Z,2022-10-23T11:25:47Z,3864210981,140,42.8,3864210983,141,47.2,3864210985,212,23.5,3864210979,56,Back,3864210987,213,4.1,3865528449,178,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
