id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/16/value
2446062173,87,44,1,9,6,6vyr13j6kbwdtxjwm1m4m8nu2,0,15.8,80.7,2022-08-14T11:41:02.809Z,2022-08-15T08:21:09Z,3706130063,233,68,3706129905,285,,3706129903,56,Back,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062213,69,1,1,9,6,2989v3kho9h5jaboe1nr7lx21,0,84.5,19.4,2022-08-14T11:41:02.927Z,2022-08-15T08:21:09Z,3706130085,3,,3706130093,141,33.4,3706130087,56,Center,3708939845,388,,3706130099,213,1.1,3706130097,212,10.9,3706130091,140,89.5,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062319,88,12,1,9,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,11.8,66.6,2022-08-14T11:41:04.170Z,2022-08-15T08:21:09Z,3706130573,56,Back,3706130583,213,0.1,3706130579,141,70.3,3706130581,212,33.2,3708939871,178,,3706130575,140,43.3,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062315,70,1,1,9,10,2989v3kho9h5jaboe1nr7lx21,1,61.3,28,2022-08-14T11:41:06.743Z,2022-08-15T08:21:08Z,3706130547,56,Center,3706130549,140,73.5,3706130545,3,,3706130553,212,13.5,3708939917,178,,3706130555,213,0.3,3706130551,141,34.3,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062325,71,61,1,9,12,2989v3kho9h5jaboe1nr7lx21,0,70.6,28.3,2022-08-14T11:41:08.519Z,2022-08-15T08:21:08Z,3708940073,178,,3706130609,56,Center,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062327,89,50,1,9,14,6vyr13j6kbwdtxjwm1m4m8nu2,1,29.7,62.8,2022-08-14T11:41:11.348Z,2022-08-15T08:21:07Z,3706130611,56,Back,3706130903,233,72,3706130907,285,,,,,,,,,,,,,,,,,ev9ql3x07q7totbxl3gvlidat,A. Trébel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062385,72,7,1,9,15,2989v3kho9h5jaboe1nr7lx21,1,70.3,37.2,2022-08-14T11:41:11.584Z,2022-08-15T08:21:07Z,3706130883,286,,3706652747,384,,3708940333,178,,3706130893,233,89,3706130881,56,Center,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062443,73,1,1,9,18,2989v3kho9h5jaboe1nr7lx21,1,77.5,53.5,2022-08-14T11:41:15.299Z,2022-08-15T08:21:06Z,3708940355,178,,3706131151,212,17.2,3706131145,56,Center,3706135695,210,15,3706131153,213,2.4,3706131147,140,65.7,3706131149,141,71.1,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2446062447,74,15,1,9,21,2989v3kho9h5jaboe1nr7lx21,1,73.6,66.9,2022-08-14T11:41:18.277Z,2022-08-15T08:21:05Z,3706135731,146,97.4,3706135719,29,,3708940395,178,,3706131175,18,,3706135725,102,49.7,3706135717,78,,3706134731,20,,3706135727,103,19.6,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,3706135721,55,3706131177,56,3706131171,22,3706134773,233,90,3706135729,215,3706135733,147,51.5,73,Center,,,,,,,,,,,,,,,,,,,,,
2446062455,90,10,1,9,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,1.9,49.8,2022-08-14T11:41:19.271Z,2022-08-15T08:21:04Z,3706131235,56,Back,3706131231,178,,3706654311,377,,3706132365,233,74,3706131725,174,,3706131233,182,,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062477,75,15,1,9,24,2989v3kho9h5jaboe1nr7lx21,1,91.5,55.9,2022-08-14T11:41:20.973Z,2022-08-15T08:21:04Z,3706132347,233,92,3706132675,147,52.6,3706132671,458,,3706131365,56,Center,3706132667,103,10.1,3708940581,178,,3706131361,22,,3706132665,102,50.4,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,3706132663,78,3706131363,17,3706132669,328,3706132673,146,96.3,3706132301,72,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062509,92,10,1,9,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,3.4,46.6,2022-08-14T11:41:21.611Z,2022-08-15T08:21:03Z,3706131509,179,,3706131507,177,,3706655295,376,,3706131513,56,Back,3706131511,182,,3706134801,233,75,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062499,91,52,1,9,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,3.4,46.7,2022-08-14T11:41:21.868Z,2022-08-15T08:21:03Z,3708940679,179,,3706656213,376,,,,,,,,,,,,,,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062685,93,80,1,9,39,6vyr13j6kbwdtxjwm1m4m8nu2,0,9.7,34.3,2022-08-14T11:41:35.809Z,2022-08-15T08:21:03Z,3708940781,178,,,,,,,,,,,,,,,,,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062775,94,1,1,9,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,11.5,41.7,2022-08-14T11:41:38.786Z,2022-08-15T08:21:02Z,3706132743,140,9.9,3706132745,141,56.0,3706132749,213,1.7,3708940821,178,,3706132747,212,9.9,3706132741,56,Back,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062845,95,1,1,9,46,6vyr13j6kbwdtxjwm1m4m8nu2,1,17.6,60.6,2022-08-14T11:41:43.112Z,2022-08-15T08:21:01Z,3706133083,213,3.9,3708943913,178,,3706133079,141,47.2,3706133081,212,13.2,3706133077,140,8.5,3706133075,56,Back,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062915,96,1,1,9,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,16.6,52.5,2022-08-14T11:41:52.001Z,2022-08-15T08:21:00Z,3706133441,56,Back,3706133447,212,9.7,3706133449,213,5.6,3706133445,141,44.0,3708943803,178,,3706133443,140,24.0,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062943,97,1,1,9,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.9,51.8,2022-08-14T11:41:55.734Z,2022-08-15T08:20:59Z,3706133569,140,27.4,3706133567,56,Back,3706133573,212,24.3,3706133575,213,4.7,3706133571,141,16.1,3708943969,178,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062979,98,1,1,10,2,6vyr13j6kbwdtxjwm1m4m8nu2,0,30.7,16.9,2022-08-14T11:41:59.062Z,2022-08-15T08:20:58Z,3706133769,1,,3706133763,141,54.8,3706133759,56,Center,3706133767,213,0.7,3706133761,140,60.3,3708944049,178,,3706133765,212,40.4,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062987,76,49,1,10,4,2989v3kho9h5jaboe1nr7lx21,1,40.6,50.9,2022-08-14T11:42:01.254Z,2022-08-15T08:20:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063011,77,1,1,10,5,2989v3kho9h5jaboe1nr7lx21,1,41.9,49.2,2022-08-14T11:42:02.013Z,2022-08-15T08:20:57Z,3706133957,56,Back,3706133963,212,7.1,3706133959,140,48.6,3706133961,141,51.0,3708944169,178,,3706133965,213,0.2,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063013,78,61,1,10,6,2989v3kho9h5jaboe1nr7lx21,0,50.4,50.4,2022-08-14T11:42:02.596Z,2022-08-15T08:20:57Z,3708944245,178,,3706133977,56,Center,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446062997,99,49,1,10,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.7,67.1,2022-08-14T11:42:04.431Z,2022-08-15T08:20:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063053,100,1,1,10,10,6vyr13j6kbwdtxjwm1m4m8nu2,0,71.6,76.3,2022-08-14T11:42:07.324Z,2022-08-15T08:20:55Z,3706134173,140,86.9,3706134179,213,0.5,3706134177,212,18.4,3706134171,56,Left,3708944393,178,,3706134175,141,89.4,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063059,79,8,1,10,12,2989v3kho9h5jaboe1nr7lx21,1,14.8,15.2,2022-08-14T11:42:08.942Z,2022-08-15T08:20:55Z,3706134201,56,Back,3706659859,385,,3708944477,389,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063075,80,5,1,10,13,2989v3kho9h5jaboe1nr7lx21,0,19,-1.2,2022-08-14T11:42:10.014Z,2022-08-15T04:27:11Z,3706134265,56,Back,3706134411,233,101,3706134267,347,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063097,101,5,1,10,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,81,101.2,2022-08-14T11:42:10.014Z,2022-08-15T04:27:10Z,3706134393,56,Left,3706134405,233,80,3706134395,347,,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063123,102,1,1,10,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,79.1,100,2022-08-14T11:42:13.011Z,2022-08-15T08:20:54Z,3706134505,56,Left,3706134513,213,3.6,3706134509,141,93.6,3706134507,140,69.2,3706134511,212,11.6,3706134503,107,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063149,103,1,1,10,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,66.6,94.6,2022-08-14T11:42:15.252Z,2022-08-15T08:20:54Z,3706134607,56,Left,3706134609,140,68.8,3706134613,212,9.7,3708944639,178,,3706134615,213,5.0,3706134611,141,80.8,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063159,104,1,1,10,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,65.8,79.7,2022-08-14T11:42:16.749Z,2022-08-15T08:20:53Z,3706134653,140,63.7,3706134647,56,Left,3708944681,178,,3706134657,212,6.1,3706134659,213,1.9,3706134655,141,88.1,,,,,,,ev9ql3x07q7totbxl3gvlidat,A. Trébel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063175,105,1,1,10,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,57.3,90.7,2022-08-14T11:42:18.166Z,2022-08-15T08:20:53Z,3706134741,56,Back,3706134747,141,74.7,3706134753,213,4.0,3708944707,178,,3706134743,140,48.3,3706134751,212,14.4,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063191,106,1,1,10,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.4,74.1,2022-08-14T11:42:20.330Z,2022-08-15T08:20:52Z,3706134845,141,91.7,3706134849,213,0.9,3706134847,212,15.5,3706134841,56,Left,3708944729,178,,3706134843,140,56.8,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063225,107,1,1,10,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,53.3,90.6,2022-08-14T11:42:22.171Z,2022-08-15T08:20:51Z,3706134987,56,Center,3706134995,141,68.2,3706135001,213,5.2,3706134991,140,61.2,3708944767,178,,3706134997,212,17.3,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063283,108,1,1,10,27,6vyr13j6kbwdtxjwm1m4m8nu2,1,58.5,73.9,2022-08-14T11:42:24.217Z,2022-08-15T08:20:51Z,3706135321,140,71.3,3706135327,213,0.7,3706135325,212,18.1,3706135319,56,Left,3706135323,141,91.8,3708944811,178,,,,,,,,ev9ql3x07q7totbxl3gvlidat,A. Trébel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446580573,973,43,1,10,30,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-08-14T11:42:26.962Z,2022-08-15T05:10:56Z,3708973129,144,83,3708972721,399,437741,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063327,109,1,1,10,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,64,90,2022-08-14T11:42:26.969Z,2022-08-15T08:20:50Z,3706135571,212,11.7,3706135569,141,78.8,3706135567,140,72.5,3706135561,56,Center,3706135573,213,5.6,3708944841,178,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063383,110,2,1,10,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.1,67.5,2022-08-14T11:42:29.555Z,2022-08-15T08:20:49Z,3708944941,178,,3706135923,56,Right,3706135919,7,b3vvxolwxcukqk76hb4scvh79,3706135925,140,78.8,3706135927,141,20.7,3706135921,1,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063477,81,55,1,10,33,2989v3kho9h5jaboe1nr7lx21,1,24.7,60.1,2022-08-14T11:42:29.556Z,2022-08-15T08:20:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063821,82,1,1,11,14,2989v3kho9h5jaboe1nr7lx21,1,30.6,65.8,2022-08-14T11:43:10.939Z,2022-08-15T08:20:48Z,3708945087,178,,3706137933,5,,3706137943,212,44.1,3706137945,213,4.4,3706137935,241,,3706143491,189,,3706137939,140,17.2,3706137947,1,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,3706137941,141,3706137937,56,,,,,,,,,,,4.4,Back,,,,,,,,,,,,,,,,,,,,,
2446063895,83,1,1,11,16,2989v3kho9h5jaboe1nr7lx21,1,19,2.9,2022-08-14T11:43:12.619Z,2022-08-15T08:20:48Z,3708945129,178,,3706138283,141,15.9,3706138287,213,0.2,3706138281,140,67.0,3706138279,56,Right,3706138289,1,,3706138277,155,,3706138285,212,51.2,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063899,84,44,1,11,18,2989v3kho9h5jaboe1nr7lx21,1,58.8,8.3,2022-08-14T11:43:15.434Z,2022-08-15T08:20:47Z,3706138307,56,Right,3706138309,286,,3706138481,233,112,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063929,112,44,1,11,18,6vyr13j6kbwdtxjwm1m4m8nu2,0,41.2,91.7,2022-08-14T11:43:15.435Z,2022-08-15T08:20:47Z,3706138529,233,84,3706138443,285,,3706138441,56,Back,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063915,85,1,1,11,19,2989v3kho9h5jaboe1nr7lx21,0,58.6,6.3,2022-08-14T11:43:15.548Z,2022-08-15T08:20:47Z,3706138383,212,4.7,3706138385,213,2.7,3708945317,178,,3706138379,140,54.5,3706138381,141,9.2,3706138875,156,,3708945319,21,,3706138377,56,Right,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446580793,928,83,1,11,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.5,96.6,2022-08-14T11:43:18.034Z,2022-08-15T08:20:45Z,3708973781,399,490201,,,,,,,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063967,87,61,1,11,22,2989v3kho9h5jaboe1nr7lx21,0,56.9,4.4,2022-08-14T11:43:18.537Z,2022-08-15T08:20:44Z,3708945423,178,,3706138585,56,Right,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063977,88,5,1,11,24,2989v3kho9h5jaboe1nr7lx21,0,54.9,-1.5,2022-08-14T11:43:20.594Z,2022-08-15T04:28:45Z,3706142253,233,111,3706138635,347,,3706138633,56,Right,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063921,111,5,1,11,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,45.1,101.5,2022-08-14T11:43:20.594Z,2022-08-15T04:28:45Z,3706138405,347,,3706142237,233,88,3706138403,56,Back,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446063961,86,43,1,11,29,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-08-14T11:43:25.483Z,2022-08-14T11:43:27Z,3706138569,56,Right,3706138709,144,8,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446064053,113,1,1,11,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,46.6,100,2022-08-14T11:43:29.626Z,2022-08-15T08:20:44Z,3706138935,56,Back,3706138939,141,84.4,3706138941,212,11.8,3706138931,107,,3706138937,140,44.4,3706138943,213,4.5,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446064103,114,1,1,11,35,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.4,83,2022-08-14T11:43:31.768Z,2022-08-15T08:20:43Z,3706139195,213,4.6,3706139191,141,51.5,3706139187,56,Back,3708945549,178,,3706139193,212,21.6,3706139189,140,38.5,,,,,,,ev9ql3x07q7totbxl3gvlidat,A. Trébel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446064123,115,1,1,11,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.3,46.3,2022-08-14T11:43:34.402Z,2022-08-15T08:20:43Z,3706139315,213,5.1,3706139311,141,14.7,3708945597,178,,3706139309,140,41.7,3706139307,56,Back,3706139313,212,22.8,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446064157,116,1,1,11,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.7,15.6,2022-08-14T11:43:37.024Z,2022-08-15T08:20:42Z,3706139543,213,0.2,3706139535,56,Center,3706139537,140,82.6,3706144409,210,15,3706144411,154,,3706139545,1,,3708945625,178,,3706139541,212,43.9,b3vvxolwxcukqk76hb4scvh79,A. Murillo,3706139539,141,,,,,,,,,,,,,28.8,,1,,,,,,,,,,,,,,,,,,,,
2446064163,117,15,1,11,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,87.7,35.6,2022-08-14T11:43:41.054Z,2022-08-15T08:20:41Z,3706139575,56,Center,3706144481,103,11.4,3706144491,146,93.2,3706143081,233,89,3706144489,328,,3706144459,29,,3706144463,154,,3708945687,178,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,3706139573,63,3706144477,102,3706144455,80,3706144485,214,,3706139571,22,3706144493,147,42.7,,48.0,,3706143061,20,3706144469,55,116,,,,,,,,,,,,,,,
2446064179,89,10,1,11,45,2989v3kho9h5jaboe1nr7lx21,1,6.9,57.8,2022-08-14T11:43:41.486Z,2022-08-15T08:20:41Z,3707325311,377,,3706139651,56,Back,3706139649,182,,3706143085,233,117,3707325305,180,,3706139645,173,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446581053,1000,83,1,11,51,2989v3kho9h5jaboe1nr7lx21,1,0.1,99.3,2022-08-14T11:43:48.223Z,2022-08-15T08:20:40Z,3708975037,399,38498,,,,,,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446064273,118,1,1,11,51,6vyr13j6kbwdtxjwm1m4m8nu2,0,99.9,0.5,2022-08-14T11:43:48.263Z,2022-08-15T08:20:40Z,3706140241,141,10.9,3706140239,140,91.4,3706140237,56,Right,3706140245,213,2.5,3708945759,178,,3706140243,212,11.4,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446581187,1001,67,1,11,53,2989v3kho9h5jaboe1nr7lx21,1,10.1,95,2022-08-14T11:43:49.730Z,2022-08-15T08:20:39Z,3708975693,233,957,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446581183,957,67,1,11,53,6vyr13j6kbwdtxjwm1m4m8nu2,0,89.9,5,2022-08-14T11:43:49.731Z,2022-08-15T08:20:39Z,3708975707,233,1001,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446294115,739,8,1,11,53,2989v3kho9h5jaboe1nr7lx21,1,10.2,92.8,2022-08-14T11:43:49.839Z,2022-08-15T08:20:39Z,3707333301,384,,3708945841,178,,3707332919,56,Back,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446064291,91,49,1,11,54,2989v3kho9h5jaboe1nr7lx21,1,8.6,96.5,2022-08-14T11:43:51.391Z,2022-08-15T08:20:38Z,,,,,,,,,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446064309,92,1,1,11,55,2989v3kho9h5jaboe1nr7lx21,1,8.3,97.4,2022-08-14T11:43:51.742Z,2022-08-15T08:20:38Z,3708945971,178,,3706140435,212,17.2,3706140437,213,6.0,3706140431,140,24.2,3706140433,141,91.1,3706140429,56,Back,3706140427,155,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446064269,90,43,1,11,55,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-08-14T11:43:52.371Z,2022-08-14T11:48:08Z,3706140223,56,Back,3706155235,144,8,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446064275,119,43,1,11,56,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-08-14T11:43:52.516Z,2022-08-14T17:08:05Z,3706140253,56,Right,3707332203,144,61,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446581307,1005,67,1,11,57,2989v3kho9h5jaboe1nr7lx21,1,19.2,99,2022-08-14T11:43:53.573Z,2022-08-15T08:20:37Z,3708976437,233,969,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446581305,969,67,1,11,57,6vyr13j6kbwdtxjwm1m4m8nu2,0,80.8,1,2022-08-14T11:43:53.574Z,2022-08-15T08:20:37Z,3708976441,233,1005,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
