id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/value
2476479849,91,1,1,10,2,6vyr13j6kbwdtxjwm1m4m8nu2,0,30,100,2022-10-23T16:42:49.264Z,2022-10-24T06:30:07Z,3867731411,141,89.7,3867731415,213,5.9,3867731413,212,19.9,3867731407,56,Back,3867731409,140,47.2,3867743211,107,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476479869,94,1,1,10,6,5z1b7fuvpqe6vnigvopomvecu,1,53.2,18.8,2022-10-23T16:42:52.710Z,2022-10-24T06:30:19Z,3867731515,212,11.1,3867731511,140,63.0,3869332393,388,,3867731507,3,,3867731513,141,12.8,3867731517,213,5.9,3867731509,56,Right,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476479879,95,1,1,10,7,5z1b7fuvpqe6vnigvopomvecu,0,63,12.8,2022-10-23T16:42:53.919Z,2022-10-24T06:30:29Z,3869332455,388,,3867731573,3,,3868367391,168,,3867731583,141,24.0,3867731587,213,1.1,3867731585,212,8.7,3867731581,140,67.1,3867731579,56,Center,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476479925,93,1,1,10,9,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.9,75.1,2022-10-23T16:42:55.798Z,2022-10-24T06:30:43Z,3869332515,178,,3867731819,213,5.0,3867731811,56,Back,3867731815,141,65.7,3867731817,212,6.6,3867731813,140,33.5,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476479979,94,1,1,10,9,6vyr13j6kbwdtxjwm1m4m8nu2,1,33.5,65.7,2022-10-23T16:42:56.345Z,2022-10-24T06:31:11Z,3867732099,56,Back,3867732103,141,71.5,3867732107,213,2.8,3869332759,178,,3867732105,212,11.1,3867732101,140,23.6,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476479999,95,1,1,10,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,22.7,71.4,2022-10-23T16:42:57.605Z,2022-10-24T06:31:25Z,3867732199,56,Back,3867732207,213,4.3,3867732203,141,32.4,3867732201,140,12.8,3867732205,212,28.5,3869332877,178,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480031,96,1,1,10,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,12.8,32.4,2022-10-23T16:43:01.536Z,2022-10-24T06:31:37Z,3867732467,140,32.9,3867732473,213,5.6,3869332951,178,,3867732465,56,Back,3867732471,212,28.0,3867732469,141,5.3,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476787325,696,43,1,10,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-10-23T16:43:03.283Z,2022-10-24T07:05:15Z,3869373785,144,82,3869373639,178,0,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480041,97,61,1,10,16,6vyr13j6kbwdtxjwm1m4m8nu2,0,32.9,5.3,2022-10-23T16:43:03.384Z,2022-10-24T06:31:58Z,3867732521,56,Back,3869333121,178,,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480085,96,5,1,10,18,5z1b7fuvpqe6vnigvopomvecu,1,70.3,101.6,2022-10-23T16:43:04.525Z,2022-10-24T06:32:17Z,3867732819,233,98,3867732779,56,Left,3867732781,347,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480049,98,5,1,10,18,6vyr13j6kbwdtxjwm1m4m8nu2,0,29.7,-1.6,2022-10-23T16:43:04.525Z,2022-10-24T06:32:18Z,3867732565,347,,3867732563,56,Back,3867732849,233,96,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480123,97,1,1,10,20,5z1b7fuvpqe6vnigvopomvecu,0,74,100,2022-10-23T16:43:07.455Z,2022-10-24T06:32:25Z,3867733043,213,4.9,3867733031,56,Center,3867733037,140,77.7,3867733041,212,19.9,3867733027,107,,3867733039,141,72.9,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480127,99,49,1,10,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.6,34.3,2022-10-23T16:43:09.822Z,2022-10-24T06:32:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480187,100,1,1,10,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.6,34.3,2022-10-23T16:43:10.023Z,2022-10-24T06:32:49Z,3867733347,212,12.2,3867733343,140,15.3,3867733341,56,Back,3867733345,141,30.1,3867733349,213,3.4,3869333563,178,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480217,101,1,1,10,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,15.3,30.1,2022-10-23T16:43:10.560Z,2022-10-24T06:33:04Z,3867733501,141,34.0,3867733505,213,0.1,3867733497,56,Back,3869333683,178,,3867733503,212,23.7,3867733499,140,37.7,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480247,102,1,1,10,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.7,34,2022-10-23T16:43:12.537Z,2022-10-24T06:33:14Z,3867733667,141,57.2,3867733663,56,Back,3867733665,140,37.3,3867733671,213,1.6,3869333783,178,,3867733669,212,15.8,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480285,103,1,1,10,27,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.3,57.2,2022-10-23T16:43:13.936Z,2022-10-24T06:33:25Z,3867733831,141,64.3,3867733835,212,23.6,3867733839,213,0.2,3869333891,178,,3867733827,140,59.3,3867733823,56,Center,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480293,104,61,1,10,30,6vyr13j6kbwdtxjwm1m4m8nu2,0,59.3,64.3,2022-10-23T16:43:16.771Z,2022-10-24T06:33:54Z,3869334139,178,,3867733869,56,Center,,,,,,,,,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480341,98,1,1,10,31,5z1b7fuvpqe6vnigvopomvecu,0,42.1,32.8,2022-10-23T16:43:17.787Z,2022-10-24T06:34:01Z,3867734131,140,80.3,3867734129,56,Left,3867734135,212,61.4,3867734137,213,0.9,3867734133,141,100.0,3867734127,157,,3869334209,178,,3867734139,1,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476479913,92,43,1,10,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-10-23T16:43:18.810Z,2022-10-23T16:44:56Z,3867741051,144,49,,,,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480343,99,5,1,10,35,5z1b7fuvpqe6vnigvopomvecu,0,75.2,101.6,2022-10-23T16:43:22.077Z,2022-10-24T06:34:09Z,3867734145,347,,3867734143,56,Left,3867737463,233,105,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480313,105,5,1,10,35,6vyr13j6kbwdtxjwm1m4m8nu2,1,24.8,-1.6,2022-10-23T16:43:22.077Z,2022-10-24T06:34:09Z,3867733969,56,Back,3867737429,233,99,3867733971,347,,,,,,,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480669,106,1,1,10,52,6vyr13j6kbwdtxjwm1m4m8nu2,0,41,0,2022-10-23T16:43:38.998Z,2022-10-24T06:34:17Z,3867735903,141,14.0,3867735907,213,0.9,3867735899,56,Back,3867735905,212,13.8,3867737727,107,,3867735901,140,49.1,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480693,100,44,1,10,54,5z1b7fuvpqe6vnigvopomvecu,1,53,84.2,2022-10-23T16:43:41Z,2022-10-24T07:13:09Z,3867736209,233,107,3867736003,56,Left,3867736007,286,,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480725,107,44,1,10,54,6vyr13j6kbwdtxjwm1m4m8nu2,0,47,15.8,2022-10-23T16:43:41.001Z,2022-10-24T06:34:25Z,3867736239,233,100,3867736159,56,Back,3867736161,285,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480753,101,1,1,10,54,5z1b7fuvpqe6vnigvopomvecu,1,55.2,82.4,2022-10-23T16:43:41.169Z,2022-10-24T07:13:10Z,3869334443,388,,3867736319,212,23.6,3867736323,213,3.9,3867736307,56,Back,3867736311,140,38.8,3867736305,3,,3867736315,141,58.7,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480757,102,49,1,10,56,5z1b7fuvpqe6vnigvopomvecu,1,37.7,56,2022-10-23T16:43:43.425Z,2022-10-24T06:34:37Z,,,,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480851,103,1,1,10,58,5z1b7fuvpqe6vnigvopomvecu,1,35.4,51.3,2022-10-23T16:43:45.392Z,2022-10-24T06:34:43Z,3867736779,212,14.4,3867736781,213,0.1,3867736771,56,Back,3867736775,141,53.4,3867736773,140,49.0,3869334581,178,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480891,104,1,1,11,2,5z1b7fuvpqe6vnigvopomvecu,1,52.7,49.7,2022-10-23T16:43:49.167Z,2022-10-24T06:34:53Z,3869334653,178,,3867736969,213,6.1,3867736961,56,Center,3867736965,141,46.6,3867736963,140,66.3,3867736967,212,14.4,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480919,105,1,1,11,5,5z1b7fuvpqe6vnigvopomvecu,1,66.8,38.3,2022-10-23T16:43:52.185Z,2022-10-24T06:35:07Z,3867737065,141,32.4,3867737061,56,Center,3867737073,213,3.7,3867737063,140,61.2,3869334785,178,,3867737069,212,7.1,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476480985,106,1,1,11,7,5z1b7fuvpqe6vnigvopomvecu,1,61.7,32.4,2022-10-23T16:43:53.534Z,2022-10-24T06:35:20Z,3867737411,140,57.6,3867737415,212,5.2,3867737413,141,36.6,3867737417,213,2.6,3867737409,56,Center,3869334885,178,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481031,107,1,1,11,10,5z1b7fuvpqe6vnigvopomvecu,1,62.4,35.7,2022-10-23T16:43:57.325Z,2022-10-24T06:35:32Z,3867737685,212,13.7,3867737681,140,66.6,3867737679,56,Right,3869334975,178,,3867737687,213,5.0,3867737683,141,16.7,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481059,108,1,1,11,13,5z1b7fuvpqe6vnigvopomvecu,1,66,15.9,2022-10-23T16:43:59.895Z,2022-10-24T06:35:40Z,3867737831,56,Right,3867737835,141,5.9,3867737833,140,70.6,3867737837,212,8.3,3869335047,178,,3867737839,213,5.3,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481121,109,1,1,11,15,5z1b7fuvpqe6vnigvopomvecu,1,69.8,6.2,2022-10-23T16:44:01.780Z,2022-10-24T06:35:47Z,3867738113,141,18.0,3867738117,213,2.1,3869335115,178,,3867738115,212,9.4,3867738111,140,65.1,3867738109,56,Right,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481149,110,1,1,11,16,5z1b7fuvpqe6vnigvopomvecu,1,65.7,16.8,2022-10-23T16:44:02.537Z,2022-10-24T06:35:58Z,3867738269,212,8.9,3867738265,140,58.8,3867738271,213,3.8,3867738267,141,9.2,3867738263,56,Right,3869335205,178,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481189,111,1,1,11,18,5z1b7fuvpqe6vnigvopomvecu,1,55.5,11.6,2022-10-23T16:44:04.636Z,2022-10-24T06:36:05Z,3867738481,212,21.7,3867738483,213,2.5,3869335265,178,,3867738467,56,Back,3867738475,141,29.7,3867738471,140,38.5,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481237,112,1,1,11,20,5z1b7fuvpqe6vnigvopomvecu,1,37.4,32.8,2022-10-23T16:44:07.324Z,2022-10-24T06:36:13Z,3869335341,178,,3867738729,56,Back,3867738731,140,43.3,3867738735,212,16.1,3867738737,213,1.2,3867738733,141,54.6,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481301,113,1,1,11,24,5z1b7fuvpqe6vnigvopomvecu,1,49,63.7,2022-10-23T16:44:10.931Z,2022-10-24T06:36:20Z,3867739107,212,19.6,3867739097,56,Left,3867739101,141,89.3,3867739099,140,57.6,3867739109,213,1.1,3869335431,178,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481375,114,1,1,11,27,5z1b7fuvpqe6vnigvopomvecu,1,57.6,89.3,2022-10-23T16:44:13.573Z,2022-10-24T06:36:30Z,3867739539,140,69.2,3867739545,213,0.4,3867739537,56,Left,3867739541,141,96.2,3869335543,178,,3867739543,212,13.1,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481391,115,61,1,11,28,5z1b7fuvpqe6vnigvopomvecu,0,69.2,96.2,2022-10-23T16:44:15.426Z,2022-10-24T06:36:48Z,3867739609,56,Left,3869335745,178,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481419,108,1,1,11,29,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.6,18.5,2022-10-23T16:44:16.237Z,2022-10-24T06:37:05Z,3869336003,178,,3867739745,140,43.7,3867739747,141,7.3,3867739743,56,Back,3867739751,213,5.4,3867739749,212,10.0,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476788121,701,43,1,11,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-10-23T16:44:17.678Z,2022-10-24T07:07:22Z,3869377489,144,82,3869377419,178,0,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481421,109,61,1,11,31,6vyr13j6kbwdtxjwm1m4m8nu2,0,43.9,5.8,2022-10-23T16:44:17.933Z,2022-10-24T06:37:28Z,3869336263,178,,3867739755,56,Back,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481475,116,1,1,11,33,5z1b7fuvpqe6vnigvopomvecu,1,53.1,96.8,2022-10-23T16:44:19.689Z,2022-10-24T06:37:35Z,3867740025,141,96.9,3867740021,56,Back,3867740027,212,9.6,3867740023,140,44.0,3869336363,178,,3867740029,213,3.1,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481499,117,1,1,11,34,5z1b7fuvpqe6vnigvopomvecu,1,44.4,96.2,2022-10-23T16:44:21.035Z,2022-10-24T06:37:43Z,3867740127,213,4.6,3867740123,141,75.0,3867740125,212,14.5,3867740121,140,43.1,3869336491,178,,3867740119,56,Back,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481579,118,1,1,11,36,5z1b7fuvpqe6vnigvopomvecu,1,43.9,72.4,2022-10-23T16:44:23.454Z,2022-10-24T06:37:50Z,3867740555,140,39.5,3867740561,213,4.5,3867740557,141,46.1,3867740553,56,Back,3867740559,212,18.5,3869336585,178,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481641,119,1,1,11,42,5z1b7fuvpqe6vnigvopomvecu,1,44,35.2,2022-10-23T16:44:29.073Z,2022-10-24T06:38:01Z,3867740891,212,13.1,3869336663,178,,3867740893,213,5.8,3867740889,141,27.1,3867740885,56,Center,3867740887,140,55.3,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481703,120,1,1,11,46,5z1b7fuvpqe6vnigvopomvecu,1,56.5,28.2,2022-10-23T16:44:33.074Z,2022-10-24T06:38:07Z,3867741199,141,45.7,3867741203,213,2.3,3869336701,178,,3867741201,212,16.4,3867741193,56,Back,3867741195,140,45.8,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481757,121,1,1,11,50,5z1b7fuvpqe6vnigvopomvecu,1,46.9,34.2,2022-10-23T16:44:36.632Z,2022-10-24T06:38:15Z,3867741491,213,0.4,3867741475,56,Center,3867741479,140,63.4,3869336803,178,,3867741487,212,19.2,3867741483,141,46.3,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481785,122,1,1,11,52,5z1b7fuvpqe6vnigvopomvecu,1,61.8,44.8,2022-10-23T16:44:38.886Z,2022-10-24T06:38:21Z,3867741647,212,7.1,3867741643,140,59.9,3867741645,141,34.8,3867741641,56,Center,3867741649,213,4.4,3869336863,178,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481849,123,1,1,11,54,5z1b7fuvpqe6vnigvopomvecu,0,60,34,2022-10-23T16:44:41.365Z,2022-10-24T06:38:32Z,3867741985,140,100.0,3867741987,141,22.8,3867741983,56,Center,3867741991,213,6.1,3869337033,178,,3867741993,1,,3867741989,212,43.9,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481831,110,5,1,11,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,-1,81.2,2022-10-23T16:44:45.215Z,2022-10-24T06:38:39Z,3867741889,56,Back,3867742055,233,124,3867741891,346,,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476481857,124,5,1,11,58,5z1b7fuvpqe6vnigvopomvecu,0,101,18.8,2022-10-23T16:44:45.215Z,2022-10-24T06:38:39Z,3867742013,346,,3867742077,233,110,3867742011,56,Right,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482199,112,1,1,12,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,4.5,55.1,2022-10-23T16:44:59.697Z,2022-10-24T06:38:55Z,3867743907,56,Back,3867743913,212,29.4,3867743915,213,0.8,3867743921,237,,3867743905,124,,3867743911,141,86.6,3867743909,140,23.7,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482225,113,1,1,12,19,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.9,90.8,2022-10-23T16:45:05.944Z,2022-10-24T06:39:13Z,3869337591,178,,3867744021,56,Back,3867744025,140,47.0,3867744035,213,5.7,3867744029,141,70.5,3867744033,212,23.5,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476597583,538,61,1,12,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.8,75.8,2022-10-23T16:45:06.908Z,2022-10-24T06:39:23Z,3869337777,178,,3868375081,56,Back,,,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482241,114,1,1,12,21,6vyr13j6kbwdtxjwm1m4m8nu2,0,47,70.5,2022-10-23T16:45:08.061Z,2022-10-24T06:39:35Z,3867744095,56,Back,3867744101,212,1.2,3867744103,213,3.5,3869337971,178,,3867744097,140,45.9,3867744099,141,69.9,3867744207,286,,3867744201,236,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,3867744203,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482253,125,74,1,12,21,5z1b7fuvpqe6vnigvopomvecu,1,52.2,39.7,2022-10-23T16:45:08.240Z,2022-10-24T06:39:45Z,3867744233,233,114,3867744167,285,,3867744163,56,Center,3869338115,178,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482279,126,49,1,12,22,5z1b7fuvpqe6vnigvopomvecu,1,51.8,40.9,2022-10-23T16:45:09.039Z,2022-10-24T06:40:04Z,,,,,,,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482351,127,1,1,12,22,5z1b7fuvpqe6vnigvopomvecu,1,51.8,40.9,2022-10-23T16:45:09.104Z,2022-10-24T06:40:00Z,3867744617,56,Back,3867744623,212,12.0,3867744625,213,2.1,3867744621,141,56.0,3869338351,178,,3867744619,140,45.8,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482451,128,1,1,12,27,5z1b7fuvpqe6vnigvopomvecu,1,55.1,60.5,2022-10-23T16:45:13.637Z,2022-10-24T06:40:13Z,3867745077,155,,3869338603,178,,3867745089,1,,3867745079,56,Right,3867745081,140,62.8,3867745085,212,37.7,3867745083,141,6.4,3867745087,213,4.9,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482511,129,1,1,12,31,5z1b7fuvpqe6vnigvopomvecu,1,61.7,8.5,2022-10-23T16:45:18.138Z,2022-10-24T06:40:20Z,3867745387,141,28.6,3867745383,56,Center,3867745385,140,61.3,3867745389,212,13.7,3869338771,178,,3867745391,213,1.6,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482523,130,1,1,12,33,5z1b7fuvpqe6vnigvopomvecu,1,61.3,28.6,2022-10-23T16:45:19.563Z,2022-10-24T06:40:27Z,3867745439,56,Center,3867745441,140,72.9,3869338915,178,,3867745445,212,13.0,3867745443,141,35.4,3867745447,213,0.4,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482557,131,1,1,12,35,5z1b7fuvpqe6vnigvopomvecu,1,74.1,32.4,2022-10-23T16:45:22.065Z,2022-10-24T06:40:34Z,3867745655,140,77.2,3869339057,178,,3867745653,56,Right,3867745657,141,6.5,3867745663,213,4.9,3867745659,212,17.9,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482591,132,1,1,12,38,5z1b7fuvpqe6vnigvopomvecu,0,78.2,7.9,2022-10-23T16:45:25.265Z,2022-10-24T06:41:01Z,3867745865,141,33.3,3867745875,213,1.4,3867745861,140,81.2,3867745869,212,17.6,3869339573,178,,3867745857,56,Center,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476482609,115,49,1,12,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,20.5,71.4,2022-10-23T16:45:26.014Z,2022-10-24T06:41:14Z,,,,,,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
