id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value
2504107209,366,5,1,38,28,2989v3kho9h5jaboe1nr7lx21,0,63.8,-2,2023-02-04T20:26:26.535Z,2023-02-05T08:27:31Z,4013250519,233,420,4013249807,347,,4013249805,56,Right,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107343,420,5,1,38,28,1uk609mhtsfhokhaewjapb26,1,36.2,102,2023-02-04T20:26:26.535Z,2023-02-05T08:27:31Z,4013250489,347,,4013250487,56,Back,4013250491,233,366,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107385,421,1,1,38,44,1uk609mhtsfhokhaewjapb26,1,50,100,2023-02-04T20:26:42.252Z,2023-02-05T12:11:28Z,4013250707,140,61.8,4013250705,56,Left,4013250713,213,5.8,4013250709,141,92.6,4013250703,107,,4013250711,212,13.7,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107387,422,50,1,38,45,1uk609mhtsfhokhaewjapb26,1,55.1,98.5,2023-02-04T20:26:43.093Z,2023-02-05T12:11:28Z,4013250873,233,367,4013250719,56,Left,4013250721,286,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107405,367,7,1,38,46,2989v3kho9h5jaboe1nr7lx21,1,44.9,1.5,2023-02-04T20:26:44.460Z,2023-02-05T12:11:27Z,4013250839,56,Back,4013250861,233,422,4013903663,384,,4014199045,178,,4013250841,285,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107407,368,49,1,38,47,2989v3kho9h5jaboe1nr7lx21,1,46.6,2.5,2023-02-04T20:26:44.774Z,2023-02-05T12:11:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107417,369,1,1,38,49,2989v3kho9h5jaboe1nr7lx21,0,47.5,0.2,2023-02-04T20:26:46.616Z,2023-02-05T12:11:25Z,4014199167,178,,4013250901,213,1.4,4013250893,56,Back,4013250895,140,48.0,4013250899,212,3.2,4013250897,141,4.9,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107427,423,61,1,38,49,1uk609mhtsfhokhaewjapb26,1,50.8,97.5,2023-02-04T20:26:46.724Z,2023-02-05T12:11:25Z,4014199285,178,,4013250953,56,Left,,,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107449,424,1,1,38,50,1uk609mhtsfhokhaewjapb26,0,45.7,97.1,2023-02-04T20:26:47.798Z,2023-02-05T12:11:25Z,4013251091,213,5.3,4013251083,56,Center,4013251089,212,16.8,4014200285,178,,4013251087,141,76.1,4013251081,3,,4013251085,140,54.1,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107443,370,1,1,38,51,2989v3kho9h5jaboe1nr7lx21,0,48.2,15.2,2023-02-04T20:26:49.167Z,2023-02-05T12:11:24Z,4014200335,388,,4013251053,213,0.4,4013251043,3,,4013251049,141,24.4,4013251051,212,17.1,4013251047,140,63.4,4013251045,56,Center,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107457,425,49,1,38,53,1uk609mhtsfhokhaewjapb26,1,40.4,90.5,2023-02-04T20:26:50.596Z,2023-02-05T12:11:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107477,426,1,1,38,53,1uk609mhtsfhokhaewjapb26,0,40.3,91,2023-02-04T20:26:50.694Z,2023-02-05T12:11:23Z,4013251217,56,Left,4013251223,212,26.4,4013251215,155,,4013251221,141,85.7,4013251225,213,6.1,4014200835,178,,4013251219,140,65.2,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107483,371,49,1,38,55,2989v3kho9h5jaboe1nr7lx21,1,37.5,8.7,2023-02-04T20:26:52.966Z,2023-02-05T12:11:23Z,,,,,,,,,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107513,372,1,1,38,56,2989v3kho9h5jaboe1nr7lx21,0,33.5,5.9,2023-02-04T20:26:54.402Z,2023-02-05T12:11:21Z,4013251423,56,Right,4013251429,212,34.4,4013251431,213,0.1,4014200885,178,,4013251421,157,,4013251425,140,65.9,4013251427,141,13.1,4013251433,1,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107519,427,49,1,39,0,1uk609mhtsfhokhaewjapb26,1,36.3,92.7,2023-02-04T20:26:57.597Z,2023-02-05T12:11:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107535,428,1,1,39,0,1uk609mhtsfhokhaewjapb26,0,35.4,95.8,2023-02-04T20:26:58.262Z,2023-02-05T12:11:20Z,4014201029,178,,4013252095,157,,4013251563,213,1.2,4013251557,140,36.7,4013252097,1,,4013251555,56,Back,4013251561,212,4.0,4013251559,141,100.0,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107615,373,5,1,39,1,2989v3kho9h5jaboe1nr7lx21,1,63.6,-1.2,2023-02-04T20:26:59.316Z,2023-02-05T08:30:33Z,4013252015,233,429,4013252011,347,,4013252009,56,Right,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107539,429,5,1,39,1,1uk609mhtsfhokhaewjapb26,0,36.4,101.2,2023-02-04T20:26:59.316Z,2023-02-05T08:30:33Z,4013252025,233,373,4013251569,56,Back,4013251571,347,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107639,374,1,1,39,11,2989v3kho9h5jaboe1nr7lx21,1,58.3,0,2023-02-04T20:27:08.939Z,2023-02-05T12:11:19Z,4013252169,107,,4013252181,1,,4013252179,213,2.8,4013252173,140,36.7,4013252177,212,24.0,4013252171,56,Back,4013252175,141,10.6,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107675,375,1,1,39,14,2989v3kho9h5jaboe1nr7lx21,1,40.4,9.6,2023-02-04T20:27:12.178Z,2023-02-05T12:11:19Z,4013252393,140,27.8,4014201163,178,,4013252401,213,2.2,4013252391,56,Back,4013252395,141,39.1,4013252397,212,24.0,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107691,376,1,1,39,17,2989v3kho9h5jaboe1nr7lx21,1,31.6,40.2,2023-02-04T20:27:15.317Z,2023-02-05T12:11:17Z,4013252513,140,33.7,4013252511,56,Back,4013252519,213,1.5,4013252515,141,72.3,4013252517,212,21.9,4014201203,178,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107727,377,1,1,39,18,2989v3kho9h5jaboe1nr7lx21,1,37.4,66,2023-02-04T20:27:16.421Z,2023-02-05T12:11:17Z,4013252723,141,46.9,4014201303,178,,4013252721,140,29.6,4013252725,212,15.4,4013252727,213,4.1,4013252719,56,Back,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107785,378,1,1,39,24,2989v3kho9h5jaboe1nr7lx21,1,36.3,49.8,2023-02-04T20:27:21.595Z,2023-02-05T12:11:15Z,4014201339,178,,4013252989,212,16.5,4013252991,213,4.7,4013252985,140,35.8,4013252979,56,Back,4013252987,141,25.5,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107793,379,1,1,39,26,2989v3kho9h5jaboe1nr7lx21,0,40.5,7.8,2023-02-04T20:27:24.542Z,2023-02-05T12:11:14Z,4013253033,213,0.9,4013253027,140,49.1,4014201885,178,,4013253031,212,14.5,4013253029,141,24.4,4013253025,56,Back,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107795,430,8,1,39,27,1uk609mhtsfhokhaewjapb26,1,50,88.5,2023-02-04T20:27:25.024Z,2023-02-05T12:11:14Z,4013253035,56,Left,4014201953,178,,4013904243,383,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107799,431,49,1,39,28,1uk609mhtsfhokhaewjapb26,1,53.5,81.2,2023-02-04T20:27:26.217Z,2023-02-05T12:11:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107841,432,1,1,39,29,1uk609mhtsfhokhaewjapb26,1,55.2,76.8,2023-02-04T20:27:26.693Z,2023-02-05T12:11:13Z,4013253225,212,24.7,4013253221,140,67.1,4013253219,56,Center,4013253227,213,5.2,4013253223,141,45.5,4014202059,178,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107845,433,50,1,39,31,1uk609mhtsfhokhaewjapb26,1,69.2,46.6,2023-02-04T20:27:28.714Z,2023-02-05T12:11:12Z,4013253245,286,,4013253243,56,Center,4013253299,233,380,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107853,380,7,1,39,31,2989v3kho9h5jaboe1nr7lx21,1,30.8,53.4,2023-02-04T20:27:29.081Z,2023-02-05T12:11:11Z,4013253285,233,433,4014202297,178,,4013904425,383,,4013253265,56,Back,4013253267,285,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107855,381,49,1,39,32,2989v3kho9h5jaboe1nr7lx21,1,28.3,54,2023-02-04T20:27:29.655Z,2023-02-05T12:11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107907,382,1,1,39,35,2989v3kho9h5jaboe1nr7lx21,1,34.4,51.2,2023-02-04T20:27:33.060Z,2023-02-05T12:11:10Z,4013253575,56,Right,4013253577,140,66.8,4013253583,213,5.6,4014202421,178,,4013253579,141,7.4,4013253573,155,,4013253581,212,45.2,4013253585,1,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107909,383,61,1,39,38,2989v3kho9h5jaboe1nr7lx21,0,64.6,2,2023-02-04T20:27:35.592Z,2023-02-05T12:11:09Z,4014202493,388,,4013253589,56,Right,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107917,434,49,1,39,38,1uk609mhtsfhokhaewjapb26,1,34.7,95.9,2023-02-04T20:27:36.328Z,2023-02-05T12:11:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504107999,435,1,1,39,42,1uk609mhtsfhokhaewjapb26,1,41.8,86.2,2023-02-04T20:27:40.398Z,2023-02-05T12:11:06Z,4014202615,178,,4013254019,212,67.9,4013254021,213,5.5,4013254023,1,,4013254013,56,Right,4013254009,155,,4013254011,196,,4013254015,140,86.9,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,4013254017,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108013,436,1,1,39,47,1uk609mhtsfhokhaewjapb26,0,83.2,19.3,2023-02-04T20:27:45.485Z,2023-02-05T12:11:06Z,4013254083,56,Center,4013904667,224,,4013254085,140,100.0,4013254081,155,,4013254079,2,,4014202671,178,,4013254087,141,57.0,4013254089,212,32.3,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,4013254091,213,0.9,4013904669,20,,4013254093,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108027,384,5,1,39,49,2989v3kho9h5jaboe1nr7lx21,1,-1.3,47.6,2023-02-04T20:27:47.289Z,2023-02-05T08:32:44Z,4013254157,56,Back,4013254189,233,437,4013254161,346,,,,,,,,,,,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108019,437,5,1,39,49,1uk609mhtsfhokhaewjapb26,0,101.3,52.4,2023-02-04T20:27:47.289Z,2023-02-05T08:32:44Z,4013254117,346,,4013254205,233,384,4013254115,56,Center,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108307,385,1,1,40,17,2989v3kho9h5jaboe1nr7lx21,0,4.7,47.5,2023-02-04T20:28:15.024Z,2023-02-05T12:11:06Z,4013255751,213,6.2,4013255755,74,,4013255747,141,35.1,4013255745,140,65.8,4013255741,155,,4013255753,1,,4013255749,212,64.7,4013255743,56,Center,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,4013255739,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108333,438,1,1,40,21,1uk609mhtsfhokhaewjapb26,1,36.6,73.4,2023-02-04T20:28:18.615Z,2023-02-05T12:11:05Z,4013255897,140,61.5,4013255903,213,5.9,4013255895,56,Center,4013255899,141,55.7,4014202797,388,,4013255901,212,28.8,4013255893,3,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108343,439,44,1,40,23,1uk609mhtsfhokhaewjapb26,1,58.1,61.2,2023-02-04T20:28:20.976Z,2023-02-05T12:11:05Z,4013255973,233,386,4013255967,286,,4013255965,56,Center,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108331,386,44,1,40,23,2989v3kho9h5jaboe1nr7lx21,0,41.9,38.8,2023-02-04T20:28:20.977Z,2023-02-05T12:11:04Z,4013255985,233,439,4013255891,285,,4013255889,56,Back,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108355,440,1,1,40,23,1uk609mhtsfhokhaewjapb26,1,57.1,60.4,2023-02-04T20:28:21.011Z,2023-02-05T12:11:04Z,4014202891,388,,4013256027,141,65.1,4013256021,3,,4013256025,140,70.1,4013256031,213,0.2,4013256023,56,Center,4013256029,212,14.0,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108357,441,49,1,40,26,1uk609mhtsfhokhaewjapb26,1,71.3,74.5,2023-02-04T20:28:23.866Z,2023-02-05T12:11:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108377,442,61,1,40,28,1uk609mhtsfhokhaewjapb26,0,91.6,67.6,2023-02-04T20:28:26.461Z,2023-02-05T12:11:01Z,4013256139,56,Center,4014203527,178,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108387,387,43,1,40,31,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-04T20:28:29.203Z,2023-02-04T20:29:51Z,4013259869,144,52,,,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108903,388,68,1,41,36,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-04T20:29:33.831Z,2023-02-05T08:34:15Z,4013259555,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108905,443,68,1,41,36,1uk609mhtsfhokhaewjapb26,0,0,0,2023-02-04T20:29:34.182Z,2023-02-05T08:34:22Z,4013259211,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504108917,389,52,1,41,41,2989v3kho9h5jaboe1nr7lx21,1,14.6,40.5,2023-02-04T20:29:38.959Z,2023-02-05T12:11:00Z,4013905463,376,,4014204139,178,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109049,390,1,1,41,49,2989v3kho9h5jaboe1nr7lx21,0,17,40.9,2023-02-04T20:29:47.431Z,2023-02-05T12:11:00Z,4013260061,213,6.1,4013260059,212,55.6,4013260053,56,Center,4013260063,1,,4013260057,141,24.7,4013260055,140,68.9,4013260051,199,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109059,444,1,1,41,55,1uk609mhtsfhokhaewjapb26,0,32.7,86.4,2023-02-04T20:29:52.630Z,2023-02-05T12:10:59Z,4013260147,213,6.1,4013260137,157,,4013260145,212,15.9,4013260141,140,47.7,4014204319,178,,4013260149,1,,4013260143,141,83.0,4013260139,56,Back,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109085,391,1,1,41,57,2989v3kho9h5jaboe1nr7lx21,0,54.8,15.9,2023-02-04T20:29:55.217Z,2023-02-05T12:10:59Z,4014204385,178,,4013260323,141,54.8,4013260317,157,,4013260329,1,,4013260319,56,Center,4013260327,213,1.6,4013260321,140,54.3,4013260325,212,26.5,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109093,445,44,1,42,0,1uk609mhtsfhokhaewjapb26,1,44.6,43.4,2023-02-04T20:29:57.812Z,2023-02-05T12:10:58Z,4013260355,285,,4013260353,56,Back,4013260371,233,392,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109091,392,44,1,42,0,2989v3kho9h5jaboe1nr7lx21,0,55.4,56.6,2023-02-04T20:29:57.813Z,2023-02-05T12:10:58Z,4013260345,56,Center,4013260375,233,445,4013260347,286,,,,,,,,,,,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109099,446,1,1,42,0,1uk609mhtsfhokhaewjapb26,0,43.9,43.2,2023-02-04T20:29:57.871Z,2023-02-05T12:10:57Z,4013260383,3,,4013260389,141,50.7,4013260391,212,16.0,4014204501,388,,4013260385,56,Center,4013260393,213,0.3,4013260387,140,58.3,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504301661,1241,67,1,42,1,2989v3kho9h5jaboe1nr7lx21,1,45.2,43.1,2023-02-04T20:29:59.268Z,2023-02-05T12:10:57Z,4014257611,233,1705,,,,,,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504301659,1705,67,1,42,1,1uk609mhtsfhokhaewjapb26,0,54.8,56.9,2023-02-04T20:29:59.269Z,2023-02-05T12:10:56Z,4014257619,233,1241,,,,,,,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504301113,1231,43,1,42,1,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-04T20:29:59.273Z,2023-02-05T09:31:27Z,4014254801,144,67,4014254541,233,1654,,,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504301109,1654,43,1,42,1,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-04T20:29:59.274Z,2023-02-05T09:31:26Z,4014254557,233,1231,4014254763,144,67,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109097,393,8,1,42,1,2989v3kho9h5jaboe1nr7lx21,1,44.8,45.8,2023-02-04T20:29:59.320Z,2023-02-05T12:10:56Z,4013260381,56,Back,4013905673,384,,4014204603,388,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109111,447,49,1,42,2,1uk609mhtsfhokhaewjapb26,1,41.5,53,2023-02-04T20:30:00.491Z,2023-02-05T12:10:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109123,394,45,1,42,4,2989v3kho9h5jaboe1nr7lx21,0,57.1,59.2,2023-02-04T20:30:02.450Z,2023-02-05T12:10:54Z,4013260565,56,Center,4013260567,285,,4013260707,233,448,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109139,448,3,1,42,4,1uk609mhtsfhokhaewjapb26,1,42.9,40.8,2023-02-04T20:30:02.450Z,2023-02-05T12:10:54Z,4013260655,286,,4014204739,178,,4013260653,56,Back,4013905839,465,,4013260683,233,394,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109151,395,45,1,42,6,2989v3kho9h5jaboe1nr7lx21,0,51.6,54.4,2023-02-04T20:30:03.946Z,2023-02-05T12:10:53Z,4013260743,233,449,4013260699,56,Center,4013260701,285,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109141,449,3,1,42,6,1uk609mhtsfhokhaewjapb26,1,48.4,45.6,2023-02-04T20:30:03.946Z,2023-02-05T12:10:52Z,4013260659,56,Back,4014204797,178,,4013260735,233,395,4013905907,465,,4013260661,286,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109165,450,1,1,42,7,1uk609mhtsfhokhaewjapb26,0,51.9,54.3,2023-02-04T20:30:05.032Z,2023-02-05T12:10:52Z,4014204837,178,,4013308111,286,,4013260771,141,53.1,4013260767,56,Center,4013260775,213,6.1,4013308105,236,,4013260769,140,57.7,4013308107,233,442,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,4013260773,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117567,442,74,1,42,7,2989v3kho9h5jaboe1nr7lx21,1,45.1,39.9,2023-02-04T20:30:05.198Z,2023-02-05T12:10:51Z,4013308101,285,,4013308099,56,Back,4014204865,178,,4013308137,233,450,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504227061,861,1,1,42,9,2989v3kho9h5jaboe1nr7lx21,1,43.8,45.5,2023-02-04T20:30:06.804Z,2023-02-05T12:10:51Z,4013906743,140,45.6,4013906749,213,4.9,4014204897,178,,4013906747,212,10.5,4013906741,56,Back,4013906745,141,30.3,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504227063,862,61,1,42,9,2989v3kho9h5jaboe1nr7lx21,0,43,34,2023-02-04T20:30:07.531Z,2023-02-05T12:10:50Z,4013906757,56,Back,4014205199,178,,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109195,451,50,1,42,11,1uk609mhtsfhokhaewjapb26,1,56.2,73.3,2023-02-04T20:30:08.903Z,2023-02-05T12:10:50Z,4013260947,56,Center,4013260949,286,,4013261043,233,396,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
