id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2492971613,65,50,1,8,2,3ix9om1svhd6obl0mbk1otgop,1,79,31.2,2022-12-23T19:38:11.720Z,2022-12-24T12:04:18Z,3954684277,56,Center,3954684381,233,83,3954684279,286,,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971637,83,7,1,8,2,b7jmo07lqav0wfe2mtlzyspak,0,21,68.8,2022-12-23T19:38:11.780Z,2022-12-24T12:04:18Z,3954684377,233,65,3955003547,389,,3954684373,56,Back,3954684375,285,,3954990831,385,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493034801,761,67,1,8,4,3ix9om1svhd6obl0mbk1otgop,1,76.9,38.5,2022-12-23T19:38:13.224Z,2022-12-24T12:04:18Z,3955006781,233,1082,,,,,,,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493034799,1082,67,1,8,4,b7jmo07lqav0wfe2mtlzyspak,0,23.1,61.5,2022-12-23T19:38:13.225Z,2022-12-24T12:04:17Z,3955006785,233,761,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493034781,754,43,1,8,4,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-12-23T19:38:13.416Z,2022-12-24T09:36:24Z,3955006655,144,67,3955006633,233,1080,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493034779,1080,43,1,8,4,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-12-23T19:38:13.417Z,2022-12-24T09:36:25Z,3955006641,233,754,3955006657,144,67,,,,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971633,66,50,1,8,7,3ix9om1svhd6obl0mbk1otgop,1,74.8,41.6,2022-12-23T19:38:16.521Z,2022-12-24T12:04:16Z,3954684361,56,Center,3954684363,286,,3954684427,233,84,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971647,84,7,1,8,7,b7jmo07lqav0wfe2mtlzyspak,1,25.2,58.4,2022-12-23T19:38:16.585Z,2022-12-24T12:04:15Z,3955003589,178,,3954684419,56,Back,3954990861,385,,3954684423,233,66,3954684421,285,,,,,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971873,72,61,1,8,8,3ix9om1svhd6obl0mbk1otgop,1,79.6,41.8,2022-12-23T19:38:17.043Z,2022-12-24T12:04:15Z,3955003691,178,,3954685425,56,Center,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971649,85,49,1,8,8,b7jmo07lqav0wfe2mtlzyspak,1,19.3,61.1,2022-12-23T19:38:17.241Z,2022-12-24T12:04:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971661,87,1,1,8,12,b7jmo07lqav0wfe2mtlzyspak,1,10.5,72.7,2022-12-23T19:38:20.942Z,2022-12-24T12:04:13Z,3955003713,178,,3954684493,212,14.8,3954684487,56,Back,3954684489,140,24.6,3954684495,213,6.3,3954684491,141,72.1,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971667,88,1,1,8,12,b7jmo07lqav0wfe2mtlzyspak,0,22.7,69,2022-12-23T19:38:21.818Z,2022-12-24T12:04:13Z,3954684511,213,1.7,3954684505,140,19.3,3955003751,178,,3954684503,56,Back,3954684507,141,100.0,3954684509,212,22.7,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971655,86,43,1,8,13,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-12-23T19:38:22.191Z,2022-12-24T08:40:07Z,3954684455,140,11.6,3954684453,56,Back,3954684461,213,1.4,3954998249,144,1,3954684459,212,11.0,3954684457,141,73.9,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971681,67,5,1,8,15,3ix9om1svhd6obl0mbk1otgop,1,79.4,-2,2022-12-23T19:38:24.306Z,2022-12-24T09:23:06Z,3954684571,347,,3954684569,56,Right,3954684577,233,89,,,,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971673,89,5,1,8,15,b7jmo07lqav0wfe2mtlzyspak,0,20.6,102,2022-12-23T19:38:24.306Z,2022-12-24T09:23:07Z,3954684591,233,67,3954684535,56,Back,3954684537,347,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971805,68,1,1,9,0,3ix9om1svhd6obl0mbk1otgop,0,87.2,0,2022-12-23T19:39:09.795Z,2022-12-24T12:04:12Z,3954685193,213,1.4,3954685187,140,91.3,3954685189,141,34.5,3954685185,56,Center,3954685191,212,25.2,3954685183,107,,3954685197,1,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971811,90,12,1,9,2,b7jmo07lqav0wfe2mtlzyspak,1,8.3,72.9,2022-12-23T19:39:11.284Z,2022-12-24T12:04:12Z,3954685203,56,Back,3954685211,213,0.8,3954685205,140,18.8,3954685209,212,16.0,3955003791,388,,3954685207,141,90.0,3954685213,15,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971813,69,61,1,9,3,3ix9om1svhd6obl0mbk1otgop,0,85.2,11.5,2022-12-23T19:39:12.666Z,2022-12-24T12:04:11Z,3954685215,56,Right,3955003819,388,,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971827,91,49,1,9,6,b7jmo07lqav0wfe2mtlzyspak,1,18.1,96.9,2022-12-23T19:39:15.279Z,2022-12-24T12:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971831,92,50,1,9,7,b7jmo07lqav0wfe2mtlzyspak,1,21.1,97.8,2022-12-23T19:39:15.956Z,2022-12-24T12:04:10Z,3954685253,56,Back,3954685271,233,70,3954685255,285,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971833,70,7,1,9,7,3ix9om1svhd6obl0mbk1otgop,1,78.9,2.2,2022-12-23T19:39:16.108Z,2022-12-24T12:04:09Z,3954685261,286,,3954685267,233,92,3954991501,385,,3954685257,167,,3955003863,178,,3954685259,56,Right,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971835,71,5,1,9,7,3ix9om1svhd6obl0mbk1otgop,0,75.4,-1,2022-12-23T19:39:16.731Z,2022-12-24T09:23:41Z,3954685265,347,,3954685263,56,Right,3954685353,233,93,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971855,93,5,1,9,7,b7jmo07lqav0wfe2mtlzyspak,1,24.6,101,2022-12-23T19:39:16.731Z,2022-12-24T09:23:40Z,3954685341,56,Back,3954685349,233,71,3954685343,347,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971865,94,1,1,9,16,b7jmo07lqav0wfe2mtlzyspak,1,29,100,2022-12-23T19:39:24.852Z,2022-12-24T12:04:09Z,3954685413,213,3.8,3955060303,1,,3954685407,140,10.9,3954685409,141,81.2,3954685405,56,Back,3954685411,212,23.6,3954685403,107,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971875,95,1,1,9,19,b7jmo07lqav0wfe2mtlzyspak,1,14.2,76.5,2022-12-23T19:39:28.696Z,2022-12-24T12:04:08Z,3954685431,141,81.4,3954685429,140,24.2,3954685435,213,0.3,3954685427,56,Back,3954685433,212,11.0,3955003853,178,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971877,96,1,1,9,20,b7jmo07lqav0wfe2mtlzyspak,1,23.6,74.7,2022-12-23T19:39:29.536Z,2022-12-24T12:04:08Z,3954685445,212,11.8,3954685439,56,Back,3955003837,178,,3954685443,141,91.8,3954685447,213,1.8,3954685441,140,21.5,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971883,97,1,1,9,22,b7jmo07lqav0wfe2mtlzyspak,1,18.9,93.5,2022-12-23T19:39:31.441Z,2022-12-24T12:04:07Z,3954685475,141,87.7,3955003859,178,,3954685477,212,10.0,3954685479,213,3.5,3954685471,56,Back,3954685473,140,10.1,,,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971895,98,1,1,9,23,b7jmo07lqav0wfe2mtlzyspak,1,8.2,90.3,2022-12-23T19:39:32.763Z,2022-12-24T12:04:06Z,3954685545,212,36.3,3954685537,155,,3955003879,178,,3954685539,56,Back,3954685543,141,85.3,3954685553,1,,3954685549,213,6.2,3954685541,140,42.6,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971913,99,1,1,9,29,b7jmo07lqav0wfe2mtlzyspak,1,56,88.9,2022-12-23T19:39:37.877Z,2022-12-24T12:04:04Z,3954685639,213,0.2,3954685631,56,Left,3954685637,212,10.8,3955003903,178,,3954685633,140,66.2,3954685635,141,91.4,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971921,100,1,1,9,33,b7jmo07lqav0wfe2mtlzyspak,1,73.7,91,2022-12-23T19:39:42.598Z,2022-12-24T12:04:01Z,3954685675,213,4.3,3954685673,212,27.1,3955003907,178,,3954685667,56,Center,3954685671,141,53.9,3954685669,140,64.2,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971927,101,1,1,9,36,b7jmo07lqav0wfe2mtlzyspak,1,70.3,47.8,2022-12-23T19:39:45.734Z,2022-12-24T12:04:00Z,3954685701,141,11.6,3954685699,140,79.1,3954685705,213,5.1,3954685697,56,Right,3955003915,178,,3954685703,212,26.3,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971939,102,1,1,9,38,b7jmo07lqav0wfe2mtlzyspak,1,76.8,16.2,2022-12-23T19:39:47.687Z,2022-12-24T12:03:59Z,3954685747,213,6.2,3954685741,140,94.6,3954685745,212,18.7,3954685739,56,Right,3954685743,141,14.1,3955003929,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971941,103,1,1,9,40,b7jmo07lqav0wfe2mtlzyspak,1,89.5,10.5,2022-12-23T19:39:49.809Z,2022-12-24T12:03:59Z,3954991625,20,,3954685763,56,Center,3954685769,212,17.8,3954685765,140,90.5,3954991623,224,,3955003647,178,,3954685759,2,,3954685771,213,1.5,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,3954685767,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971947,104,61,1,9,41,b7jmo07lqav0wfe2mtlzyspak,1,90.2,38.3,2022-12-23T19:39:50.624Z,2022-12-24T12:03:58Z,3954685803,56,Center,3955003667,178,,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971961,105,50,1,9,45,b7jmo07lqav0wfe2mtlzyspak,1,95.4,26.2,2022-12-23T19:39:54.751Z,2022-12-24T12:03:57Z,3954685855,56,Center,3954685871,233,73,3954685857,286,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971955,73,7,1,9,46,3ix9om1svhd6obl0mbk1otgop,0,4.6,73.8,2022-12-23T19:39:55.175Z,2022-12-24T12:03:57Z,3954991663,385,,3955003739,178,,3954685825,56,Back,3954685827,285,,3954685867,233,105,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971971,106,1,1,9,49,b7jmo07lqav0wfe2mtlzyspak,0,88.5,19.9,2022-12-23T19:39:58.029Z,2022-12-24T12:03:55Z,3954685903,212,12.4,3954685901,141,36.4,3954685905,213,2.0,3954685899,140,83.4,3954685897,56,Center,3955003755,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971973,74,49,1,9,50,3ix9om1svhd6obl0mbk1otgop,1,17.7,59.7,2022-12-23T19:39:59.009Z,2022-12-24T12:03:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492971995,75,1,1,9,51,3ix9om1svhd6obl0mbk1otgop,1,21.3,68,2022-12-23T19:40:00.354Z,2022-12-24T12:03:53Z,3954686005,212,16.7,3955003795,178,,3954686003,141,85.1,3954685999,56,Back,3954686001,140,32.7,3954686007,213,0.8,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972001,76,1,1,9,59,3ix9om1svhd6obl0mbk1otgop,0,66.3,82.5,2022-12-23T19:40:08.013Z,2022-12-24T12:03:51Z,3954686059,141,51.8,3954686051,56,Center,3954686061,212,36.5,3954686063,213,5.7,3954686065,1,,3954686055,140,94.8,3955001075,178,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972005,107,52,1,10,1,b7jmo07lqav0wfe2mtlzyspak,1,8,47.3,2022-12-23T19:40:10.057Z,2022-12-24T12:03:50Z,3955001091,178,,3954991709,376,,,,,,,,,,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972029,108,1,1,10,5,b7jmo07lqav0wfe2mtlzyspak,1,12.9,47.1,2022-12-23T19:40:14.046Z,2022-12-24T12:03:50Z,3954686169,123,,3954686177,212,9.4,3954686171,56,Back,3954686179,213,4.9,3954686175,141,33.6,3955001107,178,,3954686173,140,14.8,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972045,109,1,1,10,8,b7jmo07lqav0wfe2mtlzyspak,0,19.4,21.6,2022-12-23T19:40:17.573Z,2022-12-24T12:03:49Z,3954686217,56,Center,3954686225,213,0.1,3954686219,140,84.8,3954686223,212,69.3,3954686227,1,,3954686215,155,,3955001135,178,,3954686221,141,35.1,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972041,77,52,1,10,15,3ix9om1svhd6obl0mbk1otgop,1,16.7,65.4,2022-12-23T19:40:24.359Z,2022-12-24T12:03:48Z,3954991735,376,,3955001153,178,,,,,,,,,,,,,,,,,,,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972069,78,1,1,10,28,3ix9om1svhd6obl0mbk1otgop,0,16.8,39.2,2022-12-23T19:40:37.021Z,2022-12-24T12:03:48Z,3954686297,213,0.3,3954686291,140,89.7,3954686299,1,,3954686289,56,Center,3954686293,141,69.7,3954686287,199,,3954686295,212,79.3,,,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972071,110,52,1,10,33,b7jmo07lqav0wfe2mtlzyspak,1,14.4,30.6,2022-12-23T19:40:42.778Z,2022-12-24T12:03:47Z,3954991763,377,,3955001171,178,,,,,,,,,,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972087,111,1,1,10,38,b7jmo07lqav0wfe2mtlzyspak,1,10.8,41.9,2022-12-23T19:40:47.168Z,2022-12-24T12:03:47Z,3954686349,141,73.8,3954686353,213,1.5,3954686347,140,12.4,3954686345,56,Back,3955001185,178,,3954686343,123,,3954686351,212,21.8,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972097,112,1,1,10,41,b7jmo07lqav0wfe2mtlzyspak,1,11.6,77.2,2022-12-23T19:40:50.028Z,2022-12-24T12:03:46Z,3954686399,213,1.3,3954686391,56,Back,3954686397,212,13.5,3955001195,178,,3954686393,140,15.4,3954686395,141,96.2,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972107,113,1,1,10,43,b7jmo07lqav0wfe2mtlzyspak,1,15.6,88.4,2022-12-23T19:40:52.420Z,2022-12-24T12:03:45Z,3954686445,141,89.0,3955001207,178,,3954686443,140,38.8,3954686447,212,24.4,3954686449,213,0.0,3954686441,56,Back,,,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972109,114,1,1,10,47,b7jmo07lqav0wfe2mtlzyspak,1,46.6,88.7,2022-12-23T19:40:56.017Z,2022-12-24T12:03:44Z,3954686457,141,78.8,3954686459,212,10.6,3954686461,213,5.6,3955001225,178,,3954686453,56,Center,3954686455,140,54.4,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972117,115,1,1,10,48,b7jmo07lqav0wfe2mtlzyspak,1,53.9,77.2,2022-12-23T19:40:57.201Z,2022-12-24T12:03:43Z,3954686499,141,76.6,3954686503,213,3.3,3954686497,140,51.4,3954686501,212,2.7,3954686495,56,Center,3955001249,178,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972127,116,1,1,10,51,b7jmo07lqav0wfe2mtlzyspak,1,56.2,52,2022-12-23T19:41:00.700Z,2022-12-24T12:03:42Z,3954686547,212,25.2,3954686541,56,Right,3954686549,213,5.1,3955001271,178,,3954686543,140,64.3,3954686545,141,17.1,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972131,117,1,1,10,55,b7jmo07lqav0wfe2mtlzyspak,1,70.1,15,2022-12-23T19:41:03.891Z,2022-12-24T12:03:40Z,3954686563,141,6.7,3954686559,56,Right,3955001289,178,,3954686565,212,18.8,3954686561,140,87.2,3954686567,213,6.0,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972137,118,1,1,10,57,b7jmo07lqav0wfe2mtlzyspak,1,84.8,3.8,2022-12-23T19:41:06.420Z,2022-12-24T12:03:39Z,3954686597,141,12.6,3954686599,212,7.6,3954686601,213,2.2,3954686593,56,Right,3954686595,140,80.4,3955001315,178,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972149,119,1,1,11,1,b7jmo07lqav0wfe2mtlzyspak,1,75,18.6,2022-12-23T19:41:09.961Z,2022-12-24T12:03:37Z,3954686635,141,33.6,3954686633,140,68.4,3954686639,213,2.2,3954686631,56,Center,3955001333,178,,3954686637,212,12.3,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972153,120,1,1,11,3,b7jmo07lqav0wfe2mtlzyspak,1,69.4,40.8,2022-12-23T19:41:11.960Z,2022-12-24T12:03:36Z,3955001349,178,,3954686651,212,16.8,3954686645,56,Right,3954686647,140,60.1,3954686653,213,4.1,3954686649,141,20.7,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972169,121,1,1,11,4,b7jmo07lqav0wfe2mtlzyspak,1,60.5,28.9,2022-12-23T19:41:13.819Z,2022-12-24T12:03:35Z,3955001363,178,,3954686723,56,Left,3954686733,1,,3954686729,212,44.6,3954686731,213,1.4,3954686725,140,67.9,3954686719,155,,3954686727,141,93.5,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,3954686721,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972181,122,1,1,11,12,b7jmo07lqav0wfe2mtlzyspak,1,66.8,93.2,2022-12-23T19:41:21.744Z,2022-12-24T12:03:33Z,3954686789,213,5.9,3954686781,141,89.7,3954686773,56,Left,3954686777,140,72.5,3955001379,178,,3954686785,212,6.4,,,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972191,123,1,1,11,16,b7jmo07lqav0wfe2mtlzyspak,1,69.1,93.9,2022-12-23T19:41:24.953Z,2022-12-24T12:03:30Z,3954686843,212,8.2,3954686839,140,61.3,3954686845,213,3.1,3954686837,56,Left,3954686841,141,95.0,3955001411,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972205,124,1,1,11,17,b7jmo07lqav0wfe2mtlzyspak,1,58.7,93.3,2022-12-23T19:41:26.815Z,2022-12-24T12:03:30Z,3954686889,141,86.8,3955001427,178,,3954686887,140,62.8,3954686893,213,5.5,3954686891,212,6.2,3954686885,56,Left,,,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972207,125,61,1,11,18,b7jmo07lqav0wfe2mtlzyspak,0,61,83.5,2022-12-23T19:41:27.689Z,2022-12-24T12:03:29Z,3954686897,56,Left,3955001521,178,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493034587,729,67,1,11,19,3ix9om1svhd6obl0mbk1otgop,1,39.1,11.7,2022-12-23T19:41:28.678Z,2022-12-24T12:03:29Z,3955005079,233,1027,,,,,,,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493034585,1027,67,1,11,19,b7jmo07lqav0wfe2mtlzyspak,0,60.9,88.3,2022-12-23T19:41:28.679Z,2022-12-24T12:03:29Z,3955005083,233,729,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492972203,79,1,1,11,19,3ix9om1svhd6obl0mbk1otgop,0,40.2,9.8,2022-12-23T19:41:28.683Z,2022-12-24T12:03:28Z,3954686879,141,10.4,3954686881,212,0.9,3954686913,233,126,3954686917,286,,3954686883,213,2.7,3954686911,236,,3954686877,140,39.4,3955001545,178,,2xba9p5cocj599cltnabjes45,D. Hotić,,3954686875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
