id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2482594599,583,1,2,52,58,ecj1gmc7pqcjo4sc9hvghj5u3,0,11.4,60,2022-11-06T16:10:35.998Z,2022-11-07T08:34:20Z,3900024589,212,40.8,3901719805,178,,3900024591,213,0.6,3900024587,141,95.0,3900024585,140,43.0,3900024581,155,,3900024583,56,Back,3900024593,1,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482594671,540,61,2,53,0,2nhn3ikl1ciq34w3hcp883d6p,1,60.2,2,2022-11-06T16:10:38.351Z,2022-11-07T08:34:20Z,3900025013,56,Right,3901720395,388,,,,,,,,,,,,,,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482594699,541,49,2,53,2,2nhn3ikl1ciq34w3hcp883d6p,1,79.4,2.1,2022-11-06T16:10:40.723Z,2022-11-07T08:34:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482594731,542,2,2,53,7,2nhn3ikl1ciq34w3hcp883d6p,1,83.6,3.6,2022-11-06T16:10:45.004Z,2022-11-07T08:34:19Z,3901720537,178,,3900025299,141,14.7,3900025775,7,9qm1adecprlczxw7ldbpvoi51,3900025291,56,Right,3900025295,140,89.8,,,,,,,,,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482594785,584,55,2,53,7,ecj1gmc7pqcjo4sc9hvghj5u3,1,28.3,99.8,2022-11-06T16:10:45.005Z,2022-11-07T08:34:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482594981,585,1,2,53,16,ecj1gmc7pqcjo4sc9hvghj5u3,1,20.6,88,2022-11-06T16:10:54.239Z,2022-11-07T08:34:18Z,3900026609,141,79.9,3900026605,56,Left,3900026615,1,,3900026607,140,57.0,3900026603,241,,3900026613,213,6.1,3900026651,189,,3900026611,212,38.6,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,3900026601,5,,3901720653,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595103,586,1,2,53,19,ecj1gmc7pqcjo4sc9hvghj5u3,0,52.4,86.2,2022-11-06T16:10:56.980Z,2022-11-07T08:34:17Z,3900027177,1,,3900027159,56,Center,3901720759,178,,3900027157,155,,3900027167,141,34.8,3900027165,140,100.0,3900027169,212,61.2,3900027173,213,5.7,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595027,543,43,2,53,22,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-11-06T16:11:00.854Z,2022-11-06T16:11:44Z,3900026855,56,Back,3900030793,144,59,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595069,544,5,2,53,26,2nhn3ikl1ciq34w3hcp883d6p,1,-0.7,65,2022-11-06T16:11:04.140Z,2022-11-07T05:00:08Z,3900027031,56,Back,3900027035,346,,3900027255,233,587,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595109,587,5,2,53,26,ecj1gmc7pqcjo4sc9hvghj5u3,0,100.7,35,2022-11-06T16:11:04.140Z,2022-11-07T05:00:07Z,3900027209,346,,3900027205,56,Center,3900027275,233,544,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595507,545,1,2,53,49,2nhn3ikl1ciq34w3hcp883d6p,1,4.9,51.8,2022-11-06T16:11:27.201Z,2022-11-07T08:34:17Z,3900029383,237,,3900029367,124,,3900029373,140,22.3,3900029377,212,18.3,3900029371,56,Back,3900029375,141,50.6,3900029379,213,6.2,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595537,546,1,2,53,50,2nhn3ikl1ciq34w3hcp883d6p,1,20.2,48.4,2022-11-06T16:11:28.309Z,2022-11-07T08:34:16Z,3900029509,141,53.9,3900029505,56,Back,3900029511,212,13.6,3900029507,140,7.7,3900029513,213,2.9,3901721015,178,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595641,547,1,2,53,51,2nhn3ikl1ciq34w3hcp883d6p,0,3.5,51.7,2022-11-06T16:11:29.784Z,2022-11-07T08:34:16Z,3900030171,1,,3900030159,157,,3900030163,140,74.0,3901721049,178,,3900030167,212,81.5,3900030165,141,100.0,3900030161,56,Left,3900030169,213,0.4,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595647,548,5,2,53,58,2nhn3ikl1ciq34w3hcp883d6p,0,73.4,101.2,2022-11-06T16:11:36.460Z,2022-11-07T05:00:31Z,3900030757,233,588,3900030189,347,,3900030187,56,Left,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595769,588,5,2,53,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,26.6,-1.2,2022-11-06T16:11:36.460Z,2022-11-07T05:00:30Z,3900030719,233,548,3900030693,347,,3900030689,56,Back,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595825,589,1,2,54,3,ecj1gmc7pqcjo4sc9hvghj5u3,1,27.7,0,2022-11-06T16:11:41.592Z,2022-11-07T08:34:16Z,3900031053,141,33.9,3900031059,1,,3900031049,56,Back,3900031051,140,14.3,3900031047,107,,3900031055,212,28.1,3900031057,213,2.1,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595921,590,1,2,54,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,16.6,34.6,2022-11-06T16:11:45.921Z,2022-11-07T08:34:15Z,3900031563,140,26.0,3901721167,178,,3900031569,213,1.2,3900031567,212,28.6,3900031565,141,74.1,3900031561,56,Back,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595943,591,1,2,54,14,ecj1gmc7pqcjo4sc9hvghj5u3,1,28,79.9,2022-11-06T16:11:52.318Z,2022-11-07T08:34:12Z,3900031693,141,97.2,3900031689,56,Back,3900031691,140,37.7,3901721203,178,,3900031695,212,15.6,3900031697,213,0.9,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595977,592,1,2,54,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,33.4,99.9,2022-11-06T16:11:53.738Z,2022-11-07T08:48:03Z,3900031899,212,17.7,3900031901,213,5.9,3900031897,141,89.9,3900031895,140,49.0,3901721249,178,,3900031893,56,Back,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595995,593,1,2,54,19,ecj1gmc7pqcjo4sc9hvghj5u3,0,38.7,99.9,2022-11-06T16:11:57.614Z,2022-11-07T08:34:11Z,3900032053,212,7.5,3900032875,233,549,3900032879,286,,3900032049,140,44.1,3901721295,178,,3900032873,236,,3900032055,213,5.6,3900032047,56,Back,6xam5bquregefbepxd9rwfdh,T. Teuma,3900032051,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596021,549,74,2,54,19,2nhn3ikl1ciq34w3hcp883d6p,1,60.5,2.3,2022-11-06T16:11:57.718Z,2022-11-07T08:34:10Z,3900032915,233,593,3900032167,285,,3901721345,178,,3900032165,56,Right,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596027,550,5,2,54,22,2nhn3ikl1ciq34w3hcp883d6p,0,67,-1.8,2022-11-06T16:12:00.792Z,2022-11-07T05:01:00Z,3900032189,56,Right,3900032191,347,,3900032825,233,594,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596123,594,5,2,54,22,ecj1gmc7pqcjo4sc9hvghj5u3,1,33,101.8,2022-11-06T16:12:00.792Z,2022-11-07T05:00:59Z,3900032755,233,550,3900032717,347,,3900032715,56,Back,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596227,595,1,2,54,26,ecj1gmc7pqcjo4sc9hvghj5u3,1,32.3,100,2022-11-06T16:12:03.869Z,2022-11-07T08:34:10Z,3900033261,141,93.3,3900033259,140,22.3,3900033265,213,3.6,3900033257,56,Back,3900033263,212,12.0,3900033255,107,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596273,596,1,2,54,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,24.2,75.8,2022-11-06T16:12:09.215Z,2022-11-07T08:34:09Z,3900033515,213,0.9,3901721447,178,,3900033511,141,95.7,3900033507,56,Back,3900033509,140,35.0,3900033513,212,17.7,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596303,597,1,2,54,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,32,99.9,2022-11-06T16:12:11.340Z,2022-11-07T08:34:08Z,3900033683,213,5.9,3901721499,178,,3900033675,56,Back,3900033677,140,43.9,3900033679,141,93.5,3900033681,212,13.2,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596345,598,1,2,54,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,41.5,99.9,2022-11-06T16:12:12.362Z,2022-11-07T08:34:07Z,3900033869,56,Back,3900033873,141,83.8,3901721545,178,,3900033875,212,11.4,3900033871,140,38.4,3900033877,213,4.4,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596385,599,1,2,54,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,38.6,89.5,2022-11-06T16:12:13.101Z,2022-11-07T08:34:07Z,3900034055,140,60.4,3900034057,141,88.7,3901721617,178,,3900034059,212,22.9,3900034061,213,6.3,3900034053,56,Left,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482907889,1354,67,2,54,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.9,90.1,2022-11-06T16:12:15.235Z,2022-11-07T08:34:07Z,3901739955,233,1085,,,,,,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482907887,1085,67,2,54,37,2nhn3ikl1ciq34w3hcp883d6p,0,44.1,9.9,2022-11-06T16:12:15.236Z,2022-11-07T08:34:06Z,3901739963,233,1354,,,,,,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596433,600,61,2,54,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.2,90.7,2022-11-06T16:12:15.264Z,2022-11-07T08:34:06Z,3901721755,178,,3900034315,56,Left,,,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596425,551,49,2,54,37,2nhn3ikl1ciq34w3hcp883d6p,1,36.5,20.5,2022-11-06T16:12:15.781Z,2022-11-07T08:34:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596451,552,1,2,54,39,2nhn3ikl1ciq34w3hcp883d6p,1,39.1,13.8,2022-11-06T16:12:17.321Z,2022-11-07T08:34:05Z,3900034427,141,8.3,3901721843,178,,3900034425,140,61.3,3900034431,213,6.1,3900034429,212,23.6,3900034423,56,Right,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596461,553,1,2,54,41,2nhn3ikl1ciq34w3hcp883d6p,0,65.4,0.1,2022-11-06T16:12:19.466Z,2022-11-07T08:34:05Z,3901721901,178,,3900034551,236,,3900034553,233,601,3900034489,212,7.9,3900034485,140,65.9,3900034487,141,11.7,3900034483,56,Right,3900034557,286,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,3900034491,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596471,601,74,2,54,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,32.7,98.4,2022-11-06T16:12:19.644Z,2022-11-07T08:34:04Z,3901721929,178,,3900034541,285,,3900034563,233,553,3900034539,56,Back,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596501,554,1,2,54,43,2nhn3ikl1ciq34w3hcp883d6p,1,62.2,0.1,2022-11-06T16:12:21.270Z,2022-11-07T08:34:04Z,3901721971,178,,3900034727,212,12.0,3900034721,56,Right,3900034725,141,14.1,3900034729,213,2.2,3900034723,140,55.2,,,,,,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596569,555,1,2,54,46,2nhn3ikl1ciq34w3hcp883d6p,0,58.9,18.7,2022-11-06T16:12:24.101Z,2022-11-07T08:34:03Z,3900035143,155,,3900035153,213,0.8,3901722015,178,,3900035149,141,64.0,3900035147,140,86.4,3900035155,1,,3900035151,212,42.2,3900035145,56,Center,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596581,602,52,2,54,50,ecj1gmc7pqcjo4sc9hvghj5u3,1,12.5,34.2,2022-11-06T16:12:27.987Z,2022-11-07T08:34:02Z,3901722049,178,,3900925911,377,,,,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596699,603,1,2,54,53,ecj1gmc7pqcjo4sc9hvghj5u3,1,14.6,30.3,2022-11-06T16:12:31.255Z,2022-11-07T08:34:02Z,3901722075,178,,3900035903,212,13.6,3900035899,140,18.1,3900035905,213,1.3,3900035901,141,49.6,3900035895,123,,3900035897,56,Back,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596781,604,1,2,54,57,ecj1gmc7pqcjo4sc9hvghj5u3,0,26.9,43.9,2022-11-06T16:12:35.606Z,2022-11-07T08:34:01Z,3900036393,212,69.1,3901722127,178,,3900036397,1,,3900036385,155,,3900036387,56,Right,3900036395,213,6.0,3900036391,141,15.0,3900036389,140,90.0,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596791,556,49,2,55,2,2nhn3ikl1ciq34w3hcp883d6p,1,21.1,82.9,2022-11-06T16:12:40.275Z,2022-11-07T08:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596811,557,50,2,55,4,2nhn3ikl1ciq34w3hcp883d6p,1,12.4,85.6,2022-11-06T16:12:41.891Z,2022-11-07T08:34:00Z,3900036547,56,Back,3900036769,233,605,3900036549,285,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596839,605,7,2,55,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,87.6,14.4,2022-11-06T16:12:41.968Z,2022-11-07T08:34:00Z,3900036689,286,,3900036687,56,Right,3901722233,178,,3900926333,383,,3900036739,233,557,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596987,558,61,2,55,4,2nhn3ikl1ciq34w3hcp883d6p,1,10.1,88.2,2022-11-06T16:12:42.229Z,2022-11-07T08:33:59Z,3901722259,178,,3900037489,56,Back,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596847,606,49,2,55,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,90.6,11,2022-11-06T16:12:42.613Z,2022-11-07T08:33:59Z,,,,,,,,,,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596897,607,1,2,55,6,ecj1gmc7pqcjo4sc9hvghj5u3,1,87.4,11.2,2022-11-06T16:12:44.646Z,2022-11-07T08:33:58Z,3900036999,141,29.4,3900037001,212,12.6,3900036997,140,85.0,3900037003,213,1.8,3901722343,178,,3900036995,56,Center,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596903,608,1,2,55,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,83.1,24.6,2022-11-06T16:12:46.312Z,2022-11-07T08:33:57Z,3900037031,213,4.7,3900037029,212,10.5,3900037027,141,9.2,3900037025,140,82.7,3900037023,56,Right,3901722353,178,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596935,609,1,2,55,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,79.2,10.6,2022-11-06T16:12:47.702Z,2022-11-07T08:33:57Z,3900037203,56,Center,3900037209,212,16.7,3900037211,213,1.9,3900037205,140,73.4,3901722391,178,,3900037207,141,33.4,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597025,610,1,2,55,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,71.4,34.8,2022-11-06T16:12:49.834Z,2022-11-07T08:33:56Z,3900037707,56,Center,3900037711,141,56.7,3900037715,213,1.4,3900037709,140,74.3,3900046103,210,15,3900037713,212,15.2,3901722409,178,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597033,611,15,2,55,14,ecj1gmc7pqcjo4sc9hvghj5u3,1,76.9,59.3,2022-11-06T16:12:52.061Z,2022-11-07T08:33:56Z,3900046149,231,53.5,3900037747,18,,3900037745,22,,3900055917,233,559,3900046143,146,85.1,3900046141,215,,3900045647,72,,3900046137,102,48.8,6xam5bquregefbepxd9rwfdh,T. Teuma,3900046133,55,610,3901722451,178,,3900046145,147,,58.1,3900046147,230,3900037749,56,Center,3900046129,78,96.9,3900046131,29,,,3900046139,103,3900045651,82,,,,,19,,,,,,,
2482597041,559,10,2,55,14,2nhn3ikl1ciq34w3hcp883d6p,1,14.2,43.9,2022-11-06T16:12:52.560Z,2022-11-07T08:33:55Z,3900037771,94,,3900055939,233,611,3901722511,178,,3901722513,21,,3900037781,56,Back,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597065,612,15,2,55,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,84.4,59.2,2022-11-06T16:12:53.397Z,2022-11-07T08:33:55Z,3900039047,458,,3900039029,78,,3900039031,102,49.4,3900927861,215,,3900056089,233,560,3901722555,178,,3900038587,20,,3900037887,22,,a6cke0ad2pvuyahweuch772ay,V. Boniface,3900039055,147,58.3,3900038591,82,,3900039051,146,,88.2,3900037891,56,3900039061,231,50.8,3900039041,328,Center,3900037889,17,,,3900039059,230,3900039035,103,19,,,,95.8,,,,,,,
2482597053,560,10,2,55,15,2nhn3ikl1ciq34w3hcp883d6p,1,13.6,43.3,2022-11-06T16:12:53.477Z,2022-11-07T08:33:54Z,3901722633,21,,3900037843,56,Back,3900056097,233,612,3900037841,94,,3901722631,178,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597081,613,61,2,55,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,84.3,58.8,2022-11-06T16:12:53.606Z,2022-11-07T08:33:54Z,3900037975,56,Center,3901722741,178,,,,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597131,561,12,2,55,17,2nhn3ikl1ciq34w3hcp883d6p,1,10.5,41.7,2022-11-06T16:12:55.424Z,2022-11-07T08:33:53Z,3900038243,56,Back,3901722783,178,,3900038249,212,29.8,3900038247,141,0.0,3900038281,167,,3900038251,213,4.8,3900038245,140,12.4,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597133,562,5,2,55,21,2nhn3ikl1ciq34w3hcp883d6p,0,11.4,-2,2022-11-06T16:12:59.105Z,2022-11-07T05:03:31Z,3900038763,233,614,3900038259,347,,3900038257,56,Back,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597195,614,5,2,55,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,88.6,102,2022-11-06T16:12:59.105Z,2022-11-07T05:03:30Z,3900038569,56,Left,3900038695,233,562,3900038571,347,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597351,615,1,2,55,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,89.1,100,2022-11-06T16:13:03.102Z,2022-11-07T08:33:53Z,3900039443,213,4.7,3900039433,107,,3900039437,140,89.4,3900039435,56,Left,3900039441,212,12.8,3900039439,141,83.2,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597361,616,61,2,55,26,ecj1gmc7pqcjo4sc9hvghj5u3,0,87.2,84.8,2022-11-06T16:13:04.262Z,2022-11-07T08:33:53Z,3900039491,56,Left,3901722929,178,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597297,563,49,2,55,27,2nhn3ikl1ciq34w3hcp883d6p,1,6.8,24.9,2022-11-06T16:13:05.200Z,2022-11-07T08:33:52Z,,,,,,,,,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597795,564,12,2,55,27,2nhn3ikl1ciq34w3hcp883d6p,1,5.5,22.1,2022-11-06T16:13:05.820Z,2022-11-07T08:33:52Z,3900041889,140,46.2,3900041887,56,Back,3900041895,213,6.1,3900041891,141,12.6,3900041893,212,43.2,3901722987,178,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597383,617,49,2,55,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,54.3,86.8,2022-11-06T16:13:08.958Z,2022-11-07T08:33:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597471,618,1,2,55,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,53.2,90.2,2022-11-06T16:13:11.696Z,2022-11-07T08:33:51Z,3900040139,212,8.2,3901723057,178,,3900040141,213,0.6,3900040131,56,Left,3900040137,141,97.1,3900040133,140,59.6,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597533,619,1,2,55,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,60.5,99.9,2022-11-06T16:13:15.042Z,2022-11-07T08:33:50Z,3900040419,140,42.6,3900040425,213,3.8,3900040421,141,78.4,3900040417,56,Back,3900040423,212,23.8,3901723081,178,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
