id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2531230177,259,1,1,27,35,2b57rbw94i9ohnbch52owvqtq,1,61.7,66.3,2023-04-09T17:44:19.898Z,2023-04-10T07:58:58Z,4177446695,213,3.7,4177446687,56,Back,4177446691,141,51.6,4177446689,140,46.5,4177446693,212,18.8,4178639495,178,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230229,260,1,1,27,37,2b57rbw94i9ohnbch52owvqtq,1,49.2,55,2023-04-09T17:44:22.725Z,2023-04-10T07:58:57Z,4177446981,155,,4177446989,212,42.5,4177446991,213,0.6,4177446987,141,90.2,4178639607,178,,4177446993,1,,4177446983,56,Left,4177446985,140,82.6,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230237,261,3,1,27,42,2b57rbw94i9ohnbch52owvqtq,0,88,93.7,2023-04-09T17:44:27.146Z,2023-04-10T07:58:56Z,4177447047,286,,4178639809,178,,4177447077,211,,4177447045,56,Left,4178270119,465,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230291,242,49,1,27,43,2989v3kho9h5jaboe1nr7lx21,1,14,12,2023-04-09T17:44:28.885Z,2023-04-10T07:58:55Z,,,,,,,,,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230307,243,1,1,27,45,2989v3kho9h5jaboe1nr7lx21,1,14.2,6.9,2023-04-09T17:44:30.214Z,2023-04-10T07:58:54Z,4177447467,56,Back,4177447471,141,15.9,4177447469,140,23.5,4178640381,178,,4177447473,212,11.5,4177447475,213,0.6,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230287,241,43,1,27,45,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-04-09T17:44:30.836Z,2023-04-09T21:55:14Z,4178270277,144,1,4177447349,141,10.6,4177447353,213,4.1,4177447347,140,14.3,4177447351,212,4.3,4177447345,56,Back,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230321,244,1,1,27,47,2989v3kho9h5jaboe1nr7lx21,1,24.3,13.1,2023-04-09T17:44:32.373Z,2023-04-10T07:58:54Z,4177447527,140,35.2,4177447533,213,0.4,4178640525,178,,4177447529,141,21.2,4177447531,212,12.7,4177447525,56,Back,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230343,245,1,1,27,49,2989v3kho9h5jaboe1nr7lx21,1,34.9,20.4,2023-04-09T17:44:34.061Z,2023-04-10T07:58:53Z,4177447693,141,5.6,4177447695,212,10.5,4177447689,56,Back,4178640741,178,,4177447691,140,32.0,4177447697,213,4.4,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230351,246,1,1,27,50,2989v3kho9h5jaboe1nr7lx21,1,36,1,2023-04-09T17:44:35.687Z,2023-04-10T07:58:52Z,4178640857,178,,4177447733,56,Back,4177447735,140,30.4,4177447741,213,2.1,4177447739,212,12.4,4177447737,141,17.0,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230385,247,1,1,27,53,2989v3kho9h5jaboe1nr7lx21,1,32.9,10.9,2023-04-09T17:44:37.916Z,2023-04-10T07:58:52Z,4177447917,56,Back,4177447923,212,13.5,4177447925,213,2.3,4177447919,140,24.7,4177447921,141,26.2,4178641405,178,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230415,248,1,1,27,55,2989v3kho9h5jaboe1nr7lx21,1,21,20.1,2023-04-09T17:44:39.977Z,2023-04-10T07:58:51Z,4177448101,56,Back,4177448109,213,1.1,4177448111,1,,4178641617,178,,4177448107,212,52.9,4177448103,140,42.1,4177448099,196,,4177448105,141,90.8,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230447,249,1,1,28,3,2989v3kho9h5jaboe1nr7lx21,1,62,83.3,2023-04-09T17:44:48.324Z,2023-04-10T07:58:48Z,4177448261,213,0.6,4177448257,141,89.6,4177448259,212,7.4,4177448255,140,67.7,4178641717,178,,4177448253,56,Left,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230457,250,3,1,28,6,2989v3kho9h5jaboe1nr7lx21,1,79.3,92.2,2023-04-09T17:44:51.123Z,2023-04-10T07:58:47Z,4178271609,464,,4177448359,233,263,4177448307,56,Left,4178641849,178,,4177448309,286,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230463,263,45,1,28,6,2b57rbw94i9ohnbch52owvqtq,0,20.7,7.8,2023-04-09T17:44:51.123Z,2023-04-10T07:58:47Z,4177448333,285,,4177448331,56,Back,4177448385,233,250,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230489,251,1,1,28,8,2989v3kho9h5jaboe1nr7lx21,0,89.5,90.8,2023-04-09T17:44:53.075Z,2023-04-10T07:58:47Z,4178271765,72,,4177448507,141,48.8,4177448501,155,,4178271763,224,,4177448499,2,,4177448509,212,29.0,4178641935,178,,4177448511,213,4.9,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,4177448505,140,4177448503,56,Center,,,,,,,,,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230511,265,49,1,28,9,2b57rbw94i9ohnbch52owvqtq,1,7.8,56.3,2023-04-09T17:44:54.579Z,2023-04-10T07:58:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230493,264,43,1,28,11,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-04-09T17:44:56.095Z,2023-04-09T17:45:24Z,4177448521,140,6.1,4177448533,15,0,4177448527,213,1.6,4177450115,144,12,4177448523,141,57.8,4177448525,212,4.3,4177448519,56,Back,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230565,266,1,1,28,11,2b57rbw94i9ohnbch52owvqtq,0,8.8,53.2,2023-04-09T17:44:56.118Z,2023-04-10T07:58:46Z,4177448931,213,6.2,4177448925,140,34.8,4177449135,157,,4177448923,56,Back,4177448927,141,51.6,4178642399,178,,4177448929,212,27.3,4177449137,1,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531232115,280,43,1,28,11,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-04-09T17:44:56.143Z,2023-04-09T21:56:32Z,4177458211,141,61.4,4178272443,144,12,4177458209,140,14.8,4177458213,212,11.1,4177458207,56,Back,4177458215,213,1.5,4177458235,15,0,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230561,252,1,1,28,13,2989v3kho9h5jaboe1nr7lx21,1,64.2,49.4,2023-04-09T17:44:58.379Z,2023-04-10T07:58:45Z,4177448913,213,0.1,4177448903,155,,4177448905,56,Center,4178642453,178,,4177448909,141,52.2,4177448911,212,13.9,4177448907,140,77.3,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230567,253,1,1,28,15,2989v3kho9h5jaboe1nr7lx21,0,80,50.9,2023-04-09T17:44:59.989Z,2023-04-10T07:58:45Z,4177448941,140,78.9,4177448947,213,4.6,4177448937,3,,4177448943,141,33.6,4177448945,212,11.8,4178642521,388,,4177448939,56,Center,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230595,267,1,1,28,16,2b57rbw94i9ohnbch52owvqtq,0,20.4,62.6,2023-04-09T17:45:01.421Z,2023-04-10T07:58:44Z,4178642553,178,,4177449103,212,34.7,4177449097,56,Back,4177449099,140,46.2,4177449105,213,0.7,4177449101,141,94.4,4177449095,157,,4177449107,1,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230613,254,49,1,28,20,2989v3kho9h5jaboe1nr7lx21,1,56.3,1.8,2023-04-09T17:45:05.458Z,2023-04-10T07:58:44Z,,,,,,,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230695,255,1,1,28,21,2989v3kho9h5jaboe1nr7lx21,1,50.3,1,2023-04-09T17:45:06.874Z,2023-04-10T07:58:43Z,4177449565,141,37.6,4177449563,140,34.0,4177449567,212,30.2,4178642763,178,,4177449569,213,2.2,4177449561,56,Back,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230725,256,1,1,28,25,2989v3kho9h5jaboe1nr7lx21,1,34.8,29.9,2023-04-09T17:45:10.303Z,2023-04-10T07:58:43Z,4177449753,56,Back,4177449755,140,40.1,4177449759,212,7.8,4177449757,141,21.9,4178642847,178,,4177449761,213,5.5,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230757,257,1,1,28,28,2989v3kho9h5jaboe1nr7lx21,1,44.2,19.7,2023-04-09T17:45:13.029Z,2023-04-10T07:58:42Z,4177449953,212,4.6,4177449949,140,44.1,4177449947,56,Back,4177449955,213,4.7,4178643083,178,,4177449951,141,12.9,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230763,258,1,1,28,29,2989v3kho9h5jaboe1nr7lx21,1,49,4.6,2023-04-09T17:45:14.054Z,2023-04-10T07:58:42Z,4177449971,140,39.4,4178643197,178,,4177449969,56,Back,4177449977,213,2.2,4177449973,141,23.4,4177449975,212,16.3,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230783,259,1,1,28,31,2989v3kho9h5jaboe1nr7lx21,1,39.9,19.2,2023-04-09T17:45:16.699Z,2023-04-10T07:58:41Z,4178643241,178,,4177450097,212,14.1,4177450099,213,1.8,4177450091,56,Back,4177450095,141,39.4,4177450093,140,36.9,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230823,260,1,1,28,37,2989v3kho9h5jaboe1nr7lx21,1,36.5,33,2023-04-09T17:45:22.231Z,2023-04-10T07:58:40Z,4177450391,141,49.9,4177450389,140,21.7,4178643293,178,,4177450387,56,Back,4177450393,212,19.3,4177450395,213,2.5,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230837,261,1,1,28,40,2989v3kho9h5jaboe1nr7lx21,1,20.2,52,2023-04-09T17:45:25.726Z,2023-04-10T07:58:39Z,4177450461,140,44.2,4177450457,56,Back,4177450467,212,37.4,4178643385,178,,4177450471,213,5.5,4177450455,155,,4177450473,1,,4177450465,141,11.4,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230841,262,44,1,28,43,2989v3kho9h5jaboe1nr7lx21,1,48.8,11.1,2023-04-09T17:45:28.438Z,2023-04-10T07:58:38Z,4177450485,285,,4177450495,233,268,4177450483,56,Back,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230833,268,44,1,28,43,2b57rbw94i9ohnbch52owvqtq,0,51.2,88.9,2023-04-09T17:45:28.439Z,2023-04-10T07:58:38Z,4177450531,233,262,4177450445,286,,4177450443,56,Left,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230905,263,1,1,28,43,2989v3kho9h5jaboe1nr7lx21,1,48.5,12.1,2023-04-09T17:45:28.483Z,2023-04-10T07:58:38Z,4177450919,141,23.9,4177450923,213,0.9,4177450917,140,55.1,4178643527,388,,4177450913,3,,4177450921,212,10.6,4177450915,56,Center,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531379849,904,61,1,28,45,2989v3kho9h5jaboe1nr7lx21,0,57.9,24.7,2023-04-09T17:45:29.977Z,2023-04-10T07:58:37Z,4178274077,56,Center,4178643775,178,,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531230911,269,4,1,28,45,2b57rbw94i9ohnbch52owvqtq,1,42.3,75.3,2023-04-09T17:45:30.186Z,2023-04-10T07:58:37Z,4177450967,152,,4177459349,233,264,4177450969,286,,4177450965,56,Back,4177450963,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231127,264,4,1,28,45,2989v3kho9h5jaboe1nr7lx21,0,57.7,24.7,2023-04-09T17:45:30.187Z,2023-04-10T07:58:37Z,4177452333,10,,4177452335,56,Center,4177452339,285,,4178643931,178,,4177459379,233,269,4177452337,152,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231039,270,1,1,29,1,2b57rbw94i9ohnbch52owvqtq,1,36.9,70.4,2023-04-09T17:45:46.156Z,2023-04-10T07:58:36Z,4178644061,178,,4177451765,212,12.3,4177451755,5,,4177451763,141,86.2,4177451759,56,Back,4177451767,213,1.1,4177451757,152,,4177451761,140,42.6,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231051,271,1,1,29,4,2b57rbw94i9ohnbch52owvqtq,1,45.1,91.9,2023-04-09T17:45:49.304Z,2023-04-10T07:58:35Z,4177451849,141,73.8,4177451853,212,16.5,4178644141,178,,4177451843,140,34.6,4177451839,56,Back,4177451857,213,4.0,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231101,272,1,1,29,6,2b57rbw94i9ohnbch52owvqtq,1,30.5,79.7,2023-04-09T17:45:51.871Z,2023-04-10T07:58:34Z,4178644187,178,,4177452129,140,33.4,4177452141,213,4.8,4177452135,141,21.3,4177452125,56,Back,4177452139,212,39.8,4179097387,1,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231117,273,1,1,29,11,2b57rbw94i9ohnbch52owvqtq,1,36.2,25.2,2023-04-09T17:45:56.078Z,2023-04-10T07:58:33Z,4177452269,212,13.2,4178644255,178,,4177452271,213,5.9,4177452267,141,17.3,4177452263,56,Back,4177452265,140,47.7,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231145,274,1,1,29,12,2b57rbw94i9ohnbch52owvqtq,1,49.9,21.5,2023-04-09T17:45:57.150Z,2023-04-10T07:58:33Z,4177452465,212,15.0,4178644319,178,,4177452463,141,8.8,4177452459,56,Back,4177452467,213,3.8,4177452461,140,38.2,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231169,275,1,1,29,15,2b57rbw94i9ohnbch52owvqtq,0,39.2,10.7,2023-04-09T17:46:00.181Z,2023-04-10T07:58:32Z,4177452613,140,79.3,4177452615,141,30.0,4177452621,1,,4177452609,155,,4177452619,213,0.3,4178644403,178,,4177452611,56,Center,4177452617,212,44.1,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231193,265,1,1,29,18,2989v3kho9h5jaboe1nr7lx21,0,23.3,59.6,2023-04-09T17:46:03.139Z,2023-04-10T07:58:32Z,4177452763,141,65.1,4177452757,3,,4177452769,213,0.4,4177452761,140,32.8,4177452767,212,10.7,4177452759,56,Back,4178644565,388,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531508727,1299,67,1,29,20,2b57rbw94i9ohnbch52owvqtq,1,64.1,39.6,2023-04-09T17:46:05.416Z,2023-04-10T07:58:32Z,4178995485,233,1460,,,,,,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531508723,1460,67,1,29,20,2989v3kho9h5jaboe1nr7lx21,0,35.9,60.4,2023-04-09T17:46:05.417Z,2023-04-10T07:58:31Z,4178995493,233,1299,,,,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231205,276,61,1,29,20,2b57rbw94i9ohnbch52owvqtq,1,63.5,38.3,2023-04-09T17:46:05.437Z,2023-04-10T07:58:31Z,4177452821,56,Center,4178644821,178,,,,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231225,266,1,1,29,22,2989v3kho9h5jaboe1nr7lx21,0,29,67.1,2023-04-09T17:46:07.088Z,2023-04-10T07:58:31Z,4177452947,213,0.3,4177452939,140,32.2,4177452945,212,3.6,4177452943,141,68.8,4177452935,56,Back,4178645031,178,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231249,277,2,1,29,23,2b57rbw94i9ohnbch52owvqtq,1,66,37.6,2023-04-09T17:46:08.028Z,2023-04-10T07:58:30Z,4178645093,178,,4177453051,140,77.6,4177453275,7,b3y2ov2ju75fr5u5e2rerj1ex,4177453053,141,36.7,4177453049,56,Center,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231475,267,55,1,29,23,2989v3kho9h5jaboe1nr7lx21,1,25.2,52.5,2023-04-09T17:46:08.029Z,2023-04-10T07:58:30Z,,,,,,,,,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231561,268,1,1,29,50,2989v3kho9h5jaboe1nr7lx21,1,31.7,61,2023-04-09T17:46:35.620Z,2023-04-10T07:58:29Z,4177454867,56,Right,4177454861,5,,4177454873,212,53.2,4178645333,178,,4177454875,213,5.5,4177454871,141,5.9,4177454877,1,,4177454869,140,67.7,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,4177454865,241,4177454863,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231565,269,1,1,29,53,2989v3kho9h5jaboe1nr7lx21,1,67.8,9,2023-04-09T17:46:38.570Z,2023-04-10T07:58:29Z,4177454905,140,71.7,4177454903,56,Right,4177454907,141,12.2,4177454901,3,,4177454909,212,4.6,4178645469,388,,4177454911,213,0.5,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231579,270,1,1,29,54,2989v3kho9h5jaboe1nr7lx21,1,73.2,17.5,2023-04-09T17:46:39.471Z,2023-04-10T07:58:29Z,4177455003,141,9.4,4177455005,212,6.1,4178645613,178,,4177455001,140,75.7,4177454999,56,Right,4177455007,213,5.2,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231589,271,1,1,29,55,2989v3kho9h5jaboe1nr7lx21,1,77.1,10.1,2023-04-09T17:46:40.596Z,2023-04-10T07:58:28Z,4177455073,212,2.8,4177455075,213,3.9,4177455071,141,7.3,4177455067,56,Right,4177455069,140,75.1,4178645779,178,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231625,272,1,1,29,58,2989v3kho9h5jaboe1nr7lx21,1,75.9,3.6,2023-04-09T17:46:42.946Z,2023-04-10T07:58:28Z,4177455293,56,Right,4177455299,141,4.7,4177455303,213,3.1,4177455297,140,66.8,4178646049,178,,4177455301,212,9.6,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231651,273,1,1,29,59,2989v3kho9h5jaboe1nr7lx21,1,67.8,2.6,2023-04-09T17:46:44.557Z,2023-04-10T07:58:27Z,4177455465,141,9.1,4178597287,178,,4177455463,140,52.5,4177455467,212,16.7,4177455461,56,Right,4177455469,213,2.9,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231691,274,1,1,30,2,2989v3kho9h5jaboe1nr7lx21,1,50.4,13.8,2023-04-09T17:46:47.407Z,2023-04-10T07:58:26Z,4178597473,178,,4177455711,140,32.5,4177455719,213,2.3,4177455717,212,29.2,4177455707,56,Back,4177455715,141,46.7,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231713,275,1,1,30,5,2989v3kho9h5jaboe1nr7lx21,1,30,43.1,2023-04-09T17:46:49.963Z,2023-04-10T07:58:26Z,4177455809,140,35.9,4177455811,141,60.3,4178600465,178,,4177455817,213,1.1,4177455807,56,Back,4177455815,212,13.2,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231729,276,1,1,30,7,2989v3kho9h5jaboe1nr7lx21,1,31.3,66,2023-04-09T17:46:52.314Z,2023-04-10T07:58:25Z,4177455903,141,46.0,4178600617,178,,4177455905,212,15.1,4177455901,140,37.6,4177455907,213,5.2,4177455899,56,Back,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231747,277,1,1,30,10,2989v3kho9h5jaboe1nr7lx21,1,33.1,48.1,2023-04-09T17:46:54.920Z,2023-04-10T07:58:24Z,4177456017,212,27.9,4177456019,213,3.1,4178600707,178,,4177456011,56,Back,4177456015,141,50.7,4177456013,140,6.6,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231801,278,1,1,30,13,2989v3kho9h5jaboe1nr7lx21,1,7.9,52.8,2023-04-09T17:46:58.298Z,2023-04-10T07:58:24Z,4177456271,141,6.2,4178600871,178,,4177456267,56,Back,4177456269,140,18.1,4177456277,1,,4177456273,212,33.4,4177456275,213,5.0,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531231813,279,1,1,30,16,2989v3kho9h5jaboe1nr7lx21,1,21.5,7.4,2023-04-09T17:47:01.280Z,2023-04-10T07:58:23Z,4177456353,56,Back,4177456355,140,26.8,4177456359,212,5.7,4178601273,178,,4177456357,141,9.1,4177456361,213,0.2,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531448669,970,67,1,30,17,2989v3kho9h5jaboe1nr7lx21,1,32.5,10.2,2023-04-09T17:47:02.281Z,2023-04-10T07:58:22Z,4178648665,233,914,,,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531448667,914,67,1,30,17,2b57rbw94i9ohnbch52owvqtq,0,67.5,89.8,2023-04-09T17:47:02.282Z,2023-04-10T07:58:22Z,4178648677,233,970,,,,,,,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
