id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/19/value
2485376371,355,49,1,34,10,5z1b7fuvpqe6vnigvopomvecu,1,31.8,94.8,2022-11-13T15:34:51.437Z,2022-11-14T11:13:20Z,,,,,,,,,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485376423,356,1,1,34,11,5z1b7fuvpqe6vnigvopomvecu,1,32.7,91.9,2022-11-13T15:34:52.452Z,2022-11-14T11:13:19Z,3914512437,140,48.4,3914512441,212,16.8,3914512439,141,87.1,3914512443,213,6.1,3916254517,178,,3914512435,56,Back,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485376507,357,1,1,34,14,5z1b7fuvpqe6vnigvopomvecu,1,56.3,81.7,2022-11-13T15:34:55.618Z,2022-11-14T11:13:18Z,3914512941,212,39.6,3914512945,1,,3914512937,140,93.3,3914512939,141,93.0,3914512943,213,0.2,3914512935,56,Left,3916254637,178,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485376511,358,1,1,34,21,5z1b7fuvpqe6vnigvopomvecu,1,91.7,96.6,2022-11-13T15:35:02.064Z,2022-11-14T11:13:16Z,3914512983,140,81.5,3916254729,178,,3914512987,212,10.7,3914512985,141,96.3,3914512989,213,3.2,3914512981,56,Left,,,,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485376573,359,1,1,34,23,5z1b7fuvpqe6vnigvopomvecu,1,74.4,98.7,2022-11-13T15:35:04.399Z,2022-11-14T11:13:15Z,3914513329,56,Left,3914513337,213,5.0,3914513335,212,9.7,3914513331,140,77.3,3916254821,178,,3914513333,141,85.1,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485376661,360,1,1,34,27,5z1b7fuvpqe6vnigvopomvecu,1,74.5,77,2022-11-13T15:35:07.969Z,2022-11-14T11:13:14Z,3914513811,213,5.2,3914513807,141,25.9,3914513809,212,39.0,3914513813,1,,3916254931,178,,3914513801,56,Center,3914513805,140,91.4,3914513799,155,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485376765,361,1,1,34,32,5z1b7fuvpqe6vnigvopomvecu,1,85.2,13.6,2022-11-13T15:35:13.463Z,2022-11-14T11:13:12Z,3914514395,56,Center,3914518463,210,13,3914514399,141,26.7,3916255135,178,,3914514403,213,2.2,3914514401,212,10.7,3914514397,140,79.6,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485376773,362,13,1,34,37,5z1b7fuvpqe6vnigvopomvecu,1,78.9,39.7,2022-11-13T15:35:18.222Z,2022-11-14T11:13:10Z,3914518537,215,,3914514433,56,Center,3914518545,231,49.8,3914518529,55,361,3914518543,230,97.8,3914518533,102,50.9,3916255255,178,,3914514429,22,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,3914518535,103,73.6,3914514431,18,,3914518173,72,3914518523,74,,3914518525,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485376767,323,5,1,34,38,ecj1gmc7pqcjo4sc9hvghj5u3,1,-1.5,49,2022-11-13T15:35:19.495Z,2022-11-14T06:18:49Z,3914514457,233,363,3914514409,346,,3914514407,56,Back,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485376777,363,5,1,34,38,5z1b7fuvpqe6vnigvopomvecu,0,101.5,51,2022-11-13T15:35:19.495Z,2022-11-14T06:18:48Z,3914514475,233,323,3914514445,56,Center,3914514447,346,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377331,325,1,1,35,7,ecj1gmc7pqcjo4sc9hvghj5u3,1,5.3,42.3,2022-11-13T15:35:47.858Z,2022-11-14T11:13:09Z,3914517339,140,21.7,3914517353,237,,3914517337,56,Back,3914517341,141,19.4,3914517345,212,23.2,3914517335,124,,3914517349,213,5.5,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377359,326,1,1,35,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,20.6,17,2022-11-13T15:35:50.221Z,2022-11-14T11:13:09Z,3914517481,141,49.0,3914517483,212,24.7,3916255703,178,,3914517479,140,9.4,3914517477,56,Back,3914517487,213,2.1,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377455,327,1,1,35,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,8.7,48.5,2022-11-13T15:35:53.001Z,2022-11-14T11:13:08Z,3914517983,212,27.3,3914517977,56,Back,3914517985,213,1.0,3914517981,141,83.2,3914517979,140,21.7,3916255939,178,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377481,328,1,1,35,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,38.1,77.5,2022-11-13T15:35:59.049Z,2022-11-14T11:13:06Z,3914518073,56,Back,3916256045,178,,3914518081,141,65.4,3914518085,212,10.6,3914518087,213,5.4,3914518077,140,44.5,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377525,329,1,1,35,19,ecj1gmc7pqcjo4sc9hvghj5u3,1,46.5,67.1,2022-11-13T15:35:59.886Z,2022-11-14T11:13:05Z,3914518263,141,51.8,3914518259,56,Back,3914518261,140,31.7,3914518265,212,18.7,3914518267,213,3.7,3916256391,178,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377577,330,1,1,35,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,37.3,50.7,2022-11-13T15:36:02.186Z,2022-11-14T11:13:05Z,3916256467,178,,3914518495,56,Back,3914518503,213,4.9,3914518499,141,21.0,3914518497,140,40.6,3914518501,212,20.5,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377615,331,1,1,35,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,42.7,23.3,2022-11-13T15:36:04.148Z,2022-11-14T11:13:04Z,3914518705,56,Right,3916256935,178,,3914518711,212,19.0,3914518707,140,57.0,3914518713,213,5.6,3914518709,141,6.2,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377627,332,1,1,35,26,ecj1gmc7pqcjo4sc9hvghj5u3,1,54.2,9.9,2022-11-13T15:36:07.276Z,2022-11-14T11:13:03Z,3914518779,212,11.0,3914518777,141,21.6,3914518769,56,Back,3916257033,178,,3914518781,213,2.3,3914518773,140,47.0,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377677,333,1,1,35,27,ecj1gmc7pqcjo4sc9hvghj5u3,1,48.4,16.3,2022-11-13T15:36:08.686Z,2022-11-14T11:13:02Z,3914519073,141,33.4,3916257207,178,,3914519075,212,13.2,3914519069,56,Back,3914519071,140,42.4,3914519077,213,2.1,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377711,334,1,1,35,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,47.2,25,2022-11-13T15:36:11.118Z,2022-11-14T11:13:00Z,3916257269,178,,3914519237,56,Center,3914519245,213,0.4,3914519241,141,29.5,3914519243,212,7.2,3914519239,140,53.4,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377721,335,1,1,35,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,52.7,22.8,2022-11-13T15:36:11.725Z,2022-11-14T11:13:00Z,3914519297,140,46.4,3914519301,212,11.4,3916257385,178,,3914519299,141,9.1,3914519303,213,4.1,3914519295,56,Back,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377735,336,1,1,35,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,51,5,2022-11-13T15:36:13.419Z,2022-11-14T11:12:59Z,3914519361,212,10.1,3914519357,140,60.5,3914519359,141,3.1,3916257441,178,,3914519363,213,6.2,3914519355,56,Right,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377783,337,1,1,35,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,60.1,1,2022-11-13T15:36:14.744Z,2022-11-14T11:35:09Z,3916257875,178,,3914519631,212,9.7,3914519625,56,Right,3914519633,213,0.4,3914519629,141,6.1,3914519627,140,68.7,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485703185,1520,43,1,35,34,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-11-13T15:36:15.474Z,2022-11-14T11:38:00Z,3916614835,144,67,3916330869,233,1086,,,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485703183,1086,43,1,35,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T15:36:15.475Z,2022-11-14T11:38:00Z,3916614817,144,67,3916330877,233,1520,,,,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377811,364,43,1,35,34,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-11-13T15:36:15.479Z,2022-11-14T11:37:29Z,3914519753,56,Back,3916259287,178,0,3916614051,144,8,3915824331,384,0,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377793,338,1,1,35,34,ecj1gmc7pqcjo4sc9hvghj5u3,0,68.5,4.5,2022-11-13T15:36:15.531Z,2022-11-14T11:35:45Z,3914536155,233,366,3914519703,213,3.5,3914519697,141,2.6,3914519689,56,Right,3914519701,212,4.1,3916258623,178,,3914519695,140,64.8,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377837,365,1,1,35,35,5z1b7fuvpqe6vnigvopomvecu,0,37.6,97.5,2022-11-13T15:36:16.104Z,2022-11-14T11:12:56Z,3914519819,141,80.8,3914519821,212,11.4,3914519815,56,Back,3914519823,213,4.7,3916260011,178,,3914519817,140,37.8,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377883,339,1,1,35,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,70.6,35.3,2022-11-13T15:36:20.044Z,2022-11-14T11:12:54Z,3914520085,56,Center,3914520093,213,1.8,3914520091,212,8.3,3916260149,178,,3914520089,141,47.0,3914520087,140,68.5,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485703439,1099,67,1,35,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,80.2,58.3,2022-11-13T15:36:21.163Z,2022-11-14T11:12:53Z,3916332185,233,1525,,,,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485703435,1525,67,1,35,40,5z1b7fuvpqe6vnigvopomvecu,0,19.8,41.7,2022-11-13T15:36:21.164Z,2022-11-14T11:12:53Z,3916332199,233,1099,,,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377887,340,1,1,35,41,ecj1gmc7pqcjo4sc9hvghj5u3,0,80.7,59.5,2022-11-13T15:36:21.849Z,2022-11-14T11:12:52Z,3914520453,286,,3914520113,56,Center,3914520115,140,68.0,3914520449,233,366,3916260271,178,,3914520117,141,53.3,3914520121,213,3.4,3914520119,212,14.0,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,3914520447,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377927,366,74,1,35,41,5z1b7fuvpqe6vnigvopomvecu,1,20.3,41,2022-11-13T15:36:21.923Z,2022-11-14T11:12:52Z,3914520495,233,340,3916260451,178,,3914520347,56,Back,3914520349,285,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485377951,367,61,1,35,41,5z1b7fuvpqe6vnigvopomvecu,1,20,42.5,2022-11-13T15:36:22.029Z,2022-11-14T11:12:51Z,3914520521,56,Back,3916260525,178,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485703749,1107,67,1,35,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,79.5,59,2022-11-13T15:36:22.470Z,2022-11-14T11:12:51Z,3916333667,233,1534,,,,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485703745,1534,67,1,35,41,5z1b7fuvpqe6vnigvopomvecu,0,20.5,41,2022-11-13T15:36:22.471Z,2022-11-14T11:12:50Z,3916333687,233,1107,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485615729,798,1,1,35,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,77.9,62.6,2022-11-13T15:36:23.516Z,2022-11-14T11:12:49Z,3915826549,140,73.9,3916261483,178,,3915826557,213,1.8,3915826551,141,88.7,3915826555,212,18.2,3915826545,56,Left,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378055,341,1,1,35,46,ecj1gmc7pqcjo4sc9hvghj5u3,1,82.9,78.2,2022-11-13T15:36:27.698Z,2022-11-14T10:46:48Z,3914521053,213,3.9,3914521045,56,Center,3914521051,212,11.2,3914521049,141,66.3,3916262063,178,,3914521047,140,75.5,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378071,342,1,1,35,48,ecj1gmc7pqcjo4sc9hvghj5u3,1,78.3,64.3,2022-11-13T15:36:29.695Z,2022-11-14T11:12:47Z,3914521123,212,10.0,3914521117,56,Center,3914521121,141,50.1,3914521125,213,4.5,3914521119,140,75.9,3916262173,178,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378111,343,1,1,35,49,ecj1gmc7pqcjo4sc9hvghj5u3,1,80.7,54.5,2022-11-13T15:36:30.196Z,2022-11-14T11:12:46Z,3916262993,178,,3914521331,56,Center,3914521339,213,3.0,3914521335,141,55.2,3914521337,212,5.1,3914521333,140,75.9,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485704155,1115,67,1,35,50,ecj1gmc7pqcjo4sc9hvghj5u3,1,82.1,57.6,2022-11-13T15:36:31.377Z,2022-11-14T11:12:46Z,3916335999,233,1563,,,,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485704147,1563,67,1,35,50,5z1b7fuvpqe6vnigvopomvecu,0,17.9,42.4,2022-11-13T15:36:31.378Z,2022-11-14T11:12:45Z,3916336015,233,1115,,,,,,,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378193,345,1,1,35,51,ecj1gmc7pqcjo4sc9hvghj5u3,0,82.7,59.5,2022-11-13T15:36:32.356Z,2022-11-14T11:12:45Z,3914521771,212,19.5,3914521775,213,1.5,3914521757,56,Left,3914521765,141,88.1,3914521761,140,83.8,3916263509,178,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378123,344,43,1,35,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T15:36:32.542Z,2022-11-13T15:38:53Z,3914521385,56,Center,3914533723,144,3,3914521387,286,0,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378117,368,43,1,35,51,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-11-13T15:36:32.543Z,2022-11-13T15:36:36Z,3914521703,144,7,3914521365,56,Back,3914521415,233,344,3914521367,285,0,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378199,369,49,1,35,54,5z1b7fuvpqe6vnigvopomvecu,1,14.9,6.2,2022-11-13T15:36:35.203Z,2022-11-14T11:12:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378285,370,1,1,35,59,5z1b7fuvpqe6vnigvopomvecu,1,5.9,2.4,2022-11-13T15:36:39.836Z,2022-11-14T11:12:40Z,3914522237,140,6.0,3914522245,213,1.6,3914522243,212,9.7,3916263951,178,,3914522239,141,16.7,3914522235,56,Back,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378303,371,1,1,36,1,5z1b7fuvpqe6vnigvopomvecu,1,5.2,15.7,2022-11-13T15:36:41.733Z,2022-11-14T11:12:39Z,3914522347,213,0.4,3914522339,56,Back,3916264061,178,,3914522343,141,20.1,3914522341,140,11.1,3914522345,212,6.9,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378317,372,1,1,36,3,5z1b7fuvpqe6vnigvopomvecu,0,10.2,7.7,2022-11-13T15:36:44.598Z,2022-11-14T11:12:38Z,3914522429,213,0.4,3914522515,286,,3914522511,233,346,3916264311,178,,3914522509,236,,3914522427,212,6.9,3914522421,56,Back,3914522425,141,11.3,rmruexgp6l6ar57aq8xffg4q,N. Raskin,3914522423,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378325,346,74,1,36,3,ecj1gmc7pqcjo4sc9hvghj5u3,1,87.8,89.8,2022-11-13T15:36:44.664Z,2022-11-14T11:12:37Z,3914522521,233,372,3914522463,56,Left,3914522465,285,,3916264559,178,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378373,373,1,1,36,6,5z1b7fuvpqe6vnigvopomvecu,1,1.3,16.3,2022-11-13T15:36:47.172Z,2022-11-14T11:12:37Z,3914522795,140,13.1,3914522791,3,,3914522793,56,Back,3914522801,213,5.8,3914522799,212,14.3,3914522797,141,5.9,3916264725,388,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378427,374,1,1,36,8,5z1b7fuvpqe6vnigvopomvecu,1,8.3,3.7,2022-11-13T15:36:49.690Z,2022-11-14T11:12:36Z,3914523097,141,9.5,3914523099,212,4.0,3914523101,213,1.8,3914523093,56,Back,3916264809,178,,3914523095,140,7.5,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378437,375,1,1,36,11,5z1b7fuvpqe6vnigvopomvecu,0,1.4,2.3,2022-11-13T15:36:51.859Z,2022-11-14T11:12:35Z,3916264929,178,,3914523133,56,Back,3914523135,140,15.0,3914523141,213,0.3,3914523137,141,8.0,3914523139,212,14.8,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378409,347,61,1,36,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,92.7,96.7,2022-11-13T15:36:51.932Z,2022-11-14T11:12:35Z,3916265015,178,,3914522993,56,Left,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378433,348,49,1,36,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,83.7,94.9,2022-11-13T15:36:52.742Z,2022-11-14T11:12:34Z,,,,,,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378471,349,3,1,36,14,ecj1gmc7pqcjo4sc9hvghj5u3,1,84.5,83.2,2022-11-13T15:36:54.772Z,2022-11-14T11:12:33Z,3915828805,464,,3914523279,56,Left,3914523281,286,,3914523471,233,376,3916265361,178,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378487,376,45,1,36,14,5z1b7fuvpqe6vnigvopomvecu,0,15.5,16.8,2022-11-13T15:36:54.772Z,2022-11-14T11:12:33Z,3914523501,233,349,3914523375,285,,3914523373,56,Back,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378495,350,1,1,36,16,ecj1gmc7pqcjo4sc9hvghj5u3,1,82.9,73.9,2022-11-13T15:36:57.167Z,2022-11-14T10:46:35Z,3916265467,178,,3914523443,212,17.3,3914523439,140,81.0,3914523437,56,Center,3914523441,141,48.7,3914523445,213,4.6,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378571,351,1,1,36,17,ecj1gmc7pqcjo4sc9hvghj5u3,1,82,51.9,2022-11-13T15:36:58.284Z,2022-11-14T11:12:31Z,3914523835,140,86.7,3914523839,212,5.1,3914523837,141,53.9,3914523841,213,0.3,3916265543,178,,3914523833,56,Center,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378573,352,50,1,36,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,85.9,51.7,2022-11-13T15:37:00.740Z,2022-11-14T11:12:30Z,3914523849,56,Center,3914524155,233,377,3914523851,286,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378609,377,7,1,36,20,5z1b7fuvpqe6vnigvopomvecu,1,14.1,48.3,2022-11-13T15:37:01.051Z,2022-11-14T11:12:29Z,3914524067,285,,3916265913,178,,3915829329,384,,3914524141,233,352,3914524065,56,Back,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378617,378,49,1,36,21,5z1b7fuvpqe6vnigvopomvecu,1,10.1,43.8,2022-11-13T15:37:02.071Z,2022-11-14T11:12:29Z,,,,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485378699,379,1,1,36,21,5z1b7fuvpqe6vnigvopomvecu,1,10.1,43.9,2022-11-13T15:37:02.126Z,2022-11-14T11:12:28Z,3915829813,1,,3914524587,213,1.1,3915829811,155,,3914524579,56,Back,3916266087,178,,3914524583,141,88.8,3914524581,140,25.1,3914524585,212,34.4,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
