id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2497247297,166,1,1,20,12,jb4xejoxjfk5a0a50bo8hvst,1,56.3,86.9,2023-01-14T15:20:49.276Z,2023-01-15T07:51:09Z,3977220269,140,68.0,3977220265,56,Left,3977220273,141,81.2,3977220279,213,6.0,3978907303,178,,3977220277,212,12.9,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497570255,1073,43,1,20,13,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-01-14T15:20:50.701Z,2023-01-15T06:00:53Z,3978965409,233,1572,3978965523,144,67,,,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497570253,1572,43,1,20,13,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-01-14T15:20:50.702Z,2023-01-15T06:00:53Z,3978965533,144,67,3978965413,233,1073,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247411,167,3,1,20,14,jb4xejoxjfk5a0a50bo8hvst,0,68.1,77.1,2023-01-14T15:20:51.726Z,2023-01-15T07:32:45Z,3977220909,56,Center,3978687907,464,,3977222137,233,187,3977220911,286,,3978907353,178,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247425,187,7,1,20,14,5z1b7fuvpqe6vnigvopomvecu,1,31.9,22.9,2023-01-14T15:20:51.795Z,2023-01-15T07:32:45Z,3978687897,384,,3977222101,233,167,3977220981,285,,3977220979,56,Back,3978907397,178,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497564655,1091,43,1,20,16,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-01-14T15:20:53.365Z,2023-01-15T05:21:55Z,3978937869,144,67,3978937547,233,786,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497564649,786,43,1,20,16,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-01-14T15:20:53.366Z,2023-01-15T05:21:55Z,3978937563,233,1091,3978937867,144,67,,,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247439,188,49,1,20,16,5z1b7fuvpqe6vnigvopomvecu,1,27.7,24.3,2023-01-14T15:20:53.380Z,2023-01-15T07:51:08Z,,,,,,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247463,189,1,1,20,16,5z1b7fuvpqe6vnigvopomvecu,1,27.7,24.3,2023-01-14T15:20:53.391Z,2023-01-15T07:51:08Z,3977221161,141,25.8,3977221153,56,Back,3978908325,178,,3977221165,212,6.9,3977221157,140,34.2,3977221169,213,0.1,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247677,190,1,1,20,19,5z1b7fuvpqe6vnigvopomvecu,1,32.5,30.9,2023-01-14T15:20:56.292Z,2023-01-15T07:51:06Z,3977222267,213,0.9,3977222259,56,Back,3977222261,140,43.1,3978908391,178,,3977222265,212,19.0,3977222263,141,53.6,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247773,191,1,1,20,24,5z1b7fuvpqe6vnigvopomvecu,0,45.4,42.2,2023-01-14T15:21:01.636Z,2023-01-15T07:51:04Z,3977222775,213,0.7,3977222773,212,7.4,3977222769,140,50.7,3977222771,141,49.3,3978908629,178,,3977222767,56,Center,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247789,168,61,1,20,24,jb4xejoxjfk5a0a50bo8hvst,1,47.2,50.3,2023-01-14T15:21:01.999Z,2023-01-15T07:51:04Z,3977222855,56,Back,3978908853,178,,3978908851,21,,,,,,,,,,,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247819,169,5,1,20,27,jb4xejoxjfk5a0a50bo8hvst,0,24.8,-1.3,2023-01-14T15:21:04.811Z,2023-01-15T04:37:05Z,3977223017,56,Back,3977223019,347,,3977223265,233,192,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247841,192,5,1,20,27,5z1b7fuvpqe6vnigvopomvecu,1,75.2,101.3,2023-01-14T15:21:04.811Z,2023-01-15T04:37:04Z,3977223229,233,169,3977223161,347,,3977223159,56,Left,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247879,193,1,1,20,31,5z1b7fuvpqe6vnigvopomvecu,1,75.5,100,2023-01-14T15:21:08.305Z,2023-01-15T07:51:03Z,3977223403,140,81.1,3977223405,141,82.6,3977223409,213,5.1,3978688137,189,,3977223407,212,14.2,3977223399,107,,3977223401,56,Left,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247951,195,1,1,20,32,5z1b7fuvpqe6vnigvopomvecu,0,75.7,87.6,2023-01-14T15:21:09.533Z,2023-01-15T07:51:03Z,3977223757,140,84.7,3977223763,213,0.8,3978909093,178,,3977223755,56,Left,3977223759,141,100.0,3978688153,189,,3977223761,212,13.1,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247963,196,5,1,20,34,5z1b7fuvpqe6vnigvopomvecu,0,85.3,100.8,2023-01-14T15:21:11.314Z,2023-01-15T04:37:20Z,3977339779,233,271,3977223823,347,,3977223821,56,Left,,,,,,,,,,,,,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497268781,271,5,1,20,34,jb4xejoxjfk5a0a50bo8hvst,1,14.7,-0.8,2023-01-14T15:21:11.314Z,2023-01-15T04:37:19Z,3977339979,233,196,3977339607,347,,3977339605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247925,194,43,1,20,35,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-01-14T15:21:12.783Z,2023-01-14T15:21:17Z,3977224051,144,3,3977223617,286,0,3977223615,56,Left,,,,,,,,,,,,,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248321,170,1,1,20,49,jb4xejoxjfk5a0a50bo8hvst,0,24.6,0,2023-01-14T15:21:26.561Z,2023-01-15T07:51:02Z,3977232345,107,,3977225715,213,0.5,3977225713,212,12.6,3977225705,140,35.2,3977225709,141,6.7,3977225701,56,Back,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248399,197,1,1,20,50,5z1b7fuvpqe6vnigvopomvecu,1,65.1,95.6,2023-01-14T15:21:27.565Z,2023-01-15T07:51:02Z,3977226127,213,4.8,3977226111,56,Left,3978909157,388,,3977226123,212,10.3,3977226109,3,,3977226119,141,80.5,3977226113,140,66.0,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248409,198,49,1,20,51,5z1b7fuvpqe6vnigvopomvecu,1,61.4,89.9,2023-01-14T15:21:28.202Z,2023-01-15T07:51:01Z,,,,,,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248449,199,1,1,20,52,5z1b7fuvpqe6vnigvopomvecu,1,62,88.6,2023-01-14T15:21:29.380Z,2023-01-15T07:51:01Z,3977226367,56,Center,3977226385,212,27.1,3977226389,213,5.2,3977226375,140,73.2,3978909191,178,,3977226381,141,52.7,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248461,200,1,1,20,53,5z1b7fuvpqe6vnigvopomvecu,0,71.5,62.7,2023-01-14T15:21:30.352Z,2023-01-15T07:51:00Z,3978909231,178,,3977515083,286,,3977226449,56,Center,3977226451,140,73.6,3977515077,236,,3977226457,213,5.2,3977226455,212,4.5,3977226453,141,56.9,3z1lfdoy92bq8airglbhx32tw,C. Çanak,3977515079,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248489,171,74,1,20,53,jb4xejoxjfk5a0a50bo8hvst,1,26.7,35.1,2023-01-14T15:21:30.388Z,2023-01-15T07:51:00Z,3978909263,178,,3977226605,56,Back,3977515043,285,,3977515085,233,200,,,,,,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497517349,944,61,1,20,53,5z1b7fuvpqe6vnigvopomvecu,1,71.4,62.6,2023-01-14T15:21:30.442Z,2023-01-15T07:50:59Z,3978909365,178,,3978688657,56,Center,,,,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497517383,727,61,1,20,53,jb4xejoxjfk5a0a50bo8hvst,1,27.3,35.4,2023-01-14T15:21:30.530Z,2023-01-15T07:50:59Z,3978688823,56,Back,3978909463,21,,3978909465,178,,,,,,,,,,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248579,172,61,1,20,56,jb4xejoxjfk5a0a50bo8hvst,1,28.5,25.7,2023-01-14T15:21:33.596Z,2023-01-15T07:50:58Z,3978909579,389,,3977227103,56,Back,,,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248587,173,49,1,20,57,jb4xejoxjfk5a0a50bo8hvst,1,30.5,26.1,2023-01-14T15:21:34.570Z,2023-01-15T07:50:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248627,174,1,1,20,57,jb4xejoxjfk5a0a50bo8hvst,1,30.6,26,2023-01-14T15:21:34.585Z,2023-01-15T07:50:57Z,3977227361,212,3.9,3977227359,141,21.3,3977227355,56,Back,3978909679,178,,3977227363,213,4.1,3977227357,140,28.5,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248665,175,1,1,20,58,jb4xejoxjfk5a0a50bo8hvst,1,34.2,16.6,2023-01-14T15:21:35.926Z,2023-01-15T07:50:56Z,3978909855,178,,3977227577,141,9.5,3977227581,213,3.3,3977227575,140,11.9,3977227573,56,Back,3977227579,212,23.9,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248685,176,1,1,21,1,jb4xejoxjfk5a0a50bo8hvst,0,22.5,6.8,2023-01-14T15:21:38.874Z,2023-01-15T07:50:55Z,3978909887,178,,3977227699,56,Back,3977227707,212,5.5,3977227701,140,26.1,3977227711,1,,3977227697,157,,3977227703,141,12.6,3977227709,213,0.8,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248709,201,61,1,21,2,5z1b7fuvpqe6vnigvopomvecu,0,62.5,87.2,2023-01-14T15:21:39.657Z,2023-01-15T07:50:54Z,3978910943,388,,3977227841,56,Left,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497564997,800,67,1,21,3,jb4xejoxjfk5a0a50bo8hvst,1,38.1,10.5,2023-01-14T15:21:40.285Z,2023-01-15T07:50:54Z,3978939441,233,1128,,,,,,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497564995,1128,67,1,21,3,5z1b7fuvpqe6vnigvopomvecu,0,61.9,89.5,2023-01-14T15:21:40.286Z,2023-01-15T07:50:53Z,3978939449,233,800,,,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248743,177,50,1,21,4,jb4xejoxjfk5a0a50bo8hvst,1,34.2,12.8,2023-01-14T15:21:41.524Z,2023-01-15T07:50:52Z,3977228507,233,202,3977228005,56,Back,3979067607,286,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248807,202,7,1,21,4,5z1b7fuvpqe6vnigvopomvecu,1,65.8,87.2,2023-01-14T15:21:41.871Z,2023-01-15T07:50:51Z,3979067603,285,,3977228323,56,Left,3978689051,384,,3977228451,233,177,3978911081,178,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248827,203,49,1,21,6,5z1b7fuvpqe6vnigvopomvecu,1,71.5,70.2,2023-01-14T15:21:43.430Z,2023-01-15T07:50:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248855,204,1,1,21,6,5z1b7fuvpqe6vnigvopomvecu,1,71.5,70.2,2023-01-14T15:21:43.436Z,2023-01-15T07:50:51Z,3978911277,178,,3977228571,141,41.9,3977228567,56,Center,3977228575,213,4.8,3977228573,212,19.3,3977228569,140,72.9,,,,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249017,205,1,1,21,8,5z1b7fuvpqe6vnigvopomvecu,1,71.2,57.8,2023-01-14T15:21:45.731Z,2023-01-15T07:50:49Z,3978911549,178,,3977229573,56,Center,3977229575,140,67.9,3977229579,212,3.5,3977229581,213,3.4,3977231685,210,13,3977229577,141,56.7,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249033,206,13,1,21,11,5z1b7fuvpqe6vnigvopomvecu,1,69.3,56.3,2023-01-14T15:21:48.737Z,2023-01-15T07:50:48Z,3978911611,178,,3977231765,20,,3977231769,29,,3977231771,55,205,3977231783,230,96.6,3977229641,22,,3977231767,81,,3977231779,215,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,3977231775,102,31.6,3977229645,18,,3977229649,56,Center,3977231777,103,47.2,3977231785,231,,51.1,,,,,,,,,,,,,,,,,,,
2497248993,178,5,1,21,13,jb4xejoxjfk5a0a50bo8hvst,1,-1.1,62.4,2023-01-14T15:21:50.857Z,2023-01-15T04:41:04Z,3977229833,233,207,3977229403,56,Back,3977229405,346,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249045,207,5,1,21,13,5z1b7fuvpqe6vnigvopomvecu,0,101.1,37.6,2023-01-14T15:21:50.857Z,2023-01-15T04:41:03Z,3977229707,346,,3977229703,56,Center,3977229881,233,178,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249717,179,1,1,21,29,jb4xejoxjfk5a0a50bo8hvst,1,3.4,59.8,2023-01-14T15:22:06.643Z,2023-01-15T07:50:47Z,3977233275,213,0.7,3978689407,189,,3977233269,141,66.3,3977233263,124,,3977233265,56,Back,3977233271,212,6.9,3977233283,237,,3977233267,140,8.5,3j1vhujla834m422svmrdh3pw,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249771,180,1,1,21,31,jb4xejoxjfk5a0a50bo8hvst,1,5.8,63.5,2023-01-14T15:22:08.509Z,2023-01-15T07:50:46Z,3977233583,212,31.0,3977233585,213,0.8,3978911767,178,,3977233577,56,Back,3977233581,141,97.1,3977233579,140,25.7,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249809,181,1,1,21,34,jb4xejoxjfk5a0a50bo8hvst,0,22.9,91.5,2023-01-14T15:22:11.802Z,2023-01-15T07:50:46Z,3978911813,178,,3977233797,212,25.7,3977233791,56,Back,3977233793,140,43.8,3977233795,141,71.7,3977233799,213,5.7,3977233789,155,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249891,208,49,1,21,37,5z1b7fuvpqe6vnigvopomvecu,1,54.4,33,2023-01-14T15:22:14.746Z,2023-01-15T07:50:45Z,,,,,,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249959,209,1,1,21,38,5z1b7fuvpqe6vnigvopomvecu,1,54.3,34.6,2023-01-14T15:22:15.436Z,2023-01-15T07:50:44Z,3977234681,212,12.3,3977234679,141,49.1,3977234675,56,Back,3978912349,178,,3977234683,213,2.2,3977234677,140,47.3,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250033,210,1,1,21,39,5z1b7fuvpqe6vnigvopomvecu,1,49.6,43.8,2023-01-14T15:22:16.848Z,2023-01-15T07:50:44Z,3977235073,213,2.2,3977235069,141,61.4,3977235063,56,Back,3977235071,212,14.9,3977235067,140,41.2,3978912447,178,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250057,211,1,1,21,43,5z1b7fuvpqe6vnigvopomvecu,1,44.7,68.9,2023-01-14T15:22:20.525Z,2023-01-15T07:50:42Z,3978912457,178,,3977235191,140,44.9,3977235197,213,4.7,3977235189,56,Back,3977235195,212,13.3,3977235193,141,49.3,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250139,212,1,1,21,45,5z1b7fuvpqe6vnigvopomvecu,1,44,55.1,2023-01-14T15:22:22.475Z,2023-01-15T07:50:41Z,3978912497,178,,3977235661,141,51.0,3977235673,213,6.0,3977235651,56,Center,3977235665,212,11.0,3977235657,140,54.1,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250171,213,1,1,21,47,5z1b7fuvpqe6vnigvopomvecu,0,53.1,51.1,2023-01-14T15:22:24.813Z,2023-01-15T07:50:40Z,3977235835,56,Center,3977235847,213,6.0,3977235841,140,65.1,3978912521,178,,3977235845,212,13.2,3977235843,141,45.5,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250177,182,8,1,21,48,jb4xejoxjfk5a0a50bo8hvst,1,38.9,58.8,2023-01-14T15:22:25.298Z,2023-01-15T07:50:39Z,3978689579,384,,3978912555,389,,3977235885,56,Back,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250217,183,49,1,21,49,jb4xejoxjfk5a0a50bo8hvst,1,34.3,57.2,2023-01-14T15:22:26.627Z,2023-01-15T07:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250307,184,1,1,21,49,jb4xejoxjfk5a0a50bo8hvst,1,34.3,57.1,2023-01-14T15:22:26.705Z,2023-01-15T07:50:38Z,3977236577,140,13.8,3977236583,213,3.1,3977236579,141,59.7,3977236575,56,Back,3978912665,178,,3977236581,212,21.6,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250463,185,1,1,21,51,jb4xejoxjfk5a0a50bo8hvst,1,14.6,52.6,2023-01-14T15:22:29.083Z,2023-01-15T07:50:38Z,3978912733,178,,3977237367,140,42.3,3977237373,212,33.9,3977237387,1,,3977237369,141,78.1,3977237381,213,0.5,3977237365,56,Back,3977237363,157,,3j1vhujla834m422svmrdh3pw,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250477,186,50,1,21,56,jb4xejoxjfk5a0a50bo8hvst,1,48.6,73.3,2023-01-14T15:22:33.754Z,2023-01-15T07:50:37Z,3977238531,286,,3977238529,56,Back,3977238659,233,214,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250473,214,7,1,21,56,5z1b7fuvpqe6vnigvopomvecu,0,51.4,26.7,2023-01-14T15:22:33.804Z,2023-01-15T07:50:36Z,3978689729,384,,3977237421,56,Center,3978912829,178,,3977237423,285,,3977238619,233,186,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250527,187,1,1,21,58,jb4xejoxjfk5a0a50bo8hvst,0,49,85.4,2023-01-14T15:22:35.449Z,2023-01-15T07:50:36Z,3978912879,178,,3977237691,213,0.6,3977237687,141,94.7,3977237685,140,58.4,3977237683,56,Left,3977237689,212,11.7,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250539,215,49,1,21,58,5z1b7fuvpqe6vnigvopomvecu,1,42.9,19.3,2023-01-14T15:22:36.085Z,2023-01-15T07:50:35Z,,,,,,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250559,216,1,1,22,1,5z1b7fuvpqe6vnigvopomvecu,1,41.4,7.7,2023-01-14T15:22:38.413Z,2023-01-15T07:50:34Z,3977237887,213,2.5,3977237865,56,Back,3977237883,212,5.1,3977237877,141,12.2,3978913009,178,,3977237871,140,37.5,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250627,217,1,1,22,1,5z1b7fuvpqe6vnigvopomvecu,1,40.2,13.6,2023-01-14T15:22:38.893Z,2023-01-15T07:50:33Z,3977238345,212,14.4,3977238343,141,4.4,3977238349,213,5.8,3978913041,178,,3977238341,140,52.5,3977238339,56,Right,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250687,218,1,1,22,2,5z1b7fuvpqe6vnigvopomvecu,1,57,15.2,2023-01-14T15:22:39.284Z,2023-01-15T07:50:33Z,3977238685,140,58.0,3977238689,141,12.9,3977238693,212,1.9,3978913089,178,,3977238681,56,Right,3977238697,213,5.3,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250755,219,1,1,22,7,5z1b7fuvpqe6vnigvopomvecu,1,64.8,25.6,2023-01-14T15:22:44.301Z,2023-01-15T07:50:32Z,3977239069,140,68.2,3978913111,178,,3977239075,213,1.2,3977239073,212,10.5,3977239067,56,Center,3977239071,141,40.1,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250811,220,1,1,22,10,5z1b7fuvpqe6vnigvopomvecu,1,77.2,56.5,2023-01-14T15:22:47.613Z,2023-01-15T07:50:30Z,3977239407,140,91.8,3977239411,212,16.7,3978913169,178,,3977393789,210,15,3977239409,141,66.4,3977239405,56,Center,3977239413,213,0.4,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250825,221,15,1,22,12,5z1b7fuvpqe6vnigvopomvecu,1,86.8,68.4,2023-01-14T15:22:49.210Z,2023-01-15T07:50:29Z,3977391059,82,,3977393867,76,,3977393883,147,65.9,3977393871,55,220,3977393881,146,92.5,3977393869,29,,3977239483,22,,3977393885,230,98,93hp5gm29ke90ugdimd9xf949,A. Dønnum,3977394121,233,188,3977239485,64,,3977393875,102,51.9,3977391055,72,,3977239487,56,,Center,3977393877,103,19,3978913235,178,,3977393887,231,,,53.4,,,,,,,,
2497250803,188,10,1,22,12,jb4xejoxjfk5a0a50bo8hvst,1,11.7,34.3,2023-01-14T15:22:49.301Z,2023-01-15T07:50:28Z,3977391151,233,221,3978913295,178,,3977239373,56,Back,3977239371,94,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
