id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2512873441,130,1,1,13,14,7zibyotq1x1hq6pmgibhr0e6s,1,59.6,11.1,2023-02-26T15:14:46.369Z,2023-02-27T10:07:25Z,4059394043,212,25.1,4061313229,178,,4059394039,140,37.7,4059394041,141,25.8,4059394037,56,Back,4059394045,213,2.7,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512873499,131,1,1,13,16,7zibyotq1x1hq6pmgibhr0e6s,1,41.9,20,2023-02-26T15:14:48.819Z,2023-02-27T10:07:24Z,4059394335,56,Back,4059394337,140,35.6,4059394341,141,48.5,4059394343,212,20.5,4061313273,178,,4059394345,213,1.9,,,,,,,9gt3izdka3a0nh7r9uazkueqc,Z. Van Den Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512873519,132,1,1,13,19,7zibyotq1x1hq6pmgibhr0e6s,1,38.9,47.6,2023-02-26T15:14:51.111Z,2023-02-27T10:07:24Z,4059394465,213,1.7,4059394457,56,Back,4059394463,212,15.8,4061313303,178,,4059394461,141,70.5,4059394459,140,36.4,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512873689,133,1,1,13,22,7zibyotq1x1hq6pmgibhr0e6s,1,40.3,62.2,2023-02-26T15:14:54.424Z,2023-02-27T10:07:22Z,4059395399,56,Right,4059395405,212,68.0,4059395407,213,5.8,4061313331,178,,4059395403,141,14.9,4059395397,155,,4059395401,140,97.4,4059395409,1,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512873695,134,61,1,13,27,7zibyotq1x1hq6pmgibhr0e6s,1,99.2,19.2,2023-02-26T15:14:59.616Z,2023-02-27T10:07:22Z,4059395431,56,Right,4061313493,388,,,,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512873927,132,5,1,13,31,bw9wm8pqfzcchumhiwdt2w15c,1,5.3,100.8,2023-02-26T15:15:03.299Z,2023-02-27T06:29:35Z,4059396671,233,135,4059396639,56,Back,4059396641,347,,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512873703,135,5,1,13,31,7zibyotq1x1hq6pmgibhr0e6s,0,94.7,-0.8,2023-02-26T15:15:03.299Z,2023-02-27T06:29:35Z,4059395481,56,Right,4059395483,347,,4059396699,233,132,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512873943,133,1,1,13,48,bw9wm8pqfzcchumhiwdt2w15c,1,1.7,100,2023-02-26T15:15:20.154Z,2023-02-27T10:07:21Z,4059396731,212,8.2,4059396727,140,8.0,4059396723,107,,4059396729,141,93.8,4059396733,213,5.6,4059396725,56,Back,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512873977,134,1,1,13,51,bw9wm8pqfzcchumhiwdt2w15c,1,2.8,93.9,2023-02-26T15:15:22.880Z,2023-02-27T10:07:20Z,4059396899,212,0.3,4059396891,140,3.1,4059396889,56,Back,4061313743,178,,4059396901,213,6.1,4059396895,141,93.8,,,,,,,dvomh2gx3wd5x5v1dmlnkdpzp,J. Dom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512873997,135,1,1,13,52,bw9wm8pqfzcchumhiwdt2w15c,0,0.5,95.2,2023-02-26T15:15:24.357Z,2023-02-27T10:07:19Z,4059396981,212,4.3,4059396977,140,4.5,4059396975,56,Back,4059397107,286,,4059397103,233,136,4059396979,141,96.8,4061313799,178,,4059397101,236,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,4059396983,213,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512874015,136,74,1,13,52,7zibyotq1x1hq6pmgibhr0e6s,1,98.2,5.7,2023-02-26T15:15:24.400Z,2023-02-27T10:07:19Z,4059397121,233,135,4061314491,178,,4059397071,285,,4059397069,56,Right,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512874243,136,5,1,13,53,bw9wm8pqfzcchumhiwdt2w15c,1,-1.2,93.8,2023-02-26T15:15:24.840Z,2023-02-27T06:30:40Z,4059398279,346,,4059398277,56,Back,4059398295,233,137,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512874031,137,5,1,13,53,7zibyotq1x1hq6pmgibhr0e6s,0,101.2,6.2,2023-02-26T15:15:24.840Z,2023-02-27T06:30:40Z,4059397141,56,Right,4059397977,346,,4059398317,233,136,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512874799,137,1,1,14,29,bw9wm8pqfzcchumhiwdt2w15c,0,3.7,49.9,2023-02-26T15:16:00.934Z,2023-02-27T10:07:18Z,4059401131,141,93.8,4059401121,124,,4059401139,74,,4059401123,155,,4059401127,140,61.1,4059401135,213,0.5,4059401125,56,Left,4059401133,212,67.3,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,4059401137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512874777,138,49,1,14,34,7zibyotq1x1hq6pmgibhr0e6s,1,39,7.4,2023-02-26T15:16:06.470Z,2023-02-27T10:07:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512874865,139,1,1,14,35,7zibyotq1x1hq6pmgibhr0e6s,1,36.7,8.4,2023-02-26T15:16:07.568Z,2023-02-27T10:07:17Z,4059401461,56,Back,4059401469,213,1.7,4061314783,178,,4059401465,141,30.9,4059401467,212,15.4,4059401463,140,35.0,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512874897,140,1,1,14,37,7zibyotq1x1hq6pmgibhr0e6s,1,33.7,30.3,2023-02-26T15:16:09.510Z,2023-02-27T10:07:16Z,4059401599,141,43.0,4061314835,178,,4059401591,56,Back,4059401603,213,1.0,4059401597,140,39.0,4059401601,212,10.3,,,,,,,9gt3izdka3a0nh7r9uazkueqc,Z. Van Den Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512874935,141,1,1,14,39,7zibyotq1x1hq6pmgibhr0e6s,1,40.1,45.9,2023-02-26T15:16:11.180Z,2023-02-27T10:07:15Z,4059401835,140,53.4,4061314871,178,,4059401837,141,49.0,4059401841,213,0.1,4059401831,56,Center,4059401839,212,14.1,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512874997,142,1,1,14,40,7zibyotq1x1hq6pmgibhr0e6s,1,53.1,48.4,2023-02-26T15:16:12.128Z,2023-02-27T10:07:15Z,4059402165,56,Back,4059402173,213,3.2,4059402191,156,,4059402167,140,43.7,4061314949,178,,4059402171,212,9.9,4059402169,141,47.5,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875071,143,1,1,14,43,7zibyotq1x1hq6pmgibhr0e6s,1,43.4,47.7,2023-02-26T15:16:15.498Z,2023-02-27T10:07:13Z,4059402561,212,14.8,4059402559,141,68.5,4059402555,56,Back,4061315041,178,,4059402557,140,39.4,4059402563,213,1.9,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875095,144,1,1,14,45,7zibyotq1x1hq6pmgibhr0e6s,1,40.6,66.6,2023-02-26T15:16:17.589Z,2023-02-27T10:07:12Z,4059402705,141,82.7,4059402697,56,Back,4061315135,178,,4059402707,212,11.2,4059402701,140,42.9,4059402711,213,1.4,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875221,145,1,1,14,47,7zibyotq1x1hq6pmgibhr0e6s,0,41.8,78.3,2023-02-26T15:16:19.532Z,2023-02-27T10:07:12Z,4059403353,141,92.3,4059403347,155,,4061315197,178,,4059403357,213,0.2,4059403355,212,45.3,4059403359,1,,4059403349,56,Left,4059403351,140,84.0,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875151,138,8,1,14,51,bw9wm8pqfzcchumhiwdt2w15c,1,12.4,12.1,2023-02-26T15:16:23.763Z,2023-02-27T10:07:11Z,4059402985,56,Back,4060361991,385,,4061315393,389,,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875167,139,49,1,14,54,bw9wm8pqfzcchumhiwdt2w15c,1,6.2,7.5,2023-02-26T15:16:26.019Z,2023-02-27T10:07:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875243,140,1,1,14,55,bw9wm8pqfzcchumhiwdt2w15c,1,9.1,5.2,2023-02-26T15:16:27.166Z,2023-02-27T10:07:10Z,4059403499,213,0.1,4059403491,56,Back,4061315529,178,,4059403493,140,28.4,4059403497,212,20.4,4059403495,141,8.8,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875305,141,1,1,14,57,bw9wm8pqfzcchumhiwdt2w15c,1,25.3,4.5,2023-02-26T15:16:29.457Z,2023-02-27T10:07:09Z,4061315569,178,,4059403797,141,21.5,4059403793,56,Back,4059403801,213,1.4,4059403799,212,11.7,4059403795,140,27.2,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875377,142,1,1,14,59,bw9wm8pqfzcchumhiwdt2w15c,1,27.4,7.9,2023-02-26T15:16:31.557Z,2023-02-27T10:07:08Z,4059404171,56,Right,4061484179,1,,4059404179,212,34.5,4059404167,155,,4059404181,213,0.1,4059404177,141,14.6,4059404173,140,60.0,4061298579,178,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875383,143,61,1,15,1,bw9wm8pqfzcchumhiwdt2w15c,0,57.4,15.9,2023-02-26T15:16:33.351Z,2023-02-27T10:07:07Z,4061298599,178,,4059404217,56,Right,,,,,,,,,,,,,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875409,144,5,1,15,4,bw9wm8pqfzcchumhiwdt2w15c,0,64.4,-1.6,2023-02-26T15:16:36.304Z,2023-02-27T06:02:48Z,4059404347,56,Right,4059404349,347,,4059406905,233,146,,,,,,,,,,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875831,146,5,1,15,4,7zibyotq1x1hq6pmgibhr0e6s,1,35.6,101.6,2023-02-26T15:16:36.304Z,2023-02-27T06:02:48Z,4059406835,56,Back,4059406837,347,,4059406855,233,144,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875955,147,1,1,15,29,7zibyotq1x1hq6pmgibhr0e6s,0,33.4,100,2023-02-26T15:17:01.638Z,2023-02-27T10:07:07Z,4059407505,107,,4059407515,213,5.7,4059407507,56,Left,4059407513,212,29.1,4059407517,1,,4059407511,141,79.3,4059407509,140,56.9,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875903,145,44,1,15,31,bw9wm8pqfzcchumhiwdt2w15c,1,46.8,12.5,2023-02-26T15:17:03.462Z,2023-02-27T10:07:06Z,4059407197,56,Back,4059407619,233,148,4059407199,285,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875959,148,44,1,15,31,7zibyotq1x1hq6pmgibhr0e6s,0,53.2,87.5,2023-02-26T15:17:03.463Z,2023-02-27T10:07:06Z,4059407537,56,Left,4059407539,286,,4059407629,233,145,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875941,146,1,1,15,31,bw9wm8pqfzcchumhiwdt2w15c,0,46.1,12.7,2023-02-26T15:17:03.524Z,2023-02-27T10:07:05Z,4059407435,56,Center,4059407441,141,31.6,4059407443,212,17.6,4059407431,3,,4061298691,388,,4059407439,140,57.5,4059407445,213,0.8,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876001,149,1,1,15,35,7zibyotq1x1hq6pmgibhr0e6s,0,46.7,63.8,2023-02-26T15:17:07.208Z,2023-02-27T10:07:05Z,4061298719,178,,4059407825,236,,4059407741,141,55.4,4059407737,56,Back,4059407827,233,147,4059407739,140,41.9,4059407745,213,4.0,4059407831,286,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,4059407743,212,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512875991,147,74,1,15,35,bw9wm8pqfzcchumhiwdt2w15c,1,54.3,41.2,2023-02-26T15:17:07.269Z,2023-02-27T10:07:04Z,4059407709,56,Center,4059407711,285,,4061298739,178,,4059407871,233,149,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876193,150,1,1,15,37,7zibyotq1x1hq6pmgibhr0e6s,1,41.7,77.2,2023-02-26T15:17:09.149Z,2023-02-27T10:07:04Z,4059408683,213,5.1,4061298779,178,,4059408685,1,,4059408675,140,59.1,4060365219,157,,4059408681,212,48.4,4059408677,141,11.3,4059408673,56,Right,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876235,151,1,1,15,44,7zibyotq1x1hq6pmgibhr0e6s,1,74.4,17.3,2023-02-26T15:17:16.640Z,2023-02-27T10:07:02Z,4059408895,141,44.3,4060375567,210,15,4059408893,140,81.3,4059408897,212,19.7,4061298807,178,,4059408891,56,Center,4060375571,154,,4059408899,213,1.2,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513227929,1014,67,1,15,46,7zibyotq1x1hq6pmgibhr0e6s,1,83.1,50.3,2023-02-26T15:17:17.869Z,2023-02-27T10:07:02Z,4061316459,233,877,,,,,,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513227927,877,67,1,15,46,bw9wm8pqfzcchumhiwdt2w15c,0,16.9,49.7,2023-02-26T15:17:17.870Z,2023-02-27T10:07:01Z,4061316467,233,1014,,,,,,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876255,153,15,1,15,46,7zibyotq1x1hq6pmgibhr0e6s,1,81.4,49.6,2023-02-26T15:17:17.890Z,2023-02-27T10:07:01Z,4060375613,147,51.3,4060375589,29,,4060375603,102,52.0,4060375609,328,,4060375593,154,,4060375611,146,83.0,4060374861,18,,4060375283,82,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,4060375597,55,4060375585,76,,151,4060375279,20,4059408987,56,,,Center,4060374859,22,4060640283,233,149,4060375617,231,47.5,4060375607,215,,4061298871,178,4060375615,230,96.9,4060375605,103,19,,,,,,,,,,,
2512876281,149,10,1,15,46,bw9wm8pqfzcchumhiwdt2w15c,1,17.1,50.3,2023-02-26T15:17:17.927Z,2023-02-27T10:07:00Z,4060640289,233,153,4061298895,178,,4059409141,56,Back,4060375763,94,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512877523,160,3,1,15,47,7zibyotq1x1hq6pmgibhr0e6s,0,81.9,41.2,2023-02-26T15:17:19.727Z,2023-02-27T09:32:32Z,4060380011,465,,4060379847,286,,4061298943,178,,4059415905,56,Center,4060640233,233,821,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055009,821,7,1,15,48,bw9wm8pqfzcchumhiwdt2w15c,1,18.1,58.8,2023-02-26T15:17:19.916Z,2023-02-27T09:32:32Z,4060380811,385,,4060380809,285,,4060640229,233,160,4061299007,178,,4060380807,56,Back,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876243,152,43,1,15,48,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-02-26T15:17:20.156Z,2023-02-26T16:00:16Z,4059408937,56,Center,4059411257,233,148,4059411175,82,0,4059408935,18,0,4059412899,215,0,4059412905,230,98.6,4059412891,55,151,4059412907,231,49.3,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,4059412889,154,4059411171,20,0,0,4059412903,147,4059412897,103,,48.0,19,4059408933,22,4059412901,146,82.9,4059412885,78,0,4059412895,102,0,4059412887,29,4059626169,144,15,,,,50.8,0,,,,,,,,,
2512877703,161,61,1,15,48,bw9wm8pqfzcchumhiwdt2w15c,1,17.7,56.2,2023-02-26T15:17:20.201Z,2023-02-27T10:06:59Z,4059416779,56,Back,4061299061,178,,,,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876231,148,43,1,15,48,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-02-26T15:17:20.256Z,2023-02-26T16:00:58Z,4059628821,144,10,4059408873,94,0,4059408875,56,Back,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512877665,160,12,1,15,48,bw9wm8pqfzcchumhiwdt2w15c,1,16.7,57.5,2023-02-26T15:17:20.745Z,2023-02-27T10:06:59Z,4059416607,140,29.0,4059416613,213,6.0,4059416605,56,Back,4059416609,141,51.5,4061299355,178,,4059416611,212,13.5,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876389,150,43,1,15,51,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-02-26T15:17:23.440Z,2023-02-26T15:18:18Z,4059409759,56,Back,4059414833,144,12,4059409763,141,58.1,4059409767,213,0.0,4059409761,140,28.3,4059409765,212,8.8,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876377,154,1,1,15,51,7zibyotq1x1hq6pmgibhr0e6s,0,71,43.7,2023-02-26T15:17:23.788Z,2023-02-27T10:06:58Z,4059409681,56,Right,4061299425,178,,4059409689,213,5.6,4059409691,1,,4059409685,141,9.5,4059409679,155,,4059409687,212,39.2,4059409683,140,100.0,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876403,151,5,1,15,56,bw9wm8pqfzcchumhiwdt2w15c,1,-1,89.6,2023-02-26T15:17:28.633Z,2023-02-27T06:04:31Z,4059409855,233,155,4059409837,56,Back,4059409839,346,,,,,,,,,,,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876379,155,5,1,15,56,7zibyotq1x1hq6pmgibhr0e6s,0,101,10.4,2023-02-26T15:17:28.633Z,2023-02-27T06:04:32Z,4059409869,233,151,4059409697,56,Right,4059409699,346,,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876875,152,1,1,16,15,bw9wm8pqfzcchumhiwdt2w15c,1,4.2,50.1,2023-02-26T15:17:47.351Z,2023-02-27T10:06:58Z,4059412421,124,,4059412429,212,33.0,4059412431,213,5.9,4059412425,140,33.5,4059412433,1,,4059412437,237,,4059412423,56,Back,4059412427,141,32.5,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876897,153,1,1,16,19,bw9wm8pqfzcchumhiwdt2w15c,0,37.8,27.7,2023-02-26T15:17:51.109Z,2023-02-27T10:06:56Z,4061299583,178,,4059412561,213,0.1,4059412545,56,Back,4059412555,212,1.5,4059412551,141,27.9,4059412547,140,39.2,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055959,956,61,1,16,19,7zibyotq1x1hq6pmgibhr0e6s,1,61.5,72.4,2023-02-26T15:17:51.164Z,2023-02-27T10:06:55Z,4061299647,178,,4060385611,56,Center,,,,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876923,154,1,1,16,20,bw9wm8pqfzcchumhiwdt2w15c,1,48,7.5,2023-02-26T15:17:52.480Z,2023-02-27T10:06:55Z,4059412643,140,66.0,4059412647,212,20.5,4061299677,178,,4059412645,141,19.2,4059412649,213,0.4,4059412641,56,Right,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876943,155,1,1,16,21,bw9wm8pqfzcchumhiwdt2w15c,1,53.6,17.1,2023-02-26T15:17:53.311Z,2023-02-27T10:06:55Z,4059412751,213,0.7,4059412749,212,6.5,4061299691,178,,4059412745,140,58.2,4059412743,56,Center,4059412747,141,23.4,,,,,,,58b30n3a3qc1s5tpfn8er7tw4,N. Nsingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876959,156,1,1,16,22,bw9wm8pqfzcchumhiwdt2w15c,1,52.2,13.8,2023-02-26T15:17:53.890Z,2023-02-27T10:06:54Z,4059412863,213,0.8,4059412857,140,65.5,4059412855,56,Center,4059412859,141,35.7,4059412861,212,20.4,4061299703,178,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513228159,1042,83,1,16,24,7zibyotq1x1hq6pmgibhr0e6s,1,36.2,66.2,2023-02-26T15:17:55.946Z,2023-02-27T10:06:53Z,4061317627,399,426342,,,,,,,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876969,157,61,1,16,24,bw9wm8pqfzcchumhiwdt2w15c,0,63.9,33.9,2023-02-26T15:17:55.961Z,2023-02-27T10:06:53Z,4061299777,389,,4059412945,56,Center,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876997,156,49,1,16,24,7zibyotq1x1hq6pmgibhr0e6s,1,34.3,68.1,2023-02-26T15:17:56.698Z,2023-02-27T10:06:52Z,,,,,,,,,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512877129,157,1,1,16,25,7zibyotq1x1hq6pmgibhr0e6s,1,35.1,68,2023-02-26T15:17:57.113Z,2023-02-27T10:06:51Z,4059413811,213,0.9,4059413809,212,17.1,4059413805,140,44.9,4061299811,178,,4059413807,141,88.0,4059413803,56,Back,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
