id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/9/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/15/value,qualifier/18/value
2504655679,435,1,2,45,15,8y3iucyxguipljcmf87a11bk9,1,66.1,58.9,2023-02-05T18:34:59.180Z,2023-02-06T13:08:18Z,4016097817,212,6.9,4016097811,56,Center,4016097819,213,4.7,4016104349,3,,4016097815,141,48.7,4016097813,140,65.8,4016950251,178,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655695,436,1,2,45,17,8y3iucyxguipljcmf87a11bk9,1,66.6,50.1,2023-02-05T18:35:00.227Z,2023-02-06T13:08:18Z,4016097907,213,1.3,4016950311,178,,4016097901,140,69.1,4016097897,155,,4016097905,212,11.6,4016097903,141,66.7,4016097899,56,Center,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655661,434,43,2,45,18,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-02-05T18:35:01.225Z,2023-02-05T23:13:36Z,4016614201,144,1,4016097707,212,9.9,4016097699,3,0,4016097701,56,Center,4016097709,213,0.9,4016097703,140,68.0,4016097705,141,67.8,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504818361,904,67,2,45,19,8y3iucyxguipljcmf87a11bk9,1,72.5,65.1,2023-02-05T18:35:02.858Z,2023-02-06T13:08:17Z,4016966809,233,926,,,,,,,,,,,,,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504818357,926,67,2,45,19,89xivtxk59uzvhdsd6miao6tm,0,27.5,34.9,2023-02-05T18:35:02.859Z,2023-02-06T13:08:17Z,4016966813,233,904,,,,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655715,437,1,2,45,20,8y3iucyxguipljcmf87a11bk9,0,74.4,69.5,2023-02-05T18:35:04.017Z,2023-02-06T13:08:16Z,4016098017,56,Center,4016098021,141,59.0,4016098025,213,5.9,4016098023,212,17.1,4016098015,155,,4016098019,140,89.2,4016950377,178,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655731,426,12,2,45,23,89xivtxk59uzvhdsd6miao6tm,1,12.5,34.8,2023-02-05T18:35:06.271Z,2023-02-06T13:08:15Z,4016098131,141,25.9,4016098127,56,Back,4016950421,388,,4016098133,212,15.9,4016098129,140,26.5,4016098135,213,5.9,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655747,438,44,2,45,24,8y3iucyxguipljcmf87a11bk9,1,74.1,72.7,2023-02-05T18:35:08.089Z,2023-02-06T13:08:15Z,4016098219,233,427,4016098215,56,Center,4016098217,286,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655735,427,44,2,45,24,89xivtxk59uzvhdsd6miao6tm,0,25.9,27.3,2023-02-05T18:35:08.090Z,2023-02-06T13:08:14Z,4016098239,233,438,4016098155,285,,4016098153,56,Back,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655757,439,1,2,45,24,8y3iucyxguipljcmf87a11bk9,1,74.5,73.5,2023-02-05T18:35:08.121Z,2023-02-06T13:08:14Z,4016098263,140,68.8,4016950511,388,,4016098259,3,,4016098265,141,47.0,4016098269,213,4.4,4016098267,212,19.0,4016098261,56,Center,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655771,440,1,2,45,26,8y3iucyxguipljcmf87a11bk9,1,76.8,58,2023-02-05T18:35:09.315Z,2023-02-06T13:08:13Z,4016099989,210,15,4016098369,213,5.2,4016098363,140,82.0,4016098359,3,,4016098365,141,44.5,4016950607,178,,4016098367,212,10.7,4016098361,56,Center,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2504655799,428,45,2,45,27,89xivtxk59uzvhdsd6miao6tm,0,18.1,43.9,2023-02-05T18:35:11.098Z,2023-02-06T13:08:13Z,4016098499,285,,4016098587,233,441,4016098497,56,Back,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655785,441,3,2,45,27,8y3iucyxguipljcmf87a11bk9,1,81.9,56.1,2023-02-05T18:35:11.098Z,2023-02-06T13:08:13Z,4016098435,56,Center,4016098635,233,428,4016950755,178,,4016098437,286,,4016615571,464,,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655789,442,15,2,45,29,8y3iucyxguipljcmf87a11bk9,1,84.2,53.2,2023-02-05T18:35:12.313Z,2023-02-06T13:08:12Z,4016100035,146,98.7,4016098447,56,Center,4016098443,22,,4016100025,29,,4016099009,72,,4016100037,147,51.6,4016098445,17,,4016100021,121,,2igz499o21aihmkugktp3nyms,M. Fofana,4016100023,78,4016099023,233,4016100027,55,4016615779,215,,,440,430,,4016100031,102,48.7,4016100033,103,5.1,4016950803,178,,,,,,,,,,,,,,,,,
2504655847,430,10,2,45,29,89xivtxk59uzvhdsd6miao6tm,1,1.8,49.1,2023-02-05T18:35:13.033Z,2023-02-06T13:08:11Z,4016098753,56,Back,4016098749,179,,4016099047,233,442,4016615849,376,,4016098751,182,,4016098747,176,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655843,429,52,2,45,29,89xivtxk59uzvhdsd6miao6tm,1,1.8,49.1,2023-02-05T18:35:13.055Z,2023-02-06T13:08:11Z,4016950899,389,,4016615909,376,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655881,431,80,2,45,38,89xivtxk59uzvhdsd6miao6tm,0,6.1,48.9,2023-02-05T18:35:21.620Z,2023-02-06T13:08:10Z,4016950973,178,,,,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655919,432,1,2,45,40,89xivtxk59uzvhdsd6miao6tm,0,8.9,47.9,2023-02-05T18:35:24.046Z,2023-02-06T13:08:10Z,4016099097,212,48.0,4016099101,1,,4016099089,140,53.9,4016099083,155,,4016099093,141,35.7,4016951001,178,,4016099099,213,6.1,4016099087,56,Center,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655953,443,1,2,45,43,8y3iucyxguipljcmf87a11bk9,0,43.8,60.8,2023-02-05T18:35:26.939Z,2023-02-06T13:08:09Z,4016099273,212,19.6,4016099275,213,0.0,4016099267,56,Center,4016099269,140,62.4,4016951043,388,,4016099265,3,,4016099271,141,62.1,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655971,433,1,2,45,45,89xivtxk59uzvhdsd6miao6tm,1,37.6,33,2023-02-05T18:35:28.880Z,2023-02-06T13:08:09Z,4016099349,140,57.1,4016099355,213,5.7,4016099345,3,,4016099353,212,25.4,4016099351,141,11.0,4016951093,178,,4016099347,56,Right,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655987,434,1,2,45,50,89xivtxk59uzvhdsd6miao6tm,1,62.2,5.3,2023-02-05T18:35:33.373Z,2023-02-06T13:08:07Z,4016099457,212,9.5,4016099451,56,Right,4016099459,213,3.1,4016099453,140,53.2,4016099455,141,6.2,4016951141,178,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655993,435,1,2,45,52,89xivtxk59uzvhdsd6miao6tm,1,51.8,9.2,2023-02-05T18:35:35.775Z,2023-02-06T13:08:07Z,4016099491,212,7.6,4016099489,141,18.9,4016099483,56,Right,4016099485,140,55.4,4016099493,213,1.1,4016951175,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656013,436,1,2,45,53,89xivtxk59uzvhdsd6miao6tm,1,54.1,21.1,2023-02-05T18:35:36.520Z,2023-02-06T13:08:06Z,4016099605,213,4.7,4016099603,212,9.1,4016099599,140,54.0,4016951579,178,,4016099601,141,7.7,4016099597,56,Right,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656027,437,1,2,45,55,89xivtxk59uzvhdsd6miao6tm,1,51.2,5.5,2023-02-05T18:35:38.902Z,2023-02-06T13:08:05Z,4016099675,141,14.0,4016099673,140,56.3,4016099679,213,0.8,4016099671,56,Right,4016951631,178,,4016099677,212,7.9,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656093,438,1,2,45,56,89xivtxk59uzvhdsd6miao6tm,1,54.7,14.9,2023-02-05T18:35:39.757Z,2023-02-06T13:08:05Z,4016099981,213,3.0,4016099975,140,38.8,4016099973,56,Back,4016099979,212,16.8,4016951725,178,,4016099977,141,17.4,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656125,439,1,2,46,5,89xivtxk59uzvhdsd6miao6tm,1,39.2,65.7,2023-02-05T18:35:49.061Z,2023-02-06T13:08:02Z,4016100169,213,1.4,4016100163,140,42.2,4016100165,141,92.7,4016951781,178,,4016100161,56,Back,4016100167,212,18.6,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656169,440,1,2,46,8,89xivtxk59uzvhdsd6miao6tm,1,44.2,90.2,2023-02-05T18:35:51.284Z,2023-02-06T13:08:01Z,4016100363,140,62.4,4016100359,155,,4016100365,141,93.0,4016100369,213,0.1,4016951813,178,,4016100367,212,19.2,4016100361,56,Left,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656173,441,50,2,46,10,89xivtxk59uzvhdsd6miao6tm,1,72.8,88.7,2023-02-05T18:35:53.332Z,2023-02-06T12:54:22Z,4016100445,233,444,4016100387,286,,4016100385,56,Left,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656155,444,7,2,46,11,8y3iucyxguipljcmf87a11bk9,1,27.2,11.3,2023-02-05T18:35:55.083Z,2023-02-06T12:54:22Z,4016100321,56,Back,4016100323,285,,4016953003,178,,4016100439,233,441,4016616601,384,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656163,445,49,2,46,12,8y3iucyxguipljcmf87a11bk9,1,29.2,23.9,2023-02-05T18:35:56.186Z,2023-02-06T13:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656187,446,1,2,46,13,8y3iucyxguipljcmf87a11bk9,1,29.3,21.7,2023-02-05T18:35:56.860Z,2023-02-06T13:07:59Z,4016953185,178,,4016100477,56,Back,4016100483,212,11.7,4016100485,213,5.1,4016100481,141,5.8,4016100479,140,33.6,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656211,447,1,2,46,14,8y3iucyxguipljcmf87a11bk9,1,32.2,8.8,2023-02-05T18:35:57.493Z,2023-02-06T13:07:59Z,4016100611,213,0.5,4016100609,212,16.3,4016100603,56,Back,4016100605,140,45.8,4016100601,155,,4016953211,178,,4016100607,141,20.3,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656213,448,61,2,46,15,8y3iucyxguipljcmf87a11bk9,0,44.8,15,2023-02-05T18:35:59.163Z,2023-02-06T13:07:58Z,4016953229,178,,4016100615,56,Back,,,,,,,,,,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656215,442,49,2,46,17,89xivtxk59uzvhdsd6miao6tm,1,53.9,71.9,2023-02-05T18:36:00.588Z,2023-02-06T13:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656237,443,1,2,46,18,89xivtxk59uzvhdsd6miao6tm,1,58.3,68.6,2023-02-05T18:36:01.803Z,2023-02-06T13:07:56Z,4016100709,56,Center,4016100715,212,17.4,4016100713,141,45.7,4016100717,213,5.2,4016100711,140,65.7,4016953489,178,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656305,444,1,2,46,20,89xivtxk59uzvhdsd6miao6tm,1,59.7,44.2,2023-02-05T18:36:04.140Z,2023-02-06T13:07:56Z,4016100997,212,13.9,4016100991,56,Center,4016100995,141,25.0,4016100993,140,64.2,4016953615,178,,4016100999,213,5.1,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656327,445,1,2,46,27,89xivtxk59uzvhdsd6miao6tm,0,85.1,24,2023-02-05T18:36:10.281Z,2023-02-06T13:07:53Z,4016101167,213,1.5,4016101161,140,87.6,4016101163,141,70.0,4016101159,56,Center,4016101165,212,31.4,4016953653,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656331,449,49,2,46,31,8y3iucyxguipljcmf87a11bk9,1,16.3,17.9,2023-02-05T18:36:15.098Z,2023-02-06T13:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656385,450,1,2,46,31,8y3iucyxguipljcmf87a11bk9,0,16.6,17.2,2023-02-05T18:36:15.158Z,2023-02-06T13:07:52Z,4016101447,56,Right,4016101457,1,,4016101451,141,14.1,4016953813,178,,4016101449,140,78.9,4016101445,155,,4016101455,213,6.3,4016101453,212,65.4,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656389,446,49,2,46,38,89xivtxk59uzvhdsd6miao6tm,1,17.5,87.7,2023-02-05T18:36:21.242Z,2023-02-06T13:07:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656451,447,1,2,46,40,89xivtxk59uzvhdsd6miao6tm,1,19.9,85.4,2023-02-05T18:36:23.619Z,2023-02-06T13:07:51Z,4016101819,140,25.6,4016101825,213,4.9,4016101823,212,32.0,4016101817,56,Back,4016101821,141,39.2,4016953887,178,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656473,448,1,2,46,44,89xivtxk59uzvhdsd6miao6tm,1,23.9,38.6,2023-02-05T18:36:27.205Z,2023-02-06T13:07:50Z,4016101945,56,Back,4016101953,213,5.5,4016101949,141,14.7,4016953981,178,,4016101951,212,22.5,4016101947,140,38.7,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656503,449,1,2,46,46,89xivtxk59uzvhdsd6miao6tm,1,32.7,15.7,2023-02-05T18:36:29.449Z,2023-02-06T13:07:49Z,4016102141,212,11.6,4016102135,56,Back,4016102139,141,31.5,4016102143,213,2.0,4016102137,140,28.5,4016954019,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656517,450,1,2,46,49,89xivtxk59uzvhdsd6miao6tm,1,30.5,32.3,2023-02-05T18:36:32.811Z,2023-02-06T13:07:47Z,4016102221,140,42.1,4016954065,178,,4016102217,155,,4016102227,213,1.3,4016102219,56,Back,4016102225,212,39.3,4016102223,141,87.2,4016102229,1,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656529,451,1,2,46,51,89xivtxk59uzvhdsd6miao6tm,1,44,91,2023-02-05T18:36:35.193Z,2023-02-06T13:07:47Z,4016102267,56,Back,4016102273,212,13.1,4016954081,388,,4016102275,213,4.6,4016102271,141,71.8,4016102269,140,42.9,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656535,452,1,2,46,53,89xivtxk59uzvhdsd6miao6tm,0,44.2,74.5,2023-02-05T18:36:36.325Z,2023-02-06T13:07:46Z,4016102297,140,43.9,4016102303,213,2.3,4016102299,141,75.0,4016954117,178,,4016102295,56,Back,4016102301,212,0.5,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656523,451,61,2,46,53,8y3iucyxguipljcmf87a11bk9,1,55,20,2023-02-05T18:36:36.593Z,2023-02-06T13:07:46Z,4016102259,56,Right,4016954153,21,,4016954155,178,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504857333,1463,67,2,46,54,8y3iucyxguipljcmf87a11bk9,1,63.1,32.3,2023-02-05T18:36:38.175Z,2023-02-06T13:07:46Z,4017159529,233,1485,,,,,,,,,,,,,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504857331,1485,67,2,46,54,89xivtxk59uzvhdsd6miao6tm,0,36.9,67.7,2023-02-05T18:36:38.176Z,2023-02-06T13:07:45Z,4017159533,233,1463,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656543,453,1,2,46,55,8y3iucyxguipljcmf87a11bk9,1,62,30.6,2023-02-05T18:36:38.211Z,2023-02-06T13:07:45Z,4016954229,178,,4016102335,213,2.6,4016102329,140,57.2,4016102333,212,5.9,4016102331,141,35.2,4016102327,56,Center,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656537,452,43,2,46,55,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-02-05T18:36:38.682Z,2023-02-05T23:18:30Z,4016618555,144,49,,,,,,,,,,,,,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656551,454,1,2,46,55,8y3iucyxguipljcmf87a11bk9,0,59.2,36.9,2023-02-05T18:36:38.823Z,2023-02-06T13:07:44Z,4016954279,388,,4016102381,213,5.7,4016102373,56,Center,4016102375,140,64.9,4016102379,212,7.0,4016102371,3,,4016102377,141,31.5,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656553,453,1,2,46,56,89xivtxk59uzvhdsd6miao6tm,0,38.1,65.3,2023-02-05T18:36:39.502Z,2023-02-06T13:07:44Z,4016954335,178,,4016102387,141,72.1,4016102393,213,0.2,4016102389,212,20.6,4016102383,56,Center,4016102385,140,57.2,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656563,455,49,2,47,0,8y3iucyxguipljcmf87a11bk9,1,30.8,21.6,2023-02-05T18:36:43.547Z,2023-02-06T13:07:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656579,456,1,2,47,1,8y3iucyxguipljcmf87a11bk9,1,31,21.2,2023-02-05T18:36:45.043Z,2023-02-06T13:07:42Z,4016102547,140,43.9,4016102551,212,14.1,4016102545,56,Back,4016102553,213,0.3,4016102549,141,27.1,4016954673,178,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656637,457,1,2,47,3,8y3iucyxguipljcmf87a11bk9,1,43,21.1,2023-02-05T18:36:46.543Z,2023-02-06T13:07:41Z,4016102819,141,43.7,4016954701,178,,4016102815,56,Back,4016102823,213,2.2,4016102821,212,19.7,4016102817,140,31.3,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656643,458,1,2,47,9,8y3iucyxguipljcmf87a11bk9,0,32.4,30.8,2023-02-05T18:36:52.661Z,2023-02-06T13:07:39Z,4016102883,140,60.3,4016102885,141,39.5,4016102889,213,0.2,4016954729,178,,4016102881,56,Center,4016102887,212,29.9,4016102879,155,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656659,454,1,2,47,11,89xivtxk59uzvhdsd6miao6tm,1,37.8,61.1,2023-02-05T18:36:54.824Z,2023-02-06T13:07:39Z,4016102989,212,6.4,4016102991,213,5.6,4016102985,140,42.5,4016102983,56,Back,4016954781,388,,4016102987,141,55.2,4016102981,3,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656665,455,49,2,47,12,89xivtxk59uzvhdsd6miao6tm,1,41.1,57.5,2023-02-05T18:36:55.575Z,2023-02-06T13:07:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656697,456,1,2,47,13,89xivtxk59uzvhdsd6miao6tm,1,41.6,58.9,2023-02-05T18:36:56.442Z,2023-02-06T13:07:37Z,4016103183,213,5.7,4016103177,140,52.7,4016103179,141,48.4,4016103175,56,Center,4016954921,178,,4016103181,212,13.7,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656733,457,1,2,47,16,89xivtxk59uzvhdsd6miao6tm,1,58.1,41.6,2023-02-05T18:36:59.623Z,2023-02-06T13:07:36Z,4016103425,213,5.7,4016954967,178,,4016103423,212,18.0,4016103419,140,72.2,4016103417,56,Center,4016103421,141,26.5,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656765,458,1,2,47,21,89xivtxk59uzvhdsd6miao6tm,1,70.9,23.3,2023-02-05T18:37:04.716Z,2023-02-06T13:07:34Z,4016103587,140,72.2,4016103593,213,5.1,4016103591,212,4.1,4016103589,141,17.6,4016103585,56,Right,4016955175,178,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504751817,844,61,2,47,22,89xivtxk59uzvhdsd6miao6tm,0,69.1,18.7,2023-02-05T18:37:05.707Z,2023-02-06T13:07:33Z,4016619697,56,Right,4016955379,178,,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656771,459,4,2,47,23,8y3iucyxguipljcmf87a11bk9,1,28.7,83.1,2023-02-05T18:37:06.390Z,2023-02-06T13:07:33Z,4016106107,152,,4016119113,233,461,4016103609,56,Back,4016106105,13,,4016106109,265,,4016103611,285,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504657103,461,4,2,47,23,89xivtxk59uzvhdsd6miao6tm,0,71.3,16.9,2023-02-05T18:37:06.391Z,2023-02-06T13:07:32Z,4016105147,13,,4016119117,233,459,4016105151,152,,4016105153,265,,4016105155,286,,4016955421,178,,4016105149,56,Right,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
