id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2499881073,307,13,1,41,30,2989v3kho9h5jaboe1nr7lx21,1,73.3,23.5,2023-01-22T20:43:12.366Z,2023-01-23T09:49:56Z,3991577007,178,,3991167523,20,,3991167833,231,47,3991167819,103,15.3,3991167321,22,,3991167821,215,,3991167829,230,95.8,3991167325,56,Center,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,3991167825,458,3991167323,18,3991167817,102,,3991167815,73,,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881095,308,5,1,41,33,2989v3kho9h5jaboe1nr7lx21,0,100.4,65.4,2023-01-22T20:43:14.922Z,2023-01-23T05:14:17Z,3991167465,233,431,3991167443,346,,3991167441,56,Center,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881069,431,5,1,41,33,8y3iucyxguipljcmf87a11bk9,1,-0.4,34.6,2023-01-22T20:43:14.922Z,2023-01-23T05:14:17Z,3991167303,56,Back,3991167305,346,,3991167447,233,308,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881149,432,1,1,41,39,8y3iucyxguipljcmf87a11bk9,1,5,45.4,2023-01-22T20:43:21.047Z,2023-01-23T09:49:56Z,3991167717,56,Back,3991167723,212,24.0,3991167715,124,,3991167725,213,5.1,3991167721,141,13.1,3991167729,237,,3991167719,140,14.1,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881163,433,1,1,41,40,8y3iucyxguipljcmf87a11bk9,1,16.2,19.7,2023-01-22T20:43:22.041Z,2023-01-23T09:49:55Z,3991167805,213,5.4,3991167799,140,24.8,3991167803,212,13.8,3991167801,141,4.3,3991167809,189,,3991167797,56,Back,3991577103,178,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881177,434,1,1,41,42,8y3iucyxguipljcmf87a11bk9,1,29.9,13.6,2023-01-22T20:43:24.506Z,2023-01-23T09:49:54Z,3991577125,178,,3991167927,56,Back,3991167931,141,56.9,3991167935,213,1.6,3991167929,140,28.8,3991167933,212,29.5,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881195,435,1,1,41,47,8y3iucyxguipljcmf87a11bk9,1,33.6,64.5,2023-01-22T20:43:28.757Z,2023-01-23T09:49:53Z,3991168049,140,43.1,3991577149,178,,3991168053,141,89.3,3991168055,212,19.6,3991168043,56,Back,3991168057,213,1.0,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881209,436,1,1,41,49,8y3iucyxguipljcmf87a11bk9,1,42.3,83.7,2023-01-22T20:43:31.327Z,2023-01-23T09:49:52Z,3991168133,212,38.0,3991168129,140,40.7,3991168135,213,4.7,3991168137,1,,3991577161,178,,3991168131,141,27.9,3991168127,56,Back,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881215,437,1,1,41,53,8y3iucyxguipljcmf87a11bk9,1,39.4,37.3,2023-01-22T20:43:34.831Z,2023-01-23T09:49:51Z,3991168203,212,30.9,3991168197,56,Right,3991168205,213,5.5,3991577213,178,,3991168201,141,4.9,3991168199,140,60.1,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881225,438,1,1,41,56,8y3iucyxguipljcmf87a11bk9,1,56.8,7.8,2023-01-22T20:43:38.462Z,2023-01-23T09:49:50Z,3991577247,178,,3991168269,141,26.1,3991168273,213,2.5,3991168271,212,19.7,3991168267,140,42.3,3991168265,56,Back,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881251,439,1,1,41,59,8y3iucyxguipljcmf87a11bk9,1,45.2,26.3,2023-01-22T20:43:40.927Z,2023-01-23T09:49:49Z,3991168413,1,,3991577275,178,,3991168409,212,40.0,3991168407,141,85.1,3991168411,213,1.6,3991168405,140,43.5,3991168403,56,Back,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881259,440,1,1,42,3,8y3iucyxguipljcmf87a11bk9,1,46.2,83.7,2023-01-22T20:43:45.057Z,2023-01-23T09:49:48Z,3991168453,141,96.2,3991168457,213,0.7,3991577289,178,,3991168455,212,13.7,3991168451,140,56.4,3991168449,56,Left,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881269,441,1,1,42,5,8y3iucyxguipljcmf87a11bk9,1,53.4,99.4,2023-01-22T20:43:47.352Z,2023-01-23T09:49:47Z,3991168499,212,11.7,3991577321,178,,3991168501,213,3.5,3991168493,56,Back,3991168497,141,93.0,3991168495,140,43.1,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881291,442,1,1,42,8,8y3iucyxguipljcmf87a11bk9,1,40.2,92.4,2023-01-22T20:43:49.904Z,2023-01-23T09:49:46Z,3991168619,56,Back,3991168621,140,38.1,3991168625,212,18.3,3991577335,178,,3991168627,213,4.6,3991168623,141,65.7,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881307,443,1,1,42,11,8y3iucyxguipljcmf87a11bk9,1,36.9,57,2023-01-22T20:43:53.551Z,2023-01-23T09:49:45Z,3991577349,178,,3991168681,140,48.6,3991168689,1,,3991168679,56,Back,3991168683,141,8.5,3991168685,212,35.2,3991168687,213,5.1,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881319,444,1,1,42,15,8y3iucyxguipljcmf87a11bk9,1,48.9,15.8,2023-01-22T20:43:56.877Z,2023-01-23T09:49:44Z,3991168755,56,Right,3991168761,212,16.0,3991168757,140,62.6,3991577383,178,,3991168763,213,5.8,3991168759,141,5.5,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881333,445,1,1,42,17,8y3iucyxguipljcmf87a11bk9,0,61.2,3.5,2023-01-22T20:43:58.972Z,2023-01-23T09:49:43Z,3991168827,56,Center,3991168831,141,28.6,3991168833,212,21.5,3991577397,178,,3991168835,213,0.9,3991168829,140,73.6,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499963445,766,67,1,42,18,2989v3kho9h5jaboe1nr7lx21,1,28.9,72.1,2023-01-22T20:44:00.150Z,2023-01-23T09:49:42Z,3991594427,233,1538,,,,,,,,,,,,,,,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499963441,1538,67,1,42,18,8y3iucyxguipljcmf87a11bk9,0,71.1,27.9,2023-01-22T20:44:00.151Z,2023-01-23T09:49:42Z,3991594431,233,766,,,,,,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881859,323,8,1,42,18,2989v3kho9h5jaboe1nr7lx21,1,28.6,71.1,2023-01-22T20:44:00.177Z,2023-01-23T09:49:41Z,3991482747,385,,3991171615,56,Back,3991577425,178,,,,,,,,,,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881345,309,49,1,42,19,2989v3kho9h5jaboe1nr7lx21,1,32.2,88.7,2023-01-22T20:44:01.635Z,2023-01-23T09:49:41Z,,,,,,,,,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881359,310,1,1,42,20,2989v3kho9h5jaboe1nr7lx21,1,32.1,88.8,2023-01-22T20:44:01.716Z,2023-01-23T09:49:40Z,3991168969,213,3.9,3991168961,56,Back,3991577537,178,,3991168963,140,22.5,3991168965,141,73.5,3991168967,212,14.5,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881371,311,1,1,42,20,2989v3kho9h5jaboe1nr7lx21,1,30,85.2,2023-01-22T20:44:02.471Z,2023-01-23T09:49:40Z,3991169019,56,Back,3991577567,178,,3991169021,140,32.3,3991169025,212,13.6,3991169027,213,4.9,3991169023,141,65.5,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881391,312,1,1,42,23,2989v3kho9h5jaboe1nr7lx21,1,39,67.8,2023-01-22T20:44:05.357Z,2023-01-23T09:49:39Z,3991169143,212,8.4,3991169137,56,Back,3991169145,213,4.8,3991169139,140,39.5,3991577599,178,,3991169141,141,55.4,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499941145,660,3,1,42,25,2989v3kho9h5jaboe1nr7lx21,0,46.1,47.1,2023-01-22T20:44:07.024Z,2023-01-23T09:49:38Z,3991577633,178,,3991483063,286,,3991483073,467,fs5utga62tud5s06xj27qdat,3991483069,465,,3991483061,56,Back,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881401,314,4,1,42,25,2989v3kho9h5jaboe1nr7lx21,1,46.4,48.4,2023-01-22T20:44:07.585Z,2023-01-23T09:49:38Z,3991169171,265,,3991169169,152,,3991169165,13,,3991169183,233,446,3991169173,286,,3991169167,56,Back,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881385,446,4,1,42,25,8y3iucyxguipljcmf87a11bk9,0,53.6,51.6,2023-01-22T20:44:07.586Z,2023-01-23T09:49:37Z,3991169103,285,,3991169099,152,,3991169189,233,314,3991169095,13,,3991577677,178,,3991169097,56,Center,3991169101,265,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881393,313,43,1,42,28,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-01-22T20:44:10.104Z,2023-01-22T20:44:13Z,3991169215,144,42,,,,,,,,,,,,,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881455,315,1,1,42,32,2989v3kho9h5jaboe1nr7lx21,1,51.2,48.1,2023-01-22T20:44:14.605Z,2023-01-23T09:49:37Z,3991169481,212,21.5,3991577733,178,,3991169479,141,19.4,3991169471,5,,3991169477,140,59.9,3991169475,56,Right,3991169483,213,5.2,3991169473,152,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881463,316,1,1,42,36,2989v3kho9h5jaboe1nr7lx21,1,56.3,22,2023-01-22T20:44:18.292Z,2023-01-23T09:49:36Z,3991169521,212,21.4,3991169523,213,5.7,3991169515,56,Right,3991169517,140,73.5,3991169519,141,5.2,3991577783,178,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881483,317,1,1,42,38,2989v3kho9h5jaboe1nr7lx21,1,64.1,1.6,2023-01-22T20:44:20.499Z,2023-01-23T09:49:35Z,3991169601,56,Right,3991169609,213,1.8,3991169607,212,7.4,3991169605,141,12.2,3991577821,178,,3991169603,140,62.7,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881491,318,61,1,42,42,2989v3kho9h5jaboe1nr7lx21,0,57.8,5.7,2023-01-22T20:44:24.159Z,2023-01-23T09:49:33Z,3991169643,56,Right,3991577873,178,,,,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881497,447,49,1,42,43,8y3iucyxguipljcmf87a11bk9,1,39.1,93.1,2023-01-22T20:44:25.049Z,2023-01-23T09:49:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499972931,1016,83,1,42,43,2989v3kho9h5jaboe1nr7lx21,1,61.1,8.5,2023-01-22T20:44:25.444Z,2023-01-23T09:49:31Z,3991632555,399,564952,,,,,,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881501,448,1,1,42,44,8y3iucyxguipljcmf87a11bk9,1,38.4,92,2023-01-22T20:44:26.102Z,2023-01-23T09:49:31Z,3991169673,141,96.0,3991169677,213,0.3,3991169675,212,8.2,3991169671,140,45.8,3991169669,56,Back,3991577901,178,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881513,449,1,1,42,45,8y3iucyxguipljcmf87a11bk9,1,45.5,98.1,2023-01-22T20:44:27.135Z,2023-01-23T09:49:30Z,3991169721,140,41.9,3991169719,56,Back,3991577927,178,,3991169723,141,68.7,3991169727,213,4.5,3991169725,212,20.3,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881535,450,1,1,42,48,8y3iucyxguipljcmf87a11bk9,1,41.1,67.1,2023-01-22T20:44:30.641Z,2023-01-23T09:49:30Z,3991169837,212,20.8,3991169835,141,37.7,3991169833,140,46.4,3991577967,178,,3991169831,56,Back,3991169839,213,5.0,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881549,451,1,1,42,53,8y3iucyxguipljcmf87a11bk9,1,62.8,33.1,2023-01-22T20:44:34.878Z,2023-01-23T09:49:28Z,3991578027,178,,3991169931,140,81.9,3991169929,56,Right,3991169935,212,27.3,3991169937,213,5.5,3991169933,141,5.9,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881557,452,1,1,42,55,8y3iucyxguipljcmf87a11bk9,0,80.8,6.4,2023-01-22T20:44:36.912Z,2023-01-23T09:49:28Z,3991169995,2,,3991169997,155,,3991169999,56,Center,3991483837,20,,3991483835,224,,3991170007,213,1.2,3991170005,212,34.5,3991578055,178,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,3991170003,141,3991170001,140,3991170009,1,,,,91.4,,,,,,,,,,,,,,,54.5,,,,,,,,,,,,,,,,
2499881587,319,12,1,42,57,2989v3kho9h5jaboe1nr7lx21,1,7.2,48.9,2023-01-22T20:44:38.889Z,2023-01-23T09:49:27Z,3991170181,140,14.7,3991170179,56,Back,3991484041,15,,3991170185,212,19.0,3991170187,213,1.1,3991170183,141,74.4,3991578127,178,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881589,453,1,1,43,1,8y3iucyxguipljcmf87a11bk9,1,86.4,23.7,2023-01-22T20:44:42.841Z,2023-01-23T09:49:26Z,3991578167,178,,3991170199,212,13.6,3991170201,213,4.3,3991170197,141,5.3,3991170195,140,81.3,3991170193,56,Right,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881619,454,1,1,43,2,8y3iucyxguipljcmf87a11bk9,1,80.6,8.2,2023-01-22T20:44:44.134Z,2023-01-23T09:49:25Z,3991578221,178,,3991170361,140,74.9,3991170365,212,16.2,3991170367,213,1.9,3991170359,56,Center,3991170363,141,30.4,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881637,455,1,1,43,4,8y3iucyxguipljcmf87a11bk9,1,72.6,34.6,2023-01-22T20:44:46.637Z,2023-01-23T09:49:24Z,3991578253,178,,3991170445,56,Center,3991170447,140,72.7,3991170453,213,1.6,3991170449,141,64.8,3991170451,212,20.5,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881649,456,1,1,43,7,8y3iucyxguipljcmf87a11bk9,0,73.2,58.7,2023-01-22T20:44:49.289Z,2023-01-23T09:49:23Z,3991578281,178,,3991170501,155,,3991170509,212,22.4,3991170505,140,89.9,3991170511,213,5.6,3991170507,141,38.2,3991170503,56,Center,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881681,320,12,1,43,9,2989v3kho9h5jaboe1nr7lx21,1,7.7,60,2023-01-22T20:44:51.002Z,2023-01-23T09:49:22Z,3991170689,56,Back,3991170859,167,,3991170711,15,,3991170693,141,81.2,3991170697,213,2.2,3991170695,212,17.4,3991170691,140,0.0,3991578337,388,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881693,457,56,1,43,13,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-22T20:44:55.655Z,2023-01-23T09:49:22Z,3991170735,56,Right,,,,,,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881689,321,6,1,43,14,2989v3kho9h5jaboe1nr7lx21,0,0,84.4,2023-01-22T20:44:56.557Z,2023-01-23T05:17:15Z,3991170751,73,,3991170773,233,458,3991170719,56,Back,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881701,458,6,1,43,14,8y3iucyxguipljcmf87a11bk9,1,100,15.6,2023-01-22T20:44:56.557Z,2023-01-23T05:17:14Z,3991170769,233,321,3991170765,56,Right,3991170767,75,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881785,459,1,1,43,30,8y3iucyxguipljcmf87a11bk9,1,99.5,0.5,2023-01-22T20:45:12.100Z,2023-01-23T05:17:34Z,3991171263,213,2.7,3991171259,141,13.7,3991171255,56,Right,3991171257,140,80.5,3991578403,178,,3991171261,212,21.9,3991171253,6,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881831,460,1,1,43,34,8y3iucyxguipljcmf87a11bk9,1,88.7,18,2023-01-22T20:45:16.055Z,2023-01-23T12:42:54Z,3991171461,141,43.9,3991484833,224,,3991173211,25,,3991484835,20,,3991171463,212,17.8,3991171465,213,1.4,3991171455,155,,3991171457,56,Center,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,3991173207,210,3991171453,2,3991173209,154,,3991171459,140,,,3991578485,178,,,,,,,,,,,,16,,91.3,,,,,,,1,,,,,,,
2499881869,462,44,1,43,35,8y3iucyxguipljcmf87a11bk9,1,93.7,41.9,2023-01-22T20:45:17.005Z,2023-01-23T09:49:20Z,3991171659,56,Center,3991171661,286,,3991171679,233,322,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881819,322,44,1,43,35,2989v3kho9h5jaboe1nr7lx21,0,6.3,58.1,2023-01-22T20:45:17.006Z,2023-01-23T09:49:19Z,3991171403,285,,3991171401,56,Back,3991171685,233,462,,,,,,,,,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499881833,461,16,1,43,36,8y3iucyxguipljcmf87a11bk9,1,91.6,44.1,2023-01-22T20:45:18.265Z,2023-01-23T12:42:55Z,3991172057,25,,3991578737,388,,3991485281,395,0.3,3991173231,81,,3991173249,231,47.7,3991173247,230,98.9,3991173235,154,,3991173233,29,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,3991485283,396,3991172059,15,3991173251,138,,3991173253,275,,,3991172063,328,3991172065,374,2023-01-22 20:45:17.006,3991173241,102,46.1,3991173245,136,,3991173237,55,53.6,,,3991171479,17,3991173243,103,,460,,31.6,3991172069,375,43:35.325,3991171481,56,Center
2499882121,324,1,1,44,23,2989v3kho9h5jaboe1nr7lx21,1,49.9,49.7,2023-01-22T20:46:04.796Z,2023-01-23T05:18:09Z,3991578785,178,,3991173133,279,G,3991173129,212,14.7,3991173127,141,53.6,3991173131,213,3.0,3991173125,140,36.1,3991173123,56,Back,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882137,325,1,1,44,24,2989v3kho9h5jaboe1nr7lx21,1,44,48.5,2023-01-22T20:46:06.639Z,2023-01-23T09:49:18Z,3991173221,141,28.3,3991173219,140,46.1,3991173217,56,Back,3991173223,212,13.9,3991578851,178,,3991173225,213,4.9,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882147,326,1,1,44,28,2989v3kho9h5jaboe1nr7lx21,1,52.3,21.7,2023-01-22T20:46:09.893Z,2023-01-23T09:49:17Z,3991173311,56,Back,3991173319,213,2.9,3991578893,178,,3991173313,140,32.1,3991173315,141,29.5,3991173317,212,21.9,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882167,327,1,1,44,30,2989v3kho9h5jaboe1nr7lx21,1,38.6,25.4,2023-01-22T20:46:12.266Z,2023-01-23T09:49:16Z,3991173433,213,2.1,3991173429,141,52.4,3991578947,178,,3991173427,140,27.5,3991173431,212,21.7,3991173425,56,Back,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882179,328,1,1,44,34,2989v3kho9h5jaboe1nr7lx21,1,37.6,51,2023-01-22T20:46:15.744Z,2023-01-23T09:49:15Z,3991173513,141,30.6,3991173517,213,4.2,3991579021,178,,3991173515,212,15.8,3991173509,56,Back,3991173511,140,30.3,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882187,329,1,1,44,37,2989v3kho9h5jaboe1nr7lx21,0,50.6,17.6,2023-01-22T20:46:18.823Z,2023-01-23T09:49:14Z,3991173563,140,70.0,3991173561,56,Center,3991173569,213,0.3,3991579045,178,,3991173567,212,21.0,3991173565,141,25.3,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882189,463,8,1,44,37,8y3iucyxguipljcmf87a11bk9,1,35.2,78,2023-01-22T20:46:19.658Z,2023-01-23T09:49:13Z,3991173573,56,Back,3991579073,178,,3991486101,385,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882207,330,3,1,44,39,2989v3kho9h5jaboe1nr7lx21,0,63.1,7.6,2023-01-22T20:46:21.285Z,2023-01-23T09:49:13Z,3991486209,464,,3991186559,233,465,3991173671,286,,3991579099,178,,3991173667,56,Right,,,,,,,,,,bc5vmdnoyshdi5hcgu8dgqxyi,R. Reitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882205,465,7,1,44,39,8y3iucyxguipljcmf87a11bk9,0,36.9,92.4,2023-01-22T20:46:21.360Z,2023-01-23T09:49:12Z,3991486255,385,,3991173649,56,Back,3991186555,233,330,3991186549,285,,3991579153,178,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882199,464,43,1,44,40,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-22T20:46:22.354Z,2023-01-22T20:46:43Z,3991174401,144,8,3991173621,56,Back,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
