id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2462005975,218,1,1,26,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.3,58.6,2022-09-18T14:26:42.585Z,2022-09-19T10:07:33Z,3790858433,56,Back,3790858441,213,4.6,3793253175,178,,3790858437,141,13.8,3790858435,140,32.0,3790858439,212,30.8,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006045,219,1,1,26,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,45.8,9.9,2022-09-18T14:26:48.481Z,2022-09-19T10:07:31Z,3793253215,178,,3790858829,213,2.2,3790858825,141,38.3,3790858827,212,24.2,3790858821,56,Back,3790858823,140,31.9,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006099,220,1,1,26,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,30.6,36.6,2022-09-18T14:26:51.211Z,2022-09-19T10:07:30Z,3790859147,56,Back,3790859151,141,85.9,3793550303,1,,3790859153,212,33.8,3790859149,140,34.7,3793253237,178,,3790859155,213,1.4,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006191,221,1,1,26,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.6,79.2,2022-09-18T14:26:54.067Z,2022-09-19T10:07:30Z,3790859599,56,Left,3790859605,212,20.1,3790859603,141,98.7,3793253291,178,,3790859601,140,51.0,3790859607,213,0.7,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006301,222,1,1,26,49,ecj1gmc7pqcjo4sc9hvghj5u3,1,45.6,87.9,2022-09-18T14:26:57.707Z,2022-09-19T10:07:28Z,3790860135,140,44.6,3790860139,212,11.1,3793253315,178,,3790860133,56,Back,3790860141,213,4.6,3790860137,141,71.7,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006403,223,1,1,26,53,ecj1gmc7pqcjo4sc9hvghj5u3,1,46.1,64.1,2022-09-18T14:27:01.451Z,2022-09-19T10:07:26Z,3790860647,56,Back,3790860651,141,22.2,3793253335,178,,3790860653,212,28.9,3790860649,140,41.3,3790860655,213,4.5,,,,,,,dhpxeejqzlhnm1vu0f8xjzw7p,José Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006463,224,1,1,26,57,ecj1gmc7pqcjo4sc9hvghj5u3,1,46.2,18,2022-09-18T14:27:06.080Z,2022-09-19T10:07:25Z,3790861029,140,53.6,3790861033,212,11.8,3790861037,213,5.4,3790861031,141,5.0,3793253397,178,,3790861027,56,Right,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006499,225,1,1,26,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,51.4,8.5,2022-09-18T14:27:06.725Z,2022-09-19T10:07:25Z,3790861239,141,28.0,3790861235,56,Back,3793253463,178,,3790861243,213,2.1,3790861237,140,43.3,3790861241,212,15.8,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006543,226,1,1,27,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,41.4,22.5,2022-09-18T14:27:08.601Z,2022-09-19T10:07:25Z,3790861437,56,Back,3790861441,140,37.2,3790861447,141,54.6,3790861451,213,1.8,3790861449,212,22.3,3793253503,178,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006625,227,1,1,27,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.7,52.9,2022-09-18T14:27:11.017Z,2022-09-19T10:07:24Z,3790861891,213,1.1,3790861889,212,31.2,3793253539,178,,3790861885,140,51.4,3790861887,141,92.7,3790861881,56,Left,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006743,228,1,1,27,6,ecj1gmc7pqcjo4sc9hvghj5u3,1,50.2,84.2,2022-09-18T14:27:15.123Z,2022-09-19T10:07:22Z,3790862599,141,73.5,3790862595,56,Back,3790862597,140,39.9,3790862603,213,3.7,3793253583,178,,3790862601,212,13.0,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006811,229,1,1,27,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,42.2,69.5,2022-09-18T14:27:19.522Z,2022-09-19T10:07:21Z,3793253633,178,,3790862993,141,26.1,3790862997,213,4.7,3790862991,140,40.7,3790862989,56,Back,3790862995,212,29.6,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006889,230,1,1,27,15,ecj1gmc7pqcjo4sc9hvghj5u3,0,44.4,31,2022-09-18T14:27:24.086Z,2022-09-19T10:07:20Z,3790863483,213,0.7,3790863475,56,Left,3790863481,212,53.9,3793253709,178,,3790863479,141,80.3,3790863485,1,,3790863473,155,,3790863477,140,84.6,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006923,238,1,1,27,18,9njsy633rh1tyri7l2jaju5o,1,18.6,18.1,2022-09-18T14:27:27.233Z,2022-09-19T10:07:19Z,3790863683,140,31.0,3790863679,3,,3790863687,212,13.5,3793253943,388,,3790863681,56,Back,3790863685,141,12.8,3790863691,213,6.0,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462006933,239,49,1,27,20,9njsy633rh1tyri7l2jaju5o,1,25,15.6,2022-09-18T14:27:29.058Z,2022-09-19T10:07:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007023,240,1,1,27,22,9njsy633rh1tyri7l2jaju5o,0,23.6,2.7,2022-09-18T14:27:31.262Z,2022-09-19T10:07:17Z,3793254105,178,,3790864281,141,4.0,3790864287,213,2.8,3790864467,236,,3790864475,286,,3790864271,56,Back,3790864277,140,20.9,3790864285,212,3.0,ditnpqgspoih5ich7c5vn44fe,G. Magnée,3790864469,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007043,231,74,1,27,22,ecj1gmc7pqcjo4sc9hvghj5u3,1,78,97,2022-09-18T14:27:31.393Z,2022-09-19T10:07:16Z,3790864481,233,240,3790864427,56,Left,3793254145,178,,3790864429,285,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007065,232,5,1,27,24,ecj1gmc7pqcjo4sc9hvghj5u3,0,87.2,101.8,2022-09-18T14:27:32.913Z,2022-09-19T05:40:02Z,3790864537,347,,3790866313,233,241,3790864535,56,Left,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007365,241,5,1,27,24,9njsy633rh1tyri7l2jaju5o,1,12.8,-1.8,2022-09-18T14:27:32.913Z,2022-09-19T05:40:02Z,3790866255,347,,3790866253,56,Back,3790866283,233,232,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007395,242,1,1,27,42,9njsy633rh1tyri7l2jaju5o,0,14.1,0,2022-09-18T14:27:51.144Z,2022-09-19T10:07:16Z,3790866377,56,Back,3790866385,213,0.3,3790866379,140,32.1,3790866381,141,5.8,3790866375,107,,3790866383,212,19.6,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007425,233,1,1,27,43,ecj1gmc7pqcjo4sc9hvghj5u3,0,66.2,93.4,2022-09-18T14:27:52.413Z,2022-09-19T10:07:15Z,3790866573,3,,3790866577,140,83.8,3793254363,388,,3790866583,213,5.9,3790866575,56,Left,3790866579,141,82.0,3790866581,212,20.0,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462447251,1176,67,1,27,45,9njsy633rh1tyri7l2jaju5o,1,20.1,19.7,2022-09-18T14:27:53.852Z,2022-09-19T10:07:15Z,3793280233,233,1267,,,,,,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462447249,1267,67,1,27,45,ecj1gmc7pqcjo4sc9hvghj5u3,0,79.9,80.3,2022-09-18T14:27:53.853Z,2022-09-19T10:07:14Z,3793280245,233,1176,,,,,,,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007499,243,1,1,27,45,9njsy633rh1tyri7l2jaju5o,1,20,16.7,2022-09-18T14:27:53.918Z,2022-09-19T10:07:14Z,3790867049,157,,3790867061,212,21.0,3790867065,1,,3790867063,213,6.3,3790867059,141,16.4,3790867055,56,Back,3790867057,140,40.0,3793254587,178,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007507,244,4,1,27,47,9njsy633rh1tyri7l2jaju5o,1,40,12.2,2022-09-18T14:27:56.016Z,2022-09-19T10:07:13Z,3790867101,56,Back,3790867107,286,,3790867197,233,234,3790867103,152,,3790867105,265,,3790867099,13,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007513,234,4,1,27,47,ecj1gmc7pqcjo4sc9hvghj5u3,0,60,87.8,2022-09-18T14:27:56.017Z,2022-09-19T10:07:12Z,3790867141,285,,3790867133,13,,3790867137,152,,3790867135,56,Left,3790867139,265,,3790867213,233,244,3793254693,178,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007693,245,1,1,27,56,9njsy633rh1tyri7l2jaju5o,1,39.1,14.2,2022-09-18T14:28:05.207Z,2022-09-19T10:07:12Z,3790868171,141,50.1,3790868165,152,,3790868169,140,33.9,3790868173,212,25.0,3790868163,5,,3793254765,178,,3790868175,213,1.8,3790868167,56,Back,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007795,246,1,1,27,59,9njsy633rh1tyri7l2jaju5o,1,37.2,39.2,2022-09-18T14:28:07.507Z,2022-09-19T10:07:11Z,3790868705,212,30.1,3790868699,56,Back,3793254819,178,,3790868703,141,80.8,3790868701,140,27.4,3790868707,213,1.9,,,,,,,6s5hiok2ywsv4kfxfql8iorth,M. Wakaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007877,247,1,1,28,3,9njsy633rh1tyri7l2jaju5o,1,32.9,89.2,2022-09-18T14:28:12.367Z,2022-09-19T10:07:09Z,3790869223,56,Back,3790869227,141,59.9,3790869235,213,3.9,3790869225,140,11.9,3790869231,212,29.7,3793254905,178,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462007987,248,1,1,28,7,9njsy633rh1tyri7l2jaju5o,1,17.8,51.2,2022-09-18T14:28:16.335Z,2022-09-19T10:07:08Z,3790869749,141,18.5,3790869745,140,25.1,3790869739,56,Back,3793254999,178,,3790869757,213,5.0,3790869753,212,23.5,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008071,249,1,1,28,12,9njsy633rh1tyri7l2jaju5o,1,38.6,9.6,2022-09-18T14:28:20.793Z,2022-09-19T10:07:07Z,3790870271,141,34.9,3793255045,178,,3790870269,140,22.9,3790870273,212,23.8,3790870267,56,Back,3790870275,213,2.3,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008157,250,1,1,28,17,9njsy633rh1tyri7l2jaju5o,1,38.4,41.4,2022-09-18T14:28:25.768Z,2022-09-19T10:07:06Z,3790870779,141,89.3,3790870781,212,32.6,3790870783,213,1.5,3793549813,1,,3790870777,140,40.2,3790870773,56,Back,3793255089,178,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008187,251,1,1,28,21,9njsy633rh1tyri7l2jaju5o,0,50.2,83,2022-09-18T14:28:29.895Z,2022-09-19T10:07:05Z,3790870935,56,Center,3790870939,141,70.0,3793255159,178,,3790870941,212,23.7,3790870943,213,5.9,3790870937,140,71.1,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008213,235,1,1,28,22,ecj1gmc7pqcjo4sc9hvghj5u3,1,31.5,31.8,2022-09-18T14:28:30.832Z,2022-09-19T10:07:04Z,3790871049,213,5.9,3790871045,141,24.0,3790871047,212,14.1,3790871041,56,Back,3790871043,140,43.9,3793255263,178,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008197,252,43,1,28,22,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-09-18T14:28:31.100Z,2022-09-18T20:45:26Z,3790870991,141,78.7,3790870989,140,61.3,3790870999,213,2.6,3792426443,144,1,3790870995,212,11.9,3790870985,56,Center,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008223,236,49,1,28,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,42,24.5,2022-09-18T14:28:31.810Z,2022-09-19T10:07:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008269,237,1,1,28,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,42.3,23.6,2022-09-18T14:28:32.408Z,2022-09-19T10:07:03Z,3790871375,141,36.4,3793255413,178,,3790871379,213,2.1,3790871373,140,37.5,3790871371,56,Back,3790871377,212,10.1,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008327,238,1,1,28,25,ecj1gmc7pqcjo4sc9hvghj5u3,0,38.2,33.5,2022-09-18T14:28:33.703Z,2022-09-19T10:07:03Z,3790871665,212,43.1,3790871657,155,,3793255533,178,,3790871669,1,,3790871659,56,Back,3790871663,141,95.3,3790871667,213,1.3,3790871661,140,47.5,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008353,253,49,1,28,28,9njsy633rh1tyri7l2jaju5o,1,53.6,8.4,2022-09-18T14:28:37.413Z,2022-09-19T10:07:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008497,254,1,1,28,31,9njsy633rh1tyri7l2jaju5o,1,60.2,14,2022-09-18T14:28:40.274Z,2022-09-19T10:07:01Z,3790872629,140,60.4,3790872633,212,11.6,3793255709,178,,3790872631,141,31.0,3790872635,213,1.6,3790872627,56,Center,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008505,255,4,1,28,35,9njsy633rh1tyri7l2jaju5o,1,70,21.6,2022-09-18T14:28:43.936Z,2022-09-19T06:13:57Z,3790872675,56,Center,3790872705,233,239,3790872681,286,,3790872679,265,,3790872673,13,,3790872677,152,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462008501,239,4,1,28,35,ecj1gmc7pqcjo4sc9hvghj5u3,0,30,78.4,2022-09-18T14:28:43.937Z,2022-09-19T06:13:57Z,3790872657,265,,3790872651,13,,3790872653,56,Back,3793255759,178,,3790872659,285,,3790872655,152,,3790872731,233,255,,,,dhpxeejqzlhnm1vu0f8xjzw7p,José Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462009743,256,1,1,29,40,9njsy633rh1tyri7l2jaju5o,0,70.7,21.5,2022-09-18T14:29:49.289Z,2022-09-19T10:06:59Z,3792427593,72,,3790879319,2,,3790879321,5,,3792427591,223,,3790879323,155,,3790879333,140,88.3,3790879341,212,27.7,3790879329,56,Center,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,3793255845,178,,3790879343,213,3790879337,141,3790879325,152,,0.8,,,,,,,,51.8,,,,,,,,,,,,,,,,,,,,,,,
2462009793,240,12,1,29,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,14.2,53.6,2022-09-18T14:29:50.363Z,2022-09-19T10:06:59Z,3790879615,212,14.4,3793255901,388,,3790879613,141,56.4,3790879611,140,27.8,3790879609,56,Back,3790879617,213,0.1,3790879647,15,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462009821,241,1,1,29,44,ecj1gmc7pqcjo4sc9hvghj5u3,0,24.5,58.2,2022-09-18T14:29:52.856Z,2022-09-19T10:06:58Z,3790879759,213,5.4,3790879749,3,,3790879755,141,46.3,3790879751,56,Back,3790879757,212,10.3,3790916063,168,,3793256141,178,,3790879753,140,30.6,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462009851,257,1,1,29,45,9njsy633rh1tyri7l2jaju5o,1,72.5,52.7,2022-09-18T14:29:54.285Z,2022-09-19T10:06:58Z,3790879963,212,11.8,3790879955,140,83.2,3790879951,3,,3790879957,141,57.8,3790879953,56,Center,3790879969,213,0.3,3793256281,388,,,,,6s5hiok2ywsv4kfxfql8iorth,M. Wakaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462009883,258,1,1,29,46,9njsy633rh1tyri7l2jaju5o,0,83.9,50.9,2022-09-18T14:29:55.203Z,2022-09-19T10:06:57Z,3790880113,56,Center,3793256373,388,,3790880111,3,,3790880117,141,42.2,3790880115,140,91.0,3790880119,212,9.5,3790880121,213,5.6,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462009907,242,1,1,29,48,ecj1gmc7pqcjo4sc9hvghj5u3,0,18,54.4,2022-09-18T14:29:56.657Z,2022-09-19T10:06:57Z,3790880235,3,,3790880245,213,0.8,3790880239,140,26.4,3790880241,141,68.1,3790880243,212,12.8,3790880237,56,Back,3793256475,178,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462009965,259,1,1,29,49,9njsy633rh1tyri7l2jaju5o,1,75.8,35.3,2022-09-18T14:29:58.226Z,2022-09-19T10:06:56Z,3793256605,178,,3790880551,212,17.3,3790880547,140,91.2,3790880553,213,5.9,3790880543,3,,3790880549,141,26.1,3790880545,56,Center,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462009981,260,1,1,29,51,9njsy633rh1tyri7l2jaju5o,0,87.4,21.2,2022-09-18T14:30:00.280Z,2022-09-19T09:43:58Z,3790880633,212,28.6,3790880629,140,100.0,3790880625,155,,3793256695,178,,3790880627,56,Center,3792428603,224,,3792428605,20,,3790880631,141,57.5,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,3790880635,213,1.0,3790880623,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462009991,243,5,1,29,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,-1.2,45.9,2022-09-18T14:30:01.327Z,2022-09-19T05:42:46Z,3790880761,233,261,3790880685,56,Back,3790880689,346,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462009997,261,5,1,29,52,9njsy633rh1tyri7l2jaju5o,0,101.2,54.1,2022-09-18T14:30:01.327Z,2022-09-19T05:42:46Z,3790880725,56,Center,3790880769,233,243,3790880727,346,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462010329,244,1,1,30,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,5.6,40.6,2022-09-18T14:30:18.134Z,2022-09-19T10:06:56Z,3790882689,56,Back,3790882701,237,,3790882697,213,2.0,3790882691,140,3.3,3790882693,141,48.9,3790883493,189,,3790882683,124,,3790882695,212,6.1,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462010387,245,43,1,30,13,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-09-18T14:30:21.850Z,2022-09-18T20:46:24Z,3790883025,213,4.5,3790883017,56,Back,3790883023,212,13.3,3792429949,144,1,3790883021,141,54.6,3790883019,140,6.1,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462010435,246,1,1,30,13,ecj1gmc7pqcjo4sc9hvghj5u3,0,9.5,56.3,2022-09-18T14:30:22.370Z,2022-09-19T10:06:54Z,3790883269,1,,3790883265,212,80.1,3790883257,155,,3790883267,213,6.2,3790883261,140,85.5,3790883263,141,46.3,3790883259,56,Center,3793222359,178,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462010463,262,52,1,30,18,9njsy633rh1tyri7l2jaju5o,1,15.6,51.2,2022-09-18T14:30:26.971Z,2022-09-19T10:06:54Z,3792430191,376,,3793222491,178,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462010555,263,1,1,30,22,9njsy633rh1tyri7l2jaju5o,1,16.9,50.7,2022-09-18T14:30:30.651Z,2022-09-19T09:43:54Z,3790883887,123,,3793222583,178,,3790883895,212,16.5,3790883889,56,Back,3790883891,140,31.6,3790883897,213,0.4,3790883893,141,59.1,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462010597,264,1,1,30,24,9njsy633rh1tyri7l2jaju5o,1,33.9,57.4,2022-09-18T14:30:33.223Z,2022-09-19T10:06:53Z,3790884153,212,20.2,3790884151,141,86.3,3790884147,56,Back,3790884155,213,1.3,3790884149,140,38.5,3793222661,178,,,,,,,,6s5hiok2ywsv4kfxfql8iorth,M. Wakaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462010609,265,1,1,30,25,9njsy633rh1tyri7l2jaju5o,0,42.7,70.5,2022-09-18T14:30:34.403Z,2022-09-19T10:06:53Z,3790884223,56,Back,3793222739,178,,3790884227,140,41.8,3790884237,212,12.7,3790884583,233,247,3790884241,213,1.6,3790884233,141,89.1,3790884581,236,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,3790884587,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462010663,247,74,1,30,26,ecj1gmc7pqcjo4sc9hvghj5u3,1,56.2,28.7,2022-09-18T14:30:34.543Z,2022-09-19T10:06:52Z,3790884525,56,Center,3790884627,233,265,3790884529,285,,3793222831,178,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462010697,248,5,1,30,28,ecj1gmc7pqcjo4sc9hvghj5u3,0,77,-1.4,2022-09-18T14:30:36.975Z,2022-09-19T05:03:41Z,3790884679,347,,3790884677,56,Right,3790886263,233,266,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
