id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2498222277,178,1,1,19,53,b7jmo07lqav0wfe2mtlzyspak,0,36.3,82.8,2023-01-17T20:05:20.646Z,2023-01-18T12:02:48Z,3982419963,213,0.0,3982888227,178,,3982419961,212,25.2,3982419953,155,,3982419959,141,83.3,3982419955,56,Left,3982419957,140,60.3,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222283,166,49,1,19,54,5z1b7fuvpqe6vnigvopomvecu,1,48.1,20.3,2023-01-17T20:05:22.318Z,2023-01-18T12:02:48Z,,,,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222299,167,1,1,19,55,5z1b7fuvpqe6vnigvopomvecu,1,48.1,21.6,2023-01-17T20:05:23.287Z,2023-01-18T12:02:47Z,3982420077,56,Right,3982420079,140,60.9,3982420085,213,5.7,3982420083,212,16.3,3982888403,178,,3982420081,141,8.0,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498341421,1539,83,1,19,58,b7jmo07lqav0wfe2mtlzyspak,1,45.2,89.3,2023-01-17T20:05:25.960Z,2023-01-18T12:02:46Z,3983031863,399,181077,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222301,168,3,1,19,59,5z1b7fuvpqe6vnigvopomvecu,0,53.9,17.3,2023-01-17T20:05:26.950Z,2023-01-18T12:02:45Z,3982420089,56,Right,3982633809,464,,3982888635,178,,3982420091,286,,3982420117,233,179,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222303,179,7,1,19,59,b7jmo07lqav0wfe2mtlzyspak,0,46.1,82.7,2023-01-17T20:05:26.999Z,2023-01-18T12:02:45Z,3982420093,56,Back,3982888775,389,,3982420095,285,,3982420097,233,168,3982633825,385,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498263249,768,61,1,19,59,5z1b7fuvpqe6vnigvopomvecu,1,55.3,17.4,2023-01-17T20:05:27.122Z,2023-01-18T12:02:44Z,3982633857,56,Right,3982889105,389,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222309,169,50,1,20,0,5z1b7fuvpqe6vnigvopomvecu,1,56,28.3,2023-01-17T20:05:28.300Z,2023-01-18T12:02:44Z,3982420215,233,180,3982420135,286,,3982420133,56,Center,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222323,180,7,1,20,1,b7jmo07lqav0wfe2mtlzyspak,0,44,71.7,2023-01-17T20:05:28.802Z,2023-01-18T12:02:43Z,3982889491,389,,3982420199,56,Back,3982633967,385,,3982420211,233,169,3982420201,285,,,,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222337,170,1,1,20,5,5z1b7fuvpqe6vnigvopomvecu,1,27.2,35.8,2023-01-17T20:05:32.604Z,2023-01-18T12:02:43Z,3982420271,56,Back,3982420273,140,35.0,3982420275,141,16.1,3982420279,213,5.3,3982420277,212,15.7,3982889659,178,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222393,171,1,1,20,6,5z1b7fuvpqe6vnigvopomvecu,1,28.4,22.7,2023-01-17T20:05:34.047Z,2023-01-18T12:02:42Z,3982889755,178,,3982420551,56,Back,3982420553,140,8.0,3982420559,213,2.7,3982420555,141,38.9,3982420557,212,24.1,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222423,172,1,1,20,16,5z1b7fuvpqe6vnigvopomvecu,0,17.1,31.2,2023-01-17T20:05:44.184Z,2023-01-18T12:02:40Z,3982420689,212,56.9,3982420685,140,70.1,3982420687,141,48.5,3982420681,155,,3982420683,56,Center,3982889869,178,,3982420691,213,0.2,3982420693,1,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222431,181,49,1,20,21,b7jmo07lqav0wfe2mtlzyspak,1,18.8,45.7,2023-01-17T20:05:49.446Z,2023-01-18T12:02:39Z,,,,,,,,,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222443,182,1,1,20,22,b7jmo07lqav0wfe2mtlzyspak,1,18.4,45.5,2023-01-17T20:05:49.566Z,2023-01-18T12:02:39Z,3982420791,213,2.6,3982420785,140,11.5,3982420789,212,8.7,3982420787,141,52.5,3982890163,178,,3982420783,56,Back,3982420781,3,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222447,183,52,1,20,23,b7jmo07lqav0wfe2mtlzyspak,1,10.8,46.4,2023-01-17T20:05:50.979Z,2023-01-18T12:02:38Z,3982890223,178,,3982634187,377,,,,,,,,,,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222463,184,1,1,20,27,b7jmo07lqav0wfe2mtlzyspak,1,7.8,47.1,2023-01-17T20:05:55.007Z,2023-01-18T12:02:38Z,3982420871,213,5.5,3982420875,189,,3982420861,123,,3982420863,56,Back,3982890577,178,,3982420867,141,35.5,3982420865,140,15.5,3982420869,212,11.3,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222467,185,1,1,20,28,b7jmo07lqav0wfe2mtlzyspak,1,14.2,35.1,2023-01-17T20:05:55.668Z,2023-01-18T12:02:37Z,3982420879,56,Back,3982890753,178,,3982420881,140,20.3,3982420883,141,9.7,3982420885,212,18.4,3982420887,213,5.1,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222479,186,1,1,20,32,b7jmo07lqav0wfe2mtlzyspak,1,23.4,12.8,2023-01-17T20:05:59.785Z,2023-01-18T12:02:36Z,3982420939,56,Back,3982420945,212,16.5,3982420947,213,3.3,3982890875,178,,3982420941,140,7.8,3982420943,141,10.0,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222491,187,1,1,20,35,b7jmo07lqav0wfe2mtlzyspak,1,8.1,5.7,2023-01-17T20:06:02.947Z,2023-01-18T12:02:35Z,3982421061,213,1.8,3982421055,140,2.6,3982421059,212,25.0,3982890979,178,,3982421057,141,41.5,3982421053,56,Back,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222499,188,1,1,20,38,b7jmo07lqav0wfe2mtlzyspak,1,2,40.9,2023-01-17T20:06:05.893Z,2023-01-18T12:02:34Z,3982421107,140,8.6,3982421109,141,82.7,3982421105,56,Back,3982421113,213,1.3,3982421111,212,29.3,3982891033,178,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222509,189,1,1,20,41,b7jmo07lqav0wfe2mtlzyspak,1,9.4,85.9,2023-01-17T20:06:08.914Z,2023-01-18T12:02:33Z,3982891177,178,,3982421167,140,17.2,3982421165,56,Back,3982421169,141,97.5,3982421171,212,11.4,3982421173,213,0.8,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222511,190,1,1,20,42,b7jmo07lqav0wfe2mtlzyspak,0,14.3,98.2,2023-01-17T20:06:09.950Z,2023-01-18T12:02:33Z,3982891301,178,,3982421179,140,21.2,3982421177,56,Back,3982421181,141,96.3,3982421183,212,7.4,3982421185,213,6.1,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222515,173,61,1,20,42,5z1b7fuvpqe6vnigvopomvecu,1,81.9,4,2023-01-17T20:06:10.251Z,2023-01-18T12:02:32Z,3982891433,178,,3982421211,56,Right,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222523,191,1,1,20,45,b7jmo07lqav0wfe2mtlzyspak,1,34,96.8,2023-01-17T20:06:13.052Z,2023-01-18T12:02:32Z,3982891615,178,,3982421229,212,10.9,3982421225,140,44.4,3982421227,141,96.2,3982421231,213,6.2,3982421223,56,Back,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222535,192,1,1,20,46,b7jmo07lqav0wfe2mtlzyspak,1,44.9,95.7,2023-01-17T20:06:14.132Z,2023-01-18T12:02:32Z,3982891733,178,,3982421303,141,86.3,3982421301,140,38.2,3982421299,56,Back,3982421307,213,3.9,3982421305,212,9.5,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222539,193,61,1,20,47,b7jmo07lqav0wfe2mtlzyspak,0,39.3,86.4,2023-01-17T20:06:15.057Z,2023-01-18T12:02:31Z,3982421313,56,Back,3982892063,178,,,,,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498342767,1340,67,1,20,48,5z1b7fuvpqe6vnigvopomvecu,1,59.1,21.6,2023-01-17T20:06:16.102Z,2023-01-18T12:02:31Z,3983038383,233,1545,,,,,,,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498342765,1545,67,1,20,48,b7jmo07lqav0wfe2mtlzyspak,0,40.9,78.4,2023-01-17T20:06:16.103Z,2023-01-18T12:02:30Z,3983038391,233,1340,,,,,,,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222543,174,61,1,20,48,5z1b7fuvpqe6vnigvopomvecu,1,59.6,22.2,2023-01-17T20:06:16.189Z,2023-01-18T12:02:30Z,3982892235,178,,3982421331,56,Center,,,,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222549,175,49,1,20,49,5z1b7fuvpqe6vnigvopomvecu,1,56.7,23.5,2023-01-17T20:06:17.014Z,2023-01-18T12:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222559,176,1,1,20,51,5z1b7fuvpqe6vnigvopomvecu,1,59.6,32.7,2023-01-17T20:06:18.645Z,2023-01-18T12:02:28Z,3982892619,178,,3982421443,213,1.1,3982421437,141,61.1,3982421435,140,69.4,3982421439,212,21.9,3982421433,56,Center,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222569,177,3,1,20,55,5z1b7fuvpqe6vnigvopomvecu,1,72.4,52,2023-01-17T20:06:22.558Z,2023-01-18T12:02:25Z,3982892741,178,,3982421483,286,,3982634285,464,,3982421481,56,Center,3982421499,233,194,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222563,194,45,1,20,55,b7jmo07lqav0wfe2mtlzyspak,0,27.6,48,2023-01-17T20:06:22.558Z,2023-01-18T12:02:26Z,3982421505,233,177,3982421457,285,,3982421455,56,Back,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222595,178,1,1,20,57,5z1b7fuvpqe6vnigvopomvecu,1,68.1,46.5,2023-01-17T20:06:25.333Z,2023-01-18T12:02:24Z,3982893249,178,,3982421599,56,Center,3982421617,213,2.0,3982421607,141,67.2,3982421603,140,61.9,3982421611,212,15.5,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222599,179,1,1,21,1,5z1b7fuvpqe6vnigvopomvecu,0,72.8,56.6,2023-01-17T20:06:29.173Z,2023-01-18T12:02:21Z,3982421639,212,10.8,3982421635,140,78.9,3982421637,141,69.4,3982421633,56,Center,3982421641,213,0.9,3982893343,178,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222605,195,49,1,21,2,b7jmo07lqav0wfe2mtlzyspak,1,18.1,31.1,2023-01-17T20:06:30.221Z,2023-01-18T12:02:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222623,196,1,1,21,4,b7jmo07lqav0wfe2mtlzyspak,1,17.6,28.8,2023-01-17T20:06:31.720Z,2023-01-18T12:02:20Z,3982421771,213,2.5,3982893651,178,,3982421763,56,Back,3982421767,141,45.2,3982421765,140,3.3,3982421769,212,18.7,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222649,197,1,1,21,7,b7jmo07lqav0wfe2mtlzyspak,0,3.5,39.8,2023-01-17T20:06:34.682Z,2023-01-18T12:02:19Z,3982634317,157,,3982421903,1,,3982421901,213,6.2,3982893709,178,,3982421897,141,29.8,3982421895,140,59.6,3982421899,212,59.3,3982421893,56,Center,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222653,180,1,1,21,10,5z1b7fuvpqe6vnigvopomvecu,1,46.5,67.2,2023-01-17T20:06:37.810Z,2023-01-18T12:02:18Z,3982421927,213,1.8,3982421925,212,9.1,3982421923,141,80.3,3982421921,140,44.9,3982421917,3,,3982421919,56,Back,3982893855,388,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222659,181,1,1,21,11,5z1b7fuvpqe6vnigvopomvecu,0,48.3,76.2,2023-01-17T20:06:38.675Z,2023-01-18T12:02:18Z,3982421957,212,24.1,3982421955,141,48.4,3982421959,213,5.4,3982421953,140,62.5,3982421951,56,Center,3982421949,155,,3982894011,178,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222689,198,1,1,21,13,b7jmo07lqav0wfe2mtlzyspak,1,40.1,48.7,2023-01-17T20:06:41.356Z,2023-01-18T12:02:17Z,3982422137,155,,3982422139,56,Left,3982422147,213,0.7,3982422145,212,49.0,3982894107,178,,3982422149,1,,3982422143,141,93.5,3982422141,140,76.7,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222701,199,1,1,21,19,b7jmo07lqav0wfe2mtlzyspak,1,64.6,87,2023-01-17T20:06:46.839Z,2023-01-18T12:02:16Z,3982894221,178,,3982422195,213,2.5,3982422183,56,Left,3982422191,141,92.9,3982422193,212,6.4,3982422187,140,59.8,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222733,200,1,1,21,22,b7jmo07lqav0wfe2mtlzyspak,1,59.9,88,2023-01-17T20:06:50.068Z,2023-01-18T12:02:14Z,3982422327,140,76.4,3982422333,213,0.3,3982422331,212,18.3,3982422329,141,96.6,3982422325,56,Left,3982894293,178,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222737,201,1,1,21,26,b7jmo07lqav0wfe2mtlzyspak,0,76.2,92.6,2023-01-17T20:06:53.956Z,2023-01-18T12:02:12Z,3982894581,178,,3982422349,56,Left,3982422353,141,94.8,3982422351,140,83.5,3982422355,212,7.8,3982422357,213,0.2,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222743,182,61,1,21,26,5z1b7fuvpqe6vnigvopomvecu,1,21.1,9.5,2023-01-17T20:06:54.341Z,2023-01-18T12:02:11Z,3982422387,56,Back,3982894703,178,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222761,202,1,1,21,29,b7jmo07lqav0wfe2mtlzyspak,1,72.2,93.1,2023-01-17T20:06:56.719Z,2023-01-18T12:02:10Z,3982422469,56,Left,3982422475,212,13.2,3982894861,178,,3982422477,213,3.5,3982422471,140,60.4,3982422473,141,86.2,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222771,203,1,1,21,31,b7jmo07lqav0wfe2mtlzyspak,1,57,84.8,2023-01-17T20:06:58.964Z,2023-01-18T12:02:09Z,3982894967,178,,3982422537,212,19.5,3982422535,141,73.9,3982422539,213,3.5,3982422533,140,39.8,3982422531,56,Back,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222811,204,1,1,21,33,b7jmo07lqav0wfe2mtlzyspak,1,42.5,71.7,2023-01-17T20:07:01.369Z,2023-01-18T12:02:08Z,3982895151,178,,3982422745,56,Back,3982422753,213,4.6,3982422751,212,26.7,3982422749,141,32.8,3982422747,140,39.4,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222829,205,1,1,21,40,b7jmo07lqav0wfe2mtlzyspak,1,50,24.1,2023-01-17T20:07:07.644Z,2023-01-18T12:02:06Z,3982895781,178,,3982422827,141,65.8,3982422831,213,1.9,3982422829,212,30.5,3982422825,140,39.4,3982422823,56,Back,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222841,206,1,1,21,43,b7jmo07lqav0wfe2mtlzyspak,1,40,66.5,2023-01-17T20:07:10.950Z,2023-01-18T12:02:05Z,3982422879,56,Back,3982422885,212,15.1,3982895911,178,,3982422887,213,1.3,3982422881,140,43.3,3982422883,141,88.1,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222857,207,1,1,21,46,b7jmo07lqav0wfe2mtlzyspak,1,43.4,83.7,2023-01-17T20:07:13.916Z,2023-01-18T12:02:03Z,3982896035,178,,3982422961,212,21.3,3982422963,213,6.0,3982422957,140,63.0,3982422955,56,Center,3982422959,141,75.7,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222871,208,1,1,21,47,b7jmo07lqav0wfe2mtlzyspak,1,55.5,78.5,2023-01-17T20:07:14.843Z,2023-01-18T12:02:03Z,3982423035,141,81.5,3982896125,178,,3982423039,213,3.0,3982423037,212,11.9,3982423033,140,44.3,3982423031,56,Back,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222881,209,1,1,21,49,b7jmo07lqav0wfe2mtlzyspak,1,44.7,82.2,2023-01-17T20:07:16.954Z,2023-01-18T12:02:02Z,3982896293,178,,3982423067,56,Back,3982423069,140,47.4,3982423073,212,10.4,3982423071,141,67.5,3982423075,213,5.0,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222899,210,1,1,21,50,b7jmo07lqav0wfe2mtlzyspak,1,46.3,70.8,2023-01-17T20:07:17.571Z,2023-01-18T12:02:02Z,3982423159,56,Back,3982423163,141,84.7,3982423161,140,45.4,3982423167,213,1.7,3982423165,212,9.5,3982896451,178,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222905,211,1,1,21,52,b7jmo07lqav0wfe2mtlzyspak,1,45.2,82.4,2023-01-17T20:07:19.647Z,2023-01-18T12:02:01Z,3982423187,56,Left,3982896589,178,,3982423189,140,59.5,3982423191,141,83.0,3982423193,212,15.0,3982423195,213,0.0,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222911,212,1,1,21,52,b7jmo07lqav0wfe2mtlzyspak,1,53.3,81.6,2023-01-17T20:07:20.369Z,2023-01-18T12:02:00Z,3982423217,212,12.5,3982896639,178,,3982423219,213,1.1,3982423215,141,98.0,3982423211,56,Left,3982423213,140,58.7,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222915,213,1,1,21,53,b7jmo07lqav0wfe2mtlzyspak,1,53.3,95.2,2023-01-17T20:07:21.187Z,2023-01-18T12:02:00Z,3982423235,56,Back,3982423239,141,84.8,3982423237,140,44.1,3982896703,178,,3982423243,213,3.8,3982423241,212,12.0,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222927,214,1,1,21,55,b7jmo07lqav0wfe2mtlzyspak,1,44.7,86.5,2023-01-17T20:07:23.005Z,2023-01-18T12:01:59Z,3982896841,178,,3982423311,213,6.1,3982423307,141,83.5,3982423305,140,56.4,3982423309,212,12.5,3982423301,56,Left,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222963,215,4,1,21,56,b7jmo07lqav0wfe2mtlzyspak,1,53.2,82.9,2023-01-17T20:07:24.045Z,2023-01-18T12:01:58Z,3982444479,233,185,3982423475,13,,3982423479,152,,3982423477,56,Left,3982423481,265,,3982423483,286,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222959,185,4,1,21,56,5z1b7fuvpqe6vnigvopomvecu,0,46.8,17.1,2023-01-17T20:07:24.046Z,2023-01-18T12:01:58Z,3982444495,233,215,3982423465,152,,3982423469,285,,3982896997,178,,3982423467,265,,3982423463,56,Back,3982423461,13,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498223033,216,1,1,22,16,b7jmo07lqav0wfe2mtlzyspak,1,54.5,78.3,2023-01-17T20:07:43.965Z,2023-01-18T12:01:57Z,3982897095,178,,3982423803,56,Back,3982423801,152,,3982423799,5,,3982423805,140,33.3,3982423807,141,79.9,3982423811,213,3.1,3982423925,189,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,3982423809,212,,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498223043,217,1,1,22,18,b7jmo07lqav0wfe2mtlzyspak,1,38.9,75.8,2023-01-17T20:07:46.335Z,2023-01-18T12:01:57Z,3982897253,178,,3982423873,140,38.4,3982423879,213,4.7,3982423875,141,43.6,3982423877,212,21.9,3982423869,56,Back,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498223049,218,1,1,22,22,b7jmo07lqav0wfe2mtlzyspak,1,39.6,46,2023-01-17T20:07:50.404Z,2023-01-18T12:01:55Z,3982897447,178,,3982423919,212,16.9,3982423915,140,39.5,3982423917,141,70.8,3982423921,213,1.6,3982423913,56,Back,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498223065,219,1,1,22,28,b7jmo07lqav0wfe2mtlzyspak,1,48.8,75.3,2023-01-17T20:07:55.758Z,2023-01-18T12:01:53Z,3982424011,1,,3982898339,178,,3982424003,140,78.6,3982423999,196,,3982424001,56,Right,3982423997,155,,3982424007,212,50.1,3982424005,141,17.7,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,3982424009,213,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
