id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2496059851,428,5,2,47,9,ecj1gmc7pqcjo4sc9hvghj5u3,0,33.2,-2,2023-01-08T18:41:01.554Z,2023-01-09T04:01:13Z,3971015095,56,Back,3971015097,347,,3971015485,233,373,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496059975,374,1,2,47,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,64.9,100,2023-01-08T18:41:05.692Z,2023-01-09T09:15:22Z,3971015707,107,,3971015719,141,88.2,3971015731,1,,3971015711,56,Back,3971015715,140,43.4,3971015727,213,3.5,3971015723,212,24.3,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060003,375,1,2,47,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.4,86.6,2023-01-08T18:41:08.738Z,2023-01-09T09:15:21Z,3971015859,212,35.4,3971015857,141,53.0,3971015853,56,Back,3971015855,140,15.7,3971015863,1,,3971015861,213,3.8,3971399711,178,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496120831,689,1,2,47,19,6vyr13j6kbwdtxjwm1m4m8nu2,1,17.1,53.5,2023-01-08T18:41:11.789Z,2023-01-09T09:15:21Z,3971400111,178,,3971336279,56,Back,3971336291,213,5.0,3971336289,212,21.2,3971336283,140,22.3,3971336287,141,23.4,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060009,376,1,2,47,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,22.3,24.7,2023-01-08T18:41:14.879Z,2023-01-09T09:15:19Z,3971015895,56,Back,3971015897,140,25.4,3971400157,178,,3971015899,141,64.3,3971015903,213,1.5,3971015901,212,27.1,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060045,377,1,2,47,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,23.4,74,2023-01-08T18:41:17.636Z,2023-01-09T09:15:18Z,3971016121,213,1.1,3971016117,141,89.9,3971016113,56,Back,3971016115,140,29.1,3971400181,178,,3971016119,212,12.4,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060113,378,1,2,47,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,36,88.9,2023-01-08T18:41:20.658Z,2023-01-09T09:15:17Z,3971016505,56,Left,3971016511,141,84.5,3971016515,212,35.0,3971016517,213,6.2,3971016509,140,69.2,3971400197,178,,3971016521,1,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060145,379,1,2,47,33,6vyr13j6kbwdtxjwm1m4m8nu2,0,80.3,80.4,2023-01-08T18:41:25.139Z,2023-01-09T09:15:16Z,3971400295,178,,3971016681,213,5.6,3971016679,212,20.5,3971016677,141,61.2,3971016673,56,Center,3971016675,140,95.3,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060125,429,61,2,47,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,6.8,34.4,2023-01-08T18:41:27.463Z,2023-01-09T09:15:16Z,3971400755,389,,3971400753,21,,3971016599,56,Back,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060143,430,49,2,47,36,ecj1gmc7pqcjo4sc9hvghj5u3,1,5.5,30.8,2023-01-08T18:41:28.313Z,2023-01-09T09:15:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060183,431,12,2,47,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,2.9,28,2023-01-08T18:41:29.368Z,2023-01-09T09:15:14Z,3971401129,178,,3971016891,167,,3971016859,56,Back,3971016863,141,0.0,3971016867,213,5.6,3971016865,212,33.2,3971016861,140,28.0,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060155,380,43,2,47,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-01-08T18:41:30.261Z,2023-01-08T18:41:58Z,3971016719,22,0,3971018285,144,39,3971016721,64,0,3971016723,56,Center,3971016729,249,0,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060191,381,5,2,47,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,72.4,101.8,2023-01-08T18:41:31.556Z,2023-01-09T04:04:32Z,3971016913,233,432,3971016899,347,,3971016897,56,Left,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060185,432,5,2,47,39,ecj1gmc7pqcjo4sc9hvghj5u3,0,27.6,-1.8,2023-01-08T18:41:31.556Z,2023-01-09T04:04:33Z,3971016877,347,,3971016875,56,Back,3971016927,233,381,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060239,382,1,2,47,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,68,100,2023-01-08T18:41:34.596Z,2023-01-09T09:15:14Z,3971017149,212,10.0,3971017141,107,,3971017143,56,Left,3971017145,140,65.6,3971017147,141,87.7,3971017153,213,4.5,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060263,383,1,2,47,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,66.3,89.1,2023-01-08T18:41:35.511Z,2023-01-09T09:15:13Z,3971017259,56,Left,3971401289,388,,3971017265,212,3.5,3971017263,141,92.9,3971017267,213,0.8,3971017261,140,68.5,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060311,384,1,2,47,47,6vyr13j6kbwdtxjwm1m4m8nu2,1,74.8,87,2023-01-08T18:41:39.963Z,2023-01-09T09:15:10Z,3971017467,56,Center,3971017469,140,87.6,3971401331,178,,3971017471,141,75.3,3971017473,212,15.6,3971017475,213,5.7,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060327,385,1,2,47,51,6vyr13j6kbwdtxjwm1m4m8nu2,0,97.9,77.2,2023-01-08T18:41:43.634Z,2023-01-09T09:15:08Z,3971401431,178,,3971017559,213,4.2,3971017575,195,,3971017555,141,55.4,3971017557,212,16.8,3971017553,140,90.4,3971017551,56,Center,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060361,433,12,2,47,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,7.9,42.8,2023-01-08T18:41:44.692Z,2023-01-09T09:15:07Z,3971017735,56,Back,3971017737,140,24.7,3971017741,212,29.6,3971017743,213,5.4,3971017739,141,7.9,3971401475,178,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060365,434,49,2,47,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,26.1,15.2,2023-01-08T18:41:47.929Z,2023-01-09T09:15:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060395,435,3,2,47,57,ecj1gmc7pqcjo4sc9hvghj5u3,0,23.7,13.9,2023-01-08T18:41:49.435Z,2023-01-09T09:15:06Z,3971018095,233,386,3971401625,178,,3971337265,464,,3971017879,285,,3971017877,56,Back,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060425,386,7,2,47,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,76.3,86.1,2023-01-08T18:41:50.731Z,2023-01-09T09:15:06Z,3971018063,233,435,3971401653,178,,3971018015,56,Left,3971018017,286,,3971337309,383,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060429,387,49,2,47,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,75.7,89.1,2023-01-08T18:41:51.069Z,2023-01-09T09:15:05Z,,,,,,,,,,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060471,388,61,2,48,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,74.9,96.3,2023-01-08T18:41:52.232Z,2023-01-09T09:15:04Z,3971018277,56,Left,3971401685,178,,,,,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060511,389,1,2,48,7,6vyr13j6kbwdtxjwm1m4m8nu2,0,98.8,83.4,2023-01-08T18:41:59.913Z,2023-01-09T09:15:04Z,3971401729,178,,3971018545,213,4.5,3971018539,140,95.2,3971018529,2,,3971018533,155,,3971018537,56,Center,3971018543,212,18.3,3971018541,141,57.1,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,3971337571,224,,3971337573,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060505,436,12,2,48,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,5.3,40.7,2023-01-08T18:42:00.898Z,2023-01-09T09:15:03Z,3971018479,56,Back,3971401779,388,,3971018493,15,,3971018485,212,10.6,3971018487,213,4.7,3971018483,141,25.2,3971018481,140,4.8,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060723,437,12,2,48,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,4.4,30.8,2023-01-08T18:42:03.168Z,2023-01-09T09:15:03Z,3971401911,388,,3971019659,56,Back,3971019661,140,21.3,3971019665,212,20.1,3971019667,213,5.8,3971019663,141,17.0,3971021477,15,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060527,390,8,2,48,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,80,80,2023-01-08T18:42:04.716Z,2023-01-09T09:15:02Z,3971401941,178,,3971018695,56,Left,3971337811,384,,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060595,391,1,2,48,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,84.4,71.7,2023-01-08T18:42:07.933Z,2023-01-09T09:15:00Z,3971019001,213,2.8,3971401995,178,,3971018993,56,Center,3971018997,141,74.2,3971018995,140,79.6,3971018999,212,5.3,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060679,392,1,2,48,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,75.1,73.7,2023-01-08T18:42:10.985Z,2023-01-09T09:14:58Z,3971019419,140,69.8,3971019417,56,Center,3971402035,178,,3971019421,141,42.3,3971019423,212,22.1,3971019425,213,4.5,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060719,393,1,2,48,27,6vyr13j6kbwdtxjwm1m4m8nu2,0,92.3,19,2023-01-08T18:42:19.366Z,2023-01-09T09:14:55Z,3971338205,20,,3971019641,212,38.8,3971019643,213,1.5,3971019631,2,,3971019633,155,,3971019637,140,96.7,3971402093,178,,3971338203,224,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,3971019645,1,,3971019635,56,Center,3971019639,141,,,,,,,,,,,,,,,,,,,,,75.6,,,,,,,,
2496060727,438,49,2,48,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,6.1,22.6,2023-01-08T18:42:23.860Z,2023-01-09T09:14:54Z,,,,,,,,,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060807,439,1,2,48,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,9.2,5.3,2023-01-08T18:42:26.979Z,2023-01-09T09:14:54Z,3971020019,213,6.2,3971020011,56,Back,3971020017,212,17.3,3971020015,141,3.5,3971020013,140,25.6,3971402175,178,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060811,440,43,2,48,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-01-08T18:42:32.080Z,2023-01-08T18:42:43Z,3971020037,56,Back,3971020601,144,61,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060853,441,1,2,48,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,10.9,6.7,2023-01-08T18:42:33.309Z,2023-01-09T09:14:51Z,3971020255,56,Back,3971020257,140,7.9,3971402201,178,,3971020259,141,11.3,3971020263,213,2.4,3971020261,212,4.4,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060869,442,1,2,48,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,3.2,10.8,2023-01-08T18:42:34.927Z,2023-01-09T09:14:50Z,3971402221,178,,3971020339,212,38.5,3971020341,213,6.2,3971020343,1,,3971020331,157,,3971020333,56,Back,3971020335,140,39.7,3971020337,141,6.1,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060911,443,1,2,48,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,41.9,12.5,2023-01-08T18:42:37.080Z,2023-01-09T09:14:50Z,3971402247,178,,3971020539,213,3.1,3971020533,140,38.1,3971020537,212,4.0,3971020535,141,12.8,3971020531,56,Back,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060915,444,50,2,48,46,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.6,22.4,2023-01-08T18:42:38.574Z,2023-01-09T09:14:49Z,3971020549,56,Back,3971020593,233,394,3971020551,286,,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060897,394,7,2,48,46,6vyr13j6kbwdtxjwm1m4m8nu2,1,59.4,77.6,2023-01-08T18:42:38.613Z,2023-01-09T09:14:49Z,3971020487,285,,3971020485,56,Center,3971338749,383,,3971020581,233,444,3971402361,178,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060903,395,49,2,48,47,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.5,76.2,2023-01-08T18:42:39.605Z,2023-01-09T09:14:48Z,,,,,,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060935,396,1,2,48,47,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.4,76.1,2023-01-08T18:42:39.636Z,2023-01-09T09:14:48Z,3971020681,213,3.9,3971020679,212,21.5,3971402467,178,,3971020675,140,40.5,3971020673,56,Back,3971020677,141,54.4,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060949,397,1,2,48,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,40.9,56.1,2023-01-08T18:42:41.836Z,2023-01-09T09:14:47Z,3971020781,212,12.3,3971402503,178,,3971020783,213,6.2,3971020779,141,55.5,3971020777,140,52.6,3971020775,56,Center,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496060993,398,1,2,48,53,6vyr13j6kbwdtxjwm1m4m8nu2,1,54.8,57.2,2023-01-08T18:42:45.927Z,2023-01-09T09:14:45Z,3971402549,178,,3971021037,140,64.3,3971021035,56,Left,3971021043,213,1.1,3971021041,212,20.5,3971021039,141,83.6,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061007,399,1,2,48,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,64.3,78.8,2023-01-08T18:42:50.516Z,2023-01-09T09:14:43Z,3971021125,213,4.5,3971021123,212,14.3,3971021121,141,58.5,3971021119,140,60.8,3971021117,56,Center,3971402559,178,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061027,400,1,2,49,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,59.3,60.3,2023-01-08T18:42:52.743Z,2023-01-09T09:14:42Z,3971021249,140,59.5,3971402581,178,,3971021247,56,Center,3971021255,213,4.7,3971021253,212,18.7,3971021251,141,32.8,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061061,401,1,2,49,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,59.8,31.5,2023-01-08T18:42:55.646Z,2023-01-09T09:14:41Z,3971402611,178,,3971021453,213,1.3,3971021451,212,24.6,3971021443,56,Center,3971021447,140,66.5,3971021449,141,66.1,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061107,402,1,2,49,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,65.8,63.3,2023-01-08T18:43:00.057Z,2023-01-09T09:14:39Z,3971021699,141,74.7,3971021697,140,59.4,3971021695,56,Center,3971402633,178,,3971021703,213,2.3,3971021701,212,10.3,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061139,403,1,2,49,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,60.9,69.2,2023-01-08T18:43:05.296Z,2023-01-09T09:14:36Z,3971402679,178,,3971021863,213,4.5,3971021861,212,21.6,3971021857,140,56.0,3971021855,56,Center,3971021859,141,38.3,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061179,404,1,2,49,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.1,37.2,2023-01-08T18:43:07.976Z,2023-01-09T09:14:35Z,3971402705,178,,3971022049,212,17.3,3971022051,213,5.1,3971022045,140,61.4,3971022043,56,Right,3971022047,141,13.7,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061195,405,1,2,49,18,6vyr13j6kbwdtxjwm1m4m8nu2,0,63.3,14.2,2023-01-08T18:43:10.841Z,2023-01-09T09:14:34Z,3971022149,212,28.9,3971022145,141,29.4,3971022143,140,89.0,3971402725,178,,3971022141,56,Center,3971022153,213,0.4,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061269,445,12,2,49,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,15.4,71.4,2023-01-08T18:43:12.216Z,2023-01-09T09:14:34Z,3971402797,389,,3971022483,212,12.4,3971022485,213,0.2,3971022481,141,74.7,3971022479,140,27.0,3971022477,56,Back,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061271,446,4,2,49,22,ecj1gmc7pqcjo4sc9hvghj5u3,1,29.7,78.3,2023-01-08T18:43:14.540Z,2023-01-09T09:14:33Z,3971022501,265,,3971022499,152,,3971022503,285,,3971022495,13,,3971022509,233,406,3971022497,56,Back,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061257,406,4,2,49,22,6vyr13j6kbwdtxjwm1m4m8nu2,0,70.3,21.7,2023-01-08T18:43:14.541Z,2023-01-09T09:14:32Z,3971022441,152,,3971022443,265,,3971022437,13,,3971022517,233,446,3971022515,286,,3971403043,178,,3971022439,56,Center,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061499,447,1,2,49,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,31.1,76.3,2023-01-08T18:43:27.459Z,2023-01-09T09:14:32Z,3971023797,196,,3971023801,56,Right,3971023807,212,55.7,3971023803,140,55.1,3971023811,1,,3971023799,152,,3971023795,5,,3971023805,141,3.2,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,3971403133,178,,3971023809,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061517,448,1,2,49,50,ecj1gmc7pqcjo4sc9hvghj5u3,1,53.1,3,2023-01-08T18:43:42.405Z,2023-01-09T09:14:31Z,3971023917,56,Back,3971023919,140,35.7,3971023923,212,24.8,3971023925,213,2.4,3971403267,178,,3971023921,141,27.6,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061563,449,1,2,49,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,41,18.3,2023-01-08T18:43:44.182Z,2023-01-09T09:14:30Z,3971403351,178,,3971024183,213,2.1,3971024181,212,25.6,3971024179,141,50.9,3971024175,56,Back,3971024177,140,28.8,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061605,450,1,2,49,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,31.6,48.9,2023-01-08T18:43:47.249Z,2023-01-09T09:14:29Z,3971024439,56,Back,3971024445,212,32.6,3971024447,213,1.1,3971024443,141,92.7,3971024441,140,44.3,3971541537,1,,3971403375,178,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061669,451,1,2,50,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,73.1,79.8,2023-01-08T18:43:54.467Z,2023-01-09T09:14:27Z,3971024773,140,75.6,3971024777,212,9.9,3971024775,141,93.9,3971024771,56,Left,3971024779,213,1.3,3971403401,178,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061675,452,1,2,50,7,ecj1gmc7pqcjo4sc9hvghj5u3,0,81.7,75.5,2023-01-08T18:43:59.168Z,2023-01-09T09:14:24Z,3971024817,56,Center,3971024813,2,,3971341723,223,,3971024825,213,2.4,3971024815,155,,3971341725,20,,3971403447,178,,3971024819,140,80.2,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,3971024823,212,,3971024821,141,77.5,3971024971,236,3971024977,286,3971024973,233,407,,,,,,,,,,,,,,,,,2.1,,,,,,,
2496061693,407,12,2,50,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,17.8,25.3,2023-01-08T18:43:59.270Z,2023-01-09T09:14:24Z,3971024987,233,452,3971024929,56,Back,3971403473,178,,3971024927,185,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496061735,408,61,2,50,8,6vyr13j6kbwdtxjwm1m4m8nu2,0,22.9,47.2,2023-01-08T18:44:00.376Z,2023-01-09T09:14:23Z,3971403535,178,,3971025175,56,Back,,,,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496142731,1684,67,2,50,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,71.9,49.2,2023-01-08T18:44:01.619Z,2023-01-09T09:14:23Z,3971455007,233,1210,,,,,,,,,,,,,,,,,,,,,,7a6hqi5iy91onh9u7l7t88tbe,O. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496142727,1210,67,2,50,9,6vyr13j6kbwdtxjwm1m4m8nu2,0,28.1,50.8,2023-01-08T18:44:01.620Z,2023-01-09T09:14:23Z,3971455011,233,1684,,,,,,,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
