id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2449434379,260,8,1,27,21,5z1b7fuvpqe6vnigvopomvecu,1,39.5,91.6,2022-08-21T16:57:34.003Z,2022-08-22T09:48:53Z,3724718897,384,,3723944749,56,Back,3725733863,178,,,,,,,,,,,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434393,261,49,1,27,21,5z1b7fuvpqe6vnigvopomvecu,1,42.2,88.2,2022-08-21T16:57:34.374Z,2022-08-22T09:48:53Z,,,,,,,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434401,262,1,1,27,23,5z1b7fuvpqe6vnigvopomvecu,1,32.9,90.8,2022-08-21T16:57:36.794Z,2022-08-22T09:48:52Z,3723944869,212,15.8,3725734061,178,,3723944863,56,Back,3723944865,140,38.4,3723944871,213,5.1,3723944867,141,69.1,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434429,263,1,1,27,25,5z1b7fuvpqe6vnigvopomvecu,1,35.1,75.5,2022-08-21T16:57:38.829Z,2022-08-22T09:48:51Z,3723945041,212,21.0,3723945043,213,5.2,3723945037,140,45.3,3723945039,141,49.0,3723945035,56,Back,3725734143,178,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434527,264,1,1,27,29,5z1b7fuvpqe6vnigvopomvecu,1,52.9,41.2,2022-08-21T16:57:42.499Z,2022-08-22T09:48:49Z,3725734327,178,,3723945515,56,Right,3723945519,141,5.5,3723945523,213,5.1,3723945521,212,25.9,3723945517,140,61.4,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434557,265,1,1,27,39,5z1b7fuvpqe6vnigvopomvecu,1,79.3,1,2022-08-21T16:57:52.866Z,2022-08-22T09:48:46Z,3723945651,140,92.2,3723945655,212,16.3,3723945653,141,14.4,3725735033,178,,3723945649,56,Right,3723945657,213,0.6,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434565,266,1,1,27,41,5z1b7fuvpqe6vnigvopomvecu,0,92.7,17.1,2022-08-21T16:57:54.885Z,2022-08-22T09:48:46Z,3723945681,2,,3723945685,56,Center,3723945691,212,14.0,3723945689,141,37.7,3723945693,213,1.6,3724720299,224,,3724720303,20,,3723945687,140,92.0,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,3725735119,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434593,224,12,1,27,42,bw9wm8pqfzcchumhiwdt2w15c,1,8.8,57.6,2022-08-21T16:57:55.545Z,2022-08-22T09:48:46Z,3725735163,178,,3723945829,140,27.9,3723945825,56,Back,3723945831,141,100.0,3723945881,167,,3723945833,212,36.2,3723945835,213,1.0,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434599,225,5,1,27,44,bw9wm8pqfzcchumhiwdt2w15c,0,29.2,101.8,2022-08-21T16:57:57.950Z,2022-08-22T05:51:31Z,3723945857,347,,3723945855,56,Back,3723945957,233,267,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434613,267,5,1,27,44,5z1b7fuvpqe6vnigvopomvecu,1,70.8,-1.8,2022-08-21T16:57:57.950Z,2022-08-22T05:51:31Z,3723945947,233,225,3723945935,56,Right,3723945937,347,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434639,268,1,1,27,48,5z1b7fuvpqe6vnigvopomvecu,1,71,0,2022-08-21T16:58:01.913Z,2022-08-22T09:48:45Z,3723946079,56,Right,3723946081,140,63.5,3723946085,212,9.0,3723946083,141,4.7,3723946087,213,2.6,3723946077,107,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434653,269,1,1,27,49,5z1b7fuvpqe6vnigvopomvecu,1,69.4,7.3,2022-08-21T16:58:02.836Z,2022-08-22T09:48:45Z,3725735527,178,,3723946137,140,65.5,3723946141,212,5.9,3723946143,213,3.9,3723946135,56,Right,3723946139,141,1.1,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434663,270,1,1,27,52,5z1b7fuvpqe6vnigvopomvecu,1,71.1,6.1,2022-08-21T16:58:05.887Z,2022-08-22T09:48:44Z,3723946181,140,59.5,3723946185,212,12.2,3723946183,141,4.9,3723946179,56,Right,3725735613,178,,3723946187,213,3.2,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434677,271,1,1,27,54,5z1b7fuvpqe6vnigvopomvecu,1,65.1,8.3,2022-08-21T16:58:07.607Z,2022-08-22T09:48:43Z,3723946271,213,2.0,3723946267,212,21.9,3723946255,56,Center,3723946263,141,37.0,3723946259,140,55.6,3725735669,178,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434723,272,1,1,27,56,5z1b7fuvpqe6vnigvopomvecu,1,56.6,40.7,2022-08-21T16:58:09.948Z,2022-08-22T09:48:42Z,3723946497,56,Center,3723946501,141,73.0,3723946505,213,1.5,3723946503,212,22.1,3725735721,178,,3723946499,140,58.8,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434729,273,1,1,28,3,5z1b7fuvpqe6vnigvopomvecu,0,67.6,65.8,2022-08-21T16:58:16.292Z,2022-08-22T09:48:40Z,3723946539,140,90.0,3723946537,56,Center,3725735795,178,,3723946545,213,6.0,3723946543,212,24.3,3723946541,141,56.9,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434737,226,52,1,28,5,bw9wm8pqfzcchumhiwdt2w15c,1,10.6,41.3,2022-08-21T16:58:18.526Z,2022-08-22T09:48:40Z,3724725633,376,,3725736011,178,,,,,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434777,227,1,1,28,6,bw9wm8pqfzcchumhiwdt2w15c,1,13,42.2,2022-08-21T16:58:19.295Z,2022-08-22T09:48:39Z,3725736099,178,,3723946811,123,,3723946813,56,Back,3723946815,140,18.8,3723946819,212,14.5,3723946821,213,1.1,3723946817,141,61.5,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434779,228,50,1,28,12,bw9wm8pqfzcchumhiwdt2w15c,1,55.6,63,2022-08-21T16:58:25.211Z,2022-08-22T09:48:38Z,3723946901,233,274,3723946825,56,Center,3723946827,286,,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434787,274,7,1,28,12,5z1b7fuvpqe6vnigvopomvecu,1,44.4,37,2022-08-21T16:58:25.363Z,2022-08-22T09:48:38Z,3723946897,233,228,3724726223,383,,3723946855,285,,3723946853,56,Back,3725736327,178,,,,,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434793,275,49,1,28,13,5z1b7fuvpqe6vnigvopomvecu,1,41.1,35.2,2022-08-21T16:58:26.212Z,2022-08-22T09:48:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434841,276,1,1,28,14,5z1b7fuvpqe6vnigvopomvecu,1,39.6,30.9,2022-08-21T16:58:27.163Z,2022-08-22T09:48:37Z,3723947199,212,23.6,3725736615,178,,3723947193,56,Right,3723947195,140,57.2,3723947201,213,5.6,3723947197,141,9.4,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434843,277,1,1,28,21,5z1b7fuvpqe6vnigvopomvecu,0,74.4,22.6,2022-08-21T16:58:34.763Z,2022-08-22T09:48:34Z,3723947207,140,66.5,3723947273,233,229,3723947271,236,,3723947205,56,Center,3723947277,286,,3723947213,213,2.8,3723947209,141,26.8,3725736751,178,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,3723947211,212,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,
2449434855,229,74,1,28,21,bw9wm8pqfzcchumhiwdt2w15c,1,25.9,75.5,2022-08-21T16:58:34.877Z,2022-08-22T09:48:34Z,3723947267,56,Back,3725736791,178,,3723947283,233,277,3723947269,285,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434887,278,1,1,28,23,5z1b7fuvpqe6vnigvopomvecu,1,75.3,16.4,2022-08-21T16:58:36.732Z,2022-08-22T09:48:33Z,3723947503,213,3.0,3723947497,140,62.7,3723947501,212,13.4,3723947499,141,19.2,3725736821,178,,3723947495,56,Right,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434903,279,1,1,28,26,5z1b7fuvpqe6vnigvopomvecu,1,65.6,18.8,2022-08-21T16:58:39.724Z,2022-08-22T09:48:33Z,3723947621,141,22.7,3723947623,212,14.5,3723947625,213,3.0,3723947619,140,52.0,3723947617,56,Center,3725736879,178,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434917,280,1,1,28,28,5z1b7fuvpqe6vnigvopomvecu,1,50.7,25.9,2022-08-21T16:58:41.524Z,2022-08-22T09:48:32Z,3723947717,213,2.0,3725736933,178,,3723947711,140,44.6,3723947713,141,46.6,3723947715,212,15.5,3723947709,56,Back,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434935,281,1,1,28,32,5z1b7fuvpqe6vnigvopomvecu,1,45.8,46.4,2022-08-21T16:58:45.017Z,2022-08-22T09:48:31Z,3725736961,178,,3723947827,56,Center,3723947829,140,52.2,3723947831,141,35.8,3723947833,212,9.9,3723947835,213,5.5,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434943,282,1,1,28,34,5z1b7fuvpqe6vnigvopomvecu,1,51.6,34.9,2022-08-21T16:58:47.490Z,2022-08-22T09:48:30Z,3723947883,212,16.4,3723947885,213,5.4,3723947881,141,15.8,3723947877,56,Right,3725737005,178,,3723947879,140,61.1,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449434975,283,1,1,28,36,5z1b7fuvpqe6vnigvopomvecu,1,61.9,15.3,2022-08-21T16:58:49.706Z,2022-08-22T09:48:30Z,3723948051,140,68.9,3725737093,178,,3723948053,141,3.5,3723948055,212,10.9,3723948049,56,Right,3723948057,213,5.5,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435055,284,1,1,28,38,5z1b7fuvpqe6vnigvopomvecu,1,69.5,2.2,2022-08-21T16:58:51.589Z,2022-08-22T09:48:29Z,3723948487,212,9.3,3723948489,213,2.0,3723948481,56,Right,3725737151,178,,3723948483,140,65.8,3723948485,141,14.6,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435097,285,1,1,28,46,5z1b7fuvpqe6vnigvopomvecu,1,63.4,48.9,2022-08-21T16:58:59.517Z,2022-08-22T09:48:26Z,3723948727,213,1.5,3723948719,56,Left,3723948725,212,29.5,3723948723,141,92.0,3725737229,178,,3723948721,140,66.5,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435111,286,1,1,28,50,5z1b7fuvpqe6vnigvopomvecu,1,65,97.1,2022-08-21T16:59:03.402Z,2022-08-22T09:48:25Z,3725737299,178,,3723948817,140,62.5,3723948821,212,15.1,3723948823,213,4.5,3723948819,141,75.3,3723948815,56,Center,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435131,287,1,1,28,52,5z1b7fuvpqe6vnigvopomvecu,1,61.2,79.3,2022-08-21T16:59:05.885Z,2022-08-22T09:48:24Z,3723948927,212,31.1,3723948929,213,4.2,3725737341,178,,3723948921,56,Back,3723948923,140,45.8,3723948925,141,40.3,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435163,288,1,1,28,56,5z1b7fuvpqe6vnigvopomvecu,1,47.5,40,2022-08-21T16:59:09.155Z,2022-08-22T09:48:23Z,3723949059,56,Right,3725737391,178,,3723949061,140,60.0,3723949065,212,21.6,3723949063,141,14.7,3723949067,213,5.4,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435187,289,1,1,28,59,5z1b7fuvpqe6vnigvopomvecu,1,63,15.8,2022-08-21T16:59:12.974Z,2022-08-22T09:48:22Z,3723949165,56,Center,3725737429,178,,3723949169,141,23.9,3723949173,213,1.9,3723949167,140,61.1,3723949171,212,5.9,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435215,290,1,1,29,1,5z1b7fuvpqe6vnigvopomvecu,1,62.3,23.5,2022-08-21T16:59:14.196Z,2022-08-22T09:48:21Z,3723949273,56,Center,3723949275,140,67.8,3723949279,212,8.1,3723949277,141,31.9,3723949281,213,0.8,3725737535,178,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435237,291,1,1,29,3,5z1b7fuvpqe6vnigvopomvecu,0,70.1,34.7,2022-08-21T16:59:16.184Z,2022-08-22T09:48:20Z,3723949377,140,86.2,3723949381,212,18.3,3725737623,178,,3723949383,213,5.9,3723949375,56,Center,3723949379,141,24.4,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435245,230,49,1,29,6,bw9wm8pqfzcchumhiwdt2w15c,1,14,78.3,2022-08-21T16:59:19.514Z,2022-08-22T09:48:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435281,231,1,1,29,6,bw9wm8pqfzcchumhiwdt2w15c,1,13.4,77.3,2022-08-21T16:59:19.763Z,2022-08-22T09:48:19Z,3723949627,141,66.1,3723949629,212,12.9,3725737727,178,,3723949623,56,Back,3723949631,213,3.8,3723949625,140,3.5,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435315,232,1,1,29,9,bw9wm8pqfzcchumhiwdt2w15c,1,4.5,65.6,2022-08-21T16:59:22.499Z,2022-08-22T09:48:19Z,3725737805,178,,3723949779,141,95.9,3723949775,56,Back,3723949773,155,,3723949783,213,0.8,3723949781,212,29.9,3723949777,140,25.2,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435351,233,1,1,29,13,bw9wm8pqfzcchumhiwdt2w15c,1,21.9,96.6,2022-08-21T16:59:26.847Z,2022-08-22T09:48:18Z,3725737885,178,,3723949987,56,Back,3723949995,213,5.0,3723949993,212,16.3,3723949991,141,73.8,3723949989,140,26.7,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435371,234,1,1,29,16,bw9wm8pqfzcchumhiwdt2w15c,1,23.2,72.8,2022-08-21T16:59:29.477Z,2022-08-22T09:48:17Z,3723950099,140,29.3,3725737909,178,,3723950107,1,,3723950095,196,,3723950093,155,,3723950101,141,5.5,3723950103,212,46.2,3723950105,213,4.9,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,3723950097,56,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,
2449435397,235,1,1,29,20,bw9wm8pqfzcchumhiwdt2w15c,1,27.6,3.7,2022-08-21T16:59:33.482Z,2022-08-22T09:48:16Z,3725737945,178,,3723950237,213,1.9,3723950229,56,Back,3723950231,140,21.3,3723950233,141,29.8,3723950235,212,18.9,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435415,236,1,1,29,23,bw9wm8pqfzcchumhiwdt2w15c,1,22.7,32.5,2022-08-21T16:59:36.859Z,2022-08-22T09:48:15Z,3723950341,140,24.3,3723950339,56,Back,3723950343,141,48.4,3723950345,212,10.9,3723950347,213,1.4,3725738077,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435449,237,1,1,29,26,bw9wm8pqfzcchumhiwdt2w15c,0,28,48.2,2022-08-21T16:59:39.708Z,2022-08-22T09:48:14Z,3723950527,1,,3723950517,56,Center,3723950519,140,71.9,3723950525,213,0.4,3723950523,212,50.4,3725738151,178,,3723950521,141,78.1,3723950515,155,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435473,292,1,1,29,29,5z1b7fuvpqe6vnigvopomvecu,1,28.8,20.7,2022-08-21T16:59:42.452Z,2022-08-22T09:48:14Z,3723950649,212,14.8,3723950643,56,Back,3723950645,140,38.9,3723950641,3,,3725738309,388,,3723950647,141,5.6,3723950651,213,5.5,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435479,293,49,1,29,31,5z1b7fuvpqe6vnigvopomvecu,1,38.1,12.4,2022-08-21T16:59:44.798Z,2022-08-22T09:48:13Z,,,,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435505,294,1,1,29,31,5z1b7fuvpqe6vnigvopomvecu,1,38.1,12.4,2022-08-21T16:59:44.819Z,2022-08-22T09:48:13Z,3723950795,56,Back,3723950799,141,13.1,3723950803,213,0.1,3725738535,178,,3723950801,212,6.8,3723950797,140,44.6,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435539,295,1,1,29,35,5z1b7fuvpqe6vnigvopomvecu,1,52.6,18.2,2022-08-21T16:59:48.122Z,2022-08-22T09:48:12Z,3723950993,140,48.5,3723950995,141,73.0,3725738651,178,,3723950991,56,Back,3723950999,213,1.7,3723950997,212,37.5,3723951001,1,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435585,296,1,1,29,40,5z1b7fuvpqe6vnigvopomvecu,1,48.5,83,2022-08-21T16:59:53.024Z,2022-08-22T09:48:12Z,3725738771,178,,3723951227,141,92.4,3723951229,212,15.7,3723951231,213,0.4,3723951225,140,62.2,3723951223,56,Left,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435621,297,1,1,29,45,5z1b7fuvpqe6vnigvopomvecu,1,63,95,2022-08-21T16:59:58.717Z,2022-08-22T09:48:11Z,3725738831,178,,3723951413,213,4.7,3723951411,212,11.8,3723951403,56,Center,3723951405,140,63.1,3723951407,141,77.6,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435633,298,1,1,29,49,5z1b7fuvpqe6vnigvopomvecu,1,69,92.5,2022-08-21T17:00:02.274Z,2022-08-22T09:48:09Z,3723951517,213,5.2,3723951515,212,13.9,3723951513,141,74.2,3723951509,56,Center,3723951511,140,74.9,3725738963,178,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435653,299,1,1,29,50,5z1b7fuvpqe6vnigvopomvecu,1,72.9,85.4,2022-08-21T17:00:03.833Z,2022-08-22T09:48:08Z,3723951595,56,Center,3725738991,178,,3723951599,141,67.5,3723951597,140,64.8,3723951603,213,4.1,3723951601,212,14.8,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435663,300,1,1,29,52,5z1b7fuvpqe6vnigvopomvecu,1,63.5,73.9,2022-08-21T17:00:05.943Z,2022-08-22T09:48:07Z,3723951657,56,Center,3725739045,178,,3723951659,140,73.5,3723951663,212,10.5,3723951665,213,6.3,3723951661,141,73.6,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435687,301,1,1,29,54,5z1b7fuvpqe6vnigvopomvecu,1,68.7,81.9,2022-08-21T17:00:07.485Z,2022-08-22T09:48:06Z,3723951801,140,50.3,3723951805,212,31.9,3723951803,141,44.5,3723951807,213,4.1,3725739099,178,,3723951799,56,Center,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435709,302,1,1,29,57,5z1b7fuvpqe6vnigvopomvecu,1,50,42.4,2022-08-21T17:00:10.946Z,2022-08-22T09:48:06Z,3723951919,212,16.7,3723951921,213,5.4,3723951913,56,Center,3725739143,178,,3723951915,140,59.9,3723951917,141,23.1,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435777,303,1,1,30,1,5z1b7fuvpqe6vnigvopomvecu,1,65.1,20.3,2022-08-21T17:00:14.364Z,2022-08-22T09:48:04Z,3723952199,213,6.2,3723952191,56,Right,3723952195,141,18.3,3723952193,140,79.9,3725690023,178,,3723952197,212,15.6,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435801,304,1,1,30,6,5z1b7fuvpqe6vnigvopomvecu,0,84,10.9,2022-08-21T17:00:19.311Z,2022-08-22T09:48:03Z,3723952307,56,Right,3723952311,141,9.8,3723952309,140,78.5,3723952313,212,5.8,3723952315,213,3.3,3725690105,178,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449753525,728,43,1,30,7,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-08-21T17:00:20.513Z,2022-08-22T08:51:19Z,3725725405,233,999,3725828505,144,67,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449753523,999,43,1,30,7,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-08-21T17:00:20.514Z,2022-08-22T08:51:20Z,3725725421,233,728,3725828515,144,67,,,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435831,238,8,1,30,7,bw9wm8pqfzcchumhiwdt2w15c,1,23.4,86.4,2022-08-21T17:00:20.529Z,2022-08-22T09:48:02Z,3725690219,178,,3723952475,56,Back,3724736245,383,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449435817,305,61,1,30,7,5z1b7fuvpqe6vnigvopomvecu,1,75.1,11.6,2022-08-21T17:00:20.598Z,2022-08-22T09:48:02Z,3725690279,178,,3723952409,56,Right,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
