id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2519108007,223,1,1,22,25,5z1b7fuvpqe6vnigvopomvecu,1,46,22.5,2023-03-12T12:53:08.648Z,2023-03-13T08:17:01Z,4092421409,140,59.8,4092421407,56,Right,4095304325,178,,4092421411,141,19.8,4092421415,213,6.2,4092421413,212,14.6,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108059,224,1,1,22,31,5z1b7fuvpqe6vnigvopomvecu,1,60.1,29.6,2023-03-12T12:53:14.195Z,2023-03-13T08:16:59Z,4092421715,213,5.6,4092421711,141,15.6,4092421713,212,15.5,4092421709,140,71.7,4095304411,178,,4092421707,56,Right,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108077,225,1,1,22,33,5z1b7fuvpqe6vnigvopomvecu,0,67.9,17.4,2023-03-12T12:53:15.756Z,2023-03-13T08:16:58Z,4092421769,140,75.8,4092421773,212,8.3,4095304503,178,,4092421767,56,Right,4092421775,213,6.2,4092421771,141,16.5,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108073,183,8,1,22,33,1oyb7oym5nwzny8vxf03szd2h,1,29.5,78.8,2023-03-12T12:53:15.934Z,2023-03-13T08:16:58Z,4095304559,178,,4092421763,56,Back,4094761549,383,,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108089,184,49,1,22,35,1oyb7oym5nwzny8vxf03szd2h,1,22.1,86.9,2023-03-12T12:53:18.048Z,2023-03-13T08:16:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108143,185,1,1,22,35,1oyb7oym5nwzny8vxf03szd2h,1,21.9,86.9,2023-03-12T12:53:18.093Z,2023-03-13T08:16:57Z,4095304769,178,,4092422091,212,15.9,4092422085,56,Back,4092422089,141,66.4,4092422087,140,29.1,4092422093,213,5.2,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108149,186,50,1,22,37,1oyb7oym5nwzny8vxf03szd2h,1,24.7,64,2023-03-12T12:53:20.207Z,2023-03-13T08:16:56Z,4092422223,233,226,4092422113,285,,4092422111,56,Back,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108165,226,7,1,22,37,5z1b7fuvpqe6vnigvopomvecu,1,75.3,36,2023-03-12T12:53:20.277Z,2023-03-13T08:16:56Z,4092422203,286,,4094762197,383,,4092422201,56,Center,4092422205,233,186,4095304933,178,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108167,227,49,1,22,38,5z1b7fuvpqe6vnigvopomvecu,1,73.7,32.4,2023-03-12T12:53:21.475Z,2023-03-13T08:16:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108189,228,1,1,22,38,5z1b7fuvpqe6vnigvopomvecu,1,73.6,32.3,2023-03-12T12:53:21.522Z,2023-03-13T08:16:55Z,4092422331,213,4.6,4092422329,212,5.6,4095305093,178,,4092422325,140,73.1,4092422323,56,Center,4092422327,141,24.1,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108197,229,1,1,22,41,5z1b7fuvpqe6vnigvopomvecu,1,72.8,31.2,2023-03-12T12:53:24.467Z,2023-03-13T08:16:53Z,4092422375,212,4.6,4092422371,140,68.7,4092422377,213,2.8,4092422369,56,Center,4095305183,178,,4092422373,141,33.4,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108213,230,1,1,22,43,5z1b7fuvpqe6vnigvopomvecu,1,67.6,37.7,2023-03-12T12:53:26.059Z,2023-03-13T08:16:52Z,4092422419,140,70.0,4092422423,212,6.9,4092422425,213,1.2,4092422421,141,47.2,4095305281,178,,4092422417,56,Center,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108219,231,1,1,22,43,5z1b7fuvpqe6vnigvopomvecu,1,66.3,50,2023-03-12T12:53:26.664Z,2023-03-13T08:16:52Z,4095305345,178,,4092422447,141,35.5,4092422443,56,Center,4092422445,140,66.2,4092422451,213,4.7,4092422449,212,9.9,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108285,232,1,1,22,45,5z1b7fuvpqe6vnigvopomvecu,1,64.5,37.6,2023-03-12T12:53:28.433Z,2023-03-13T08:16:51Z,4092422765,140,73.1,4092422769,212,13.6,4092422767,141,22.7,4092422763,56,Center,4092422771,213,5.4,4095305377,178,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108299,233,1,1,22,51,5z1b7fuvpqe6vnigvopomvecu,1,80.4,15.7,2023-03-12T12:53:34.473Z,2023-03-13T08:16:48Z,4092422849,213,4.1,4092422841,140,76.4,4092422845,212,7.2,4092422839,56,Right,4092422843,141,7.1,4095305433,178,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108325,234,1,1,22,53,5z1b7fuvpqe6vnigvopomvecu,1,81.7,6.4,2023-03-12T12:53:35.889Z,2023-03-13T08:16:47Z,4092422961,213,3.1,4095305499,178,,4092422957,141,8.3,4092422953,56,Right,4092422955,140,56.7,4092422959,212,26.3,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108357,235,1,1,22,55,5z1b7fuvpqe6vnigvopomvecu,1,57,12.1,2023-03-12T12:53:38.689Z,2023-03-13T08:16:47Z,4095305561,178,,4092423099,56,Right,4092423107,213,0.5,4092423103,141,20.1,4092423105,212,11.5,4092423101,140,66.6,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108385,236,1,1,22,57,5z1b7fuvpqe6vnigvopomvecu,1,65.6,22.3,2023-03-12T12:53:40.707Z,2023-03-13T08:16:46Z,4095305593,178,,4092423263,56,Right,4092423275,213,5.5,4092423269,141,5.8,4092423273,212,15.9,4092423265,140,76.3,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108435,237,1,1,23,1,5z1b7fuvpqe6vnigvopomvecu,1,76.6,5.4,2023-03-12T12:53:44.074Z,2023-03-13T08:16:44Z,4095305619,178,,4092423549,56,Right,4092423551,140,73.1,4092423555,212,9.5,4092423553,141,18.3,4092423557,213,2.0,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108463,238,1,1,23,5,5z1b7fuvpqe6vnigvopomvecu,1,68.2,32.9,2023-03-12T12:53:48.417Z,2023-03-13T08:16:42Z,4092423665,141,49.4,4092423661,56,Center,4092423669,213,2.1,4092423667,212,12.8,4092423663,140,62.3,4095305675,178,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108481,239,1,1,23,7,5z1b7fuvpqe6vnigvopomvecu,1,60.4,52.2,2023-03-12T12:53:50.009Z,2023-03-13T08:16:41Z,4092423761,213,0.7,4092423757,141,62.1,4092423753,56,Center,4095305747,178,,4092423755,140,67.3,4092423759,212,9.9,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108557,240,1,1,23,10,5z1b7fuvpqe6vnigvopomvecu,1,63.1,69.9,2023-03-12T12:53:52.757Z,2023-03-13T08:16:40Z,4092424081,140,66.7,4092424085,212,16.3,4092424083,141,46.6,4092424087,213,4.9,4092424079,56,Center,4095305801,178,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108589,241,1,1,23,13,5z1b7fuvpqe6vnigvopomvecu,1,60.4,46.6,2023-03-12T12:53:56.650Z,2023-03-13T08:16:38Z,4092424197,140,69.9,4092424195,56,Center,4095305837,178,,4092424201,141,55.7,4092424209,213,0.6,4092424205,212,11.7,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108609,242,1,1,23,14,5z1b7fuvpqe6vnigvopomvecu,1,64,53.9,2023-03-12T12:53:57.304Z,2023-03-13T08:16:37Z,4092424275,212,3.5,4092424271,140,61.1,4092424277,213,3.6,4092424269,56,Center,4092424273,141,51.5,4095305883,178,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108637,243,1,1,23,15,5z1b7fuvpqe6vnigvopomvecu,1,58.7,52.2,2023-03-12T12:53:58.615Z,2023-03-13T08:16:36Z,4095306003,178,,4092424353,56,Center,4092424355,140,67.1,4092424359,141,73.3,4092424365,212,16.8,4092424369,213,1.0,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108659,244,1,1,23,18,5z1b7fuvpqe6vnigvopomvecu,1,64.1,79.2,2023-03-12T12:54:01.099Z,2023-03-13T08:16:35Z,4092424467,141,63.9,4092424463,56,Center,4092424471,213,5.2,4095306037,178,,4092424465,140,69.0,4092424469,212,11.6,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108745,245,1,1,23,20,5z1b7fuvpqe6vnigvopomvecu,1,65,69.2,2023-03-12T12:54:03.097Z,2023-03-13T08:16:34Z,4092424801,212,15.3,4092424803,213,6.2,4092424799,141,68.1,4095306085,178,,4092424795,56,Center,4092424797,140,79.6,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108755,246,61,1,23,22,5z1b7fuvpqe6vnigvopomvecu,0,84.4,68.7,2023-03-12T12:54:05.644Z,2023-03-13T08:16:34Z,4092424829,56,Center,4095306171,178,,,,,,,,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108761,187,49,1,23,23,1oyb7oym5nwzny8vxf03szd2h,1,14.3,28.6,2023-03-12T12:54:06.702Z,2023-03-13T08:16:33Z,,,,,,,,,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108799,188,3,1,23,26,1oyb7oym5nwzny8vxf03szd2h,0,16.7,27,2023-03-12T12:54:08.948Z,2023-03-13T08:16:31Z,4095306363,178,,4094764695,465,,4092425035,285,,4092425033,56,Back,4092425215,233,247,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108831,247,7,1,23,26,5z1b7fuvpqe6vnigvopomvecu,1,83.3,73,2023-03-12T12:54:09.337Z,2023-03-13T08:16:30Z,4092425207,233,188,4095306433,178,,4092425189,286,,4092425187,56,Center,4094764859,383,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519660061,1239,67,1,23,27,1oyb7oym5nwzny8vxf03szd2h,1,17.6,24.9,2023-03-12T12:54:09.876Z,2023-03-13T08:16:30Z,4095362399,233,1592,,,,,,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519655217,821,43,1,23,27,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-03-12T12:54:09.877Z,2023-03-13T05:13:55Z,4095342155,233,1097,4095342741,144,67,,,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519660059,1592,67,1,23,27,5z1b7fuvpqe6vnigvopomvecu,0,82.4,75.1,2023-03-12T12:54:09.877Z,2023-03-13T08:16:30Z,4095362411,233,1239,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519655215,1097,43,1,23,27,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-03-12T12:54:09.878Z,2023-03-13T05:13:55Z,4095342737,144,67,4095342159,233,821,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108813,189,61,1,23,27,1oyb7oym5nwzny8vxf03szd2h,1,17.5,23.8,2023-03-12T12:54:09.901Z,2023-03-13T08:16:29Z,4095306513,178,,4092425111,56,Back,,,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108835,248,1,1,23,28,5z1b7fuvpqe6vnigvopomvecu,0,80.3,74.5,2023-03-12T12:54:10.846Z,2023-03-13T08:16:29Z,4092547105,212,3.4,4092547101,140,81.9,4092425199,56,Center,4095306487,178,,4092547107,213,5.2,4092547103,141,70.1,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108843,249,61,1,23,29,5z1b7fuvpqe6vnigvopomvecu,0,83.9,72.6,2023-03-12T12:54:11.924Z,2023-03-13T08:16:28Z,4095306609,178,,4092425257,56,Center,,,,,,,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108937,190,1,1,23,34,1oyb7oym5nwzny8vxf03szd2h,0,2.7,3.2,2023-03-12T12:54:17.543Z,2023-03-13T08:16:26Z,4092425747,1,,4092425743,212,47.0,4095306759,178,,4092425731,157,,4092425745,213,0.6,4092425739,140,38.7,4092425735,56,Back,4092425741,141,44.2,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108943,250,49,1,23,36,5z1b7fuvpqe6vnigvopomvecu,1,70.1,68,2023-03-12T12:54:19.348Z,2023-03-13T08:16:26Z,,,,,,,,,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519108981,251,1,1,23,38,5z1b7fuvpqe6vnigvopomvecu,1,67.6,70.6,2023-03-12T12:54:21.162Z,2023-03-13T08:16:24Z,4092425927,212,21.5,4092425923,140,51.3,4095306803,178,,4092425925,141,51.5,4092425929,213,3.8,4092425921,56,Center,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109011,252,1,1,23,41,5z1b7fuvpqe6vnigvopomvecu,1,51.7,53.6,2023-03-12T12:54:24.522Z,2023-03-13T08:16:23Z,4092426091,213,0.9,4092426085,140,67.2,4092426089,212,25.9,4092426087,141,83.3,4092426083,56,Left,4095306833,178,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109053,253,1,1,23,44,5z1b7fuvpqe6vnigvopomvecu,1,62.9,88.2,2023-03-12T12:54:26.962Z,2023-03-13T08:16:22Z,4092426323,141,91.1,4092426327,213,0.1,4092426319,56,Left,4092426321,140,78.2,4092426325,212,16.2,4095306861,178,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109085,254,1,1,23,48,5z1b7fuvpqe6vnigvopomvecu,1,69.7,94.3,2023-03-12T12:54:30.906Z,2023-03-13T08:16:20Z,4095306883,178,,4092426471,141,91.4,4092426467,56,Left,4092426475,213,3.4,4092426473,212,9.3,4092426469,140,61.0,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109151,255,1,1,23,50,5z1b7fuvpqe6vnigvopomvecu,1,60.3,93.9,2023-03-12T12:54:32.772Z,2023-03-13T08:16:19Z,4092426759,213,4.1,4092426751,56,Center,4092426755,141,76.4,4092426753,140,52.5,4095306911,178,,4092426757,212,14.4,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109187,256,1,1,23,55,5z1b7fuvpqe6vnigvopomvecu,1,52.5,65,2023-03-12T12:54:38.658Z,2023-03-13T08:16:17Z,4092426913,140,63.2,4092426917,212,17.2,4092426911,56,Left,4092426919,213,0.9,4092426915,141,84.2,4095306961,178,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109229,257,1,1,23,58,5z1b7fuvpqe6vnigvopomvecu,1,61.8,88.1,2023-03-12T12:54:41.280Z,2023-03-13T08:16:16Z,4092427083,213,0.2,4092427075,56,Left,4092427079,141,92.3,4092427081,212,12.6,4092427077,140,73.5,4095307015,178,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109307,258,1,1,24,0,5z1b7fuvpqe6vnigvopomvecu,1,66.1,99.3,2023-03-12T12:54:43.506Z,2023-03-13T08:16:15Z,4095307051,178,,4092427503,140,70.9,4092427507,212,13.2,4092427501,56,Left,4092427509,213,5.1,4092427505,141,81.4,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109335,259,1,1,24,6,5z1b7fuvpqe6vnigvopomvecu,1,71.5,81.7,2023-03-12T12:54:49.447Z,2023-03-13T08:16:11Z,4092427623,140,73.2,4092427627,212,9.4,4092427621,56,Center,4092427629,213,4.9,4092427625,141,68.1,4095307205,178,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109379,260,1,1,24,8,5z1b7fuvpqe6vnigvopomvecu,1,74.8,74.5,2023-03-12T12:54:51.354Z,2023-03-13T08:16:09Z,4092427775,140,96.2,4092427779,212,23.1,4095307239,178,,4092427781,213,0.2,4092427777,141,82.4,4092427773,56,Left,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109405,261,1,1,24,11,5z1b7fuvpqe6vnigvopomvecu,1,92.1,86.9,2023-03-12T12:54:54.642Z,2023-03-13T08:16:08Z,4095307295,178,,4092427875,140,76.4,4092427879,212,17.0,4092427877,141,93.0,4092427881,213,2.9,4092427873,56,Left,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109421,262,1,1,24,14,5z1b7fuvpqe6vnigvopomvecu,1,73.5,89.5,2023-03-12T12:54:57.303Z,2023-03-13T08:16:08Z,4092427967,212,12.3,4092427963,140,77.6,4092427965,141,72.6,4092427961,56,Center,4092427969,213,5.1,4095307391,178,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109467,263,1,1,24,15,5z1b7fuvpqe6vnigvopomvecu,0,74.7,72.7,2023-03-12T12:54:58.663Z,2023-03-13T08:16:07Z,4095307503,178,,4092428205,212,28.0,4092428201,140,100.0,4092428207,213,0.0,4092428203,141,72.9,4092428199,56,Center,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109481,191,5,1,24,19,1oyb7oym5nwzny8vxf03szd2h,1,-1.7,29.8,2023-03-12T12:55:02.081Z,2023-03-13T04:38:44Z,4092428281,56,Back,4092428309,233,264,4092428283,346,,,,,,,,,,,,,,,,,13d7ao0j091449ia61cuut87p,M. Rits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109471,264,5,1,24,19,5z1b7fuvpqe6vnigvopomvecu,0,101.7,70.2,2023-03-12T12:55:02.081Z,2023-03-13T04:38:44Z,4092428313,233,191,4092428217,56,Center,4092428219,346,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109789,192,1,1,24,41,1oyb7oym5nwzny8vxf03szd2h,0,5.3,55.8,2023-03-12T12:55:24.638Z,2023-03-13T08:16:06Z,4092429659,124,,4092429675,74,,4092429667,141,59.7,4092429671,213,0.0,4092429663,56,Center,4092429665,140,56.8,4092429661,155,,4092429673,1,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,4092429669,212,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109795,265,49,1,24,45,5z1b7fuvpqe6vnigvopomvecu,1,43.6,40.3,2023-03-12T12:55:27.976Z,2023-03-13T08:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109819,266,1,1,24,46,5z1b7fuvpqe6vnigvopomvecu,1,43.8,34.7,2023-03-12T12:55:29.113Z,2023-03-13T08:16:05Z,4095307855,178,,4092429813,213,4.7,4092429799,56,Back,4092429803,140,44.0,4092429805,141,15.0,4092429809,212,13.4,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109835,267,1,1,24,48,5z1b7fuvpqe6vnigvopomvecu,1,40.7,13.9,2023-03-12T12:55:31.169Z,2023-03-13T08:16:04Z,4092429883,56,Right,4092429897,213,0.1,4092429887,140,71.5,4092429895,212,32.7,4092429891,141,20.9,4095307907,178,,4095477663,1,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109851,268,1,1,24,49,5z1b7fuvpqe6vnigvopomvecu,1,57.6,18.9,2023-03-12T12:55:32.351Z,2023-03-13T08:16:04Z,4092429989,141,24.3,4092429985,56,Back,4092429991,212,9.7,4092429993,213,2.8,4092429987,140,49.0,4094771999,156,,4095307951,178,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109891,269,1,1,24,51,5z1b7fuvpqe6vnigvopomvecu,1,49.3,24.4,2023-03-12T12:55:33.993Z,2023-03-13T08:16:03Z,4095308009,178,,4092430177,212,19.5,4092430173,140,53.4,4092430175,141,52.4,4092430171,56,Center,4092430179,213,1.3,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109965,270,1,1,24,54,5z1b7fuvpqe6vnigvopomvecu,1,54,50.7,2023-03-12T12:55:37.167Z,2023-03-13T08:16:01Z,4092430531,141,85.1,4092430535,213,1.4,4092430529,140,57.4,4095308067,178,,4092430527,56,Left,4092430533,212,23.7,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519109999,271,1,1,24,59,5z1b7fuvpqe6vnigvopomvecu,1,57,91.8,2023-03-12T12:55:42.264Z,2023-03-13T08:16:00Z,4092430685,213,4.3,4095308113,178,,4092430681,141,58.2,4092430677,56,Back,4092430679,140,47.9,4092430683,212,24.8,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519110051,272,1,1,25,3,5z1b7fuvpqe6vnigvopomvecu,1,47.5,51.7,2023-03-12T12:55:46.521Z,2023-03-13T08:15:59Z,4092430973,56,Right,4095308205,178,,4092430977,141,18.8,4092430981,213,5.4,4092430979,212,28.7,4092430975,140,64.6,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519110109,273,1,1,25,9,5z1b7fuvpqe6vnigvopomvecu,1,58.9,0.3,2023-03-12T12:55:51.890Z,2023-03-13T08:15:57Z,4095308245,178,,4092431223,212,20.1,4092431227,213,2.4,4092431219,140,44.8,4092431217,56,Back,4092431221,141,20.4,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
