id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/13/value,qualifier/16/value,qualifier/18/value
2512011149,129,8,1,14,29,jb4xejoxjfk5a0a50bo8hvst,1,13.3,87.5,2023-02-25T15:14:47.216Z,2023-02-26T09:00:20Z,4057834835,388,,4054845979,56,Back,4056427205,385,,4054846199,15,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011285,130,5,1,14,30,jb4xejoxjfk5a0a50bo8hvst,0,10.1,101.7,2023-02-25T15:14:48.532Z,2023-02-26T03:30:41Z,4054846799,347,,4054846941,233,146,4054846797,56,Back,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011169,146,5,1,14,30,b7jmo07lqav0wfe2mtlzyspak,1,89.9,-1.7,2023-02-25T15:14:48.532Z,2023-02-26T03:30:42Z,4054846121,56,Right,4054846903,233,130,4054846123,347,,,,,,,,,,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011693,147,1,1,14,45,b7jmo07lqav0wfe2mtlzyspak,1,90.1,0,2023-02-25T15:15:03.385Z,2023-02-26T09:00:19Z,4054849005,141,7.7,4054849001,56,Right,4054849009,213,2.3,4054849007,212,9.1,4054848999,107,,4054849003,140,84.1,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011717,148,1,1,14,46,b7jmo07lqav0wfe2mtlzyspak,1,84,7,2023-02-25T15:15:04.216Z,2023-02-26T09:00:19Z,4054849133,212,6.9,4057835319,178,,4054849131,141,2.9,4054849135,213,5.9,4054849129,140,90.0,4054849127,56,Right,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011815,149,1,1,14,47,b7jmo07lqav0wfe2mtlzyspak,1,89.5,1.6,2023-02-25T15:15:05.182Z,2023-02-26T09:00:18Z,4057835405,178,,4054849627,212,6.3,4054849623,140,84.7,4054849621,56,Right,4054849629,213,2.5,4054849625,141,7.1,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011875,150,1,1,14,48,b7jmo07lqav0wfe2mtlzyspak,1,81.8,1.6,2023-02-25T15:15:06.832Z,2023-02-26T09:00:18Z,4057835599,178,,4054849975,140,78.5,4054849977,141,16.5,4054849979,212,10.7,4054849981,213,1.9,4054849969,56,Right,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013915,164,1,1,14,49,b7jmo07lqav0wfe2mtlzyspak,1,82.7,10.5,2023-02-25T15:15:07.463Z,2023-02-26T09:00:17Z,4054999731,56,Right,4054999739,213,5.2,4054999737,212,4.0,4054999735,141,5.4,4054999733,140,84.6,4057835773,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011897,151,1,1,14,51,b7jmo07lqav0wfe2mtlzyspak,0,92.8,1.2,2023-02-25T15:15:09.144Z,2023-02-26T09:00:17Z,4056428319,224,,4054850065,141,8.5,4054850061,56,Right,4055005973,233,131,4054850069,213,1.5,4056428321,20,,4054850067,212,5.0,4055002971,2,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,4057835969,178,4055004669,286,4054850063,140,4055004667,236,,,,93.2,,,,,,,,,,,,,,,,,,,,,,,,,
2512011987,131,12,1,14,51,jb4xejoxjfk5a0a50bo8hvst,1,8.6,97.6,2023-02-25T15:15:09.208Z,2023-02-26T09:00:16Z,4055006009,233,151,4055005913,185,,4057836163,178,,4054850531,56,Back,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011983,152,1,1,14,53,b7jmo07lqav0wfe2mtlzyspak,1,90.9,5.7,2023-02-25T15:15:11.184Z,2023-02-26T09:00:16Z,4057836275,178,,4054850487,56,Right,4054850489,140,82.8,4054850499,213,2.9,4054850497,212,8.8,4054850493,141,8.8,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012035,153,1,1,14,54,b7jmo07lqav0wfe2mtlzyspak,1,81.6,6.6,2023-02-25T15:15:12.512Z,2023-02-26T09:00:15Z,4054850787,212,11.4,4054850789,213,6.0,4054850781,56,Right,4054850785,141,1.7,4054850783,140,92.0,4057836429,178,,4054850779,3,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012051,154,61,1,14,56,b7jmo07lqav0wfe2mtlzyspak,0,87.7,1.5,2023-02-25T15:15:13.879Z,2023-02-26T09:00:15Z,4057836585,178,,4054850867,56,Right,,,,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012211,132,5,1,14,57,jb4xejoxjfk5a0a50bo8hvst,1,11.2,101.8,2023-02-25T15:15:15.119Z,2023-02-26T03:31:42Z,4054851703,56,Back,4054851763,233,156,4054851705,347,,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012159,156,5,1,14,57,b7jmo07lqav0wfe2mtlzyspak,0,88.8,-1.8,2023-02-25T15:15:15.119Z,2023-02-26T03:31:42Z,4054851447,347,,4054851445,56,Right,4054851833,233,132,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012143,155,43,1,14,58,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-02-25T15:15:16.645Z,2023-02-25T15:15:19Z,4054851385,56,Right,4054851803,144,44,4054851387,286,0,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012505,133,1,1,15,2,jb4xejoxjfk5a0a50bo8hvst,1,16.5,100,2023-02-25T15:15:19.952Z,2023-02-26T09:00:14Z,4054853141,212,21.2,4054853133,107,,4054853139,141,91.2,4054853143,213,5.9,4054853137,140,35.4,4054853135,56,Back,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012537,134,61,1,15,4,jb4xejoxjfk5a0a50bo8hvst,0,34.4,93.6,2023-02-25T15:15:22.280Z,2023-02-26T09:00:14Z,4057823625,21,,4057823627,178,,4054853293,56,Back,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012561,157,1,1,15,5,b7jmo07lqav0wfe2mtlzyspak,0,63.8,4.5,2023-02-25T15:15:22.938Z,2023-02-26T09:00:13Z,4054853419,157,,4054853431,1,,4054853425,141,0.0,4054853427,212,10.6,4054853429,213,5.9,4054853421,56,Right,4057823813,178,,4054853423,140,73.0,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012695,135,5,1,15,6,jb4xejoxjfk5a0a50bo8hvst,1,26,101.2,2023-02-25T15:15:24.032Z,2023-02-26T03:23:31Z,4054854305,233,158,4054854055,56,Back,4054854057,347,,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012577,158,5,1,15,6,b7jmo07lqav0wfe2mtlzyspak,0,74,-1.2,2023-02-25T15:15:24.032Z,2023-02-26T03:23:31Z,4054853507,347,,4054853505,56,Right,4054854445,233,135,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012957,136,1,1,15,14,jb4xejoxjfk5a0a50bo8hvst,1,31.7,100,2023-02-25T15:15:31.853Z,2023-02-26T09:00:13Z,4054855375,107,,4054855381,56,Back,4054855387,140,40.2,4054855397,212,9.8,4054855391,141,95.4,4054855401,213,5.9,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013009,137,1,1,15,15,jb4xejoxjfk5a0a50bo8hvst,0,43.1,95.6,2023-02-25T15:15:33.140Z,2023-02-26T09:00:12Z,4054855713,140,47.7,4054855703,3,,4054855725,213,5.5,4054855717,141,88.2,4057824353,178,,4054855721,212,7.0,4054855709,56,Back,4056430283,168,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512311521,827,1,1,15,16,b7jmo07lqav0wfe2mtlzyspak,1,51.9,12.8,2023-02-25T15:15:34.005Z,2023-02-26T09:00:12Z,4056432413,3,,4056432423,213,4.0,4056432419,141,2.6,4056432417,140,46.6,4056432415,56,Back,4057824547,388,,4056432421,212,8.9,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013115,159,49,1,15,18,b7jmo07lqav0wfe2mtlzyspak,1,46.5,2.2,2023-02-25T15:15:36.046Z,2023-02-26T09:00:12Z,,,,,,,,,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013163,160,1,1,15,18,b7jmo07lqav0wfe2mtlzyspak,0,46.5,1.8,2023-02-25T15:15:36.124Z,2023-02-26T09:00:11Z,4054856497,56,Center,4054856499,140,78.1,4054856501,141,25.9,4054856507,1,,4057825281,178,,4054856495,157,,4054856505,213,0.5,4054856503,212,37.0,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013255,138,1,1,15,21,jb4xejoxjfk5a0a50bo8hvst,0,25.3,78.3,2023-02-25T15:15:38.894Z,2023-02-26T09:00:11Z,4054856967,213,0.2,4054856961,212,15.9,4054856949,3,,4057825461,178,,4054856953,140,40.2,4054856955,141,82.4,4054856951,56,Back,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013359,161,1,1,15,23,b7jmo07lqav0wfe2mtlzyspak,1,59.7,26.5,2023-02-25T15:15:41.062Z,2023-02-26T09:00:10Z,4054857497,140,66.3,4054857491,56,Center,4054857509,213,6.0,4054857501,141,23.0,4057825703,388,,4054857505,212,7.3,4054857485,3,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013405,162,1,1,15,24,b7jmo07lqav0wfe2mtlzyspak,0,65.1,21.8,2023-02-25T15:15:42.630Z,2023-02-26T09:00:10Z,4054857683,3,,4057825903,388,,4054857685,56,Center,4054857695,212,11.4,4054857687,140,69.6,4054857697,213,1.1,4054857691,141,37.0,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013501,139,1,1,15,26,jb4xejoxjfk5a0a50bo8hvst,1,25.1,69.4,2023-02-25T15:15:44.359Z,2023-02-26T09:00:09Z,4054858183,141,89.3,4057826435,388,,4054858177,3,,4054858179,56,Back,4054858181,140,26.5,4054858189,213,1.5,4054858187,212,13.6,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013679,140,1,1,15,28,jb4xejoxjfk5a0a50bo8hvst,1,27.4,88.4,2023-02-25T15:15:46.020Z,2023-02-26T09:00:09Z,4054859013,3,,4054859015,56,Back,4054859021,212,8.2,4054859019,141,85.9,4054859017,140,35.0,4057826747,178,,4054859025,213,6.1,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013695,141,49,1,15,29,jb4xejoxjfk5a0a50bo8hvst,1,34.8,84.8,2023-02-25T15:15:47.411Z,2023-02-26T09:00:08Z,,,,,,,,,,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013723,142,1,1,15,30,jb4xejoxjfk5a0a50bo8hvst,1,35.7,92.9,2023-02-25T15:15:48.547Z,2023-02-26T09:00:07Z,4054859235,140,34.9,4054859239,212,2.7,4054859237,141,96.6,4057827131,178,,4054859241,213,1.9,4054859233,56,Back,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013789,143,1,1,15,31,jb4xejoxjfk5a0a50bo8hvst,1,39.5,98.9,2023-02-25T15:15:49.319Z,2023-02-26T09:00:07Z,4054859569,141,91.4,4054859573,213,3.5,4054859571,212,14.3,4054859563,140,26.8,4057827215,178,,4054859557,56,Back,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013817,144,1,1,15,32,jb4xejoxjfk5a0a50bo8hvst,0,32.1,95.5,2023-02-25T15:15:50.326Z,2023-02-26T09:00:06Z,4054859655,141,87.8,4057827351,178,,4054859657,212,32.0,4054859659,213,6.1,4054859651,56,Left,4054859661,1,,4054859649,157,,4054859653,140,62.2,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013891,163,50,1,15,34,b7jmo07lqav0wfe2mtlzyspak,1,36.1,16.8,2023-02-25T15:15:52.460Z,2023-02-26T09:00:06Z,4055023553,286,,4055024469,233,145,4054860017,56,Back,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013947,145,7,1,15,35,jb4xejoxjfk5a0a50bo8hvst,1,63.9,83.2,2023-02-25T15:15:53.338Z,2023-02-26T09:00:06Z,4054860291,56,Left,4057827699,178,,4054860293,285,,4055024415,233,163,4056434757,383,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512034421,212,50,1,15,39,jb4xejoxjfk5a0a50bo8hvst,1,79,88.8,2023-02-25T15:15:57.826Z,2023-02-26T09:00:04Z,4055033607,56,Left,4055033609,286,,4055033763,233,165,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014165,165,7,1,15,40,b7jmo07lqav0wfe2mtlzyspak,0,21,11.2,2023-02-25T15:15:58.036Z,2023-02-26T09:00:04Z,4056435165,383,,4054861387,56,Back,4054861391,285,,4055033723,233,212,4057828071,178,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512582769,1394,67,1,15,41,jb4xejoxjfk5a0a50bo8hvst,1,78.9,93.1,2023-02-25T15:15:59.610Z,2023-02-26T09:00:03Z,4057905495,233,1202,,,,,,,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512582767,1202,67,1,15,41,b7jmo07lqav0wfe2mtlzyspak,0,21.1,6.9,2023-02-25T15:15:59.611Z,2023-02-26T09:00:03Z,4057905505,233,1394,,,,,,,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014347,146,1,1,15,43,jb4xejoxjfk5a0a50bo8hvst,1,76.9,92.9,2023-02-25T15:16:01.095Z,2023-02-26T09:00:02Z,4054862299,213,4.0,4057828629,178,,4054862291,56,Center,4054862297,212,18.2,4054862295,141,72.0,4054862293,140,66.1,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014361,147,61,1,15,44,jb4xejoxjfk5a0a50bo8hvst,0,71.4,72,2023-02-25T15:16:02.235Z,2023-02-26T09:00:01Z,4054862365,56,Center,4057828825,178,,,,,,,,,,,,,,,,,,,,5jxclq9dzjbbqptbzz5jnwand,A. Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014401,166,50,1,15,46,b7jmo07lqav0wfe2mtlzyspak,1,24.5,31.5,2023-02-25T15:16:04.027Z,2023-02-26T09:00:01Z,4054862497,56,Back,4055048669,233,215,4055048499,285,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512034463,215,7,1,15,46,jb4xejoxjfk5a0a50bo8hvst,0,75.5,68.5,2023-02-25T15:16:04.348Z,2023-02-26T09:00:01Z,4055044453,286,,4056436423,383,,4055044449,56,Center,4055048619,233,166,4057829053,389,,,,,,,,,,,5jxclq9dzjbbqptbzz5jnwand,A. Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014463,167,49,1,15,47,b7jmo07lqav0wfe2mtlzyspak,1,25.6,41.6,2023-02-25T15:16:05.631Z,2023-02-26T09:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014543,168,1,1,15,47,b7jmo07lqav0wfe2mtlzyspak,0,25.7,41.6,2023-02-25T15:16:05.686Z,2023-02-26T09:00:00Z,4057830447,178,,4054863333,141,86.0,4054863341,1,,4054863323,56,Left,4054863339,213,0.6,4054863337,212,53.7,4054863329,140,68.0,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512033899,251,1,1,15,50,b7jmo07lqav0wfe2mtlzyspak,0,39.7,49.8,2023-02-25T15:16:07.959Z,2023-02-26T08:59:59Z,4055057749,155,,4055057769,1,,4055057761,212,42.1,4057830505,178,,4055057753,140,72.4,4055057765,213,0.6,4055057757,141,85.5,4055057751,56,Left,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014629,148,8,1,15,52,jb4xejoxjfk5a0a50bo8hvst,1,29.9,28,2023-02-25T15:16:10.439Z,2023-02-26T08:59:58Z,4054863819,56,Back,4057830695,178,,4056437391,385,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014671,149,5,1,15,54,jb4xejoxjfk5a0a50bo8hvst,0,33.4,-1.3,2023-02-25T15:16:12.536Z,2023-02-26T03:28:08Z,4054864055,56,Back,4054864295,233,169,4054864057,347,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014687,169,5,1,15,54,b7jmo07lqav0wfe2mtlzyspak,1,66.6,101.3,2023-02-25T15:16:12.536Z,2023-02-26T03:28:08Z,4054864105,56,Left,4054864213,233,149,4054864109,347,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015161,170,1,1,15,59,b7jmo07lqav0wfe2mtlzyspak,1,66.7,100,2023-02-25T15:16:17.066Z,2023-02-26T08:59:58Z,4054866563,56,Back,4054866577,1,,4054866559,107,,4054866575,213,3.5,4054866637,189,,4054866573,212,25.7,4054866569,141,87.8,4054866565,140,43.9,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015327,171,1,1,16,7,b7jmo07lqav0wfe2mtlzyspak,1,42.2,72.7,2023-02-25T15:16:25.242Z,2023-02-26T08:59:57Z,4054867469,212,21.4,4054867473,213,4.3,4054867461,140,34.8,4054867465,141,43.3,4057831129,178,,4054867459,56,Back,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015371,172,1,1,16,10,b7jmo07lqav0wfe2mtlzyspak,1,39.1,36,2023-02-25T15:16:28.297Z,2023-02-26T08:59:56Z,4054867733,213,4.6,4057831201,178,,4054867719,56,Back,4054867725,141,23.0,4054867729,212,8.9,4054867721,140,38.3,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015579,173,1,1,16,15,b7jmo07lqav0wfe2mtlzyspak,1,40.2,16.3,2023-02-25T15:16:33.019Z,2023-02-26T08:59:54Z,4054868739,140,10.0,4054868743,212,35.6,4054868737,56,Back,4057831243,178,,4058234739,1,,4054868741,141,40.2,4054868745,213,2.7,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015755,174,1,1,16,19,b7jmo07lqav0wfe2mtlzyspak,1,16.1,38.7,2023-02-25T15:16:37.475Z,2023-02-26T08:59:53Z,4054869613,141,75.4,4054869617,213,1.2,4057831335,178,,4054869607,140,24.4,4054869615,212,26.4,4054869601,56,Back,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015895,175,1,1,16,22,b7jmo07lqav0wfe2mtlzyspak,1,23.9,74.7,2023-02-25T15:16:40.693Z,2023-02-26T08:59:52Z,4054870335,212,15.5,4054870327,140,32.7,4054870331,141,93.0,4054870339,213,0.9,4054870325,56,Back,4057831493,178,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015931,176,1,1,16,25,b7jmo07lqav0wfe2mtlzyspak,1,29.4,90.2,2023-02-25T15:16:43.594Z,2023-02-26T08:59:50Z,4054870499,212,8.7,4054870497,141,78.7,4054870501,213,5.2,4054870489,56,Back,4054870493,140,33.0,4057831619,178,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016041,177,1,1,16,27,b7jmo07lqav0wfe2mtlzyspak,1,35.4,74.3,2023-02-25T15:16:45.537Z,2023-02-26T08:59:50Z,4054871081,212,11.2,4057831683,178,,4054871087,213,0.4,4054871065,140,45.3,4054871071,141,80.6,4054871059,56,Back,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016191,178,1,1,16,29,b7jmo07lqav0wfe2mtlzyspak,1,45.8,69.3,2023-02-25T15:16:47.658Z,2023-02-26T08:59:48Z,4054871789,140,31.6,4054871787,56,Back,4054871791,141,40.7,4057831861,178,,4054871795,213,4.1,4054871793,212,24.5,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016335,179,1,1,16,34,b7jmo07lqav0wfe2mtlzyspak,1,35.9,52,2023-02-25T15:16:52.562Z,2023-02-26T08:59:45Z,4054872443,141,28.2,4054872439,140,39.5,4054872455,213,4.9,4054872435,56,Back,4054872451,212,16.6,4057831965,178,,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016393,180,1,1,16,38,b7jmo07lqav0wfe2mtlzyspak,1,42.2,30,2023-02-25T15:16:56.502Z,2023-02-26T08:59:44Z,4054872701,56,Back,4054872707,141,42.2,4054872711,212,8.6,4054872705,140,44.2,4057832165,178,,4054872713,213,1.3,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016485,181,1,1,16,39,b7jmo07lqav0wfe2mtlzyspak,1,47,38.1,2023-02-25T15:16:57.293Z,2023-02-26T08:59:43Z,4057832295,178,,4054873213,212,9.0,4054873211,141,34.6,4054873209,140,38.7,4054873215,213,3.4,4054873207,56,Back,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016649,182,1,1,16,41,b7jmo07lqav0wfe2mtlzyspak,1,42.4,33.2,2023-02-25T15:16:59.842Z,2023-02-26T08:59:42Z,4054873983,212,29.3,4054873977,140,29.9,4054873979,141,71.8,4057832517,178,,4054873973,56,Back,4054873985,213,2.0,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016719,183,1,1,16,44,b7jmo07lqav0wfe2mtlzyspak,1,36,68.3,2023-02-25T15:17:02.790Z,2023-02-26T08:59:40Z,4054874297,212,17.6,4054874299,213,1.6,4054874289,140,34.8,4054874287,56,Back,4054874293,141,94.1,4057832605,178,,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
