id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2473913475,359,1,1,13,49,bw9wm8pqfzcchumhiwdt2w15c,1,4.7,58.1,2022-10-18T16:44:30.709Z,2022-10-19T09:01:52Z,3854177559,5,,3854177583,213,6.2,3854177567,56,Back,3855305461,178,,3854177573,140,14.5,3854177563,152,,3854177581,212,10.3,3854177577,141,57.2,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901321,128,1,1,13,51,bw9wm8pqfzcchumhiwdt2w15c,1,9.4,59,2022-10-18T16:44:33.115Z,2022-10-19T09:01:52Z,3854109929,56,Back,3854109931,140,14.5,3854109937,213,1.3,3854109933,141,83.8,3855305537,178,,3854109935,212,17.7,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901343,129,1,1,13,53,bw9wm8pqfzcchumhiwdt2w15c,1,21.1,82.2,2022-10-18T16:44:35.563Z,2022-10-19T09:01:51Z,3854110051,56,Back,3854110061,212,19.0,3854110055,140,5.0,3855305619,178,,3854110065,213,3.6,3854110057,141,69.6,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901369,130,1,1,13,55,bw9wm8pqfzcchumhiwdt2w15c,1,4,74.7,2022-10-18T16:44:37.440Z,2022-10-19T09:01:50Z,3855305689,178,,3854110169,213,4.6,3854110159,56,Back,3854110167,212,19.1,3854110163,140,2.5,3854110165,141,46.7,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901393,131,1,1,13,58,bw9wm8pqfzcchumhiwdt2w15c,1,2.4,52.6,2022-10-18T16:44:40.058Z,2022-10-19T09:01:49Z,3854110323,140,13.3,3854110327,212,23.2,3855305781,178,,3854110325,141,23.0,3854110321,56,Back,3854110329,213,5.2,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901457,132,1,1,14,2,bw9wm8pqfzcchumhiwdt2w15c,1,19.6,19.9,2022-10-18T16:44:43.985Z,2022-10-19T09:01:48Z,3854110649,212,76.2,3854110641,196,,3854110651,213,0.7,3855305843,178,,3854110639,155,,3854110645,140,73.3,3854110647,141,95.3,3854110643,56,Left,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,3854110653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901487,133,1,1,14,10,bw9wm8pqfzcchumhiwdt2w15c,1,79,85.7,2022-10-18T16:44:52.446Z,2022-10-19T09:01:46Z,3854110787,140,76.5,3854110791,212,20.0,3855305909,178,,3854110785,56,Center,3854110789,141,56.6,3854110793,213,4.6,,,,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901505,134,1,1,14,13,bw9wm8pqfzcchumhiwdt2w15c,1,75,54,2022-10-18T16:44:55.322Z,2022-10-19T09:01:44Z,3854110877,212,13.6,3854110873,140,65.4,3854110875,141,67.5,3855305969,178,,3854110879,213,2.4,3854110871,56,Center,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901527,135,1,1,14,14,bw9wm8pqfzcchumhiwdt2w15c,1,65.8,57.4,2022-10-18T16:44:56.045Z,2022-10-19T09:01:44Z,3854111001,212,30.1,3854110999,141,89.6,3854111003,213,0.8,3854110997,140,85.5,3855306025,178,,3854110995,56,Left,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901541,136,1,1,14,17,bw9wm8pqfzcchumhiwdt2w15c,0,87.5,88.6,2022-10-18T16:44:59.279Z,2022-10-19T09:01:43Z,3855306087,178,,3854111077,56,Center,3854111081,141,51.5,3854111073,2,,3855148639,386,,3854111085,213,4.8,3855148637,225,,3854111079,140,90.7,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,3855148641,72,,3854111083,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901549,119,8,1,14,18,9njsy633rh1tyri7l2jaju5o,1,7.7,40.8,2022-10-18T16:45:00.378Z,2022-10-19T09:01:43Z,3854111119,56,Back,3855148823,384,,3855306163,178,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901557,120,49,1,14,20,9njsy633rh1tyri7l2jaju5o,1,7.7,34.6,2022-10-18T16:45:01.773Z,2022-10-19T09:01:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901573,121,1,1,14,20,9njsy633rh1tyri7l2jaju5o,0,7.6,34.8,2022-10-18T16:45:01.808Z,2022-10-19T09:01:42Z,3854111241,56,Back,3854111249,213,0.5,3854111245,141,52.7,3854111239,155,,3854111243,140,29.1,3854111247,212,25.6,3855306283,178,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901605,122,1,1,14,21,9njsy633rh1tyri7l2jaju5o,1,23,54.1,2022-10-18T16:45:02.826Z,2022-10-19T09:17:12Z,3854111427,141,37.9,3854111423,56,Back,3854111425,140,34.1,3854111431,213,5.5,3854111429,212,16.0,3855483859,178,,,,,,,,77fldfqlxps1xbdg29anv4vai,N. Bitumazala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901609,123,1,1,14,26,9njsy633rh1tyri7l2jaju5o,0,44.1,26.1,2022-10-18T16:45:07.883Z,2022-10-19T09:01:41Z,3855306917,388,,3854111475,140,32.1,3854111477,141,0.0,3854111481,213,4.1,3854111473,56,Back,3854111479,212,22.2,3854111471,3,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901611,124,5,1,14,29,9njsy633rh1tyri7l2jaju5o,0,36.4,-1.2,2022-10-18T16:45:10.770Z,2022-10-19T05:03:48Z,3854111485,347,,3854111913,233,137,3854111483,56,Back,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901693,137,5,1,14,29,bw9wm8pqfzcchumhiwdt2w15c,1,63.6,101.2,2022-10-18T16:45:10.770Z,2022-10-19T05:03:48Z,3854111875,56,Left,3854111877,347,,3854111893,233,124,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901747,138,1,1,14,41,bw9wm8pqfzcchumhiwdt2w15c,1,60.7,100,2022-10-18T16:45:23.412Z,2022-10-19T09:01:41Z,3854112217,107,,3854112223,141,88.9,3854112227,213,5.7,3854112225,212,16.4,3854112219,56,Left,3854112221,140,73.9,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901755,139,1,1,14,43,bw9wm8pqfzcchumhiwdt2w15c,0,70.2,93.8,2022-10-18T16:45:24.664Z,2022-10-19T09:01:40Z,3855307041,178,,3854112271,212,8.3,3854112269,141,82.4,3854112635,156,,3854112267,140,67.5,3854112273,213,4.4,3854112265,56,Left,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901761,125,49,1,14,43,9njsy633rh1tyri7l2jaju5o,1,32,16.3,2022-10-18T16:45:25.508Z,2022-10-19T09:01:40Z,,,,,,,,,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901781,126,1,1,14,43,9njsy633rh1tyri7l2jaju5o,1,32,16.3,2022-10-18T16:45:25.534Z,2022-10-19T09:01:40Z,3854112367,213,6.0,3854112363,141,15.6,3854112365,212,1.5,3855307117,178,,3854112359,56,Back,3854112361,140,33.4,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901759,140,43,1,14,45,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-10-18T16:45:27.161Z,2022-10-18T16:45:33Z,3854112489,144,49,,,,,,,,,,,,,,,,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901793,127,1,1,14,45,9njsy633rh1tyri7l2jaju5o,1,39,14.8,2022-10-18T16:45:27.328Z,2022-10-19T09:01:39Z,3854112431,212,14.8,3854112429,141,24.7,3854112423,56,Center,3855307157,178,,3854112425,140,51.6,3854112433,213,0.5,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901809,128,1,1,14,47,9njsy633rh1tyri7l2jaju5o,1,50.9,17.7,2022-10-18T16:45:29.278Z,2022-10-19T09:01:38Z,3854112527,141,8.2,3854112523,140,42.3,3854112535,213,3.8,3855307197,178,,3854112521,56,Back,3854112531,212,11.1,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901837,129,1,1,14,50,9njsy633rh1tyri7l2jaju5o,0,52.4,6.9,2022-10-18T16:45:32.129Z,2022-10-19T09:01:37Z,3854112713,212,45.6,3854112717,1,,3854112707,56,Right,3854112711,141,3.7,3854112715,213,6.2,3854112709,140,95.8,3855307241,178,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902239,150,50,1,14,56,bw9wm8pqfzcchumhiwdt2w15c,1,1.9,96.3,2022-10-18T16:45:37.723Z,2022-10-19T09:01:37Z,3854121889,285,,3854121897,233,130,3854115129,56,Back,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901839,130,7,1,14,57,9njsy633rh1tyri7l2jaju5o,0,98.1,3.7,2022-10-18T16:45:38.721Z,2022-10-19T09:01:36Z,3854116773,286,,3855307407,178,,3854121893,233,150,3855149529,385,,3854112721,56,Right,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901933,131,5,1,14,59,9njsy633rh1tyri7l2jaju5o,1,91.6,-1.5,2022-10-18T16:45:41.081Z,2022-10-19T04:33:02Z,3854113229,56,Right,3854113233,233,141,3854113231,347,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901855,141,5,1,14,59,bw9wm8pqfzcchumhiwdt2w15c,0,8.4,101.5,2022-10-18T16:45:41.081Z,2022-10-19T04:33:03Z,3854112815,347,,3854113257,233,131,3854112813,56,Back,,,,,,,,,,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901945,132,1,1,15,16,9njsy633rh1tyri7l2jaju5o,1,85,0,2022-10-18T16:45:57.785Z,2022-10-19T09:01:36Z,3854113291,107,,3854113299,212,24.0,3854113303,1,,3854113301,213,1.4,3854113295,140,88.3,3854113293,56,Center,3854113297,141,34.2,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901949,133,61,1,15,17,9njsy633rh1tyri7l2jaju5o,0,88.9,31.9,2022-10-18T16:45:59.520Z,2022-10-19T09:01:35Z,3854113321,56,Center,3855294059,178,,,,,,,,,,,,,,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901941,142,52,1,15,40,bw9wm8pqfzcchumhiwdt2w15c,1,10.5,53.3,2022-10-18T16:46:21.744Z,2022-10-19T09:01:31Z,3855150407,376,,3855294519,178,,,,,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902063,143,1,1,15,40,bw9wm8pqfzcchumhiwdt2w15c,1,10.6,52,2022-10-18T16:46:22.318Z,2022-10-19T09:01:30Z,3854114107,212,24.9,3854114103,140,15.5,3855294547,178,,3854114105,141,16.1,3854114099,123,,3854114109,213,4.9,3854114101,56,Back,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902069,144,1,1,15,43,bw9wm8pqfzcchumhiwdt2w15c,1,16.1,20.9,2022-10-18T16:46:24.841Z,2022-10-19T09:01:30Z,3854114167,213,0.5,3855294573,178,,3854114163,141,28.9,3854114159,56,Back,3854114165,212,11.6,3854114161,140,25.9,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902093,145,1,1,15,44,bw9wm8pqfzcchumhiwdt2w15c,1,25.4,28.3,2022-10-18T16:46:25.864Z,2022-10-19T09:01:29Z,3854114333,140,9.3,3854114337,212,20.9,3854114331,56,Back,3854114335,141,46.3,3855294589,178,,3854114339,213,2.5,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902107,146,1,1,15,48,bw9wm8pqfzcchumhiwdt2w15c,1,10.3,43.1,2022-10-18T16:46:29.680Z,2022-10-19T09:01:28Z,3855294615,178,,3854114415,213,1.1,3854114407,56,Back,3854114417,1,,3854114413,212,37.3,3854114409,140,26.7,3854114401,155,,3854114411,141,91.7,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902113,147,1,1,15,50,bw9wm8pqfzcchumhiwdt2w15c,0,31.3,90.2,2022-10-18T16:46:32.134Z,2022-10-19T09:01:28Z,3854114441,140,35.8,3854114437,3,,3855294769,388,,3854114445,212,5.6,3854114439,56,Back,3854114443,141,94.7,3854114447,213,0.6,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902115,134,49,1,15,51,9njsy633rh1tyri7l2jaju5o,1,60.5,6.1,2022-10-18T16:46:33.287Z,2022-10-19T09:01:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902129,135,3,1,15,53,9njsy633rh1tyri7l2jaju5o,0,60.8,4,2022-10-18T16:46:34.821Z,2022-10-19T09:01:27Z,3854114517,56,Right,3855294845,178,,3854114571,233,148,3855150847,464,,3854114519,286,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902133,148,7,1,15,53,bw9wm8pqfzcchumhiwdt2w15c,1,39.2,96,2022-10-18T16:46:34.952Z,2022-10-19T09:01:26Z,3854114535,285,,3854114533,56,Back,3855150873,385,,3854114567,233,135,3855294867,178,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902181,137,5,1,15,53,9njsy633rh1tyri7l2jaju5o,1,63.6,-1,2022-10-18T16:46:35.568Z,2022-10-19T04:36:45Z,3854114823,233,149,3854114819,56,Right,3854114821,347,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902139,149,5,1,15,53,bw9wm8pqfzcchumhiwdt2w15c,0,36.4,101,2022-10-18T16:46:35.568Z,2022-10-19T04:36:46Z,3854114829,233,137,3854114577,347,,3854114575,56,Back,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902149,136,43,1,15,56,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-10-18T16:46:38.474Z,2022-10-18T16:46:40Z,3854114639,140,65.0,3854114645,212,0,3854114649,213,0,3854114635,168,0,3854114641,141,0.0,3854114637,56,Right,3854114743,144,1,3854114633,3,0,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902193,138,1,1,15,58,9njsy633rh1tyri7l2jaju5o,1,50.6,0,2022-10-18T16:46:39.751Z,2022-10-19T09:01:26Z,3854114885,212,17.4,3854114879,56,Back,3854114883,141,19.8,3854114887,213,2.1,3854114881,140,42.0,3854114877,107,,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902203,139,1,1,16,1,9njsy633rh1tyri7l2jaju5o,1,39.2,25.2,2022-10-18T16:46:43.008Z,2022-10-19T09:01:25Z,3854114941,140,40.8,3855297951,178,,3854114945,212,31.9,3854114939,56,Back,3854114943,141,72.0,3854114947,213,1.5,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902231,140,1,1,16,4,9njsy633rh1tyri7l2jaju5o,1,38.9,68.4,2022-10-18T16:46:45.880Z,2022-10-19T09:01:24Z,3854115093,141,40.9,3854115097,213,4.8,3854115089,56,Back,3854115091,140,40.1,3854115095,212,18.7,3855297969,178,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902261,141,1,1,16,9,9njsy633rh1tyri7l2jaju5o,1,45,40.3,2022-10-18T16:46:50.609Z,2022-10-19T09:01:23Z,3854115261,212,21.9,3854115259,141,72.4,3854115263,213,1.5,3854115257,140,46.8,3854115255,56,Back,3855297985,178,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902271,142,1,1,16,14,9njsy633rh1tyri7l2jaju5o,1,52.3,78.5,2022-10-18T16:46:55.922Z,2022-10-19T09:01:21Z,3854115311,56,Left,3855298009,178,,3854115319,213,1.2,3854115315,141,96.0,3854115313,140,56.9,3854115317,212,12.8,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902303,143,1,1,16,16,9njsy633rh1tyri7l2jaju5o,1,54.6,93.8,2022-10-18T16:46:57.641Z,2022-10-19T09:01:20Z,3854115539,213,0.0,3854115531,56,Left,3855298043,178,,3854115535,141,95.1,3854115537,212,31.1,3854115533,140,84.2,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902311,144,1,1,16,21,9njsy633rh1tyri7l2jaju5o,0,92.3,79.8,2022-10-18T16:47:03.470Z,2022-10-19T09:01:19Z,3855151345,386,,3854115587,155,,3854115591,140,94.9,3854115595,212,4.5,3854115601,236,,3854115607,286,,3854115585,2,,3854115603,233,151,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,3855151343,225,,3855151347,72,,3854115589,56,3854115597,213,3855298125,178,,,5.4,3854115593,141,74.5,,,,,Center,,,,,,,,,,,,,,,,,,
2473902305,151,12,1,16,21,bw9wm8pqfzcchumhiwdt2w15c,1,7,22.9,2022-10-18T16:47:03.561Z,2022-10-19T09:01:18Z,3854115549,56,Back,3855298147,178,,3854115609,233,144,3854115547,185,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902393,152,12,1,16,23,bw9wm8pqfzcchumhiwdt2w15c,1,10.8,38,2022-10-18T16:47:05.406Z,2022-10-19T09:01:18Z,3854116109,213,5.8,3854116101,141,14.1,3854116097,140,43.9,3855298207,178,,3854116095,56,Back,3854116105,212,38.4,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902387,145,1,1,16,25,9njsy633rh1tyri7l2jaju5o,1,59.3,77.7,2022-10-18T16:47:07.488Z,2022-10-19T09:01:18Z,3854116049,3,,3854116059,213,0.8,3854116051,56,Left,3855298285,388,,3854116057,212,13.9,3854116053,140,68.7,3854116055,141,92.0,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902405,146,1,1,16,32,9njsy633rh1tyri7l2jaju5o,0,96.1,78.8,2022-10-18T16:47:14.409Z,2022-10-19T08:37:30Z,3855151733,72,,3854116147,155,,3855298327,178,,3854116157,213,5.0,3854116153,141,47.9,3855151729,225,,3854116149,56,Center,3854116151,140,100.0,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,3855151731,386,,3854116145,2,,3854116155,212,,,,,,,,,,,,,,,21.7,,,,,,,,,,,,,,,,,,
2473902409,147,5,1,16,33,9njsy633rh1tyri7l2jaju5o,0,101,50.2,2022-10-18T16:47:15.521Z,2022-10-19T04:46:54Z,3854116169,56,Center,3854116171,346,,3854116185,233,153,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902399,153,5,1,16,33,bw9wm8pqfzcchumhiwdt2w15c,1,-1,49.8,2022-10-18T16:47:15.521Z,2022-10-19T04:46:54Z,3854116141,56,Back,3854116143,346,,3854116181,233,147,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902523,154,1,1,16,51,bw9wm8pqfzcchumhiwdt2w15c,1,4.2,50.2,2022-10-18T16:47:32.960Z,2022-10-19T09:01:15Z,3854116841,124,,3854116851,213,0.9,3854116849,212,8.9,3854116843,56,Back,3854116847,141,60.6,3854116845,140,9.3,3854116855,237,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902543,155,1,1,16,54,bw9wm8pqfzcchumhiwdt2w15c,1,8.2,56.6,2022-10-18T16:47:36.051Z,2022-10-19T09:01:14Z,3854116937,141,46.4,3854116933,56,Back,3855298497,178,,3854116941,213,4.1,3854116935,140,3.9,3854116939,212,8.3,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902577,156,1,1,16,54,bw9wm8pqfzcchumhiwdt2w15c,1,2.4,48,2022-10-18T16:47:36.379Z,2022-10-19T09:01:14Z,3855298539,178,,3854117105,56,Back,3854117115,1,,3854117107,140,44.1,3854117103,157,,3854117113,213,0.4,3854117109,141,77.6,3854117111,212,48.2,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902581,157,61,1,16,57,bw9wm8pqfzcchumhiwdt2w15c,0,39.3,72,2022-10-18T16:47:39.560Z,2022-10-19T09:01:13Z,3855298567,178,,3854117123,56,Back,,,,,,,,,,,,,,,,,,,cinzr4hnryu433l6z40j5x49h,Mario González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902585,148,49,1,16,59,9njsy633rh1tyri7l2jaju5o,1,61.7,18.5,2022-10-18T16:47:41.245Z,2022-10-19T09:01:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902595,149,1,1,16,59,9njsy633rh1tyri7l2jaju5o,1,61.7,18.5,2022-10-18T16:47:41.256Z,2022-10-19T09:01:13Z,3854117199,213,0.7,3854117191,56,Center,3855298687,178,,3854117195,141,27.3,3854117197,212,8.9,3854117193,140,68.0,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902599,150,1,1,17,0,9njsy633rh1tyri7l2jaju5o,0,64.3,27.6,2022-10-18T16:47:42.023Z,2022-10-19T09:01:12Z,3854117225,141,24.4,3854117221,56,Center,3854117219,155,,3855298869,178,,3854117229,213,6.2,3854117223,140,80.1,3854117227,212,16.7,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
