id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist,qualifier/16/value
2531694227,413,1,1,47,8,bsykw9d70ffqe9atosc92n1e9,0,74.8,91.1,2023-04-10T13:17:21.708Z,2023-04-10T13:17:25Z,4179951055,56,Center,4179951065,213,5.2,4179951197,233,408,4179951069,1,,4179951051,2,,4179951053,155,,4179951057,140,91.5,4179951063,212,34.4,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,4179951059,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694247,408,11,1,47,11,c7jgkxx1czv5etn7snf1r6p2m,1,10.2,56.7,2023-04-10T13:17:25.032Z,2023-04-10T13:17:26Z,4179951201,233,413,4179951187,88,,4179951185,56,Back,,,,,,,,,,,,,,,,2kaqdxzo9y5n7c4zipsnayxn9,A. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694385,409,1,1,47,18,c7jgkxx1czv5etn7snf1r6p2m,1,9.8,52.5,2023-04-10T13:17:32.335Z,2023-04-10T13:17:38Z,4179951983,123,,4179951997,213,0.7,4179951991,140,18.9,4179951993,141,64.0,4179951987,56,Back,4179951995,212,12.3,,,,,,,2kaqdxzo9y5n7c4zipsnayxn9,A. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694411,410,1,1,47,24,c7jgkxx1czv5etn7snf1r6p2m,0,27.6,65.7,2023-04-10T13:17:38.320Z,2023-04-10T13:17:40Z,4179952155,141,33.0,4179952163,1,,4179952149,155,,4179952157,212,42.0,4179952159,213,5.7,4179952151,56,Center,4179952153,140,61.5,,,,aulhjgm35swnx4k3rexbds8ut,U. Jenssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694433,414,49,1,47,28,bsykw9d70ffqe9atosc92n1e9,1,40.2,70.6,2023-04-10T13:17:41.748Z,2023-04-10T13:17:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694477,415,1,1,47,30,bsykw9d70ffqe9atosc92n1e9,1,42.5,70.5,2023-04-10T13:17:43.916Z,2023-04-10T13:17:45Z,4179952529,212,17.7,4179952527,141,67.3,4179952511,155,,4179952513,56,Center,4179952525,140,59.2,4179952531,213,6.2,,,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694491,416,1,1,47,31,bsykw9d70ffqe9atosc92n1e9,0,59.2,67.3,2023-04-10T13:17:45.300Z,2023-04-10T13:17:46Z,4179952595,140,67.8,4179952597,141,70.5,4179952599,212,9.3,4179952591,3,,4179952593,56,Center,4179952601,213,0.2,,,,,,,115owbh8c39gfwcja2wxuweay,H. Tangen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694525,411,1,1,47,33,c7jgkxx1czv5etn7snf1r6p2m,1,33.6,23.9,2023-04-10T13:17:46.488Z,2023-04-10T13:17:47Z,4179952779,212,11.8,4179952777,141,10.9,4179952781,213,5.4,4179952773,56,Back,4179952771,3,,4179952775,140,41.1,,,,,,,52vsiwiaphq4xtgpsqy48dzp,M. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694533,412,49,1,47,34,c7jgkxx1czv5etn7snf1r6p2m,1,43.6,8.3,2023-04-10T13:17:47.784Z,2023-04-10T13:17:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694595,413,1,1,47,35,c7jgkxx1czv5etn7snf1r6p2m,1,46.7,8.2,2023-04-10T13:17:48.615Z,2023-04-10T13:17:51Z,4179953211,212,44.0,4179953203,155,,4179953213,213,0.7,4179953209,141,52.2,4179953207,140,77.4,4179953205,56,Center,4179953215,1,,,,,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694625,414,43,1,47,37,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T13:17:51.448Z,2023-04-10T13:18:11Z,4179954969,144,44,4179953367,56,Center,4179953369,286,0,4179953403,233,417,,,,,,,,,,,,,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694619,417,4,1,47,37,bsykw9d70ffqe9atosc92n1e9,1,24.6,55.6,2023-04-10T13:17:51.449Z,2023-04-10T14:36:13Z,4179953339,285,,4179959547,152,,4179953337,56,Back,4179959545,264,,4179959543,13,,4180486523,233,416,,,,,,,28foaur1tv999b2t8t0no9aeh,D. Brekalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694689,416,4,1,47,37,c7jgkxx1czv5etn7snf1r6p2m,0,75.4,44.4,2023-04-10T13:17:51.450Z,2023-04-10T14:36:13Z,4180486569,233,417,4179953767,152,,4179959691,264,,4179953747,13,,4179953773,286,,4179953763,56,Center,,,,,,,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694637,415,43,1,47,39,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T13:17:52.840Z,2023-04-10T13:18:12Z,4179953451,212,3.1,4179953453,213,2.5,4179953449,141,54.0,4179953447,140,76.3,4179953445,56,Center,4179955059,144,1,4179953465,156,0,,,,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531694721,418,43,1,47,41,bsykw9d70ffqe9atosc92n1e9,1,0,0,2023-04-10T13:17:55.415Z,2023-04-10T13:19:09Z,4179960061,144,4,4179953913,152,0,4179953911,56,Back,4179953917,285,0,4179953909,13,0,4179953915,265,0,4179953945,233,416,,,,28foaur1tv999b2t8t0no9aeh,D. Brekalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531695477,417,17,1,48,34,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T13:18:47.728Z,2023-04-10T13:18:50Z,4179958307,392,,4179958309,13,243,4179958305,31,,,,,,,,,,,,,,,,,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531697699,420,17,1,48,35,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T13:18:48.451Z,2023-04-10T13:21:23Z,4179971351,31,,4179971353,35,,,,,,,,,,,,,,,,,,,,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531697711,421,17,1,48,35,bsykw9d70ffqe9atosc92n1e9,1,0,0,2023-04-10T13:18:48.451Z,2023-04-10T13:21:39Z,4179971389,35,,4179973293,189,,4179971385,31,,,,,,,,,,,,,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531696043,419,1,1,49,11,bsykw9d70ffqe9atosc92n1e9,0,25.4,60.3,2023-04-10T13:19:24.739Z,2023-04-10T14:36:14Z,4180486785,5,,4179961645,157,,4179961655,213,0.2,4179961649,140,87.6,4179961647,56,Center,4179961659,1,,4179961651,141,76.9,4179961653,212,66.3,2o5etqath4k9qaliho4op0hd5,P. Gunnarsson,4180486787,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531696121,418,12,1,49,13,c7jgkxx1czv5etn7snf1r6p2m,1,16,27.9,2023-04-10T13:19:27.440Z,2023-04-10T13:19:34Z,4179962045,212,16.0,4179962039,140,24.1,4179962037,56,Back,4179962041,141,7.9,4179962047,213,5.3,4179962325,15,,,,,,,,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531696137,419,30,1,49,18,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T13:19:32.202Z,2023-04-10T13:19:32Z,4179962121,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531696131,420,30,1,49,18,bsykw9d70ffqe9atosc92n1e9,1,0,0,2023-04-10T13:19:32.251Z,2023-04-10T13:19:32Z,4179962099,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531708823,429,32,2,45,0,bsykw9d70ffqe9atosc92n1e9,1,0,0,2023-04-10T13:34:39.694Z,2023-04-10T13:34:42Z,4180039743,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531708815,431,32,2,45,0,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T13:34:39.694Z,2023-04-10T13:34:39Z,4180039699,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531708887,430,1,2,45,0,bsykw9d70ffqe9atosc92n1e9,1,50.1,49.9,2023-04-10T13:34:39.794Z,2023-04-10T13:34:45Z,4180040079,212,27.2,4180040077,141,52.1,4180040081,213,3.1,4180040075,140,24.2,4180040073,56,Back,4180040083,279,S,,,,,,,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531708955,431,1,2,45,5,bsykw9d70ffqe9atosc92n1e9,1,24.3,51.9,2023-04-10T13:34:45.058Z,2023-04-10T13:35:56Z,4180040415,155,,4180040425,213,0.6,4180040421,141,83.2,4180040423,212,38.4,4180040419,140,54.7,4180040427,1,,4180040417,56,Left,,,,2o5etqath4k9qaliho4op0hd5,P. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531708967,432,1,2,45,9,bsykw9d70ffqe9atosc92n1e9,0,54.7,83.2,2023-04-10T13:34:49.578Z,2023-04-10T13:36:11Z,4180040497,213,0.3,4180040489,56,Left,4180040491,140,79.2,4180040493,141,92.9,4180040487,168,,4180040485,3,,4180040495,212,26.6,,,,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531708977,432,12,2,45,10,c7jgkxx1czv5etn7snf1r6p2m,1,17.8,10.7,2023-04-10T13:34:49.932Z,2023-04-10T13:34:51Z,4180040533,141,0.0,4180040535,212,18.5,4180040531,140,33.7,4180040581,167,,4180040529,56,Back,4180040537,213,5.8,,,,,,,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531708983,433,5,2,45,10,c7jgkxx1czv5etn7snf1r6p2m,0,34.8,-1.4,2023-04-10T13:34:50.613Z,2023-04-10T13:35:03Z,4180041537,233,433,4180040563,56,Back,4180040565,347,,,,,,,,,,,,,,,,,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709127,433,5,2,45,10,bsykw9d70ffqe9atosc92n1e9,1,65.2,101.4,2023-04-10T13:34:50.613Z,2023-04-10T14:36:54Z,4180041477,347,,4180041517,233,433,4180041475,56,Left,,,,,,,,,,,,,,,,115owbh8c39gfwcja2wxuweay,H. Tangen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709159,434,1,2,45,23,bsykw9d70ffqe9atosc92n1e9,1,65.7,100,2023-04-10T13:35:03.026Z,2023-04-10T13:35:05Z,4180041675,213,5.2,4180041665,107,,4180041673,212,24.3,4180041671,141,70.6,4180041667,56,Center,4180041669,140,76.8,4180041677,1,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709173,435,1,2,45,25,bsykw9d70ffqe9atosc92n1e9,0,76.8,70.6,2023-04-10T13:35:05.242Z,2023-04-10T14:31:37Z,4180041745,56,Center,4180041747,140,77.2,4180041749,141,67.2,4180041757,213,4.9,4180041753,212,2.3,4180041743,168,,,,,,,,7w9hhlq31pw5r4xwrjtk6yrbp,L. Salvesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709179,434,1,2,45,25,c7jgkxx1czv5etn7snf1r6p2m,1,19.3,35.4,2023-04-10T13:35:05.684Z,2023-04-10T13:35:06Z,4180041799,140,27.1,4180041797,56,Back,4180041801,141,41.6,4180041803,212,9.2,4180041805,213,0.5,,,,,,,,,,52vsiwiaphq4xtgpsqy48dzp,M. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709187,435,49,2,45,26,c7jgkxx1czv5etn7snf1r6p2m,1,27.1,41.6,2023-04-10T13:35:06.533Z,2023-04-10T13:35:07Z,,,,,,,,,,,,,,,,,,,,,,,,,dlgueejo95xoqfugtpgc3i2nd,C. Holse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709191,436,1,2,45,27,c7jgkxx1czv5etn7snf1r6p2m,0,27.1,41.6,2023-04-10T13:35:06.701Z,2023-04-10T13:35:08Z,4180041837,140,36.8,4180041847,213,6.3,4180041845,212,10.2,4180041833,56,Back,4180041841,141,41.2,,,,,,,,,,dlgueejo95xoqfugtpgc3i2nd,C. Holse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709229,436,8,2,45,30,bsykw9d70ffqe9atosc92n1e9,1,57.2,69.7,2023-04-10T13:35:10.242Z,2023-04-10T14:30:45Z,4180042075,56,Center,,,,,,,,,,,,,,,,,,,,,,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709245,437,1,2,45,31,bsykw9d70ffqe9atosc92n1e9,1,60.2,72.9,2023-04-10T13:35:10.753Z,2023-04-10T13:35:11Z,4180042139,213,2.1,4180042137,212,16.9,4180042133,140,52.5,4180042131,56,Left,4180042135,141,94.7,,,,,,,,,,eyq4y2syfou2qo5a795rmjhpm,M. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709237,437,43,2,45,31,c7jgkxx1czv5etn7snf1r6p2m,1,0,0,2023-04-10T13:35:10.877Z,2023-04-10T14:30:53Z,4180042101,285,0,4180432175,144,7,4180042099,56,Back,,,,,,,,,,,,,,,,97pv7d7lbkovwn9gcpf0tpnmx,M. Bjørlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531780563,867,49,2,45,32,bsykw9d70ffqe9atosc92n1e9,1,58.6,94.1,2023-04-10T13:35:11.694Z,2023-04-10T14:31:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709277,438,1,2,45,33,bsykw9d70ffqe9atosc92n1e9,1,52.5,94.7,2023-04-10T13:35:13.618Z,2023-04-10T14:31:00Z,4180042375,213,3.9,4180042367,56,Back,4180042369,140,36.1,4180042373,212,23.9,4180042371,141,70.3,,,,,,,,,,6o1kdj6orb69f9ilwimxlprvu,S. Pattynama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709315,439,1,2,45,34,bsykw9d70ffqe9atosc92n1e9,1,38.7,68.1,2023-04-10T13:35:14.314Z,2023-04-10T13:35:16Z,4180042571,56,Center,4180042573,140,54.4,4180042577,212,31.5,4180042579,213,5.3,4180042575,141,28.6,,,,,,,,,,28foaur1tv999b2t8t0no9aeh,D. Brekalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709345,440,1,2,45,36,bsykw9d70ffqe9atosc92n1e9,1,54.4,28.6,2023-04-10T13:35:16.314Z,2023-04-10T13:35:19Z,4180042819,56,Back,4180042827,213,3.1,4180042821,140,43.2,4180042825,212,11.8,4180042823,141,29.7,,,,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709371,441,1,2,45,39,bsykw9d70ffqe9atosc92n1e9,1,43.2,29.7,2023-04-10T13:35:19.161Z,2023-04-10T13:35:20Z,4180043001,56,Back,4180043003,140,47.1,4180043007,212,14.8,4180043009,213,5.0,4180043005,141,8.8,,,,,,,,,,4iqkcwtg7gw8r22x27k4d49hw,D. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709431,442,1,2,45,41,bsykw9d70ffqe9atosc92n1e9,1,47.1,8.8,2023-04-10T13:35:20.705Z,2023-04-10T13:35:24Z,4180043325,213,1.1,4180043317,56,Center,4180043319,140,53.8,4180043323,212,16.8,4180043321,141,31.3,,,,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709423,438,45,2,45,43,c7jgkxx1czv5etn7snf1r6p2m,0,44,66.2,2023-04-10T13:35:23.593Z,2023-04-10T13:35:29Z,4180043277,285,,4180043777,233,443,4180043275,56,Back,,,,,,,,,,,,,,,,52vsiwiaphq4xtgpsqy48dzp,M. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709493,443,3,2,45,43,bsykw9d70ffqe9atosc92n1e9,1,56,33.8,2023-04-10T13:35:23.593Z,2023-04-10T13:35:28Z,4180043737,56,Center,4180043761,233,438,4180043739,286,,,,,,,,,,,,,,,,,eyq4y2syfou2qo5a795rmjhpm,M. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709559,444,1,2,45,48,bsykw9d70ffqe9atosc92n1e9,1,76.1,12.3,2023-04-10T13:35:28.539Z,2023-04-10T13:35:33Z,4180044155,141,27.0,4180044167,213,1.7,4180044149,140,74.9,4180044147,56,Center,4180044161,212,10.1,,,,,,,,,,eyq4y2syfou2qo5a795rmjhpm,M. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709609,445,1,2,45,53,bsykw9d70ffqe9atosc92n1e9,1,87.5,12.2,2023-04-10T13:35:32.898Z,2023-04-10T13:35:36Z,4180044489,213,3.2,4180044487,212,14.8,4180044483,140,73.5,4180044485,141,10.4,4180044481,56,Right,,,,,,,,,,115owbh8c39gfwcja2wxuweay,H. Tangen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709677,446,1,2,45,56,bsykw9d70ffqe9atosc92n1e9,1,72.8,11.7,2023-04-10T13:35:36.225Z,2023-04-10T13:35:42Z,4180044889,56,Center,4180044891,140,56.8,4180044893,141,21.3,4180044897,213,2.8,4180044895,212,18.0,,,,,,,,,,eyq4y2syfou2qo5a795rmjhpm,M. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709701,439,45,2,46,2,c7jgkxx1czv5etn7snf1r6p2m,0,29.8,92.4,2023-04-10T13:35:42.666Z,2023-04-10T13:35:44Z,4180045087,56,Back,4180045155,233,447,4180045089,285,,,,,,,,,,,,,,,,,dlgueejo95xoqfugtpgc3i2nd,C. Holse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709709,447,3,2,46,2,bsykw9d70ffqe9atosc92n1e9,1,70.2,7.6,2023-04-10T13:35:42.666Z,2023-04-10T13:35:44Z,4180045105,56,Right,4180045117,233,439,4180045107,286,,,,,,,,,,,,,,,,,4iqkcwtg7gw8r22x27k4d49hw,D. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709717,440,45,2,46,4,c7jgkxx1czv5etn7snf1r6p2m,0,21.8,91.4,2023-04-10T13:35:44.010Z,2023-04-10T13:35:48Z,4180045167,285,,4180045455,233,448,4180045165,56,Back,,,,,,,,,,,,,,,,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709743,448,3,2,46,4,bsykw9d70ffqe9atosc92n1e9,1,78.2,8.6,2023-04-10T13:35:44.010Z,2023-04-10T13:35:48Z,4180045355,56,Right,4180045357,286,,4180045381,233,440,,,,,,,,,,,,,,,,4iqkcwtg7gw8r22x27k4d49hw,D. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709771,449,1,2,46,8,bsykw9d70ffqe9atosc92n1e9,0,96.6,5.3,2023-04-10T13:35:47.914Z,2023-04-10T13:35:50Z,4180045541,286,,4180045535,233,441,4180045507,56,Right,4180045509,140,96.6,4180045533,236,,4180045513,212,2.0,4180045511,141,8.2,4180045503,2,,4iqkcwtg7gw8r22x27k4d49hw,D. Diop,4180045515,213,1.6,4180045505,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709747,441,12,2,46,8,c7jgkxx1czv5etn7snf1r6p2m,1,5.1,86.6,2023-04-10T13:35:48.014Z,2023-04-10T13:35:50Z,4180045367,56,Back,4180045581,233,449,4180045365,185,,,,,,,,,,,,,,,,,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709775,442,6,2,46,8,c7jgkxx1czv5etn7snf1r6p2m,0,2,87.4,2023-04-10T13:35:48.581Z,2023-04-10T13:35:52Z,4180045553,73,,4180045771,233,450,4180045549,56,Back,,,,,,,,,,,,,,,,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531709789,450,6,2,46,8,bsykw9d70ffqe9atosc92n1e9,1,98,12.6,2023-04-10T13:35:48.581Z,2023-04-10T14:34:40Z,4180045683,56,Right,4180045685,75,,4180045715,233,442,,,,,,,,,,,,,,,,4iqkcwtg7gw8r22x27k4d49hw,D. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531710159,451,1,2,46,38,bsykw9d70ffqe9atosc92n1e9,0,99.5,0.5,2023-04-10T13:36:18.427Z,2023-04-10T13:36:21Z,4180048129,141,47.3,4180048117,2,,4180048119,6,,4180048127,140,90.9,4180048123,224,,4180048121,155,,4180048135,1,,4180048125,56,Center,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,4180048131,212,33.1,4180048133,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2531710183,443,44,2,46,41,c7jgkxx1czv5etn7snf1r6p2m,1,9.2,52.4,2023-04-10T13:36:21.009Z,2023-04-10T13:36:22Z,4180048219,285,,4180048247,233,452,4180048217,56,Back,,,,,,,,,,,,,,,,52vsiwiaphq4xtgpsqy48dzp,M. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531710167,452,44,2,46,41,bsykw9d70ffqe9atosc92n1e9,0,90.8,47.6,2023-04-10T13:36:21.010Z,2023-04-10T13:36:22Z,4180048267,233,443,4180048153,286,,4180048151,56,Center,,,,,,,,,,,,,,,,4iqkcwtg7gw8r22x27k4d49hw,D. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531710195,444,12,2,46,42,c7jgkxx1czv5etn7snf1r6p2m,1,9.4,52.2,2023-04-10T13:36:21.909Z,2023-04-10T13:36:23Z,4180048287,56,Back,4180048293,212,17.7,4180048291,141,39.7,4180048289,140,24.2,4180048295,213,5.8,4180048307,15,,,,,,,,52vsiwiaphq4xtgpsqy48dzp,M. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531710201,453,15,2,46,43,bsykw9d70ffqe9atosc92n1e9,1,80.2,70.8,2023-04-10T13:36:23.130Z,2023-04-10T13:36:56Z,4180048323,18,,4180051231,103,19,4180051233,215,,4180050445,25,,4180051243,231,51.4,4180048325,56,Center,4180051241,230,98.4,4180051235,458,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,4180051237,146,83.7,4180051239,147,66.6,,4180050451,82,,4180050447,72,,4180051229,102,47.1,4180051227,80,4180050475,233,,,,,,,,,445,,,
2531710221,445,10,2,46,43,c7jgkxx1czv5etn7snf1r6p2m,1,13.6,38.2,2023-04-10T13:36:23.230Z,2023-04-10T13:36:49Z,4180048451,56,Back,4180048449,94,,4180050521,233,453,,,,,,,,,,,,,,,,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531710241,446,6,2,46,45,c7jgkxx1czv5etn7snf1r6p2m,0,6.6,27.8,2023-04-10T13:36:25.405Z,2023-04-10T13:36:28Z,4180048569,56,Back,4180048697,233,454,4180048571,73,,,,,,,,,,,,,,,,,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531710261,454,6,2,46,45,bsykw9d70ffqe9atosc92n1e9,1,93.4,72.2,2023-04-10T13:36:25.405Z,2023-04-10T14:34:40Z,4180048677,56,Center,4180048679,73,,4180048693,233,446,,,,,,,,,,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531710935,455,1,2,47,27,bsykw9d70ffqe9atosc92n1e9,0,99.5,99.5,2023-04-10T13:37:07.226Z,2023-04-10T13:37:26Z,4180054015,233,448,4180052655,56,Center,4180052651,155,,4180052653,223,,4180052649,6,,4180052647,2,,4180052665,1,,4180052657,140,97.0,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,4180052663,213,4.6,4180052661,212,34.2,,4180052659,141,49.3,,,,,,,,,,,,,,,,,,,,,,
2531711097,448,41,2,47,29,c7jgkxx1czv5etn7snf1r6p2m,1,3.3,49.1,2023-04-10T13:37:09.117Z,2023-04-10T13:37:35Z,4180054787,141,49.1,4180054789,212,5.5,4180054791,213,0,4180054023,233,455,4180054785,140,8.5,,,,,,,,,,2kaqdxzo9y5n7c4zipsnayxn9,A. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531710977,456,13,2,47,32,bsykw9d70ffqe9atosc92n1e9,1,92.4,51.8,2023-04-10T13:37:12.690Z,2023-04-10T13:37:53Z,4180052891,56,Center,4180055467,230,98.2,4180055469,231,51.3,4180055465,458,,4180052887,17,,4180055459,102,57.8,4180055461,103,33.3,4180054379,25,,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,4180055463,328,,4180055457,83,,,4180054381,20,,,,,,,,,,,,,,,,,,,,,,,
