id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2535979003,105,43,1,10,3,ew0hpuiweoltpsg5f51r2w64t,1,0,0,2023-04-19T16:41:31.340Z,2023-04-19T16:42:00Z,4202741505,144,5,4202740911,346,0,4202740909,56,Back,,,,,,,,,,,,,,,,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979031,105,43,1,10,8,93xj9vmeln0marv6r1uti7but,1,0,0,2023-04-19T16:41:36.743Z,2023-04-19T17:28:37Z,4202741053,155,0,4202741055,56,Center,4202741057,140,100.0,4202787345,144,1,4202741059,141,60.7,4202741061,212,8.1,4202741063,213,5.0,,,,9kje5itaq7ey60tiy1v5nbahh,G. Åsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979033,106,43,1,10,9,93xj9vmeln0marv6r1uti7but,1,0,0,2023-04-19T16:41:37.312Z,2023-04-19T17:28:38Z,4202741067,346,0,4202787373,144,5,4202741065,56,Center,,,,,,,,,,,,,,,,9kje5itaq7ey60tiy1v5nbahh,G. Åsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979125,106,1,1,10,33,ew0hpuiweoltpsg5f51r2w64t,0,25.2,38.2,2023-04-19T16:42:01.139Z,2023-04-19T17:31:05Z,4202741589,213,6.3,4202741587,212,36.0,4202741591,1,,4202741583,140,59.5,4202743249,5,,4202741579,157,,4202741581,56,Center,4202741585,141,37.4,4clmd8g8jogdfvauhijd7n55h,V. Myhra,4202743351,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979129,107,61,1,10,34,93xj9vmeln0marv6r1uti7but,0,52.4,66.3,2023-04-19T16:42:02.205Z,2023-04-24T10:14:57Z,4202741605,56,Center,,,,,,,,,,,,,,,,,,,,,,5lc81sbctf8okncyam1di568l,T. Lehne Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979141,107,1,1,10,36,ew0hpuiweoltpsg5f51r2w64t,1,49.8,33.1,2023-04-19T16:42:04.099Z,2023-04-19T16:42:05Z,4202741681,213,5.6,4202741675,140,56.4,4202741677,141,25.3,4202741679,212,8.7,4202741673,56,Center,,,,,,,,,,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979147,108,1,1,10,37,ew0hpuiweoltpsg5f51r2w64t,1,55.8,24.9,2023-04-19T16:42:04.979Z,2023-04-19T16:42:06Z,4202741715,141,8.2,4202741711,56,Right,4202741713,140,62.6,4202741719,213,5.3,4202741717,212,13.4,,,,,,,,,,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979151,109,1,1,10,38,ew0hpuiweoltpsg5f51r2w64t,1,62.6,8,2023-04-19T16:42:06.027Z,2023-04-19T16:42:07Z,4202741737,56,Right,4202741739,140,58.4,4202741745,213,2.3,4202741741,141,15.3,4202741743,212,6.6,,,,,,,,,,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979159,110,1,1,10,39,ew0hpuiweoltpsg5f51r2w64t,0,58,14.9,2023-04-19T16:42:07.563Z,2023-04-19T16:42:08Z,4202741787,56,Right,4202741789,140,70.1,4202741793,212,12.7,4202741795,213,6.2,4202741791,141,13.4,4202741785,155,,,,,,,,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979169,108,8,1,10,40,93xj9vmeln0marv6r1uti7but,1,25.7,91.5,2023-04-19T16:42:07.949Z,2023-04-24T10:15:24Z,4217055963,384,,4202741837,56,Back,,,,,,,,,,,,,,,,,,,aojrff0lrdwjyyvsbpd39h7f9,V. Dragsnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979183,109,49,1,10,41,93xj9vmeln0marv6r1uti7but,1,31.4,89.4,2023-04-19T16:42:09.246Z,2023-04-24T10:15:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9kje5itaq7ey60tiy1v5nbahh,G. Åsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979189,110,1,1,10,42,93xj9vmeln0marv6r1uti7but,1,31.4,89.4,2023-04-19T16:42:10.583Z,2023-04-24T10:15:31Z,4202741907,213,0.1,4202741903,141,92.1,4202741899,56,Back,4202741897,155,,4202741901,140,46.6,4202741905,212,16.1,,,,,,,9kje5itaq7ey60tiy1v5nbahh,G. Åsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979193,111,3,1,10,44,93xj9vmeln0marv6r1uti7but,0,45,88.3,2023-04-19T16:42:12.474Z,2023-04-24T10:15:43Z,4202741941,233,111,4202741917,56,Back,4202741919,286,,4217056689,464,,,,,,,,,,,,,,6mf11pv0pfvyl9vom1i1pi0yy,A. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979191,111,7,1,10,44,ew0hpuiweoltpsg5f51r2w64t,1,55,11.7,2023-04-19T16:42:12.475Z,2023-04-24T10:15:46Z,4202741913,285,,4202741925,233,111,4217056833,383,,4202741911,56,Right,,,,,,,,,,,,,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979195,112,49,1,10,44,ew0hpuiweoltpsg5f51r2w64t,1,55.5,17.4,2023-04-19T16:42:12.867Z,2023-04-19T16:42:13Z,,,,,,,,,,,,,,,,,,,,,,,,,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979201,113,1,1,10,45,ew0hpuiweoltpsg5f51r2w64t,1,54.5,17.4,2023-04-19T16:42:13.195Z,2023-04-19T16:42:14Z,4202741959,213,3.2,4202741957,212,17.0,4202741953,140,38.3,4202741951,56,Back,4202741955,141,15.8,,,,,,,,,,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979227,114,1,1,10,46,ew0hpuiweoltpsg5f51r2w64t,1,26.1,15,2023-04-19T16:42:14.634Z,2023-04-19T16:42:18Z,4202742071,141,38.8,4202742075,213,2.3,4202742067,56,Back,4202742069,140,12.2,4202742073,212,21.8,,,,,,,,,,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979247,115,1,1,10,50,ew0hpuiweoltpsg5f51r2w64t,0,13.8,31,2023-04-19T16:42:18.211Z,2023-04-19T16:42:22Z,4202742189,140,61.7,4202742187,56,Center,4202742197,1,,4202742193,212,50.5,4202742195,213,0.1,4202742191,141,37.1,4202742185,155,,,,,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979255,112,44,1,10,52,93xj9vmeln0marv6r1uti7but,1,39.4,67.3,2023-04-19T16:42:19.916Z,2023-04-24T15:47:32Z,4202742235,285,,4202742251,233,116,4202742233,56,Back,,,,,,,,,,,,,,,,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979249,116,44,1,10,52,ew0hpuiweoltpsg5f51r2w64t,0,60.6,32.7,2023-04-19T16:42:19.917Z,2023-04-24T10:16:11Z,4202742201,56,Center,4202742255,233,112,4202742203,286,,,,,,,,,,,,,,,,,58dyik26pd4vb9biime1mw2y1,J. Braut Brunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979259,113,1,1,10,52,93xj9vmeln0marv6r1uti7but,0,40.1,71.3,2023-04-19T16:42:20.139Z,2023-04-24T10:16:13Z,4202742261,56,Center,4202742259,3,,4202742265,141,74.4,4202742263,140,53.5,4202742269,213,0.1,4202742267,212,14.2,,,,,,,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979265,117,1,1,10,56,ew0hpuiweoltpsg5f51r2w64t,1,48.7,33.9,2023-04-19T16:42:23.995Z,2023-04-19T16:42:25Z,4202742313,212,11.1,4202742311,141,25.9,4202742307,56,Center,4202742315,213,5.8,4202742309,140,57.9,,,,,,,,,,263cj7dbq77k9z4kh6xqtbecq,I. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979279,118,1,1,10,57,ew0hpuiweoltpsg5f51r2w64t,1,57.9,25.9,2023-04-19T16:42:25.235Z,2023-04-19T16:42:27Z,4202742385,140,53.5,4202742391,213,2.2,4202742383,56,Center,4202742389,212,7.8,4202742387,141,35.2,,,,,,,,,,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979293,119,1,1,10,59,ew0hpuiweoltpsg5f51r2w64t,0,56.5,35.2,2023-04-19T16:42:27.403Z,2023-04-19T16:42:30Z,4202742445,155,,4202742453,212,40.9,4202742455,213,0.5,4202742451,141,62.3,4202742457,1,,4202742447,56,Center,4202742449,140,91.3,,,,263cj7dbq77k9z4kh6xqtbecq,I. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979301,114,49,1,11,4,93xj9vmeln0marv6r1uti7but,1,4.6,23.7,2023-04-19T16:42:32.732Z,2023-04-19T16:42:32Z,,,,,,,,,,,,,,,,,,,,,,,,,67l0o9f3qvblr4k70fpkytr6x,M. Hedenstad Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979339,115,1,1,11,9,93xj9vmeln0marv6r1uti7but,1,7.1,34.3,2023-04-19T16:42:37.628Z,2023-04-24T10:17:56Z,4202742717,213,1.1,4217061777,189,,4202742709,56,Back,4202742713,141,56.3,4202742711,140,14.1,4202742715,212,16.7,,,,,,,67l0o9f3qvblr4k70fpkytr6x,M. Hedenstad Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979353,116,1,1,11,10,93xj9vmeln0marv6r1uti7but,1,14.1,56.5,2023-04-19T16:42:38.476Z,2023-04-24T10:18:00Z,4202742773,212,22.2,4202742771,141,25.3,4202742769,140,20.3,4202742767,56,Back,4202742775,213,5.0,,,,,,,,,,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979371,117,43,1,11,18,93xj9vmeln0marv6r1uti7but,1,0,0,2023-04-19T16:42:45.980Z,2023-04-24T15:36:17Z,4202742905,56,Center,4202742913,213,0.2,4217784231,144,1,4202742915,1,0,4202742911,212,33.8,4202742907,140,58.8,4202742909,141,29.3,,,,dg8g9ml1e0kwq0e6m1rpj2sph,E. Garnås,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979375,118,4,1,11,19,93xj9vmeln0marv6r1uti7but,1,24.4,26.2,2023-04-19T16:42:47.562Z,2023-04-24T15:26:45Z,4217066265,294,,4202742933,56,Back,4202742935,152,,4202742931,13,,4202742941,233,120,4217066267,285,,,,,,,,dg8g9ml1e0kwq0e6m1rpj2sph,E. Garnås,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979365,120,4,1,11,19,ew0hpuiweoltpsg5f51r2w64t,0,75.6,73.8,2023-04-19T16:42:47.563Z,2023-04-24T15:26:48Z,4202742881,152,,4217066283,286,,4217069445,294,,4202742879,56,Center,4202742877,13,,4202742951,233,118,,,,,,,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979437,120,1,1,11,35,93xj9vmeln0marv6r1uti7but,1,39.2,27.1,2023-04-19T16:43:03.171Z,2023-04-24T10:21:40Z,4217071037,152,,4202743331,141,59.5,4202743335,213,1.4,4202743329,140,41.8,4202743327,56,Back,4202743333,212,22.2,4217071351,189,,4217071035,5,,dg8g9ml1e0kwq0e6m1rpj2sph,E. Garnås,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979441,121,1,1,11,36,93xj9vmeln0marv6r1uti7but,1,41.8,59.5,2023-04-19T16:43:04.436Z,2023-04-24T10:21:57Z,4202743363,212,15.4,4202743361,141,81.0,4202743359,140,46.5,4202743357,56,Back,4202743365,213,1.2,,,,,,,,,,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979449,122,1,1,11,39,93xj9vmeln0marv6r1uti7but,1,44.9,81,2023-04-19T16:43:07.126Z,2023-04-24T10:22:11Z,4202743407,213,5.0,4202743405,212,12.5,4202743397,56,Back,4202743399,140,48.6,4202743401,141,63.5,,,,,,,,,,2dx94phqrljak98vkh5rywxrd,K. Tønnessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979427,119,43,1,11,40,93xj9vmeln0marv6r1uti7but,1,0,0,2023-04-19T16:43:08.572Z,2023-04-24T10:21:28Z,4202743271,56,Back,4202743275,141,27.1,4217070861,144,1,4202743267,5,0,4202743269,152,0,4202743273,140,39.2,4202743277,212,20.8,4202743279,213,3.3,7m68sk6x5j4izvmi83h2e6kbu,M. Knudsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979473,123,1,1,11,41,93xj9vmeln0marv6r1uti7but,1,52.3,55.7,2023-04-19T16:43:09.677Z,2023-04-24T10:22:23Z,4202743543,212,12.0,4202743541,141,39.2,4202743545,213,4.4,4202743537,56,Back,4202743539,140,48.3,,,,,,,,,,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979497,124,1,1,11,47,93xj9vmeln0marv6r1uti7but,1,59.3,33.5,2023-04-19T16:43:15.077Z,2023-04-24T10:22:30Z,4202743673,212,47.3,4202743671,141,95.4,4202743675,213,1.1,4202743669,140,79.8,4202743667,56,Left,4202743665,196,,4202743677,1,,4202743663,155,,dg8g9ml1e0kwq0e6m1rpj2sph,E. Garnås,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979525,125,2,1,11,51,93xj9vmeln0marv6r1uti7but,1,79.9,96.6,2023-04-19T16:43:19.236Z,2023-04-24T10:22:50Z,4202743837,56,Left,4202743839,140,83.6,4202743841,141,84.7,4202744155,7,9kje5itaq7ey60tiy1v5nbahh,,,,,,,,,,,,,aojrff0lrdwjyyvsbpd39h7f9,V. Dragsnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979551,121,55,1,11,51,ew0hpuiweoltpsg5f51r2w64t,1,18.1,47,2023-04-19T16:43:19.237Z,2023-04-19T17:36:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979689,122,1,1,12,31,ew0hpuiweoltpsg5f51r2w64t,1,13.3,26.8,2023-04-19T16:43:59.527Z,2023-04-24T10:23:29Z,4202744711,5,,4202744727,1,,4202744715,241,,4202744713,157,,4217074857,189,,4202744723,212,48.7,4202744717,56,Center,4202744725,213,0.1,4clmd8g8jogdfvauhijd7n55h,V. Myhra,4202744719,140,59.5,4202744721,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979691,123,44,1,12,33,ew0hpuiweoltpsg5f51r2w64t,1,60.4,27.6,2023-04-19T16:44:01.346Z,2023-04-24T15:47:32Z,4202744735,286,,4202744763,233,126,4202744731,56,Center,,,,,,,,,,,,,,,,58dyik26pd4vb9biime1mw2y1,J. Braut Brunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979697,126,44,1,12,33,93xj9vmeln0marv6r1uti7but,0,39.6,72.4,2023-04-19T16:44:01.347Z,2023-04-24T10:23:46Z,4202744747,56,Back,4202744749,285,,4202744767,233,123,,,,,,,,,,,,,,,,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979705,124,1,1,12,33,ew0hpuiweoltpsg5f51r2w64t,0,59,33.4,2023-04-19T16:44:01.407Z,2023-04-24T10:23:49Z,4202744803,213,5.2,4202744793,3,,4202744799,141,27.6,4202744797,140,61.1,4202744795,56,Center,4202744801,212,4.5,,,,,,,58dyik26pd4vb9biime1mw2y1,J. Braut Brunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979719,127,1,1,12,37,93xj9vmeln0marv6r1uti7but,0,33.9,81.2,2023-04-19T16:44:05.682Z,2023-04-24T10:24:50Z,4202744869,141,92.6,4202744867,140,32.3,4202744871,212,7.9,4202744873,213,1.8,4202744863,3,,4202744865,56,Back,,,,,,,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979715,125,1,1,12,39,ew0hpuiweoltpsg5f51r2w64t,0,63.3,18.2,2023-04-19T16:44:07.746Z,2023-04-24T10:25:27Z,4202744851,141,43.3,4202744855,213,1.4,4202744845,155,,4202744853,212,17.4,4202744849,140,66.7,4202744847,56,Center,,,,,,,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979737,128,1,1,12,40,93xj9vmeln0marv6r1uti7but,0,28.3,59.6,2023-04-19T16:44:08.466Z,2023-04-24T10:26:25Z,4202744931,140,51.6,4202744923,3,,4202744927,56,Center,4202744937,212,25.9,4202744933,141,72.1,4202744941,213,0.3,,,,,,,dg8g9ml1e0kwq0e6m1rpj2sph,E. Garnås,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979763,126,1,1,12,43,ew0hpuiweoltpsg5f51r2w64t,1,45.1,33.3,2023-04-19T16:44:11.810Z,2023-04-19T16:44:15Z,4202745047,56,Back,4202745055,213,2.9,4202745049,140,33.3,4202745051,141,37.3,4202745053,212,12.7,,,,,,,,,,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979765,127,1,1,12,47,ew0hpuiweoltpsg5f51r2w64t,1,41.6,28.6,2023-04-19T16:44:14.938Z,2023-04-19T16:44:16Z,4202745085,140,40.2,4202745091,213,4.6,4202745083,56,Back,4202745087,141,6.5,4202745089,212,15.1,,,,,,,,,,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979769,128,1,1,12,48,ew0hpuiweoltpsg5f51r2w64t,1,40.2,6.5,2023-04-19T16:44:16.418Z,2023-04-19T16:44:18Z,4202745115,140,60.4,4202745121,213,0.2,4202745119,212,21.9,4202745117,141,14.4,4202745113,56,Right,,,,,,,,,,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979773,129,1,1,12,50,ew0hpuiweoltpsg5f51r2w64t,1,60.4,14.4,2023-04-19T16:44:18.802Z,2023-04-19T18:34:03Z,4202745149,141,16.8,4202745147,140,51.7,4202874385,156,,4202745151,212,9.3,4202745153,213,3.0,4202745145,56,Right,,,,,,,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979777,130,1,1,12,51,ew0hpuiweoltpsg5f51r2w64t,1,51.7,16.8,2023-04-19T16:44:19.298Z,2023-04-24T10:26:56Z,4202745177,213,0.7,4202745173,141,27.4,4202745169,56,Center,4202745175,212,11.6,4202745171,140,60.4,,,,,,,,,,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979779,131,1,1,12,52,ew0hpuiweoltpsg5f51r2w64t,0,60.6,27.4,2023-04-19T16:44:20.130Z,2023-04-19T18:34:11Z,4202745195,212,13.0,4202745191,140,68.6,4202745187,155,,4202745189,56,Right,4202745197,213,5.4,4202745193,141,12.8,,,,,,,263cj7dbq77k9z4kh6xqtbecq,I. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979781,129,61,1,12,53,93xj9vmeln0marv6r1uti7but,1,40.8,83.3,2023-04-19T16:44:21.346Z,2023-04-24T10:27:14Z,4202745199,56,Back,,,,,,,,,,,,,,,,,,,,,,aojrff0lrdwjyyvsbpd39h7f9,V. Dragsnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979789,130,49,1,12,56,93xj9vmeln0marv6r1uti7but,1,32.9,75,2023-04-19T16:44:24.819Z,2023-04-19T16:44:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2dx94phqrljak98vkh5rywxrd,K. Tønnessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979797,131,1,1,12,57,93xj9vmeln0marv6r1uti7but,1,32.9,75,2023-04-19T16:44:24.994Z,2023-04-24T10:27:19Z,4202745307,1,,4202745299,140,63.1,4202745297,56,Center,4202745305,213,5.9,4202745301,141,58.7,4202745303,212,33.6,4217084055,157,,,,,2dx94phqrljak98vkh5rywxrd,K. Tønnessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979799,132,1,1,12,58,93xj9vmeln0marv6r1uti7but,0,61,59.2,2023-04-19T16:44:26.394Z,2023-04-19T16:44:27Z,4202745313,3,,4202745315,168,,4202745317,56,Center,4202745319,140,79.0,4202745325,213,0.5,4202745321,141,75.4,4202745323,212,21.9,,,,5lc81sbctf8okncyam1di568l,T. Lehne Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979801,132,49,1,12,59,ew0hpuiweoltpsg5f51r2w64t,1,28,25.9,2023-04-19T16:44:26.978Z,2023-04-19T16:44:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979813,133,1,1,12,59,ew0hpuiweoltpsg5f51r2w64t,1,25.2,25.5,2023-04-19T16:44:27.658Z,2023-04-19T16:44:29Z,4202745395,213,2.6,4202745391,141,40.7,4202745387,56,Back,4202745389,140,7.7,4202745393,212,21.1,,,,,,,,,,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979825,134,1,1,13,1,ew0hpuiweoltpsg5f51r2w64t,0,7.7,40.7,2023-04-19T16:44:29.403Z,2023-04-24T10:28:48Z,4202745471,213,6.2,4202745469,212,56.1,4202745467,141,30.7,4202745473,1,,4202745463,56,Center,4202745465,140,60.7,4202745461,157,,,,,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979837,133,44,1,13,3,93xj9vmeln0marv6r1uti7but,1,40.8,73.7,2023-04-19T16:44:31.857Z,2023-04-24T15:47:32Z,4202745533,285,,4202745543,233,135,4202745531,56,Back,,,,,,,,,,,,,,,,aojrff0lrdwjyyvsbpd39h7f9,V. Dragsnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979831,135,44,1,13,3,ew0hpuiweoltpsg5f51r2w64t,0,59.2,26.3,2023-04-19T16:44:31.858Z,2023-04-24T10:28:48Z,4202745495,286,,4202745493,56,Center,4202745535,233,133,,,,,,,,,,,,,,,,58dyik26pd4vb9biime1mw2y1,J. Braut Brunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979835,136,43,1,13,4,ew0hpuiweoltpsg5f51r2w64t,1,0,0,2023-04-19T16:44:31.929Z,2023-04-24T10:28:17Z,4202745521,140,77.1,4202745517,168,0,4202745525,212,18.0,4202745519,56,Center,4217086603,144,1,4202745523,141,39.2,4202745527,213,0.3,4202745515,3,0,58dyik26pd4vb9biime1mw2y1,J. Braut Brunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538676023,913,61,1,13,4,93xj9vmeln0marv6r1uti7but,1,38.6,74.9,2023-04-19T16:44:32.093Z,2023-04-24T10:28:43Z,4217087587,56,Back,,,,,,,,,,,,,,,,,,,,,,aojrff0lrdwjyyvsbpd39h7f9,V. Dragsnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979845,134,49,1,13,9,93xj9vmeln0marv6r1uti7but,1,29.9,71.6,2023-04-19T16:44:37.394Z,2023-04-19T16:44:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979863,135,1,1,13,10,93xj9vmeln0marv6r1uti7but,1,30.3,57.6,2023-04-19T16:44:38.258Z,2023-04-19T16:44:43Z,4202745651,56,Back,4202745655,141,19.8,4202745657,212,25.8,4202745659,213,4.7,4202745653,140,28.8,,,,,,,,,,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535979883,136,1,1,13,15,93xj9vmeln0marv6r1uti7but,1,27,19.8,2023-04-19T16:44:43.257Z,2023-04-19T16:44:45Z,4202745755,212,26.9,4202745751,140,7.8,4202745753,141,46.0,4202745749,56,Back,4202745757,213,2.4,,,,,,,,,,dg8g9ml1e0kwq0e6m1rpj2sph,E. Garnås,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
