id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2531903331,402,45,2,47,7,doohk95o6e8pkqah8vkop51dg,0,31.4,22.5,2023-04-10T16:06:42.031Z,2023-04-10T16:06:43Z,4181099333,285,,4181099331,56,Back,4181099379,233,398,,,,,,,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903379,399,1,2,47,7,ctvzi2jbl1q6xzq0s3sexj73g,1,67.9,75.6,2023-04-10T16:06:42.522Z,2023-04-10T16:06:48Z,4181099587,213,4.0,4181099585,212,30.6,4181099577,140,47.9,4181099581,141,42.8,4181099575,56,Back,,,,,,,,,,biuovem90utcyzda58nixtaay,A. Grønbæk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903399,400,1,2,47,13,ctvzi2jbl1q6xzq0s3sexj73g,1,58.1,61.2,2023-04-10T16:06:48.722Z,2023-04-10T16:06:50Z,4181099691,140,64.6,4181099697,213,1.2,4181099695,212,20.3,4181099689,56,Left,4181099693,141,89.3,,,,,,,,,,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903457,401,1,2,47,15,ctvzi2jbl1q6xzq0s3sexj73g,1,64.6,89.3,2023-04-10T16:06:50.490Z,2023-04-10T16:06:56Z,4181099973,213,3.7,4181099967,140,44.4,4181099971,212,25.5,4181099965,56,Back,4181099969,141,68.5,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903489,402,1,2,47,21,ctvzi2jbl1q6xzq0s3sexj73g,1,45.4,64.9,2023-04-10T16:06:56.050Z,2023-04-10T16:06:58Z,4181100135,141,88.0,4181100133,140,46.8,4181100137,212,15.8,4181100131,56,Back,4181100139,213,1.5,,,,,,,,,,17jltcnnaha4707duh52hirit,M. Lode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903507,403,1,2,47,23,ctvzi2jbl1q6xzq0s3sexj73g,1,47.4,87.7,2023-04-10T16:06:58.474Z,2023-04-10T16:07:01Z,4181100233,56,Back,4181100243,213,4.3,4181100239,212,16.0,4181100235,140,41.4,4181100237,141,66.0,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903527,404,1,2,47,26,ctvzi2jbl1q6xzq0s3sexj73g,1,40.2,59.4,2023-04-10T16:07:01.634Z,2023-04-10T16:07:05Z,4181100395,213,4.7,4181100391,141,28.8,4181100387,56,Back,4181100393,212,20.8,4181100389,140,40.9,,,,,,,,,,17jltcnnaha4707duh52hirit,M. Lode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903553,405,1,2,47,30,ctvzi2jbl1q6xzq0s3sexj73g,0,44.4,22.8,2023-04-10T16:07:05.058Z,2023-04-10T16:07:07Z,4181100567,155,,4181100579,1,,4181100571,140,80.0,4181100569,56,Center,4181100577,213,6.3,4181100573,141,22.7,4181100575,212,37.4,,,,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903573,403,1,2,47,33,doohk95o6e8pkqah8vkop51dg,1,18.3,80.7,2023-04-10T16:07:08.096Z,2023-04-10T16:07:09Z,4181100725,213,0.5,4181100721,141,86.4,4181100717,56,Back,4181100723,212,8.2,4181100715,3,,4181100719,140,25.2,,,,,,,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903579,404,61,2,47,34,doohk95o6e8pkqah8vkop51dg,0,24.5,84.3,2023-04-10T16:07:09.199Z,2023-04-10T16:23:26Z,4181100741,56,Back,,,,,,,,,,,,,,,,,,,,,,2mkfrrq1taiw0l42xzeeua5m1,V. Torp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903585,406,61,2,47,35,ctvzi2jbl1q6xzq0s3sexj73g,0,77.9,17.7,2023-04-10T16:07:10.243Z,2023-04-10T16:07:10Z,4181100795,56,Right,,,,,,,,,,,,,,,,,,,,,,bybggxgpzlr7xz2f1i3b7c0kp,H. Vetlesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903601,407,43,2,47,36,ctvzi2jbl1q6xzq0s3sexj73g,1,0,0,2023-04-10T16:07:11.227Z,2023-04-10T16:07:13Z,4181101017,144,49,,,,,,,,,,,,,,,,,,,,,,bybggxgpzlr7xz2f1i3b7c0kp,H. Vetlesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903617,405,49,2,47,37,doohk95o6e8pkqah8vkop51dg,1,18.8,81,2023-04-10T16:07:11.952Z,2023-04-10T16:07:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2mkfrrq1taiw0l42xzeeua5m1,V. Torp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903631,406,1,2,47,37,doohk95o6e8pkqah8vkop51dg,1,19,80.9,2023-04-10T16:07:12.176Z,2023-04-10T16:07:13Z,4181101057,56,Back,4181101061,141,91.8,4181101059,140,25.8,4181101065,213,0.8,4181101063,212,10.3,,,,,,,,,,2mkfrrq1taiw0l42xzeeua5m1,V. Torp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903669,407,1,2,47,38,doohk95o6e8pkqah8vkop51dg,1,27,91.7,2023-04-10T16:07:13.408Z,2023-04-10T16:07:16Z,4181101291,212,20.6,4181101289,141,73.8,4181101287,140,42.8,4181101293,213,5.7,4181101285,56,Back,,,,,,,,,,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903715,408,2,2,47,43,doohk95o6e8pkqah8vkop51dg,1,47.6,75.9,2023-04-10T16:07:18.143Z,2023-04-10T16:23:45Z,4181101635,141,94.5,4181101633,140,74.2,4181101631,56,Left,4181134761,7,edfsc7q83gpy1y9w3apjvwjbp,,,,,,,,,,,,,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904205,412,55,2,47,43,ctvzi2jbl1q6xzq0s3sexj73g,1,29.8,11.2,2023-04-10T16:07:18.144Z,2023-04-10T16:59:25Z,,,,,,,,,,,,,,,,,,,,,,,,,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903737,409,43,2,47,47,doohk95o6e8pkqah8vkop51dg,1,0,0,2023-04-10T16:07:22.511Z,2023-04-10T16:18:54Z,4181101771,212,23.6,4181101765,56,Center,4181101767,140,92.8,4181101761,2,0,4181101769,141,52.8,4181101763,155,0,4181134523,144,1,4181101773,213,4.6,edfsc7q83gpy1y9w3apjvwjbp,S. Tibbling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903741,408,43,2,47,49,ctvzi2jbl1q6xzq0s3sexj73g,1,0,0,2023-04-10T16:07:24.595Z,2023-04-10T16:14:47Z,4181123619,144,44,4181101875,233,410,4181101791,56,Back,4181101793,285,0,,,,,,,,,,,,,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903743,410,43,2,47,49,doohk95o6e8pkqah8vkop51dg,1,0,0,2023-04-10T16:07:24.596Z,2023-04-10T16:18:48Z,4181101809,56,Center,4181134305,144,44,4181101811,286,0,,,,,,,,,,,,,,,,crxwhejm0ur604l99z8c8nrv9,M. Maigaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903749,409,43,2,47,50,ctvzi2jbl1q6xzq0s3sexj73g,1,0,0,2023-04-10T16:07:24.898Z,2023-04-10T16:14:46Z,4181101899,213,0.5,4181101917,15,0,4181101891,56,Back,4181101897,212,26.9,4181101895,141,56.3,4181123503,144,12,4181101893,140,30.3,,,,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903761,411,43,2,47,51,doohk95o6e8pkqah8vkop51dg,1,0,0,2023-04-10T16:07:26.704Z,2023-04-10T16:18:51Z,4181102773,215,0,4181101967,18,0,4181101965,22,0,4181102771,103,25,4181102767,73,0,4181102775,108,0,4181102777,328,0,4181102783,147,55.1,avtms6bcr8i7qdacuv225evo5,J. Andersen,,4181101969,56,4181134425,144,13,4181102337,153,0,4181102785,230,4181102787,231,49.8,4181102779,458,4181102333,20,0,,98.5,0,4181102781,146,83.4,Center,4181102769,102,69.7
2531903797,412,43,2,47,54,doohk95o6e8pkqah8vkop51dg,1,0,0,2023-04-10T16:07:29.103Z,2023-04-10T16:19:02Z,4181102159,141,54.5,4181104547,7,213399,4181102157,140,91.0,4181102153,3,0,4181102155,56,Center,4181134855,144,2,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903809,410,43,2,47,56,ctvzi2jbl1q6xzq0s3sexj73g,1,0,0,2023-04-10T16:07:30.811Z,2023-04-10T16:14:45Z,4181102229,56,Back,4181102235,212,6.1,4181102237,213,0.5,4181102227,3,0,4181102231,140,23.0,4181102233,141,53.4,4181123433,144,1,,,,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531903833,411,43,2,47,58,ctvzi2jbl1q6xzq0s3sexj73g,1,0,0,2023-04-10T16:07:33.380Z,2023-04-10T16:14:43Z,4181123367,144,52,,,,,,,,,,,,,,,,,,,,,,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904267,413,1,2,48,45,ctvzi2jbl1q6xzq0s3sexj73g,1,29.8,39.7,2023-04-10T16:08:20.756Z,2023-04-10T16:08:23Z,4181104783,141,48.4,4181104777,241,,4181104781,140,15.6,4181104775,5,,4181104779,56,Back,4181104787,213,2.8,4181104785,212,16.0,,,,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904287,414,1,2,48,48,ctvzi2jbl1q6xzq0s3sexj73g,0,17.1,48.7,2023-04-10T16:08:23.053Z,2023-04-10T16:59:24Z,4181104925,212,45.9,4181104927,213,0.0,4181104921,140,60.8,4181104929,1,,4181104923,141,51.8,4181104917,155,,4181104919,56,Center,,,,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904297,413,8,2,48,51,doohk95o6e8pkqah8vkop51dg,1,48.5,38.6,2023-04-10T16:08:26.176Z,2023-04-10T16:08:43Z,4181106035,15,,4181104999,56,Back,,,,,,,,,,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904299,414,43,2,48,51,doohk95o6e8pkqah8vkop51dg,1,0,0,2023-04-10T16:08:26.767Z,2023-04-10T16:08:41Z,4181105859,144,49,,,,,,,,,,,,,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904325,415,1,2,48,52,doohk95o6e8pkqah8vkop51dg,1,29.5,39.8,2023-04-10T16:08:27.239Z,2023-04-10T16:08:44Z,4181105153,213,5.1,4181105149,141,15.5,4181105145,56,Back,4181105147,140,35.3,4181105151,212,17.6,4181105143,3,,,,,,,,ogcuz4pxxu9605ibev6htdxx,B. Utvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904327,416,49,2,48,53,doohk95o6e8pkqah8vkop51dg,1,35.7,15.5,2023-04-10T16:08:28.344Z,2023-04-10T16:08:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904361,417,1,2,48,55,doohk95o6e8pkqah8vkop51dg,1,35.5,12.8,2023-04-10T16:08:30.063Z,2023-04-10T16:08:32Z,4181105329,141,14.5,4181105331,212,16.5,4181105327,140,19.8,4181105325,56,Back,4181105333,213,3.1,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904389,418,1,2,48,57,doohk95o6e8pkqah8vkop51dg,1,19,13.9,2023-04-10T16:08:31.999Z,2023-04-10T16:08:34Z,4181105455,141,31.7,4181105453,140,4.1,4181105457,212,19.8,4181105451,56,Back,4181105459,213,2.5,,,,,,,,,,crxwhejm0ur604l99z8c8nrv9,M. Maigaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904439,419,1,2,48,59,doohk95o6e8pkqah8vkop51dg,0,5.1,29,2023-04-10T16:08:34.657Z,2023-04-10T16:08:38Z,4181105683,212,54.0,4181105679,140,54.2,4181105687,1,,4181105685,213,6.0,4181105677,56,Right,4181105681,141,5.5,4181105675,155,,,,,930dsqwxik1m9vy5zdr544jpx,A. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904443,415,49,2,49,3,ctvzi2jbl1q6xzq0s3sexj73g,1,41.7,94.4,2023-04-10T16:08:38.276Z,2023-04-10T16:08:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904545,416,1,2,49,5,ctvzi2jbl1q6xzq0s3sexj73g,1,45.1,96.9,2023-04-10T16:08:39.901Z,2023-04-10T16:08:46Z,4181106141,141,98.0,4181106137,56,Left,4181106145,213,0.0,4181106143,212,24.7,4181106139,140,68.6,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904567,417,1,2,49,11,ctvzi2jbl1q6xzq0s3sexj73g,1,70.8,93,2023-04-10T16:08:46.348Z,2023-04-10T16:08:50Z,4181106289,141,88.0,4181106287,140,54.2,4181106293,212,17.8,4181106285,56,Left,4181106295,213,3.3,,,,,,,,,,biuovem90utcyzda58nixtaay,A. Grønbæk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904629,418,1,2,49,16,ctvzi2jbl1q6xzq0s3sexj73g,1,42.1,93,2023-04-10T16:08:50.854Z,2023-04-10T16:08:58Z,4181106649,56,Back,4181106653,140,32.9,4181106669,1,,4181106641,155,,4181106667,213,4.5,4181106645,196,,4181106659,141,25.2,4181106663,212,47.1,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904651,419,1,2,49,23,ctvzi2jbl1q6xzq0s3sexj73g,0,35.2,58.4,2023-04-10T16:08:57.901Z,2023-04-10T16:09:00Z,4181106805,213,0.1,4181106803,212,23.8,4181106799,140,57.8,4181106801,141,60.2,4181106797,56,Center,,,,,,,,,,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904659,420,1,2,49,26,doohk95o6e8pkqah8vkop51dg,0,44,43.7,2023-04-10T16:09:00.927Z,2023-04-10T16:09:02Z,4181106823,1,,4181106819,212,2.4,4181106821,213,6.1,4181106817,141,43.0,4181106867,233,420,4181106815,140,46.2,4181106871,286,,4181106865,236,,ogcuz4pxxu9605ibev6htdxx,B. Utvik,,4181106811,157,4181106813,56,Back,,,,,,,,,,,,,,,,,,,,,,,
2531904655,420,74,2,49,26,ctvzi2jbl1q6xzq0s3sexj73g,1,57.8,60.2,2023-04-10T16:09:00.928Z,2023-04-10T16:26:50Z,4181106807,56,Center,4181106873,233,420,4181106809,285,,,,,,,,,,,,,,,,,biuovem90utcyzda58nixtaay,A. Grønbæk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904685,421,49,2,49,27,doohk95o6e8pkqah8vkop51dg,1,33.4,29.2,2023-04-10T16:09:02.639Z,2023-04-10T16:09:02Z,,,,,,,,,,,,,,,,,,,,,,,,,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904703,422,1,2,49,27,doohk95o6e8pkqah8vkop51dg,1,31.7,32.2,2023-04-10T16:09:02.767Z,2023-04-10T16:09:04Z,4181106981,140,43.5,4181106985,212,13.5,4181106983,141,24.4,4181106979,56,Back,4181106987,213,5.9,,,,,,,,,,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904729,423,1,2,49,29,doohk95o6e8pkqah8vkop51dg,1,44.8,23.3,2023-04-10T16:09:04.447Z,2023-04-10T16:09:07Z,4181107165,213,5.5,4181107163,212,17.0,4181107159,140,55.7,4181107161,141,4.9,4181107157,56,Right,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904733,424,1,2,49,32,doohk95o6e8pkqah8vkop51dg,0,58.8,11,2023-04-10T16:09:07.662Z,2023-04-10T16:09:08Z,4181107179,212,17.2,4181107181,213,0.9,4181107173,56,Center,4181107175,140,68.7,4181107177,141,31.1,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904747,421,8,2,49,34,ctvzi2jbl1q6xzq0s3sexj73g,1,22.9,72.1,2023-04-10T16:09:09.325Z,2023-04-10T16:09:09Z,4181107233,56,Back,,,,,,,,,,,,,,,,,,,,,,17jltcnnaha4707duh52hirit,M. Lode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904757,422,49,2,49,35,ctvzi2jbl1q6xzq0s3sexj73g,1,25.6,71.1,2023-04-10T16:09:10.174Z,2023-04-10T16:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,17jltcnnaha4707duh52hirit,M. Lode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904769,423,1,2,49,35,ctvzi2jbl1q6xzq0s3sexj73g,1,25.6,71.1,2023-04-10T16:09:10.317Z,2023-04-10T16:09:11Z,4181107309,141,94.8,4181107313,213,1.0,4181107307,140,35.1,4181107305,56,Back,4181107311,212,19.0,,,,,,,,,,17jltcnnaha4707duh52hirit,M. Lode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904771,424,3,2,49,36,ctvzi2jbl1q6xzq0s3sexj73g,0,35.8,93,2023-04-10T16:09:11.565Z,2023-04-10T16:09:14Z,4181107427,233,425,4181107317,56,Back,4181107319,286,,,,,,,,,,,,,,,,,blsn3vd9ixyrtiiw3t023cuwa,J. Mvuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904785,425,7,2,49,36,doohk95o6e8pkqah8vkop51dg,1,64.2,7,2023-04-10T16:09:11.566Z,2023-04-10T16:09:13Z,4181107379,56,Right,4181107415,233,424,4181107381,285,,4181107377,167,,,,,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904997,425,5,2,49,38,ctvzi2jbl1q6xzq0s3sexj73g,1,27.6,101.2,2023-04-10T16:09:13.313Z,2023-04-10T16:26:54Z,4181108447,347,,4181108445,56,Back,4181108453,233,426,,,,,,,,,,,,,,,,blsn3vd9ixyrtiiw3t023cuwa,J. Mvuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531904789,426,5,2,49,38,doohk95o6e8pkqah8vkop51dg,0,72.4,-1.2,2023-04-10T16:09:13.313Z,2023-04-10T16:09:34Z,4181108463,233,425,4181107405,347,,4181107403,56,Right,,,,,,,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905007,426,1,2,49,59,ctvzi2jbl1q6xzq0s3sexj73g,1,31.1,100,2023-04-10T16:09:34.310Z,2023-04-10T16:09:36Z,4181108513,140,41.9,4181108509,107,,4181108515,141,95.9,4181108517,212,12.0,4181108511,56,Back,4181108519,213,6.0,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905009,427,61,2,50,1,ctvzi2jbl1q6xzq0s3sexj73g,0,38.8,93.2,2023-04-10T16:09:36.750Z,2023-04-10T16:09:37Z,4181108523,56,Back,,,,,,,,,,,,,,,,,,,,,,biuovem90utcyzda58nixtaay,A. Grønbæk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905023,427,3,2,50,3,doohk95o6e8pkqah8vkop51dg,0,66.2,3.2,2023-04-10T16:09:38.700Z,2023-04-10T16:09:40Z,4181108591,56,Right,4181108625,233,428,4181108593,286,,,,,,,,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905027,428,7,2,50,3,ctvzi2jbl1q6xzq0s3sexj73g,1,33.8,96.8,2023-04-10T16:09:38.701Z,2023-04-10T16:09:41Z,4181108613,233,427,4181108609,56,Back,4181108611,285,,,,,,,,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905039,428,5,2,50,4,doohk95o6e8pkqah8vkop51dg,1,64.4,-0.9,2023-04-10T16:09:39.640Z,2023-04-10T16:26:54Z,4181108673,347,,4181108671,56,Right,4181108703,233,429,,,,,,,,,,,,,,,,6bmumoni1d3l86o9firkzoy6s,C. Baah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905035,429,5,2,50,4,ctvzi2jbl1q6xzq0s3sexj73g,0,35.6,100.9,2023-04-10T16:09:39.640Z,2023-04-10T16:09:41Z,4181108657,347,,4181108655,56,Back,4181108715,233,428,,,,,,,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905171,429,1,2,50,14,doohk95o6e8pkqah8vkop51dg,1,62.3,0,2023-04-10T16:09:49.390Z,2023-04-10T16:09:52Z,4181109201,107,,4181109209,212,12.0,4181109205,140,56.4,4181109207,141,13.4,4181109211,213,2.1,4181109203,56,Right,,,,,,,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905175,430,1,2,50,17,doohk95o6e8pkqah8vkop51dg,1,51.6,13.7,2023-04-10T16:09:51.870Z,2023-04-10T16:09:53Z,4181109237,140,34.6,4181109235,56,Back,4181109239,141,11.0,4181109243,213,3.2,4181109241,212,17.9,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905193,431,1,2,50,18,doohk95o6e8pkqah8vkop51dg,1,34.5,11,2023-04-10T16:09:53.310Z,2023-04-10T16:09:56Z,4181109349,212,23.3,4181109347,141,45.2,4181109351,213,1.6,4181109343,56,Back,4181109345,140,32.8,,,,,,,,,,ogcuz4pxxu9605ibev6htdxx,B. Utvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905209,432,1,2,50,21,doohk95o6e8pkqah8vkop51dg,1,32.8,46.6,2023-04-10T16:09:55.934Z,2023-04-10T16:09:57Z,4181109431,56,Back,4181109439,213,5.4,4181109435,141,32.6,4181109433,140,40.5,4181109437,212,12.5,,,,,,,,,,aqc0qritba195wf770gyd1149,A. Skipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905227,433,1,2,50,22,doohk95o6e8pkqah8vkop51dg,1,45.5,43.9,2023-04-10T16:09:57.487Z,2023-04-10T16:10:01Z,4181109601,213,1.5,4181109595,140,46.8,4181109593,56,Back,4181109597,141,88.2,4181109599,212,30.2,,,,,,,,,,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905239,434,1,2,50,26,doohk95o6e8pkqah8vkop51dg,1,56.5,92,2023-04-10T16:10:01.006Z,2023-04-10T16:10:02Z,4181109673,212,8.7,4181109669,140,63.7,4181109677,213,0.5,4181109671,141,98.4,4181109667,56,Left,,,,,,,,,,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905241,435,61,2,50,27,doohk95o6e8pkqah8vkop51dg,0,62.9,97.4,2023-04-10T16:10:02.175Z,2023-04-10T16:10:02Z,4181109681,56,Left,,,,,,,,,,,,,,,,,,,,,,edfsc7q83gpy1y9w3apjvwjbp,S. Tibbling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905259,430,5,2,50,27,ctvzi2jbl1q6xzq0s3sexj73g,1,35.5,-0.8,2023-04-10T16:10:02.638Z,2023-04-10T16:26:54Z,4181109791,56,Back,4181109805,233,436,4181109793,347,,,,,,,,,,,,,,,,,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905245,436,5,2,50,27,doohk95o6e8pkqah8vkop51dg,0,64.5,100.8,2023-04-10T16:10:02.638Z,2023-04-10T16:10:06Z,4181109817,233,430,4181109699,56,Left,4181109701,347,,,,,,,,,,,,,,,,,edfsc7q83gpy1y9w3apjvwjbp,S. Tibbling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905275,431,1,2,50,31,ctvzi2jbl1q6xzq0s3sexj73g,1,32.5,0,2023-04-10T16:10:06.055Z,2023-04-10T16:10:08Z,4181109903,140,17.0,4181109899,107,,4181109907,212,17.1,4181109905,141,7.1,4181109909,213,2.8,4181109901,56,Back,,,,,,,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905293,432,1,2,50,33,ctvzi2jbl1q6xzq0s3sexj73g,1,16.3,12.6,2023-04-10T16:10:08.503Z,2023-04-10T16:10:11Z,4181110013,141,3.4,4181110015,212,11.0,4181110009,56,Back,4181110017,213,5.7,4181110011,140,24.9,,,,,,,,,,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531905327,433,1,2,50,36,ctvzi2jbl1q6xzq0s3sexj73g,1,20.9,8,2023-04-10T16:10:10.919Z,2023-04-10T16:10:14Z,4181110185,213,2.4,4181110179,140,5.3,4181110181,141,31.8,4181110177,56,Back,4181110183,212,23.0,,,,,,,,,,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
