id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/13/value
2521851065,331,1,1,49,39,6ttwlm6op92r4670oayg5md7h,1,4.8,14.6,2023-03-18T18:20:41.439Z,2023-04-01T06:16:50Z,4106920911,140,22.7,4151267929,178,,4106920913,141,8.3,4106920909,56,Back,4106920917,213,6.1,4106920915,212,19.3,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851105,332,1,1,49,42,6ttwlm6op92r4670oayg5md7h,1,23.5,8.9,2023-03-18T18:20:44.341Z,2023-04-01T06:16:57Z,4106921149,212,21.2,4106921147,141,35.4,4106921151,213,2.1,4106921143,56,Back,4151268085,178,,4106921145,140,12.8,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851135,333,1,1,49,44,6ttwlm6op92r4670oayg5md7h,1,10.2,32.2,2023-03-18T18:20:46.975Z,2023-04-01T06:17:02Z,4106921321,141,8.3,4151268203,178,,4106921319,140,2.7,4106921329,212,18.1,4106921317,56,Back,4106921331,213,4.3,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851149,334,1,1,49,47,6ttwlm6op92r4670oayg5md7h,1,3.4,6.5,2023-03-18T18:20:49.120Z,2023-04-01T06:17:05Z,4106921415,212,11.8,4151268249,178,,4106921411,140,14.2,4106921413,141,1.6,4106921417,213,6.0,4106921409,56,Back,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851161,335,1,1,49,48,6ttwlm6op92r4670oayg5md7h,0,14.2,1.6,2023-03-18T18:20:50.521Z,2023-04-01T06:17:14Z,4151268471,178,,4106921667,233,521,4106921475,213,0.8,4106921671,286,,4106921467,56,Back,4106921469,140,15.8,4106921473,212,2.5,4106921471,141,4.3,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,4106921665,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851181,521,74,1,49,48,2ry1fixv27p3xepazsxcuyoho,1,82.1,96.8,2023-03-18T18:20:50.576Z,2023-04-01T06:17:18Z,4151268555,178,,4106921607,285,,4106921605,56,Left,4106921679,233,335,,,,,,,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851247,336,5,1,49,49,6ttwlm6op92r4670oayg5md7h,1,19.2,-1.2,2023-03-18T18:20:51.449Z,2023-04-01T06:17:21Z,4106921985,56,Back,4106922019,233,522,4106921987,347,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851209,522,5,1,49,49,2ry1fixv27p3xepazsxcuyoho,0,80.8,101.2,2023-03-18T18:20:51.449Z,2023-04-01T06:17:21Z,4106921737,56,Left,4106921739,347,,4106922067,233,336,,,,,,,,,,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851563,337,1,1,50,9,6ttwlm6op92r4670oayg5md7h,1,20.2,0,2023-03-18T18:21:11.638Z,2023-04-01T06:17:25Z,4106923855,107,,4106926089,189,,4106923865,213,0.3,4106923861,141,4.1,4106923859,140,30.5,4106923863,212,11.4,4106923857,56,Back,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851573,338,4,1,50,11,6ttwlm6op92r4670oayg5md7h,1,30.2,3.2,2023-03-18T18:21:13.852Z,2023-04-01T06:17:34Z,4106924087,233,523,4106923913,152,,4106923911,56,Back,4106926253,189,,4106923917,285,,4106923909,13,,4106923915,265,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851597,523,4,1,50,11,2ry1fixv27p3xepazsxcuyoho,0,69.8,96.8,2023-03-18T18:21:13.853Z,2023-04-01T06:17:34Z,4106924047,265,,4106924049,286,,4106924041,13,,4106924105,233,338,4106924043,56,Left,4151268901,178,,4106924717,189,,4106924045,152,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851639,339,30,1,50,21,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-03-18T18:21:23.542Z,2023-04-01T06:17:37Z,4106924269,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851637,524,30,1,50,21,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-03-18T18:21:23.542Z,2023-04-01T06:17:38Z,4106924267,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867325,350,32,2,45,0,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-03-18T18:38:20.189Z,2023-03-31T10:43:19Z,4107012851,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867311,529,32,2,45,0,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-03-18T18:38:20.189Z,2023-03-18T18:38:20Z,4107012795,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867379,530,1,2,45,0,2ry1fixv27p3xepazsxcuyoho,1,49.9,50,2023-03-18T18:38:20.230Z,2023-04-01T05:33:43Z,4107013095,213,3.2,4151210671,178,,4107013091,141,49.7,4107013087,140,39.6,4107013093,212,10.8,4107013097,279,S,4107013083,56,Back,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867423,531,1,2,45,2,2ry1fixv27p3xepazsxcuyoho,1,39.6,49.7,2023-03-18T18:38:22.380Z,2023-04-01T05:33:49Z,4151210981,178,,4107013355,141,28.0,4107013359,213,4.7,4107013357,212,14.8,4107013353,140,40.1,4107013351,56,Back,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867443,532,1,2,45,4,2ry1fixv27p3xepazsxcuyoho,1,40.1,28,2023-03-18T18:38:24.520Z,2023-04-01T05:33:53Z,4107013429,56,Right,4107013435,141,6.5,4107013437,212,19.0,4107013439,213,5.4,4107013431,140,51.6,4151211049,178,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867491,533,1,2,45,7,2ry1fixv27p3xepazsxcuyoho,1,51.6,6.5,2023-03-18T18:38:27.359Z,2023-04-01T05:33:57Z,4107013733,213,2.4,4107013731,212,19.2,4107013725,56,Back,4151211103,178,,4107013727,140,38.5,4107013729,141,26.1,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867527,534,1,2,45,10,2ry1fixv27p3xepazsxcuyoho,1,38.5,26.6,2023-03-18T18:38:30.311Z,2023-04-01T05:34:00Z,4107013927,56,Back,4107013929,140,38.7,4107013935,213,1.6,4107013933,212,18.6,4107013931,141,54.0,4151211139,178,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867609,535,1,2,45,12,2ry1fixv27p3xepazsxcuyoho,1,38.9,54.6,2023-03-18T18:38:32.691Z,2023-04-01T05:34:03Z,4107014355,140,53.3,4151211197,178,,4107014353,56,Left,4107014361,213,1.1,4107014359,212,31.4,4107014357,141,95.0,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867679,536,1,2,45,16,2ry1fixv27p3xepazsxcuyoho,1,54.8,85.9,2023-03-18T18:38:36.200Z,2023-04-01T05:34:07Z,4107014687,141,67.4,4107014691,213,4.2,4107014689,212,14.6,4151211249,178,,4107014683,56,Back,4107014685,140,47.8,,,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867767,537,1,2,45,18,2ry1fixv27p3xepazsxcuyoho,1,45.3,68.5,2023-03-18T18:38:38.980Z,2023-04-01T05:34:11Z,4107015109,141,38.3,4107015107,140,43.7,4151211285,178,,4107015111,212,20.6,4107015113,213,4.6,4107015105,56,Back,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867825,538,1,2,45,22,2ry1fixv27p3xepazsxcuyoho,1,47.3,34.2,2023-03-18T18:38:42.870Z,2023-04-01T05:34:16Z,4107015455,140,64.6,4107015461,212,27.3,4107015459,141,4.2,4151211419,178,,4107015463,213,5.4,4107015451,56,Right,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867849,539,1,2,45,25,2ry1fixv27p3xepazsxcuyoho,1,66.6,4.8,2023-03-18T18:38:46.149Z,2023-04-01T05:34:25Z,4107015633,213,3.2,4107015631,212,9.8,4107015627,140,57.3,4107015629,141,4.5,4151211635,178,,4107015623,56,Right,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867899,540,1,2,45,27,2ry1fixv27p3xepazsxcuyoho,1,57.3,4.5,2023-03-18T18:38:47.941Z,2023-04-01T05:34:33Z,4151211791,178,,4107015915,56,Right,4107015919,141,2.9,4107015917,140,69.7,4107015921,212,13.1,4107015923,213,6.2,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867921,541,1,2,45,29,2ry1fixv27p3xepazsxcuyoho,1,69.7,2.9,2023-03-18T18:38:49.367Z,2023-04-01T05:34:44Z,4107016035,141,11.4,4107016043,212,5.9,4107016027,56,Right,4151212031,178,,4107016049,213,1.7,4107016033,140,68.8,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867957,542,1,2,45,29,2ry1fixv27p3xepazsxcuyoho,0,68.8,11.4,2023-03-18T18:38:50.150Z,2023-04-01T05:34:49Z,4107016253,141,10.8,4107016251,140,100.0,4107016259,1,,4107016249,56,Right,4107016257,213,6.3,4107016255,212,33.7,4151212133,178,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867961,351,5,2,45,33,6ttwlm6op92r4670oayg5md7h,1,-0.8,89,2023-03-18T18:38:53.892Z,2023-04-01T05:34:53Z,4107016289,233,543,4107016275,346,,4107016273,56,Back,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521867963,543,5,2,45,33,2ry1fixv27p3xepazsxcuyoho,0,100.8,11,2023-03-18T18:38:53.892Z,2023-04-01T05:34:53Z,4107016305,233,351,4107016285,56,Right,4107016287,346,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868265,352,1,2,45,51,6ttwlm6op92r4670oayg5md7h,0,5,45.8,2023-03-18T18:39:11.890Z,2023-04-01T05:35:10Z,4107018139,74,,4107018137,1,,4107018133,212,46.7,4107018131,141,0.0,4107018125,155,,4107018127,56,Back,4107018129,140,37.2,4107018135,213,5.5,829ypq99t1vn90xey32mwt7th,Mohammed Salem,4107018123,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868267,353,5,2,45,56,6ttwlm6op92r4670oayg5md7h,0,38.7,-1.2,2023-03-18T18:39:16.392Z,2023-04-01T05:35:13Z,4107018145,56,Back,4107018581,233,544,4107018147,347,,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868339,544,5,2,45,56,2ry1fixv27p3xepazsxcuyoho,1,61.3,101.2,2023-03-18T18:39:16.392Z,2023-04-01T05:35:13Z,4107018543,56,Left,4107018551,233,353,4107018545,347,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868417,545,1,2,46,1,2ry1fixv27p3xepazsxcuyoho,1,48.8,100,2023-03-18T18:39:21.981Z,2023-04-01T05:35:27Z,4107018975,140,36.7,4107018981,213,3.5,4107018973,56,Back,4107018971,107,,4107018979,212,13.6,4107018977,141,94.1,,,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868443,546,1,2,46,4,2ry1fixv27p3xepazsxcuyoho,1,43.2,92.5,2023-03-18T18:39:24.901Z,2023-04-01T05:35:30Z,4107019105,141,44.9,4107019109,213,4.7,4107019107,212,32.4,4151213005,178,,4107019111,1,,4107019103,140,43.0,4107019101,56,Back,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868533,547,1,2,46,7,2ry1fixv27p3xepazsxcuyoho,1,43.1,44.2,2023-03-18T18:39:28.021Z,2023-04-01T05:35:37Z,4107019605,141,5.6,4151213165,178,,4107019601,56,Right,4107019603,140,56.1,4107019607,212,29.6,4107019609,213,5.2,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868629,548,1,2,46,11,2ry1fixv27p3xepazsxcuyoho,1,60,3.8,2023-03-18T18:39:31.811Z,2023-04-01T05:35:40Z,4107020179,213,2.5,4107020177,212,16.8,4107020173,140,46.9,4151213277,178,,4107020171,56,Back,4107020175,141,18.1,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868705,549,1,2,46,16,2ry1fixv27p3xepazsxcuyoho,0,51.7,20.3,2023-03-18T18:39:37.042Z,2023-04-01T05:35:53Z,4107020511,56,Left,4107020513,140,77.3,4107020521,1,,4107020517,212,51.6,4107020509,196,,4107020507,155,,4107020519,213,1.0,4151213599,178,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,4107020515,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868695,354,44,2,46,19,6ttwlm6op92r4670oayg5md7h,1,22.9,15.4,2023-03-18T18:39:40.020Z,2023-04-01T10:07:04Z,4107020489,285,,4107020487,56,Back,4107020619,233,550,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868715,550,44,2,46,19,2ry1fixv27p3xepazsxcuyoho,0,77.1,84.6,2023-03-18T18:39:40.021Z,2023-04-01T05:35:57Z,4107020623,233,354,4107020545,56,Left,4107020547,286,,,,,,,,,,,,,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868727,355,1,2,46,19,6ttwlm6op92r4670oayg5md7h,0,20.2,16.5,2023-03-18T18:39:40.061Z,2023-04-01T10:07:04Z,4107020631,140,30.3,4151213771,388,,4107020633,141,0.0,4107020637,213,5.5,4107020635,212,15.7,4107020629,56,Back,4107020627,3,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868733,356,5,2,46,22,6ttwlm6op92r4670oayg5md7h,0,32.5,-1.4,2023-03-18T18:39:42.391Z,2023-04-01T05:36:05Z,4107020661,56,Back,4107020663,347,,4107021115,233,551,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868807,551,5,2,46,22,2ry1fixv27p3xepazsxcuyoho,1,67.5,101.4,2023-03-18T18:39:42.391Z,2023-04-01T05:36:05Z,4107021097,233,356,4107021069,347,,4107021067,56,Left,,,,,,,,,,,,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868843,552,1,2,46,26,2ry1fixv27p3xepazsxcuyoho,1,64.1,100,2023-03-18T18:39:46.852Z,2023-04-01T05:36:09Z,4107021233,56,Left,4107021231,107,,4107021239,212,8.8,4107021237,141,96.2,4107021235,140,71.6,4107021241,213,5.8,,,,,,,cq1rq8a9wnt1dxvxe6fmz9vfu,Turki Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868875,553,1,2,46,29,2ry1fixv27p3xepazsxcuyoho,1,70.2,95.7,2023-03-18T18:39:49.813Z,2023-04-01T05:36:16Z,4151214181,178,,4107021445,141,85.1,4107021443,140,61.9,4107021441,56,Left,4107021449,213,3.8,4107021447,212,11.3,,,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868903,554,1,2,46,32,2ry1fixv27p3xepazsxcuyoho,1,63.5,77.7,2023-03-18T18:39:52.402Z,2023-04-01T05:36:23Z,4107021603,213,4.4,4107021601,212,13.2,4107021597,140,60.0,4107021599,141,59.0,4107021595,56,Center,4151214375,178,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868973,555,1,2,46,34,2ry1fixv27p3xepazsxcuyoho,1,60.6,56.8,2023-03-18T18:39:54.523Z,2023-04-01T05:36:28Z,4107021985,213,4.7,4151214475,178,,4107021981,141,35.8,4107021983,212,14.3,4107021979,140,60.8,4107021977,56,Center,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521868993,556,1,2,46,37,2ry1fixv27p3xepazsxcuyoho,1,62.3,27.7,2023-03-18T18:39:57.272Z,2023-04-01T05:36:31Z,4107022135,140,68.6,4151214527,178,,4107022133,56,Right,4107022145,213,5.1,4107022139,212,17.6,4107022137,141,3.7,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869039,557,1,2,46,38,2ry1fixv27p3xepazsxcuyoho,1,68.6,3.7,2023-03-18T18:39:58.481Z,2023-04-01T05:36:35Z,4107022341,212,10.8,4107022335,56,Right,4107022343,213,1.5,4107022339,141,19.5,4107022337,140,69.6,4151214633,178,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869109,558,1,2,46,41,2ry1fixv27p3xepazsxcuyoho,1,71.1,4.6,2023-03-18T18:40:01.232Z,2023-04-01T05:36:39Z,4107022685,212,16.7,4107022681,140,55.5,4107022683,141,9.4,4107022679,56,Right,4107022687,213,2.9,4151214729,178,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869147,559,1,2,46,45,2ry1fixv27p3xepazsxcuyoho,0,58.2,15.2,2023-03-18T18:40:05.731Z,2023-04-01T05:36:43Z,4107022879,213,0.5,4107022869,155,,4107022877,212,31.9,4107022873,140,84.1,4107022871,56,Center,4107022875,141,39.7,4151214833,178,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869167,357,12,2,46,47,6ttwlm6op92r4670oayg5md7h,1,12.7,58.8,2023-03-18T18:40:07.551Z,2023-04-01T05:36:48Z,4107022967,56,Back,4151214929,388,,4107022969,140,21.1,4107022973,212,11.0,4107022981,15,,4107022971,141,68.4,4107022975,213,0.6,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869199,358,12,2,46,49,6ttwlm6op92r4670oayg5md7h,1,22.4,68.1,2023-03-18T18:40:09.562Z,2023-04-01T05:36:51Z,4107023135,213,1.0,4107023129,140,25.9,4107023127,56,Back,4151214961,388,,4107023147,15,,4107023131,141,77.3,4107023133,212,7.3,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869215,560,44,2,46,51,2ry1fixv27p3xepazsxcuyoho,1,77.7,21.6,2023-03-18T18:40:11.363Z,2023-04-01T10:07:05Z,4107023189,56,Center,4107023191,286,,4107023351,233,359,,,,,,,,,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869235,359,44,2,46,51,6ttwlm6op92r4670oayg5md7h,0,22.3,78.4,2023-03-18T18:40:11.364Z,2023-04-01T05:36:56Z,4107023373,233,560,4107023305,285,,4107023303,56,Back,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869277,561,1,2,46,51,2ry1fixv27p3xepazsxcuyoho,1,78.3,27.1,2023-03-18T18:40:11.401Z,2023-04-01T10:07:05Z,4107023541,141,3.4,4107023535,3,,4107023543,212,16.7,4107023545,213,5.0,4151215115,388,,4107023539,140,82.6,4107023537,56,Right,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869363,562,1,2,46,54,2ry1fixv27p3xepazsxcuyoho,0,84.1,3.2,2023-03-18T18:40:14.942Z,2023-04-01T05:37:05Z,4115655685,225,,4107024009,56,Left,4107024017,213,1.4,4107024007,155,,4107024019,1,,4107024005,2,,4107024015,212,53.3,4115655689,20,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,4115655687,387,,4107024011,140,91.0,,4107024013,141,80.8,4151215257,178,,,,,,,,,,,,,,,,,,,,,,,,,
2521869347,360,49,2,47,0,6ttwlm6op92r4670oayg5md7h,1,8.5,16.1,2023-03-18T18:40:20.233Z,2023-04-01T05:37:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869571,361,1,2,47,4,6ttwlm6op92r4670oayg5md7h,1,31.6,5.9,2023-03-18T18:40:24.691Z,2023-04-01T05:37:39Z,4107025161,141,9.4,4107025159,140,46.0,4107025163,212,15.3,4151216119,178,,4107025157,56,Back,4107025165,213,0.2,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869577,362,4,2,47,6,6ttwlm6op92r4670oayg5md7h,1,45.8,2.9,2023-03-18T18:40:26.520Z,2023-04-01T05:37:43Z,4107025207,286,,4107025235,233,563,4107025201,294,,4107025203,56,Back,4107025199,13,,4107025205,152,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521869549,563,4,2,47,6,2ry1fixv27p3xepazsxcuyoho,0,54.2,97.1,2023-03-18T18:40:26.521Z,2023-04-01T05:37:43Z,4151216181,178,,4107025045,56,Left,4107025245,233,362,4107025049,285,,4107025047,152,,4107025043,294,,4107025041,13,,,,,d5e7ou0odurdq9omp4tk16ck4,Hussain Al Sibyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521870125,363,1,2,47,41,6ttwlm6op92r4670oayg5md7h,0,44.1,5.6,2023-03-18T18:41:01.813Z,2023-04-01T05:37:47Z,4107028287,152,,4107028289,56,Center,4107028299,1,,4107028297,213,1.3,4107028295,212,35.2,4107028285,155,,4107028293,141,55.4,4151216225,178,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,4107028291,140,53.1,4107028283,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521870137,565,61,2,47,43,2ry1fixv27p3xepazsxcuyoho,1,47.7,41.3,2023-03-18T18:41:03.192Z,2023-04-01T05:37:51Z,4107028361,56,Back,4151216321,388,,,,,,,,,,,,,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521870133,564,49,2,47,45,2ry1fixv27p3xepazsxcuyoho,1,47.7,41.3,2023-03-18T18:41:05.233Z,2023-04-01T05:37:58Z,,,,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
