id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2451870951,374,27,2,50,15,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-08-27T19:09:52.739Z,2022-09-04T19:48:49Z,3736918141,41,Injury,3736957091,233,532,3736918143,53,3a591b3l0o7ucdb8w72vjz4kp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870833,532,27,2,50,15,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-08-27T19:09:52.739Z,2022-09-04T19:48:49Z,3736957075,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451871537,375,28,2,51,5,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-08-27T19:10:42.555Z,2022-09-04T19:49:01Z,3736921531,233,533,3736921169,55,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451871585,533,28,2,51,5,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-08-27T19:10:42.555Z,2022-09-04T19:49:00Z,3736921483,233,375,3736921409,55,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451871715,534,1,2,51,13,57jcqe38hakh2hfit2zsogsb,1,74.9,0,2022-08-27T19:10:50.973Z,2022-09-04T19:49:13Z,3736922467,238,,3736922187,212,9.9,3736922185,141,5.5,3736922183,140,66.8,3736922179,107,,3736922189,213,2.6,3736922181,56,Right,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451871717,535,61,2,51,16,57jcqe38hakh2hfit2zsogsb,1,67.2,5.6,2022-08-27T19:10:53.950Z,2022-09-04T19:50:10Z,3759247339,178,,3736922193,56,Right,3736922625,238,,,,,,,,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451871771,376,49,2,51,19,2xl3g56k2mbuwdbre46s29vt4,1,10.7,58.4,2022-08-27T19:10:56.818Z,2022-09-04T19:50:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451871921,377,1,2,51,22,2xl3g56k2mbuwdbre46s29vt4,1,12.3,47.3,2022-08-27T19:11:00.190Z,2022-09-04T19:50:31Z,3736923297,213,6.0,3736923287,157,,3736923293,141,28.9,3759250795,178,,3736923295,212,43.8,3736923289,56,Center,3736923291,140,52.3,3736923299,1,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451871959,378,1,2,51,26,2xl3g56k2mbuwdbre46s29vt4,1,52.3,28.9,2022-08-27T19:11:03.735Z,2022-09-04T19:50:43Z,3736923537,213,5.5,3736923535,212,9.4,3759251405,178,,3736923533,141,19.2,3736923529,56,Right,3736923531,140,58.7,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451871983,379,1,2,51,27,2xl3g56k2mbuwdbre46s29vt4,1,58.9,18.9,2022-08-27T19:11:04.745Z,2022-09-04T19:50:50Z,3736923677,56,Center,3736923679,140,52.8,3736923681,141,33.6,3759252075,178,,3736923685,213,2.1,3736923683,212,11.9,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872005,380,1,2,51,28,2xl3g56k2mbuwdbre46s29vt4,1,52.8,33.6,2022-08-27T19:11:05.544Z,2022-09-04T19:51:00Z,3759252517,178,,3736923827,212,31.7,3736923823,140,78.0,3736923825,141,8.0,3736923821,56,Right,3736923819,155,,3736923829,213,5.7,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872035,381,1,2,51,33,2xl3g56k2mbuwdbre46s29vt4,1,79.8,7.1,2022-08-27T19:11:10.287Z,2022-09-04T19:51:07Z,3736923999,212,18.2,3736924001,213,1.8,3736923995,140,75.3,3759252785,178,,3736923993,56,Center,3736923997,141,33.0,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456317013,1032,83,2,51,34,57jcqe38hakh2hfit2zsogsb,1,24.3,78.8,2022-08-27T19:11:11.469Z,2022-09-05T14:23:29Z,3760627961,399,105704,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872053,382,1,2,51,35,2xl3g56k2mbuwdbre46s29vt4,1,77.3,28.2,2022-08-27T19:11:12.576Z,2022-09-04T19:51:15Z,3736924087,56,Right,3759253231,178,,3736924095,213,3.9,3736924089,140,67.7,3736924093,212,14.1,3736924091,141,13.8,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872165,383,1,2,51,37,2xl3g56k2mbuwdbre46s29vt4,0,71.7,14,2022-08-27T19:11:14.385Z,2022-09-04T19:51:25Z,3736924729,212,23.0,3736924731,213,2.5,3759253773,178,,3736924723,56,Center,3736924725,140,53.6,3736924727,141,33.0,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872145,536,3,2,51,39,57jcqe38hakh2hfit2zsogsb,0,43.3,68.2,2022-08-27T19:11:16.805Z,2022-09-04T19:52:03Z,3744734753,465,,3759255209,178,,3736927963,233,384,3736924597,56,Back,3736924599,286,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872195,384,7,2,51,39,2xl3g56k2mbuwdbre46s29vt4,0,56.7,31.8,2022-08-27T19:11:17.001Z,2022-09-04T19:52:31Z,3759256397,389,,3744734945,383,,3736924887,56,Center,3736927931,285,,3736927951,233,536,,,,,,,,,,5bd2bm6ukc4u58hd0idimecid,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872209,385,1,2,51,41,2xl3g56k2mbuwdbre46s29vt4,1,51.2,41.6,2022-08-27T19:11:18.924Z,2022-09-04T19:52:38Z,3736924987,140,41.5,3736924985,56,Back,3736924991,212,16.1,3759257373,178,,3736924989,141,59.9,3736924993,213,2.3,,,,,,,5bd2bm6ukc4u58hd0idimecid,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872277,386,1,2,51,44,2xl3g56k2mbuwdbre46s29vt4,1,42.9,60.5,2022-08-27T19:11:21.587Z,2022-09-04T19:52:59Z,3759258087,178,,3736925333,56,Center,3736925343,212,22.7,3736925345,213,0.2,3736925339,141,67.3,3736925337,140,64.1,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872295,387,1,2,51,46,2xl3g56k2mbuwdbre46s29vt4,0,63.9,68.5,2022-08-27T19:11:23.924Z,2022-09-04T19:53:07Z,3736925447,141,86.3,3736925449,212,14.4,3744735247,155,,3736925451,213,1.0,3736925445,140,71.4,3736925443,56,Left,3759258455,178,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872397,537,8,2,51,48,57jcqe38hakh2hfit2zsogsb,1,30.6,4.3,2022-08-27T19:11:26.108Z,2022-09-04T19:53:28Z,3759259407,178,,3744735357,385,,3736926001,56,Back,,,,,,,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872611,388,5,2,51,49,2xl3g56k2mbuwdbre46s29vt4,1,62.6,101.4,2022-08-27T19:11:26.997Z,2022-09-04T19:53:37Z,3736927127,56,Left,3736927129,347,,3736927159,233,538,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872427,538,5,2,51,49,57jcqe38hakh2hfit2zsogsb,0,37.4,-1.4,2022-08-27T19:11:26.997Z,2022-09-04T19:53:37Z,3736927175,233,388,3736926145,56,Back,3736926147,347,,,,,,,,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872635,389,1,2,52,1,2xl3g56k2mbuwdbre46s29vt4,1,57.8,100,2022-08-27T19:11:38.342Z,2022-09-04T19:53:45Z,3736927257,140,38.2,3736927259,141,94.5,3736927263,213,3.3,3736927255,56,Back,3736927253,107,,3736927261,212,21.0,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872755,390,1,2,52,4,2xl3g56k2mbuwdbre46s29vt4,1,40.4,86.2,2022-08-27T19:11:42.032Z,2022-09-04T19:53:55Z,3736927887,140,32.2,3736927897,1,,3759260773,178,,3736927891,212,36.0,3736927885,56,Back,3736927895,213,4.5,3736927889,141,34.8,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872839,391,1,2,52,8,2xl3g56k2mbuwdbre46s29vt4,1,33.5,38.6,2022-08-27T19:11:45.906Z,2022-09-04T19:54:09Z,3736928263,140,41.1,3736928265,141,78.7,3736928261,56,Back,3759261223,178,,3736928269,213,1.3,3736928267,212,28.4,,,,,,,5bd2bm6ukc4u58hd0idimecid,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872905,392,1,2,52,12,2xl3g56k2mbuwdbre46s29vt4,1,42.4,77.8,2022-08-27T19:11:49.284Z,2022-09-04T19:54:16Z,3736928609,56,Center,3736928611,140,54.0,3759261697,178,,3736928615,212,12.2,3736928613,141,76.4,3736928617,213,6.2,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872911,393,50,2,52,13,2xl3g56k2mbuwdbre46s29vt4,1,56.2,81.6,2022-08-27T19:11:50.398Z,2022-09-04T19:54:44Z,3736928651,286,,3736928649,56,Left,3736928707,233,539,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872879,539,7,2,52,14,57jcqe38hakh2hfit2zsogsb,0,43.8,18.4,2022-08-27T19:11:51.266Z,2022-09-04T19:54:39Z,3744736061,384,,3736928681,233,393,3736928481,285,,3736928479,56,Back,3759263109,178,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872925,540,49,2,52,16,57jcqe38hakh2hfit2zsogsb,1,41.7,4.7,2022-08-27T19:11:53.461Z,2022-09-05T14:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456317307,799,83,2,52,16,2xl3g56k2mbuwdbre46s29vt4,1,53.3,95.5,2022-08-27T19:11:53.943Z,2022-09-05T14:25:15Z,3760629515,399,209867,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451872979,541,1,2,52,18,57jcqe38hakh2hfit2zsogsb,1,41.7,4.7,2022-08-27T19:11:55.424Z,2022-09-04T19:55:08Z,3736928993,141,31.5,3736928995,212,19.2,3736928989,56,Back,3736928991,140,35.8,3759264379,178,,3736928997,213,1.9,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873055,542,1,2,52,22,57jcqe38hakh2hfit2zsogsb,1,45.8,24.1,2022-08-27T19:11:59.465Z,2022-09-04T19:55:16Z,3736929453,212,22.7,3736929455,213,5.8,3736929451,141,9.4,3736929449,140,65.2,3736929447,56,Right,3759264781,178,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873087,543,1,2,52,25,57jcqe38hakh2hfit2zsogsb,1,68.6,11.6,2022-08-27T19:12:02.953Z,2022-09-04T19:55:27Z,3736929643,56,Right,3736929645,140,63.2,3736929651,213,3.8,3736929649,212,7.0,3759265383,178,,3736929647,141,5.5,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873123,544,1,2,52,27,57jcqe38hakh2hfit2zsogsb,1,62.8,2.9,2022-08-27T19:12:05.134Z,2022-09-04T19:55:36Z,3736929851,140,56.5,3736929849,56,Right,3759265797,178,,3736929853,141,5.3,3736929855,212,6.8,3736929857,213,2.9,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873179,545,1,2,52,29,57jcqe38hakh2hfit2zsogsb,1,57.4,4.7,2022-08-27T19:12:06.958Z,2022-09-04T19:55:44Z,3736930137,56,Back,3736930141,141,17.1,3736930139,140,41.0,3759266171,178,,3736930143,212,19.2,3736930145,213,2.7,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873219,546,1,2,52,33,57jcqe38hakh2hfit2zsogsb,1,41,17.1,2022-08-27T19:12:10.651Z,2022-09-04T19:55:54Z,3736930353,141,34.6,3736930355,212,13.2,3736930351,140,35.6,3736930349,56,Back,3736930357,213,2.0,3759266613,178,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873287,547,1,2,52,35,57jcqe38hakh2hfit2zsogsb,1,35.9,34.5,2022-08-27T19:12:12.781Z,2022-09-04T19:56:01Z,3736930757,56,Left,3759267007,178,,3736930767,1,,3736930753,155,,3736930761,141,92.4,3736930765,213,0.9,3736930759,140,68.3,3736930763,212,52.0,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873297,548,61,2,52,38,57jcqe38hakh2hfit2zsogsb,0,72.8,95.1,2022-08-27T19:12:15.564Z,2022-09-04T19:56:08Z,3759267461,178,,3736930831,56,Left,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873649,394,5,2,52,39,2xl3g56k2mbuwdbre46s29vt4,1,28,-1.5,2022-08-27T19:12:16.592Z,2022-09-04T19:56:14Z,3736932539,347,,3736932573,233,549,3736932537,56,Back,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873311,549,5,2,52,39,57jcqe38hakh2hfit2zsogsb,0,72,101.5,2022-08-27T19:12:16.592Z,2022-09-04T19:56:15Z,3736932593,233,394,3736930911,56,Left,3736930913,347,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873727,395,1,2,52,56,2xl3g56k2mbuwdbre46s29vt4,1,33.8,0,2022-08-27T19:12:33.259Z,2022-09-04T19:56:24Z,3736932881,141,16.7,3736932875,56,Back,3736932885,213,1.5,3736932873,107,,3736932883,212,12.3,3736932877,140,34.1,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873777,396,1,2,52,56,2xl3g56k2mbuwdbre46s29vt4,0,34.1,16.7,2022-08-27T19:12:34.085Z,2022-09-04T19:56:35Z,3736933201,212,50.7,3736933205,1,,3736933197,140,82.3,3736933203,213,0.0,3759268611,178,,3736933199,141,20.1,3736933193,155,,3736933195,56,Right,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873869,550,12,2,53,0,57jcqe38hakh2hfit2zsogsb,1,19.5,87.5,2022-08-27T19:12:37.605Z,2022-09-04T19:56:43Z,3736933685,56,Back,3736933699,213,1.6,3759269059,178,,3736933695,212,9.2,3736933689,140,19.5,3736933693,141,100.0,3736933729,167,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873965,397,5,2,53,1,2xl3g56k2mbuwdbre46s29vt4,1,81.2,-1,2022-08-27T19:12:38.924Z,2022-09-04T19:56:52Z,3736934261,233,551,3736934215,56,Right,3736934217,347,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451873875,551,5,2,53,1,57jcqe38hakh2hfit2zsogsb,0,18.8,101,2022-08-27T19:12:38.924Z,2022-09-04T19:56:52Z,3736934299,233,397,3736933725,56,Back,3736933727,347,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874013,398,1,2,53,10,2xl3g56k2mbuwdbre46s29vt4,1,82.9,0,2022-08-27T19:12:47.351Z,2022-09-04T19:57:01Z,3736934537,107,,3736934545,141,26.7,3736934553,213,1.3,3736934549,212,19.4,3736934539,56,Center,3736934541,140,87.0,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874055,399,1,2,53,12,2xl3g56k2mbuwdbre46s29vt4,0,87.3,26.5,2022-08-27T19:12:50.176Z,2022-09-04T19:57:11Z,3736934789,141,8.6,3736934793,213,5.2,3736934785,56,Right,3736934791,212,13.5,3736934787,140,92.8,3759270261,178,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874127,400,1,2,53,14,2xl3g56k2mbuwdbre46s29vt4,0,92.8,8.6,2022-08-27T19:12:51.828Z,2022-09-04T19:57:24Z,3736935175,213,1.6,3744738557,224,,3736935173,212,30.0,3759270841,178,,3736935171,141,52.7,3736935167,56,Center,3736935169,140,93.0,3744738559,20,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,3736935163,2,3736935165,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451875717,565,44,2,53,15,57jcqe38hakh2hfit2zsogsb,1,9.4,46.7,2022-08-27T19:12:53.192Z,2022-09-08T10:39:33Z,3736943491,56,Back,3736943493,285,,3736943505,233,401,,,,,,,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874137,401,44,2,53,15,2xl3g56k2mbuwdbre46s29vt4,0,90.6,53.3,2022-08-27T19:12:53.193Z,2022-09-04T19:57:40Z,3736935239,56,Center,3736935241,286,,3736943601,233,565,,,,,,,,,,,,,,,,2tuivjaotzbx9jv83wi7d5rrp,G. Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451875923,566,12,2,53,16,57jcqe38hakh2hfit2zsogsb,1,9,45.2,2022-08-27T19:12:53.281Z,2022-09-08T10:39:33Z,3736944609,141,48.4,3736944615,213,0.4,3759272267,21,,3736944603,56,Back,3736944613,212,5.3,3759272265,388,,3736944607,140,13.6,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874255,554,49,2,53,17,57jcqe38hakh2hfit2zsogsb,1,11.9,14.9,2022-08-27T19:12:54.808Z,2022-09-05T14:27:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874185,552,43,2,53,18,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-08-27T19:12:55.661Z,2022-08-30T15:17:44Z,3744740841,144,12,3736935477,141,32.5,3736935485,213,4.3,3736935475,140,14.3,3736935473,56,Back,3736935481,212,4.3,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874203,402,1,2,53,20,2xl3g56k2mbuwdbre46s29vt4,0,84.7,57.8,2022-08-27T19:12:57.943Z,2022-09-05T14:27:21Z,3736935559,213,2.7,3736935581,233,553,3736935579,236,,3736935557,212,2.1,3736935585,286,,3736935551,56,Center,3736935555,141,59.1,3736935553,140,82.9,5fpfdgzit3468e1a04ooetsr9,Anselmo,3759274003,21,3759274001,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874191,553,74,2,53,20,57jcqe38hakh2hfit2zsogsb,1,13.9,31.2,2022-08-27T19:12:58.072Z,2022-09-05T14:27:25Z,3736935513,56,Back,3736935515,285,,3759274945,21,,3736935617,233,402,3759274949,388,,,,,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874291,555,1,2,53,24,57jcqe38hakh2hfit2zsogsb,1,11.9,14.9,2022-08-27T19:13:01.325Z,2022-09-04T20:00:18Z,3736935977,140,27.3,3759276779,178,,3736935979,141,25.9,3736935981,212,17.8,3736935975,56,Back,3736935983,213,0.4,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874323,556,1,2,53,25,57jcqe38hakh2hfit2zsogsb,1,28.3,27.3,2022-08-27T19:13:02.567Z,2022-09-04T20:00:48Z,3759279803,178,,3736936171,213,3.8,3736936167,141,25.3,3736936169,212,2.2,3736936165,140,26.7,3736936163,56,Back,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874339,557,1,2,53,27,57jcqe38hakh2hfit2zsogsb,0,26.7,25.3,2022-08-27T19:13:04.386Z,2022-09-04T20:00:54Z,3736936269,213,1.1,3736936261,56,Back,3736936265,141,49.9,3736936263,140,35.1,3759280187,178,,3736936267,212,18.9,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874379,403,49,2,53,28,2xl3g56k2mbuwdbre46s29vt4,1,60.3,55.4,2022-08-27T19:13:05.536Z,2022-09-04T20:01:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874473,404,1,2,53,30,2xl3g56k2mbuwdbre46s29vt4,1,64,52.1,2022-08-27T19:13:07.275Z,2022-09-04T20:01:10Z,3736936955,141,53.0,3736936959,212,18.8,3736936963,213,3.1,3736936951,140,46.1,3759280851,178,,3736936947,56,Back,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874507,405,1,2,53,31,2xl3g56k2mbuwdbre46s29vt4,1,44.8,56,2022-08-27T19:13:08.416Z,2022-09-04T20:01:23Z,3736937139,141,73.9,3736937141,212,12.2,3759281465,178,,3736937135,56,Back,3736937143,213,1.5,3736937137,140,45.3,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451874583,406,1,2,53,33,2xl3g56k2mbuwdbre46s29vt4,1,45.3,73.9,2022-08-27T19:13:10.400Z,2022-09-08T19:12:42Z,3736937511,140,42.9,3736937509,56,Back,3736937513,141,61.7,3736937515,212,8.7,3736937517,213,4.4,3759281949,178,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453347283,696,1,2,53,35,2xl3g56k2mbuwdbre46s29vt4,1,42.2,62.5,2022-08-27T19:13:12.574Z,2022-09-04T20:02:23Z,3744806485,141,69.4,3744806483,140,48.8,3744806489,213,0.6,3744806481,56,Back,3744806487,212,8.4,3759284423,178,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
