id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/12/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2466612079,337,49,1,40,34,c9swyor08g9pedxpe3n321svu,1,12.7,28.9,2022-10-02T16:04:24.895Z,2022-10-08T18:11:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466612117,338,3,1,40,34,c9swyor08g9pedxpe3n321svu,0,14.2,30,2022-10-02T16:04:25.296Z,2022-10-08T18:26:29Z,3815338635,56,Back,3815338637,285,,3828933983,178,,3815338869,233,340,3817450029,464,,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466612151,340,7,1,40,34,o1iwuxbv233ayidxpibbxy59,0,85.8,70,2022-10-02T16:04:25.375Z,2022-10-08T18:26:21Z,3817449983,385,,3815338829,286,,3828935883,178,,3817494339,233,338,3815338827,56,Center,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466612271,339,1,1,40,35,c9swyor08g9pedxpe3n321svu,1,15.5,21.6,2022-10-02T16:04:26.474Z,2022-10-08T18:11:55Z,3815339491,212,29.3,3815339487,140,42.4,3815339489,141,10.0,3815339493,213,6.0,3828936433,178,,3815339485,56,Back,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466612337,340,1,1,40,44,c9swyor08g9pedxpe3n321svu,1,78.9,27.4,2022-10-02T16:04:34.975Z,2022-10-08T18:12:05Z,3815339841,141,45.1,3815339839,140,74.9,3815339837,56,Center,3828936921,178,,3815339843,212,12.7,3815339845,213,1.9,3815340899,210,13,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466612339,341,13,1,40,46,c9swyor08g9pedxpe3n321svu,1,75.6,45.2,2022-10-02T16:04:37.476Z,2022-10-08T18:12:05Z,3815340913,84,,3815340929,230,97.7,3815339855,56,Center,3815340911,23,,3815339853,18,,3815340915,29,,3815340921,102,41.5,3815340931,231,50.2,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,3815340379,72,3815340923,103,9.7,3815340917,55,3828937389,178,,3815340925,215,,,,,,,,,,,,,,,340,,,,,,,,,,,
2466612445,341,5,1,40,47,o1iwuxbv233ayidxpibbxy59,1,-0.4,59.6,2022-10-02T16:04:38.704Z,2022-10-08T18:12:10Z,3815340403,56,Back,3815340451,233,342,3815340405,346,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466612349,342,5,1,40,47,c9swyor08g9pedxpe3n321svu,0,100.4,40.4,2022-10-02T16:04:38.704Z,2022-10-08T18:12:10Z,3815339917,346,,3815340473,233,341,3815339913,56,Center,,,,,,,,,,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466613507,342,1,1,41,52,o1iwuxbv233ayidxpibbxy59,0,4.6,55.7,2022-10-02T16:05:43.597Z,2022-10-08T18:12:14Z,3815346123,212,67.3,3815346119,140,65.4,3815346117,56,Left,3815346121,141,86.8,3815346127,1,,3815346129,74,,3815346115,124,,3815346125,213,0.3,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466613581,343,61,1,41,56,c9swyor08g9pedxpe3n321svu,1,46.1,29.5,2022-10-02T16:05:46.806Z,2022-10-08T18:13:01Z,3815346501,56,Back,3828942819,178,,3815347561,189,,,,,,,,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466613573,343,61,1,41,59,o1iwuxbv233ayidxpibbxy59,0,28.8,79.4,2022-10-02T16:05:50.425Z,2022-10-08T18:13:14Z,3828944181,15,,3828944185,178,,3815346465,56,Back,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466613585,344,49,1,42,2,c9swyor08g9pedxpe3n321svu,1,60,15.2,2022-10-02T16:05:53.395Z,2022-10-08T18:14:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473838789,1244,83,1,42,3,o1iwuxbv233ayidxpibbxy59,1,38.3,88.4,2022-10-02T16:05:54.636Z,2022-10-18T13:11:37Z,3853780795,399,210407,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466613657,345,1,1,42,6,c9swyor08g9pedxpe3n321svu,0,63.8,11.4,2022-10-02T16:05:56.766Z,2022-10-08T18:14:10Z,3828946073,178,,3815346955,141,24.0,3815346953,140,76.8,3828946075,21,,3815346951,56,Center,3815346957,212,16.1,3815346959,213,0.6,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466613675,344,49,1,42,7,o1iwuxbv233ayidxpibbxy59,1,22.5,73,2022-10-02T16:05:58.646Z,2022-10-08T18:14:48Z,,,,,,,,,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466613827,345,1,1,42,10,o1iwuxbv233ayidxpibbxy59,1,16.9,78.8,2022-10-02T16:06:01.516Z,2022-10-08T18:14:50Z,3815347843,141,73.2,3828953155,178,,3815347839,56,Back,3815347841,140,27.8,3815347847,213,6.0,3815347845,212,12.1,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466613987,346,1,1,42,16,o1iwuxbv233ayidxpibbxy59,1,32.1,66.3,2022-10-02T16:06:06.975Z,2022-10-08T18:14:57Z,3815348695,56,Right,3815348703,213,5.7,3815348701,212,74.3,3815348697,140,92.1,3828953729,178,,3815348699,141,8.3,3815348705,1,,3815348693,155,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466614019,347,1,1,42,25,o1iwuxbv233ayidxpibbxy59,1,86.8,8.3,2022-10-02T16:06:15.955Z,2022-10-08T18:15:03Z,3815348861,213,1.5,3828954181,178,,3815348855,140,88.5,3815348853,56,Center,3815348859,212,15.9,3815348857,141,31.6,3815348851,155,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466614079,348,1,1,42,27,o1iwuxbv233ayidxpibbxy59,1,89.7,29.8,2022-10-02T16:06:18.365Z,2022-10-08T18:15:07Z,3815349199,212,14.1,3815349197,141,36.7,3828954491,178,,3815349193,56,Center,3815349201,213,2.8,3815349195,140,77.0,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466614141,349,1,1,42,29,o1iwuxbv233ayidxpibbxy59,1,77.2,36.4,2022-10-02T16:06:20.410Z,2022-10-08T18:15:46Z,3815350607,210,13,3815349495,140,81.1,3828957053,178,,3815349489,56,Center,3815349501,213,5.3,3815349497,141,27.6,3815349499,212,7.3,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466614149,350,13,1,42,32,o1iwuxbv233ayidxpibbxy59,1,81.1,34.5,2022-10-02T16:06:23.647Z,2022-10-08T18:15:46Z,3815350677,231,49.5,3815349541,18,,3815350669,102,57.3,3815349545,56,Center,3815350039,72,,3815350671,103,70.8,3815350673,215,,3828957737,178,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,3815350665,55,3815349539,22,,3815350663,29,3815350675,230,98.8,3815350661,77,,,,,,,,,,,,,349,,,,,,,,,,,,,
2466614165,346,5,1,42,33,c9swyor08g9pedxpe3n321svu,1,-1,45.4,2022-10-02T16:06:24.557Z,2022-10-08T18:15:48Z,3815349667,56,Back,3815349671,346,,3815349705,233,351,,,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466614173,351,5,1,42,33,o1iwuxbv233ayidxpibbxy59,0,101,54.6,2022-10-02T16:06:24.557Z,2022-10-08T18:15:48Z,3815349695,56,Center,3815349697,346,,3815349733,233,346,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466614907,347,1,1,43,9,c9swyor08g9pedxpe3n321svu,0,3.8,40.1,2022-10-02T16:06:59.993Z,2022-10-08T18:15:53Z,3815353835,212,58.9,3815353825,124,,3815353833,141,35.1,3815353839,1,,3815353829,56,Center,3815353841,74,,3815353837,213,6.2,3815353831,140,59.8,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,3815353827,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466614911,352,8,1,43,13,o1iwuxbv233ayidxpibbxy59,1,28.3,66.9,2022-10-02T16:07:03.764Z,2022-10-08T18:16:01Z,3817451667,384,,3815353857,56,Back,3828959107,388,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466614937,353,49,1,43,15,o1iwuxbv233ayidxpibbxy59,1,33.8,71.4,2022-10-02T16:07:05.735Z,2022-10-08T18:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466614975,354,4,1,43,16,o1iwuxbv233ayidxpibbxy59,1,36,71.1,2022-10-02T16:07:06.800Z,2022-10-08T18:16:15Z,3815354169,13,,3815354473,286,,3815354175,265,,3815354463,233,348,3815354173,152,,3815354171,56,Back,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615015,348,4,1,43,16,c9swyor08g9pedxpe3n321svu,0,64,28.9,2022-10-02T16:07:06.801Z,2022-10-08T18:16:15Z,3815354493,233,354,3815354387,13,,3815354389,56,Center,3828960443,178,,3815354393,265,,3815354391,152,,3815354395,285,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615203,355,1,1,43,22,o1iwuxbv233ayidxpibbxy59,1,31.6,67.6,2022-10-02T16:07:13.478Z,2022-10-08T18:16:19Z,3815355311,5,,3815355317,140,26.0,3815355323,213,4.4,3815355319,141,37.7,3815355313,152,,3815355321,212,21.2,3815355315,56,Back,3828960807,178,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615257,356,1,1,43,28,o1iwuxbv233ayidxpibbxy59,0,30.3,31.2,2022-10-02T16:07:19.548Z,2022-10-08T18:16:25Z,3815355635,141,42.7,3828961297,178,,3815355639,213,0.2,3815355641,1,,3815355631,56,Center,3815355627,155,,3815355637,212,51.2,3815355633,140,78.5,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615275,349,59,1,43,31,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-02T16:07:22.276Z,2022-10-08T18:16:31Z,3815355745,56,Back,,,,,,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615279,350,12,1,43,32,c9swyor08g9pedxpe3n321svu,1,23.9,54.3,2022-10-02T16:07:23.054Z,2022-10-08T18:16:41Z,3815355787,213,0.4,3815355781,141,62.3,3815355777,140,36.0,3815355783,212,13.8,3815355825,15,,3815355773,56,Back,3828962999,388,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615309,351,49,1,43,35,c9swyor08g9pedxpe3n321svu,1,35.3,62.7,2022-10-02T16:07:26.188Z,2022-10-08T18:17:20Z,,,,,,,,,,,,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615381,352,1,1,43,36,c9swyor08g9pedxpe3n321svu,0,34.7,62.4,2022-10-02T16:07:26.938Z,2022-10-08T18:17:23Z,3815356295,212,8.1,3828966733,178,,3815356291,140,40.2,3815356297,213,0.8,3815356287,155,,3815356293,141,70.8,3815356289,56,Back,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469732153,1084,67,1,43,37,o1iwuxbv233ayidxpibbxy59,1,60,26.9,2022-10-02T16:07:28.038Z,2022-10-09T14:29:25Z,3832008749,233,1260,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469732139,1260,67,1,43,37,c9swyor08g9pedxpe3n321svu,0,40,73.1,2022-10-02T16:07:28.039Z,2022-10-09T14:26:06Z,3832008833,233,1084,,,,,,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615433,357,8,1,43,37,o1iwuxbv233ayidxpibbxy59,1,65.8,25.3,2022-10-02T16:07:28.068Z,2022-10-09T14:29:25Z,3815356543,56,Center,3828967287,178,,3817452153,385,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615479,358,49,1,43,42,o1iwuxbv233ayidxpibbxy59,1,67.9,6.2,2022-10-02T16:07:32.767Z,2022-10-08T18:17:39Z,,,,,,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615501,359,1,1,43,42,o1iwuxbv233ayidxpibbxy59,1,67.9,6.2,2022-10-02T16:07:33.107Z,2022-10-08T18:17:41Z,3815356863,140,67.9,3815356869,141,18.9,3815356859,56,Right,3815356879,213,1.6,3815356873,212,8.6,3828968359,178,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615579,360,1,1,43,45,o1iwuxbv233ayidxpibbxy59,1,67.9,19.5,2022-10-02T16:07:36.111Z,2022-10-08T18:17:48Z,3815357267,155,,3815357269,196,,3815357277,212,43.3,3815357279,213,1.2,3815357275,141,79.9,3815357271,56,Left,3815357281,1,,3815357273,140,81.0,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,3828969047,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615609,361,1,1,43,49,o1iwuxbv233ayidxpibbxy59,1,78.2,72.9,2022-10-02T16:07:40.518Z,2022-10-08T18:18:35Z,3828969697,178,,3815357427,141,67.5,3815357431,212,4.3,3815357419,56,Center,3815357423,140,80.3,3815357433,213,5.3,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615615,362,61,1,43,50,o1iwuxbv233ayidxpibbxy59,0,80.3,67.5,2022-10-02T16:07:40.857Z,2022-10-08T18:18:43Z,3815357451,56,Center,3828970061,178,,,,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615687,353,1,1,43,51,c9swyor08g9pedxpe3n321svu,1,20,22.1,2022-10-02T16:07:41.897Z,2022-10-08T18:18:54Z,3815357837,141,24.0,3815357839,212,9.6,3815357841,213,0.1,3815357833,56,Back,3815357835,140,29.1,3828971859,178,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615693,354,49,1,43,52,c9swyor08g9pedxpe3n321svu,1,32,24,2022-10-02T16:07:43.129Z,2022-10-08T18:19:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615705,355,1,1,43,52,c9swyor08g9pedxpe3n321svu,1,32,24,2022-10-02T16:07:43.196Z,2022-10-08T18:19:27Z,3828979459,178,,3815357895,56,Back,3815357901,212,7.7,3815357897,140,24.8,3815357903,213,2.9,3815357899,141,26.4,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615713,356,1,1,43,53,c9swyor08g9pedxpe3n321svu,0,24.8,26.4,2022-10-02T16:07:43.946Z,2022-10-08T18:19:32Z,3815357975,141,9.5,3828979923,178,,3815357971,56,Back,3815357977,212,18.5,3815357979,213,5.6,3815357973,140,38.6,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615749,363,49,1,43,56,o1iwuxbv233ayidxpibbxy59,1,60.6,87.2,2022-10-02T16:07:47.108Z,2022-10-08T18:19:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615883,364,1,1,44,0,o1iwuxbv233ayidxpibbxy59,1,58.5,75.9,2022-10-02T16:07:50.727Z,2022-10-08T18:19:46Z,3815358899,155,,3815358903,140,76.7,3815358909,213,0.3,3815358907,212,20.2,3815358901,56,Left,3828981187,178,,3815358905,141,85.7,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615893,365,1,1,44,6,o1iwuxbv233ayidxpibbxy59,0,97.7,74.8,2022-10-02T16:07:57.593Z,2022-10-08T18:19:50Z,3815358965,141,73.5,3815361085,286,,3828981479,178,,3815358961,56,Center,3815358967,212,1.3,3815361081,233,357,3815361079,236,,3815358969,213,3.9,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,3815358963,140,,,,,,,,,,,,,,,,,,,,,,,96.8,,,,,,,,,,,,,
2466615923,357,74,1,44,6,c9swyor08g9pedxpe3n321svu,1,4.8,23.3,2022-10-02T16:07:57.610Z,2022-10-08T18:19:59Z,3815361189,233,365,3815359161,56,Back,3815360987,285,,3828982201,178,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615987,358,6,1,44,7,c9swyor08g9pedxpe3n321svu,0,2.8,28.6,2022-10-02T16:07:58.168Z,2022-10-08T18:20:05Z,3815359521,56,Back,3815359641,233,366,3815359523,73,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466615949,366,6,1,44,7,o1iwuxbv233ayidxpibbxy59,1,97.2,71.4,2022-10-02T16:07:58.168Z,2022-10-08T18:20:05Z,3815359275,73,,3815359273,56,Center,3815359583,233,358,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466616771,367,1,1,44,44,o1iwuxbv233ayidxpibbxy59,1,99.5,99.5,2022-10-02T16:08:35.290Z,2022-10-08T18:20:15Z,3815365695,154,,3815363811,1,,3828983031,178,,3817452591,20,,3815363797,223,,3815363807,212,40.2,3815363801,140,95.9,3815363791,6,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,1,3815363809,213,3815363799,56,Center,3815363793,155,3815363803,141,40.6,3815363789,2,3815365693,210,13,,,,,,,,,,4.6,,,,,,,,,,,,,
2466616773,368,13,1,44,46,o1iwuxbv233ayidxpibbxy59,1,95.9,39.7,2022-10-02T16:08:37.049Z,2022-10-08T18:20:16Z,3815363823,60,,3828983761,388,,3815365777,231,47.7,3815365769,102,38.7,3815364939,15,,3815363825,56,Center,3815364937,25,,3815365773,214,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,3815365765,55,3815365771,103,20.8,3815365759,75,3815364943,328,,3815365761,29,3815365763,154,,3815365775,230,97.2,,,,,,,367,,,,,,,,,,,,,
2466616767,359,5,1,44,46,c9swyor08g9pedxpe3n321svu,1,-1.4,58,2022-10-02T16:08:37.520Z,2022-10-08T18:20:28Z,3815363779,346,,3815363777,56,Back,3815363889,233,369,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466616779,369,5,1,44,46,o1iwuxbv233ayidxpibbxy59,0,101.4,42,2022-10-02T16:08:37.520Z,2022-10-08T18:20:28Z,3815363861,56,Center,3815363863,346,,3815363931,233,359,,,,,,,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466617269,370,70,1,45,0,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-02T16:08:50.971Z,2022-10-02T16:09:21Z,3815366795,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466617619,360,1,1,45,26,c9swyor08g9pedxpe3n321svu,0,3.9,50.9,2022-10-02T16:09:17.239Z,2022-10-19T12:59:41Z,3815368663,212,70.4,3815368655,155,,3815368667,1,,3815368661,141,83.2,3815368671,74,,3815368659,140,67.6,3815368657,56,Left,3815368665,213,0.3,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,3815368653,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466618195,372,43,1,45,34,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-02T16:09:25.391Z,2022-10-02T16:14:12Z,3815372025,167,0,3815394255,233,361,3815371759,56,Back,3815396329,144,7,3815371761,285,0,,,,,,,,,,cpqq8bpr6j13okdcilmwyimtw,Abdulmalik Al Oyayari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466617643,371,4,1,45,34,o1iwuxbv233ayidxpibbxy59,1,17.4,3.6,2022-10-02T16:09:25.678Z,2022-10-08T18:20:52Z,3815437357,233,361,3815368787,56,Back,3815437325,285,,3815437317,13,,3815437323,265,,3815437321,152,,,,,,,,cpqq8bpr6j13okdcilmwyimtw,Abdulmalik Al Oyayari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466617627,361,4,1,45,34,c9swyor08g9pedxpe3n321svu,0,82.6,96.4,2022-10-02T16:09:25.679Z,2022-10-08T18:20:52Z,3815368681,56,Left,3815437145,13,,3815437569,265,,3828987231,178,,3815437599,233,371,3815394219,286,,3815437149,152,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466617651,362,43,1,45,36,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-02T16:09:26.854Z,2022-10-02T16:22:26Z,3815368825,56,Left,3815437293,144,5,3815368827,347,0,3815368869,233,371,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466618129,363,27,1,45,50,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-02T16:09:41.311Z,2022-10-08T18:21:05Z,3815375465,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466618323,373,27,1,45,50,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-02T16:09:41.311Z,2022-10-08T18:21:05Z,3815375479,233,363,3815372461,53,cpqq8bpr6j13okdcilmwyimtw,3815372457,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466619389,374,43,1,47,13,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-02T16:11:04.396Z,2022-10-02T16:11:07Z,3815378241,55,373,3815378525,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466621877,364,28,1,49,34,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-02T16:13:25.603Z,2022-10-08T18:22:23Z,3815392527,233,375,3815392311,55,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
