id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2496740361,434,1,2,48,40,7dkxxicrwn77jpdfkwpnlnnyn,0,99.5,0.5,2023-01-12T13:42:31.557Z,2023-01-14T11:32:52Z,3974532083,6,,3976406859,178,,3974532089,56,Center,3974532081,2,,3974532095,212,36.4,3975386609,72,,3974532087,223,,3974532093,141,53.7,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,3974532099,1,,,3974532091,140,95.9,3974532105,233,458,3974532085,155,,3974532097,213,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,
2496740363,458,11,2,48,42,aekjg4wbxaixtwu4aicmiju92,1,3.5,49.7,2023-01-12T13:42:33.604Z,2023-01-14T11:32:58Z,3974532101,56,Back,3974532109,233,434,3974532103,88,,3975386757,378,,3976407033,388,,,,,,,,,,,jzdzefumhn1ch49i21rc2385,Mustafa Malayekah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740373,459,1,2,48,49,aekjg4wbxaixtwu4aicmiju92,0,15.1,34.3,2023-01-12T13:42:40.558Z,2023-01-14T11:33:03Z,3974532177,1,,3974532167,56,Center,3974532165,199,,3974532175,213,6.1,3974532171,141,24.9,3974532173,212,43.8,3974532169,140,56.4,,,,jzdzefumhn1ch49i21rc2385,Mustafa Malayekah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740379,435,44,2,48,53,7dkxxicrwn77jpdfkwpnlnnyn,1,42.6,82.9,2023-01-12T13:42:44.488Z,2023-01-14T12:32:48Z,3974532257,233,460,3974532193,56,Back,3974532195,285,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740387,460,44,2,48,53,aekjg4wbxaixtwu4aicmiju92,0,57.4,17.1,2023-01-12T13:42:44.489Z,2023-01-14T11:33:08Z,3974532263,233,435,3974532235,56,Right,3974532237,286,,,,,,,,,,,,,,,,,chedaa8t6qan96a525uhvo8wk,Ali Salah Al Jassem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740381,436,12,2,48,53,7dkxxicrwn77jpdfkwpnlnnyn,1,41.5,90.8,2023-01-12T13:42:44.509Z,2023-01-14T12:32:49Z,3976408243,178,,3974532207,56,Back,3974532267,15,,3974532215,213,1.8,3974532211,141,100.0,3974532209,140,39.6,3974532233,167,,3974532213,212,7.7,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740385,437,5,2,48,55,7dkxxicrwn77jpdfkwpnlnnyn,0,38.9,101.4,2023-01-12T13:42:47.064Z,2023-01-14T11:33:20Z,3974532229,56,Back,3974532231,347,,3974532301,233,461,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740393,461,5,2,48,55,aekjg4wbxaixtwu4aicmiju92,1,61.1,-1.4,2023-01-12T13:42:47.064Z,2023-01-14T11:33:20Z,3974532271,347,,3974532269,56,Right,3974532285,233,437,,,,,,,,,,,,,,,,chedaa8t6qan96a525uhvo8wk,Ali Salah Al Jassem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740437,462,1,2,49,15,aekjg4wbxaixtwu4aicmiju92,0,58.9,0,2023-01-12T13:43:07.272Z,2023-01-14T11:34:00Z,3974532493,212,23.5,3974532489,140,55.4,3974532491,141,32.5,3974532497,1,,3974532487,56,Center,3974532485,107,,3974532495,213,1.7,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740447,438,8,2,49,18,7dkxxicrwn77jpdfkwpnlnnyn,1,36.7,71.1,2023-01-12T13:43:09.352Z,2023-01-14T11:34:09Z,3976408873,178,,3975387381,384,,3974532529,56,Back,,,,,,,,,,,,,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740439,463,43,2,49,19,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-01-12T13:43:10.456Z,2023-01-12T13:44:21Z,3974532513,1,0,3974532509,212,1.2,3974532503,56,Center,3974532511,213,0.3,3974533435,144,1,3974532501,157,0,3974532505,140,56.5,3974532507,141,32.1,6w77bixcwoy3qlg568od8wr9,Majed Kanabah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740449,439,49,2,49,20,7dkxxicrwn77jpdfkwpnlnnyn,1,40.7,69.9,2023-01-12T13:43:11.417Z,2023-01-14T11:34:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740453,440,1,2,49,21,7dkxxicrwn77jpdfkwpnlnnyn,1,41.1,69.1,2023-01-12T13:43:12.555Z,2023-01-14T11:34:39Z,3976409667,178,,3974532565,212,6.8,3974532567,213,4.5,3974532559,56,Back,3974532561,140,39.7,3974532563,141,59.3,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740457,441,1,2,49,23,7dkxxicrwn77jpdfkwpnlnnyn,1,40.9,58.5,2023-01-12T13:43:15.269Z,2023-01-14T11:34:43Z,3974532587,56,Center,3974532595,213,5.6,3976409777,178,,3974532591,141,43.1,3974532589,140,52.2,3974532593,212,15.8,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740461,442,1,2,49,25,7dkxxicrwn77jpdfkwpnlnnyn,1,52.3,43.1,2023-01-12T13:43:17.212Z,2023-01-14T11:34:46Z,3976409829,178,,3974532619,141,8.5,3974532623,213,5.0,3974532621,212,24.6,3974532617,140,59.2,3974532615,56,Right,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740473,443,1,2,49,28,7dkxxicrwn77jpdfkwpnlnnyn,1,63.6,5.8,2023-01-12T13:43:19.817Z,2023-01-14T11:34:58Z,3974532679,141,3.5,3976410057,178,,3974532675,56,Right,3974532683,213,6.1,3974532677,140,70.3,3974532681,212,7.2,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740475,444,1,2,49,34,7dkxxicrwn77jpdfkwpnlnnyn,1,80.9,24.6,2023-01-12T13:43:25.874Z,2023-01-14T11:35:08Z,3974532691,141,27.7,3974532693,212,4.1,3974532689,140,77.5,3976410397,178,,3974532695,213,2.6,3974532687,56,Center,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740481,445,1,2,49,35,7dkxxicrwn77jpdfkwpnlnnyn,1,77.5,27.7,2023-01-12T13:43:26.328Z,2023-01-14T11:35:13Z,3974532735,141,10.1,3974532737,212,12.2,3976410523,178,,3974532739,213,4.5,3974532733,140,75.5,3974532731,56,Right,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740489,446,1,2,49,38,7dkxxicrwn77jpdfkwpnlnnyn,1,75.6,10.1,2023-01-12T13:43:29.402Z,2023-01-14T11:35:17Z,3974532763,56,Right,3974532769,212,11.7,3974532771,213,6.0,3976410619,178,,3974532767,141,4.7,3974532765,140,86.2,,,,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740497,447,1,2,49,40,7dkxxicrwn77jpdfkwpnlnnyn,0,86.2,4.7,2023-01-12T13:43:31.639Z,2023-01-14T11:35:25Z,3976410995,178,,3974532789,155,,3974532787,2,,3974532795,140,90.4,3975389339,20,,3974532807,213,1.4,3974532799,141,40.9,3974532791,56,Center,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,3974532803,212,25.0,,3975389337,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740505,464,12,2,49,41,aekjg4wbxaixtwu4aicmiju92,1,12.3,58.1,2023-01-12T13:43:32.796Z,2023-01-14T11:35:34Z,3974532829,56,Back,3976411333,178,,3974532837,213,1.0,3974532835,212,20.2,3974532831,140,21.9,3974532839,15,,3974532833,141,83.8,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740507,465,49,2,49,43,aekjg4wbxaixtwu4aicmiju92,1,23,81.5,2023-01-12T13:43:34.435Z,2023-01-14T11:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,etvu2javyjbzekaw2ro994iqd,Housain Al Moqahwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740527,466,1,2,49,48,aekjg4wbxaixtwu4aicmiju92,1,44.3,78.5,2023-01-12T13:43:39.562Z,2023-01-14T11:35:53Z,3974532959,212,14.2,3974532953,56,Left,3976411577,178,,3974532961,213,0.3,3974532955,140,57.1,3974532957,141,85.3,,,,,,,etvu2javyjbzekaw2ro994iqd,Housain Al Moqahwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740535,467,1,2,49,56,aekjg4wbxaixtwu4aicmiju92,1,89.7,94.1,2023-01-12T13:43:47.498Z,2023-01-14T11:36:02Z,3974533015,213,3.2,3974533007,56,Left,3974533013,212,13.7,3974533009,140,76.7,3976412263,178,,3974533011,141,93.2,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740539,468,1,2,50,0,aekjg4wbxaixtwu4aicmiju92,0,76.9,76.3,2023-01-12T13:43:51.662Z,2023-01-14T11:36:05Z,3976412347,178,,3974533033,140,83.2,3974533039,213,5.4,3974533035,141,64.0,3974533037,212,10.7,3974533029,56,Center,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740543,448,8,2,50,0,7dkxxicrwn77jpdfkwpnlnnyn,1,19.9,30.1,2023-01-12T13:43:52.257Z,2023-01-14T11:36:12Z,3975389809,383,,3976412603,178,,3974533053,56,Back,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740545,449,49,2,50,2,7dkxxicrwn77jpdfkwpnlnnyn,1,20.3,30,2023-01-12T13:43:53.342Z,2023-01-14T11:36:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740567,450,1,2,50,2,7dkxxicrwn77jpdfkwpnlnnyn,1,20.3,30,2023-01-12T13:43:53.480Z,2023-01-14T11:36:28Z,3974533165,140,26.2,3974533167,141,19.2,3974533171,213,5.4,3974533163,56,Back,3976413039,178,,3974533169,212,9.6,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740571,451,1,2,50,7,7dkxxicrwn77jpdfkwpnlnnyn,1,35.3,12.9,2023-01-12T13:43:58.579Z,2023-01-14T11:36:35Z,3974533195,140,32.0,3974533197,141,5.0,3976413163,178,,3974533193,56,Back,3974533199,212,6.4,3974533201,213,4.1,,,,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740575,452,1,2,50,11,7dkxxicrwn77jpdfkwpnlnnyn,1,31.7,5.2,2023-01-12T13:44:03.039Z,2023-01-14T11:36:38Z,3974533219,140,31.3,3976413285,178,,3974533225,213,1.6,3974533217,56,Back,3974533221,141,16.4,3974533223,212,7.6,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740577,453,1,2,50,12,7dkxxicrwn77jpdfkwpnlnnyn,1,31.3,16.5,2023-01-12T13:44:04.199Z,2023-01-14T11:36:40Z,3974533235,212,12.6,3974533237,213,5.5,3976413377,178,,3974533229,56,Back,3974533233,141,3.8,3974533231,140,40.1,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740581,454,1,2,50,15,7dkxxicrwn77jpdfkwpnlnnyn,1,39.9,4,2023-01-12T13:44:06.687Z,2023-01-14T11:36:43Z,3974533255,140,39.7,3974533257,141,13.5,3974533261,213,1.6,3976413539,178,,3974533253,56,Back,3974533259,212,6.5,,,,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740587,455,1,2,50,16,7dkxxicrwn77jpdfkwpnlnnyn,1,41.5,10.3,2023-01-12T13:44:08.144Z,2023-01-14T11:38:10Z,3974533303,212,13.7,3974533297,56,Center,3974533301,141,23.4,3974533305,213,0.7,3976416005,178,,3974533299,140,51.4,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740589,456,1,2,50,21,7dkxxicrwn77jpdfkwpnlnnyn,1,64.8,38.5,2023-01-12T13:44:12.939Z,2023-01-14T11:38:15Z,3974533341,140,74.6,3976416115,178,,3974533343,141,48.5,3974533339,56,Center,3974533345,212,12.3,3974533347,213,0.6,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740591,457,1,2,50,22,7dkxxicrwn77jpdfkwpnlnnyn,1,74.6,48.5,2023-01-12T13:44:13.734Z,2023-01-14T11:38:24Z,3974533363,156,,3974533355,141,59.0,3974533357,212,8.5,3976416287,178,,3974533351,56,Center,3974533359,213,2.1,3974533353,140,70.2,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740597,458,1,2,50,25,7dkxxicrwn77jpdfkwpnlnnyn,1,69.5,57.6,2023-01-12T13:44:16.805Z,2023-01-14T11:38:27Z,3974533411,56,Center,3974533419,213,5.3,3974533409,155,,3974533413,140,80.5,3976416393,178,,3974533415,141,30.0,3974533417,212,22.0,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740609,459,1,2,50,28,7dkxxicrwn77jpdfkwpnlnnyn,1,78.8,27.4,2023-01-12T13:44:20.275Z,2023-01-14T11:38:31Z,3976416491,178,,3974533471,141,32.8,3974533469,140,77.7,3974533473,212,3.8,3974533475,213,1.9,3974533467,56,Center,,,,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740611,460,1,2,50,31,7dkxxicrwn77jpdfkwpnlnnyn,1,77.8,18.6,2023-01-12T13:44:22.702Z,2023-01-14T11:38:46Z,3974533479,56,Right,3974533487,213,4.9,3976416931,178,,3974533485,212,8.5,3974533481,140,79.7,3974533483,141,6.4,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740615,461,1,2,50,32,7dkxxicrwn77jpdfkwpnlnnyn,0,79.9,6.4,2023-01-12T13:44:24.098Z,2023-01-14T11:38:50Z,3974533503,141,14.0,3974533495,2,,3975390217,20,,3975390215,224,,3974533501,140,80.7,3974533497,155,,3976417109,178,,3974533505,212,5.2,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,3974533507,213,1.4,,3974533499,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740607,469,61,2,50,33,aekjg4wbxaixtwu4aicmiju92,1,12.9,85.1,2023-01-12T13:44:24.347Z,2023-01-14T11:38:57Z,3976417271,21,,3974533465,56,Back,3976417273,178,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740625,462,6,2,50,35,7dkxxicrwn77jpdfkwpnlnnyn,1,83.3,14,2023-01-12T13:44:26.341Z,2023-01-14T11:39:01Z,3974533541,56,Right,3974533543,75,,3974533547,233,470,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740619,470,6,2,50,35,aekjg4wbxaixtwu4aicmiju92,0,16.7,86,2023-01-12T13:44:26.341Z,2023-01-14T11:39:01Z,3974533565,233,462,3974533511,56,Back,3974533513,73,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740677,463,1,2,51,4,7dkxxicrwn77jpdfkwpnlnnyn,0,99.5,0.5,2023-01-12T13:44:56.291Z,2023-01-14T11:39:05Z,3974533827,155,,3974533823,2,,3974533829,223,,3974533835,141,43.4,3974533831,56,Center,3974533825,6,,3974533833,140,94.9,3975390925,72,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,3974533839,213,1.7,,3976417467,178,,3974533837,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740681,471,12,2,51,6,aekjg4wbxaixtwu4aicmiju92,1,2.9,53.7,2023-01-12T13:44:57.657Z,2023-01-14T11:39:09Z,3974533863,213,0.6,3974533855,56,Back,3974533857,140,25.7,3974533861,212,29.5,3976417697,388,,3974533865,15,,3974533859,141,79.1,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740695,464,1,2,51,9,7dkxxicrwn77jpdfkwpnlnnyn,1,70.5,24.7,2023-01-12T13:45:01.111Z,2023-01-14T11:39:14Z,3974533959,155,,3974533967,212,33.5,3974533965,141,73.0,3974533969,213,1.4,3976417943,178,,3974533963,140,76.9,3974533971,1,,3974533961,56,Center,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740701,465,1,2,51,12,7dkxxicrwn77jpdfkwpnlnnyn,0,76.9,73.2,2023-01-12T13:45:03.881Z,2023-01-14T11:39:18Z,3974534005,213,5.4,3976418039,178,,3974533999,140,91.4,3974534003,212,24.1,3974533997,56,Center,3974533995,155,,3974534001,141,45.7,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740697,472,44,2,51,14,aekjg4wbxaixtwu4aicmiju92,1,9.4,53.2,2023-01-12T13:45:06.185Z,2023-01-14T12:32:49Z,3974534041,233,466,3974533975,56,Back,3974533977,285,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740705,466,44,2,51,14,7dkxxicrwn77jpdfkwpnlnnyn,0,90.6,46.8,2023-01-12T13:45:06.186Z,2023-01-14T11:39:22Z,3974534015,56,Center,3974534019,286,,3974534059,233,472,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740699,473,12,2,51,14,aekjg4wbxaixtwu4aicmiju92,1,10.1,52.5,2023-01-12T13:45:06.229Z,2023-01-14T12:32:50Z,3974533987,212,11.1,3974533985,141,67.8,3976418367,388,,3974533991,15,,3974533981,56,Back,3974533989,213,1.2,3974533983,140,13.8,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740709,474,12,2,51,16,aekjg4wbxaixtwu4aicmiju92,1,13.2,67.8,2023-01-12T13:45:07.920Z,2023-01-14T11:39:33Z,3975391129,15,,3974534055,213,0.4,3974534047,56,Back,3976418597,388,,3974534053,212,16.1,3974534049,140,27.4,3974534051,141,76.6,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740715,475,44,2,51,18,aekjg4wbxaixtwu4aicmiju92,1,29.3,76,2023-01-12T13:45:09.596Z,2023-01-14T12:32:50Z,3974534081,285,,3974534087,233,467,3974534079,56,Back,,,,,,,,,,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740711,467,44,2,51,18,7dkxxicrwn77jpdfkwpnlnnyn,0,70.7,24,2023-01-12T13:45:09.597Z,2023-01-14T11:39:39Z,3974534095,233,475,3974534063,56,Center,3974534065,286,,,,,,,,,,,,,,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740717,476,1,2,51,18,aekjg4wbxaixtwu4aicmiju92,0,26.7,76.1,2023-01-12T13:45:09.624Z,2023-01-14T12:32:51Z,3974534105,140,37.2,3974534099,3,,3976419081,388,,3974534107,141,80.0,3974534103,56,Back,3974534109,212,11.3,3974534101,168,,3974534111,213,0.2,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740719,468,1,2,51,22,7dkxxicrwn77jpdfkwpnlnnyn,1,59.9,19.1,2023-01-12T13:45:14.317Z,2023-01-14T11:40:31Z,3976420103,178,,3974534129,141,14.4,3974534133,213,5.9,3974534131,212,8.4,3974534125,56,Right,3974534127,140,67.3,,,,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740721,469,1,2,51,25,7dkxxicrwn77jpdfkwpnlnnyn,1,66.7,14.1,2023-01-12T13:45:16.346Z,2023-01-14T11:40:36Z,3974534145,212,7.5,3974534147,213,5.5,3974534139,56,Right,3976420213,178,,3974534143,141,6.7,3974534141,140,72.0,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740725,470,1,2,51,26,7dkxxicrwn77jpdfkwpnlnnyn,0,72.5,6.8,2023-01-12T13:45:18.266Z,2023-01-14T11:40:39Z,3976421171,178,,3974534165,212,55.5,3974534159,56,Center,3975391277,387,,3975391279,20,,3974534157,155,,3975391275,225,,3974534167,213,1.0,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,3974534161,140,100.0,,3974534155,2,,3974534169,1,,3974534163,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740727,471,5,2,51,29,7dkxxicrwn77jpdfkwpnlnnyn,0,100.8,71,2023-01-12T13:45:21.232Z,2023-01-14T11:40:43Z,3974534171,56,Center,3974534179,233,477,3974534173,346,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740723,477,5,2,51,29,aekjg4wbxaixtwu4aicmiju92,1,-0.8,29,2023-01-12T13:45:21.232Z,2023-01-14T11:40:44Z,3974534175,233,471,3974534153,346,,3974534151,56,Back,,,,,,,,,,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740745,478,1,2,51,40,aekjg4wbxaixtwu4aicmiju92,1,5.5,44.5,2023-01-12T13:45:31.998Z,2023-01-14T11:41:21Z,3974534293,213,1.4,3974534283,124,,3974534289,141,58.5,3974534291,212,9.6,3974534297,237,,3974534287,140,6.9,3974534285,56,Back,,,,jzdzefumhn1ch49i21rc2385,Mustafa Malayekah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496740747,479,1,2,51,44,aekjg4wbxaixtwu4aicmiju92,1,9.6,59.4,2023-01-12T13:45:36.116Z,2023-01-14T11:41:24Z,3976422589,178,,3974534303,141,52.5,3974534301,140,21.9,3974534305,212,13.7,3974534307,213,5.9,3974534299,56,Back,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
