id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/16/value,assist
2491497235,141,49,1,25,50,7w4300dn2tnd0eqmbtk531tkx,1,68,23.3,2022-12-15T12:58:14.145Z,2022-12-17T05:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491497251,142,1,1,25,50,7w4300dn2tnd0eqmbtk531tkx,1,68,23.3,2022-12-15T12:58:14.185Z,2022-12-17T05:48:46Z,3946831715,213,0.4,3949380215,178,,3946831707,56,Center,3946831711,141,31.3,3946831709,140,79.1,3946831713,212,12.9,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491497301,143,1,1,25,56,7w4300dn2tnd0eqmbtk531tkx,1,98.8,27.5,2022-12-15T12:58:19.512Z,2022-12-17T05:48:57Z,3946831997,56,Center,3946832003,212,23.0,3946831995,155,,3949380409,178,,3946831999,140,90.0,3949008121,224,,3949008123,20,,3946831993,2,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,3946832005,213,2.0,3946832001,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491498613,148,84,1,25,57,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T12:58:20.631Z,2022-12-15T13:02:09Z,3946840863,436,61,3946839581,56,Center,3946839957,343,2,,,,,,,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491498889,150,4,1,25,57,7w4300dn2tnd0eqmbtk531tkx,1,92.9,49.7,2022-12-15T12:58:20.665Z,2022-12-21T04:46:48Z,3946840483,265,,3946840479,56,Center,3946841011,233,158,3946840563,343,3,3947105109,9,,3946840481,152,,3947105625,348,22cd6gzfwo341qai1o6014251,3946840485,286,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,3946840477,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491498847,158,4,1,25,57,ebcxfnmnxrxvv6lcjsahgd38j,0,7.1,50.3,2022-12-15T12:58:20.666Z,2022-12-21T04:46:47Z,3946840197,265,,3946841035,285,,3947105177,9,,3946840191,13,,3946840195,152,,3946841031,233,150,3946840193,56,Back,3946840693,343,3,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,3952763181,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491497303,144,43,1,25,58,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T12:58:22.303Z,2022-12-15T13:02:17Z,3946832413,103,75,3946841225,144,13,3946832403,29,0,3946832137,20,0,3946832417,230,98.1,3946832401,74,0,3946832015,22,0,3946832019,56,Center,dqqj2g1jdn57o1j12ycaa2a96,Mohammed Al Sahli,3946832405,154,0,3946832017,17,0,3946832415,108,0,3946832419,231,51.4,3946832411,102,45.5,3946832407,55,143,,,,,,,,,,,,,,,,,,,,,,
2491497307,145,43,1,25,59,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T12:58:22.776Z,2022-12-15T13:02:20Z,3946832039,346,0,3946841349,144,5,3946832035,56,Center,,,,,,,,,,,,,,,,dqqj2g1jdn57o1j12ycaa2a96,Mohammed Al Sahli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491497295,157,43,1,25,59,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2022-12-15T12:58:22.776Z,2022-12-15T13:02:06Z,3946831959,346,0,3946840739,144,5,3946831957,56,Back,3946832065,233,145,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491498117,146,27,1,27,41,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T13:00:04.755Z,2022-12-17T05:50:12Z,3946836455,207,,3946836457,364,,3946836453,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491498263,147,65,1,27,57,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T13:00:21.184Z,2022-12-17T05:50:20Z,3946840237,336,,3946837155,331,,3946837157,365,148,,,,,,,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499365,163,17,1,29,15,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2022-12-15T13:01:39.333Z,2022-12-17T05:50:42Z,3946843013,392,,3946843095,189,,3946843011,31,,3946843015,13,243,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491498855,149,28,1,29,42,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T13:02:05.505Z,2022-12-17T05:50:53Z,3946840227,55,146,3946840225,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499149,151,15,1,30,12,7w4300dn2tnd0eqmbtk531tkx,1,88.5,50,2022-12-15T13:02:36.039Z,2022-12-17T05:50:47Z,3946844549,146,99.3,3946844539,103,2.5,3946844297,233,160,3946844553,147,50.2,3946844281,214,,3946844279,20,,3946844545,458,,3949381461,178,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,3946841909,17,,3946844299,353,159,3946841911,56,Center,3946844535,102,47.8,3946844277,9,,3946844529,80,,3947105709,390,182944,,,,,,,,,,,,,,,,,,,
2491499169,159,58,1,30,12,ebcxfnmnxrxvv6lcjsahgd38j,0,0,0,2022-12-15T13:02:36.039Z,2022-12-17T05:50:19Z,3946842005,179,,3946842001,9,,3946842009,56,Back,3946842007,73,,3946844367,233,151,3946842003,187,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499171,160,10,1,30,13,ebcxfnmnxrxvv6lcjsahgd38j,1,0.8,50.1,2022-12-15T13:02:36.507Z,2022-12-17T05:50:34Z,3949014709,376,,3946844347,233,151,3946842019,182,,3949015043,173,,3946842021,56,Back,3946842017,179,,3946842013,9,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499181,161,12,1,30,15,ebcxfnmnxrxvv6lcjsahgd38j,1,2.1,71.8,2022-12-15T13:02:38.406Z,2022-12-17T05:51:05Z,3946842069,141,100.0,3946842071,212,21.7,3946842065,56,Back,3949381915,178,,3946842073,213,1.2,3946842095,167,,3946842067,140,8.8,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499391,152,5,1,30,16,7w4300dn2tnd0eqmbtk531tkx,1,89.4,-1.2,2022-12-15T13:02:39.697Z,2022-12-17T05:51:11Z,3946843143,56,Right,3946843145,347,,3946843161,233,162,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499189,162,5,1,30,16,ebcxfnmnxrxvv6lcjsahgd38j,0,10.6,101.2,2022-12-15T13:02:39.697Z,2022-12-17T05:51:11Z,3946843177,233,152,3946842091,56,Back,3946842093,347,,,,,,,,,,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499409,153,1,1,30,41,7w4300dn2tnd0eqmbtk531tkx,0,87.7,0,2022-12-15T13:03:05.219Z,2022-12-17T05:51:19Z,3946843273,212,24.6,3946843277,1,,3946843267,56,Center,3946843269,140,91.3,3946843271,141,35.2,3946843265,107,,3946843275,213,1.4,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499421,164,44,1,30,43,ebcxfnmnxrxvv6lcjsahgd38j,1,9.6,65.4,2022-12-15T13:03:06.954Z,2022-12-21T07:51:30Z,3946843351,233,154,3946843335,56,Back,3946843337,285,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499413,154,44,1,30,43,7w4300dn2tnd0eqmbtk531tkx,0,90.4,34.6,2022-12-15T13:03:06.955Z,2022-12-17T05:51:24Z,3946843295,286,,3946843293,56,Center,3946843379,233,164,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499425,165,12,1,30,43,ebcxfnmnxrxvv6lcjsahgd38j,1,9.8,65.5,2022-12-15T13:03:06.974Z,2022-12-21T07:51:31Z,3949382269,388,,3946843365,212,1.4,3946843361,140,9.8,3946843367,213,1.6,3946843385,15,,3946843359,56,Back,3946843363,141,67.6,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491517613,412,43,1,30,45,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T13:03:08.374Z,2022-12-16T19:23:33Z,3946941997,56,Center,3949018269,144,61,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499431,155,13,1,30,45,7w4300dn2tnd0eqmbtk531tkx,1,78.1,27.2,2022-12-15T13:03:08.493Z,2022-12-17T05:51:37Z,3946843995,74,,3946843999,103,75,3946843997,102,50.4,3946843403,18,,3946844003,108,,3946843671,160,,3949019499,458,,3946844005,328,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,3946843673,72,,3946844001,215,,3946844009,230,98.5,3946843405,56,Center,3946844011,231,48.7,3949382353,178,,,,,,,,,,,,,,,,,,,,,,,
2491499443,156,5,1,30,46,7w4300dn2tnd0eqmbtk531tkx,0,101.2,44.3,2022-12-15T13:03:09.939Z,2022-12-17T05:51:42Z,3946843465,346,,3946843517,233,166,3946843463,56,Center,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499437,166,5,1,30,46,ebcxfnmnxrxvv6lcjsahgd38j,1,-1.2,55.7,2022-12-15T13:03:09.939Z,2022-12-17T05:51:42Z,3946843441,56,Back,3946843443,346,,3946843495,233,156,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499919,167,1,1,31,47,ebcxfnmnxrxvv6lcjsahgd38j,0,5.4,51.2,2022-12-15T13:04:10.958Z,2022-12-17T05:51:46Z,3946846151,141,70.0,3946846159,74,,3946846147,56,Center,3946846155,213,0.2,3946846153,212,63.5,3946846145,124,,3946846149,140,64.6,3946846157,1,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499949,157,1,1,31,51,7w4300dn2tnd0eqmbtk531tkx,1,34.1,25.6,2022-12-15T13:04:14.429Z,2022-12-17T05:51:52Z,3946846331,140,41.9,3946846329,56,Back,3946846335,212,9.0,3949382575,388,,3946846333,141,20.0,3946846337,213,5.8,3946846327,3,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499953,158,61,1,31,53,7w4300dn2tnd0eqmbtk531tkx,0,41.9,19.6,2022-12-15T13:04:16.969Z,2022-12-17T05:52:07Z,3946846357,56,Back,3949382851,178,,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491992671,988,67,1,31,55,ebcxfnmnxrxvv6lcjsahgd38j,1,63.6,88.2,2022-12-15T13:04:18.461Z,2022-12-21T07:51:31Z,3949480907,233,1372,,,,,,,,,,,,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491992667,1372,67,1,31,55,7w4300dn2tnd0eqmbtk531tkx,0,36.4,11.8,2022-12-15T13:04:18.462Z,2022-12-17T07:16:16Z,3949480911,233,988,,,,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499981,168,1,1,31,55,ebcxfnmnxrxvv6lcjsahgd38j,0,63.6,87.7,2022-12-15T13:04:18.466Z,2022-12-21T07:51:32Z,3946846535,213,6.0,3946846525,157,,3946846529,140,90.4,3949382945,178,,3946846531,141,76.7,3946846527,56,Center,3946846537,1,,3946846533,212,29.1,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491499987,159,52,1,31,59,7w4300dn2tnd0eqmbtk531tkx,1,5.3,30.4,2022-12-15T13:04:22.543Z,2022-12-17T05:52:22Z,3949383029,178,,3949025367,377,,,,,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500029,160,1,1,32,0,7w4300dn2tnd0eqmbtk531tkx,1,7.7,29.8,2022-12-15T13:04:23.956Z,2022-12-17T05:52:26Z,3946846791,140,20.8,3946846789,56,Back,3946846795,212,26.7,3946846793,141,63.5,3946846797,213,1.0,3949383107,178,,3946846787,123,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500061,161,1,1,32,4,7w4300dn2tnd0eqmbtk531tkx,1,26,65.7,2022-12-15T13:04:27.384Z,2022-12-17T05:52:34Z,3946846955,56,Back,3946846963,213,1.0,3946846959,141,90.5,3946846957,140,37.1,3946846961,212,20.5,3949383197,178,,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500109,162,2,1,32,9,7w4300dn2tnd0eqmbtk531tkx,1,58.5,93.5,2022-12-15T13:04:32.485Z,2022-12-17T05:52:48Z,3946847213,140,90.2,3946847221,1,,3946847211,56,Center,3946848899,7,22cd6gzfwo341qai1o6014251,3949383399,178,,3946847215,141,71.1,,,,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500167,170,55,1,32,9,ebcxfnmnxrxvv6lcjsahgd38j,1,36.6,29.7,2022-12-15T13:04:32.486Z,2022-12-17T05:52:49Z,,,,,,,,,,,,,,,,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500111,163,43,1,32,14,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T13:04:37.746Z,2022-12-15T13:05:10Z,3946847225,56,Center,3946848931,144,61,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500153,164,43,1,32,15,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T13:04:38.701Z,2022-12-15T13:05:11Z,3946847469,212,13.7,3946847471,213,4.6,3946847459,56,Center,3946847463,140,87.8,3946848987,144,1,3946847467,141,51.2,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500123,169,43,1,32,15,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2022-12-15T13:04:38.982Z,2022-12-15T13:05:03Z,3946847279,56,Back,3946848623,144,61,,,,,,,,,,,,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500157,165,43,1,32,18,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T13:04:41.758Z,2022-12-15T13:05:12Z,3946849039,144,61,3946847477,56,Center,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500173,166,43,1,32,19,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-15T13:04:43.215Z,2022-12-15T13:05:14Z,3946847547,56,Center,3946849127,144,39,3946847545,17,0,3946847553,250,0,3946847541,22,0,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500549,171,1,1,33,1,ebcxfnmnxrxvv6lcjsahgd38j,0,24.1,31.3,2022-12-15T13:05:24.810Z,2022-12-17T05:52:57Z,3946849719,213,0.5,3946849707,157,,3946849711,56,Center,3946849715,141,64.3,3949383561,178,,3946849713,140,67.7,3946849705,5,,3946849709,241,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,3946849717,212,51.0,3946849721,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500587,167,44,1,33,4,7w4300dn2tnd0eqmbtk531tkx,1,32.8,36,2022-12-15T13:05:28.207Z,2022-12-21T07:51:32Z,3946849857,56,Back,3946850009,233,172,3946849859,285,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500613,172,44,1,33,4,ebcxfnmnxrxvv6lcjsahgd38j,0,67.2,64,2022-12-15T13:05:28.208Z,2022-12-17T05:53:10Z,3946849977,56,Center,3946849993,233,167,3946849979,286,,,,,,,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500601,168,61,1,33,4,7w4300dn2tnd0eqmbtk531tkx,1,33.5,36.1,2022-12-15T13:05:28.303Z,2022-12-21T07:51:32Z,3946849915,56,Back,3949383915,388,,3949384707,15,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500631,173,1,1,33,6,ebcxfnmnxrxvv6lcjsahgd38j,1,66.7,69.6,2022-12-15T13:05:30.131Z,2022-12-17T05:53:26Z,3946850065,141,91.5,3946850061,56,Left,3946850069,213,1.4,3946850067,212,15.0,3946850063,140,68.5,3949384103,178,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491501521,203,43,1,33,6,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2022-12-15T13:05:30.245Z,2022-12-16T19:26:28Z,3946854951,56,Center,3949028491,144,61,,,,,,,,,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500655,174,1,1,33,8,ebcxfnmnxrxvv6lcjsahgd38j,1,68.5,91.7,2022-12-15T13:05:32.344Z,2022-12-17T05:54:16Z,3946850201,141,93.2,3946850205,213,0.2,3946850199,140,74.6,3949384877,178,,3946850197,56,Left,3946850203,212,6.5,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500667,175,1,1,33,11,ebcxfnmnxrxvv6lcjsahgd38j,1,70.6,93.9,2022-12-15T13:05:34.481Z,2022-12-17T05:54:22Z,3949384983,178,,3946850279,212,4.7,3946850275,140,66.3,3946850273,56,Left,3946850281,213,2.8,3946850277,141,96.0,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500673,176,1,1,33,14,ebcxfnmnxrxvv6lcjsahgd38j,0,67.9,96.2,2022-12-15T13:05:37.650Z,2022-12-17T05:54:34Z,3949385171,178,,3946850317,140,72.6,3946850321,212,5.3,3946850319,141,93.2,3946850323,213,5.9,3946850315,56,Left,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492627633,1793,67,1,33,15,7w4300dn2tnd0eqmbtk531tkx,1,24.3,5.3,2022-12-15T13:05:38.895Z,2022-12-21T11:47:14Z,3952864707,233,1202,,,,,,,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492627629,1202,67,1,33,15,ebcxfnmnxrxvv6lcjsahgd38j,0,75.7,94.7,2022-12-15T13:05:38.896Z,2022-12-21T10:04:14Z,3952864715,233,1793,,,,,,,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500711,169,3,1,33,15,7w4300dn2tnd0eqmbtk531tkx,0,25.8,7.1,2022-12-15T13:05:38.906Z,2022-12-17T05:54:42Z,3946850529,285,,3946850527,56,Back,3949385221,178,,3946850647,233,177,3949030205,465,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500703,177,7,1,33,15,ebcxfnmnxrxvv6lcjsahgd38j,1,74.2,92.9,2022-12-15T13:05:38.940Z,2022-12-17T05:54:46Z,3949385275,178,,3946850479,56,Left,3946850483,286,,3949030307,383,,3946850625,233,169,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500739,170,49,1,33,17,7w4300dn2tnd0eqmbtk531tkx,1,21.7,6.8,2022-12-15T13:05:40.382Z,2022-12-17T05:55:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500753,171,1,1,33,17,7w4300dn2tnd0eqmbtk531tkx,0,21.7,6.8,2022-12-15T13:05:40.429Z,2022-12-17T05:55:21Z,3946850745,56,Back,3946850753,213,0.5,3946850749,141,16.6,3946850747,140,34.3,3946850751,212,14.8,3946850755,1,,3946850743,157,,3949385901,178,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500769,178,1,1,33,20,ebcxfnmnxrxvv6lcjsahgd38j,0,66.1,85.3,2022-12-15T13:05:44.170Z,2022-12-17T05:55:32Z,3946850823,3,,3946850833,141,76.1,3946850827,56,Center,3949386183,178,,3946850839,213,5.7,3946850831,140,76.0,3946850835,212,12.1,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500817,172,1,1,33,23,7w4300dn2tnd0eqmbtk531tkx,0,27.4,23.8,2022-12-15T13:05:46.735Z,2022-12-17T05:55:50Z,3946851107,155,,3946851111,140,39.0,3946851115,212,14.7,3949386385,178,,3946851113,141,35.9,3946851109,56,Back,3946851117,213,0.6,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500831,179,44,1,33,25,ebcxfnmnxrxvv6lcjsahgd38j,1,61.6,64.2,2022-12-15T13:05:48.895Z,2022-12-21T07:51:33Z,3946851217,286,,3946851283,233,173,3946851215,56,Center,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500819,173,44,1,33,25,7w4300dn2tnd0eqmbtk531tkx,0,38.4,35.8,2022-12-15T13:05:48.896Z,2022-12-17T05:55:57Z,3946851305,233,179,3946851123,56,Back,3946851125,285,,,,,,,,,,,,,,,,,dqqj2g1jdn57o1j12ycaa2a96,Mohammed Al Sahli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500863,180,1,1,33,25,ebcxfnmnxrxvv6lcjsahgd38j,1,62.3,64.3,2022-12-15T13:05:48.942Z,2022-12-21T07:51:33Z,3946851415,213,1.0,3946851411,141,82.1,3946851407,56,Left,3946851409,140,69.4,3949386769,178,,3946851413,212,14.2,3946851405,3,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491500883,181,1,1,33,27,ebcxfnmnxrxvv6lcjsahgd38j,1,68.3,83.2,2022-12-15T13:05:50.668Z,2022-12-17T05:56:17Z,3946851523,56,Left,3946851527,141,88.0,3946851531,213,0.1,3946851521,3,,3946851529,212,23.7,3946851525,140,90.7,3949386817,388,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
