id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2542688841,7,1,1,0,24,f0zsn74nz0o01gr30weun240i,1,25.7,75.4,2023-05-02T18:30:52.732Z,2023-05-02T18:30:57Z,4245453325,212,28.8,4245453323,141,49.3,4245453321,140,4.1,4245453327,213,3.8,4245453319,56,Back,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542688861,8,1,1,0,29,f0zsn74nz0o01gr30weun240i,1,4.3,48.8,2023-05-02T18:30:56.956Z,2023-05-02T18:31:01Z,4245453473,1,,4245453471,213,5.4,4245453465,140,25.9,4245453467,141,6.4,4245453469,212,36.7,4245453461,155,,4245453463,56,Back,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542688869,9,3,1,0,32,f0zsn74nz0o01gr30weun240i,1,30.8,6.6,2023-05-02T18:31:00.799Z,2023-05-05T14:43:05Z,4245453515,233,9,4251720885,464,,4245453511,56,Back,4245453513,285,,,,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542688859,9,45,1,0,32,ebcxfnmnxrxvv6lcjsahgd38j,0,69.2,93.4,2023-05-02T18:31:00.799Z,2023-05-02T18:31:02Z,4245453455,56,Left,4245453519,233,9,4245453523,286,,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542688875,10,1,1,0,33,f0zsn74nz0o01gr30weun240i,1,25.6,7.6,2023-05-02T18:31:01.707Z,2023-05-02T18:31:03Z,4245453559,56,Back,4245453567,213,2.9,4245453563,141,11.3,4245453561,140,17.6,4245453565,212,8.8,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542688885,11,1,1,0,35,f0zsn74nz0o01gr30weun240i,0,17.6,11.3,2023-05-02T18:31:03.436Z,2023-05-02T18:31:05Z,4245453625,157,,4245453629,140,59.9,4245453637,1,,4245453627,56,Center,4245453633,212,45.7,4245453631,141,27.4,4245453635,213,0.2,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542688939,10,1,1,0,39,ebcxfnmnxrxvv6lcjsahgd38j,0,30.5,73,2023-05-02T18:31:07.231Z,2023-05-02T18:31:15Z,4245453915,212,20.8,4245453911,141,100.0,4245453919,213,1.2,4245453901,3,,4245453909,140,37.2,4245453905,56,Back,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542688993,12,5,1,0,39,f0zsn74nz0o01gr30weun240i,1,58.2,-1.9,2023-05-02T18:31:07.758Z,2023-05-02T19:21:43Z,4245454211,56,Right,4245613639,233,394,4245454213,347,,,,,,,,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542718537,394,5,1,0,39,ebcxfnmnxrxvv6lcjsahgd38j,0,41.8,101.9,2023-05-02T18:31:07.758Z,2023-05-02T19:39:14Z,4245613593,56,Back,4245613669,233,12,4245613595,347,,,,,,,,,,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689007,13,1,1,0,56,f0zsn74nz0o01gr30weun240i,0,59,0,2023-05-02T18:31:24.749Z,2023-05-02T18:31:26Z,4245454279,107,,4245454287,212,19.1,4245454281,56,Right,4245454289,213,0.4,4245454283,140,75.7,4245454285,141,9.2,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689029,11,1,1,0,59,ebcxfnmnxrxvv6lcjsahgd38j,1,17,83.1,2023-05-02T18:31:27.584Z,2023-05-02T18:31:29Z,4245454441,212,18.5,4245454443,213,5.6,4245454437,140,31.2,4245454439,141,66.9,4245454433,3,,4245454435,56,Back,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689031,12,49,1,1,1,ebcxfnmnxrxvv6lcjsahgd38j,1,31.2,66.9,2023-05-02T18:31:29.455Z,2023-05-02T19:21:57Z,,,,,,,,,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689037,13,1,1,1,1,ebcxfnmnxrxvv6lcjsahgd38j,1,31.2,66.9,2023-05-02T18:31:29.569Z,2023-05-02T19:21:59Z,4245454469,141,71.6,4245454467,140,37.0,4245454465,56,Back,4245454473,213,0.5,4245454471,212,6.9,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689055,14,1,1,1,3,ebcxfnmnxrxvv6lcjsahgd38j,1,37.1,71.6,2023-05-02T18:31:31.744Z,2023-05-02T19:22:04Z,4245454567,140,69.0,4245454575,1,,4245454569,141,73.2,4245454571,212,33.5,4245454573,213,0.0,4245454565,56,Center,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689111,15,1,1,1,12,ebcxfnmnxrxvv6lcjsahgd38j,1,93.6,70.1,2023-05-02T18:31:40.160Z,2023-05-05T14:44:14Z,4245454951,1,,4245454947,212,34.8,4245454943,140,90.6,4245454949,213,4.6,4245454941,56,Right,4245454945,141,19.2,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689125,16,1,1,1,17,ebcxfnmnxrxvv6lcjsahgd38j,1,87.5,15.4,2023-05-02T18:31:45.440Z,2023-05-02T18:31:50Z,4245455049,212,10.5,4245455043,56,Center,4245455045,140,95.3,4245455047,141,25.0,4245455051,213,0.7,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689135,17,1,1,1,22,ebcxfnmnxrxvv6lcjsahgd38j,1,93.5,15.2,2023-05-02T18:31:50.256Z,2023-05-02T19:22:23Z,4245455105,140,78.6,4245455103,56,Center,4245455109,212,22.0,4245455111,213,2.4,4245455107,141,37.9,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689139,18,1,1,1,25,ebcxfnmnxrxvv6lcjsahgd38j,1,78.6,37.9,2023-05-02T18:31:53.553Z,2023-05-02T19:22:30Z,4245455145,141,16.7,4245455147,212,17.0,4245455143,140,70.1,4245455149,213,4.2,4245455141,56,Right,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689141,19,1,1,1,27,ebcxfnmnxrxvv6lcjsahgd38j,0,70.1,16.7,2023-05-02T18:31:55.137Z,2023-05-05T14:44:58Z,4245455167,140,85.6,4245455165,56,Center,4245455173,213,0.9,4245455171,212,26.6,4245455169,141,47.6,4245455161,2,,4245455163,155,,4251723063,20,,ettpwvqyj8pyfhwpc7q84svhm,Mukhir Al Rashidi,4251723061,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689147,14,12,1,1,28,f0zsn74nz0o01gr30weun240i,1,17,62.6,2023-05-02T18:31:56.718Z,2023-05-02T18:31:58Z,4245455187,140,32.3,4245455193,213,0.4,4245455191,212,17.4,4245455199,15,,4245455185,56,Back,4245455189,141,72.6,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689161,20,1,1,1,30,ebcxfnmnxrxvv6lcjsahgd38j,1,64,26.6,2023-05-02T18:31:58.448Z,2023-05-02T18:32:02Z,4245455337,212,32.1,4245455341,1,,4245455335,141,44.6,4245455333,140,35.7,4245455331,56,Back,4245455339,213,2.8,,,,,,,ettpwvqyj8pyfhwpc7q84svhm,Mukhir Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689185,21,1,1,1,34,ebcxfnmnxrxvv6lcjsahgd38j,1,34.5,44.8,2023-05-02T18:32:02.801Z,2023-05-02T18:32:13Z,4245455511,213,3.0,4245455507,141,48.8,4245455503,56,Back,4245455509,212,27.3,4245455505,140,8.6,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689191,22,1,1,1,45,ebcxfnmnxrxvv6lcjsahgd38j,0,12.5,37.3,2023-05-02T18:32:12.928Z,2023-05-02T18:32:16Z,4245455577,141,0.0,4245455581,213,5.9,4245455583,1,,4245455575,140,68.1,4245455571,155,,4245455579,212,63.8,4245455573,56,Right,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689287,15,5,1,1,48,f0zsn74nz0o01gr30weun240i,1,32.3,101.2,2023-05-02T18:32:16.336Z,2023-05-02T18:32:37Z,4245456131,347,,4245456149,233,23,4245456129,56,Back,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689195,23,5,1,1,48,ebcxfnmnxrxvv6lcjsahgd38j,0,67.7,-1.2,2023-05-02T18:32:16.336Z,2023-05-05T14:45:19Z,4245455603,56,Right,4245455605,347,,4245456153,233,15,,,,,,,,,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689291,16,1,1,2,8,f0zsn74nz0o01gr30weun240i,1,38.7,100,2023-05-02T18:32:36.735Z,2023-05-05T14:45:36Z,4245456171,213,5.2,4245456165,140,41.2,4245456161,107,,4245456169,212,5.4,4245456163,56,Back,4251723711,189,,4245456167,141,94.7,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689297,17,1,1,2,10,f0zsn74nz0o01gr30weun240i,1,41.2,94.7,2023-05-02T18:32:37.919Z,2023-05-05T14:45:40Z,4245456217,212,3.4,4245456215,141,96.3,4251723785,189,,4245456213,140,38.1,4245456211,56,Back,4245456219,213,2.8,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689303,18,1,1,2,11,f0zsn74nz0o01gr30weun240i,1,38.2,96.3,2023-05-02T18:32:39.247Z,2023-05-02T18:32:40Z,4245456249,56,Back,4245456257,213,4.6,4245456253,141,82.7,4245456251,140,37.2,4245456255,212,9.3,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689313,19,1,1,2,12,f0zsn74nz0o01gr30weun240i,0,37.2,82.7,2023-05-02T18:32:39.983Z,2023-05-02T19:26:10Z,4245456307,213,0.6,4245456305,212,8.4,4245456301,140,44.0,4245456303,141,89.3,4245456299,56,Back,,,,,,,,,,czk2wmpl7wu9ogvo8oyij1t5h,Jamal Bajandouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689311,24,49,1,2,13,ebcxfnmnxrxvv6lcjsahgd38j,1,52.4,18.2,2023-05-02T18:32:41.122Z,2023-05-02T19:25:44Z,,,,,,,,,,,,,,,,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689319,25,1,1,2,13,ebcxfnmnxrxvv6lcjsahgd38j,1,52.4,18.2,2023-05-02T18:32:41.265Z,2023-05-02T18:32:42Z,4245456325,141,23.9,4245456327,212,8.2,4245456321,56,Center,4245456329,213,0.5,4245456323,140,59.3,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689317,20,43,1,2,13,f0zsn74nz0o01gr30weun240i,1,0,0,2023-05-02T18:32:41.536Z,2023-05-02T18:33:38Z,4245458409,144,61,4245456319,56,Back,,,,,,,,,,,,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689325,26,1,1,2,14,ebcxfnmnxrxvv6lcjsahgd38j,1,59.3,23.9,2023-05-02T18:32:42.098Z,2023-05-02T18:32:44Z,4245456383,56,Center,4245456389,212,9.9,4245456385,140,68.3,4245456387,141,28.1,4245456391,213,0.3,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689329,27,1,1,2,16,ebcxfnmnxrxvv6lcjsahgd38j,0,70.5,29.3,2023-05-02T18:32:44.465Z,2023-05-05T14:46:21Z,4245456413,141,28.7,4245456411,140,72.1,4245456409,56,Center,4245456417,213,6.0,4245456415,212,1.7,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689333,21,61,1,2,16,f0zsn74nz0o01gr30weun240i,1,30.8,81.7,2023-05-02T18:32:44.466Z,2023-05-05T14:46:18Z,4245456443,56,Back,,,,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689345,22,1,1,2,20,f0zsn74nz0o01gr30weun240i,0,21.4,72.9,2023-05-02T18:32:47.856Z,2023-05-02T18:32:50Z,4245456509,141,73.3,4245456503,56,Back,4245456579,236,,4245456501,157,,4245456505,140,22.6,4245456515,1,,4245456581,233,28,4245456511,212,1.3,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,4245456585,286,4245456513,213,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689355,28,74,1,2,20,ebcxfnmnxrxvv6lcjsahgd38j,1,78.3,30.8,2023-05-02T18:32:47.857Z,2023-05-02T20:25:41Z,4245456593,233,22,4245456545,285,,4245456543,56,Center,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689363,23,52,1,2,21,f0zsn74nz0o01gr30weun240i,1,9.4,55.1,2023-05-02T18:32:49.760Z,2023-05-05T14:46:47Z,4251724785,377,,,,,,,,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689367,29,43,1,2,22,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-05-02T18:32:50.770Z,2023-05-02T18:32:53Z,4245456621,347,0,4245456619,56,Right,4245456723,144,5,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689399,24,1,1,2,27,f0zsn74nz0o01gr30weun240i,1,11.8,41.8,2023-05-02T18:32:55.536Z,2023-05-02T18:32:56Z,4245456823,140,19.5,4245456821,56,Back,4245456829,213,5.5,4245456825,141,30.1,4245456819,123,,4245456827,212,11.3,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542689407,25,1,1,2,28,f0zsn74nz0o01gr30weun240i,1,19.9,30.1,2023-05-02T18:32:56.639Z,2023-05-02T18:32:58Z,4245456873,140,26.5,4245456871,56,Back,4245456879,213,0.8,4245456875,141,41.2,4245456877,212,10.2,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
