id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value
2494322719,182,1,1,18,53,2kzl64gp8x37bon8tyxojqrr1,1,7.3,67.2,2022-12-31T12:49:52.428Z,2023-01-05T07:44:52Z,3961847547,141,46.2,3961847545,140,4.7,3966211831,178,,3961847543,56,Back,3961847551,213,4.5,3961847549,212,14.5,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322731,183,1,1,18,55,2kzl64gp8x37bon8tyxojqrr1,1,4.5,46,2022-12-31T12:49:54.490Z,2023-01-05T07:44:57Z,3961847605,141,14.1,3961847607,212,22.8,3961847609,213,5.0,3961847603,140,11.1,3961847601,56,Back,3966211863,178,,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322737,184,1,1,19,0,2kzl64gp8x37bon8tyxojqrr1,1,16.5,11.2,2022-12-31T12:49:59.062Z,2023-01-05T07:45:03Z,3961847639,140,25.6,3961847645,213,5.8,3961847641,141,3.8,3961847637,56,Back,3961847643,212,10.8,3966211885,178,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322747,185,1,1,19,3,2kzl64gp8x37bon8tyxojqrr1,1,27,9.2,2022-12-31T12:50:01.934Z,2023-01-05T07:45:07Z,3966211897,178,,3961847683,213,1.4,3961847679,141,29.7,3961847677,140,29.0,3961847675,56,Back,3961847681,212,14.1,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322765,186,1,1,19,7,2kzl64gp8x37bon8tyxojqrr1,1,33.7,29.2,2022-12-31T12:50:05.917Z,2023-01-05T07:45:11Z,3961847741,155,,3961847751,212,48.9,3961847753,213,1.0,3961847743,196,,3961847749,141,91.5,3961847745,56,Left,3966211905,178,,3961847755,1,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,3961847747,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322767,187,1,1,19,11,2kzl64gp8x37bon8tyxojqrr1,0,57.8,86.8,2022-12-31T12:50:10.482Z,2023-01-05T07:45:17Z,3966211943,178,,3961847773,140,67.0,3961847771,56,Center,3961847775,141,66.5,3961847777,212,16.8,3961847779,213,5.3,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322771,141,49,1,19,13,d47tf49ishm9qnfd8zyc8wv0j,1,36.8,34,2022-12-31T12:50:12.101Z,2023-01-05T07:45:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322783,142,1,1,19,13,d47tf49ishm9qnfd8zyc8wv0j,0,36.8,34,2022-12-31T12:50:12.136Z,2023-01-05T07:45:21Z,3961847815,140,72.5,3961847817,141,25.0,3961847819,212,38.0,3961847811,157,,3966211957,178,,3961847821,213,6.1,3961847823,1,,3961847813,56,Center,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322797,188,49,1,19,17,2kzl64gp8x37bon8tyxojqrr1,1,27.7,82.1,2022-12-31T12:50:16.160Z,2023-01-05T07:45:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322803,189,1,1,19,18,2kzl64gp8x37bon8tyxojqrr1,1,27.7,82.1,2022-12-31T12:50:17.677Z,2023-01-05T07:45:31Z,3961847901,212,12.3,3966211993,178,,3961847899,141,91.5,3961847903,213,0.5,3961847895,56,Back,3961847897,140,37.7,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322805,190,1,1,19,21,2kzl64gp8x37bon8tyxojqrr1,1,37.7,91.5,2022-12-31T12:50:19.998Z,2023-01-05T07:45:33Z,3961847919,213,4.5,3961847913,140,34.9,3961847911,56,Back,3961847917,212,14.1,3966212005,178,,3961847915,141,71.2,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322811,191,1,1,19,24,2kzl64gp8x37bon8tyxojqrr1,1,34.9,71.2,2022-12-31T12:50:23.011Z,2023-01-05T07:45:36Z,3961847945,141,78.6,3961847947,212,13.7,3966212025,178,,3961847949,213,0.4,3961847943,140,47.0,3961847941,56,Back,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495156901,1075,83,1,19,26,d47tf49ishm9qnfd8zyc8wv0j,1,53.2,24,2022-12-31T12:50:24.700Z,2023-01-05T09:31:03Z,3966239533,399,117348,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322823,192,1,1,19,26,2kzl64gp8x37bon8tyxojqrr1,1,47,78.6,2022-12-31T12:50:25.465Z,2023-01-05T07:45:39Z,3961848009,213,2.4,3961848001,56,Back,3961848003,140,34.0,3966212039,178,,3961848005,141,96.9,3961848007,212,18.5,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322825,193,1,1,19,28,2kzl64gp8x37bon8tyxojqrr1,1,34,96.9,2022-12-31T12:50:26.767Z,2023-01-05T07:45:43Z,3961848027,212,11.2,3961848025,141,98.4,3961848023,140,44.6,3961848021,56,Back,3966212055,178,,3961848029,213,0.1,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322829,194,1,1,19,28,2kzl64gp8x37bon8tyxojqrr1,1,44.6,98.4,2022-12-31T12:50:27.383Z,2023-01-05T07:45:45Z,3961848049,213,3.9,3961848053,156,,3961848043,140,38.2,3961848041,56,Back,3966212069,178,,3961848045,141,89.9,3961848047,212,8.9,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322841,195,1,1,19,29,2kzl64gp8x37bon8tyxojqrr1,1,38.2,89.9,2022-12-31T12:50:28.007Z,2023-01-05T07:45:49Z,3961848101,56,Left,3961848103,140,60.0,3966212089,178,,3961848109,213,0.2,3961848107,212,23.3,3961848105,141,96.2,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322843,196,1,1,19,37,2kzl64gp8x37bon8tyxojqrr1,0,76.9,86.6,2022-12-31T12:50:36.126Z,2023-01-05T07:45:53Z,3961848153,286,,3961848115,140,76.6,3961848149,233,143,3961848117,141,82.4,3961848113,56,Left,3961848121,213,4.6,3961848147,236,,3961848119,212,2.9,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,3966212107,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322847,143,74,1,19,37,d47tf49ishm9qnfd8zyc8wv0j,1,17.9,24.9,2022-12-31T12:50:36.336Z,2023-01-05T07:46:01Z,3966212137,178,,3961848141,56,Back,3961848163,233,196,3961848145,285,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322857,144,49,1,19,38,d47tf49ishm9qnfd8zyc8wv0j,1,19.5,25.9,2022-12-31T12:50:36.781Z,2023-01-05T07:46:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322867,145,1,1,19,39,d47tf49ishm9qnfd8zyc8wv0j,1,19.5,25.9,2022-12-31T12:50:38.333Z,2023-01-05T07:46:11Z,3966212197,178,,3961848215,213,5.6,3961848209,140,32.4,3961848211,141,9.4,3961848213,212,17.6,3961848207,56,Back,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322877,146,1,1,19,45,d47tf49ishm9qnfd8zyc8wv0j,1,37.6,19.8,2022-12-31T12:50:44.160Z,2023-01-05T07:46:15Z,3961848257,56,Center,3961848265,213,0.3,3966212205,178,,3961848263,212,17.7,3961848261,141,26.8,3961848259,140,53.8,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322879,147,1,1,19,46,d47tf49ishm9qnfd8zyc8wv0j,0,53.9,26.8,2022-12-31T12:50:45.008Z,2023-01-05T07:46:18Z,3961848277,213,4.0,3961848281,156,,3961848275,212,4.4,3961848271,140,51.3,3961848273,141,21.8,3966212217,178,,3961848269,56,Center,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322881,197,49,1,19,46,2kzl64gp8x37bon8tyxojqrr1,1,47.2,86.2,2022-12-31T12:50:45.457Z,2023-01-05T07:46:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322883,198,1,1,19,48,2kzl64gp8x37bon8tyxojqrr1,1,47.2,86.2,2022-12-31T12:50:46.843Z,2023-01-05T07:46:26Z,3966212251,178,,3961848295,212,8.8,3961848297,213,4.6,3961848291,140,46.3,3961848293,141,73.4,3961848289,56,Back,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322887,199,1,1,19,48,2kzl64gp8x37bon8tyxojqrr1,1,46.3,73.4,2022-12-31T12:50:47.491Z,2023-01-05T07:46:30Z,3961848327,56,Left,3961848333,212,10.4,3961848329,140,55.0,3961848331,141,80.6,3961848335,213,0.5,3966212265,178,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322893,200,1,1,19,52,2kzl64gp8x37bon8tyxojqrr1,1,45.6,66.4,2022-12-31T12:50:50.818Z,2023-01-05T07:46:33Z,3961848389,213,5.2,3961848381,140,56.6,3961848383,141,32.6,3961848387,212,25.7,3966212291,178,,3961848379,56,Center,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322901,201,1,1,19,56,2kzl64gp8x37bon8tyxojqrr1,1,61.2,27.2,2022-12-31T12:50:55.510Z,2023-01-05T07:46:37Z,3966212315,178,,3961848439,212,16.1,3961848433,56,Right,3961848437,141,11.6,3961848441,213,5.6,3961848435,140,72.7,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322903,148,45,1,20,0,d47tf49ishm9qnfd8zyc8wv0j,0,8.9,79.1,2022-12-31T12:50:59.175Z,2023-01-05T07:46:43Z,3961848447,285,,3961848445,56,Back,3961848527,233,202,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322921,202,3,1,20,0,2kzl64gp8x37bon8tyxojqrr1,1,91.1,20.9,2022-12-31T12:50:59.175Z,2023-01-05T07:46:43Z,3961848511,286,,3964056669,464,,3966212349,178,,3961848509,56,Right,3961848517,233,148,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322931,203,1,1,20,3,2kzl64gp8x37bon8tyxojqrr1,1,99,28.1,2022-12-31T12:51:01.912Z,2023-01-05T07:47:03Z,3961848571,140,96.0,3961849509,22,,3961848573,141,50.5,3961848569,56,Center,3961850133,195,,3961849505,210,16,3961849507,154,,3966212379,178,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,3961848575,212,15.6,3961848577,213,1.8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2494322935,204,16,1,20,4,2kzl64gp8x37bon8tyxojqrr1,1,96.3,50.8,2022-12-31T12:51:02.848Z,2023-01-05T07:47:03Z,3961848593,56,Center,3961849545,230,99.4,3961848937,72,,3964057043,396,51.6,3961849531,154,,3961849529,29,,3961849541,214,,3961849527,76,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,3966212461,178,,3961849539,103,4.4,3961849533,55,203,3961849547,231,,47.3,3961848945,375,3961849537,102,3961849543,328,,3961848589,22,20:03.794,54.0,,3961848591,16,3961848941,374,2022-12-31 12:51:02.476,3964057041,395,1.1,,
2494323123,149,1,1,21,39,d47tf49ishm9qnfd8zyc8wv0j,1,49.7,50,2022-12-31T12:52:38.648Z,2023-01-05T07:47:07Z,3966212479,178,,3961849971,212,16.4,3961849973,213,3.8,3961849969,141,34.8,3961849965,56,Back,3961849967,140,37.6,3961849975,279,G,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323127,150,1,1,21,43,d47tf49ishm9qnfd8zyc8wv0j,1,38.6,32.8,2022-12-31T12:52:41.699Z,2023-01-05T07:47:10Z,3961849995,140,34.4,3961849997,141,14.6,3961850001,213,4.4,3966212509,178,,3961849999,212,13.1,3961849993,56,Back,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323137,151,1,1,21,46,d47tf49ishm9qnfd8zyc8wv0j,1,34.4,14.7,2022-12-31T12:52:44.955Z,2023-01-05T07:47:15Z,3966212533,178,,3961850065,213,2.2,3961850057,56,Back,3961850059,140,27.1,3961850061,141,31.6,3961850063,212,13.8,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323153,152,1,1,21,50,d47tf49ishm9qnfd8zyc8wv0j,1,30,29.8,2022-12-31T12:52:48.882Z,2023-01-05T07:47:21Z,3966212553,178,,3961850129,213,2.4,3961850121,56,Back,3961850123,140,13.9,3961850127,212,23.4,3961850125,141,53.6,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323161,153,1,1,21,53,d47tf49ishm9qnfd8zyc8wv0j,1,19.5,60.2,2022-12-31T12:52:52.457Z,2023-01-05T07:47:26Z,3966212599,178,,3961850169,212,35.0,3961850171,213,0.8,3961850163,56,Back,3961850161,155,,3961850173,1,,3961850165,140,43.5,3961850167,141,95.9,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323171,154,1,1,21,59,d47tf49ishm9qnfd8zyc8wv0j,1,51.4,89.6,2022-12-31T12:52:57.973Z,2023-01-05T07:47:32Z,3961850233,56,Left,3966212637,178,,3961850235,140,57.9,3961850241,213,0.6,3961850237,141,96.9,3961850239,212,8.4,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323175,155,1,1,22,3,d47tf49ishm9qnfd8zyc8wv0j,1,65.8,88,2022-12-31T12:53:01.963Z,2023-01-05T07:47:36Z,3961850277,212,11.8,3961850275,141,94.8,3966212649,178,,3961850273,140,76.1,3961850271,56,Left,3961850279,213,0.4,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323183,156,1,1,22,5,d47tf49ishm9qnfd8zyc8wv0j,1,75.8,94.7,2022-12-31T12:53:04.122Z,2023-01-05T07:47:43Z,3961850307,141,88.1,3961850305,140,75.3,3961850311,213,4.6,3966212677,178,,3961850309,212,4.5,3961850303,56,Left,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323187,157,1,1,22,8,d47tf49ishm9qnfd8zyc8wv0j,1,77.6,82.3,2022-12-31T12:53:07.043Z,2023-01-05T07:47:47Z,3961850335,212,8.7,3966212687,178,,3961850337,213,4.4,3961850329,56,Center,3961850331,140,75.3,3961850333,141,70.0,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323197,158,1,1,22,9,d47tf49ishm9qnfd8zyc8wv0j,1,75.2,69.6,2022-12-31T12:53:07.771Z,2023-01-05T07:47:51Z,3961850369,56,Center,3961850379,213,0,3961850373,141,69.6,3961850371,140,86.9,3966212699,178,,3961850375,212,12.3,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323203,159,1,1,22,10,d47tf49ishm9qnfd8zyc8wv0j,0,86.9,69.6,2022-12-31T12:53:08.876Z,2023-01-05T07:47:57Z,3961850401,141,49.4,3961850403,212,14.8,3961850399,140,81.7,3966212721,178,,3961850405,213,4.3,3961850397,56,Center,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323213,205,12,1,22,11,2kzl64gp8x37bon8tyxojqrr1,1,19.1,49.9,2022-12-31T12:53:10.618Z,2023-01-05T07:48:04Z,3961850451,56,Center,3961850453,140,68.5,3966212759,178,,3961850459,213,6.0,3961850457,212,53.9,3961850455,141,28.1,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323225,160,1,1,22,17,d47tf49ishm9qnfd8zyc8wv0j,1,26.5,69.7,2022-12-31T12:53:16.196Z,2023-01-05T07:48:07Z,3961850533,56,Back,3961850539,212,28.7,3966212777,178,,3961850535,140,10.1,3961850541,213,4.1,3961850537,141,36.0,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323239,161,1,1,22,22,d47tf49ishm9qnfd8zyc8wv0j,1,13,33.3,2022-12-31T12:53:21.017Z,2023-01-05T07:48:10Z,3966212797,178,,3961850615,213,1.0,3961850611,141,62.3,3961850609,140,26.0,3961850613,212,24.0,3961850607,56,Back,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323251,162,1,1,22,26,d47tf49ishm9qnfd8zyc8wv0j,1,27.7,63.3,2022-12-31T12:53:24.766Z,2023-01-05T07:48:14Z,3961850677,213,0.8,3961850675,212,18.5,3961850669,56,Back,3961850671,140,39.4,3961850673,141,83.6,3966212815,178,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323261,163,1,1,22,30,d47tf49ishm9qnfd8zyc8wv0j,1,40.2,83,2022-12-31T12:53:28.996Z,2023-01-05T07:48:19Z,3961850723,140,52.1,3961850721,56,Center,3966212841,178,,3961850729,213,6.0,3961850727,212,13.0,3961850725,141,77.8,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323263,164,1,1,22,31,d47tf49ishm9qnfd8zyc8wv0j,1,52.1,77.8,2022-12-31T12:53:30.358Z,2023-01-05T07:48:21Z,3961850733,56,Back,3966212853,178,,3961850735,140,43.4,3961850741,213,2.6,3961850737,141,85.7,3961850739,212,10.6,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323283,165,1,1,22,32,d47tf49ishm9qnfd8zyc8wv0j,1,43.4,85.7,2022-12-31T12:53:31.646Z,2023-01-05T07:48:25Z,3961850847,212,8.3,3961850845,141,73.9,3961850841,56,Back,3961850843,140,41.3,3961850849,213,4.4,3966212875,178,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323303,166,1,1,22,36,d47tf49ishm9qnfd8zyc8wv0j,1,43.5,69.6,2022-12-31T12:53:34.723Z,2023-01-05T07:48:29Z,3966212903,178,,3961850967,155,,3961850981,1,,3961850975,141,19.1,3961850977,212,44.4,3961850971,56,Right,3961850973,140,70.3,3961850979,213,5.4,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323305,167,3,1,22,43,d47tf49ishm9qnfd8zyc8wv0j,0,72.4,4.3,2022-12-31T12:53:42.444Z,2023-01-05T07:48:35Z,3961851031,233,206,3961850991,56,Right,3961850993,286,,3966212929,178,,3964058661,464,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323307,206,7,1,22,43,2kzl64gp8x37bon8tyxojqrr1,1,27.6,95.7,2022-12-31T12:53:42.602Z,2023-01-05T07:48:41Z,3961851001,285,,3966212965,178,,3964058621,383,,3961850999,56,Back,3961851007,233,167,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323309,207,49,1,22,43,2kzl64gp8x37bon8tyxojqrr1,1,27.9,95.8,2022-12-31T12:53:42.649Z,2023-01-05T09:40:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494742625,809,3,1,22,45,2kzl64gp8x37bon8tyxojqrr1,0,33.5,93.9,2022-12-31T12:53:44.103Z,2023-01-05T09:40:47Z,3964058913,465,,3966213119,389,,3964058909,56,Back,3964058911,286,,3964058915,467,6msbre1fcjcrvqyzoozo43sb8,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323319,208,4,1,22,45,2kzl64gp8x37bon8tyxojqrr1,1,30.8,94.6,2022-12-31T12:53:44.621Z,2023-01-05T07:50:15Z,3961851063,265,,3961851073,233,168,3961851059,152,,3961851051,13,,3961851055,56,Back,3961851067,285,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323317,168,4,1,22,45,d47tf49ishm9qnfd8zyc8wv0j,0,69.2,5.4,2022-12-31T12:53:44.622Z,2023-01-05T07:50:14Z,3961851083,286,,3961851047,265,,3961851045,152,,3966213461,389,,3961851043,56,Right,3961851041,13,,3961851085,233,208,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323343,209,1,1,22,53,2kzl64gp8x37bon8tyxojqrr1,1,27.3,93.7,2022-12-31T12:53:52.584Z,2023-01-05T07:50:33Z,3961851179,141,42.0,3961851185,1,,3961851171,5,,3961851173,152,,3961851183,213,5.4,3961851191,189,,3961851181,212,44.9,3961851175,56,Center,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,3961851177,140,53.9,3966213583,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323355,210,1,1,22,57,2kzl64gp8x37bon8tyxojqrr1,1,59.3,34.6,2022-12-31T12:53:55.826Z,2023-01-05T07:50:43Z,3961851451,210,15,3961851249,56,Right,3961851251,140,67.1,3961851253,141,7.8,3966213611,178,,3961851255,212,20.0,3961851257,213,5.1,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2494323357,211,15,1,23,3,2kzl64gp8x37bon8tyxojqrr1,1,76.1,35.2,2022-12-31T12:54:02.059Z,2023-01-05T07:50:44Z,3961851465,78,,3961851477,215,,3961851401,72,,3961851473,102,51.0,3961851479,146,98.2,3961851265,18,,3966213649,178,,3961851467,29,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,3961851475,103,13.9,3961853027,233,169,3961851469,55,210,3961851267,56,,Center,3961851481,147,3961851263,22,,,,,,48.2,,,,,,,,,,,,
2494323359,169,10,1,23,4,d47tf49ishm9qnfd8zyc8wv0j,1,1.8,48.2,2022-12-31T12:54:03.185Z,2023-01-05T07:50:48Z,3961853043,233,211,3961853013,180,,3961851303,56,Back,3961851301,182,,3964061829,376,,3961853011,177,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323365,170,52,1,23,4,d47tf49ishm9qnfd8zyc8wv0j,1,1.8,48.2,2022-12-31T12:54:03.439Z,2023-01-05T07:50:56Z,3966213697,179,,3964061885,376,,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
