id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2460560351,420,5,1,45,30,o1iwuxbv233ayidxpibbxy59,0,101.4,34.6,2022-09-16T16:36:02.715Z,2022-09-23T12:18:56Z,3783255069,56,Center,3783255071,346,,3783255095,233,317,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560401,318,70,1,45,38,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T16:36:10.530Z,2022-09-16T16:36:10Z,3783255357,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560551,319,1,1,45,57,4djrvao40r1vgr4psfl5dzc80,0,5.2,55.2,2022-09-16T16:36:30.185Z,2022-09-23T12:19:07Z,3783256159,140,58.1,3783256163,212,60.4,3783256165,213,5.9,3783256161,141,20.3,3783256167,1,,3783256169,74,,3783256157,56,Right,3783256155,124,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560567,421,1,1,46,1,o1iwuxbv233ayidxpibbxy59,0,38.8,80.3,2022-09-16T16:36:33.727Z,2022-09-23T12:19:14Z,3783256243,3,,3783256259,213,0.1,3783256255,141,83.3,3783256257,212,18.0,3798804955,388,,3783256249,56,Left,3783256253,140,55.8,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560613,320,1,1,46,4,4djrvao40r1vgr4psfl5dzc80,1,38.9,14.7,2022-09-16T16:36:36.531Z,2022-09-23T12:19:33Z,3783256509,213,5.9,3783256507,212,21.9,3783256501,56,Right,3783256505,141,1.4,3798805619,178,,3783256503,140,57.9,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560913,329,3,1,46,6,4djrvao40r1vgr4psfl5dzc80,1,64.6,3,2022-09-16T16:36:38.513Z,2022-09-23T12:19:39Z,3783258169,233,422,3793909311,464,,3798805949,178,,3783258163,56,Right,3783258165,286,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560601,422,45,1,46,6,o1iwuxbv233ayidxpibbxy59,0,35.4,97,2022-09-16T16:36:38.513Z,2022-09-23T12:19:39Z,3783256439,56,Back,3783256441,285,,3783258173,233,329,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560663,323,3,1,46,8,4djrvao40r1vgr4psfl5dzc80,0,57.7,1.5,2022-09-16T16:36:40.573Z,2022-09-23T12:19:45Z,3783256745,56,Right,3798806135,178,,3793909341,465,,3793858689,233,423,3783256749,286,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560635,423,7,1,46,8,o1iwuxbv233ayidxpibbxy59,1,42.3,98.5,2022-09-16T16:36:40.804Z,2022-09-23T12:19:53Z,3793909379,385,,3783256629,56,Back,3783256631,285,,3783256781,233,323,3783256627,167,,3798806413,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560657,322,5,1,46,8,4djrvao40r1vgr4psfl5dzc80,1,59,-1.5,2022-09-16T16:36:41.027Z,2022-09-23T12:20:00Z,3783256723,56,Right,3783256761,233,424,3783256725,347,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560639,424,5,1,46,8,o1iwuxbv233ayidxpibbxy59,0,41,101.5,2022-09-16T16:36:41.027Z,2022-09-23T12:20:00Z,3783256641,56,Back,3783256765,233,322,3783256643,347,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560619,321,43,1,46,10,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T16:36:42.516Z,2022-09-16T16:36:52Z,3783256541,140,56.2,3783256547,212,2.2,3783256539,56,Right,3783256549,213,0.5,3783256543,141,3.7,3783256951,144,1,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560793,324,1,1,46,34,4djrvao40r1vgr4psfl5dzc80,1,57.2,0,2022-09-16T16:37:07.378Z,2022-09-23T12:20:25Z,3783257517,213,1.7,3783257511,140,54.3,3783257515,212,24.7,3783257507,107,,3783257513,141,34.8,3783257509,56,Center,3783257519,1,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560815,325,1,1,46,37,4djrvao40r1vgr4psfl5dzc80,1,54.3,34.8,2022-09-16T16:37:10.219Z,2022-09-23T12:20:30Z,3783257633,1,,3783257631,213,1.4,3783257629,212,39.5,3798808027,178,,3783257627,141,91.5,3783257625,140,62.4,3783257623,56,Left,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560825,326,1,1,46,43,4djrvao40r1vgr4psfl5dzc80,1,81.1,75.3,2022-09-16T16:37:16.390Z,2022-09-23T12:21:01Z,3783257703,140,88.0,3783257705,141,88.6,3783257701,56,Left,3783257707,212,11.6,3783257709,213,0.9,3798809197,178,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560847,327,1,1,46,45,4djrvao40r1vgr4psfl5dzc80,0,88.9,88.6,2022-09-16T16:37:18.272Z,2022-09-23T12:21:08Z,3783257793,213,4.9,3783257783,155,,3783257785,56,Center,3783257779,2,,3783257795,1,,3783257791,212,35.9,3793909629,72,,3793909627,224,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,3798809463,178,,3783257787,140,96.2,,3783257789,141,,,,,,,,,,,,,,,,,,,,37.0,,,,,,
2460560839,425,53,1,46,45,o1iwuxbv233ayidxpibbxy59,1,8.3,53.6,2022-09-16T16:37:18.337Z,2022-09-23T12:21:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560851,426,12,1,46,47,o1iwuxbv233ayidxpibbxy59,1,5.9,67,2022-09-16T16:37:20.160Z,2022-09-23T12:21:48Z,3783257819,213,3.2,3798810763,178,,3783257817,212,7.4,3783257815,141,66.3,3783257811,56,Back,3783257813,140,0.0,3783257833,167,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560867,328,6,1,46,48,4djrvao40r1vgr4psfl5dzc80,1,98.6,35.4,2022-09-16T16:37:20.926Z,2022-09-23T12:21:53Z,3783257899,75,,3783257901,233,427,3783257897,56,Center,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560857,427,6,1,46,48,o1iwuxbv233ayidxpibbxy59,0,1.4,64.6,2022-09-16T16:37:20.926Z,2022-09-23T12:21:53Z,3783257827,56,Back,3783257911,233,328,3783257829,73,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560979,330,1,1,47,12,4djrvao40r1vgr4psfl5dzc80,0,99.5,0.7,2022-09-16T16:37:45.203Z,2022-09-23T12:21:59Z,3793909729,20,,3783258577,56,Center,3798811165,178,,3783258583,212,30.2,3783258585,213,1.9,3783258581,141,42.8,3783258579,140,90.3,3783258575,224,,evyk938tt0eebkhxrwejaonv9,D. Antolić,3783258571,6,,3783258573,155,,,3783258569,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2460560995,428,12,1,47,14,o1iwuxbv233ayidxpibbxy59,1,11.6,60,2022-09-16T16:37:46.844Z,2022-09-23T12:22:09Z,3783258635,212,22.9,3798811545,388,,3783258631,140,24.6,3783258629,56,Back,3783258637,213,5.4,3783258633,141,33.0,3783258651,15,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561023,331,1,1,47,17,4djrvao40r1vgr4psfl5dzc80,0,71.7,75.3,2022-09-16T16:37:49.747Z,2022-09-23T12:22:17Z,3793909885,72,,3783258787,212,26.4,3793909883,224,,3783258789,213,5.6,3798811843,178,,3783258783,140,91.0,3783258785,141,50.4,3783258781,56,Center,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,3783258779,155,,3783258777,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561015,429,12,1,47,18,o1iwuxbv233ayidxpibbxy59,1,13,39.1,2022-09-16T16:37:50.538Z,2022-09-23T12:22:23Z,3783258745,140,34.1,3783258775,15,,3783258747,141,0.0,3783258771,167,,3783258743,56,Back,3783258751,213,5.4,3798812103,388,,3783258749,212,35.6,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561043,332,5,1,47,20,4djrvao40r1vgr4psfl5dzc80,1,68.1,101.6,2022-09-16T16:37:53.024Z,2022-09-23T12:22:33Z,3783258905,56,Left,3783258907,347,,3783258921,233,430,,,,,,,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561017,430,5,1,47,20,o1iwuxbv233ayidxpibbxy59,0,31.9,-1.6,2022-09-16T16:37:53.024Z,2022-09-23T12:22:33Z,3783258925,233,332,3783258753,56,Back,3783258755,347,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561077,333,1,1,47,32,4djrvao40r1vgr4psfl5dzc80,1,69.7,100,2022-09-16T16:38:05.440Z,2022-09-23T12:22:45Z,3783259123,212,13.5,3783259121,141,95.3,3783259125,213,3.5,3783259119,140,57.5,3783259115,107,,3783259117,56,Left,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561089,334,1,1,47,35,4djrvao40r1vgr4psfl5dzc80,1,56.2,91.2,2022-09-16T16:38:08.474Z,2022-09-23T12:22:53Z,3798813433,178,,3783259183,141,47.9,3783259179,56,Back,3783259185,212,34.4,3783259181,140,39.2,3783259187,213,4.2,3783259189,1,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561103,335,1,1,47,39,4djrvao40r1vgr4psfl5dzc80,1,39.2,47.9,2022-09-16T16:38:11.794Z,2022-09-23T12:23:02Z,3798813883,178,,3783259269,141,78.4,3783259271,212,20.9,3783259273,213,1.7,3783259267,140,37.0,3783259265,56,Back,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561135,336,1,1,47,42,4djrvao40r1vgr4psfl5dzc80,1,37.1,78.1,2022-09-16T16:38:15.050Z,2022-09-23T12:23:09Z,3783259471,141,51.5,3783259475,212,21.8,3783259463,56,Back,3783259477,213,4.1,3798814053,178,,3783259467,140,25.5,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561149,337,1,1,47,46,4djrvao40r1vgr4psfl5dzc80,1,25,47.2,2022-09-16T16:38:18.586Z,2022-09-23T12:23:14Z,3783259555,56,Back,3783259561,141,32.5,3783259565,213,4.9,3783259559,140,27.1,3798814331,178,,3783259563,212,10.2,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561167,338,1,1,47,48,4djrvao40r1vgr4psfl5dzc80,1,27.1,29.7,2022-09-16T16:38:21.202Z,2022-09-23T12:23:21Z,3798814531,178,,3783259637,213,2.3,3783259629,56,Back,3783259631,140,21.6,3783259635,212,8.9,3783259633,141,39.7,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561181,339,1,1,47,50,4djrvao40r1vgr4psfl5dzc80,1,21.6,39.7,2022-09-16T16:38:22.584Z,2022-09-23T12:23:30Z,3783259709,212,9.2,3798814871,178,,3783259705,140,25.2,3783259707,141,27.3,3783259711,213,5.1,3783259703,56,Back,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561223,340,1,1,47,53,4djrvao40r1vgr4psfl5dzc80,1,28.7,31.9,2022-09-16T16:38:26.163Z,2022-09-23T12:23:35Z,3783259929,1,,3783259917,196,,3783259927,213,0.9,3783259919,56,Left,3798815039,178,,3783259915,155,,3783259925,212,54.9,3783259921,140,61.0,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,3783259923,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561231,431,43,1,47,59,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-16T16:38:31.767Z,2022-09-19T15:23:53Z,3793910259,144,7,3783259945,285,0,3783259941,56,Back,3783259953,233,341,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561233,341,61,1,48,0,4djrvao40r1vgr4psfl5dzc80,0,77.4,79.8,2022-09-16T16:38:32.577Z,2022-09-23T12:24:10Z,3798816619,178,,3783259949,56,Left,,,,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561235,432,49,1,48,0,o1iwuxbv233ayidxpibbxy59,1,26.9,19.1,2022-09-16T16:38:33.190Z,2022-09-23T12:24:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561269,433,1,1,48,2,o1iwuxbv233ayidxpibbxy59,1,26.9,19.1,2022-09-16T16:38:34.597Z,2022-09-23T12:24:27Z,3783260123,212,14.8,3783260119,140,40.8,3798817353,178,,3783260121,141,15.6,3783260125,213,6.1,3783260117,56,Back,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561267,342,30,1,48,5,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T16:38:37.893Z,2022-09-23T12:24:45Z,3783260115,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460561271,434,30,1,48,5,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-16T16:38:37.893Z,2022-09-23T12:24:45Z,3783260135,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566597,344,32,2,45,0,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-16T16:54:13.855Z,2022-09-16T16:54:14Z,3783287907,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566611,435,32,2,45,0,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-16T16:54:13.855Z,2022-09-23T09:01:57Z,3783287943,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566631,345,1,2,45,0,4djrvao40r1vgr4psfl5dzc80,1,50.1,50,2022-09-16T16:54:14.045Z,2022-09-23T11:07:09Z,3798690027,178,,3783288027,56,Back,3783288031,141,46.4,3783288035,213,3.3,3783288029,140,37.7,3783288037,279,S,3783288033,212,13.2,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566645,346,1,2,45,1,4djrvao40r1vgr4psfl5dzc80,1,37.1,46.1,2022-09-16T16:54:15.068Z,2022-09-23T11:07:16Z,3783288083,212,15.8,3783288085,213,1.0,3783288081,141,65.4,3783288079,140,45.5,3783288077,56,Back,3798690117,178,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566665,347,1,2,45,3,4djrvao40r1vgr4psfl5dzc80,1,45.7,67.5,2022-09-16T16:54:17.846Z,2022-09-23T11:07:22Z,3783288169,141,96.2,3783288165,56,Left,3783288173,213,1.1,3783288167,140,56.3,3798690233,178,,3783288171,212,22.5,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566695,348,1,2,45,7,4djrvao40r1vgr4psfl5dzc80,1,57.1,93.6,2022-09-16T16:54:21.361Z,2022-09-23T11:07:26Z,3783288299,56,Back,3783288305,212,22.3,3783288301,140,36.8,3783288307,213,3.4,3798690303,178,,3783288303,141,83.8,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566701,349,1,2,45,9,4djrvao40r1vgr4psfl5dzc80,1,34.9,81.4,2022-09-16T16:54:23.763Z,2022-09-23T11:07:32Z,3783288333,213,4.8,3798690397,178,,3783288331,212,24.8,3783288329,141,45.2,3783288327,140,37.4,3783288323,56,Back,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566723,350,1,2,45,10,4djrvao40r1vgr4psfl5dzc80,1,37.3,45.2,2022-09-16T16:54:24.853Z,2022-09-23T11:07:38Z,3783288427,141,39.2,3798690459,178,,3783288425,140,24.2,3783288423,56,Back,3783288429,212,14.3,3783288431,213,3.4,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566745,351,1,2,45,14,4djrvao40r1vgr4psfl5dzc80,1,24.7,39.2,2022-09-16T16:54:28.084Z,2022-09-23T11:07:43Z,3783288569,56,Back,3783288571,140,29.9,3783288575,212,16.6,3783288577,213,5.0,3783288573,141,16.2,3798690541,178,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566751,352,1,2,45,17,4djrvao40r1vgr4psfl5dzc80,0,30,17.1,2022-09-16T16:54:31.138Z,2022-09-23T11:07:49Z,3783288597,155,,3783288609,1,,3783288599,56,Center,3783288607,213,0.6,3783288601,140,55.7,3783288605,212,32.3,3783288603,141,43.1,3798690657,178,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566749,436,44,2,45,19,o1iwuxbv233ayidxpibbxy59,1,43.9,58.7,2022-09-16T16:54:33.489Z,2022-09-24T13:17:05Z,3783288595,285,,3783288593,56,Back,3783288617,233,353,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566755,353,44,2,45,19,4djrvao40r1vgr4psfl5dzc80,0,56.1,41.3,2022-09-16T16:54:33.490Z,2022-09-23T11:08:36Z,3783288613,56,Center,3783288615,286,,3783288635,233,436,,,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566757,437,1,2,45,19,o1iwuxbv233ayidxpibbxy59,1,43.5,60.5,2022-09-16T16:54:33.544Z,2022-09-24T13:17:06Z,3798691413,388,,3783288631,213,0.2,3783288629,212,15.8,3783288627,141,64.8,3783288621,3,,3783288625,140,58.3,3783288623,56,Center,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566783,438,1,2,45,21,o1iwuxbv233ayidxpibbxy59,1,58.3,64.8,2022-09-16T16:54:35.696Z,2022-09-23T11:10:11Z,3783288837,212,14.0,3783288831,56,Center,3783288835,141,52.2,3783288829,168,,3783288833,140,68.8,3798692335,178,,3783288839,213,5.6,3783288827,3,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566785,439,49,2,45,22,o1iwuxbv233ayidxpibbxy59,1,68.8,52.2,2022-09-16T16:54:36.812Z,2022-09-23T11:11:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462569003,826,3,2,45,23,o1iwuxbv233ayidxpibbxy59,0,36.5,4,2022-09-16T16:54:37.451Z,2022-09-23T11:11:43Z,3793914779,286,,3793914781,465,,3793914783,467,5376r1hbhrywje7cys1vcyb4l,3798693403,178,,3793914777,56,Back,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566799,441,4,2,45,23,o1iwuxbv233ayidxpibbxy59,1,68.2,58.2,2022-09-16T16:54:37.464Z,2022-09-23T12:05:10Z,3783288903,265,,3783288897,13,,3783288907,233,354,3783288905,286,,3783288901,152,,3783288899,56,Center,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566773,354,4,2,45,23,4djrvao40r1vgr4psfl5dzc80,0,31.8,41.8,2022-09-16T16:54:37.465Z,2022-09-23T12:05:09Z,3783288771,265,,3783288767,56,Back,3783288773,285,,3798693575,178,,3783288765,13,,3783288769,152,,3783288915,233,441,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460566787,440,43,2,45,28,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-16T16:54:42.535Z,2022-09-16T16:54:44Z,3783288857,144,49,,,,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460567031,442,13,2,46,20,o1iwuxbv233ayidxpibbxy59,1,67.3,50.9,2022-09-16T16:55:34.135Z,2022-09-23T11:12:12Z,3783290311,56,Center,3783290451,102,31.9,3783290455,458,,3783290449,75,,3783290453,103,11.1,3783290307,26,,3783290459,231,50,3783290309,18,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3783290457,230,98.6,3798693763,178,,,3783290367,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2460567041,355,5,2,46,21,4djrvao40r1vgr4psfl5dzc80,1,-0.6,58.8,2022-09-16T16:55:35.609Z,2022-09-23T11:12:14Z,3783290343,346,,3783290345,233,443,3783290341,56,Back,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460567039,443,5,2,46,21,o1iwuxbv233ayidxpibbxy59,0,100.6,41.2,2022-09-16T16:55:35.609Z,2022-09-23T11:12:14Z,3783290339,346,,3783290361,233,355,3783290337,56,Center,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460567115,356,1,2,46,41,4djrvao40r1vgr4psfl5dzc80,1,5.2,53.9,2022-09-16T16:55:55.415Z,2022-09-23T11:12:41Z,3783290853,140,11.4,3783290857,212,17.6,3783290849,124,,3783290851,56,Back,3783290855,141,77.9,3783290859,213,1.2,3783290863,237,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460567147,357,1,2,46,44,4djrvao40r1vgr4psfl5dzc80,1,13.3,86.5,2022-09-16T16:55:58.274Z,2022-09-23T11:12:43Z,3783291045,213,5.9,3798694231,178,,3783291041,141,78.8,3783291039,140,25.5,3783291043,212,13.8,3783291037,56,Back,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460567151,358,50,2,46,45,4djrvao40r1vgr4psfl5dzc80,1,23.9,81.8,2022-09-16T16:55:59.254Z,2022-09-23T11:12:49Z,3783291061,56,Back,3783291145,233,444,3783291063,285,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460567161,444,7,2,46,45,o1iwuxbv233ayidxpibbxy59,1,76.1,18.2,2022-09-16T16:55:59.751Z,2022-09-23T11:12:53Z,3793916255,384,,3783291099,167,,3783291103,286,,3783291137,233,358,3798694335,178,,3783291101,56,Right,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460567223,359,5,2,46,49,4djrvao40r1vgr4psfl5dzc80,1,14.4,101.4,2022-09-16T16:56:02.869Z,2022-09-23T11:12:57Z,3783291431,233,445,3783291423,347,,3783291421,56,Back,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
