id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2531988823,325,1,1,26,38,c9swyor08g9pedxpe3n321svu,1,55.5,37.4,2023-04-10T19:26:52.395Z,2023-04-10T19:26:54Z,4181559959,141,40.6,4181559961,212,16.0,4181559957,140,40.4,4181559963,213,3.0,4181559955,56,Back,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988875,326,1,1,26,41,c9swyor08g9pedxpe3n321svu,1,43.1,43.4,2023-04-10T19:26:55.483Z,2023-04-10T19:26:58Z,4181560273,56,Back,4181560279,212,35.3,4181560277,141,95.1,4181560281,213,1.5,4181560275,140,45.6,4181560283,1,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988897,327,1,1,26,45,c9swyor08g9pedxpe3n321svu,1,47.7,95,2023-04-10T19:26:58.858Z,2023-04-10T19:27:01Z,4181560395,141,98.7,4181560393,140,60.8,4181560397,212,14.0,4181560399,213,0.2,4181560391,56,Left,,,,,,,,,,cotgnu5iq5oiiwo9t5yp5lel0,Muath Faqeehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988905,328,50,1,26,47,c9swyor08g9pedxpe3n321svu,1,60.8,97.1,2023-04-10T19:27:01.175Z,2023-04-10T19:27:03Z,4181560527,233,179,4181560421,56,Left,4181560423,286,,,,,,,,,,,,,,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988919,179,7,1,26,47,f0zsn74nz0o01gr30weun240i,1,39.2,2.9,2023-04-10T19:27:01.176Z,2023-04-13T14:28:08Z,4181560479,167,,4181560517,233,328,4181560481,56,Back,4186207803,385,,4181560483,285,,,,,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988925,180,5,1,26,48,f0zsn74nz0o01gr30weun240i,0,48.9,-2,2023-04-10T19:27:02.265Z,2023-04-10T19:27:06Z,4181560505,56,Back,4181560507,347,,4181560793,233,329,,,,,,,,,,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988969,329,5,1,26,48,c9swyor08g9pedxpe3n321svu,1,51.1,102,2023-04-10T19:27:02.265Z,2023-04-10T21:10:05Z,4181560753,347,,4181560751,56,Left,4181560775,233,180,,,,,,,,,,,,,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989035,330,1,1,26,53,c9swyor08g9pedxpe3n321svu,1,41.7,100,2023-04-10T19:27:07.243Z,2023-04-10T19:27:10Z,4181561083,56,Back,4181561085,140,45.4,4181561089,212,9.3,4181561081,107,,4181561091,213,5.1,4181561087,141,89.6,,,,,,,cotgnu5iq5oiiwo9t5yp5lel0,Muath Faqeehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989067,331,1,1,26,56,c9swyor08g9pedxpe3n321svu,1,45.4,85.6,2023-04-10T19:27:10.202Z,2023-04-10T19:27:12Z,4181561259,141,98.4,4181561255,56,Left,4181561263,213,0.5,4181561261,212,16.8,4181561257,140,59.1,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989079,332,1,1,26,58,c9swyor08g9pedxpe3n321svu,1,65.3,95.6,2023-04-10T19:27:12.235Z,2023-04-10T19:27:13Z,4181561317,56,Left,4181561323,212,8.9,4181561321,141,86.3,4181561325,213,5.5,4181561319,140,71.3,,,,,,,,,,cotgnu5iq5oiiwo9t5yp5lel0,Muath Faqeehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989093,333,1,1,26,59,c9swyor08g9pedxpe3n321svu,1,71.3,86.3,2023-04-10T19:27:13.147Z,2023-04-10T19:27:14Z,4181561399,212,13.4,4181561401,213,2.5,4181561397,141,98.1,4181561393,56,Left,4181561449,156,,4181561395,140,61.1,,,,,,,5muk6frafyj5lj1jdg54z2thx,Saleh Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989125,334,1,1,27,1,c9swyor08g9pedxpe3n321svu,1,61.5,96.8,2023-04-10T19:27:15.307Z,2023-04-10T19:27:16Z,4181561609,141,72.9,4181561611,212,16.6,4181561607,140,58.2,4181561613,213,4.5,4181561605,56,Center,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989199,335,1,1,27,3,c9swyor08g9pedxpe3n321svu,1,58.6,66.9,2023-04-10T19:27:16.844Z,2023-04-10T19:27:21Z,4181562107,212,49.9,4181562109,213,5.3,4181562101,56,Right,4181562111,1,,4181562099,196,,4181562105,141,4.0,4181562103,140,83.0,4181562097,155,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989227,336,1,1,27,7,c9swyor08g9pedxpe3n321svu,1,83,4,2023-04-10T19:27:21.355Z,2023-04-10T19:27:24Z,4181562259,213,2.5,4181562251,56,Right,4181562253,140,74.1,4181562255,141,14.3,4181562257,212,11.7,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989257,337,1,1,27,10,c9swyor08g9pedxpe3n321svu,1,80,13.8,2023-04-10T19:27:23.883Z,2023-04-10T19:27:26Z,4181562407,141,4.0,4181562411,213,5.4,4181562409,212,8.4,4181562405,140,84.8,4181562403,56,Right,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989307,338,1,1,27,12,c9swyor08g9pedxpe3n321svu,1,79.6,7.7,2023-04-10T19:27:26.299Z,2023-04-10T19:27:28Z,4181562645,212,16.2,4181562647,213,2.2,4181562639,56,Center,4181562641,140,70.8,4181562643,141,27.3,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989343,339,1,1,27,14,c9swyor08g9pedxpe3n321svu,0,70.5,27.6,2023-04-10T19:27:28.554Z,2023-04-10T19:27:31Z,4181562841,141,55.4,4181562849,213,1.9,4181562837,56,Center,4181562839,140,64.9,4181562845,212,19.8,,,,,,,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989387,181,3,1,27,18,f0zsn74nz0o01gr30weun240i,0,33.9,44.6,2023-04-10T19:27:32.458Z,2023-04-13T14:31:00Z,4181563049,56,Back,4186209899,465,,4181563121,233,340,4181563137,286,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989357,340,7,1,27,18,c9swyor08g9pedxpe3n321svu,0,66.1,55.4,2023-04-10T19:27:32.459Z,2023-04-13T14:31:02Z,4181562923,56,Center,4181563113,233,181,4186209939,385,,4181562925,285,,,,,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989391,182,61,1,27,20,f0zsn74nz0o01gr30weun240i,1,29.4,45.5,2023-04-10T19:27:34.122Z,2023-04-10T19:27:34Z,4181563079,56,Back,,,,,,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989423,341,1,1,27,20,c9swyor08g9pedxpe3n321svu,1,61.5,57,2023-04-10T19:27:34.123Z,2023-04-10T19:27:36Z,4181563245,141,74.5,4181563243,140,61.3,4181563247,212,11.9,4181563241,56,Center,4181563249,213,1.6,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989459,342,1,1,27,22,c9swyor08g9pedxpe3n321svu,1,61.7,75.7,2023-04-10T19:27:36.171Z,2023-04-10T19:27:40Z,4181563439,141,89.1,4181563441,212,12.3,4181563437,140,69.5,4181563443,213,0.8,4181563435,56,Left,,,,,,,,,,cotgnu5iq5oiiwo9t5yp5lel0,Muath Faqeehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989493,343,1,1,27,26,c9swyor08g9pedxpe3n321svu,1,68.5,90.2,2023-04-10T19:27:40.330Z,2023-04-10T19:27:43Z,4181563623,213,0.6,4181563617,140,75.7,4181563615,56,Left,4181563621,212,9.4,4181563619,141,98.3,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989505,344,1,1,27,29,c9swyor08g9pedxpe3n321svu,1,75.7,98.3,2023-04-10T19:27:42.987Z,2023-04-10T19:27:45Z,4181563683,141,90.3,4181563681,140,65.2,4181563687,213,3.6,4181563679,56,Left,4181563685,212,12.3,,,,,,,,,,cotgnu5iq5oiiwo9t5yp5lel0,Muath Faqeehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989557,345,1,1,27,31,c9swyor08g9pedxpe3n321svu,1,65.2,90.3,2023-04-10T19:27:45.259Z,2023-04-10T19:27:48Z,4181563951,140,68.2,4181563953,141,77.9,4181563949,56,Center,4181563955,212,9.0,4181563957,213,5.1,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989583,346,1,1,27,34,c9swyor08g9pedxpe3n321svu,1,69.8,74.2,2023-04-10T19:27:48.682Z,2023-04-10T19:27:50Z,4181564085,213,5.7,4181564079,140,76.3,4181564081,141,67.5,4181564077,56,Center,4181564083,212,8.2,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989611,347,1,1,27,36,c9swyor08g9pedxpe3n321svu,1,75.7,66.1,2023-04-10T19:27:50.173Z,2023-04-13T14:31:38Z,4181565821,210,15,4181564229,212,6.9,4181564221,56,Center,4181564231,213,4.0,4181565823,154,,4181564225,141,58.5,4181564223,140,71.3,,,,5muk6frafyj5lj1jdg54z2thx,Saleh Al Shehri,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989613,348,15,1,27,37,c9swyor08g9pedxpe3n321svu,1,76.1,48.3,2023-04-10T19:27:51.531Z,2023-04-13T14:31:38Z,4181565845,29,,4181565849,55,347,4181565853,102,54.2,4181565863,147,48.7,4181565371,233,184,4181565867,231,50.7,4181565857,215,,4181565861,146,77.9,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,4181565365,82,4181565843,76,,4181564261,56,Center,4181564257,18,,,,4181565859,328,,4181565357,20,,4181565865,230,4181565855,103,19,98.4,4181564253,22,,4181565847,154,,,,,,,,,
2531989633,184,10,1,27,37,f0zsn74nz0o01gr30weun240i,1,24.2,50.6,2023-04-10T19:27:51.631Z,2023-04-10T19:28:10Z,4181564419,94,,4181565489,233,348,4181564421,56,Back,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989617,183,43,1,27,38,f0zsn74nz0o01gr30weun240i,1,0,0,2023-04-10T19:27:52.136Z,2023-04-10T19:28:07Z,4181565257,144,7,4181564307,285,0,4181564305,56,Back,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989681,185,4,1,27,43,f0zsn74nz0o01gr30weun240i,1,31.9,51.6,2023-04-10T19:27:57.385Z,2023-04-10T19:27:58Z,4181564655,285,,4181564647,13,,4181564649,56,Back,4181564653,265,,4181564681,233,349,4181564651,152,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989677,349,4,1,27,43,c9swyor08g9pedxpe3n321svu,0,68.1,48.4,2023-04-10T19:27:57.386Z,2023-04-10T19:27:59Z,4181564641,286,,4181564629,13,,4181564635,152,,4181564711,233,185,4181564639,265,,4181564631,56,Center,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990091,186,1,1,28,14,f0zsn74nz0o01gr30weun240i,1,28.9,51.8,2023-04-10T19:28:28.200Z,2023-04-10T19:28:29Z,4181567105,213,5.1,4181567099,140,38.0,4181567097,56,Back,4181567103,212,27.6,4181567093,5,,4181567095,152,,4181567101,141,13.8,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990109,187,1,1,28,16,f0zsn74nz0o01gr30weun240i,1,34.5,8.3,2023-04-10T19:28:29.848Z,2023-04-10T19:28:31Z,4181567205,213,1.6,4181567199,140,34.2,4181567201,141,24.1,4181567197,56,Back,4181567203,212,10.7,,,,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990159,188,1,1,28,17,f0zsn74nz0o01gr30weun240i,1,32.7,26.2,2023-04-10T19:28:31.064Z,2023-04-10T19:28:33Z,4181567365,213,2.7,4181567363,212,27.6,4181567359,140,9.4,4181567357,56,Back,4181567361,141,45.1,,,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990201,189,1,1,28,22,f0zsn74nz0o01gr30weun240i,1,7.9,43.1,2023-04-10T19:28:35.881Z,2023-04-10T19:28:37Z,4181567623,140,27.9,4181567637,1,,4181567619,155,,4181567625,141,99.6,4181567629,212,43.8,4181567621,56,Back,4181567633,213,1.1,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990213,190,1,1,28,23,f0zsn74nz0o01gr30weun240i,0,28.1,98,2023-04-10T19:28:37.113Z,2023-04-10T19:28:38Z,4181567741,286,,4181567695,212,1.7,4181567685,56,Back,4181567735,236,,4181567687,140,29.6,4181567737,233,350,4181567691,141,96.9,4181567699,213,5.8,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990193,350,74,1,28,23,c9swyor08g9pedxpe3n321svu,1,69.4,2.5,2023-04-10T19:28:37.114Z,2023-04-10T19:28:38Z,4181567583,56,Right,4181567585,285,,4181567745,233,190,,,,,,,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990351,191,5,1,28,24,f0zsn74nz0o01gr30weun240i,1,29.8,101.8,2023-04-10T19:28:37.866Z,2023-04-10T21:10:05Z,4181568477,233,351,4181568457,56,Back,4181568459,347,,,,,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990209,351,5,1,28,24,c9swyor08g9pedxpe3n321svu,0,70.2,-1.8,2023-04-10T19:28:37.866Z,2023-04-10T19:28:47Z,4181567673,56,Right,4181567675,347,,4181568495,233,191,,,,,,,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990371,192,1,1,28,33,f0zsn74nz0o01gr30weun240i,1,28.9,100,2023-04-10T19:28:47.272Z,2023-04-10T19:28:48Z,4181568577,141,89.6,4181568567,56,Back,4181568571,140,31.5,4181568587,213,5.0,4181568583,212,8.6,4181568565,107,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990387,193,1,1,28,34,f0zsn74nz0o01gr30weun240i,1,31.5,90.2,2023-04-10T19:28:48.456Z,2023-04-10T19:28:49Z,4181568639,140,27.7,4181568645,213,2.3,4181568643,212,5.8,4181568637,56,Back,4181568641,141,96.3,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990391,194,1,1,28,35,f0zsn74nz0o01gr30weun240i,0,27.7,96.3,2023-04-10T19:28:49.320Z,2023-04-10T19:28:51Z,4181568681,213,6.1,4181568677,141,95.7,4181568689,286,,4181568675,140,29.4,4181568683,236,,4181568685,233,352,4181568673,56,Back,4181568679,212,1.8,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990389,352,74,1,28,35,c9swyor08g9pedxpe3n321svu,1,68.1,11.7,2023-04-10T19:28:49.321Z,2023-04-10T19:28:51Z,4181568659,285,,4181568723,233,194,4181568657,56,Right,,,,,,,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990435,195,1,1,28,37,f0zsn74nz0o01gr30weun240i,1,28.4,93.2,2023-04-10T19:28:51.017Z,2023-04-10T19:28:53Z,4181568933,140,24.7,4181568939,213,4.6,4181568931,56,Back,4181568937,212,27.9,4181568935,141,52.5,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990463,196,1,1,28,39,f0zsn74nz0o01gr30weun240i,1,24.5,54.2,2023-04-10T19:28:52.968Z,2023-04-10T19:28:55Z,4181569089,140,29.5,4181569091,141,46.4,4181569097,212,7.5,4181569087,56,Back,4181569101,213,5.5,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990563,197,1,1,28,41,f0zsn74nz0o01gr30weun240i,1,31.1,45.1,2023-04-10T19:28:55.592Z,2023-04-10T19:29:02Z,4181569643,212,15.7,4181569641,141,35.5,4181569637,140,44.7,4181569645,213,5.9,4181569633,56,Back,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990621,198,1,1,28,48,f0zsn74nz0o01gr30weun240i,1,58.3,28,2023-04-10T19:29:02.200Z,2023-04-10T19:29:07Z,4181569901,141,18.2,4181569897,56,Right,4181569903,212,28.9,4181569905,213,6.1,4181569899,140,85.1,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990691,199,1,1,28,53,f0zsn74nz0o01gr30weun240i,1,87.1,22.7,2023-04-10T19:29:07.192Z,2023-04-13T14:33:26Z,4181578969,210,15,4181570311,141,49.1,4181570309,140,92.9,4181570313,212,19.0,4181578971,154,,4181570315,213,1.2,4181570307,56,Center,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990693,200,15,1,28,55,f0zsn74nz0o01gr30weun240i,1,93,45.4,2023-04-10T19:29:09.689Z,2023-04-13T14:33:27Z,4181578997,103,6.3,4181878459,78,,4181578991,55,199,4181570331,56,Center,4181578519,233,353,4181570327,22,,4181578989,154,,4181579005,147,46.0,egk2nnpvvup731trr0x2kj696,G. Mbenza,4181579001,328,4181578987,29,,4181570329,17,,4181878457,72,,,,4181578999,214,,4181579003,146,93.8,4181578995,102,,,,50.3,,,,,,,,,,,,,,
2531990663,353,10,1,28,56,c9swyor08g9pedxpe3n321svu,1,5.8,53.8,2023-04-10T19:29:09.789Z,2023-04-13T14:33:33Z,4181570163,182,,4181570165,56,Back,4181578523,233,200,4186212055,180,,4186212065,376,,4181575253,174,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990723,201,3,1,28,56,f0zsn74nz0o01gr30weun240i,0,91.2,50.9,2023-04-10T19:29:10.537Z,2023-04-13T14:33:56Z,4181570519,56,Center,4186212397,465,,4181570521,286,,4181570645,233,354,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990683,354,7,1,28,56,c9swyor08g9pedxpe3n321svu,0,8.8,49.1,2023-04-10T19:29:10.538Z,2023-04-13T14:33:59Z,4181570277,56,Back,4186212423,385,,4181570279,285,,4181570569,233,201,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990745,202,3,1,28,56,f0zsn74nz0o01gr30weun240i,0,88,53.2,2023-04-10T19:29:10.703Z,2023-04-13T14:34:04Z,4181577449,286,,4181577447,56,Center,4186212477,464,,4181858835,233,1092,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532043109,1092,7,1,28,57,c9swyor08g9pedxpe3n321svu,1,12,46.8,2023-04-10T19:29:10.704Z,2023-04-13T14:34:16Z,4186212617,383,,4181858353,56,Back,4181858363,233,202,4181858355,285,,,,,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990733,355,1,1,28,58,c9swyor08g9pedxpe3n321svu,1,8,49.1,2023-04-10T19:29:12.442Z,2023-04-10T21:01:08Z,4181570563,213,1.2,4181570555,56,Back,4181570557,140,12.3,4181570561,212,13.6,4181570559,141,67.9,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532042861,1091,49,1,28,59,c9swyor08g9pedxpe3n321svu,1,13.2,61.8,2023-04-10T19:29:12.704Z,2023-04-10T21:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990883,356,1,1,29,0,c9swyor08g9pedxpe3n321svu,0,13.1,66.8,2023-04-10T19:29:14.266Z,2023-04-10T21:01:10Z,4181859205,1,,4181571229,141,67.0,4181571227,140,14.4,4181571231,212,1.4,4181571225,56,Back,4181571233,213,0.1,4181859203,157,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532865197,718,61,1,29,0,f0zsn74nz0o01gr30weun240i,1,87.1,36.9,2023-04-10T19:29:14.640Z,2023-04-13T14:35:03Z,4186212885,56,Center,,,,,,,,,,,,,,,,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990763,205,49,1,29,1,f0zsn74nz0o01gr30weun240i,1,69.4,21.1,2023-04-10T19:29:15.432Z,2023-04-10T21:09:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990873,206,1,1,29,7,f0zsn74nz0o01gr30weun240i,0,87,3.7,2023-04-10T19:29:20.793Z,2023-04-13T14:35:21Z,4181571173,56,Center,4181571185,213,1.4,4186213441,224,,4181571183,212,27.5,4181571175,140,91.9,4181571179,141,43.4,4186213443,20,,4181571171,155,,7ieikgigejp7rmvrsra8mj1lh,Dener,4181571169,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990907,357,12,1,29,8,c9swyor08g9pedxpe3n321svu,1,13.2,50.4,2023-04-10T19:29:22.634Z,2023-04-10T19:29:24Z,4181571357,56,Back,4181571391,15,,4181571361,141,86.9,4181571367,213,1.5,4181571359,140,13.8,4181571363,212,24.8,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990925,207,1,1,29,10,f0zsn74nz0o01gr30weun240i,1,86.4,10.6,2023-04-10T19:29:24.488Z,2023-04-10T19:29:25Z,4181571453,141,22.8,4181571449,56,Center,4181571451,140,80.5,4181571457,213,2.2,4181571455,212,10.4,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990927,208,1,1,29,12,f0zsn74nz0o01gr30weun240i,0,80.3,23.4,2023-04-10T19:29:25.753Z,2023-04-10T19:29:26Z,4181571475,212,13.3,4181571469,140,75.2,4181571477,213,2.0,4181571465,56,Center,4181571473,141,41.3,,,,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
