id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,assist,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2508389715,247,8,1,27,55,2kzl64gp8x37bon8tyxojqrr1,1,13.5,29.3,2023-02-16T17:58:10.369Z,2023-03-03T07:31:20Z,4067691303,178,,4046274041,385,,4035772571,56,Back,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508389725,247,6,1,27,57,7dkxxicrwn77jpdfkwpnlnnyn,1,87.2,70.6,2023-02-16T17:58:12.396Z,2023-03-03T07:31:22Z,4035772625,56,Center,4035772627,73,,4035772677,233,248,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508389727,248,6,1,27,57,2kzl64gp8x37bon8tyxojqrr1,0,12.8,29.4,2023-02-16T17:58:12.396Z,2023-03-03T07:31:22Z,4035772631,73,,4035772705,233,247,4035772629,56,Back,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390013,248,1,1,28,27,7dkxxicrwn77jpdfkwpnlnnyn,0,99.5,99.5,2023-02-16T17:58:42.648Z,2023-03-03T07:31:26Z,4035774107,56,Center,4035774115,213,4.5,4067691427,178,,4035774111,141,51.8,4035774103,155,,4046274459,20,,4035774109,140,91.5,4035774117,1,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,4035774105,223,4035774113,212,33.5,,4035774099,2,4035774101,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508389981,249,44,1,28,28,2kzl64gp8x37bon8tyxojqrr1,1,6.8,47.4,2023-02-16T17:58:44.023Z,2023-03-03T09:00:07Z,4035774191,233,249,4035773971,285,,4035773969,56,Back,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390019,249,44,1,28,28,7dkxxicrwn77jpdfkwpnlnnyn,0,93.2,52.6,2023-02-16T17:58:44.024Z,2023-03-03T07:31:29Z,4035774135,56,Center,4035774137,286,,4035774197,233,249,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508389999,250,12,1,28,28,2kzl64gp8x37bon8tyxojqrr1,1,5.2,46.5,2023-02-16T17:58:44.057Z,2023-03-03T09:00:07Z,4035774019,212,12.0,4067691555,388,,4035774015,140,9.2,4035774021,213,1.2,4035774017,141,63.1,4035774013,56,Back,4035774049,15,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390087,250,15,1,28,30,7dkxxicrwn77jpdfkwpnlnnyn,1,91.7,35.3,2023-02-16T17:58:45.653Z,2023-03-03T07:31:39Z,4035775113,230,97.7,4035775099,25,,4035775105,103,19,4035774953,82,,4035775109,146,92.7,4035774949,72,,4035774499,56,Center,4035775111,147,36.8,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,4035786873,233,4035775103,102,48.5,251,4035775115,231,4035775107,458,,,4067691627,178,4046276539,78,4035774497,63,45.1,,,,,,,,,,,,,,,,,,,,,
2508390023,251,10,1,28,30,2kzl64gp8x37bon8tyxojqrr1,1,10.4,63.6,2023-02-16T17:58:45.709Z,2023-03-03T07:31:44Z,4035774147,94,,4067691711,178,,4035786881,233,250,4035774151,56,Back,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390111,251,13,1,28,32,7dkxxicrwn77jpdfkwpnlnnyn,1,78,31.6,2023-02-16T17:58:47.528Z,2023-03-03T07:31:48Z,4046275771,391,,4035775267,102,53.3,4035774637,56,Center,4035775263,72,,4067691765,178,,4046275769,113,,4035775273,230,98.6,4035775269,103,90.3,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,4035774635,18,4035775261,25,,,4035775265,74,4035775275,231,50.7,,4035775271,458,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390235,252,5,1,28,34,7dkxxicrwn77jpdfkwpnlnnyn,0,100.5,53.2,2023-02-16T17:58:49.456Z,2023-03-03T07:31:53Z,4035775297,56,Center,4035775299,346,,4035786737,233,252,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390031,252,5,1,28,34,2kzl64gp8x37bon8tyxojqrr1,1,-0.5,46.8,2023-02-16T17:58:49.456Z,2023-03-03T07:31:53Z,4035774207,346,,4035774205,56,Back,4035786733,233,252,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390283,253,1,1,28,57,2kzl64gp8x37bon8tyxojqrr1,1,4.3,50.2,2023-02-16T17:59:13.035Z,2023-03-03T07:31:58Z,4035775497,141,28.1,4035775499,212,16.9,4035775491,124,,4035775493,56,Back,4035775495,140,11.7,4035775505,237,,4035775501,213,5.2,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390309,254,1,1,29,0,2kzl64gp8x37bon8tyxojqrr1,1,11.7,28.1,2023-02-16T17:59:15.614Z,2023-03-03T07:32:01Z,4035775617,56,Back,4035775619,140,27.4,4035775625,213,0.7,4067692013,178,,4035775623,212,21.4,4035775621,141,48.1,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390313,255,3,1,29,2,2kzl64gp8x37bon8tyxojqrr1,0,34,53.6,2023-02-16T17:59:17.626Z,2023-03-03T07:32:36Z,4067692087,178,,4035777611,233,253,4035777615,286,,4046277579,465,,4035775643,56,Back,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390347,253,7,1,29,3,7dkxxicrwn77jpdfkwpnlnnyn,1,66,46.4,2023-02-16T17:59:18.481Z,2023-03-03T07:32:29Z,4035775835,56,Center,4035775837,285,,4067692143,178,,4035777607,233,255,4046277641,383,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390349,254,49,1,29,3,7dkxxicrwn77jpdfkwpnlnnyn,1,60.1,40.7,2023-02-16T17:59:18.731Z,2023-03-03T07:32:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390351,255,1,1,29,5,7dkxxicrwn77jpdfkwpnlnnyn,1,60.1,40.7,2023-02-16T17:59:20.872Z,2023-03-03T07:32:48Z,4067692727,178,,4035775851,213,4.8,4035775849,212,19.3,4035775847,141,12.5,4035775845,140,62.2,4035775843,56,Right,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390353,256,1,1,29,6,7dkxxicrwn77jpdfkwpnlnnyn,1,62.2,12.5,2023-02-16T17:59:22.286Z,2023-03-03T07:32:54Z,4035775869,212,12.2,4035775867,141,30.4,4035775865,140,60.9,4035775863,56,Center,4067692819,178,,4035775871,213,1.7,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390361,257,1,1,29,9,7dkxxicrwn77jpdfkwpnlnnyn,1,60.9,30.4,2023-02-16T17:59:25.076Z,2023-03-03T07:32:57Z,4035775925,213,1.2,4035775923,212,20.8,4035775921,141,58.8,4067692879,178,,4035775917,56,Center,4035775919,140,68.3,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390373,258,1,1,29,11,7dkxxicrwn77jpdfkwpnlnnyn,0,68.3,58.8,2023-02-16T17:59:27.158Z,2023-03-03T07:33:02Z,4067692921,178,,4035776015,213,1.2,4035776011,141,89.1,4035776013,212,22.0,4035776009,140,75.7,4035776007,56,Left,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390381,256,8,1,29,14,2kzl64gp8x37bon8tyxojqrr1,1,28,12.4,2023-02-16T17:59:29.843Z,2023-03-03T07:33:07Z,4046278327,383,,4067692991,389,,4035776053,56,Back,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390391,257,3,1,29,14,2kzl64gp8x37bon8tyxojqrr1,1,26.4,10.9,2023-02-16T17:59:29.891Z,2023-03-03T07:33:29Z,4046278419,465,,4035776103,285,,4035776099,56,Back,4035776125,233,259,4067693303,389,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390383,259,45,1,29,14,7dkxxicrwn77jpdfkwpnlnnyn,0,73.6,89.1,2023-02-16T17:59:29.891Z,2023-03-03T07:33:29Z,4035776057,286,,4035776135,233,257,4035776055,56,Left,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390395,258,49,1,29,17,2kzl64gp8x37bon8tyxojqrr1,1,29.4,10.4,2023-02-16T17:59:32.739Z,2023-03-03T07:33:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390413,259,1,1,29,17,2kzl64gp8x37bon8tyxojqrr1,1,29.4,10.4,2023-02-16T17:59:32.742Z,2023-03-03T07:33:40Z,4067693537,178,,4035776219,140,37.3,4035776223,212,8.4,4035776221,141,8.2,4035776217,56,Back,4035776225,213,6.1,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514441891,1177,67,1,29,18,2kzl64gp8x37bon8tyxojqrr1,1,40.9,11.6,2023-02-16T17:59:33.848Z,2023-03-03T09:00:07Z,4067732365,233,1062,,,,,,,,,,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514441887,1062,67,1,29,18,7dkxxicrwn77jpdfkwpnlnnyn,0,59.1,88.4,2023-02-16T17:59:33.849Z,2023-03-03T08:58:41Z,4067732377,233,1177,,,,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390457,260,1,1,29,20,2kzl64gp8x37bon8tyxojqrr1,1,44.8,6.9,2023-02-16T17:59:36.237Z,2023-03-03T07:33:44Z,4035776443,213,6.3,4035776441,212,26.9,4067693603,178,,4035776439,141,6.8,4035776437,140,70.4,4035776435,56,Right,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390467,261,1,1,29,25,2kzl64gp8x37bon8tyxojqrr1,1,78.8,15.7,2023-02-16T17:59:40.790Z,2023-03-03T07:33:48Z,4035776497,140,81.4,4035776499,141,28.3,4035776495,56,Center,4035776501,212,9.0,4067693671,178,,4035776503,213,1.3,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390469,262,61,1,29,26,2kzl64gp8x37bon8tyxojqrr1,0,81.5,28.3,2023-02-16T17:59:41.368Z,2023-03-03T07:33:52Z,4035776511,56,Center,4067693725,178,,,,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390497,260,52,1,29,28,7dkxxicrwn77jpdfkwpnlnnyn,1,9.6,51.2,2023-02-16T17:59:43.682Z,2023-03-03T07:33:56Z,4046279179,376,,4067693803,178,,,,,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390543,261,1,1,29,30,7dkxxicrwn77jpdfkwpnlnnyn,1,8.5,50.5,2023-02-16T17:59:45.785Z,2023-03-03T07:34:00Z,4035776825,56,Back,4035776829,140,35.9,4035776837,212,42.8,4035776819,123,,4035776833,141,97.1,4067693883,178,,4035811449,1,,4035776863,287,,77988i6l4je97ycm9rthdims5,Paulo Victor,4035776841,213,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390585,262,1,1,29,37,7dkxxicrwn77jpdfkwpnlnnyn,0,52.4,93.5,2023-02-16T17:59:52.996Z,2023-03-03T07:34:06Z,4035777075,213,5.8,4035777071,141,76.4,4035777073,212,25.2,4067693973,178,,4035777067,56,Center,4035777069,140,73.7,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390587,263,8,1,29,39,2kzl64gp8x37bon8tyxojqrr1,1,27,21.8,2023-02-16T17:59:55.248Z,2023-03-03T07:34:13Z,4035777077,56,Back,4067694109,389,,4046279477,384,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390609,264,49,1,29,41,2kzl64gp8x37bon8tyxojqrr1,1,31.2,13.6,2023-02-16T17:59:56.711Z,2023-03-03T07:34:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390619,265,1,1,29,41,2kzl64gp8x37bon8tyxojqrr1,1,31.2,13.6,2023-02-16T17:59:56.735Z,2023-03-03T07:34:24Z,4035777211,213,1.6,4035777203,56,Back,4067694301,178,,4035777205,140,30.6,4035777207,141,49.7,4035777209,212,24.6,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390645,266,1,1,29,44,2kzl64gp8x37bon8tyxojqrr1,1,29.3,52.8,2023-02-16T17:59:59.439Z,2023-03-03T07:34:27Z,4035777329,56,Back,4035777331,140,33.8,4035777333,141,42.3,4067694351,178,,4035777335,212,8.6,4035777337,213,5.3,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390661,267,1,1,29,49,2kzl64gp8x37bon8tyxojqrr1,1,34.3,56.9,2023-02-16T18:00:04.999Z,2023-03-03T07:34:37Z,4035777439,213,4.7,4035777437,212,9.5,4067694547,178,,4035777435,141,43.0,4035777433,140,34.1,4035777431,56,Back,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390671,268,1,1,29,51,2kzl64gp8x37bon8tyxojqrr1,1,34.7,39.6,2023-02-16T18:00:07.338Z,2023-03-03T07:34:44Z,4035777481,56,Back,4035777483,140,34.0,4035777485,141,8.7,4035777487,212,21.0,4035777489,213,4.7,4067694683,178,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390679,269,1,1,29,54,2kzl64gp8x37bon8tyxojqrr1,1,33.4,9.2,2023-02-16T18:00:10.080Z,2023-03-03T07:34:49Z,4035777561,212,8.5,4035777563,213,1.8,4035777559,141,21.4,4067694771,178,,4035777557,140,31.5,4035777555,56,Back,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390689,270,1,1,29,56,2kzl64gp8x37bon8tyxojqrr1,1,32.4,21.3,2023-02-16T18:00:12.359Z,2023-03-03T07:34:53Z,4035777643,140,35.4,4035777641,56,Back,4035777645,141,27.0,4067694809,178,,4035777647,212,5.0,4035777649,213,0.9,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390729,271,1,1,29,59,2kzl64gp8x37bon8tyxojqrr1,1,35.4,27.7,2023-02-16T18:00:15.226Z,2023-03-03T07:28:22Z,4067688451,178,,4035777895,213,1.8,4035777893,212,18.6,4035777891,141,54.0,4035777889,140,30.6,4035777887,56,Back,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390755,272,1,1,30,5,2kzl64gp8x37bon8tyxojqrr1,1,30.6,50,2023-02-16T18:00:20.652Z,2023-03-03T07:28:26Z,4067688525,178,,4035778015,56,Back,4035778017,140,35.6,4035778019,141,6.8,4035778023,213,4.9,4035778021,212,29.8,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390779,273,1,1,30,8,2kzl64gp8x37bon8tyxojqrr1,1,35.6,6.8,2023-02-16T18:00:23.864Z,2023-03-03T07:28:29Z,4067688541,178,,4035778155,141,9.3,4035778151,56,Back,4035778153,140,42.9,4035778159,213,0.2,4035778157,212,7.9,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390785,274,3,1,30,10,2kzl64gp8x37bon8tyxojqrr1,0,43.2,16.1,2023-02-16T18:00:26.303Z,2023-03-03T07:28:34Z,4035778183,286,,4035778181,56,Back,4035778399,233,263,4046280313,465,,4067688645,178,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390817,263,7,1,30,10,7dkxxicrwn77jpdfkwpnlnnyn,1,56.8,83.9,2023-02-16T18:00:26.328Z,2023-03-03T07:28:38Z,4035778373,56,Left,4067688675,178,,4046280903,384,,4035778377,285,,4035778393,233,274,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390819,264,49,1,30,12,7dkxxicrwn77jpdfkwpnlnnyn,1,47.8,76.4,2023-02-16T18:00:27.726Z,2023-03-03T07:28:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390829,265,1,1,30,13,7dkxxicrwn77jpdfkwpnlnnyn,1,47.8,76.4,2023-02-16T18:00:28.543Z,2023-03-03T07:28:47Z,4067688831,178,,4035778435,212,27.1,4035778431,140,71.5,4035778433,141,60.5,4035778437,213,5.9,4035778429,56,Center,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390799,275,43,1,30,13,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-02-16T18:00:29.317Z,2023-02-20T14:17:28Z,4046280855,144,61,4035778279,56,Back,,,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390835,266,3,1,30,16,7dkxxicrwn77jpdfkwpnlnnyn,0,70.8,55.8,2023-02-16T18:00:31.700Z,2023-03-03T07:28:51Z,4035778459,286,,4035778457,56,Center,4046281293,464,,4035778483,233,276,4067688883,178,,,,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390833,276,7,1,30,16,2kzl64gp8x37bon8tyxojqrr1,1,29.2,44.2,2023-02-16T18:00:31.796Z,2023-03-03T07:28:53Z,4067688927,178,,4035778479,233,266,4035778455,285,,4035778453,56,Back,4046281321,384,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390839,277,49,1,30,18,2kzl64gp8x37bon8tyxojqrr1,1,32,37.9,2023-02-16T18:00:34.038Z,2023-03-03T07:28:59Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390869,278,1,1,30,18,2kzl64gp8x37bon8tyxojqrr1,1,33.1,35.3,2023-02-16T18:00:34.101Z,2023-03-03T07:29:04Z,4035778629,141,10.0,4035778627,140,33.4,4035778625,56,Back,4067689069,178,,4035778633,213,4.7,4035778631,212,17.2,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390885,267,45,1,30,21,7dkxxicrwn77jpdfkwpnlnnyn,0,63.6,92.5,2023-02-16T18:00:36.847Z,2023-03-03T07:29:07Z,4035778753,233,279,4035778723,285,,4035778721,56,Left,,,,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390877,279,3,1,30,21,2kzl64gp8x37bon8tyxojqrr1,1,36.4,7.5,2023-02-16T18:00:36.847Z,2023-03-03T07:29:07Z,4046281469,464,,4035778687,56,Back,4067689115,178,,4035778689,286,,4035778737,233,267,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390883,280,1,1,30,23,2kzl64gp8x37bon8tyxojqrr1,1,32.4,10.3,2023-02-16T18:00:38.472Z,2023-03-03T07:29:10Z,4035778707,56,Back,4035778709,140,30.3,4035778713,212,4.6,4035778711,141,16.2,4035778715,213,2.1,4067689179,178,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390903,281,1,1,30,24,2kzl64gp8x37bon8tyxojqrr1,1,30.3,16.2,2023-02-16T18:00:40.048Z,2023-03-03T07:29:12Z,4035778817,56,Back,4035778819,140,30.2,4035778825,213,4.7,4035778823,212,6.9,4035778821,141,6.1,4067689201,178,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390931,282,1,1,30,27,2kzl64gp8x37bon8tyxojqrr1,1,30.1,10.6,2023-02-16T18:00:43.034Z,2023-03-03T07:29:14Z,4035779003,56,Back,4035779011,213,2.0,4035779005,140,24.2,4035779007,141,30.9,4067689281,178,,4035779009,212,15.1,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390951,283,1,1,30,30,2kzl64gp8x37bon8tyxojqrr1,1,24.9,32.3,2023-02-16T18:00:45.577Z,2023-03-03T07:29:17Z,4035779087,140,40.0,4035779089,141,57.2,4067689305,178,,4035779085,56,Back,4035779093,213,0.8,4035779091,212,23.2,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390963,284,1,1,30,31,2kzl64gp8x37bon8tyxojqrr1,1,40,57.2,2023-02-16T18:00:46.935Z,2023-03-03T07:29:22Z,4035779167,212,5.7,4035779165,141,54.5,4035779161,56,Back,4035779163,140,45.1,4067689381,178,,4035779171,213,6.0,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508390991,285,1,1,30,33,2kzl64gp8x37bon8tyxojqrr1,1,41.4,63.4,2023-02-16T18:00:48.936Z,2023-03-03T07:29:26Z,4035779279,213,1.1,4035779277,212,16.2,4035779275,141,84.8,4035779273,140,48.2,4035779271,56,Back,4067689435,178,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508391009,286,1,1,30,36,2kzl64gp8x37bon8tyxojqrr1,1,52,85.7,2023-02-16T18:00:51.384Z,2023-03-03T07:29:29Z,4035779385,212,11.7,4035779383,141,69.3,4035779381,140,55.3,4035779387,213,5.0,4035779379,56,Center,4067689501,178,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
