id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2454233703,108,1,1,8,29,2xl3g56k2mbuwdbre46s29vt4,1,59.6,75.9,2022-09-01T16:08:43.563Z,2022-09-10T09:44:56Z,3749555295,56,Left,3768575563,388,,3768575565,21,,3749555299,141,90.9,3749555301,212,10.2,3749555303,213,1.5,3749555297,140,60.4,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233705,109,49,1,8,30,2xl3g56k2mbuwdbre46s29vt4,1,60.4,90.9,2022-09-01T16:08:44.792Z,2022-09-10T09:45:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233707,110,1,1,8,32,2xl3g56k2mbuwdbre46s29vt4,0,60.4,90.9,2022-09-01T16:08:46.387Z,2022-09-10T09:45:08Z,3749555309,140,62.9,3749555307,56,Left,3768575849,178,,3749555311,141,85.9,3749555313,212,4.3,3749555315,213,5.4,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233713,71,61,1,8,32,6ttwlm6op92r4670oayg5md7h,1,35.6,14.5,2022-09-01T16:08:46.514Z,2022-09-10T09:45:15Z,3768575995,178,,3749555341,56,Back,,,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233727,111,1,1,8,34,2xl3g56k2mbuwdbre46s29vt4,1,69.1,64.3,2022-09-01T16:08:48.607Z,2022-09-10T09:45:21Z,3749555437,212,14.2,3749555431,56,Center,3749555439,213,3.4,3749555433,140,55.9,3749555435,141,59.7,3768576141,178,,,,,,,,2tuivjaotzbx9jv83wi7d5rrp,G. Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233731,112,1,1,8,38,2xl3g56k2mbuwdbre46s29vt4,1,54.6,42.4,2022-09-01T16:08:53.074Z,2022-09-10T09:45:32Z,3749555455,56,Center,3749555463,213,6.1,3768576375,178,,3749555461,212,14.2,3749555459,141,37.7,3749555457,140,67.8,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233739,113,1,1,8,40,2xl3g56k2mbuwdbre46s29vt4,0,68.6,37,2022-09-01T16:08:55.120Z,2022-09-10T09:45:40Z,3749555511,141,28.0,3749555513,212,34.7,3749555517,1,,3768576603,178,,3749555507,56,Center,3749555509,140,100.0,3749555515,213,6.1,3750432017,4,,2tuivjaotzbx9jv83wi7d5rrp,G. Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233741,72,5,1,8,44,6ttwlm6op92r4670oayg5md7h,1,-1,69.3,2022-09-01T16:08:58.232Z,2022-09-10T09:45:45Z,3749555527,233,114,3749555519,56,Back,3749555521,346,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233743,114,5,1,8,44,2xl3g56k2mbuwdbre46s29vt4,0,101,30.7,2022-09-01T16:08:58.232Z,2022-09-10T09:45:44Z,3749555531,233,72,3749555523,56,Center,3749555525,346,,,,,,,,,,,,,,,,,2tuivjaotzbx9jv83wi7d5rrp,G. Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233775,73,1,1,8,53,6ttwlm6op92r4670oayg5md7h,1,4.5,59.1,2022-09-01T16:09:07.843Z,2022-09-10T09:45:49Z,3749555715,213,5.0,3749555705,124,,3749555709,140,10.3,3749555707,56,Back,3749555713,212,24.1,3749555719,237,,3749555711,141,24.8,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233803,74,1,1,8,57,6ttwlm6op92r4670oayg5md7h,1,9,24.8,2022-09-01T16:09:11.849Z,2022-09-10T09:45:53Z,3749555895,141,10.6,3749555897,212,12.9,3749555899,213,5.4,3768576965,178,,3749555891,56,Back,3749555893,140,17.2,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233813,75,1,1,9,1,6ttwlm6op92r4670oayg5md7h,0,31.9,5.9,2022-09-01T16:09:15.918Z,2022-09-10T09:45:58Z,3749555961,213,0.2,3749555963,1,,3749555959,212,37.4,3749555953,56,Right,3749555951,155,,3749555957,141,14.9,3749555955,140,67.0,3768577069,178,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233815,115,8,1,9,4,2xl3g56k2mbuwdbre46s29vt4,1,35.1,80.3,2022-09-01T16:09:18.317Z,2022-09-10T09:46:04Z,3768577161,178,,3750432331,385,,3749555973,56,Back,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233847,76,5,1,9,6,6ttwlm6op92r4670oayg5md7h,1,67.9,-1.3,2022-09-01T16:09:20.789Z,2022-09-10T09:46:07Z,3749556113,233,116,3749556111,347,,3749556109,56,Right,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233817,116,5,1,9,6,2xl3g56k2mbuwdbre46s29vt4,0,32.1,101.3,2022-09-01T16:09:20.789Z,2022-09-10T09:46:07Z,3749555975,56,Back,3749556117,233,76,3749555977,347,,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233849,77,1,1,9,12,6ttwlm6op92r4670oayg5md7h,1,72.3,0,2022-09-01T16:09:27.094Z,2022-09-10T09:46:13Z,3749556127,141,6.1,3749556131,213,2.4,3749556129,212,7.5,3749556121,107,,3749556123,56,Right,3749556125,140,67.3,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233853,78,1,1,9,13,6ttwlm6op92r4670oayg5md7h,1,67.3,6.1,2022-09-01T16:09:27.994Z,2022-09-10T09:46:18Z,3749556151,56,Right,3749556153,140,70.3,3749556159,213,5.7,3749556157,212,3.8,3768577509,178,,3749556155,141,3.0,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233857,79,1,1,9,16,6ttwlm6op92r4670oayg5md7h,1,70.3,3,2022-09-01T16:09:30.628Z,2022-09-10T09:46:26Z,3749556181,141,27.9,3749556183,212,19.9,3749556177,56,Center,3749556185,213,2.1,3749556179,140,60.4,3768577711,178,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233861,80,1,1,9,19,6ttwlm6op92r4670oayg5md7h,1,60.4,27.9,2022-09-01T16:09:33.589Z,2022-09-10T09:46:32Z,3749556213,213,1.8,3749556211,212,20.3,3749556209,141,57.0,3749556207,140,56.3,3768577875,178,,3749556205,56,Center,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233869,81,1,1,9,23,6ttwlm6op92r4670oayg5md7h,1,58.4,66.2,2022-09-01T16:09:37.406Z,2022-09-10T09:46:38Z,3749556297,213,1.0,3768577981,178,,3749556291,140,68.8,3749556289,56,Left,3749556293,141,94.1,3749556295,212,21.9,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233877,82,61,1,9,27,6ttwlm6op92r4670oayg5md7h,0,74.1,93.6,2022-09-01T16:09:41.175Z,2022-09-10T10:57:08Z,3749556327,56,Left,3768579065,178,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233875,117,49,1,9,29,2xl3g56k2mbuwdbre46s29vt4,1,14.2,7,2022-09-01T16:09:43.346Z,2022-09-10T09:48:22Z,,,,,,,,,,,,,,,,,,,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233879,118,1,1,9,29,2xl3g56k2mbuwdbre46s29vt4,0,13.3,6.1,2022-09-01T16:09:44.076Z,2022-09-10T09:48:45Z,3749556379,233,83,3749556331,56,Back,3749556333,140,17.6,3749556377,236,,3749556383,286,,3749556335,141,5.3,3749556337,212,4.5,3768580063,178,,a9xl33f68np358angkw5o606i,Yahya Naji,3749556339,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233883,83,74,1,9,29,6ttwlm6op92r4670oayg5md7h,1,78.8,91.5,2022-09-01T16:09:44.131Z,2022-09-10T09:48:43Z,3749556373,56,Left,3749556375,285,,3749556387,233,118,3768580165,178,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233953,119,1,1,9,31,2xl3g56k2mbuwdbre46s29vt4,1,11.5,27.9,2022-09-01T16:09:46.065Z,2022-09-10T09:49:01Z,3749556773,213,5.5,3749556771,212,17.5,3749556765,56,Back,3768580703,178,,3749556769,141,10.6,3749556767,140,23.8,,,,,,,5bd2bm6ukc4u58hd0idimecid,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233957,120,1,1,9,33,2xl3g56k2mbuwdbre46s29vt4,1,28,5,2022-09-01T16:09:47.598Z,2022-09-10T09:49:09Z,3749556799,212,8.5,3749556793,56,Back,3749556797,141,17.4,3768580763,178,,3749556801,213,1.4,3749556795,140,29.3,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233961,121,61,1,9,35,2xl3g56k2mbuwdbre46s29vt4,0,33.4,18.2,2022-09-01T16:09:49.665Z,2022-09-10T10:58:08Z,3768581073,178,,3749556809,56,Back,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233945,84,4,1,9,37,6ttwlm6op92r4670oayg5md7h,1,65.4,84.4,2022-09-01T16:09:51.395Z,2022-09-10T09:49:31Z,3749556737,286,,3749556721,13,,3749556729,152,,3749556733,265,,3749556725,56,Left,3749556855,233,122,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454233967,122,4,1,9,37,2xl3g56k2mbuwdbre46s29vt4,0,34.6,15.6,2022-09-01T16:09:51.396Z,2022-09-10T09:49:31Z,3749556845,13,,3749556847,56,Back,3768581147,178,,3749556849,152,,3749556859,233,84,3749556853,285,,3749556851,265,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234145,85,1,1,10,31,6ttwlm6op92r4670oayg5md7h,1,61.1,85.2,2022-09-01T16:10:46.006Z,2022-09-10T09:50:02Z,3749557761,5,,3749557769,141,91.5,3749557763,152,,3749557767,140,76.1,3749557771,212,16.3,3749557773,213,0.3,3749557765,56,Left,3768581881,178,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234155,86,1,1,10,35,6ttwlm6op92r4670oayg5md7h,0,74.1,89.3,2022-09-01T16:10:50.112Z,2022-09-10T09:50:15Z,3749557825,140,67.8,3749557831,213,3.9,3749557827,141,79.3,3749557829,212,9.5,3768582061,178,,3749557823,56,Left,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234163,123,49,1,10,37,2xl3g56k2mbuwdbre46s29vt4,1,37,17.7,2022-09-01T16:10:51.733Z,2022-09-10T09:51:52Z,,,,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234167,124,50,1,10,37,2xl3g56k2mbuwdbre46s29vt4,1,34.4,18.6,2022-09-01T16:10:51.805Z,2022-09-10T09:52:30Z,3749557857,286,,3749557869,233,87,3749557855,56,Back,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234165,87,7,1,10,38,6ttwlm6op92r4670oayg5md7h,0,65.6,81.4,2022-09-01T16:10:52.978Z,2022-09-10T09:50:37Z,3768582505,178,,3749557863,233,124,3750438251,384,,3749557867,285,,3749557851,56,Left,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234173,125,1,1,10,39,2xl3g56k2mbuwdbre46s29vt4,0,30.6,31.6,2022-09-01T16:10:53.727Z,2022-09-10T09:52:36Z,3768584375,178,,3749557887,140,41.5,3749557893,213,5.4,3749557889,141,9.2,3749557891,212,19.1,3749557885,56,Back,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234175,88,61,1,10,40,6ttwlm6op92r4670oayg5md7h,0,61.4,90.4,2022-09-01T16:10:55.048Z,2022-09-10T09:52:41Z,3749557897,56,Left,3768584485,178,,,,,,,,,,,,,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234191,126,1,1,10,42,2xl3g56k2mbuwdbre46s29vt4,0,37.6,8,2022-09-01T16:10:56.328Z,2022-09-10T09:52:47Z,3749557957,141,17.0,3768584621,178,,3749557953,56,Back,3749557959,212,7.5,3749557961,213,0.9,3749557955,140,41.8,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234187,89,49,1,10,44,6ttwlm6op92r4670oayg5md7h,1,55.2,84,2022-09-01T16:10:58.208Z,2022-09-10T09:52:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234197,90,1,1,10,44,6ttwlm6op92r4670oayg5md7h,1,55.2,84,2022-09-01T16:10:58.365Z,2022-09-10T09:53:03Z,3749558011,213,3.8,3749558009,212,19.0,3749558003,56,Back,3749558007,141,67.7,3768584873,178,,3749558005,140,40.5,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234207,91,1,1,10,49,6ttwlm6op92r4670oayg5md7h,1,33,52,2022-09-01T16:11:04.008Z,2022-09-10T09:53:16Z,3749558075,212,16.0,3749558069,56,Back,3768585035,178,,3749558223,189,,3749558077,213,5.1,3749558073,141,30.0,3749558071,140,38.3,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234229,92,1,1,10,51,6ttwlm6op92r4670oayg5md7h,1,38.9,30,2022-09-01T16:11:05.669Z,2022-09-10T09:53:20Z,3749558215,141,51.7,3768585131,178,,3749558217,212,15.4,3749558213,140,34.8,3749558219,213,1.9,3749558211,56,Back,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234249,93,1,1,10,58,6ttwlm6op92r4670oayg5md7h,1,44.6,51.8,2022-09-01T16:11:12.224Z,2022-09-10T09:53:24Z,3749558295,212,15.0,3768585169,178,,3749558297,213,1.7,3749558293,141,73.6,3749558289,56,Back,3749558291,140,42.4,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234263,94,1,1,11,0,6ttwlm6op92r4670oayg5md7h,1,36.1,72.6,2022-09-01T16:11:14.564Z,2022-09-10T09:53:29Z,3749558379,141,53.5,3749558377,140,14.1,3749558383,213,3.7,3749558381,212,26.5,3768585273,178,,3749558375,56,Back,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234285,95,1,1,11,4,6ttwlm6op92r4670oayg5md7h,1,11.9,47.4,2022-09-01T16:11:18.451Z,2022-09-10T09:53:36Z,3768585419,178,,3749558523,212,25.7,3749558521,141,11.4,3749558525,213,5.0,3749558519,140,19.5,3749558517,56,Back,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234293,96,1,1,11,8,6ttwlm6op92r4670oayg5md7h,1,23,8.7,2022-09-01T16:11:22.160Z,2022-09-10T09:53:40Z,3749558565,140,53.7,3768585497,178,,3749558573,1,,3749558571,213,0.3,3749558567,141,21.2,3749558561,155,,3749558569,212,33.3,3749558563,56,Center,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234295,97,44,1,11,10,6ttwlm6op92r4670oayg5md7h,1,54.7,23.4,2022-09-01T16:11:24.176Z,2022-09-10T10:46:37Z,3749558577,56,Center,3749558579,286,,3749558673,233,127,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234305,127,44,1,11,10,2xl3g56k2mbuwdbre46s29vt4,0,45.3,76.6,2022-09-01T16:11:24.177Z,2022-09-10T09:53:53Z,3749558629,285,,3749558627,56,Back,3749558677,233,97,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234307,98,1,1,11,10,6ttwlm6op92r4670oayg5md7h,0,53.7,21.2,2022-09-01T16:11:24.236Z,2022-09-10T10:46:38Z,3749558631,3,,3749558639,212,16.1,3749558633,56,Right,3749558637,141,0.0,3749558641,213,4.5,3749558635,140,50.6,3768585923,388,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234311,99,5,1,11,12,6ttwlm6op92r4670oayg5md7h,0,51.2,-2,2022-09-01T16:11:26.797Z,2022-09-10T09:54:02Z,3749558873,233,128,3749558657,347,,3749558655,56,Right,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234345,128,5,1,11,12,2xl3g56k2mbuwdbre46s29vt4,1,48.8,102,2022-09-01T16:11:26.797Z,2022-09-10T09:54:02Z,3749558857,56,Back,3749558859,347,,3749558861,233,99,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234359,129,1,1,11,26,2xl3g56k2mbuwdbre46s29vt4,1,52.1,100,2022-09-01T16:11:40.168Z,2022-09-10T09:54:06Z,3749558915,141,87.4,3749558909,107,,3749558917,212,9.5,3749558919,213,4.8,3749558913,140,52.6,3749558911,56,Left,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234361,130,1,1,11,26,2xl3g56k2mbuwdbre46s29vt4,1,52.6,87.4,2022-09-01T16:11:41.027Z,2022-09-10T09:54:11Z,3749558925,140,55.4,3768586087,178,,3749558929,212,5.4,3749558923,56,Left,3749558931,213,1.0,3749558927,141,94.1,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234365,131,1,1,11,28,2xl3g56k2mbuwdbre46s29vt4,1,55.4,94.1,2022-09-01T16:11:42.400Z,2022-09-10T09:54:16Z,3749558953,141,88.1,3749558951,140,53.1,3768586243,178,,3749558957,213,4.2,3749558949,56,Left,3749558955,212,4.7,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234371,132,1,1,11,29,2xl3g56k2mbuwdbre46s29vt4,1,52.7,87.5,2022-09-01T16:11:44.009Z,2022-09-10T09:54:23Z,3749558987,141,93.3,3749558983,56,Left,3749558991,213,0.8,3749558989,212,5.5,3749558985,140,56.3,3768586379,178,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234391,133,1,1,11,30,2xl3g56k2mbuwdbre46s29vt4,1,56.3,93.3,2022-09-01T16:11:44.827Z,2022-09-10T09:54:31Z,3749559125,141,93.5,3768586575,178,,3749559127,212,21.1,3749559121,56,Back,3749559123,140,36.2,3749559129,213,3.1,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234409,134,1,1,11,36,2xl3g56k2mbuwdbre46s29vt4,0,37.1,92.9,2022-09-01T16:11:50.555Z,2022-09-10T09:54:36Z,3768586647,178,,3749559235,1,,3749559225,56,Left,3749559223,155,,3749559229,141,93.5,3749559227,140,100.0,3749559233,213,0.0,3749559231,212,67.6,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234405,100,56,1,11,42,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-09-01T16:11:56.860Z,2022-09-10T09:54:47Z,3749559203,56,Back,,,,,,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234415,101,5,1,11,43,6ttwlm6op92r4670oayg5md7h,1,-1.4,6.8,2022-09-01T16:11:57.565Z,2022-09-10T09:54:50Z,3749559261,346,,3749559259,56,Back,3749559271,233,135,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234411,135,5,1,11,43,2xl3g56k2mbuwdbre46s29vt4,0,101.4,93.2,2022-09-01T16:11:57.565Z,2022-09-10T09:54:51Z,3749559237,56,Left,3749559239,346,,3749559277,233,101,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234493,102,1,1,11,54,6ttwlm6op92r4670oayg5md7h,1,4.7,45.6,2022-09-01T16:12:08.719Z,2022-09-10T09:54:57Z,3749559699,237,,3749559689,140,9.7,3749559693,212,16.6,3749559691,141,68.8,3749559687,56,Back,3749559685,124,,3749559695,213,1.2,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234517,103,1,1,12,1,6ttwlm6op92r4670oayg5md7h,1,18.5,72.3,2022-09-01T16:12:15.177Z,2022-09-10T09:55:03Z,3749559811,141,56.7,3749559813,212,10.6,3749559809,140,18.2,3749559807,56,Back,3749559815,213,4.7,3768587127,178,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234533,104,1,1,12,6,6ttwlm6op92r4670oayg5md7h,1,24.9,45.7,2022-09-01T16:12:20.924Z,2022-09-10T09:55:07Z,3749559897,141,2.3,3749559893,56,Back,3749559899,212,35.9,3749559891,155,,3768587179,178,,3749559895,140,44.4,3749559903,1,,3749559901,213,5.3,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234535,105,61,1,12,8,6ttwlm6op92r4670oayg5md7h,0,44.4,2.3,2022-09-01T16:12:23.121Z,2022-09-10T09:55:15Z,3768587279,388,,3768587277,15,,3749559907,56,Back,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234541,106,5,1,12,10,6ttwlm6op92r4670oayg5md7h,0,49.4,-1.8,2022-09-01T16:12:24.143Z,2022-09-10T09:55:19Z,3749559935,56,Back,3749560119,233,136,3749559937,347,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454234569,136,5,1,12,10,2xl3g56k2mbuwdbre46s29vt4,1,50.6,101.8,2022-09-01T16:12:24.143Z,2022-09-10T09:55:19Z,3749560115,233,106,3749560113,347,,3749560111,56,Left,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
