id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/17/value
2457213991,68,1,1,7,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.5,93,2022-09-08T15:37:49.212Z,2022-09-14T19:05:59Z,3765428727,212,10.3,3779889889,178,,3765428723,140,37.8,3765428721,56,Back,3765428725,141,81.9,3765428729,213,4.0,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457213997,69,1,1,7,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.8,81.9,2022-09-08T15:37:51.832Z,2022-09-14T19:06:14Z,3779890995,178,,3765428751,56,Back,3765428755,141,83.7,3765428759,213,0.1,3765428753,140,48.9,3765428757,212,11.7,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214001,70,1,1,7,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,50.3,83.4,2022-09-08T15:37:53.917Z,2022-09-14T19:06:42Z,3765428779,140,45.1,3779892573,178,,3765428783,212,9.8,3765428781,141,95.4,3765428785,213,2.2,3765428777,56,Back,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214003,71,1,1,7,40,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.1,95.4,2022-09-08T15:37:55.884Z,2022-09-14T19:07:08Z,3766990497,155,,3765428793,56,Left,3765428799,212,14.1,3765428795,140,58.5,3765428797,141,93.6,3765428801,213,6.2,3779893979,178,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214007,72,1,1,7,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,61.2,94.8,2022-09-08T15:37:58.296Z,2022-09-14T19:07:32Z,3765428829,213,6.1,3765428825,141,87.5,3765428821,56,Left,3765428823,140,89.0,3779895709,178,,3765428827,212,29.6,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214009,73,1,1,7,49,cq4rdp1mkan8zhaw7bmzjdaqk,1,89.8,83.6,2022-09-08T15:38:04.495Z,2022-09-14T19:10:59Z,3765428923,154,,3765428843,141,65.3,3779902255,178,,3765428921,210,15,3765428845,212,12.5,3765428841,140,88.7,3765428847,213,4.6,3765428839,56,Center,9857q6zg63yro4ia9txv2l9pm,Fawaz Al Terais,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2457214011,74,15,1,7,51,cq4rdp1mkan8zhaw7bmzjdaqk,1,94.3,65.3,2022-09-08T15:38:06.463Z,2022-09-14T19:10:59Z,3765428853,22,,3779903181,178,,3765428905,233,72,3765428939,100,,3765428941,146,95.5,3765428945,230,99.3,3765428935,102,50.2,3765428931,55,73,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,3765428929,154,3765428857,56,3766990787,78,,,,Center,3765428897,72,3765428903,82,3765428855,65,3765428943,147,62.1,3765428937,103,19,3765428947,231,53.4,3765428927,29,,,,
2457214015,72,10,1,7,51,7w4300dn2tnd0eqmbtk531tkx,1,9,32.1,2022-09-08T15:38:06.551Z,2022-09-14T19:11:11Z,3765428879,94,,3765428909,233,74,3779910783,178,,3765428881,56,Back,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214017,73,6,1,7,52,7w4300dn2tnd0eqmbtk531tkx,0,8.2,32.8,2022-09-08T15:38:07.429Z,2022-09-14T19:11:26Z,3765428885,56,Back,3765428887,73,,3765428917,233,75,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214013,75,6,1,7,52,cq4rdp1mkan8zhaw7bmzjdaqk,1,91.8,67.2,2022-09-08T15:38:07.429Z,2022-09-14T19:11:26Z,3765428877,73,,3765428889,233,73,3765428875,56,Center,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214029,76,1,1,8,25,cq4rdp1mkan8zhaw7bmzjdaqk,1,99.7,99.3,2022-09-08T15:38:41.163Z,2022-09-14T19:11:59Z,3765429007,56,Center,3765429011,141,33.2,3765429015,213,4.6,3765429009,140,94.7,3765428999,2,,3765429013,212,45.3,3766990887,20,,3765429053,223,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,3765429163,154,3765429017,1,3765429161,210,13,,1,,3765429001,6,3765429003,155,3779912315,178,,,,,,,,,,,,,,,
2457214031,77,13,1,8,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,93.5,35.6,2022-09-08T15:38:43.599Z,2022-09-14T19:12:00Z,3765429177,102,36.5,3766991491,15,,3779913549,388,,3765429169,29,,3766991493,328,,3765429027,56,Center,3765429167,75,,3765429155,63,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,3765429179,103,3765429165,25,3765429173,55,76,33.3,,,3765429181,230,3765429183,231,3765429171,154,,,,,,,,,,,,98.9,46.0,,
2457214027,74,5,1,8,29,7w4300dn2tnd0eqmbtk531tkx,1,-1.4,57.4,2022-09-08T15:38:44.244Z,2022-09-14T19:12:18Z,3765429039,233,78,3765428995,346,,3765428993,56,Back,,,,,,,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214033,78,5,1,8,29,cq4rdp1mkan8zhaw7bmzjdaqk,0,101.4,42.6,2022-09-08T15:38:44.244Z,2022-09-14T19:12:19Z,3765429043,233,74,3765429037,346,,3765429035,56,Center,,,,,,,,,,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214037,75,1,1,8,42,7w4300dn2tnd0eqmbtk531tkx,1,5.1,59.7,2022-09-08T15:38:57.225Z,2022-09-14T19:12:40Z,3765429123,124,,3765429133,213,4.9,3765429129,141,28.9,3765429125,56,Back,3765429131,212,21.5,3765429137,237,,3765429127,140,9.7,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214039,76,1,1,8,44,7w4300dn2tnd0eqmbtk531tkx,1,8.4,27,2022-09-08T15:38:59.574Z,2022-09-14T19:13:10Z,3765429147,213,5.4,3765429139,56,Back,3765429143,141,3.8,3765429151,189,,3765429145,212,20.1,3779917999,178,,3765429141,140,20.2,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214045,77,1,1,8,48,7w4300dn2tnd0eqmbtk531tkx,1,20.1,5,2022-09-08T15:39:03.375Z,2022-09-14T19:13:22Z,3779919383,178,,3765429207,212,34.2,3765429203,140,52.6,3765429209,213,6.2,3765429211,1,,3765429201,56,Right,3765429205,141,2.6,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214053,80,4,1,8,52,7w4300dn2tnd0eqmbtk531tkx,1,54.2,2,2022-09-08T15:39:07.222Z,2022-09-14T19:13:48Z,3765429257,56,Right,3765429269,295,,3765433259,233,79,3765429263,286,,3765429255,13,,3765429259,152,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214041,79,4,1,8,52,cq4rdp1mkan8zhaw7bmzjdaqk,0,45.8,98,2022-09-08T15:39:07.223Z,2022-09-14T19:13:47Z,3765429273,13,,3765429195,285,,3765429193,56,Back,3765429275,295,,3765433263,233,80,3765429277,152,,3779921131,178,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214047,78,43,1,8,56,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-08T15:39:12.155Z,2022-09-08T15:56:43Z,3765429217,286,0,3765429223,233,79,3765433289,144,50,3765429215,56,Right,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214043,80,43,1,8,57,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-09-08T15:39:12.796Z,2022-09-08T15:39:27Z,3765429309,144,5,3765429199,347,0,3765429197,56,Back,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214049,79,43,1,8,58,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-08T15:39:13.700Z,2022-09-08T15:39:22Z,3765429231,347,0,3765429229,56,Right,3765429233,233,80,3765429267,144,5,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214055,81,1,1,9,8,7w4300dn2tnd0eqmbtk531tkx,1,51.8,1.4,2022-09-08T15:39:23.476Z,2022-09-14T19:14:15Z,3765429289,212,33.7,3765429281,152,,3765429285,140,33.7,3765429279,5,,3779923517,178,,3765429283,56,Back,3765429293,1,,3765429291,213,2.2,73n9fjkvpac4i2s9kn6j86evp,Morato,3765429287,141,,,,,,42.4,,,,,,,,,,,,,,,,,,,,,,,
2457214057,82,1,1,9,8,7w4300dn2tnd0eqmbtk531tkx,1,33.7,42.4,2022-09-08T15:39:23.902Z,2022-09-14T19:14:27Z,3765429299,140,35.4,3779924313,178,,3765429305,213,1.5,3765429301,141,71.7,3765429409,189,,3765429297,56,Back,3765429303,212,20.0,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214061,83,1,1,9,10,7w4300dn2tnd0eqmbtk531tkx,1,35.4,71.7,2022-09-08T15:39:25.853Z,2022-09-14T19:14:35Z,3779924705,178,,3765429325,140,44.8,3765429331,213,1.0,3765429329,212,19.7,3765429323,56,Back,3765429327,141,96.8,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214063,84,1,1,9,16,7w4300dn2tnd0eqmbtk531tkx,1,45.8,92.3,2022-09-08T15:39:31.319Z,2022-09-14T19:14:47Z,3765429339,141,97.8,3765429335,56,Left,3765429343,213,0.3,3765429337,140,58.1,3765429341,212,13.4,3779925231,178,,,,,,,,1im5k8tl0j4weq6bkwet3le96,Hani Al Sebyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214065,85,1,1,9,18,7w4300dn2tnd0eqmbtk531tkx,1,54.5,96.5,2022-09-08T15:39:34.130Z,2022-09-14T19:15:02Z,3765429369,213,3.4,3765429361,56,Back,3765429365,141,86.5,3779926291,178,,3765429363,140,25.4,3765429367,212,31.3,,,,,,,dd8jyobppmddu2pn7e4v3y9qt,Riad Al Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214067,86,1,1,9,23,7w4300dn2tnd0eqmbtk531tkx,1,29.7,75.4,2022-09-08T15:39:38.343Z,2022-09-14T19:15:17Z,3765429399,141,2.8,3765429401,212,57.5,3779926985,178,,3765429405,1,,3765429403,213,5.3,3765429397,140,57.8,3765429395,56,Right,3765429391,155,,anje77akol69g67tssc9p2bpx,D. Benlamri,3765429393,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214069,87,1,1,9,27,7w4300dn2tnd0eqmbtk531tkx,0,57.8,2.8,2022-09-08T15:39:43.185Z,2022-09-14T19:15:51Z,3765429419,213,1.1,3765429415,141,31.8,3765429411,56,Center,3765429413,140,66.8,3779929113,178,,3765429417,212,21.9,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214071,81,49,1,9,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,34.7,72.5,2022-09-08T15:39:43.841Z,2022-09-14T19:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214075,82,3,1,9,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.7,68.2,2022-09-08T15:39:45.934Z,2022-09-14T19:16:30Z,3765429431,233,88,3765429429,286,,3766992655,465,,3779931729,178,,3765429427,56,Back,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214073,88,45,1,9,30,7w4300dn2tnd0eqmbtk531tkx,0,62.3,31.8,2022-09-08T15:39:45.934Z,2022-09-14T19:16:31Z,3765429425,285,,3765429435,233,82,3765429423,56,Center,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214077,83,1,1,9,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,39.2,64.1,2022-09-08T15:39:47.316Z,2022-09-14T19:16:46Z,3765429445,212,14.7,3765429439,56,Back,3765429441,140,48.8,3765429447,213,5.5,3765429443,141,48.4,3779932399,178,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214079,84,61,1,9,33,cq4rdp1mkan8zhaw7bmzjdaqk,0,54.4,49.4,2022-09-08T15:39:49.084Z,2022-09-14T19:17:06Z,3765429451,56,Center,3779933779,178,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214081,89,61,1,9,34,7w4300dn2tnd0eqmbtk531tkx,1,45.8,53.9,2022-09-08T15:39:49.898Z,2022-09-14T19:17:23Z,3779934999,389,,3765429453,56,Back,,,,,,,,,,,,,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214083,90,61,1,9,34,7w4300dn2tnd0eqmbtk531tkx,0,36.6,59.6,2022-09-08T15:39:50.179Z,2022-09-14T19:18:48Z,3779938961,178,,3765429459,56,Back,,,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214085,85,3,1,9,41,cq4rdp1mkan8zhaw7bmzjdaqk,0,80.3,29.5,2022-09-08T15:39:57.070Z,2022-09-15T07:18:42Z,3779941349,178,,3765429481,233,91,3765429467,56,Center,3766992845,464,,3765429469,286,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214087,91,7,1,9,42,7w4300dn2tnd0eqmbtk531tkx,1,19.7,70.5,2022-09-08T15:39:57.303Z,2022-09-14T19:19:20Z,3765429473,285,,3765429471,56,Back,3765429477,233,85,3766992867,383,,3779942335,178,,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214089,92,49,1,9,43,7w4300dn2tnd0eqmbtk531tkx,1,15.6,81.2,2022-09-08T15:39:59.179Z,2022-09-14T19:19:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214091,93,1,1,9,48,7w4300dn2tnd0eqmbtk531tkx,1,15.3,88.6,2022-09-08T15:40:03.370Z,2022-09-14T19:19:50Z,3765429493,155,,3765429495,56,Back,3765429499,141,65.7,3765429497,140,46.6,3765429503,213,5.8,3779944499,178,,3765429505,1,,3765429501,212,36.4,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214093,94,1,1,9,51,7w4300dn2tnd0eqmbtk531tkx,1,43,64,2022-09-08T15:40:06.769Z,2022-09-14T19:20:02Z,3765429517,212,26.1,3765429519,213,4.8,3765429515,141,25.9,3765429511,56,Back,3779945119,178,,3765429513,140,46.2,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214095,95,3,1,9,55,7w4300dn2tnd0eqmbtk531tkx,0,65,19.8,2022-09-08T15:40:11.053Z,2022-09-14T19:20:23Z,3765429537,233,86,3765429525,286,,3779946675,178,,3766992951,465,,3765429523,56,Right,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214097,86,7,1,9,57,cq4rdp1mkan8zhaw7bmzjdaqk,1,35,80.2,2022-09-08T15:40:12.317Z,2022-09-14T19:20:37Z,3765429527,56,Back,3779947311,178,,3766992957,383,,3765429529,285,,3765429531,233,95,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214099,87,49,1,9,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,34.3,90,2022-09-08T15:40:13.994Z,2022-09-14T19:20:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214105,88,1,1,10,0,cq4rdp1mkan8zhaw7bmzjdaqk,0,39.8,94.2,2022-09-08T15:40:16.055Z,2022-09-14T19:21:00Z,3765429545,56,Center,3765429549,141,60.6,3765429553,213,5.8,3765429551,212,54.2,3765429555,1,,3765429543,155,,3779948909,178,,3765429547,140,86.6,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214103,96,49,1,10,5,7w4300dn2tnd0eqmbtk531tkx,1,13.5,40.7,2022-09-08T15:40:20.673Z,2022-09-14T19:21:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214109,97,1,1,10,7,7w4300dn2tnd0eqmbtk531tkx,1,15.3,43.1,2022-09-08T15:40:22.618Z,2022-09-14T19:21:15Z,3765429593,213,1.4,3765429587,140,18.0,3765429591,212,18.3,3765429585,56,Back,3765429589,141,69.7,3779949909,178,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214111,98,1,1,10,10,7w4300dn2tnd0eqmbtk531tkx,1,20.3,69.6,2022-09-08T15:40:25.942Z,2022-09-14T19:21:36Z,3765429615,213,1.1,3765429609,140,28.1,3765429611,141,96.2,3779950903,178,,3765429613,212,19.9,3765429607,56,Back,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214113,99,1,1,10,16,7w4300dn2tnd0eqmbtk531tkx,1,37.8,98.6,2022-09-08T15:40:31.440Z,2022-09-14T19:21:43Z,3765429629,212,3.7,3765429625,140,41.1,3779951677,178,,3765429631,213,5.9,3765429623,56,Back,3765429627,141,96.8,,,,,,,1im5k8tl0j4weq6bkwet3le96,Hani Al Sebyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214117,100,1,1,10,18,7w4300dn2tnd0eqmbtk531tkx,1,47.4,97.4,2022-09-08T15:40:33.224Z,2022-09-14T19:21:48Z,3765429653,141,89.4,3765429649,56,Back,3765429651,140,30.1,3779952013,178,,3765429655,212,19.0,3765429657,213,3.4,,,,,,,dd8jyobppmddu2pn7e4v3y9qt,Riad Al Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214119,101,1,1,10,21,7w4300dn2tnd0eqmbtk531tkx,1,28.3,82.6,2022-09-08T15:40:36.542Z,2022-09-14T19:21:57Z,3765429669,141,27.3,3779952423,178,,3765429665,56,Back,3765429673,213,4.7,3765429667,140,27.4,3765429671,212,37.6,3765429675,1,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214121,102,1,1,10,26,7w4300dn2tnd0eqmbtk531tkx,1,33.4,23.7,2022-09-08T15:40:41.540Z,2022-09-14T19:22:13Z,3779953263,178,,3765429687,212,17.2,3765429683,140,30.4,3765429685,141,48.5,3765429681,56,Back,3765429689,213,1.8,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214123,103,1,1,10,29,7w4300dn2tnd0eqmbtk531tkx,1,27.9,48.7,2022-09-08T15:40:45.073Z,2022-09-14T19:22:18Z,3779953613,178,,3765429697,56,Back,3765429699,140,36.7,3765429701,141,33.4,3765429705,213,5.4,3765429703,212,13.9,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214125,104,1,1,10,31,7w4300dn2tnd0eqmbtk531tkx,1,36.7,33.4,2022-09-08T15:40:46.383Z,2022-09-14T19:22:39Z,3779954995,178,,3765429717,212,12.0,3765429715,141,22.5,3765429711,56,Back,3765429719,213,3.8,3765429713,140,27.7,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214131,105,1,1,10,37,7w4300dn2tnd0eqmbtk531tkx,1,32.6,24.3,2022-09-08T15:40:52.230Z,2022-09-14T19:22:46Z,3765429763,213,2.3,3765429761,212,17.5,3765429757,140,22.0,3765429755,56,Back,3765429759,141,44.2,3779955457,178,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214135,106,1,1,10,39,7w4300dn2tnd0eqmbtk531tkx,1,22,44.2,2022-09-08T15:40:55Z,2022-09-14T19:22:55Z,3765429781,56,Back,3765429785,141,49.0,3765429789,213,2.9,3779956087,178,,3765429783,140,8.5,3765429787,212,14.5,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214137,107,1,1,10,42,7w4300dn2tnd0eqmbtk531tkx,1,8.5,49,2022-09-08T15:40:57.530Z,2022-09-14T19:23:28Z,3765429795,140,23.6,3765429799,212,25.3,3765429793,56,Back,3779958051,178,,3765429801,213,5.4,3765429797,141,20.0,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214139,108,1,1,10,47,7w4300dn2tnd0eqmbtk531tkx,0,27.6,24,2022-09-08T15:41:03.120Z,2022-09-14T19:23:45Z,3765429817,212,63.8,3779959103,178,,3765429819,213,6.2,3765429821,1,,3765429811,56,Right,3765429815,141,20.3,3765429809,155,,3765429813,140,88.3,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214141,89,49,1,10,53,cq4rdp1mkan8zhaw7bmzjdaqk,1,13.1,81.8,2022-09-08T15:41:08.233Z,2022-09-14T19:24:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214143,90,1,1,10,53,cq4rdp1mkan8zhaw7bmzjdaqk,0,13.1,81.8,2022-09-08T15:41:08.239Z,2022-09-14T19:24:30Z,3765429833,141,100.0,3765429831,140,29.4,3765429835,212,21.4,3765429829,56,Back,3765429839,1,,3779960525,178,,3765429837,213,0.6,3765429827,157,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214145,91,5,1,10,55,cq4rdp1mkan8zhaw7bmzjdaqk,0,24.9,101.2,2022-09-08T15:41:10.919Z,2022-09-14T19:24:39Z,3765429841,56,Back,3765429843,347,,3765429855,233,109,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214147,109,5,1,10,55,7w4300dn2tnd0eqmbtk531tkx,1,75.1,-1.2,2022-09-08T15:41:10.919Z,2022-09-14T19:24:39Z,3765429849,347,,3765429847,56,Right,3765429851,233,91,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214151,110,1,1,11,5,7w4300dn2tnd0eqmbtk531tkx,1,74.1,0,2022-09-08T15:41:20.621Z,2022-09-14T19:24:47Z,3765429873,107,,3765429881,212,6.2,3765429883,213,1.9,3765429879,141,7.9,3765429875,56,Right,3765429877,140,72.0,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214153,111,1,1,11,7,7w4300dn2tnd0eqmbtk531tkx,1,71.3,7.4,2022-09-08T15:41:22.552Z,2022-09-14T19:24:52Z,3765429893,141,36.6,3765429895,212,25.1,3765429891,140,56.7,3765429897,213,2.2,3765429889,56,Center,3779963647,178,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457214155,112,1,1,11,9,7w4300dn2tnd0eqmbtk531tkx,1,56.7,36.6,2022-09-08T15:41:25.099Z,2022-09-14T19:25:00Z,3765429903,56,Center,3765429905,140,67.6,3765429909,212,17.5,3765429911,213,0.9,3765429907,141,56.1,3779964261,178,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
