id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/16/value
2472376801,7,1,1,0,33,aekjg4wbxaixtwu4aicmiju92,1,34.2,41.9,2022-10-15T17:45:34.998Z,2022-10-23T14:27:11Z,3866979541,178,,3846105659,56,Back,3846105665,212,4.2,3846105661,140,38.2,3846105663,141,42.5,3846105667,213,0.1,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473527659,722,1,1,0,34,aekjg4wbxaixtwu4aicmiju92,1,36.5,41.5,2022-10-15T17:45:36.496Z,2022-10-23T14:27:15Z,3852145899,141,69.4,3866980109,178,,3852145903,213,1.8,3852145901,212,19.7,3852145897,140,31.5,3852145895,56,Back,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472376843,8,1,1,0,38,aekjg4wbxaixtwu4aicmiju92,1,32.3,89.1,2022-10-15T17:45:40.388Z,2022-10-23T14:27:21Z,3846105889,213,0.3,3846105883,140,42.6,3846105887,212,11.2,3846105881,56,Back,3866980859,178,,3846105885,141,93.3,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472376889,9,1,1,0,41,aekjg4wbxaixtwu4aicmiju92,0,40.9,92.6,2022-10-15T17:45:43.507Z,2022-10-23T14:27:24Z,3846106189,1,,3866981439,178,,3846106177,155,,3846106183,141,82.9,3846106187,213,6.1,3846106185,212,36.0,3846106179,56,Left,3846106181,140,74.6,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472376941,10,61,1,0,44,aekjg4wbxaixtwu4aicmiju92,0,78.1,87.2,2022-10-15T17:45:46.121Z,2022-10-23T14:27:31Z,3846106461,56,Left,3866982287,178,,,,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472376995,12,49,1,0,44,6ttwlm6op92r4670oayg5md7h,1,23.2,18.6,2022-10-15T17:45:46.758Z,2022-10-23T14:27:35Z,,,,,,,,,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377011,13,1,1,0,46,6ttwlm6op92r4670oayg5md7h,0,23.2,18.6,2022-10-15T17:45:48.039Z,2022-10-23T14:27:38Z,3866983255,178,,3846106885,213,0.0,3846106869,140,42.4,3846106881,212,20.2,3846106865,56,Back,3846106875,141,19.5,3846106863,155,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377059,11,49,1,0,47,aekjg4wbxaixtwu4aicmiju92,1,54.2,94.7,2022-10-15T17:45:49.531Z,2022-10-23T14:27:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377151,12,1,1,0,50,aekjg4wbxaixtwu4aicmiju92,1,54.2,94.7,2022-10-15T17:45:52.237Z,2022-10-23T14:27:50Z,3866984573,178,,3846107619,213,4.0,3846107609,56,Back,3846107615,141,75.9,3846107613,140,42.8,3846107617,212,17.5,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377199,13,1,1,0,53,aekjg4wbxaixtwu4aicmiju92,1,42.6,75.1,2022-10-15T17:45:54.927Z,2022-10-23T14:27:55Z,3846107855,141,44.6,3866985213,178,,3846107851,56,Back,3846107857,212,22.7,3846107853,140,33.8,3846107859,213,4.3,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377277,14,1,1,0,55,aekjg4wbxaixtwu4aicmiju92,1,33.8,44.6,2022-10-15T17:45:57.577Z,2022-10-23T14:27:59Z,3846108265,56,Back,3846108271,212,27.9,3846108267,140,46.1,3846108273,213,5.2,3846108269,141,8.2,3866985621,178,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473527699,723,1,1,1,0,aekjg4wbxaixtwu4aicmiju92,1,56,4.9,2022-10-15T17:46:02.487Z,2022-10-23T14:28:04Z,3852146111,140,53.8,3866986023,178,,3852146115,212,7.6,3852146117,213,1.9,3852146113,141,15.6,3852146109,56,Right,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473527997,724,1,1,1,1,aekjg4wbxaixtwu4aicmiju92,1,53.8,15.6,2022-10-15T17:46:02.981Z,2022-10-23T14:28:09Z,3852148105,140,47.8,3852148111,213,3.9,3852148103,56,Back,3866986589,178,,3852148107,141,6.6,3852148109,212,8.8,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377307,15,1,1,1,2,aekjg4wbxaixtwu4aicmiju92,1,44.6,6.1,2022-10-15T17:46:03.936Z,2022-10-23T14:28:15Z,3846108433,213,2.0,3846108429,141,31.2,3846108431,212,19.1,3846108425,56,Back,3866987231,178,,3846108427,140,36.4,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377405,16,1,1,1,4,aekjg4wbxaixtwu4aicmiju92,1,36.4,31.6,2022-10-15T17:46:06.498Z,2022-10-23T14:28:20Z,3846108845,212,19.0,3846108841,140,38.8,3866987567,178,,3846108847,213,1.4,3846108843,141,59.3,3846108839,56,Back,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476461429,785,43,1,1,7,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-10-15T17:46:08.968Z,2022-11-04T10:08:42Z,3892747529,144,82,3867637441,178,0,,,,,,,,,,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377485,17,1,1,1,8,aekjg4wbxaixtwu4aicmiju92,1,38.8,60.6,2022-10-15T17:46:10.634Z,2022-11-04T10:08:35Z,3846109277,56,Left,3866988201,178,,3846109279,140,51.1,3846109289,213,1.0,3846109283,141,92.7,3846109287,212,25.4,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377495,18,1,1,1,11,aekjg4wbxaixtwu4aicmiju92,1,53.5,94.5,2022-10-15T17:46:13.508Z,2022-10-23T14:28:29Z,3846109351,140,60.2,3846109355,212,8.4,3846109349,56,Left,3846109353,141,87.7,3846109357,213,5.7,3866988725,178,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377535,19,1,1,1,12,aekjg4wbxaixtwu4aicmiju92,1,60.2,87.7,2022-10-15T17:46:14.657Z,2022-10-23T14:28:35Z,3846109543,212,1.8,3846109545,213,2.5,3866989375,178,,3846109541,141,89.3,3846109537,56,Left,3846109539,140,58.8,,,,,,,etvu2javyjbzekaw2ro994iqd,Housain Al Moqahwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476463323,789,67,1,1,13,aekjg4wbxaixtwu4aicmiju92,1,57,84,2022-10-15T17:46:15.215Z,2022-11-04T10:39:44Z,3867647115,233,751,,,,,,,,,,,,,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476463319,751,67,1,1,13,6ttwlm6op92r4670oayg5md7h,0,43,16,2022-10-15T17:46:15.216Z,2022-10-23T16:27:58Z,3867647127,233,789,,,,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377549,20,3,1,1,13,aekjg4wbxaixtwu4aicmiju92,0,55.8,82.9,2022-10-15T17:46:15.258Z,2022-10-23T14:28:55Z,3852148115,465,,3846110013,233,14,3846109589,56,Left,3846109593,286,,3866991279,178,,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377531,14,7,1,1,13,6ttwlm6op92r4670oayg5md7h,1,44.2,17.1,2022-10-15T17:46:15.454Z,2022-10-23T14:28:58Z,3866991561,178,,3846109963,285,,3852148221,383,,3846109533,56,Back,3846109979,233,20,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377559,15,49,1,1,14,6ttwlm6op92r4670oayg5md7h,1,53.3,22.6,2022-10-15T17:46:16.828Z,2022-10-23T14:29:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377589,16,1,1,1,15,6ttwlm6op92r4670oayg5md7h,0,53.3,22.6,2022-10-15T17:46:17.819Z,2022-10-23T14:29:09Z,3846109801,56,Center,3846109811,1,,3846109805,141,25.8,3846109807,212,36.6,3846109803,140,88.1,3866992687,178,,3846109809,213,0.1,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377639,21,52,1,1,19,aekjg4wbxaixtwu4aicmiju92,1,9.4,76,2022-10-15T17:46:21.758Z,2022-10-23T14:29:15Z,3852148723,376,,3866993419,178,,,,,,,,,,,,,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377785,22,1,1,1,21,aekjg4wbxaixtwu4aicmiju92,1,10.6,56.1,2022-10-15T17:46:23.508Z,2022-10-23T14:29:20Z,3846110783,212,26.1,3846110781,141,23.6,3846110779,140,23.9,3866994005,178,,3846110785,213,5.3,3846110775,123,,3846110777,56,Back,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377819,23,1,1,1,30,aekjg4wbxaixtwu4aicmiju92,1,46.6,17.4,2022-10-15T17:46:32.508Z,2022-10-23T14:29:25Z,3846110959,213,2.2,3846110951,56,Back,3866994465,178,,3846110955,141,33.7,3846110957,212,13.5,3846110953,140,39.3,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377859,24,1,1,1,33,aekjg4wbxaixtwu4aicmiju92,1,39.2,34,2022-10-15T17:46:35.217Z,2022-10-23T14:29:33Z,3846111207,56,Back,3846111213,212,24.0,3846111215,213,1.3,3846111211,141,67.9,3866995185,178,,3846111209,140,45.5,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377879,25,1,1,1,36,aekjg4wbxaixtwu4aicmiju92,0,45.4,67.8,2022-10-15T17:46:38.257Z,2022-10-23T14:29:37Z,3866995639,178,,3846111333,141,64.2,3846111337,213,6.2,3846111331,140,64.3,3846111329,56,Center,3846111335,212,20.0,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377919,17,8,1,1,37,6ttwlm6op92r4670oayg5md7h,1,29.7,33.3,2022-10-15T17:46:39.181Z,2022-10-23T14:29:45Z,3866996565,178,,3846111561,56,Back,3852149711,385,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377913,26,1,1,1,38,aekjg4wbxaixtwu4aicmiju92,0,60.2,69.9,2022-10-15T17:46:40.471Z,2022-10-23T14:29:55Z,3846111707,286,,3846111703,233,18,3846111509,56,Center,3846111701,236,,3846111515,212,2.9,3866997509,178,,3846111511,140,62.5,3846111517,213,5.7,etvu2javyjbzekaw2ro994iqd,Housain Al Moqahwi,3846111513,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472377935,18,74,1,1,38,6ttwlm6op92r4670oayg5md7h,1,29.7,31.6,2022-10-15T17:46:40.604Z,2022-10-23T14:29:59Z,3846111669,56,Back,3866997919,178,,3846111671,285,,3846111709,233,26,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476464117,797,67,1,1,39,aekjg4wbxaixtwu4aicmiju92,1,60.4,69,2022-10-15T17:46:41.666Z,2022-11-04T10:39:45Z,3867650949,233,753,,,,,,,,,,,,,,,,,,,,,,etvu2javyjbzekaw2ro994iqd,Housain Al Moqahwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476464113,753,67,1,1,39,6ttwlm6op92r4670oayg5md7h,0,39.6,31,2022-10-15T17:46:41.667Z,2022-10-23T16:28:50Z,3867650975,233,797,,,,,,,,,,,,,,,,,,,,,,7raap8bz78dmxw9ngo1w73tux,Abdullah Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
