id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,keyPass,qualifier/16/value
2463696121,864,43,1,16,21,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:16:59.015Z,2022-09-24T06:27:10Z,3799868917,178,0,3799869045,144,82,,,,,,,,,,,,,,,,,,,1im5k8tl0j4weq6bkwet3le96,Hani Al Sebyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460258897,148,43,1,16,21,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-09-15T18:16:59.210Z,2022-09-15T18:17:06Z,3781646459,140,96.4,3781646455,56,Center,3781646463,141,53.1,3781646465,212,13.2,3781646709,144,1,3781646467,213,1.6,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259275,134,1,1,16,49,7w4300dn2tnd0eqmbtk531tkx,1,14.5,85.2,2022-09-15T18:17:27.282Z,2022-09-24T05:52:47Z,3781648499,213,0.7,3781648495,141,97.2,3781648487,5,,3781649603,189,,3799844379,178,,3781648497,212,12.5,3781648489,241,,3781648491,56,Back,anje77akol69g67tssc9p2bpx,D. Benlamri,3781648493,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259331,135,1,1,16,50,7w4300dn2tnd0eqmbtk531tkx,1,23.5,97.2,2022-09-15T18:17:28.816Z,2022-09-24T05:54:54Z,3781649669,189,,3799844397,178,,3781648777,56,Left,3781648787,1,,3781648785,213,6.1,3781648779,140,78.4,3781648775,157,,3781648781,141,84.0,1im5k8tl0j4weq6bkwet3le96,Hani Al Sebyani,3781648783,212,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259337,136,61,1,16,54,7w4300dn2tnd0eqmbtk531tkx,0,80.9,85.5,2022-09-15T18:17:32.837Z,2022-09-24T05:55:28Z,3799846163,21,,3799844535,388,,3781648807,56,Left,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259399,149,12,1,16,56,2kzl64gp8x37bon8tyxojqrr1,1,13.3,12.6,2022-09-15T18:17:33.922Z,2022-09-24T05:55:13Z,3781649131,213,4.5,3799844583,388,,3781649305,15,,3781649125,141,0.0,3781649129,212,9.4,3781649121,56,Back,3781649123,140,11.7,3781649219,167,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259395,137,5,1,16,58,7w4300dn2tnd0eqmbtk531tkx,1,87.8,101.2,2022-09-15T18:17:36.439Z,2022-09-24T05:53:37Z,3781649223,233,150,3781649111,56,Left,3781649113,347,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259411,150,5,1,16,58,2kzl64gp8x37bon8tyxojqrr1,0,12.2,-1.2,2022-09-15T18:17:36.439Z,2022-09-24T05:53:38Z,3781649203,56,Back,3781649227,233,137,3781649207,347,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259755,138,1,1,17,20,7w4300dn2tnd0eqmbtk531tkx,1,89.6,100,2022-09-15T18:17:58.382Z,2022-09-24T05:55:35Z,3781651327,189,,3781651037,140,75.6,3781651043,213,3.7,3781651041,212,17.1,3781651033,107,,3781651035,56,Left,3781651039,141,88.7,,,,1im5k8tl0j4weq6bkwet3le96,Hani Al Sebyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259761,139,1,1,17,22,7w4300dn2tnd0eqmbtk531tkx,0,73.6,92.5,2022-09-15T18:18:00.480Z,2022-09-24T05:55:37Z,3781651101,2,,3793732319,20,,3781651105,56,Left,3781651109,141,85.5,3793732317,223,,3781651107,140,75.5,3781651111,212,5.2,3781651113,213,5.1,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,3799846271,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462537051,697,61,1,17,22,2kzl64gp8x37bon8tyxojqrr1,1,24.3,13.8,2022-09-15T18:18:00.616Z,2022-09-24T05:55:43Z,3799846361,178,,3793732807,56,Back,,,,,,,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462537199,698,49,1,17,24,2kzl64gp8x37bon8tyxojqrr1,1,22.3,41.5,2022-09-15T18:18:02.819Z,2022-09-24T05:55:51Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259821,151,1,1,17,24,2kzl64gp8x37bon8tyxojqrr1,1,25.9,46.9,2022-09-15T18:18:02.835Z,2022-09-24T05:56:11Z,3781651431,212,46.1,3781651433,213,0.4,3793733917,1,,3781651429,141,73.9,3781651425,56,Center,3799846533,178,,3781651427,140,66.2,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259825,152,43,1,17,29,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-09-15T18:18:07.612Z,2022-09-19T12:36:47Z,3793733223,144,49,,,,,,,,,,,,,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460259881,153,1,1,17,31,2kzl64gp8x37bon8tyxojqrr1,1,71.5,66.9,2022-09-15T18:18:09.577Z,2022-09-24T05:56:29Z,3781653959,210,15,3781653961,154,,3781651757,213,5.4,3781651749,56,Center,3781651755,212,23.8,3799846819,178,,3781651751,140,85.0,3781651753,141,38.8,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2460259885,154,15,1,17,33,2kzl64gp8x37bon8tyxojqrr1,1,86.5,38.8,2022-09-15T18:18:11.417Z,2022-09-24T05:56:29Z,3781653595,23,,3781653987,146,94.2,3781651769,56,Center,3781653971,78,,3781653973,29,,3781653597,20,,3781653985,214,,3781653983,103,3.2,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,3781653981,102,49.9,3781653975,154,,3781651767,17,,,3781653609,233,3799846929,178,,3781653977,55,153,3793735287,328,,3781653989,147,45.5,,,,,,,,,140,,
2460259891,140,10,1,17,33,7w4300dn2tnd0eqmbtk531tkx,1,4.8,50.9,2022-09-15T18:18:11.656Z,2022-09-24T05:56:35Z,3781651799,173,,3781653685,183,,3781651807,56,Back,3781653717,233,154,3781653683,389,,3793735565,376,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260075,155,1,1,17,42,2kzl64gp8x37bon8tyxojqrr1,1,97.2,11,2022-09-15T18:18:20.697Z,2022-09-24T05:56:43Z,3781652843,140,82.3,3781652841,56,Right,3781652849,213,2.9,3781652845,141,17.6,3781652847,212,16.3,3799847057,178,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260101,141,45,1,17,48,7w4300dn2tnd0eqmbtk531tkx,0,15.6,82.2,2022-09-15T18:18:26.373Z,2022-09-24T14:07:10Z,3781652937,56,Back,3781652939,285,,3781653159,233,156,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260123,156,3,1,17,48,2kzl64gp8x37bon8tyxojqrr1,1,84.4,17.8,2022-09-15T18:18:26.373Z,2022-09-24T14:07:10Z,3799847169,178,,3781653139,233,141,3781653107,286,,3793736131,465,,3781653105,56,Right,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463696587,887,43,1,17,48,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:18:26.431Z,2022-09-24T14:07:17Z,3799870873,399,180309,3800477783,144,83,,,,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260135,157,1,1,17,50,2kzl64gp8x37bon8tyxojqrr1,0,91.4,13.7,2022-09-15T18:18:28.259Z,2022-09-24T05:57:06Z,3781653203,140,92.3,3781653207,141,18.2,3793736749,224,,3781653213,213,1.3,3781653191,2,,3793736751,20,,3781653209,212,3.2,3799847273,178,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,3781653199,56,Right,3781653195,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260125,142,8,1,17,50,7w4300dn2tnd0eqmbtk531tkx,1,10.4,83,2022-09-15T18:18:28.374Z,2022-09-24T05:57:15Z,3799847373,178,,3781653113,56,Back,3793736949,385,,,,,,,,,,,,,,,,,1im5k8tl0j4weq6bkwet3le96,Hani Al Sebyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260157,143,6,1,17,52,7w4300dn2tnd0eqmbtk531tkx,0,1.4,77.5,2022-09-15T18:18:30.737Z,2022-09-24T05:57:21Z,3781653409,233,158,3781653311,56,Back,3781653313,73,,,,,,,,,,,,,,,,,1im5k8tl0j4weq6bkwet3le96,Hani Al Sebyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260163,158,6,1,17,52,2kzl64gp8x37bon8tyxojqrr1,1,98.6,22.5,2022-09-15T18:18:30.737Z,2022-09-24T05:57:20Z,3781653397,233,143,3781653353,75,,3781653351,56,Center,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260751,159,1,1,18,42,2kzl64gp8x37bon8tyxojqrr1,0,99.5,0.5,2022-09-15T18:19:20.248Z,2022-09-24T05:57:28Z,3781656647,224,,3781656659,1,,3781656655,212,37.8,3799847509,178,,3781656641,2,,3781656643,6,,3781656651,140,89.7,3781656653,141,54.0,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,3781656649,56,Center,3781656645,155,,3781656657,213,,1.8,3793737611,20,,,,,,,,,,,,,,,,,,,,,,,
2460260763,144,12,1,18,44,7w4300dn2tnd0eqmbtk531tkx,1,9.2,45.4,2022-09-15T18:19:21.936Z,2022-09-24T05:57:32Z,3781656753,15,,3781656747,212,18.1,3781656741,56,Back,3781656743,140,25.8,3799847541,388,,3781656749,213,6.0,3781656745,141,38.3,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260773,160,13,1,18,46,2kzl64gp8x37bon8tyxojqrr1,1,78.8,61.4,2022-09-15T18:19:24.287Z,2022-09-24T05:58:01Z,3781656799,18,,3781657415,102,61.5,3781657419,103,5.6,3781657435,458,,3781657439,231,51.4,3781656947,25,,3781657423,215,,3799847829,178,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,3781656801,56,Center,3781657427,108,,3781657437,230,,98.9,3781657411,73,3781656949,20,,3781657431,328,,,,,,,,,,,,,,,,,,
2460260771,145,5,1,18,47,7w4300dn2tnd0eqmbtk531tkx,1,-1.2,38.8,2022-09-15T18:19:25.374Z,2022-09-24T05:58:05Z,3781656787,56,Back,3781656881,233,161,3781656789,346,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460260777,161,5,1,18,47,2kzl64gp8x37bon8tyxojqrr1,0,101.2,61.2,2022-09-15T18:19:25.374Z,2022-09-24T05:58:04Z,3781656823,346,,3781656821,56,Center,3781656899,233,145,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261185,146,1,1,19,6,7w4300dn2tnd0eqmbtk531tkx,1,4.7,50.9,2022-09-15T18:19:44.185Z,2022-09-24T05:58:09Z,3781658891,141,67.8,3781658887,56,Back,3781658893,212,23.1,3781658899,237,,3781658895,213,0.5,3781658885,124,,3781658889,140,23.8,3793738729,189,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261195,147,1,1,19,8,7w4300dn2tnd0eqmbtk531tkx,1,23.8,67.8,2022-09-15T18:19:46.568Z,2022-09-24T05:58:13Z,3781658953,141,67.5,3781658965,213,6.3,3781658951,140,32.8,3781658959,212,9.5,3781658949,56,Back,3799847973,178,,3793738697,189,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261241,148,1,1,19,13,7w4300dn2tnd0eqmbtk531tkx,1,37.5,61.1,2022-09-15T18:19:51.883Z,2022-09-24T05:58:21Z,3781659177,212,24.9,3781659173,140,36.4,3781659171,56,Back,3781659175,141,24.5,3781659179,213,4.7,3799848071,178,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261413,149,1,1,19,20,7w4300dn2tnd0eqmbtk531tkx,1,43.8,23.9,2022-09-15T18:19:58.647Z,2022-09-24T05:58:25Z,3781660049,140,58.4,3781660051,141,17.8,3781660047,56,Right,3781660053,212,15.9,3799848117,178,,3781660055,213,6.0,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463696835,904,43,1,19,21,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:19:59.467Z,2022-09-24T06:31:06Z,3799871889,178,0,3799872189,144,82,,,,,,,,,,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463696851,906,43,1,19,22,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:20:00.278Z,2022-09-24T06:31:08Z,3799871937,178,0,3799872207,144,82,,,,,,,,,,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463696861,907,43,1,19,23,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:20:01.057Z,2022-09-24T06:31:09Z,3799872217,144,82,3799871967,178,0,,,,,,,,,,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463696869,908,43,1,19,23,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:20:01.557Z,2022-09-24T06:31:12Z,3799871991,178,0,3799872259,144,82,,,,,,,,,,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261621,150,27,1,19,44,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:20:22.256Z,2022-09-24T05:58:38Z,3781661255,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261635,162,27,1,19,44,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-09-15T18:20:22.256Z,2022-09-24T05:58:38Z,3781661179,41,Injury,3781661181,53,1cpbxhov5ypi6ez7k09oxo5w5,3781661239,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261655,151,28,1,20,24,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:21:02.068Z,2022-09-24T05:59:15Z,3781682971,233,165,3781661313,55,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262185,165,28,1,20,24,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-09-15T18:21:02.068Z,2022-09-24T05:59:15Z,3781682945,233,151,3781664115,55,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262089,163,18,1,20,27,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-09-15T18:21:05.069Z,2022-09-24T05:59:10Z,3781663569,59,90,3781663565,41,,3781663567,44,Forward,3781663629,55,164,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262093,164,19,1,20,27,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-09-15T18:21:05.070Z,2022-09-24T05:59:11Z,3781663591,145,10,3781663587,41,,3781663595,59,14,3781663599,44,Midfielder,3781705383,293,3,3781705381,292,6,3781663601,55,163,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262263,153,43,1,20,44,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:21:22.327Z,2022-09-15T18:21:28Z,3781664925,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262271,166,43,1,20,45,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-09-15T18:21:23.104Z,2022-09-15T18:21:27Z,3781664893,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262389,167,68,1,20,54,2kzl64gp8x37bon8tyxojqrr1,0,0,0,2022-09-15T18:21:32.327Z,2022-09-24T05:59:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262395,154,68,1,20,54,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:21:32.349Z,2022-09-24T05:59:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262453,155,1,1,20,55,7w4300dn2tnd0eqmbtk531tkx,1,53.2,31,2022-09-15T18:21:33.709Z,2022-09-24T05:59:33Z,3799848747,178,,3781665517,140,45.3,3781665519,141,17.6,3781665523,213,4.0,3781665515,56,Back,3781665521,212,12.3,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262491,156,1,1,20,59,7w4300dn2tnd0eqmbtk531tkx,1,45.5,17.9,2022-09-15T18:21:37.271Z,2022-09-24T05:59:39Z,3781665737,140,43.9,3799848811,178,,3781665739,141,25.9,3781665735,56,Back,3781665741,212,5.7,3781665743,213,1.9,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262585,157,1,1,21,1,7w4300dn2tnd0eqmbtk531tkx,1,45.6,32.3,2022-09-15T18:21:39.680Z,2022-09-24T05:59:44Z,3799848863,178,,3781666275,56,Back,3781666279,141,76.2,3781666283,213,1.7,3781666281,212,30.0,3781666277,140,42.5,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262611,158,1,1,21,7,7w4300dn2tnd0eqmbtk531tkx,1,41.8,80.7,2022-09-15T18:21:45.079Z,2022-09-24T05:59:48Z,3781666405,56,Back,3781666409,141,72.2,3781666407,140,45.6,3799848913,178,,3781666413,213,5.3,3781666411,212,7.0,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262639,159,1,1,21,9,7w4300dn2tnd0eqmbtk531tkx,1,45.6,72.2,2022-09-15T18:21:47.097Z,2022-09-24T05:59:54Z,3799848973,178,,3781666561,140,40.5,3781666559,56,Back,3781666563,141,83.7,3781666565,212,9.5,3781666567,213,2.2,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262679,160,1,1,21,11,7w4300dn2tnd0eqmbtk531tkx,0,40.5,83.7,2022-09-15T18:21:49.463Z,2022-09-24T05:59:59Z,3781666757,141,77.0,3799849015,178,,3781666751,155,,3781666753,56,Center,3781666761,213,6.1,3781666755,140,71.6,3781666759,212,33.0,3781666763,1,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262701,168,1,1,21,13,2kzl64gp8x37bon8tyxojqrr1,0,23.3,23.1,2022-09-15T18:21:51.310Z,2022-09-24T06:00:02Z,3799849055,388,,3781666891,213,0.4,3781666887,141,38.3,3781666889,212,25.6,3781666885,140,45.6,3781666883,56,Back,3781666881,3,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262727,161,3,1,21,15,7w4300dn2tnd0eqmbtk531tkx,1,57,64.7,2022-09-15T18:21:53.860Z,2022-09-24T06:00:15Z,3793742267,464,,3799849173,178,,3793801559,233,169,3781667009,56,Center,3793741873,286,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262751,169,45,1,21,15,2kzl64gp8x37bon8tyxojqrr1,0,43,35.3,2022-09-15T18:21:53.860Z,2022-09-24T06:00:15Z,3793742187,285,,3781667139,56,Back,3793801565,233,161,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262793,162,1,1,21,17,7w4300dn2tnd0eqmbtk531tkx,1,52,70.2,2022-09-15T18:21:55.803Z,2022-09-24T06:00:22Z,3781667407,213,2.4,3781667399,56,Back,3781667405,212,14.0,3781667403,141,84.5,3781667401,140,42.4,3799849251,178,,3793742659,155,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262891,163,1,1,21,20,7w4300dn2tnd0eqmbtk531tkx,1,38.2,85.4,2022-09-15T18:21:58.600Z,2022-09-24T06:00:32Z,3781667943,141,68.1,3781667941,140,15.0,3781667939,56,Back,3781667945,212,27.1,3781667947,213,3.6,3799849345,178,,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262903,164,1,1,21,26,7w4300dn2tnd0eqmbtk531tkx,1,18.1,67.1,2022-09-15T18:22:04.742Z,2022-09-24T06:00:40Z,3781668045,56,Back,3781668049,141,7.4,3799849423,178,,3781668051,212,41.3,3781668053,213,4.9,3781668047,140,25.2,3781668055,1,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262935,165,1,1,21,30,7w4300dn2tnd0eqmbtk531tkx,1,28.2,4.4,2022-09-15T18:22:08.582Z,2022-09-24T06:00:48Z,3799849495,178,,3781668233,213,6.2,3781668231,212,8.3,3781668229,141,2.9,3781668225,56,Back,3781668227,140,36.0,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460263015,166,1,1,21,32,7w4300dn2tnd0eqmbtk531tkx,1,36,2.9,2022-09-15T18:22:10.479Z,2022-09-24T06:00:56Z,3799849573,178,,3781668695,212,9.1,3781668691,140,27.4,3781668693,141,5.0,3781668697,213,3.0,3781668689,56,Back,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463697467,955,43,1,21,36,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-09-15T18:22:14.070Z,2022-09-24T06:34:07Z,3799874189,144,82,3799873989,178,0,,,,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460263103,167,1,1,21,38,7w4300dn2tnd0eqmbtk531tkx,0,30.9,3.7,2022-09-15T18:22:15.908Z,2022-09-24T06:01:04Z,3799849633,178,,3781669195,213,0.6,3781669193,212,69.8,3781669187,56,Center,3781669191,141,64.7,3781669197,1,,3781669183,155,,3781669189,140,84.4,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,3781669185,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460263097,170,49,1,21,43,2kzl64gp8x37bon8tyxojqrr1,1,15.1,34.6,2022-09-15T18:22:21.329Z,2022-09-24T06:01:16Z,,,,,,,,,,,,,,,,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460263141,171,1,1,21,43,2kzl64gp8x37bon8tyxojqrr1,1,15.1,34.6,2022-09-15T18:22:21.466Z,2022-09-24T06:01:21Z,3799849771,178,,3781669379,56,Back,3781669385,212,20.9,3781669383,141,5.2,3781669381,140,20.9,3781669387,213,5.0,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460263153,172,3,1,21,46,2kzl64gp8x37bon8tyxojqrr1,0,23.8,4.8,2022-09-15T18:22:24.298Z,2022-09-24T06:01:30Z,3799849859,178,,3781669427,56,Back,3781669429,285,,3781669521,233,168,3793743821,464,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
