id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value
2496237419,114,45,1,14,39,2kzl64gp8x37bon8tyxojqrr1,0,94.9,38.8,2023-01-09T18:29:55.552Z,2023-01-19T19:32:11Z,3971931853,286,,3971931851,56,Center,3971932031,233,157,,,,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237457,157,3,1,14,39,2ry1fixv27p3xepazsxcuyoho,1,5.1,61.2,2023-01-09T18:29:55.552Z,2023-01-19T19:32:11Z,3971932017,233,114,3971932009,56,Back,3984956085,178,,3975285605,464,,3971932011,285,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237469,158,1,1,14,47,2ry1fixv27p3xepazsxcuyoho,1,38.1,68,2023-01-09T18:30:04.149Z,2023-01-19T19:32:15Z,3971932083,213,1.1,3984956183,178,,3971932081,212,16.0,3971932075,56,Back,3971932077,140,44.9,3971932079,141,89.1,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237477,159,1,1,14,52,2ry1fixv27p3xepazsxcuyoho,1,59.6,90,2023-01-09T18:30:08.813Z,2023-01-19T19:32:24Z,3971932123,213,4.4,3971932119,141,77.6,3984956257,178,,3971932117,140,56.6,3971932121,212,9.0,3971932115,56,Center,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237483,160,1,1,14,55,2ry1fixv27p3xepazsxcuyoho,1,57.6,74.9,2023-01-09T18:30:12.130Z,2023-01-19T19:32:29Z,3971932137,141,63.8,3971932133,56,Center,3971932141,213,4.5,3984956325,178,,3971932135,140,56.2,3971932139,212,7.7,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237489,161,1,1,14,56,2ry1fixv27p3xepazsxcuyoho,1,56.2,63.8,2023-01-09T18:30:12.924Z,2023-01-19T19:32:35Z,3984956423,178,,3971932167,141,74.7,3971932169,212,7.8,3971932163,56,Center,3971932165,140,58.6,3971932171,213,1.2,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237499,162,1,1,14,58,2ry1fixv27p3xepazsxcuyoho,1,58.6,74.7,2023-01-09T18:30:15.058Z,2023-01-19T19:32:41Z,3971932239,212,9.0,3971932237,141,84.0,3971932235,140,64.7,3971932233,56,Left,3971932241,213,0.8,3984956449,178,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237511,163,1,1,15,2,2ry1fixv27p3xepazsxcuyoho,1,74.1,86.1,2023-01-09T18:30:18.308Z,2023-01-19T18:37:42Z,3971932285,140,84.8,3971932289,212,12.7,3984900683,178,,3971932287,141,94.7,3971932291,213,0.5,3971932283,56,Left,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237515,164,1,1,15,3,2ry1fixv27p3xepazsxcuyoho,1,84.8,94.7,2023-01-09T18:30:19.920Z,2023-01-19T18:37:45Z,3971932311,213,4.9,3971932305,140,86.7,3971932303,56,Center,3984900749,178,,3971932309,212,14.4,3971932307,141,73.8,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237531,165,1,1,15,4,2ry1fixv27p3xepazsxcuyoho,1,86.9,73.8,2023-01-09T18:30:20.439Z,2023-01-19T18:38:09Z,3984901249,178,,3971932389,212,12.0,3971932387,141,73.7,3971932381,155,,3971932385,140,98.3,3971932391,213,6.3,3971932383,56,Center,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499046733,1732,67,1,15,6,2ry1fixv27p3xepazsxcuyoho,1,95.4,74.4,2023-01-09T18:30:23.149Z,2023-01-21T09:55:21Z,3986735357,233,1498,,,,,,,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499046729,1498,67,1,15,6,2kzl64gp8x37bon8tyxojqrr1,0,4.6,25.6,2023-01-09T18:30:23.150Z,2023-01-21T08:43:28Z,3986735361,233,1732,,,,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499042977,1729,43,1,15,6,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-09T18:30:23.160Z,2023-01-21T08:42:54Z,3986715205,233,1496,3986735311,144,67,,,,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499042975,1496,43,1,15,6,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-09T18:30:23.161Z,2023-01-21T08:42:54Z,3986735309,144,67,3986715209,233,1729,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237533,166,61,1,15,7,2ry1fixv27p3xepazsxcuyoho,0,98.3,73.7,2023-01-09T18:30:23.248Z,2023-01-21T09:55:22Z,3984901629,178,,3971932395,56,Center,,,,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237527,116,49,1,15,7,2kzl64gp8x37bon8tyxojqrr1,1,9.1,22,2023-01-09T18:30:23.560Z,2023-01-19T19:11:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237537,117,3,1,15,8,2kzl64gp8x37bon8tyxojqrr1,0,7.2,17.1,2023-01-09T18:30:25.143Z,2023-01-19T18:42:44Z,3971932409,285,,3971932407,56,Back,3975287375,465,,3971932427,233,167,3984903905,178,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237539,167,7,1,15,9,2ry1fixv27p3xepazsxcuyoho,0,92.8,82.9,2023-01-09T18:30:25.254Z,2023-01-19T18:42:51Z,3975287419,385,,3971932413,286,,3971932411,56,Left,3971932419,233,117,3984904129,178,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496238645,172,61,1,15,9,2kzl64gp8x37bon8tyxojqrr1,1,8.6,18.3,2023-01-09T18:30:25.465Z,2023-01-19T18:42:56Z,3984906771,178,,3971938115,56,Back,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237545,168,3,1,15,10,2ry1fixv27p3xepazsxcuyoho,0,92.8,82.9,2023-01-09T18:30:27.074Z,2023-01-19T18:43:03Z,3971932441,233,118,3975287837,464,,3971932429,56,Left,3971932431,286,,3984906905,178,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237547,118,7,1,15,10,2kzl64gp8x37bon8tyxojqrr1,0,7.2,17.1,2023-01-09T18:30:27.156Z,2023-01-19T18:43:07Z,3971932435,285,,3984907017,178,,3975287855,385,,3971932437,233,168,3971932433,56,Back,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237553,169,3,1,15,13,2ry1fixv27p3xepazsxcuyoho,0,98.2,77.9,2023-01-09T18:30:29.332Z,2023-01-19T18:43:19Z,3971932455,286,,3971933267,233,119,3984907279,178,,3975288019,465,,3971932453,56,Center,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237551,119,7,1,15,13,2kzl64gp8x37bon8tyxojqrr1,0,1.8,22.1,2023-01-09T18:30:29.890Z,2023-01-19T18:43:24Z,3971932451,285,,3984907395,178,,3975288081,385,,3971932449,56,Back,3971933263,233,169,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237569,170,1,1,15,14,2ry1fixv27p3xepazsxcuyoho,0,98.7,77,2023-01-09T18:30:30.633Z,2023-01-19T18:43:28Z,3971932543,140,87.1,3975288235,224,,3971932551,1,,3971932541,56,Center,3971932545,141,24.8,3971932547,212,37.5,3971932539,155,,3971932537,2,,ytjrtqtximxhs52bfsezogk5,C. Guanca,3975288237,72,,3971932549,213,4.4,3984907569,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237571,120,49,1,15,18,2kzl64gp8x37bon8tyxojqrr1,1,23.3,77.7,2023-01-09T18:30:34.695Z,2023-01-19T18:43:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237599,121,1,1,15,22,2kzl64gp8x37bon8tyxojqrr1,1,37.3,75.9,2023-01-09T18:30:38.635Z,2023-01-19T18:43:37Z,3971932691,140,41.2,3971932699,213,5.1,3971932695,141,60.4,3971932687,56,Back,3971932697,212,11.3,3984907771,178,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237613,122,1,1,15,24,2kzl64gp8x37bon8tyxojqrr1,1,41.2,60.4,2023-01-09T18:30:40.459Z,2023-01-19T18:43:41Z,3984907833,178,,3971932739,56,Back,3971932747,213,4.9,3971932749,1,,3971932743,141,11.8,3971932741,140,46.7,3971932745,212,33.5,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237637,123,1,1,15,28,2kzl64gp8x37bon8tyxojqrr1,0,56.6,23.5,2023-01-09T18:30:44.819Z,2023-01-19T18:43:45Z,3971932879,213,0.4,3971932877,212,39.2,3971939267,1,,3971932875,141,46.8,3984907887,178,,3971932871,56,Center,3971932873,140,90.7,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237639,124,43,1,15,32,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-09T18:30:48.758Z,2023-01-09T18:36:53Z,3971932887,56,Center,3971939269,144,61,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237635,171,52,1,15,33,2ry1fixv27p3xepazsxcuyoho,1,8.1,52.8,2023-01-09T18:30:49.192Z,2023-01-19T18:43:49Z,3984907959,178,,3975289083,376,,,,,,,,,,,,,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237667,172,1,1,15,37,2ry1fixv27p3xepazsxcuyoho,1,15,55.1,2023-01-09T18:30:53.258Z,2023-01-19T18:43:53Z,3971933027,56,Back,3971933029,140,28.6,3971933033,212,28.8,3971933055,189,,3984908027,178,,3971933031,141,18.4,3971933035,213,5.2,3971933025,123,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,3971933053,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237683,173,1,1,15,39,2ry1fixv27p3xepazsxcuyoho,1,35.6,10.4,2023-01-09T18:30:55.880Z,2023-01-19T18:43:57Z,3971933109,141,28.0,3984908163,178,,3971933105,140,39.9,3971933115,213,1.2,3971933113,212,12.8,3971933103,56,Back,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237697,174,1,1,15,43,2ry1fixv27p3xepazsxcuyoho,1,39.9,28,2023-01-09T18:30:59.849Z,2023-01-19T18:44:01Z,3971933189,212,18.1,3971933187,141,54.6,3971933185,140,38.6,3984908215,178,,3971933191,213,1.6,3971933183,56,Back,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237705,175,1,1,15,46,2ry1fixv27p3xepazsxcuyoho,1,43.3,48.5,2023-01-09T18:31:02.825Z,2023-01-19T18:44:05Z,3971933231,140,35.3,3971933235,212,17.3,3971933233,141,70.8,3984908307,178,,3971933229,56,Back,3971933237,213,2.1,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237717,176,1,1,15,49,2ry1fixv27p3xepazsxcuyoho,1,36.7,68.7,2023-01-09T18:31:05.684Z,2023-01-19T18:44:08Z,3971933309,212,9.4,3971933307,141,78.5,3984908419,178,,3971933311,213,0.8,3971933305,140,43.0,3971933303,56,Back,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237723,177,1,1,15,52,2ry1fixv27p3xepazsxcuyoho,1,42.7,78.2,2023-01-09T18:31:08.598Z,2023-01-19T18:44:13Z,3971933359,213,4.3,3971933357,212,9.9,3971933351,56,Back,3971933355,141,64.7,3984908547,178,,3971933353,140,39.2,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237737,178,1,1,15,54,2ry1fixv27p3xepazsxcuyoho,1,40.3,63.2,2023-01-09T18:31:11.169Z,2023-01-19T18:44:18Z,3971933429,140,53.6,3984908689,178,,3971933437,1,,3971933427,56,Right,3971933431,141,18.8,3971933435,213,5.1,3971933433,212,33.3,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237747,179,1,1,15,58,2ry1fixv27p3xepazsxcuyoho,1,57,19.4,2023-01-09T18:31:15.112Z,2023-01-19T18:44:24Z,3971933473,56,Right,3971933475,140,76.4,3971933481,213,5.9,3984908871,178,,3971933477,141,5.9,3971933479,212,22.3,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237757,180,1,1,16,1,2ry1fixv27p3xepazsxcuyoho,0,78,7.3,2023-01-09T18:31:17.856Z,2023-01-19T18:44:27Z,3971933533,141,17.5,3971933537,213,0.4,3984908947,178,,3971933535,212,18.6,3971933529,56,Right,3971933531,140,94.4,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237761,125,49,1,16,3,2kzl64gp8x37bon8tyxojqrr1,1,8.9,85.6,2023-01-09T18:31:19.756Z,2023-01-19T18:44:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237773,126,1,1,16,5,2kzl64gp8x37bon8tyxojqrr1,1,8.7,89.1,2023-01-09T18:31:21.387Z,2023-01-19T18:44:34Z,3971933607,212,15.8,3984909153,178,,3971933609,213,6.2,3971933599,155,,3971933603,140,23.7,3971933605,141,86.5,3971933601,56,Back,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237799,127,1,1,16,6,2kzl64gp8x37bon8tyxojqrr1,1,23.7,86.5,2023-01-09T18:31:22.821Z,2023-01-19T18:44:39Z,3971933729,213,3.3,3971933727,212,7.1,3971933725,141,85.3,3971933721,56,Back,3971933719,3,,3984909231,388,,3971933723,140,17.0,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498706013,985,83,1,16,8,2ry1fixv27p3xepazsxcuyoho,1,83.1,16.4,2023-01-09T18:31:25.024Z,2023-01-19T19:16:03Z,3984943553,399,591447,,,,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237805,128,1,1,16,9,2kzl64gp8x37bon8tyxojqrr1,1,20.7,81.2,2023-01-09T18:31:25.906Z,2023-01-19T18:44:48Z,3975290619,141,93.1,3975290623,213,1.6,3975290621,212,8.1,3975290617,140,20.4,3984909397,178,,3971933745,56,Back,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237823,129,1,1,16,11,2kzl64gp8x37bon8tyxojqrr1,1,10.2,91.5,2023-01-09T18:31:28.181Z,2023-01-19T18:44:51Z,3971933807,140,6.5,3971933809,141,81.0,3984909479,178,,3971933805,56,Back,3971933815,213,4.2,3971933811,212,8.1,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237833,130,1,1,16,15,2kzl64gp8x37bon8tyxojqrr1,0,6.5,77.4,2023-01-09T18:31:31.436Z,2023-01-19T18:44:55Z,3971933869,212,51.4,3984909519,178,,3971933867,141,19.1,3971933871,213,5.4,3971933861,155,,3971933865,140,37.6,3971933863,56,Back,3971933873,1,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237837,181,1,1,16,17,2ry1fixv27p3xepazsxcuyoho,0,57.7,85.4,2023-01-09T18:31:34.056Z,2023-01-19T18:45:00Z,3971933895,212,16.8,3971933891,140,45.5,3971933893,141,100.0,3984909627,388,,3971933887,3,,3971933889,56,Back,3971933897,213,2.4,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237847,131,5,1,16,21,2kzl64gp8x37bon8tyxojqrr1,1,53.7,-1.7,2023-01-09T18:31:37.189Z,2023-01-19T18:45:02Z,3971933959,233,182,3971933951,347,,3971933949,56,Right,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237841,182,5,1,16,21,2ry1fixv27p3xepazsxcuyoho,0,46.3,101.7,2023-01-09T18:31:37.189Z,2023-01-19T18:45:03Z,3971933911,56,Back,3971933975,233,131,3971933913,347,,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237909,133,1,1,16,35,2kzl64gp8x37bon8tyxojqrr1,1,51,0,2023-01-09T18:31:51.947Z,2023-01-19T18:45:17Z,3971934243,140,39.3,3971934389,189,,3971934241,56,Back,3971934245,141,15.6,3971934247,212,17.2,3971934239,107,,3971934249,213,2.4,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237923,134,1,1,16,37,2kzl64gp8x37bon8tyxojqrr1,1,39.8,20.2,2023-01-09T18:31:54.173Z,2023-01-19T18:45:12Z,3971934305,140,38.2,3971934311,213,1.6,3984909857,178,,3971934303,56,Back,3971934309,212,28.2,3971934307,141,61.6,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237935,135,1,1,16,44,2kzl64gp8x37bon8tyxojqrr1,1,43.6,67.8,2023-01-09T18:32:00.698Z,2023-01-19T18:45:21Z,3971934379,140,46.3,3971934377,56,Back,3971934385,213,1.4,3971934381,141,87.7,3971934383,212,13.8,3984910011,178,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237949,136,1,1,16,47,2kzl64gp8x37bon8tyxojqrr1,1,46,90.9,2023-01-09T18:32:03.213Z,2023-01-19T18:45:25Z,3971934469,56,Left,3971934477,213,0.2,3971934475,212,12.5,3971934471,140,57.6,3984910141,178,,3971934473,141,95.3,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237967,137,1,1,16,49,2kzl64gp8x37bon8tyxojqrr1,1,55.8,93.5,2023-01-09T18:32:05.611Z,2023-01-19T18:45:29Z,3971934571,56,Back,3971934575,141,82.4,3971934573,140,44.1,3971934579,213,3.7,3984910227,178,,3971934577,212,14.4,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237969,138,1,1,16,52,2kzl64gp8x37bon8tyxojqrr1,1,42.3,81.2,2023-01-09T18:32:08.685Z,2023-01-19T18:45:32Z,3971934589,212,6.2,3984910293,178,,3971934587,141,73.5,3971934585,140,45.4,3971934583,56,Back,3971934591,213,5.3,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237983,139,1,1,16,53,2kzl64gp8x37bon8tyxojqrr1,1,45.4,73.5,2023-01-09T18:32:09.356Z,2023-01-19T18:45:37Z,3971934649,140,40.7,3971934647,56,Back,3971934651,141,82.9,3971934655,213,2.2,3984910387,178,,3971934653,212,8.1,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237987,140,1,1,16,55,2kzl64gp8x37bon8tyxojqrr1,1,42.4,84.5,2023-01-09T18:32:11.668Z,2023-01-19T18:45:41Z,3971934665,140,59.0,3971934671,213,5.9,3971934663,56,Center,3971934669,212,18.8,3984910463,178,,3971934667,141,74.2,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496237993,141,1,1,16,56,2kzl64gp8x37bon8tyxojqrr1,1,59,74.2,2023-01-09T18:32:12.533Z,2023-01-19T18:45:46Z,3971934711,213,2.3,3984910569,178,,3971934705,140,46.8,3971934703,56,Back,3971934709,212,18.4,3971934707,141,93.6,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496238009,142,1,1,16,58,2kzl64gp8x37bon8tyxojqrr1,1,46.8,93.6,2023-01-09T18:32:14.437Z,2023-01-19T18:45:49Z,3971934787,56,Back,3984910643,178,,3971934789,140,42.3,3971934791,141,83.3,3971934795,213,4.1,3971934793,212,8.4,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496238019,143,1,1,17,1,2kzl64gp8x37bon8tyxojqrr1,1,52.9,83.5,2023-01-09T18:32:17.643Z,2023-01-19T18:45:52Z,3971934851,141,93.0,3971934855,213,2.3,3971934853,212,8.8,3984910695,178,,3971934849,140,47.2,3971934847,56,Back,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496238027,144,1,1,17,2,2kzl64gp8x37bon8tyxojqrr1,1,45.6,92.9,2023-01-09T18:32:18.902Z,2023-01-19T18:45:54Z,3971934899,141,70.0,3971934897,140,32.3,3971934903,213,4.0,3971934895,56,Back,3984910723,178,,3971934901,212,20.9,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496238037,145,1,1,17,6,2kzl64gp8x37bon8tyxojqrr1,1,31.8,67.2,2023-01-09T18:32:22.342Z,2023-01-19T18:45:56Z,3971934961,212,17.5,3971934957,140,36.1,3971934959,141,42.3,3984910751,178,,3971934963,213,5.0,3971934955,56,Back,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496238047,146,1,1,17,9,2kzl64gp8x37bon8tyxojqrr1,1,39.9,31.6,2023-01-09T18:32:26.042Z,2023-01-19T18:46:00Z,3971934993,212,22.4,3971934995,213,5.3,3971934991,141,4.5,3984910785,178,,3971934989,140,52.1,3971934987,56,Right,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
