id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2465748737,110,1,1,11,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,58.4,9.3,2022-10-01T15:42:20.696Z,2022-10-16T08:17:04Z,3810702047,56,Back,3810702055,212,11.7,3810702061,213,2.8,3810702053,141,14.8,3818252663,156,,3847963551,178,,3810702049,140,47.8,,,,9n2zj5201b83mmcm7oomygacq,L. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465748801,111,1,1,11,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,47.8,14.8,2022-10-01T15:42:24.063Z,2022-10-16T08:17:10Z,3810702457,56,Center,3810702463,212,14.8,3810702461,141,33.7,3847963619,178,,3810702459,140,54.8,3810702465,213,1.1,,,,,,,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465749011,112,1,1,11,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,58.2,34.3,2022-10-01T15:42:26.241Z,2022-10-16T08:17:17Z,3810707239,154,,3810707233,210,15,3810703645,56,Center,3810703647,140,78.4,3847963639,178,,3810703653,213,6.0,3810703651,212,22.1,3818253045,4,,7cnb8jhbmd4n9ibdcuxym24fd,Nasser Al Abdali,1,3810703649,141,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465749017,113,15,1,11,45,cq4rdp1mkan8zhaw7bmzjdaqk,1,91.4,32.8,2022-10-01T15:42:29.975Z,2022-10-16T08:17:17Z,3810703695,63,,3810707491,233,120,3818253643,215,,3810704615,20,,3810703693,22,,3810707341,214,,3810703697,56,Center,3810707319,78,,9n2zj5201b83mmcm7oomygacq,L. Palacios,,3810707337,102,49.0,3810707339,103,3810707343,146,3847963733,178,3810707329,154,15.8,94.3,,3810707345,147,37.9,3810707325,29,3810707331,55,112,,,,,,,,,,,,
2465749209,120,10,1,11,45,6ttwlm6op92r4670oayg5md7h,1,4.6,59.6,2022-10-01T15:42:30.311Z,2022-10-16T08:17:20Z,3818254045,378,,3810705955,233,113,3810704799,173,,3810704807,182,,3810704813,56,Back,3818254043,180,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465749103,118,12,1,11,47,6ttwlm6op92r4670oayg5md7h,1,2.5,73.5,2022-10-01T15:42:31.786Z,2022-10-16T08:17:30Z,3847963915,178,,3810704143,213,1.8,3810704233,167,,3810704141,212,17.8,3810704137,140,0.0,3810704135,56,Back,3810704139,141,99.3,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465749097,114,6,1,11,48,cq4rdp1mkan8zhaw7bmzjdaqk,1,96,16.8,2022-10-01T15:42:33.182Z,2022-10-16T08:17:33Z,3810704125,56,Right,3810704301,233,119,3810709477,75,,,,,,,,,,,,,,,,,9n2zj5201b83mmcm7oomygacq,L. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465749117,119,6,1,11,48,6ttwlm6op92r4670oayg5md7h,0,4,83.2,2022-10-01T15:42:33.182Z,2022-10-16T08:17:33Z,3810704189,56,Back,3810704335,233,114,3810704191,73,,,,,,,,,,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465751213,115,1,1,12,46,cq4rdp1mkan8zhaw7bmzjdaqk,0,99.7,0.1,2022-10-01T15:43:30.805Z,2022-10-16T08:17:37Z,3810715919,141,44.0,3818254341,72,,3810715911,155,,3847964017,178,,3810715923,212,30.3,3810715907,2,,3810715909,6,,3810715917,140,94.6,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,3810715913,223,,3810715929,213,3810715915,56,,,,,1.7,Center,,,,,,,,,,,,,,,,,,,,,
2465751257,121,44,1,12,47,6ttwlm6op92r4670oayg5md7h,1,7.4,51.4,2022-10-01T15:43:32.062Z,2022-10-16T08:44:10Z,3810716159,285,,3810716291,233,116,3810716157,56,Back,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465751243,116,44,1,12,47,cq4rdp1mkan8zhaw7bmzjdaqk,0,92.6,48.6,2022-10-01T15:43:32.063Z,2022-10-16T08:17:41Z,3810716093,56,Center,3810716465,233,121,3810716095,286,,,,,,,,,,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465751305,122,12,1,12,47,6ttwlm6op92r4670oayg5md7h,1,9.5,46.7,2022-10-01T15:43:32.092Z,2022-10-16T08:44:11Z,3847964137,388,,3810716397,212,25.1,3810716395,141,61.4,3810716391,56,Back,3810716723,15,,3810716393,140,31.4,3810716399,213,0.4,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465751397,117,1,1,12,50,cq4rdp1mkan8zhaw7bmzjdaqk,1,73.8,29.1,2022-10-01T15:43:34.534Z,2022-10-16T08:17:49Z,3810716909,56,Right,3810716915,212,17.8,3810716917,213,5.1,3847964235,178,,3810716913,141,4.4,3810716911,140,79.5,,,,,,,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465751485,118,1,1,12,53,cq4rdp1mkan8zhaw7bmzjdaqk,1,79.5,4.4,2022-10-01T15:43:38.154Z,2022-10-16T08:17:54Z,3847964357,178,,3810717439,141,9.0,3810717443,213,0.2,3810717435,56,Right,3810717437,140,93.1,3810717441,212,14.6,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465751539,119,1,1,12,56,cq4rdp1mkan8zhaw7bmzjdaqk,0,95.5,10,2022-10-01T15:43:40.461Z,2022-10-16T08:17:58Z,3810717781,212,24.4,3818254991,224,,3818254993,20,,3810717783,213,1.7,3810717773,56,Center,3810717779,141,45.6,3810717769,155,,3810717763,2,,ewpdng8x72853r8jkxv5z949h,M. Angha,,3810717777,140,92.9,3847964401,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465751647,123,12,1,12,57,6ttwlm6op92r4670oayg5md7h,1,4.9,58.1,2022-10-01T15:43:41.499Z,2022-10-16T08:18:03Z,3810718369,213,0.4,3810718363,212,21.6,3847964453,178,,3810718351,56,Back,3810718359,141,69.1,3810718353,140,24.2,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465751667,120,13,1,12,59,cq4rdp1mkan8zhaw7bmzjdaqk,1,79.2,35.1,2022-10-01T15:43:44.132Z,2022-10-16T08:18:07Z,3810718465,18,,3810721485,231,48.4,3810721475,102,48.9,3810719917,20,,3847964541,178,,3810721473,85,,3810721483,230,98.0,3810718467,56,Center,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,,3810721477,103,52.8,3810719915,25,3810721479,215,3810721481,458,,,,,,,,,,,,,,,,,,,,,,,,,
2465751707,121,5,1,13,0,cq4rdp1mkan8zhaw7bmzjdaqk,0,101.3,48.5,2022-10-01T15:43:45.302Z,2022-10-16T08:18:11Z,3810718693,56,Center,3810718695,346,,3810718863,233,124,,,,,,,,,,,,,,,,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465751663,124,5,1,13,0,6ttwlm6op92r4670oayg5md7h,1,-1.3,51.5,2022-10-01T15:43:45.302Z,2022-10-16T08:18:11Z,3810718433,346,,3810718431,56,Back,3810718817,233,121,,,,,,,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465752571,126,1,1,13,22,6ttwlm6op92r4670oayg5md7h,1,4.6,54.5,2022-10-01T15:44:06.927Z,2022-10-16T08:08:31Z,3810723453,141,54.8,3810723451,140,23.1,3810723477,213,0.0,3810723475,212,19.4,3810723449,56,Back,3810723483,237,,3810723447,124,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465752603,127,1,1,13,25,6ttwlm6op92r4670oayg5md7h,1,23.1,54.8,2022-10-01T15:44:10.207Z,2022-10-16T08:08:34Z,3810723631,213,4.6,3810723625,140,21.7,3810723627,141,31.2,3810723623,56,Back,3847955051,178,,3810723629,212,16.1,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465752749,128,1,1,13,28,6ttwlm6op92r4670oayg5md7h,1,21.7,31.2,2022-10-01T15:44:13.122Z,2022-10-16T08:08:37Z,3810724415,141,50.9,3810724417,212,14.0,3810724413,140,25.7,3847955101,178,,3810724419,213,1.3,3810724411,56,Back,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465752961,129,1,1,13,33,6ttwlm6op92r4670oayg5md7h,1,30.9,53.1,2022-10-01T15:44:18.269Z,2022-10-16T08:08:40Z,3810725573,212,13.9,3810725571,141,32.8,3810725569,140,29.0,3847955179,178,,3810725575,213,4.6,3810725567,56,Back,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465753007,130,1,1,13,38,6ttwlm6op92r4670oayg5md7h,0,48.9,12.2,2022-10-01T15:44:23.084Z,2022-10-16T08:08:45Z,3810725779,56,Center,3810725793,213,0.5,3847955239,178,,3810725789,212,23.6,3810725783,140,68.4,3810725787,141,29.5,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472726797,961,67,1,13,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,31.5,63.6,2022-10-01T15:44:24.043Z,2022-10-16T08:54:42Z,3848021065,233,1056,,,,,,,,,,,,,,,,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472726795,1056,67,1,13,39,6ttwlm6op92r4670oayg5md7h,0,68.5,36.4,2022-10-01T15:44:24.044Z,2022-10-16T08:53:38Z,3848021069,233,961,,,,,,,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465753031,122,8,1,13,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,32.3,63.4,2022-10-01T15:44:24.084Z,2022-10-16T08:54:42Z,3818256855,385,,3810725937,56,Back,3847955301,178,,,,,,,,,,,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465753457,131,1,1,13,42,6ttwlm6op92r4670oayg5md7h,1,69.6,49.1,2022-10-01T15:44:27.271Z,2022-10-16T08:08:59Z,3810728069,56,Center,3810728071,140,87.3,3810731877,4,,3810728077,213,0.0,3810728073,141,49.6,3810729953,210,15,3847955407,178,,3810729955,154,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,1,3810728075,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465753469,132,15,1,13,44,6ttwlm6op92r4670oayg5md7h,1,82.8,49.7,2022-10-01T15:44:28.648Z,2022-10-16T08:08:59Z,3811001699,76,,3810728139,56,Center,3810728793,233,124,3810728701,72,,3810730069,154,,3810730145,147,51.1,3810728135,22,,3810730065,29,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,3810730093,103,3.8,3810730143,146,3810730139,328,3818257875,18,3810730077,55,96.9,,,3847955481,178,,3810730089,102,3818257877,215,,131,52.3,,,,,,,,,,
2472726739,959,43,1,13,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-01T15:44:28.981Z,2022-10-16T08:53:31Z,3848020809,144,67,3848020633,233,1055,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472726735,1055,43,1,13,44,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-10-01T15:44:28.982Z,2022-10-16T08:53:30Z,3848020645,233,959,3848020775,144,67,,,,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465753371,124,10,1,13,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,2.2,50.7,2022-10-01T15:44:29.235Z,2022-10-16T08:09:05Z,3818258053,376,,3810727623,177,,3810727629,56,Back,3810728901,233,132,3810727627,182,,3810727625,179,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465753367,123,52,1,13,46,cq4rdp1mkan8zhaw7bmzjdaqk,1,2.2,50.7,2022-10-01T15:44:30.484Z,2022-10-16T08:09:11Z,3818258225,376,,3847955709,178,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465753597,125,1,1,13,51,cq4rdp1mkan8zhaw7bmzjdaqk,1,8.1,50,2022-10-01T15:44:36.191Z,2022-10-16T08:09:15Z,3810728863,123,,3810728871,212,36.1,3810728869,141,96.2,3810728873,213,1.1,3810728931,287,,3810728865,56,Back,3810728867,140,25.0,3810728877,1,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,3847955803,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467146985,686,3,1,13,57,cq4rdp1mkan8zhaw7bmzjdaqk,0,33.7,94.5,2022-10-01T15:44:42.163Z,2022-10-16T08:09:37Z,3818259097,286,,3818259095,56,Back,3818259101,467,6ygvaf7gjckdemde0ec0tem6t,3847956347,178,,3818259099,464,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472727079,1066,43,1,14,0,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-10-01T15:44:45.063Z,2022-10-17T07:04:33Z,3851755207,144,83,3848023647,399,512299,,,,,,,,,,,,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473438739,1299,83,1,14,0,6ttwlm6op92r4670oayg5md7h,1,68.4,3.7,2022-10-01T15:44:45.064Z,2022-10-17T07:04:40Z,3851755449,399,512299,,,,,,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465753857,126,1,1,14,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,26.3,97.2,2022-10-01T15:44:47.774Z,2022-10-16T08:09:41Z,3847956405,178,,3810730343,213,3.4,3810730337,140,14.8,3810730335,56,Back,3810730341,212,12.5,3810730339,141,92.4,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465753967,127,1,1,14,4,cq4rdp1mkan8zhaw7bmzjdaqk,1,14.8,92.4,2022-10-01T15:44:48.553Z,2022-10-16T08:09:47Z,3810730943,212,14.6,3810730935,140,27.6,3847956519,178,,3810730947,213,5.9,3810730939,141,84.0,3810730933,56,Back,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754139,128,1,1,14,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,28.9,83.8,2022-10-01T15:44:51.382Z,2022-10-16T08:09:50Z,3810732013,141,25.2,3810732019,1,,3810732011,140,43.6,3847956573,178,,3810732009,56,Back,3810732015,212,42.7,3810732017,213,5.1,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754347,129,1,1,14,12,cq4rdp1mkan8zhaw7bmzjdaqk,1,53.8,18.7,2022-10-01T15:44:56.502Z,2022-10-16T08:09:54Z,3810733157,213,5.7,3847956639,178,,3810733155,212,18.6,3810733145,56,Right,3810733153,141,2.8,3810733151,140,68.2,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754423,130,1,1,14,16,cq4rdp1mkan8zhaw7bmzjdaqk,0,70.8,9.9,2022-10-01T15:45:01.154Z,2022-10-16T08:09:57Z,3810733639,155,,3810733647,140,83.8,3847956705,178,,3810733653,213,1.1,3810733651,212,29.1,3810733649,141,47.7,3810733643,56,Center,,,,7cnb8jhbmd4n9ibdcuxym24fd,Nasser Al Abdali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472727359,1067,67,1,14,18,6ttwlm6op92r4670oayg5md7h,1,13.5,50.6,2022-10-01T15:45:02.631Z,2022-10-16T09:49:56Z,3848025685,233,973,,,,,,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472727357,973,67,1,14,18,cq4rdp1mkan8zhaw7bmzjdaqk,0,86.5,49.4,2022-10-01T15:45:02.632Z,2022-10-16T08:55:58Z,3848025699,233,1067,,,,,,,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754451,133,8,1,14,18,6ttwlm6op92r4670oayg5md7h,1,16,52.5,2022-10-01T15:45:02.668Z,2022-10-16T09:49:56Z,3818260909,385,,3847956859,178,,3810733817,56,Back,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754677,131,1,1,14,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,60,16.2,2022-10-01T15:45:08.485Z,2022-10-16T08:10:13Z,3810735037,213,5.8,3810735035,212,4.5,3847957099,178,,3810735029,56,Right,3810735033,141,12.9,3810735031,140,63.7,,,,,,,7cnb8jhbmd4n9ibdcuxym24fd,Nasser Al Abdali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754779,132,1,1,14,25,cq4rdp1mkan8zhaw7bmzjdaqk,1,63.7,12.9,2022-10-01T15:45:09.994Z,2022-10-16T08:10:20Z,3847957225,178,,3810735525,56,Right,3810735527,140,68.5,3810735533,213,0.4,3810735531,212,5.5,3810735529,141,16.2,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754889,133,1,1,14,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,68,22.8,2022-10-01T15:45:12.751Z,2022-10-16T08:10:27Z,3810736193,212,13.6,3810736191,141,42.4,3810736189,140,70.8,3810736187,56,Center,3847957367,178,,3810736195,213,1.4,,,,,,,7cnb8jhbmd4n9ibdcuxym24fd,Nasser Al Abdali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754895,134,50,1,14,29,cq4rdp1mkan8zhaw7bmzjdaqk,1,72.5,35,2022-10-01T15:45:14.304Z,2022-10-16T08:10:34Z,3810736415,233,134,3810736225,286,,3810736223,56,Center,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754883,134,7,1,14,30,6ttwlm6op92r4670oayg5md7h,1,27.5,65,2022-10-01T15:45:14.844Z,2022-10-16T08:10:40Z,3810736129,285,,3810736123,56,Back,3847957611,178,,3810736379,233,134,3818261639,383,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465754945,135,49,1,14,32,6ttwlm6op92r4670oayg5md7h,1,27.1,75.9,2022-10-01T15:45:16.458Z,2022-10-16T08:56:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472727561,1068,43,1,14,32,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-10-01T15:45:16.525Z,2022-10-16T08:56:41Z,3848027213,144,82,3848027073,178,0,,,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465755005,136,4,1,14,32,6ttwlm6op92r4670oayg5md7h,1,30,78.4,2022-10-01T15:45:17.365Z,2022-10-16T08:06:29Z,3810737001,233,135,3810736833,265,,3810736831,152,,3810736827,13,,3810736829,56,Back,3810736835,285,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465755017,135,4,1,14,32,cq4rdp1mkan8zhaw7bmzjdaqk,0,70,21.6,2022-10-01T15:45:17.366Z,2022-10-16T08:06:29Z,3810736901,286,,3810736897,152,,3810736895,56,Center,3810736899,265,,3810736893,13,,3847952985,178,,3810737055,233,136,,,,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465755923,137,1,1,14,55,6ttwlm6op92r4670oayg5md7h,1,29.2,72.7,2022-10-01T15:45:39.975Z,2022-10-16T07:11:26Z,3847892053,178,,3810741735,56,Back,3810741743,141,31.8,3810741803,189,,3810741727,5,,3810741749,213,4.8,3810741739,140,31.3,3810741731,152,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,3810741747,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465756005,138,1,1,14,56,6ttwlm6op92r4670oayg5md7h,1,31.3,31.8,2022-10-01T15:45:41.165Z,2022-10-16T07:10:41Z,3810742169,56,Back,3810742171,140,45.0,3810742173,141,44.5,3847891083,178,,3810742177,213,0.5,3810742175,212,16.8,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465756245,139,1,1,14,58,6ttwlm6op92r4670oayg5md7h,1,45,44.5,2022-10-01T15:45:43.153Z,2022-10-16T07:11:21Z,3810743531,56,Back,3810743533,140,34.5,3810743539,213,2.0,3847891933,178,,3810743535,141,77.6,3810743537,212,25.1,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465756279,140,1,1,15,5,6ttwlm6op92r4670oayg5md7h,1,48,75.9,2022-10-01T15:45:50.313Z,2022-10-16T07:11:31Z,3810743739,140,57.4,3810743745,213,1.0,3810743741,141,96.2,3810743737,56,Left,3810743743,212,17.0,3847892185,178,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465756399,141,1,1,15,8,6ttwlm6op92r4670oayg5md7h,1,59.4,96,2022-10-01T15:45:52.513Z,2022-10-16T07:11:35Z,3810744267,56,Back,3810744277,212,20.0,3810744269,140,42.5,3810744271,141,82.3,3847892299,178,,3810744281,213,3.6,,,,,,,77d2ej6852gf2ynsb8h01thwp,Abdulmalek Al Shammary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465756459,142,1,1,15,10,6ttwlm6op92r4670oayg5md7h,1,43.1,80.3,2022-10-01T15:45:54.994Z,2022-10-16T07:11:38Z,3810744545,56,Center,3810744563,213,5.6,3847892419,178,,3810744557,141,68.5,3810744561,212,13.0,3810744553,140,52.8,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465756563,143,1,1,15,11,6ttwlm6op92r4670oayg5md7h,1,52.8,68.4,2022-10-01T15:45:55.993Z,2022-10-16T07:11:41Z,3810745139,141,80.3,3847892521,178,,3810745147,213,2.6,3810745129,56,Back,3810745135,140,41.0,3810745143,212,14.8,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465756731,144,1,1,15,15,6ttwlm6op92r4670oayg5md7h,1,46.5,75.4,2022-10-01T15:45:59.664Z,2022-10-16T07:11:44Z,3810746047,56,Back,3810746055,213,4.0,3810746053,212,19.2,3810746051,141,53.3,3847892625,178,,3810746049,140,35.1,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465756833,145,1,1,15,17,6ttwlm6op92r4670oayg5md7h,1,34.8,51.2,2022-10-01T15:46:02.155Z,2022-10-16T07:11:49Z,3810746573,212,21.0,3810746571,141,20.4,3810746569,140,36.3,3810746575,213,4.8,3847892831,178,,3810746567,56,Back,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465756961,146,1,1,15,22,6ttwlm6op92r4670oayg5md7h,1,58.8,27.3,2022-10-01T15:46:06.941Z,2022-10-16T07:11:56Z,3810747243,141,19.8,3810747249,1,,3810747237,155,,3810747241,140,98.7,3810747247,213,6.2,3810747245,212,42.2,3810747239,56,Right,3847893043,178,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
